POA_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA6460,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,5,3,0,0,3,..,0,0,10,0,7,10,7,4,48,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,52,21,18,42,34,51,44,18,6,294,..,0,15,40,42,46,65,23,0,239,..,10,12,8,3,11,4,0,0,47,..,0,3,0,3,8,0,3,0,23,111,..,..,..,..,..,..,..,..,111,..,8,..,..,..,..,..,..,..,8,..,16,9,0,0,0,0,0,0,24,..,3,0,3,0,0,4,0,0,9,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,7,7,0,0,13,..,9,4,12,5,26,32,17,14,106,0,0,0,0,3,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,111,46,45,67,69,102,107,39,13,599
POA6461,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,3,3,5,7,11,10,4,42,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,40,16,18,33,23,23,41,18,3,214,..,0,10,28,32,32,60,21,0,179,..,11,6,5,0,0,0,0,0,31,..,0,3,10,4,0,0,0,0,17,83,..,..,..,..,..,..,..,..,83,..,8,..,..,..,..,..,..,..,8,..,14,5,0,5,0,0,0,0,19,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,..,5,4,6,10,11,24,13,9,77,0,4,7,0,8,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,80,37,31,58,53,50,88,30,10,436
POA6462,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,6,11,14,10,3,0,69,..,0,8,17,13,11,7,0,0,60,..,0,6,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,47,..,..,..,..,..,..,..,..,47,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,9,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,21,18,15,19,19,3,0,149
POA6463,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,6,3,0,5,4,0,0,28
POA6465,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,17,..,0,0,0,5,0,7,4,0,19,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,11,6,0,31
POA6466,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,7,4,0,0,0,21,..,0,5,3,0,5,0,0,0,21,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,3,0,8,5,0,0,41
POA6467,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,0,0,16,..,0,0,3,0,7,3,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,9,8,0,0,28
POA6468,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,13,9,15,3,5,0,71,..,0,3,16,15,24,7,8,0,71,..,3,0,4,3,0,0,0,0,15,..,0,0,0,0,0,0,3,0,0,26,..,..,..,..,..,..,..,..,26,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,7,4,4,3,0,0,16,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,10,14,29,26,34,6,9,0,155
POA6470,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,..,0,0,7,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,20
POA6472,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,13,11,10,0,0,55,..,0,4,7,19,15,16,5,3,64,..,0,4,8,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,5,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,4,0,4,5,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,14,18,29,19,12,5,3,134
POA6473,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,4,3,3,0,0,32,..,0,0,8,3,3,4,0,0,24,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,3,3,8,0,0,47
POA6475,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,3,3,0,5,5,5,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,8,17,17,20,32,27,10,0,140,..,0,8,25,24,30,33,16,3,135,..,3,8,3,3,7,4,3,0,33,..,0,0,0,3,0,3,0,0,9,49,..,..,..,..,..,..,..,..,49,..,0,..,..,..,..,..,..,..,0,..,3,0,0,4,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,5,0,0,9,..,3,4,4,16,12,11,6,3,55,0,5,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,49,17,27,33,50,50,59,24,3,318
POA6476,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,5,4,0,0,19,..,0,3,0,4,12,5,0,5,25,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,5,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,9,14,5,3,5,41
POA6477,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,9,12,15,19,8,8,0,90,..,0,10,11,12,23,4,7,0,68,..,0,5,5,3,3,0,0,0,23,..,0,0,7,0,0,3,0,0,7,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,5,4,5,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,3,13,9,3,3,0,32,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,13,26,22,28,40,12,7,3,185
POA6479,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,6,7,4,14,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,33,18,24,25,33,39,27,28,0,230,..,4,25,38,49,46,47,26,4,237,..,4,13,3,4,5,0,0,0,28,..,0,0,3,3,5,0,0,0,13,89,..,..,..,..,..,..,..,..,89,..,7,..,..,..,..,..,..,..,7,..,7,3,3,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,4,..,4,9,6,7,16,7,11,0,63,0,0,3,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,92,33,52,52,64,75,62,40,8,485
POA6480,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,16,..,0,0,0,9,5,0,0,0,10,..,3,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,7,0,0,0,31
POA6484,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,11,..,0,0,0,3,4,0,0,0,3,..,0,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,5,9,5,0,26
POA6485,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,0,0,0,0,7,..,0,7,0,4,3,13,7,5,35,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,31,10,20,11,21,28,24,25,5,169,..,0,11,13,17,25,22,36,0,127,..,0,12,6,4,12,3,0,0,36,..,0,0,5,4,4,0,0,0,14,52,..,..,..,..,..,..,..,..,52,..,3,..,..,..,..,..,..,..,3,..,8,0,0,0,0,0,0,0,14,..,0,3,4,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,3,4,3,0,15,..,4,7,5,12,21,32,17,3,94,0,5,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,53,22,38,39,44,63,58,51,3,372
POA6487,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,17,..,0,0,0,8,0,0,0,0,8,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,4,6,4,0,0,38
POA6488,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,7,7,6,6,10,13,8,0,60,..,0,7,3,10,7,12,4,0,45,..,0,4,0,0,4,4,0,0,11,..,0,0,0,0,0,0,0,0,8,14,..,..,..,..,..,..,..,..,14,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,10,13,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,5,18,12,10,28,25,11,0,132
POA6489,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,6,7,3,0,34,..,0,3,3,5,3,11,4,0,30,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,6,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,9,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,13,13,21,9,0,73
POA6490,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,13,6,4,11,19,12,3,0,95,..,0,6,6,6,20,22,6,0,65,..,8,11,5,8,4,3,0,0,39,..,0,0,3,0,0,0,0,0,5,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,6,0,0,0,0,0,0,0,9,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,3,9,10,4,0,30,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,27,30,14,13,21,36,37,12,0,195
POA6501,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,0,0,0,5,..,0,0,3,6,7,4,7,0,24,6,3,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,67,44,50,45,73,69,51,26,3,424,..,0,24,59,93,93,63,24,5,372,..,15,21,13,7,19,10,0,0,85,..,0,4,0,12,3,4,3,0,39,131,..,..,..,..,..,..,..,..,131,..,32,..,..,..,..,..,..,..,32,..,37,17,12,8,3,0,0,0,74,..,0,0,0,0,0,0,3,4,15,..,0,3,3,0,0,0,0,0,11,..,0,3,0,6,5,0,0,0,10,..,0,3,10,8,13,14,10,0,58,7,9,3,0,0,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,143,96,81,93,146,142,99,48,13,856
POA6502,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,0,0,3,..,0,3,3,3,8,10,12,5,54,0,0,0,0,6,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,90,27,40,56,79,79,82,30,17,510,..,0,27,57,83,115,116,55,7,464,..,0,6,22,24,20,4,3,0,90,..,0,10,11,11,3,4,0,0,35,160,..,..,..,..,..,..,..,..,160,..,28,..,..,..,..,..,..,..,28,..,25,18,3,4,0,0,0,0,53,..,3,0,0,0,3,0,0,5,23,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,8,..,4,6,7,13,22,24,12,5,98,7,3,4,3,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,172,72,75,100,141,167,164,77,24,991
POA6503,..,4,3,3,0,5,0,0,0,15,..,0,14,6,5,5,3,0,0,33,..,0,8,3,10,14,15,8,8,66,3,3,8,3,4,3,0,4,0,23,0,0,0,0,0,0,0,0,0,0,168,86,111,130,130,146,117,65,10,965,..,6,56,132,153,205,160,115,12,841,..,22,52,35,24,26,14,0,0,181,..,0,3,20,21,9,4,3,4,61,368,..,..,..,..,..,..,..,..,368,..,74,..,..,..,..,..,..,..,74,..,54,18,12,8,3,0,0,0,102,..,0,5,3,0,5,13,3,0,37,..,3,12,11,0,0,4,0,0,32,..,11,34,9,14,8,10,7,0,84,..,9,17,16,31,43,49,23,14,186,6,13,16,3,6,6,8,4,0,65,0,0,0,0,0,0,0,0,0,0,372,187,210,243,257,309,259,156,23,2015
POA6504,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,6,9,17,10,7,0,82,..,0,6,8,11,33,22,14,3,92,..,0,0,0,6,0,0,4,0,8,..,0,0,4,0,0,0,0,0,4,24,..,..,..,..,..,..,..,..,24,..,4,..,..,..,..,..,..,..,4,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,6,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,7,21,9,16,36,26,19,3,165
POA6505,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,5,11,7,3,9,3,3,0,52,..,0,6,9,7,14,5,4,0,49,..,0,6,0,0,4,0,0,0,6,..,0,0,0,0,0,0,0,0,0,30,..,..,..,..,..,..,..,..,30,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,4,0,4,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,5,15,17,8,19,12,8,0,111
POA6506,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,4,3,0,19,..,0,0,0,3,9,4,9,0,34,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,10,9,6,0,51
