POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
POA6107,0,5,4,20,0,3,0,160,0,0,0,0,0,25,40,36,8,0,13,0,0,0,8,137,4,7,15,20,17,6,28,34,7,0,0,4,0,0,0,146,15,131,110,27,4,11,10,11,5,0,3,3,0,0,3,334,0,0,0,0,10,16,35,15,3,9,4,8,0,0,0,93,0,0,0,4,24,26,157,79,13,13,15,24,3,3,10,376,0,0,5,13,13,11,25,7,12,0,0,0,0,5,0,90,0,0,13,50,216,97,502,332,73,87,103,92,46,4,43,1670,0,0,0,0,0,11,199,133,37,48,73,73,28,0,9,607,5,56,11,12,8,11,0,3,0,0,0,0,0,0,4,106,0,4,22,77,160,118,257,180,11,10,20,20,6,3,27,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,115,194,42,56,50,69,56,11,6,610
POA6108,0,0,0,0,0,0,0,49,0,0,0,0,0,43,35,20,4,0,5,0,0,0,5,117,0,0,5,19,34,5,23,13,0,0,0,0,0,0,0,98,3,30,38,13,3,0,6,5,0,0,0,0,0,0,4,100,0,0,0,0,0,8,21,3,0,3,0,0,0,0,0,43,0,0,0,0,0,13,69,32,3,0,0,6,0,0,0,116,0,0,0,3,12,10,3,3,6,0,0,3,0,0,5,48,0,7,15,75,261,64,203,110,26,16,18,22,8,0,14,834,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,17,3,64,8,0,8,5,4,3,0,0,0,0,0,0,3,100,0,5,17,67,115,98,184,109,4,13,15,24,0,0,17,666,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,13,46,103,19,11,29,27,16,0,5,278
POA6109,0,0,0,0,0,0,0,37,0,0,0,0,0,15,15,8,0,0,0,0,0,0,0,35,0,0,9,6,5,3,4,3,0,0,0,3,0,0,4,27,3,42,32,12,0,4,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,10,7,0,0,0,0,0,0,0,24,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,13,0,0,7,9,27,9,39,37,0,4,0,14,0,0,5,157,0,0,0,0,0,4,18,4,0,0,0,8,0,0,3,37,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,26,46,46,81,64,3,7,0,7,0,3,5,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,72,13,11,13,37,19,8,5,230
POA6110,9,0,3,3,0,0,3,98,0,0,0,0,0,45,66,21,0,3,3,0,0,0,0,157,0,0,31,22,27,11,23,28,0,0,3,0,0,0,0,148,4,46,23,11,0,0,3,9,0,4,0,0,0,0,3,116,0,0,0,0,0,12,9,6,0,0,0,0,0,0,0,27,0,0,0,0,3,3,55,13,3,0,0,0,0,0,3,87,0,0,0,7,12,12,8,0,0,0,0,3,0,0,0,52,0,0,8,40,156,92,311,210,37,13,20,21,4,0,14,944,0,0,0,0,0,0,25,5,0,0,0,0,3,0,4,40,5,88,25,12,12,5,6,0,0,0,0,0,0,0,5,156,0,9,26,89,236,209,386,271,26,11,18,38,10,13,49,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,24,143,227,28,32,28,49,19,0,7,576
POA6111,0,0,0,0,0,0,0,19,0,0,4,0,0,4,5,11,0,0,0,0,0,0,0,15,0,3,15,11,29,8,16,22,0,0,0,0,0,0,0,101,5,42,37,11,5,0,0,6,0,0,0,0,0,0,0,107,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,19,13,10,25,12,4,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,31,23,15,9,10,0,4,0,0,0,3,0,3,171,0,0,32,81,163,118,145,101,4,3,12,14,5,10,21,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,13,29,5,3,4,0,0,0,0,64
POA6112,0,3,4,4,0,0,0,106,0,0,0,0,0,18,38,10,6,4,0,0,0,0,0,81,0,0,19,29,43,14,50,64,4,5,4,0,0,0,5,248,7,49,55,14,7,3,17,14,0,0,0,0,0,0,5,168,0,0,5,0,6,5,33,18,0,4,0,4,3,0,3,82,0,0,0,0,0,20,116,61,7,5,4,13,3,0,3,245,0,0,0,11,10,8,3,8,0,3,0,0,0,0,0,50,0,0,15,47,146,94,512,235,36,42,32,17,19,4,10,1220,0,0,0,0,0,0,45,22,0,5,5,11,0,0,0,96,13,152,34,30,52,10,42,16,3,0,0,0,6,0,3,368,0,3,41,123,284,298,610,521,51,25,51,44,22,20,57,2152,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,4,4,12,84,105,15,16,13,18,8,0,0,285
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,9,16,5,14,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6122,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,9,8,10,11,23,22,0,0,0,0,0,0,0,80,0,9,11,6,6,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,8,38,6,0,0,5,0,0,0,0,83,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,45,5,5,32,9,14,3,0,0,0,0,0,0,0,119,0,0,6,41,121,128,241,187,11,9,12,9,14,13,17,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,6,6,0,4,0,0,0,63
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,13,26,10,16,0,0,0,5,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,12,0,0,0,4,11,6,6,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,7,0,4,0,0,0,0,0,0,0,0,21,0,0,0,11,13,15,20,8,0,0,0,0,0,0,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,5,0,0,5,0,0,0,58,0,0,0,0,0,10,12,10,0,0,6,0,0,0,0,39,0,0,12,8,5,0,22,12,3,0,0,0,0,0,0,64,4,14,8,6,0,0,7,4,0,0,0,0,0,0,0,42,0,0,0,0,3,5,14,4,0,0,0,0,0,0,5,36,0,0,0,0,5,15,83,40,6,9,6,9,3,0,0,169,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,16,0,0,20,72,312,94,237,163,31,27,21,35,10,0,14,1036,0,0,0,0,0,0,21,12,0,4,0,3,5,0,0,47,0,21,0,4,3,0,0,0,0,0,0,0,0,0,0,34,4,0,6,26,68,60,70,71,7,9,0,0,0,0,7,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,11,42,57,14,7,12,10,3,0,5,181
POA6148,10,0,3,7,0,0,4,96,0,0,0,0,0,4,8,25,0,0,3,0,0,0,0,43,0,3,8,9,15,6,19,17,0,0,0,0,0,0,5,83,4,32,18,5,4,0,4,5,0,4,0,0,0,0,0,86,0,0,3,6,10,8,14,7,0,0,0,0,0,0,0,43,0,0,0,0,6,32,102,50,7,11,6,4,3,6,3,226,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,0,4,28,52,225,101,254,185,32,18,33,35,21,6,15,1005,0,0,0,0,0,0,16,11,3,0,0,4,0,0,0,35,3,36,5,4,4,7,4,0,0,0,0,0,0,0,3,73,0,4,24,40,83,39,65,64,4,0,0,0,8,4,15,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,4,17,43,4,10,6,0,16,0,0,107
POA6149,0,4,0,0,0,0,0,74,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,29,0,4,8,8,34,5,16,21,0,0,0,4,0,0,0,94,9,19,16,8,5,0,0,9,0,0,0,3,0,0,3,73,0,0,0,3,11,17,18,0,0,0,0,0,0,0,0,56,0,0,0,11,13,12,57,44,0,9,4,7,0,0,3,156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,27,81,347,172,267,136,25,29,23,16,10,0,14,1159,0,0,0,0,0,0,5,0,0,0,3,5,0,0,4,20,4,28,5,5,9,6,4,0,0,0,0,0,0,0,0,54,0,0,20,37,91,37,41,40,5,7,6,3,5,0,3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,19,0,0,13,5,4,0,0,58
POA6150,3,5,0,0,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,3,7,5,11,3,17,13,0,0,0,3,0,0,0,64,7,38,31,6,5,0,3,8,6,0,0,0,0,0,4,104,0,0,0,0,4,5,7,0,0,0,0,0,0,0,4,25,0,0,0,0,14,15,36,12,0,0,0,5,0,0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,72,347,134,171,69,12,20,20,15,8,0,9,910,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,16,0,0,5,3,9,3,0,0,0,0,0,0,4,42,0,0,9,15,42,15,53,25,0,0,0,0,0,0,6,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,0,0,3,4,0,0,19
POA6151,0,4,3,7,3,0,0,95,0,0,0,0,0,0,5,4,0,0,0,5,0,0,0,15,0,3,4,12,24,8,34,31,0,5,0,0,0,5,0,132,3,40,15,0,3,0,13,18,5,3,0,0,0,0,7,114,0,0,0,0,0,6,16,7,0,3,9,11,0,0,0,61,0,0,0,4,3,7,14,18,3,3,0,4,6,0,3,69,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,11,54,84,48,50,32,13,3,13,17,4,0,4,334,0,0,0,0,0,0,0,3,6,7,13,16,8,0,0,47,6,19,5,0,11,4,9,0,0,0,3,0,0,0,5,63,0,7,17,49,89,60,65,26,9,7,7,5,0,0,7,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,5,0,10,5,0,0,33
POA6152,0,3,8,15,5,0,6,208,0,0,0,0,0,11,13,25,0,0,0,0,0,0,0,49,0,3,14,10,38,13,30,52,5,3,0,0,0,0,7,167,14,54,28,12,4,6,17,26,6,6,3,3,8,0,0,174,0,0,0,3,11,22,27,17,8,0,9,0,0,0,5,107,0,0,0,8,10,9,34,46,3,3,0,4,0,0,7,132,0,0,0,6,5,5,0,4,0,0,0,0,3,0,0,25,0,5,18,69,242,98,181,95,22,17,31,30,21,0,10,839,0,0,0,0,0,0,4,19,3,4,25,19,11,0,0,82,4,24,8,3,0,5,7,9,0,0,4,7,0,0,4,80,0,0,26,59,97,44,73,46,7,3,9,8,4,5,9,394,0,0,0,5,3,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,12,18,6,11,16,16,8,0,0,97
POA6153,0,15,4,0,0,0,0,243,0,0,0,0,0,10,12,9,0,0,0,0,0,0,0,31,0,0,9,13,34,14,10,34,6,0,0,0,0,0,0,127,3,49,36,4,7,4,13,18,6,3,0,5,0,0,5,147,0,0,0,0,3,20,19,11,0,0,0,5,3,0,0,58,0,0,0,4,17,16,48,32,4,7,3,6,0,6,3,147,0,0,9,6,4,3,3,5,0,0,0,0,0,0,0,23,0,11,24,98,240,77,159,104,26,14,10,12,13,0,12,794,0,0,0,0,0,0,5,4,4,5,6,8,0,0,0,30,3,28,4,3,6,3,8,3,0,0,0,0,0,0,0,55,0,10,31,35,88,41,57,31,4,4,3,4,0,3,8,314,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,8,3,16,0,0,0,0,0,0,0,34
POA6154,3,4,0,6,0,0,0,69,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,8,0,4,15,9,12,11,17,6,6,0,0,0,0,0,0,76,7,39,11,0,0,8,8,13,0,0,0,0,0,0,3,96,0,0,0,0,5,3,10,0,0,0,0,0,0,0,4,29,0,0,0,4,7,7,21,15,6,8,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,30,68,32,61,31,9,3,3,10,4,0,5,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,7,4,0,0,9,3,0,0,0,0,0,0,0,37,0,0,11,15,41,33,37,20,0,0,0,4,0,0,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
POA6155,4,11,6,0,8,0,4,244,0,0,0,0,0,57,44,27,7,13,0,7,0,0,4,165,0,0,14,23,55,19,46,56,4,3,0,0,0,0,3,220,8,73,57,16,10,7,3,8,0,0,0,0,0,0,10,187,0,3,5,3,6,20,41,6,0,0,0,0,0,0,0,86,0,0,0,13,22,43,217,148,10,3,13,8,0,0,15,490,0,0,3,9,14,11,8,3,0,0,3,0,0,0,3,55,0,6,38,165,770,413,1157,614,123,113,91,78,68,12,54,3702,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,61,4,52,6,7,7,0,5,6,0,0,0,0,0,0,3,101,0,0,29,74,170,114,237,230,21,22,22,13,6,10,60,1018,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,11,37,114,142,24,42,39,26,10,9,6,455
POA6156,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,24,14,22,30,0,0,0,4,0,0,3,110,10,57,39,4,0,5,8,14,0,0,0,0,0,0,16,147,0,0,0,0,4,6,11,4,0,0,4,4,0,0,0,26,0,0,0,0,8,3,16,11,0,0,0,7,6,0,0,49,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,11,0,3,10,22,41,19,42,20,3,3,5,0,0,0,0,166,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,22,4,0,3,8,3,4,0,0,3,0,0,0,4,59,0,8,30,44,95,39,66,46,0,3,3,6,5,0,4,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,3,7,0,0,0,21
POA6157,0,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,12,5,25,13,23,11,0,0,0,0,0,0,0,97,7,41,27,7,0,6,11,25,3,0,0,0,0,0,11,136,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,9,4,0,3,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,8,3,4,0,0,6,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20,3,0,3,3,12,0,0,0,0,4,0,0,3,48,0,0,19,47,86,59,45,27,5,0,3,4,0,0,5,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6158,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,13,14,21,0,0,4,0,0,0,0,77,3,47,27,0,3,5,4,6,0,0,0,0,0,0,7,99,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,0,0,0,8,3,0,0,3,0,0,0,0,28,0,0,0,29,41,19,20,14,0,0,5,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5
POA6159,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,9,0,0,0,0,0,4,0,27,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,4,17,0,0,5,11,13,5,8,8,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6160,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,8,16,14,0,0,11,3,14,4,6,110,11,58,43,7,0,0,12,19,8,0,0,9,0,0,5,175,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,8,0,3,0,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,5,3,10,0,0,0,7,3,0,0,41,0,3,6,36,49,31,39,29,3,4,4,3,7,0,6,207,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,26,14,25,26,3,4,0,5,3,0,0,124,26,174,93,16,8,6,16,24,0,5,0,0,0,0,18,388,0,0,0,0,3,13,13,4,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,6,4,0,0,0,6,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,9,7,7,5,0,0,0,0,0,0,51,0,0,12,44,50,39,46,35,11,5,4,9,0,0,7,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
POA6163,9,0,7,17,3,0,0,168,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,41,0,5,30,31,31,32,87,86,7,5,6,7,0,0,9,338,49,415,419,73,47,32,54,115,19,13,14,19,5,0,49,1310,0,0,0,0,17,25,38,14,9,3,4,5,3,0,3,119,0,0,0,8,10,10,55,17,3,9,4,3,0,0,4,124,0,0,0,12,4,5,0,0,0,0,0,0,0,0,0,26,3,6,30,54,138,65,137,59,12,18,9,22,10,0,10,564,0,0,0,0,0,0,10,9,0,6,8,5,0,0,0,35,7,74,20,13,13,9,31,11,5,0,4,0,0,0,0,187,6,4,38,128,277,181,250,188,23,16,18,11,3,3,39,1179,0,0,0,5,5,4,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,12,13,7,3,6,7,5,0,0,60
