Date,Category,Group,Count,Estimate flag - Waitlist figure,Estimate flag - prior month,Estimate flag - prior year,Metric,Value type,Value
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4665920694289487
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-2.2426389844653656
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,1.80407578830827
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,1.5485880671996906
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.8931082792639589
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.7065316885845572
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.1397263338976737
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,-1.191292629071998
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.07010966157502718
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,-0.4241326472930034
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.835363005471774
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.7564904212464507
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,0.586491456178257
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.579648472638933
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - Prior month (per cent),Metric change - prior year,1.5204046692786415
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - Prior month (per cent),Metric change - prior year,0.5220227816555634
2021-04-30,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,0.756975763270936
2021-05-31,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,0.8195104805631988
2021-06-30,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,0.5303296126292649
2021-07-31,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,-0.18236962474168927
2021-09-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.2415540047303415
2021-10-31,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,-0.6740200177524358
2021-11-30,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,0.06077407270311408
2021-12-31,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,-0.6743959415088983
2022-01-31,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,-1.516500410112722
2022-02-28,Total Applications,Total,Applications,,*,#,Difference - Prior month (per cent),Metric change - prior year,-0.12113047709889946
2022-04-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.1438210238514568
2022-05-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.2091324824244079
2022-06-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.7378661993086792
2022-07-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.5597671020835733
2022-08-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4996133153940367
2022-09-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.2904239319291546
2022-10-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.5260320106933207
2022-11-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4138582744800428
2022-12-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.0254704598703555
2023-01-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.07929423146933706
2023-02-28,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4372175955716635
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,0.03200741031161369
2023-04-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.07966018635594685
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,-0.874610626697334
2023-06-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.0526907249884574
2023-07-31,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.5822377309116934
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - Prior month (per cent),Metric change - prior year,0.9182193811316606
2023-09-30,Total Applications,Total,Applications,,*,,Difference - Prior month (per cent),Metric change - prior year,0.4359970191846765
2022-09-30,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.1308259501528137
2022-10-31,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.4368699025797418
2022-11-30,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.003611819470707
2022-12-31,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.03102301620939
2023-01-31,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.8583044990205875
2023-02-28,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4594828473789057
2023-03-31,Total Individuals,Total,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,-0.3432956665638626
2023-04-30,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.1747940539372797
2023-05-31,Total Individuals,Total,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,-1.1289608106006102
2023-06-30,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.9433827802734616
2023-07-31,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.3678598725948695
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,0.6991844815207748
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,0.13623596435922275
2022-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-4.255934174769733
2022-10-31,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,2.2913068508923433
2022-11-30,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,0.9167878445002777
2022-12-31,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-2.3188786451933376
2023-01-31,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,0.6947204821275148
2023-02-28,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.2534397469079184
2023-03-31,Priority Individuals,Priority,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,-2.0580405225753826
2023-04-30,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.46399368047413847
2023-05-31,Priority Individuals,Priority,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,-0.5319036048366645
2023-06-30,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.0188221708194816
2023-07-31,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-1.4768540791234859
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - Prior month (per cent),Metric change - prior year,-0.26989279053230697
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - Prior month (per cent),Metric change - prior year,-0.39256534930222164
2022-03-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1325.6
2022-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1661.4680851063831
2022-05-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1892.0769230769229
2022-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-2173.8125
2022-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-2412.8947368421054
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-764.0
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-817.0
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-2749.2162162162163
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-2731.609756097561
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-2816.276595744681
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,890.0
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1477.5714285714284
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-352.0
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-277.0
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-188.0
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-158.0
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-178.0
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-100.0
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior,Metric change - prior year,7.0
2022-03-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-9232.628571428571
2022-04-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-10907.510638297872
2022-05-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-11525.846153846154
2022-06-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-12526.125
2022-07-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-13185.947368421053
2022-08-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1077.0
2022-09-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1299.0
2022-10-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-14995.135135135135
2022-11-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-15672.439024390245
2022-12-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-16077.446808510638
2023-01-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,4058.0
2023-02-28,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-8933.57142857143
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-2011.0
2023-04-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1819.0
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-1795.0
2023-06-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1884.0
2023-07-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1902.0
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior,Metric change - prior year,-1457.0
2023-09-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior,Metric change - prior year,-1147.0
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - 12 months prior,Metric change - prior year,-2566.0
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - 12 months prior,Metric change - prior year,-2179.0
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 months prior,Metric change - prior year,-621.0
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 months prior,Metric change - prior year,-364.0
2022-03-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-95.96360985840364
2022-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-114.54175602641658
2022-05-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-104.26459112407983
2022-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-117.72825541727128
2022-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-128.9624282496839
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-49.83106537013471
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-47.62423536150392
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-136.39635089308695
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-137.1148409681932
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-100.67695167627797
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,24.879841398224933
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-55.65933863492991
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-17.59941428850208
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-14.167651311106056
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-10.069447840759036
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-8.274952238886353
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-7.903702939163935
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-5.502336650742922
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-2.2408253786380854
2022-03-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-68.36999500527554
2022-04-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-80.36686792713768
2022-05-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-79.02774394432794
2022-06-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-85.81268929772541
2022-07-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-90.23574667696002
2022-08-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-8.738617904295882
2022-09-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-9.844616773830523
2022-10-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-100.48760990549629
2022-11-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-104.79652881811634
2022-12-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-98.58404434255297
2023-01-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,24.36770742470486
2023-02-28,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-54.76432059989604
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-12.533885228594391
2023-04-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-11.1667119467631
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-10.709463812297251
2023-06-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-10.952733539138391
2023-07-31,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-10.917396080250022
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-8.360760937939197
2023-09-30,Total Applications,Total,Applications,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-6.537512016839627
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-8.605418258525837
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-7.236359138151986
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - 12 months prior (per cent),Metric change - prior year,-11.087639732782574
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - 12 months prior (per cent),Metric change - prior year,-6.5983049590682725
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - calendar year to date,Metric change - prior year,426.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - calendar year to date,Metric change - prior year,426.0
2022-02-28,Priority Applications,Priority,Applications,,*,#,Difference - calendar year to date,Metric change - prior year,-378.0
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-2.0
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-38.0
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-26.0
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-36.0
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-63.0
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-136.0
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-105.0
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-74.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - calendar year to date,Metric change - prior year,1100.0
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - calendar year to date,Metric change - prior year,1100.0
2022-02-28,Total Applications,Total,Applications,,*,#,Difference - calendar year to date,Metric change - prior year,1515.0
2023-02-28,Total Applications,Total,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-359.0
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-351.0
2023-04-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-334.0
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-500.0
2023-06-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-700.0
2023-07-31,Total Applications,Total,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-811.0
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date,Metric change - prior year,-636.0
2023-09-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date,Metric change - prior year,-553.0
2023-02-28,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,583.0
2023-03-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,477.0
2023-04-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,425.0
2023-05-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,48.0
2023-06-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,-269.0
2023-07-31,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,-393.0
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,-157.0
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,-110.0
2023-02-28,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,642.0
2023-03-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,492.0
2023-04-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,464.0
2023-05-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,431.0
2023-06-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,357.0
2023-07-31,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,236.0
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date,Metric change - prior year,219.0
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date,Metric change - prior year,191.0
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - calendar year to date (per cent),Metric change - prior year,24.37070938215103
2020-09-30,Priority Applications,Priority,Applications,^,*,#,Difference - calendar year to date (per cent),Metric change - prior year,24.37070938215103
2022-02-28,Priority Applications,Priority,Applications,,*,#,Difference - calendar year to date (per cent),Metric change - prior year,-24.44041242284726
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-0.4254419065477779
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-1.6519807266723725
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-1.6015841916493203
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-2.0702743580911696
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-2.9953484213339205
2023-07-31,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-4.92908235691541
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-4.327736700099198
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-3.7222550847635425
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - calendar year to date (per cent),Metric change - prior year,62.92906178489693
2020-09-30,Total Applications,Total,Applications,^,*,#,Difference - calendar year to date (per cent),Metric change - prior year,62.92906178489693
2022-02-28,Total Applications,Total,Applications,,*,#,Difference - calendar year to date (per cent),Metric change - prior year,-368.46269182794236
2023-02-28,Total Applications,Total,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-69.57144237787969
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-69.83839100694394
2023-04-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-69.86591425691796
2023-05-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-74.00487313933422
2023-06-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-79.05246385683273
2023-07-31,Total Applications,Total,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-81.68277210109505
2023-08-31,Total Applications,Total,Applications,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-77.29611592254975
2023-09-30,Total Applications,Total,Applications,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-75.35691917470422
2023-02-28,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-106.22422310173113
2023-03-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-109.69760345708767
2023-04-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-111.73856749642243
2023-05-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-121.32528303673064
2023-06-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-129.31169342458497
2023-07-31,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-132.43259687571367
2023-08-31,Total Individuals,Total,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-126.51415977076272
2023-09-30,Total Individuals,Total,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-125.62365562670561
2023-02-28,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-2.2317799521842403
2023-03-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-6.511720033381721
2023-04-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-7.550252045431691
2023-05-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-8.763157742170662
2023-06-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-11.066779054764922
2023-07-31,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-14.384983266999626
2023-08-31,Priority Individuals,Priority,Individuals,^,*,,Difference - calendar year to date (per cent),Metric change - prior year,-15.089524674967151
2023-09-30,Priority Individuals,Priority,Individuals,,*,,Difference - calendar year to date (per cent),Metric change - prior year,-16.082561143303266
2022-08-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-100.0
2022-09-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-176.0
2022-10-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-93.0
2022-11-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-19.0
2022-12-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-95.0
2023-01-31,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-63.0
2023-02-28,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-97.0
2023-03-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date,Metric change - prior year,-133.0
2023-04-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-121.0
2023-05-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date,Metric change - prior year,-131.0
2023-06-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-158.0
2023-08-31,Priority Applications,Priority,Applications,^,*,,Difference - financial year to date,Metric change - prior year,-42.0
2023-09-30,Priority Applications,Priority,Applications,,*,,Difference - financial year to date,Metric change - prior year,-11.0
2022-08-31,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-363.0
2022-09-30,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-590.0
2022-10-31,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-680.0
2022-11-30,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-931.0
2022-12-31,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-1119.0
2023-01-31,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-1278.0
2023-02-28,Total Applications,Total,Applications,,*,,Difference - financial year to date,Metric change - prior year,-1543.0
2023-03-31,Total Applications,Total,Applications,^,*,,Difference - financial year to date,Metric change - prior year,-1535.0
