SA1_CODE_2021,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_3499_15_19_yr,M_3000_3499_20_24_yr,M_3000_3499_25_34_yr,M_3000_3499_35_44_yr,M_3000_3499_45_54_yr,M_3000_3499_55_64_yr,M_3000_3499_65_74_yr,M_3000_3499_75_84_yr,M_3000_3499_85_yr_over,M_3000_3499_Tot,M_3500_more_15_19_yr,M_3500_more_20_24_yr,M_3500_more_25_34_yr,M_3500_more_35_44_yr,M_3500_more_45_54_yr,M_3500_more_55_64_yr,M_3500_more_65_74_yr,M_3500_more_75_84_yr,M_3500_more_85_yr_over,M_3500_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr_over,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot
50604113355,15,7,0,0,6,0,0,0,0,20,5,0,0,0,0,0,0,0,0,7,3,7,0,0,4,0,0,0,0,13,0,3,0,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,4,6,0,0,15,0,0,4,4,6,0,0,0,0,17,0,0,4,5,6,3,0,0,0,20,0,0,4,5,9,0,0,0,0,11,0,0,0,3,6,5,0,0,0,13,0,0,0,5,11,4,0,0,0,22,0,0,0,5,4,3,0,0,0,14,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,22,23,33,41,26,14,3,0,194,12,0,6,6,7,4,4,4,0,39,6,0,0,0,0,3,0,0,0,11
50604113356,8,0,0,0,3,0,3,4,0,17,6,0,0,0,0,0,4,0,0,14,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,8,5,0,8,4,0,0,0,0,0,0,0,0,12,0,4,0,0,3,3,0,0,0,10,0,0,0,0,4,3,0,0,0,5,0,5,3,0,0,0,0,0,0,12,0,6,3,9,0,0,0,0,0,17,0,0,10,0,4,5,0,0,0,17,0,0,0,0,0,4,0,0,0,4,0,0,0,4,7,0,0,0,0,11,0,0,3,8,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,14,28,30,27,23,20,4,0,178,5,0,7,7,0,4,7,0,0,31,3,0,0,0,0,0,0,0,0,8
50604113357,15,0,0,0,0,4,5,0,0,36,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,3,0,0,11,3,4,8,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,13,0,4,9,12,3,0,0,0,0,28,0,0,8,0,4,0,0,0,0,17,0,0,4,0,7,3,0,0,0,17,0,0,3,6,0,3,0,0,0,18,0,0,0,14,10,7,0,0,0,32,0,0,0,6,6,9,0,0,0,17,0,0,0,6,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,14,32,60,48,29,14,0,0,240,12,0,6,6,6,6,9,0,0,42,14,3,0,0,0,0,0,0,0,24
50604113358,0,0,5,4,0,3,5,0,0,16,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,13,10,29,0,3,0,0,0,0,3,11,0,22,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,9,0,0,7,11,6,0,0,0,0,32,0,0,11,9,0,3,0,0,0,22,0,4,8,14,7,3,0,0,0,33,0,0,4,5,5,3,0,0,0,16,0,0,3,5,0,0,0,0,0,8,0,0,4,8,10,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,4,4,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,19,45,78,23,18,29,37,19,282,4,0,3,16,5,9,8,0,4,39,0,0,0,3,0,0,3,0,3,14
50604113359,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,4,4,0,8,0,0,0,13,0,0,5,3,3,3,0,0,0,18,0,4,0,6,0,0,0,0,0,14,0,0,3,4,0,0,0,0,0,10,0,0,6,7,0,0,0,0,0,22,0,0,0,0,10,3,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,6,29,36,29,23,8,4,0,162,9,0,9,7,3,7,0,0,0,39,3,5,0,0,0,0,0,0,0,6
50604113360,9,3,3,0,0,3,0,4,0,23,0,0,0,0,0,0,0,0,0,5,9,5,0,0,0,0,0,3,0,15,0,0,0,0,0,3,3,0,0,8,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,12,0,7,3,7,0,0,0,0,0,17,0,0,0,9,5,0,0,0,0,16,0,0,3,0,5,3,0,0,0,10,0,0,0,8,6,0,0,0,0,17,0,0,6,18,5,4,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,23,21,25,55,36,21,11,7,0,191,10,0,10,14,5,4,3,4,0,43,5,0,0,0,0,0,0,0,0,9
50604113361,10,4,0,0,0,3,0,0,0,25,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,12,0,0,3,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,13,0,4,10,0,3,0,3,0,0,16,0,0,3,6,0,0,0,0,0,19,0,0,6,3,9,0,0,0,0,18,0,0,0,5,10,3,0,0,0,16,0,0,0,0,5,0,0,0,0,12,0,0,0,3,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,15,32,44,42,19,11,0,0,172,6,3,9,7,0,5,0,0,0,31,0,0,0,0,3,0,0,0,0,5
50604113401,3,0,4,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,14,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,7,13,17,17,8,10,6,0,98,3,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
50604113402,8,0,0,0,0,0,0,0,0,16,3,5,0,0,0,0,0,0,0,8,0,6,6,0,0,0,0,0,0,12,0,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,0,3,0,11,0,0,3,0,0,0,3,0,0,12,0,0,3,4,0,0,0,0,0,8,0,0,3,0,0,4,0,0,0,13,0,0,6,3,5,0,0,0,0,12,0,0,0,0,0,6,0,0,0,8,0,0,0,0,5,0,0,0,0,8,0,0,0,6,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,14,17,18,20,18,19,5,3,139,3,0,0,7,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,3
50604113403,7,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,3,3,6,0,3,0,0,0,10,0,0,0,0,3,3,6,4,0,16,0,0,0,0,0,0,3,6,0,12,3,0,5,0,6,0,0,0,0,13,0,0,6,0,7,0,0,5,0,13,0,3,3,3,3,4,3,0,0,24,0,7,6,5,0,3,3,0,0,27,0,0,4,5,7,4,0,0,0,12,0,0,0,9,5,3,0,0,0,16,0,0,4,0,0,0,5,0,0,9,0,0,0,10,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,12,19,33,48,26,35,23,9,0,208,4,0,3,11,6,0,5,0,0,32,5,0,4,4,0,0,0,0,0,9
50604113404,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,0,0,0,0,12,0,0,4,5,0,0,0,0,0,14,0,0,0,0,4,4,0,0,0,6,0,0,6,5,0,5,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,22,21,26,16,10,7,3,106,5,0,0,0,0,7,0,0,0,18,0,0,0,3,0,0,0,0,0,5
50604113405,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,14,16,0,0,0,0,0,0,3,3,4,21,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,35,36,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50604113406,7,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,0,4,9,3,0,0,0,0,15,0,0,6,11,8,0,0,0,0,27,0,0,0,11,3,0,0,0,0,14,0,0,4,0,0,5,0,0,0,8,0,0,3,3,9,3,0,0,0,14,0,0,6,7,4,0,0,0,0,17,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,18,10,30,53,26,22,13,0,0,170,7,0,13,7,5,4,0,0,0,34,5,0,0,7,0,0,0,0,0,18
50604113407,3,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,5,0,9,3,0,0,0,0,0,8,3,0,8,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,4,3,0,5,0,0,0,0,15,0,0,7,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,4,31,17,17,14,17,7,0,108,0,0,4,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
50604113408,7,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,0,0,5,3,0,0,8,3,23,0,7,4,0,0,0,0,3,4,22,0,4,0,0,0,0,3,4,3,20,0,0,3,3,0,3,0,4,0,12,0,0,4,0,5,3,3,0,0,22,0,5,3,4,0,5,0,0,0,22,0,0,3,0,7,0,0,0,0,13,0,3,8,0,0,0,0,3,0,10,0,0,3,5,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,7,5,3,3,5,15,23,68,0,0,0,0,0,0,0,0,0,0,8,22,39,25,24,18,22,36,42,241,0,0,3,3,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,4
50604113409,0,0,0,0,3,0,0,0,0,13,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,7,0,3,0,0,16,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,12,0,4,10,8,0,3,4,0,0,23,0,0,3,12,4,0,3,0,0,24,0,0,4,8,4,6,0,0,0,21,0,0,9,7,6,0,0,0,0,16,0,0,0,0,0,3,0,0,0,5,0,0,0,7,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,23,33,44,33,30,20,0,0,197,9,0,6,3,4,10,0,0,0,40,4,0,0,0,6,0,0,0,0,10
50604113410,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,0,0,0,0,6,4,8,0,0,20,0,0,0,4,0,5,3,0,0,10,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,3,0,0,8,0,0,8,3,3,4,0,0,0,20,0,0,4,3,3,0,0,0,0,12,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,11,23,21,26,25,16,0,0,138,7,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9
50604113411,9,3,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,5,6,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,3,0,0,0,11,0,7,0,0,0,0,4,0,0,16,0,0,5,3,0,7,3,0,0,20,0,3,8,7,0,9,0,0,0,23,0,0,3,8,4,3,4,0,0,23,0,0,3,5,3,4,0,0,0,14,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,20,28,32,25,39,24,11,0,200,3,0,3,0,11,7,0,0,0,30,6,0,0,0,0,0,0,0,0,10
50604113412,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,5,5,0,13,0,0,0,4,0,0,0,0,0,6,0,0,3,4,0,0,3,0,0,10,0,0,5,3,0,6,3,0,0,10,0,4,5,8,10,4,4,0,0,30,0,0,0,6,3,0,0,0,0,14,0,0,0,0,5,0,0,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,14,15,28,27,28,25,10,3,156,5,4,3,0,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,6
50604113413,3,4,5,0,0,6,0,0,0,20,4,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,0,0,0,4,3,0,4,0,10,0,9,3,0,33,0,0,0,0,0,0,11,0,0,7,0,3,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,7,0,3,3,0,3,4,0,0,0,18,0,0,4,4,0,0,0,0,0,13,0,0,4,5,4,3,0,0,0,18,0,0,0,3,0,0,0,0,0,8,0,0,4,0,6,0,0,0,0,9,0,0,0,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,14,29,29,35,20,18,11,0,172,4,0,0,5,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,6
50604113415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604113417,9,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,8,5,0,0,23,0,0,3,3,6,0,0,0,0,11,0,0,0,0,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,3,19,20,17,21,15,3,0,121,4,0,3,4,4,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0
50604113418,4,0,0,4,0,3,0,6,0,21,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,9,3,0,19,0,0,0,0,0,0,3,0,0,11,0,4,0,0,0,0,4,0,0,12,4,3,0,0,4,0,0,3,0,15,0,3,3,3,0,0,0,0,0,10,0,7,4,6,8,0,4,0,0,26,0,0,4,6,4,0,4,0,0,11,0,0,0,7,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,9,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,19,13,25,40,24,16,33,20,3,189,14,0,3,5,0,7,3,0,0,28,0,0,0,0,0,0,0,0,0,4
50604113419,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,12,0,0,3,5,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,0,6,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,24,8,9,11,6,4,77,0,0,3,5,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0
50604113420,5,0,3,3,4,5,0,0,0,15,3,0,0,0,0,3,0,0,0,9,0,0,3,0,0,6,0,0,0,8,0,0,3,3,0,0,4,3,0,14,0,0,0,3,0,0,0,4,0,11,0,3,0,0,0,3,0,0,0,13,0,0,0,0,6,0,0,0,0,11,0,0,3,5,0,3,0,0,0,13,0,7,6,6,5,6,3,0,0,29,0,0,3,5,4,3,0,0,0,14,0,0,0,7,9,4,0,0,0,17,0,0,0,3,8,0,0,0,0,9,0,5,4,6,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,17,34,40,38,38,20,10,0,205,9,3,0,3,0,3,0,0,0,20,3,0,0,0,0,0,0,0,0,10
50604113421,13,0,4,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,0,18,0,0,3,4,8,0,9,4,0,28,0,3,3,3,4,0,7,0,0,17,0,7,0,0,0,0,3,0,0,10,0,0,3,5,0,0,3,0,0,16,0,5,11,6,7,0,0,0,0,31,0,3,17,16,4,7,0,0,0,46,0,0,7,3,5,3,0,0,0,18,0,0,0,5,9,3,0,0,0,18,0,0,0,3,8,6,0,0,0,16,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,4,0,0,31,0,0,0,0,0,0,0,0,0,0,19,36,58,60,52,35,28,11,0,294,8,0,9,7,5,9,0,0,0,39,0,0,0,0,0,0,0,0,0,3
50604113422,3,0,0,0,0,3,4,0,0,14,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,6,0,4,18,0,0,0,0,0,7,3,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,10,0,0,7,3,4,0,0,0,0,17,0,0,7,6,0,0,4,0,0,23,0,0,4,5,4,0,0,0,0,15,0,0,3,8,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,14,12,27,22,27,23,21,8,4,166,0,0,5,6,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4
