SA1_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50102100702,3,0,0,4,0,0,9,3,0,25,0,0,4,0,3,0,9,0,0,17,0,5,0,0,4,6,4,0,0,19,0,0,6,6,3,6,4,0,0,24,0,0,0,0,6,4,0,0,0,12,0,0,0,8,0,5,0,0,0,17,0,0,0,0,9,0,0,0,0,11,0,0,3,9,5,0,0,0,0,14,0,0,0,9,3,4,0,0,0,20,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,4,0,0,0,9,0,0,9,0,3,4,5,0,0,24,0,0,0,0,0,0,0,0,0,0,23,9,29,46,46,45,46,17,0,273
50102100704,0,0,0,0,3,12,11,8,3,41,3,3,7,3,5,5,3,3,0,29,5,10,6,3,4,7,4,3,0,46,0,5,5,8,10,9,0,0,0,40,0,0,0,12,13,3,0,0,0,31,0,3,7,8,3,10,5,0,0,32,0,0,0,5,5,0,0,0,0,15,0,0,0,0,7,4,0,0,0,14,0,0,4,3,8,3,0,0,0,19,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,5,3,25,0,0,0,0,0,0,0,0,0,0,43,23,35,54,84,72,50,35,16,401
50102100705,0,3,0,0,0,0,3,3,0,14,0,0,0,0,7,0,4,0,0,11,0,0,0,3,0,0,7,0,0,13,0,0,3,5,4,0,3,0,0,16,0,0,9,5,3,0,4,3,0,20,0,0,0,5,0,4,0,0,0,18,0,0,4,3,0,3,0,0,0,14,0,0,0,0,5,0,0,0,0,11,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,7,20,41,30,23,34,13,0,186
50102100706,0,0,0,6,0,0,5,4,0,15,0,6,0,0,5,8,4,0,0,22,0,0,0,0,3,9,0,3,0,21,0,0,4,0,3,5,0,0,0,15,0,0,0,4,4,3,0,0,0,13,0,5,0,4,4,7,6,0,0,19,0,0,0,4,5,0,3,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,16,17,16,26,44,50,31,15,0,214
50102100708,4,0,0,0,0,3,4,14,0,25,6,6,3,3,3,5,8,5,0,32,0,6,6,5,9,5,14,3,0,44,0,5,3,8,7,6,0,3,0,39,0,4,4,5,4,18,0,0,0,32,0,7,3,7,3,7,4,0,0,22,0,0,4,7,3,11,0,0,0,21,0,0,4,12,6,0,0,0,0,25,0,0,4,12,11,10,0,0,0,32,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,6,4,5,5,7,8,0,40,0,0,0,0,0,0,0,0,0,4,30,25,48,67,58,96,63,44,7,440
50102100709,0,0,0,3,0,4,3,3,0,20,0,3,0,0,4,5,3,5,0,19,3,3,0,0,5,6,4,0,0,21,0,0,3,3,0,4,9,0,0,17,0,11,3,3,5,4,4,0,0,29,0,3,0,0,3,10,0,0,0,20,0,0,0,6,5,3,0,0,0,19,0,0,3,0,0,4,0,0,0,10,0,0,5,0,4,6,5,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,17,31,30,41,72,41,14,5,263
50102100710,5,0,0,0,3,3,9,0,4,27,0,3,4,0,5,9,4,3,0,26,0,0,3,3,5,3,6,0,0,20,0,0,0,6,7,10,7,0,0,22,0,4,4,13,3,8,4,0,0,34,0,0,4,4,9,6,0,0,0,25,0,0,3,5,3,0,0,0,0,18,0,0,4,7,5,3,0,0,0,21,0,0,3,6,12,5,0,0,0,34,0,0,0,3,3,6,0,0,0,12,0,0,0,3,3,4,0,0,0,14,7,0,3,8,12,9,11,0,0,55,0,0,0,0,0,0,0,0,0,0,26,19,35,73,82,81,62,14,5,393
50102100711,0,0,6,0,5,4,3,3,0,18,0,5,4,3,4,0,7,6,0,24,0,0,0,0,6,0,0,3,0,22,0,0,4,0,7,5,0,0,0,19,0,0,0,3,6,0,0,0,0,21,0,0,0,4,5,5,0,0,0,17,0,3,4,7,9,0,0,0,0,24,0,0,0,3,8,3,0,0,0,13,0,0,0,4,12,8,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,29,16,24,31,65,45,35,20,6,271
50102100713,3,0,0,3,6,6,15,9,6,48,4,4,4,3,0,3,9,0,0,25,0,0,3,7,6,7,4,0,0,32,3,3,0,6,0,3,5,0,0,27,0,10,5,9,8,5,0,0,0,44,0,0,0,4,7,9,0,0,0,23,0,4,7,5,0,3,0,0,0,18,0,0,0,3,8,0,0,0,0,12,0,0,7,0,9,7,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,9,0,0,0,27,0,0,0,0,0,0,0,0,0,0,33,26,43,69,65,68,59,26,8,395
50102100714,0,0,3,0,0,4,12,9,0,30,4,0,6,4,3,0,9,0,0,31,3,4,4,3,8,3,3,3,0,24,0,6,4,4,6,7,7,0,0,20,0,3,9,7,0,0,0,0,0,32,0,0,8,10,7,3,0,0,0,29,0,0,3,0,5,0,4,0,0,19,0,0,5,0,5,0,0,0,0,4,0,0,7,4,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,16,17,52,53,59,45,50,26,5,323
50102100715,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,4,3,0,0,10,0,3,6,4,0,8,4,0,0,18,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,6,0,0,0,14,0,0,0,0,4,0,0,0,0,9,0,0,0,4,5,3,0,0,0,10,0,0,0,0,0,7,0,0,0,9,0,0,0,3,5,7,3,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,4,8,22,38,35,19,12,4,159
50102100716,0,0,4,4,0,0,3,0,0,12,0,0,0,5,0,0,4,0,0,12,0,0,0,0,3,0,0,3,0,18,0,0,7,9,0,0,0,0,0,18,0,3,6,0,5,0,0,0,0,23,0,0,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,4,7,0,0,0,0,9,0,0,4,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,8,41,46,30,21,33,10,0,198
50102100717,0,0,4,0,3,4,11,0,0,21,0,0,0,0,7,0,3,4,0,18,4,0,0,0,0,3,11,4,0,18,0,0,0,0,4,0,0,0,0,9,0,4,3,0,4,8,0,0,0,17,0,0,0,4,4,6,0,0,0,13,0,0,0,0,9,6,0,0,0,15,0,0,8,0,4,5,0,0,0,11,0,0,10,3,13,7,0,0,0,30,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,6,26,26,41,56,40,10,0,224
50102100718,0,0,0,0,4,0,0,0,0,12,0,0,4,4,0,4,6,0,0,18,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,3,0,5,7,0,4,0,19,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,5,5,0,0,14,0,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,4,6,6,0,23,0,0,0,0,0,0,0,0,0,0,11,5,17,22,33,43,26,13,0,173
50102100801,0,3,6,4,5,8,9,3,0,29,5,4,6,10,5,4,7,3,0,37,0,0,9,0,0,4,6,4,0,27,0,0,7,4,8,0,3,3,0,26,0,0,5,5,8,6,5,0,0,26,0,0,4,4,0,5,0,0,0,14,0,0,4,9,0,4,0,0,0,17,0,0,5,0,3,0,0,0,0,6,0,0,5,7,7,8,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,35,24,50,46,43,66,51,10,6,336
50102100802,0,4,4,3,0,5,14,10,0,50,8,3,0,8,0,10,8,0,0,42,0,0,4,3,7,4,9,0,4,32,0,6,6,9,11,14,3,0,0,41,0,0,12,4,8,9,4,0,0,43,0,0,4,13,8,12,0,0,0,40,0,4,3,3,9,4,4,0,4,29,0,0,0,0,0,5,0,0,0,7,0,0,3,3,5,12,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,33,35,65,60,61,87,75,39,18,482
50102100803,0,5,0,3,0,0,16,8,0,35,0,4,4,0,0,4,7,6,5,37,0,3,4,0,3,0,6,0,0,20,0,0,0,0,0,4,0,0,0,11,0,0,0,4,9,3,0,0,0,23,0,0,4,4,8,13,0,0,0,21,0,0,3,0,4,5,0,0,0,16,0,0,0,3,0,4,0,0,0,13,0,0,0,0,4,9,3,0,0,16,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,13,4,6,9,3,8,5,17,10,12,78,0,0,0,0,0,0,0,0,0,0,22,38,34,43,56,56,63,38,24,371
50102100804,3,0,3,0,0,0,4,10,0,26,3,7,5,4,9,0,5,7,0,29,0,0,3,4,3,3,5,0,0,17,0,0,3,0,3,3,0,0,0,26,0,0,4,4,15,11,0,0,0,36,0,0,6,4,7,6,0,0,0,23,0,0,0,9,11,5,0,0,0,26,0,0,0,9,13,9,0,0,0,30,0,0,7,10,8,10,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,3,5,5,6,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,20,45,58,67,57,43,30,7,366
50102100805,0,4,5,0,4,6,0,0,5,26,0,0,6,3,6,3,4,4,0,32,0,0,8,0,0,0,0,3,0,23,3,5,3,3,7,6,0,0,0,31,0,0,0,5,11,5,3,0,0,32,0,0,3,8,3,3,0,0,0,9,0,0,3,5,4,3,0,0,0,18,0,0,7,3,10,3,0,0,0,25,0,0,3,5,8,6,3,0,0,27,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,26,32,64,52,60,47,37,9,5,326
50102100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,172,165,90,30,15,4,0,513,0,0,0,0,0,0,0,0,0,0,0,33,172,165,90,30,15,4,0,513
50102100807,0,0,3,0,4,3,14,3,0,45,0,4,5,10,0,4,4,4,0,33,0,0,0,3,4,11,7,0,0,31,0,3,10,9,5,5,0,0,0,32,0,0,8,3,9,3,0,0,0,26,0,0,6,4,0,5,0,0,0,12,0,0,0,0,3,5,0,0,0,13,0,0,4,0,8,3,0,0,0,15,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,9,8,7,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,25,28,70,55,61,57,40,24,6,360
50102100809,0,4,7,4,4,7,15,9,4,66,0,4,12,4,11,6,9,0,0,46,4,3,12,9,7,7,4,0,0,38,0,8,15,21,10,8,4,0,0,61,0,10,18,15,7,10,0,0,0,57,0,7,13,17,9,10,0,0,0,44,0,0,4,4,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,7,0,0,7,3,7,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,11,9,5,9,6,0,0,61,0,0,0,0,0,0,0,0,0,0,36,51,115,108,76,104,53,22,10,579
50102100810,0,3,5,3,3,8,11,11,0,50,0,0,9,5,7,3,3,3,0,36,4,6,5,4,3,5,8,0,0,29,0,14,14,9,5,3,3,0,0,53,0,9,12,10,6,5,6,0,0,45,0,7,7,5,4,3,6,0,0,35,0,0,7,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,7,0,0,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,12,3,5,4,6,4,58,0,0,0,0,0,0,0,0,0,0,27,48,87,75,64,51,52,37,12,458
50102100811,0,0,0,0,3,9,5,24,46,89,0,5,0,4,4,4,7,8,3,30,4,0,0,0,5,0,5,4,0,21,0,0,0,0,4,0,3,0,4,11,0,0,3,0,4,3,0,0,0,11,0,0,0,0,0,10,0,0,0,14,0,0,0,0,4,0,4,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,7,6,24,12,33,47,37,53,67,290
50102100812,0,0,6,3,5,13,14,15,11,51,0,3,3,0,4,9,9,4,5,36,0,0,3,4,4,0,0,5,5,29,0,5,8,0,4,7,5,4,0,36,0,0,10,0,4,4,0,0,0,25,0,0,0,9,8,3,0,0,0,15,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,9,6,4,6,40,0,0,0,0,0,0,0,0,0,0,11,18,57,39,40,62,42,45,26,330
50102100813,4,4,9,3,8,12,7,0,0,38,0,3,7,3,3,6,9,0,0,42,0,5,10,5,7,6,4,0,0,36,0,3,7,4,4,0,0,0,0,22,0,4,7,3,6,0,0,0,0,26,0,0,8,0,3,6,0,0,0,21,0,0,0,3,3,0,0,0,0,11,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,7,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,31,41,66,55,64,49,31,19,11,368
50102100814,0,4,3,5,4,10,10,8,0,36,0,0,7,4,5,4,3,3,0,22,0,0,6,4,3,4,3,0,0,18,0,7,5,4,3,8,0,0,0,25,0,4,8,0,10,5,9,0,0,22,0,0,3,8,4,4,0,0,0,18,0,3,3,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,12,4,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,19,30,44,43,45,53,39,28,8,304
50102100815,0,3,16,13,0,10,11,4,0,52,0,0,9,10,10,5,7,0,0,40,0,3,9,4,7,4,4,5,0,32,0,0,13,7,8,6,3,0,0,41,0,9,8,5,9,7,4,0,0,44,0,0,6,6,3,3,0,0,0,21,0,0,7,7,0,3,0,4,0,27,0,0,6,0,0,4,0,0,0,11,0,0,0,7,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,4,4,3,8,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,25,38,89,72,70,66,51,19,9,435
50102100816,0,0,3,5,4,5,8,4,3,26,0,0,0,11,5,6,5,0,0,36,0,4,3,0,0,0,3,0,0,14,0,0,13,0,7,3,0,0,0,28,0,0,10,5,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,16,43,34,42,31,37,9,7,237
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,17,21,14,9,6,0,0,90
50102100901,0,0,0,0,0,0,6,4,3,16,0,0,0,4,0,6,3,0,0,15,3,0,0,3,0,3,0,5,0,23,0,0,0,4,0,3,4,3,0,17,0,0,0,8,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,0,0,6,3,3,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,10,9,25,25,16,38,36,25,6,196
50102100902,0,0,0,3,0,6,5,7,5,33,4,3,0,5,0,0,6,5,0,21,3,4,0,8,0,0,4,4,0,29,0,0,4,3,5,0,4,0,0,10,0,0,8,0,5,5,0,0,0,22,0,0,6,6,3,11,0,0,0,19,0,0,3,0,5,3,0,0,0,14,0,0,0,0,3,0,6,0,0,13,0,0,6,9,4,6,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6,7,0,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,19,12,37,52,56,67,53,38,9,352
50102100903,0,0,5,3,3,0,4,9,4,25,0,0,0,0,0,0,4,6,0,14,0,5,7,0,0,8,4,0,0,28,0,0,8,0,8,3,5,0,0,22,0,4,4,8,0,6,3,5,0,23,0,4,3,0,3,0,0,3,0,17,0,3,8,6,4,6,0,0,0,20,0,0,3,3,0,5,0,0,0,14,0,0,3,7,9,3,0,0,0,26,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,19,22,57,29,44,33,50,45,11,311
50102100904,0,5,6,0,5,14,5,8,4,38,0,0,4,7,0,3,6,0,0,15,0,5,0,0,3,0,5,3,0,15,0,0,0,0,0,0,0,0,0,14,0,3,4,0,5,3,0,0,0,11,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,16,21,30,19,42,50,42,25,8,250
50102100905,0,0,5,4,0,9,21,9,4,58,0,4,7,4,5,3,8,3,3,35,0,0,0,9,6,3,0,0,0,26,0,5,4,3,3,9,9,5,0,32,0,0,11,8,4,3,5,0,0,31,0,0,5,5,11,8,0,0,0,34,0,0,6,11,0,4,0,0,0,28,0,0,11,0,9,6,0,0,0,29,0,0,12,22,16,16,0,0,0,66,0,0,0,3,0,3,0,0,0,10,0,0,0,3,5,0,0,0,0,5,14,0,16,15,12,14,9,3,0,74,0,0,0,0,0,0,0,0,0,0,38,21,104,104,91,105,77,30,5,578
50102100906,0,0,7,4,3,10,11,5,0,33,0,0,5,6,5,0,3,0,5,28,0,0,0,0,4,0,3,0,0,14,0,0,6,0,4,3,0,0,0,13,0,0,8,4,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,3,4,5,8,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,11,47,40,41,40,37,16,4,248
50102100907,0,0,0,0,0,0,12,0,3,11,0,0,5,0,3,0,3,4,0,14,0,0,0,0,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,25,0,0,0,0,4,0,0,0,0,8,0,7,3,0,0,3,0,0,0,11,0,0,4,0,5,3,0,0,0,20,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,6,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,13,9,18,22,39,39,35,11,4,193
50102100908,0,0,0,0,0,9,7,4,0,23,0,0,4,4,3,9,7,0,3,30,0,0,3,3,0,3,0,4,0,21,0,3,0,0,5,3,0,0,0,13,0,4,3,3,3,8,5,0,0,26,0,0,0,4,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3,4,0,0,0,12,0,0,3,5,4,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,0,5,3,0,27,0,0,0,0,0,0,0,0,0,0,13,23,40,30,46,66,49,15,0,281
50102100909,0,0,3,0,0,8,13,6,5,32,0,0,4,3,0,0,0,0,0,13,0,3,9,3,0,11,3,0,0,30,0,4,0,0,3,0,3,0,0,11,0,4,0,4,0,8,3,0,0,16,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,0,3,4,9,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,3,4,5,3,32,0,0,0,0,0,0,0,0,0,0,6,8,32,30,37,52,47,21,10,252
50102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
50102100911,0,0,4,0,3,0,4,7,3,25,0,0,0,0,4,7,0,0,0,20,0,0,0,0,0,0,9,0,0,14,0,0,0,5,5,0,6,0,0,18,0,0,4,0,0,10,0,0,0,17,0,0,0,0,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,3,0,0,3,0,4,0,0,0,0,14,0,0,4,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,5,5,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,14,7,34,37,32,27,22,14,3,197
