SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50403105629,5,8,0,0,0,5,6,0,0,18,96,47,50,48,55,44,41,14,6,395
50403105630,0,4,0,5,5,0,8,0,0,21,92,42,36,41,50,36,30,9,5,333
50403105631,7,9,3,4,7,3,0,0,0,32,69,45,54,41,48,58,24,8,3,353
50403105632,0,0,0,0,0,8,0,0,0,10,21,10,27,22,9,17,3,8,0,110
50403105633,13,3,0,0,4,0,4,0,0,34,71,51,28,42,47,60,63,21,10,388
50403105634,0,0,5,3,0,0,0,0,0,10,35,52,40,25,42,73,23,12,8,315
50403105635,5,4,0,0,6,0,3,0,0,14,68,43,52,47,63,51,43,20,3,381
50403105636,0,7,4,3,0,4,0,0,0,22,52,42,35,35,38,62,26,13,8,306
50403105637,12,5,0,3,0,3,6,0,0,33,108,84,62,70,61,91,41,27,7,558
50403105638,8,6,7,4,7,4,0,0,0,28,51,51,31,35,41,62,11,8,3,300
50403105639,0,0,4,5,0,3,0,0,0,17,59,44,39,36,51,65,24,16,0,322
50403105640,12,3,3,8,0,3,0,0,0,31,55,38,54,50,29,45,34,22,6,329
50403105641,9,4,8,6,0,3,3,0,0,32,88,85,74,46,64,97,52,15,10,539
50403105642,5,8,0,6,0,0,0,0,0,19,76,48,38,53,47,40,23,20,5,354
50403105643,7,4,7,8,4,3,0,0,0,32,62,58,45,36,51,34,20,9,0,319
50403105644,10,3,3,5,0,0,0,0,0,29,43,33,25,18,33,41,40,18,4,245
50403105645,13,0,3,0,4,4,0,0,0,25,100,42,71,57,48,36,19,4,0,376
50403105646,8,4,5,4,5,5,4,0,0,36,137,91,73,81,113,71,43,34,9,657
50403105647,0,4,5,3,6,0,0,3,0,22,72,38,39,45,49,29,26,21,4,327
50403105648,0,0,4,0,0,0,0,0,0,14,68,68,49,37,73,67,27,11,5,405
50403105649,11,0,0,6,4,0,0,0,0,29,67,40,35,39,32,24,19,8,3,266
50403105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105651,5,0,0,0,0,0,0,0,0,8,59,38,45,33,31,71,29,6,0,305
50403105701,4,4,4,0,3,7,0,0,0,19,51,35,33,41,36,29,20,10,0,248
50403105702,12,10,9,6,10,5,9,4,0,54,75,79,49,53,95,58,54,35,9,508
50403105703,8,7,5,3,4,9,0,0,0,34,81,60,56,54,58,72,25,16,3,430
50403105704,14,3,8,7,0,0,0,0,0,39,156,86,90,100,75,50,21,15,0,590
50403105707,7,5,4,0,0,0,3,0,0,24,70,43,37,61,51,45,38,11,5,366
50403105708,8,3,3,3,0,0,0,3,0,22,159,81,74,105,64,53,27,13,3,585
50403105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
50403105710,8,4,6,0,8,4,0,0,0,32,85,71,59,56,56,59,59,23,4,468
50403105711,7,3,0,6,5,5,0,0,0,25,56,40,48,43,31,44,29,10,0,306
50403105712,0,4,3,0,3,0,3,0,0,21,37,28,38,32,38,42,34,8,5,264
50403105713,7,3,8,3,0,6,5,0,0,29,83,33,45,55,34,54,27,9,0,343
50403105715,8,6,3,7,3,3,0,0,0,27,82,58,48,52,47,68,47,27,5,444
50403105716,12,3,8,10,0,3,0,0,0,38,97,42,80,66,43,53,39,18,4,450
50403105717,8,6,3,0,8,6,0,0,5,32,97,55,63,63,51,53,47,20,6,448
50403105718,4,6,3,4,9,9,0,0,0,41,101,56,70,64,64,66,44,15,0,482
50403105719,10,8,3,4,4,0,0,0,0,36,85,65,43,59,59,65,52,14,0,443
50403105720,14,5,5,7,0,8,0,3,0,49,92,60,54,74,52,77,47,22,7,482
50403105721,5,3,0,0,5,0,0,0,0,15,59,44,41,30,35,39,19,10,6,297
50403105722,10,8,9,0,6,3,0,0,0,45,78,50,58,53,44,48,30,7,0,372
50403105723,6,3,7,5,3,3,0,5,0,36,82,52,60,65,46,76,81,26,3,486
50403105724,5,3,4,4,10,5,0,0,0,33,91,100,84,62,80,77,38,26,3,554
50403105725,10,4,7,3,0,3,0,0,0,24,175,81,82,111,72,37,18,3,0,585
50403105727,18,3,4,9,7,4,6,0,0,45,130,52,71,75,60,75,62,29,11,573
50403105728,5,3,5,3,3,9,0,0,0,29,47,24,33,31,33,39,35,10,0,252
50403105729,17,3,7,7,6,3,3,0,0,45,119,59,72,97,74,80,58,17,3,588
50403105730,8,8,5,4,0,6,0,0,0,34,93,52,51,49,55,49,36,12,12,410
50403105731,4,21,103,80,25,8,0,0,0,250,28,30,104,97,52,33,24,11,3,377
50403105732,0,0,0,0,7,3,3,4,0,22,37,29,15,17,43,66,56,24,7,298
50403105734,12,0,4,9,3,0,0,0,0,28,92,69,45,65,46,31,11,0,0,361
50403105735,18,3,5,0,0,0,3,0,0,35,86,58,53,49,46,43,17,5,0,355
50403105736,10,0,0,3,0,0,0,0,0,9,72,51,36,40,39,34,15,3,0,288
50403105737,7,12,5,0,4,5,0,0,0,35,63,60,60,48,32,44,35,9,8,348
50403105738,4,0,0,3,0,0,4,0,0,12,138,75,64,107,70,56,27,8,0,546
50403105739,5,7,0,0,4,0,0,0,0,27,112,75,52,80,78,26,24,6,3,451
50403105740,16,8,7,3,9,3,0,0,0,37,97,89,57,68,71,57,31,7,0,479
50403105741,3,0,3,4,0,4,3,0,0,28,40,33,35,40,36,39,40,10,7,284
50403105742,3,0,0,0,0,0,0,0,0,10,51,30,66,49,30,9,0,0,0,248
50403105743,3,3,9,5,9,0,0,0,0,29,148,71,164,104,64,34,9,5,0,588
50403105744,3,8,0,0,4,0,0,0,0,16,191,81,132,138,59,31,18,0,3,653
50403105745,9,0,8,8,0,0,0,0,0,22,126,56,144,107,39,17,9,5,0,502
50403105746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105747,3,0,11,0,0,0,0,0,0,24,73,51,118,82,28,17,7,0,0,372
50403105748,5,0,3,0,0,0,0,3,0,10,21,5,11,17,9,12,7,4,4,94
50403105749,3,4,0,0,0,0,0,0,0,11,82,31,94,62,25,25,11,0,0,324
50403105750,9,5,9,8,0,0,0,0,0,36,180,83,166,123,47,36,8,0,5,645
50403105751,6,0,7,0,5,0,0,0,0,12,59,25,92,44,27,15,7,0,0,268
50403105752,8,0,6,4,3,0,0,0,0,25,160,45,143,95,49,18,11,7,0,539
50403105753,3,0,4,9,0,3,3,0,0,23,194,55,140,151,46,26,17,3,0,635
50403105754,11,0,5,4,8,3,0,0,0,36,155,64,116,135,60,22,27,0,0,584
50403105755,0,0,0,0,3,0,0,0,0,5,21,5,11,8,7,20,22,13,3,103
50403105756,7,5,10,7,0,4,0,0,0,29,193,52,109,140,64,25,22,9,0,606
50403105801,0,3,6,0,7,0,0,0,0,18,0,61,41,5,13,3,0,0,0,125
50403105802,11,6,0,3,12,4,0,0,0,35,51,62,34,47,72,48,25,10,0,344
50403105803,12,10,0,9,7,3,3,0,0,53,175,90,93,78,106,67,57,22,8,701
50403105804,26,11,16,10,0,8,0,0,0,79,294,122,215,133,74,50,52,15,4,957
50403105805,0,3,4,4,7,5,5,0,0,24,36,29,29,25,33,17,22,19,0,215
50403105806,7,0,5,3,0,3,0,0,0,16,25,9,20,14,17,22,14,4,3,128
50403105807,0,3,0,0,4,0,0,0,0,14,19,27,10,15,37,37,17,13,5,182
50403105808,3,11,17,13,10,11,12,8,0,81,56,48,46,46,58,69,73,29,3,431
50403105809,17,8,10,11,12,12,8,0,0,68,145,101,80,105,132,117,79,27,4,789
50403105810,0,3,4,0,3,4,0,0,0,18,52,73,33,34,86,54,49,15,0,400
50403105811,0,5,0,3,4,7,4,0,0,29,64,48,31,46,71,80,63,13,0,418
50403105812,7,8,0,5,3,3,0,0,0,24,41,33,13,25,40,51,23,13,0,247
50403105813,4,3,0,3,3,4,0,0,0,27,85,56,37,62,68,86,47,21,0,463
50403106001,0,0,8,0,3,9,5,0,0,23,48,32,34,40,52,58,39,23,6,330
50403106002,5,5,0,5,6,4,6,5,0,33,73,60,25,48,61,54,30,22,9,376
50403106003,0,0,0,4,0,13,0,4,0,14,35,27,17,28,45,52,21,20,0,244
50403106004,6,0,0,3,5,6,0,0,0,18,40,32,17,21,57,57,34,11,0,282
50403106005,3,5,0,4,10,0,7,0,0,32,106,71,27,55,137,88,52,18,7,559
50403106006,0,0,0,0,4,0,0,0,0,11,56,48,13,38,55,54,38,9,4,319
50403106007,0,5,6,6,9,0,6,0,4,37,39,33,19,23,53,40,39,28,8,291
50403106008,3,5,0,6,9,0,0,0,0,29,22,37,15,35,59,54,27,9,6,271
50403106102,10,4,4,15,7,3,0,0,0,49,207,74,117,142,108,70,47,17,4,797
50403106103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106104,3,0,11,5,5,3,4,4,0,44,123,88,197,130,97,97,99,50,17,903
50403106105,12,4,4,5,3,0,0,0,0,30,176,65,88,116,96,58,26,22,4,653
50403106106,0,0,5,3,0,0,0,0,0,15,62,19,91,58,30,21,10,0,0,290
50403106108,5,5,7,0,5,0,3,8,0,37,66,58,68,44,51,51,49,31,3,419
50403106109,9,3,9,8,3,8,3,0,0,39,241,71,92,193,128,109,111,36,6,970
50403106110,3,0,6,3,5,0,4,0,0,18,34,30,36,23,40,26,31,18,0,247
50403106111,0,3,3,0,0,0,0,0,0,13,30,26,46,31,28,33,31,17,7,262
50403106112,4,0,5,0,0,0,3,0,0,17,56,39,47,51,45,56,42,22,8,366
50403106113,0,0,3,3,0,4,7,0,0,21,45,37,43,37,43,63,43,19,11,349
50403106114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
50403106201,5,8,7,6,3,0,0,0,0,32,59,38,26,31,52,35,34,13,6,276
50403106202,15,12,8,9,7,4,0,0,0,53,347,93,215,264,123,109,83,26,6,1267
50403106203,9,5,6,3,6,0,3,0,0,35,68,28,50,59,44,36,34,20,7,359
50403106204,12,0,0,3,3,5,3,0,0,26,109,43,51,72,55,54,30,8,0,418
50403106205,6,6,3,5,3,0,0,5,0,33,124,58,53,71,66,53,22,8,0,469
50403106206,9,6,5,0,6,0,4,0,0,27,75,42,34,48,48,27,18,9,0,299
50403106207,44,25,34,29,36,14,18,12,0,210,1053,377,751,765,447,298,176,68,11,3939
50403106208,3,0,4,4,0,9,0,0,0,21,53,29,28,39,33,44,22,20,4,270
50403106209,18,9,3,6,4,9,3,0,0,52,105,74,52,57,61,53,31,17,4,460
50403106210,14,4,6,5,5,3,0,0,0,34,48,43,28,31,36,38,27,10,0,269
50403106211,4,0,8,3,5,0,0,0,0,23,62,47,42,48,51,23,19,14,6,299
50403106212,7,10,3,3,6,3,5,0,0,40,93,59,48,58,57,33,38,16,0,399
50403106213,11,4,9,4,5,4,9,0,0,46,78,41,52,53,41,39,39,15,0,360
50403106214,6,5,7,7,8,0,0,0,0,26,47,28,46,34,43,33,31,9,3,265
50403106215,11,4,14,9,3,6,0,3,0,62,105,79,85,89,69,67,63,38,3,597
50403106216,4,0,3,5,0,3,0,0,0,21,108,74,105,70,73,99,45,27,3,610
50403106217,11,8,4,15,3,12,7,0,0,51,98,90,82,72,84,99,61,28,6,613
50403106218,11,4,0,4,5,4,3,0,0,28,76,32,54,42,60,59,42,23,4,393
50403106219,3,3,5,4,0,0,0,0,0,17,63,43,53,50,31,38,20,13,3,322
50403106220,8,0,7,4,0,5,5,4,0,29,80,52,74,60,56,77,66,31,6,492
50403106301,0,0,4,0,0,0,0,0,0,5,0,0,9,5,3,0,4,0,0,22
50403106401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106501,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,4,0,0,0,26
50403106502,8,0,3,0,6,5,3,0,0,29,101,36,49,54,44,39,40,25,3,393
50403106503,4,0,0,3,3,3,8,5,0,18,48,26,28,25,58,46,51,30,8,314
50403106504,9,3,0,3,9,0,4,3,0,36,31,37,17,22,52,52,36,21,7,278
50403106505,4,4,7,0,0,4,5,0,0,29,86,59,59,55,61,85,86,36,14,543
50403106506,0,3,13,47,39,23,23,5,0,157,31,26,47,64,75,64,69,38,10,440
50403106507,3,0,3,9,6,3,0,0,0,31,104,59,81,79,66,62,43,40,15,538
50403106508,8,13,9,8,9,9,3,4,4,63,103,117,85,82,98,105,57,35,21,708
50403106509,9,6,0,6,4,7,7,6,0,42,98,58,54,72,69,77,39,27,4,490
50403106510,3,0,0,4,0,4,0,0,0,10,29,20,6,8,13,21,8,6,0,113
50403106511,9,8,4,3,4,4,0,0,0,29,75,50,55,51,36,48,26,7,5,368
50403106512,15,3,5,3,3,6,0,0,0,38,89,55,80,65,63,66,45,13,4,476
50403106513,9,16,14,13,10,10,3,3,0,73,127,92,117,90,91,92,75,53,15,747
50403106514,4,0,5,0,4,3,3,0,0,18,64,44,36,36,45,27,24,14,4,293
50403106601,13,9,5,10,8,8,0,0,3,58,84,43,76,60,60,31,26,19,9,408
50403106602,0,0,0,0,0,0,0,0,4,14,49,27,71,41,32,35,22,13,8,301
50403106603,0,10,3,4,0,6,7,0,0,43,69,76,86,61,64,53,67,57,59,589
50403106604,6,13,9,16,17,4,7,0,0,77,72,72,105,81,74,52,46,22,19,546
50403106605,13,7,18,12,20,11,23,25,65,199,79,71,116,95,97,72,73,56,76,734
50403106606,9,3,6,3,4,6,0,0,0,28,68,39,74,64,57,50,34,17,7,423
50403106607,9,18,7,13,6,5,5,3,0,56,56,74,95,67,62,63,43,30,21,501
50403106608,13,19,21,16,9,12,5,0,0,94,162,174,198,134,93,119,65,46,17,1006
50403106609,19,37,59,74,67,25,25,12,0,312,92,151,208,192,167,107,76,58,32,1087
50403106610,0,0,0,6,6,0,4,3,0,19,20,17,13,18,32,44,26,31,52,255
50403106611,4,0,0,0,5,0,0,0,0,15,47,36,29,32,36,32,23,15,7,255
50403106615,5,7,6,3,7,5,0,0,3,37,89,73,48,93,124,116,69,52,24,693
50403106616,0,3,0,3,4,0,0,0,0,20,33,26,25,32,42,58,38,15,0,277
50403106617,13,17,23,19,27,28,32,45,43,248,25,51,90,72,72,75,68,73,66,586
50403106618,21,12,12,10,17,21,4,4,0,100,30,27,38,35,33,39,17,9,3,234
50403106619,8,0,5,3,6,3,3,0,0,39,52,75,63,52,79,66,48,32,11,474
50403106620,9,4,4,4,8,0,3,3,0,43,79,69,63,69,56,49,57,23,3,471
50403106621,4,3,0,4,5,6,0,0,0,30,109,86,74,82,95,88,75,35,10,650
50403106622,3,6,3,3,3,4,0,0,0,21,117,106,57,54,61,47,34,16,6,516
50403106623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106624,0,5,3,0,6,12,0,0,0,21,40,35,36,28,31,37,29,12,8,254
50403106625,3,0,3,3,3,6,0,0,0,28,54,35,47,55,36,45,30,13,6,313
50403106626,0,0,0,0,0,4,3,0,0,10,50,23,38,44,34,39,15,13,0,257
50403106627,6,0,4,4,3,0,5,0,0,20,62,30,59,37,41,37,43,8,6,325
50403106628,0,3,0,3,4,0,0,0,0,15,30,30,33,38,44,33,35,17,11,270
50403106701,11,0,11,5,0,0,0,3,0,25,117,62,82,83,65,57,42,25,6,528
50403106702,3,0,3,5,6,0,0,0,0,22,76,40,44,45,48,31,19,11,0,323
50403106703,10,0,0,5,0,0,0,0,0,19,63,55,34,38,35,24,22,14,0,289
50403106704,0,3,0,0,5,3,0,0,0,15,79,55,61,46,56,86,27,17,3,434
50403106705,0,6,0,0,6,6,0,0,0,16,69,50,45,42,71,61,23,17,4,389
50403106706,0,0,4,0,0,0,0,0,0,15,36,45,25,19,53,37,29,9,4,259
50403106707,0,0,0,0,3,0,0,0,0,4,42,29,25,34,28,21,15,7,0,192
50403106708,0,7,3,0,0,4,0,0,0,18,58,61,28,42,78,58,26,8,0,358
50403106709,5,0,8,4,3,3,0,0,0,22,87,60,74,69,59,56,45,16,3,466
50403106711,9,11,9,0,0,0,4,0,4,43,89,39,55,64,35,42,20,13,8,370
50403106712,8,0,10,0,9,3,4,0,0,31,81,53,71,45,57,41,17,3,0,371
50403106713,8,3,0,7,3,0,4,0,0,33,103,46,54,70,40,34,23,11,4,396
50403106714,7,0,0,0,0,0,0,0,0,17,63,37,42,41,36,28,15,12,6,271
50403106715,14,8,12,6,6,6,0,0,0,46,128,47,88,70,51,33,26,7,6,459
50403106716,9,7,8,0,0,3,0,0,0,22,69,74,57,49,69,90,44,23,10,481
50403106717,0,0,0,0,3,0,0,0,0,10,32,30,20,31,43,32,18,19,0,222
50403106718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106720,0,0,0,4,3,0,0,0,6,16,42,29,24,22,38,24,17,12,4,214
50403106721,4,4,6,3,4,7,0,0,0,26,148,75,90,83,77,73,17,13,3,579
50403106722,0,8,0,0,0,0,0,0,0,15,46,40,16,36,47,31,19,6,5,243
50403106801,0,3,0,0,3,0,5,0,0,16,44,44,16,29,49,47,33,11,0,271
50403106802,0,0,0,0,0,0,0,3,0,13,42,49,18,28,54,50,28,19,3,297
50403106803,0,0,0,0,0,4,6,0,0,11,68,26,23,38,38,60,43,13,7,315
50403106804,6,4,4,10,8,8,3,0,0,41,88,76,36,70,105,80,48,24,6,526
50403106807,0,7,0,7,12,0,9,5,0,37,73,58,35,48,88,73,77,33,0,477
50403106808,0,3,0,0,0,9,0,0,0,16,51,37,17,36,46,43,43,29,3,304
50403106809,8,7,7,10,12,7,9,0,0,60,195,132,70,138,168,143,105,33,7,983
50403106811,6,0,0,4,3,5,5,0,0,27,45,37,26,22,59,53,77,40,9,357
50403106812,3,5,0,0,0,3,5,0,0,12,35,43,15,16,38,63,39,19,3,271
50403106813,5,0,0,3,11,7,0,0,0,30,54,57,28,44,71,96,52,26,7,427
50403106814,9,0,0,5,6,6,3,0,0,26,40,28,37,30,48,99,68,43,3,405
50403106815,7,5,0,0,4,0,0,0,0,12,73,73,22,48,83,61,34,15,9,415
50403106817,0,0,0,5,0,0,0,0,0,4,5,0,4,7,7,12,7,0,0,48
50403106819,23,4,0,7,8,4,0,0,0,40,169,96,52,103,141,98,48,21,4,731
50403106821,25,3,7,4,6,0,0,0,0,47,178,73,102,94,68,41,17,4,4,576
50403106822,8,3,9,4,3,0,0,0,0,30,225,74,142,130,54,43,33,4,0,702
50403106823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106824,9,3,4,10,5,0,0,0,0,36,157,53,77,96,38,38,21,6,5,490
50403106825,12,0,3,5,0,0,0,0,0,20,176,47,74,91,41,22,14,5,0,459
50403106826,14,8,4,0,4,0,0,0,0,25,192,74,117,118,47,25,8,3,3,586
50403106827,3,0,3,0,3,0,0,3,0,17,116,41,74,51,39,11,13,8,0,352
50403106828,13,5,8,6,0,0,0,3,0,43,189,64,148,104,45,23,13,5,0,595
50403106829,10,11,0,0,4,3,0,0,0,29,217,109,57,130,127,74,35,24,0,765
50403106830,6,0,0,3,5,0,0,0,0,15,27,24,15,18,26,20,36,9,6,173
50403106831,9,6,0,7,4,0,3,0,0,22,150,71,109,84,55,22,18,3,0,517
50403106832,0,0,0,4,0,0,0,0,0,5,129,38,71,76,29,16,15,7,0,373
50403106833,16,4,0,6,3,0,0,0,0,25,209,90,59,129,96,26,17,12,0,643
50403106901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403129801,0,5,0,0,6,0,0,0,0,20,65,39,34,46,40,20,27,12,3,285
50403129802,10,11,0,16,6,6,0,0,0,38,157,69,78,106,55,37,19,0,0,528
50403129803,3,8,0,6,3,0,0,0,0,20,64,65,27,39,54,18,11,12,0,297
50403129804,6,3,0,0,5,0,0,0,0,12,102,45,32,53,54,32,13,0,0,336
50403129805,0,0,0,3,3,0,0,0,0,9,151,66,63,93,73,26,30,8,0,507
50403129806,15,4,10,0,5,0,0,0,0,34,102,42,81,67,39,25,16,0,0,368
50403129807,13,6,0,4,0,0,0,0,0,27,107,62,31,61,65,33,17,12,0,394
50403129808,11,4,0,4,0,0,0,0,0,16,144,45,61,129,38,19,18,0,0,460
50403129809,3,5,5,3,6,5,0,0,0,22,156,88,74,95,95,49,22,11,0,590
50403129810,7,0,4,3,3,0,0,0,0,15,69,18,95,58,13,15,8,0,0,292
50403129811,4,4,3,3,0,5,0,0,0,21,45,34,52,33,25,18,13,16,4,232
50403129812,12,8,9,8,3,5,0,0,0,45,252,61,179,165,77,44,11,10,0,809
50403129813,12,7,6,7,3,0,0,0,0,36,147,45,166,106,47,22,17,7,0,559
50403129814,6,3,10,0,0,0,0,0,0,13,96,43,120,52,25,25,11,0,0,365
50403129815,17,3,0,9,3,0,0,0,0,45,152,75,77,105,69,36,21,18,0,549
50403129816,8,5,0,9,5,0,0,0,0,24,128,69,38,62,97,45,27,4,0,463
50403129817,5,11,0,0,8,4,5,3,0,36,129,97,36,85,100,59,35,27,9,575
50403129818,15,0,11,3,0,0,0,0,0,31,131,63,55,79,65,35,28,7,6,467
50403129819,0,4,4,4,3,0,0,0,0,12,129,59,77,59,43,36,12,7,0,412
50403129820,12,8,4,4,6,0,3,0,0,30,117,78,59,69,81,55,37,4,0,501
50403129821,15,3,3,7,4,0,0,0,0,34,165,71,150,120,45,41,16,3,0,620
50403129822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403129823,9,0,7,0,0,0,0,0,0,21,124,56,132,71,30,18,8,3,0,431
50403129824,10,13,4,6,9,0,0,0,0,35,157,73,103,101,64,43,49,9,7,605
50403129825,6,3,4,0,3,0,0,0,0,22,151,65,128,122,54,27,17,6,0,564
50403129826,4,10,3,0,0,3,0,0,0,19,119,64,65,71,58,25,20,4,3,427
50403129827,3,0,5,4,0,0,0,0,0,18,170,74,212,98,44,44,16,3,0,660
50403129828,0,0,0,0,0,4,0,0,0,11,61,42,28,36,43,28,12,7,0,256
50403129829,17,10,10,4,6,0,0,0,0,52,198,50,153,119,51,44,28,3,0,645
50403129830,3,7,0,4,4,0,4,0,0,17,75,32,26,45,41,16,37,26,8,314
50403129831,11,3,12,5,4,0,0,0,0,42,166,68,150,95,57,35,21,10,0,602
50403129832,11,0,0,8,4,0,0,0,0,19,196,69,84,133,84,66,32,8,0,679
50403129833,3,8,0,3,4,0,0,0,0,20,134,60,55,75,64,38,18,8,0,460
50403129901,0,3,0,7,4,3,0,0,0,20,69,59,37,35,56,50,29,10,0,344
50403129902,16,9,5,8,0,4,0,0,0,49,89,67,50,47,68,46,32,12,3,416
50403129903,9,5,5,5,0,0,0,0,0,17,204,62,145,136,68,31,21,16,0,681
50403129904,0,0,0,9,3,0,0,0,0,18,188,61,167,122,46,28,8,0,0,616
50403129905,7,0,0,3,0,3,0,0,0,17,96,57,27,60,69,38,17,4,0,371
50403129906,5,0,0,0,0,0,0,0,0,9,35,34,23,24,36,48,24,24,0,243
50403129907,4,0,3,0,0,0,0,0,0,7,76,37,118,52,30,17,7,0,0,345
50403129908,3,0,5,5,0,0,0,0,0,17,137,57,165,100,35,26,4,0,0,523
50403129909,10,0,0,0,4,4,0,0,0,20,95,61,26,50,69,56,22,27,6,413
50403129910,0,6,4,4,5,0,4,0,0,18,47,36,34,37,47,50,36,13,3,308
50403129911,5,0,4,0,4,4,10,0,0,18,27,22,28,14,20,44,32,10,6,204
50403129912,13,3,5,3,0,0,0,0,0,30,183,33,142,114,36,28,8,6,0,548
50403129913,5,0,5,3,0,0,0,0,0,14,134,48,100,83,36,21,9,3,0,435
50403129914,5,0,0,0,0,3,0,0,0,15,14,15,13,16,18,24,21,5,0,127
50403129915,4,0,14,3,5,0,0,0,0,35,134,77,137,96,53,21,13,8,0,538
50403129916,10,0,5,8,0,0,0,0,0,24,97,19,96,60,23,14,8,3,0,322
50403129917,10,3,3,3,0,0,0,0,0,27,173,47,118,121,64,35,11,3,0,575
50403129918,10,8,6,0,4,0,0,0,0,27,80,38,99,47,27,8,0,0,0,303
50403129919,7,5,7,9,0,0,0,0,0,31,185,52,169,147,26,20,16,3,0,616
50403129920,7,7,5,0,0,0,0,0,0,20,96,67,112,59,36,4,3,0,0,368
50403129921,0,0,8,0,0,0,0,0,0,21,160,56,195,91,30,18,9,0,0,563
50403129922,3,0,9,0,0,0,0,0,0,20,104,50,165,63,27,18,12,0,0,435
50403129923,0,3,4,4,0,0,0,0,0,13,116,43,131,92,18,12,6,0,0,420
50403129924,8,0,4,4,0,0,0,0,0,20,171,70,187,113,40,20,3,0,0,606
50403129925,13,4,5,5,0,0,0,0,0,31,195,53,126,144,49,19,8,5,0,607
50403130001,15,4,13,11,7,6,0,0,0,52,284,91,119,166,110,42,27,9,3,849
50403130002,4,5,0,0,3,3,0,0,0,14,64,48,23,34,51,39,18,17,0,291
50403130003,13,0,3,4,3,0,0,0,0,28,94,45,66,26,30,16,8,0,0,303
50403130004,0,5,0,0,0,0,0,0,0,5,53,36,40,24,54,26,25,11,0,277
50403130005,0,0,0,0,0,0,6,6,3,18,32,27,18,29,16,38,50,100,107,427
50403130006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403130007,6,5,0,7,0,0,0,0,0,24,62,32,36,38,24,15,13,4,0,226
50403130008,0,7,8,0,0,3,0,0,0,24,60,53,107,50,36,20,15,7,0,351
50403130009,8,9,0,3,4,7,0,0,0,24,93,68,48,67,54,37,28,14,0,407
50403130010,8,3,7,0,3,0,0,0,0,24,153,76,60,91,45,21,13,6,0,460
50403130011,20,6,13,5,10,0,0,3,0,72,123,46,73,59,54,31,22,12,3,424
50403130012,10,0,0,5,3,4,0,0,0,24,67,46,33,42,52,43,18,8,0,305
50403130013,18,7,3,3,11,3,0,0,0,44,154,54,86,97,60,54,11,18,3,536
50403130014,3,3,0,0,0,3,0,0,0,8,58,43,26,45,41,29,18,20,0,273
50403130015,16,0,3,5,5,0,0,0,0,31,143,48,53,84,34,22,4,8,0,395
50403130016,13,13,8,7,9,4,0,0,0,50,99,76,41,69,67,45,26,25,0,447
50403130017,15,13,4,5,13,3,0,0,0,55,97,86,61,74,88,46,26,12,3,494
50403130018,12,12,0,5,3,0,0,0,0,37,166,76,76,90,48,24,8,5,0,494
50403130019,3,0,3,3,0,0,0,0,0,18,54,36,23,40,44,31,24,18,0,266
50403130020,7,8,7,0,3,0,0,0,0,18,74,49,40,44,59,38,26,22,0,348
50403130021,18,9,7,11,5,5,0,0,0,48,124,61,64,74,55,30,17,8,0,438
50403130022,0,0,5,0,0,0,0,0,0,5,50,35,26,33,19,11,3,5,4,187
50403130023,9,3,0,0,6,3,3,0,0,35,115,92,32,54,94,77,33,18,5,521
50403130024,12,8,11,5,5,0,0,0,0,48,131,55,67,88,39,22,9,3,3,413
50403130025,5,0,0,3,0,0,0,0,0,15,30,22,17,10,17,26,15,18,5,171
50403130026,9,0,0,0,0,5,0,0,0,25,130,74,64,98,84,34,14,14,0,510
50403130027,0,0,0,0,0,0,5,5,3,17,0,0,4,3,4,13,69,154,111,351
50403130028,14,5,13,0,7,0,0,0,0,38,105,51,44,45,54,27,23,15,7,363
50403130029,10,0,6,5,0,0,0,0,0,21,43,31,22,26,28,33,14,9,5,213
50403130030,9,8,3,3,4,0,0,0,0,27,74,50,42,51,45,35,17,8,0,314
50403130031,9,8,0,5,7,0,0,0,0,32,107,49,47,46,54,45,15,7,0,373
