SA1_CODE_2021,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
50403105739,17,27,36,36,36,21,29,25,8,224
50403105740,30,35,37,35,32,23,26,32,0,250
50403105741,4,10,25,22,14,11,14,24,3,131
50403105742,11,16,25,29,22,9,25,23,3,162
50403105743,29,69,44,56,51,20,34,26,7,332
50403105744,28,54,52,46,48,36,44,23,3,345
50403105745,33,48,54,51,43,27,29,29,0,311
50403105746,0,0,0,0,0,0,0,0,0,0
50403105747,15,46,45,28,30,23,23,21,0,241
50403105748,0,6,7,8,6,3,0,5,0,39
50403105749,20,24,27,42,20,11,23,11,0,184
50403105750,23,48,62,71,39,34,37,32,9,335
50403105751,17,24,26,22,22,9,22,19,0,168
50403105752,34,37,50,38,30,27,35,21,3,275
50403105753,39,37,50,46,50,21,41,29,4,314
50403105754,23,52,53,61,33,34,41,28,0,326
50403105755,8,15,14,0,5,5,6,6,0,58
50403105756,33,66,49,41,32,22,32,27,6,300
50403105801,17,65,9,12,3,0,0,0,0,105
50403105802,10,12,48,25,23,12,27,32,0,191
50403105803,19,21,82,34,45,18,46,36,3,315
50403105804,41,39,96,63,66,30,55,49,7,460
50403105805,6,3,17,9,12,12,12,21,0,94
50403105806,0,4,13,5,4,0,8,10,0,48
50403105807,18,10,11,10,12,3,12,16,0,90
50403105808,39,23,40,14,17,8,25,27,8,193
50403105809,49,62,97,36,67,30,36,39,7,431
50403105810,25,33,45,26,43,20,36,23,7,257
50403105811,22,28,35,27,30,9,26,20,3,205
50403105812,16,21,25,13,16,10,8,8,5,126
50403105813,25,35,45,30,21,25,36,19,12,255
50403106001,41,28,29,17,22,9,14,8,6,180
50403106002,31,40,28,21,33,15,10,16,0,189
50403106003,39,24,19,12,15,0,7,14,3,129
50403106004,20,22,29,22,25,16,16,3,4,160
50403106005,46,50,66,28,46,26,22,17,0,303
50403106006,22,25,36,18,25,21,12,13,0,177
50403106007,31,16,26,11,16,11,3,15,3,134
50403106008,19,24,27,21,19,9,8,13,4,141
50403106102,54,80,60,49,63,33,34,25,7,407
50403106103,0,0,0,0,0,0,0,0,0,0
50403106104,58,126,92,61,91,20,30,31,7,521
50403106105,39,48,65,31,74,23,41,20,7,357
50403106106,22,54,22,15,29,15,11,7,0,184
50403106108,19,33,41,25,27,9,3,18,5,191
50403106109,94,148,62,49,86,35,24,22,3,530
50403106110,13,28,25,11,13,7,15,12,8,138
50403106111,20,49,29,7,16,3,9,9,0,153
50403106112,14,40,37,24,23,21,17,20,3,198
50403106113,25,29,17,26,27,11,12,21,6,168
50403106114,0,0,0,0,0,0,4,0,0,8
50403106201,8,13,10,15,16,11,18,13,0,102
50403106202,93,154,98,74,77,31,55,46,11,647
50403106203,21,25,27,25,28,6,14,15,0,166
50403106204,21,31,44,28,41,20,22,18,0,228
50403106205,13,30,35,31,33,20,18,17,8,206
50403106206,12,18,32,22,14,13,12,23,4,147
50403106207,240,476,347,252,310,164,152,194,34,2167
50403106208,11,10,26,18,11,3,7,15,0,107
50403106209,8,15,23,27,24,21,26,30,6,181
50403106210,10,16,16,20,11,4,12,18,0,112
50403106211,9,21,21,21,18,13,17,16,0,138
50403106212,4,29,28,20,19,15,19,29,6,164
50403106213,14,18,15,17,23,14,19,23,4,149
50403106214,6,16,12,20,16,8,23,22,5,117
50403106215,19,26,42,43,27,10,24,33,4,227
50403106216,27,72,49,36,57,35,15,44,0,332
50403106217,28,44,54,48,42,28,37,35,5,326
50403106218,3,19,27,16,17,16,16,34,0,157
50403106219,16,26,33,24,26,4,22,13,0,163
50403106220,28,43,29,29,48,20,19,26,3,235
50403106301,4,0,5,0,0,0,0,0,0,13
50403106401,0,0,0,0,0,0,0,0,0,0
50403106501,0,0,0,0,0,0,0,0,0,0
50403106502,5,15,38,22,19,15,18,11,5,161
50403106503,30,20,41,11,18,7,13,21,5,162
50403106504,31,22,20,11,29,8,10,11,0,147
50403106505,27,39,56,31,40,18,30,25,5,272
50403106506,21,24,30,12,22,14,8,13,0,141
50403106507,27,70,48,43,35,19,19,21,3,281
50403106508,49,66,41,66,69,29,30,27,15,385
50403106509,17,23,43,31,27,13,18,37,12,224
50403106510,11,7,4,11,4,6,5,8,3,53
50403106511,12,14,31,20,22,13,25,22,0,163
50403106512,9,22,37,25,28,17,32,35,5,209
50403106513,18,33,70,50,37,22,49,40,10,324
50403106514,15,12,23,20,17,9,26,16,5,140
50403106601,7,12,26,26,8,9,21,32,4,157
50403106602,8,19,20,29,21,8,9,18,8,138
50403106603,16,23,38,35,30,21,29,32,7,231
50403106604,25,38,29,49,31,24,29,37,4,261
50403106605,15,28,38,58,22,36,31,27,6,261
50403106606,16,20,31,36,25,18,17,29,0,189
50403106607,28,50,27,29,28,30,23,30,3,262
50403106608,29,43,73,74,54,42,41,72,6,436
50403106609,42,56,47,62,58,51,51,62,16,453
50403106610,13,25,8,8,9,3,0,3,0,81
50403106611,18,51,5,12,18,12,7,4,0,143
50403106615,39,109,42,33,41,23,12,15,7,325
50403106616,27,53,16,14,16,11,3,12,3,155
50403106617,23,32,23,27,25,18,23,14,5,180
50403106618,4,7,18,7,4,12,11,14,3,72
50403106619,31,60,30,38,18,29,18,26,0,244
50403106620,14,18,38,36,23,10,27,42,4,203
50403106621,38,97,37,46,53,19,24,22,8,347
50403106622,31,101,29,16,38,20,11,7,0,248
50403106623,0,0,0,0,0,0,0,0,0,0
50403106624,3,21,28,19,8,8,17,20,0,126
50403106625,19,17,31,24,24,10,14,21,0,157
50403106626,15,20,23,17,16,8,11,10,4,127
50403106627,17,21,29,19,16,14,13,20,8,144
50403106628,16,18,26,20,14,13,12,15,3,134
50403106701,20,29,38,24,33,29,35,21,6,232
50403106702,7,13,18,20,11,15,22,26,0,134
50403106703,5,14,18,12,21,19,18,23,4,131
50403106704,21,44,38,23,36,28,29,14,0,236
50403106705,22,36,46,35,30,24,14,21,10,233
50403106706,20,19,27,16,19,20,11,10,4,142
50403106707,18,16,19,17,15,9,9,9,0,103
50403106708,28,34,35,31,47,18,13,19,4,224
50403106709,19,46,34,31,45,29,23,20,9,262
50403106711,12,19,26,20,37,15,21,21,3,174
50403106712,17,16,32,26,27,20,22,16,5,173
50403106713,14,11,36,34,23,27,19,20,0,185
50403106714,7,8,19,11,20,16,14,14,0,120
50403106715,9,18,30,34,24,23,22,24,6,198
50403106716,33,58,47,26,43,23,25,24,0,269
50403106717,14,19,23,16,22,10,16,5,4,126
50403106718,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0
50403106720,9,8,13,17,4,5,10,21,0,90
50403106721,49,64,64,42,50,27,24,30,5,345
50403106722,30,37,24,11,30,15,3,6,0,157
50403106801,25,28,22,13,19,19,8,17,0,144
50403106802,35,28,23,16,20,8,12,12,4,159
50403106803,18,22,36,23,22,23,10,13,5,162
50403106804,50,71,49,15,28,27,16,24,0,284
50403106807,55,43,30,20,31,21,24,17,9,244
50403106808,37,34,19,11,25,12,10,18,5,160
50403106809,93,102,108,53,68,50,35,26,22,559
50403106811,18,27,33,15,28,9,18,15,3,170
50403106812,32,27,20,13,20,12,3,7,0,138
50403106813,37,42,32,29,35,25,18,13,9,236
50403106814,33,36,37,24,38,18,9,10,3,203
50403106815,53,40,33,27,38,23,8,17,3,247
50403106817,0,4,0,0,5,0,3,0,0,23
50403106819,76,69,63,57,68,35,27,18,3,415
50403106821,27,38,54,58,34,39,16,19,5,293
50403106822,44,45,43,48,48,35,36,34,14,354
50403106823,0,0,0,0,0,0,0,0,0,0
50403106824,21,42,40,32,25,14,22,23,6,224
50403106825,14,31,25,26,41,16,19,19,0,188
50403106826,20,35,52,44,31,34,34,32,5,289
50403106827,20,12,33,29,22,19,16,17,0,164
50403106828,23,20,56,51,40,20,38,36,13,292
50403106829,63,75,66,55,58,25,30,31,4,401
50403106830,14,19,22,7,11,4,8,6,0,84
50403106831,30,32,44,41,31,25,31,27,3,263
50403106832,16,21,23,27,25,13,33,20,0,170
50403106833,51,71,53,51,48,25,20,28,0,341
50403106901,0,0,0,0,0,0,0,0,0,0
50403129801,15,18,16,30,21,12,15,12,0,139
50403129802,25,30,38,37,34,22,22,33,4,251
50403129803,10,28,29,17,20,14,19,12,0,161
50403129804,29,23,27,30,19,22,19,21,3,184
50403129805,36,48,29,44,40,23,24,27,4,265
50403129806,19,24,34,36,23,17,20,17,0,190
50403129807,28,37,35,32,24,21,16,16,0,207
50403129808,24,51,30,41,31,26,22,14,0,247
50403129809,41,50,43,40,52,26,28,36,4,320
50403129810,11,33,31,28,26,13,12,7,3,176
50403129811,5,14,12,15,20,9,15,23,4,124
50403129812,53,88,70,70,53,37,40,35,5,447
50403129813,24,44,54,39,52,27,37,34,6,315
50403129814,17,20,47,20,29,17,22,24,4,215
50403129815,27,37,46,30,45,30,25,28,6,293
50403129816,26,28,45,35,28,22,18,18,15,237
50403129817,49,47,41,50,47,34,21,30,7,312
50403129818,37,33,32,40,35,21,8,14,7,227
50403129819,20,26,34,25,32,23,20,30,0,209
50403129820,31,33,39,49,36,29,19,28,6,264
50403129821,33,64,73,51,46,34,31,26,9,359
50403129822,0,0,0,0,0,0,0,0,0,0
50403129823,30,52,42,41,33,18,24,17,7,257
50403129824,31,32,44,46,45,31,30,22,8,285
50403129825,35,66,52,43,53,16,22,27,3,335
50403129826,23,34,30,36,28,34,11,25,0,227
50403129827,26,57,66,66,64,39,43,37,6,411
50403129828,21,18,14,27,27,12,10,18,3,150
50403129829,30,53,56,53,50,20,44,33,11,344
50403129830,12,29,23,23,19,20,13,15,0,148
50403129831,35,36,62,50,50,19,39,27,6,325
50403129832,31,68,45,45,56,37,37,29,3,346
50403129833,32,43,56,33,25,15,19,17,5,237
50403129901,27,21,23,23,19,16,22,19,0,172
50403129902,10,31,30,30,20,29,22,24,0,198
50403129903,32,59,50,61,46,22,47,33,4,367
50403129904,24,51,61,62,49,24,39,27,12,343
50403129905,24,21,34,20,41,20,17,16,0,204
50403129906,20,22,34,19,14,11,12,11,0,134
50403129907,25,30,33,33,31,18,21,28,4,227
50403129908,14,51,57,69,45,31,32,18,4,313
50403129909,23,27,40,28,28,19,9,17,4,201
50403129910,25,22,25,15,16,13,14,16,4,154
50403129911,7,20,25,6,12,10,8,4,0,108
50403129912,26,44,45,47,31,27,30,23,0,281
50403129913,25,33,40,27,40,18,33,20,3,239
50403129914,14,12,3,5,7,4,6,6,0,59
50403129915,19,44,54,47,23,32,42,33,12,301
50403129916,15,20,26,31,23,8,20,17,4,170
50403129917,30,58,50,42,51,18,33,25,3,307
50403129918,15,28,32,32,20,20,14,5,4,180
50403129919,24,39,69,65,40,24,34,31,5,331
50403129920,19,38,44,33,30,12,19,24,11,220
50403129921,29,45,70,49,38,21,35,17,10,309
50403129922,18,34,43,33,38,14,38,27,0,265
50403129923,12,37,40,37,31,14,34,19,5,232
50403129924,25,48,61,59,45,31,54,25,3,344
50403129925,27,52,46,46,47,29,48,33,3,336
50403130001,36,59,73,70,57,34,38,28,3,407
50403130002,18,22,30,29,22,12,11,15,0,157
50403130003,14,20,28,23,13,12,7,22,5,143
50403130004,15,17,27,15,18,15,19,18,0,145
50403130005,12,15,9,5,19,15,15,11,0,97
50403130006,0,0,0,0,0,0,0,0,0,0
50403130007,7,15,15,17,20,13,7,10,7,98
50403130008,24,46,28,29,32,15,22,27,7,229
50403130009,17,17,25,28,33,25,27,23,0,203
50403130010,17,16,27,39,32,27,27,23,8,229
50403130011,22,24,32,26,19,15,21,22,0,179
50403130012,9,23,40,18,17,18,15,22,4,159
50403130013,27,22,49,41,44,21,35,20,7,271
50403130014,11,15,31,15,23,15,16,9,0,137
50403130015,10,33,33,23,27,21,18,18,7,186
50403130016,15,18,19,23,33,15,21,33,0,185
50403130017,20,22,35,34,33,27,32,32,3,245
50403130018,22,26,41,30,32,24,19,29,0,224
50403130019,4,22,11,20,23,9,13,14,6,128
50403130020,11,14,27,19,27,17,22,19,4,165
50403130021,19,27,28,34,30,32,8,20,0,196
50403130022,0,10,16,12,11,11,12,7,4,94
50403130023,36,43,42,29,43,40,19,24,5,281
50403130024,23,34,27,21,26,21,17,27,0,194
50403130025,8,14,12,10,8,11,13,3,0,73
50403130026,38,45,47,28,48,45,26,20,0,284
50403130027,0,4,0,0,3,3,4,0,0,11
50403130028,9,17,21,26,20,16,12,14,4,143
50403130029,6,8,19,13,16,22,11,13,0,108
50403130030,12,25,31,22,15,16,25,20,0,165
50403130031,22,22,39,25,17,13,17,16,4,180
50403130032,19,28,42,32,39,24,31,29,9,250
50403130033,0,0,0,0,0,0,0,0,0,0
50403130034,12,16,27,25,19,10,6,11,0,130
50403130035,13,27,21,34,22,19,26,22,5,191
50403130036,18,14,16,21,25,14,17,12,3,135
50403130037,8,9,23,24,18,7,25,21,0,139
50403130038,37,48,55,39,46,37,26,38,9,323
50403130039,20,27,39,42,34,23,33,27,4,256
50403130040,18,19,10,24,20,9,5,20,0,137
50403130041,24,21,33,24,29,21,21,14,8,201
50403130042,27,35,30,37,43,24,15,26,3,234
50403130043,13,16,29,26,17,17,14,18,4,160
50403130044,9,8,14,22,20,15,5,9,0,97
50403130045,24,23,36,22,49,15,18,40,5,231
50403130046,11,14,21,25,15,12,18,12,3,125
50403130047,18,25,41,25,32,18,9,17,4,187
50403130048,22,17,26,18,31,14,29,15,3,185
50403130049,26,41,79,67,53,53,47,56,11,428
50501107001,15,26,26,10,18,9,8,12,8,124
50501107002,24,39,44,14,36,27,13,25,8,248
50501107003,17,36,33,13,16,13,10,17,0,152
50501107004,29,59,52,41,38,27,14,23,8,291
50501107005,31,59,34,27,41,13,18,18,3,247
50501107006,19,46,41,23,34,15,14,9,0,205
50501107007,20,56,71,27,56,16,18,39,9,312
50501107008,56,124,87,73,70,34,17,31,7,505
50501107009,11,41,43,37,23,19,11,28,4,210
50501107010,18,29,37,16,23,5,12,12,0,149
50501107011,10,38,48,22,23,16,14,24,0,185
50501107012,16,35,54,23,32,20,9,18,4,223
50501107013,15,22,36,17,28,18,3,15,0,156
50501107014,34,51,79,39,44,36,21,31,3,337
50501107015,27,83,52,42,44,27,22,29,8,326
50501107016,32,76,49,38,29,31,18,36,4,308
50501107017,22,48,47,31,33,16,19,29,4,241
50501107018,28,77,64,32,42,18,21,21,0,307
50501107019,18,43,32,15,19,8,7,13,5,169
50501107020,21,58,49,26,36,10,18,27,8,259
50501107021,17,47,38,19,30,14,6,11,0,191
50501107022,23,43,32,19,27,25,13,16,8,200
50501107023,0,0,0,0,0,0,0,0,0,0
50501107024,24,29,26,9,19,8,4,16,0,140
50501107101,25,50,40,34,34,15,15,18,0,237
50501107102,24,50,44,30,40,19,10,18,3,232
50501107103,25,40,44,24,37,20,0,14,8,206
50501107104,31,59,60,30,48,16,14,17,4,277
50501107105,27,53,64,36,50,25,11,16,10,287
50501107106,9,18,10,17,7,11,16,0,0,89
50501107107,30,31,44,27,33,15,14,18,3,197
50501107108,19,40,39,24,22,19,6,11,0,179
50501107109,14,24,19,19,26,9,6,12,0,127
50501107110,33,42,45,34,39,16,11,24,4,243
50501107111,13,35,36,19,22,7,8,15,0,154
50501107112,16,48,44,26,24,16,9,16,0,209
50501107113,29,61,35,28,25,22,18,10,3,229
50501107114,30,44,46,27,39,33,16,25,7,271
50501107115,16,50,27,24,25,18,0,7,0,171
50501107116,37,57,61,42,41,28,15,37,5,322
50501107117,34,43,62,31,47,21,20,23,3,279
50501107118,28,101,64,65,65,33,17,33,0,402
50501107119,29,53,27,23,34,12,8,15,7,209
50501107120,30,43,20,18,34,23,5,14,4,187
50501107121,24,21,30,29,25,16,9,16,4,183
50501107122,26,43,41,31,41,18,13,14,3,232
50501107123,29,59,48,41,53,20,18,18,5,293
50501107124,32,61,56,32,33,32,12,27,3,283
50501107125,0,0,0,0,0,0,0,0,0,0
50501107126,36,48,30,17,34,20,13,15,0,228
50501107127,30,53,28,33,38,31,5,10,4,240
50501107128,25,40,38,25,28,14,12,16,0,192
50501107129,22,41,27,22,34,23,7,18,0,194
50501107130,10,39,26,30,20,15,13,15,3,164
50501107131,11,30,26,20,20,19,3,14,5,147
50501107132,28,46,29,25,31,26,10,11,0,208
50501107133,4,21,11,15,12,11,8,10,7,96
50501107134,52,61,26,28,38,33,10,21,3,272
50501107135,33,72,47,29,38,28,10,16,3,273
50501107201,19,40,17,14,10,10,5,5,0,125
50501107202,23,35,10,12,18,13,0,11,0,123
50501107203,8,55,24,15,26,8,10,5,0,159
50501107204,45,80,55,35,46,20,5,24,7,321
50501107205,47,114,28,55,45,35,14,19,3,370
50501107206,72,114,25,26,55,30,5,17,0,346
50501107207,47,75,26,12,32,14,9,8,6,230
50501107208,25,57,21,23,22,13,9,14,0,194
50501107209,30,57,26,28,27,11,4,14,11,199
50501107210,34,66,32,24,21,14,3,11,6,209
50501107211,9,46,24,10,17,11,4,6,3,127
50501107212,34,75,28,18,25,15,10,12,0,212
50501107213,48,75,24,24,36,33,6,9,0,259
50501107214,38,67,15,18,31,12,8,8,0,195
50501107215,56,120,23,28,51,28,7,18,0,332
50501107216,61,104,38,29,41,19,7,9,4,318
50501107217,38,109,33,19,34,21,10,9,6,270
50501107218,24,64,28,23,29,13,6,5,4,201
50501107219,53,71,22,23,36,20,8,15,5,254
50501107220,47,69,41,27,43,19,9,16,7,274
50501107221,8,46,8,4,13,3,0,9,0,94
50501107222,22,42,25,26,26,8,5,8,8,156
50501107223,31,80,42,27,28,32,3,17,5,261
50501107224,27,87,49,39,43,32,13,17,7,306
50501107225,34,71,23,17,24,14,3,12,0,200
50501107226,38,83,37,17,33,24,9,12,4,261
50501107227,43,74,18,32,25,16,6,4,0,231
50501107228,63,107,20,31,36,21,6,14,0,300
50501107229,29,46,0,10,17,8,0,5,0,119
50501107230,18,47,11,17,16,9,3,5,0,130
50501107231,52,102,47,29,39,17,12,12,3,314
50501107232,25,91,36,34,37,19,13,19,0,277
50501107233,40,51,32,16,36,23,13,12,4,222
50501107234,31,56,32,15,13,7,11,9,0,171
50501107301,24,50,39,16,37,21,9,15,0,212
50501107302,23,56,45,22,35,20,6,14,4,222
50501107303,29,48,30,27,36,14,14,23,3,228
50501107304,28,66,37,29,32,25,11,18,3,241
50501107305,31,47,35,25,29,14,12,27,0,218
50501107306,25,33,26,6,18,8,7,5,0,120
50501107307,28,47,23,21,24,8,14,8,5,165
50501107308,26,62,45,18,32,17,16,27,3,259
50501107309,21,41,28,18,31,6,11,7,3,171
50501107310,40,73,37,33,39,31,14,29,4,290
50501107311,37,74,42,28,38,24,13,30,3,276
50501107312,13,33,28,14,14,10,4,11,4,124
50501107313,11,35,13,7,25,15,3,9,0,117
50501107314,31,65,38,34,19,16,6,14,6,231
50501107315,13,51,24,20,25,14,4,7,0,156
50501107316,26,40,29,13,27,7,4,16,7,179
50501107317,28,69,36,35,36,15,11,24,5,264
50501107318,26,43,25,22,23,7,7,7,3,175
50501107319,22,54,35,29,27,20,10,13,0,212
50501107320,24,48,38,16,41,8,15,20,0,213
50501107321,40,91,39,36,35,25,17,21,5,309
50501107322,16,33,9,11,34,13,3,8,0,136
50501107323,19,47,35,20,33,19,5,16,5,196
50501107324,19,48,36,26,34,10,8,22,0,197
50501107325,19,35,24,16,17,5,7,3,0,145
50501107326,22,54,41,17,24,14,10,5,0,180
50501107327,21,55,28,20,34,9,6,15,6,190
50501107328,15,43,27,26,32,15,9,15,3,178
50501107329,17,48,29,11,24,8,11,13,0,156
50501107330,23,28,30,14,20,8,11,8,0,144
50501107331,26,59,24,31,37,24,9,14,4,223
50501107332,21,44,24,16,22,13,9,16,0,166
50501107333,0,0,0,0,0,0,0,0,0,0
50501107334,15,40,31,21,15,6,7,18,0,154
50501107335,29,72,39,32,48,23,12,24,4,297
50501107401,18,43,43,28,23,14,19,32,0,218
50501107402,34,63,48,43,45,29,9,14,3,300
50501107403,44,64,44,28,21,22,6,22,7,270
50501107404,58,102,51,40,52,24,23,18,5,373
50501107405,45,69,31,48,42,29,15,21,0,294
50501107406,58,66,43,29,45,21,16,12,8,293
50501107407,10,31,31,25,17,11,8,14,5,149
50501107408,20,48,43,40,25,24,9,22,13,249
50501107409,24,54,53,34,31,21,20,41,3,288
50501107410,7,30,37,24,23,17,17,20,4,184
50501107411,24,44,47,27,29,13,16,18,4,224
50501107412,29,70,75,41,40,29,14,45,8,348
50501107413,12,32,41,22,26,15,16,25,6,198
50501107414,32,54,69,44,41,23,10,25,3,304
50501107415,27,49,51,29,33,17,16,17,3,253
50501107416,29,84,69,40,60,30,17,26,0,353
50501107417,28,32,55,41,23,24,13,26,7,242
50501107418,21,33,36,21,33,15,15,14,0,201
50501107419,17,34,49,47,35,21,17,36,8,269
50501107420,26,43,44,28,24,19,10,5,8,218
50501107421,43,48,48,22,48,18,11,19,3,254
50501107501,59,92,25,25,45,27,4,13,7,298
50501107502,44,60,16,15,42,16,7,8,8,212
50501107503,38,64,35,35,33,19,7,8,5,233
50501107504,37,67,41,34,36,26,4,9,0,263
50501107505,27,46,23,18,14,18,11,14,0,178
50501107506,59,74,51,22,43,22,6,17,4,292
50501107507,20,30,27,17,11,9,9,16,0,138
50501107508,31,55,28,29,28,18,5,6,0,206
50501107509,32,66,26,17,28,25,3,18,0,212
50501107510,80,99,32,41,51,37,9,7,4,359
50501107511,50,83,29,26,39,13,0,8,0,254
50501107512,33,91,47,34,43,11,12,14,0,286
50501107513,43,102,32,26,37,13,5,22,4,290
50501107514,34,53,15,19,20,22,7,13,6,188
50501107515,43,70,30,28,37,18,7,6,0,237
50501107516,50,58,29,19,31,24,4,9,8,232
50501107517,23,40,10,7,17,11,0,3,0,115
50501107518,49,83,17,31,32,19,13,14,4,252
50501107519,24,45,10,3,16,10,3,7,0,119
50501107520,87,126,29,53,63,51,8,21,0,442
50501107521,64,65,36,21,35,26,8,13,5,267
50501107522,82,97,46,28,70,40,5,21,0,390
50501107523,55,84,31,26,44,12,3,9,4,272
50501107601,38,54,16,10,32,13,7,8,5,175
50501107602,39,57,23,30,23,17,6,15,9,206
50501107603,37,59,37,32,44,32,9,15,4,272
50501107604,27,53,38,33,34,19,4,9,7,222
50501107606,15,22,20,19,33,20,4,11,3,144
50501107607,24,40,22,15,12,9,3,14,0,141
50501107608,45,77,32,45,46,26,8,10,0,296
50501107609,62,89,32,43,47,34,5,16,3,332
50501107611,162,177,86,90,116,72,27,27,13,772
50501107612,103,151,63,55,73,57,15,29,12,563
50501107613,0,0,5,3,6,0,0,4,0,27
50501107614,169,213,116,79,124,72,36,44,16,851
50501107615,0,0,0,0,0,0,0,0,0,0
50501107616,104,149,84,53,97,53,21,25,11,604
50501107617,146,197,97,78,118,76,20,41,15,790
50501107701,0,0,0,0,0,0,0,0,0,0
50501107702,22,54,21,18,25,13,8,17,5,170
50501107703,28,53,34,37,30,21,20,20,6,253
50501107704,16,65,30,45,47,18,18,28,8,269
50501107705,6,27,24,21,31,13,13,16,0,154
50501107706,33,54,31,27,29,24,9,13,0,232
50501107707,24,47,25,21,27,13,9,9,8,188
50501107708,34,82,52,25,35,18,11,16,6,267
50501107709,21,17,16,9,30,8,0,4,0,115
50501107710,23,43,35,25,21,12,18,16,3,190
50501107711,23,39,21,14,31,16,8,21,6,172
50501107712,19,41,42,32,33,19,11,20,5,222
50501107713,44,113,66,44,50,30,29,29,8,409
50501107714,34,74,39,42,43,35,22,36,0,325
50501107715,24,43,27,20,25,13,7,10,8,170
50501107716,0,0,0,0,0,0,0,0,0,0
50501107717,11,19,24,13,25,14,11,19,0,132
50501107718,16,38,23,16,18,11,3,11,3,140
50501107719,25,84,45,80,45,61,24,56,14,432
50501107720,18,42,36,34,22,24,8,20,7,215
50501107721,31,55,48,37,32,17,16,22,4,257
50501107722,25,37,40,30,30,9,19,15,5,219
50501107723,41,70,52,33,34,29,7,17,3,278
50501107724,18,49,47,33,17,25,11,14,5,219
50501107725,26,49,35,17,48,13,7,19,3,214
50501107726,20,37,27,15,29,8,4,5,0,142
50501107727,24,81,39,29,40,33,6,14,6,267
50501107728,19,35,29,32,26,19,8,13,0,172
50501107729,13,45,34,22,27,16,7,14,6,174
50501107730,25,50,26,18,28,9,4,10,9,174
50501107731,24,46,36,25,32,20,9,16,4,216
50501107732,26,54,32,33,37,17,8,18,0,230
50501107733,0,0,0,0,0,0,0,0,0,0
50501107734,0,0,0,0,0,0,0,0,0,0
50501107735,22,27,36,21,26,12,19,18,3,184
50501107736,43,79,50,47,47,21,19,31,0,344
50501107801,36,78,39,36,39,26,11,16,3,287
50501107802,20,50,28,15,35,13,0,0,5,175
50501107803,20,63,36,39,43,15,8,19,0,244
50501107804,32,64,31,25,34,18,6,6,0,221
50501107805,32,64,21,29,31,29,15,9,0,222
50501107806,15,46,36,17,32,17,0,12,0,178
50501107807,21,72,36,23,46,21,8,12,0,244
50501107808,36,82,27,46,49,30,12,13,3,285
50501107809,18,33,32,15,22,21,10,15,3,176
50501107810,18,30,14,14,10,5,5,12,0,105
50501107811,36,68,33,36,43,19,16,33,9,295
50501107812,51,81,30,31,46,33,7,28,5,311
50501107813,13,41,18,13,36,15,3,4,0,146
50501107814,15,38,16,20,21,8,8,14,0,139
50501107815,19,57,28,13,28,17,16,15,5,200
50501107816,21,35,19,17,17,13,4,7,0,137
50501107817,31,59,37,22,45,22,12,15,0,235
50501107818,26,49,27,27,34,13,14,16,7,210
50501107819,20,46,25,22,24,11,6,15,4,178
50501107820,16,36,24,21,21,13,10,8,0,140
50501107821,31,70,37,29,45,31,10,10,3,264
50501107822,14,37,25,13,29,12,11,5,0,147
50501107823,34,92,42,43,39,22,14,16,6,303
50501107824,30,59,33,24,36,19,5,16,0,228
50501107825,22,45,31,14,23,11,5,5,4,155
50501107826,0,0,0,0,0,0,0,0,0,0
50501107827,22,39,23,22,21,15,8,13,3,159
50501107828,14,39,31,13,19,14,9,7,0,138
50501107829,25,55,39,20,33,20,19,19,0,224
50501107830,32,49,26,21,27,21,12,12,4,202
50501107831,14,28,15,18,21,13,6,7,0,103
50501107832,0,0,0,0,0,0,0,0,0,0
50501107833,33,42,20,20,32,15,8,17,0,194
50501107834,6,12,4,10,7,3,3,3,0,50
50501107835,12,25,21,12,16,10,3,9,0,110
50501107901,39,47,37,25,35,21,6,16,6,229
50501107902,31,76,47,29,41,11,7,14,4,253
50501107903,14,42,10,9,8,11,3,8,4,118
50501107904,33,75,29,17,26,14,9,6,4,206
50501107905,56,75,44,25,42,19,5,16,6,295
50501107906,57,93,33,22,52,30,4,24,5,315
50501107907,42,65,21,25,27,26,5,14,0,221
50501107908,44,85,31,34,25,28,13,14,4,280
50501107909,37,72,40,28,32,19,5,12,4,243
50501107910,51,70,34,28,34,27,8,15,5,272
50501107911,24,55,37,32,32,11,20,15,4,231
50501107912,31,68,34,26,35,15,3,11,0,222
50501107913,28,68,50,44,25,19,15,15,0,266
50501107914,0,0,0,0,0,0,0,0,0,0
50501107915,41,57,47,37,34,30,10,16,8,273
50501107916,29,54,13,17,18,13,9,10,0,166
50501107917,26,64,37,24,16,26,9,17,3,224
50501107918,23,49,22,20,17,3,3,12,4,153
50501107919,12,41,17,17,18,17,5,7,7,134
50501107920,13,45,28,19,13,14,0,9,0,145
50501107921,58,106,15,28,31,28,0,9,0,272
50501107922,27,53,26,30,28,17,11,18,0,222
50501107923,33,60,29,32,30,14,6,16,5,232
50501107924,0,0,0,0,0,0,0,0,0,0
50501107925,37,72,68,30,38,27,14,22,6,305
50501107926,35,65,50,31,42,15,9,15,3,270
50501107927,52,80,60,38,40,39,15,21,7,349
50501108001,35,56,24,17,33,29,5,18,5,224
50501108002,26,40,36,23,18,16,7,13,7,188
