SA1_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
50302129613,5,9,0,4,6,3,0,25,0,6,0,0,10,0,0,19,0,9,0,0,6,0,0,11,0,0,0,0,0,0,0,0,55,89,12,18,84,14,0,274
50302129614,9,20,10,3,9,4,0,50,9,22,5,0,12,0,0,55,0,4,5,0,3,0,0,11,3,0,4,0,3,0,0,10,117,145,49,16,87,27,5,446
50302129615,7,12,0,0,18,17,0,52,0,0,3,0,3,6,0,13,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,99,140,17,20,144,49,0,469
50302129616,3,8,0,0,8,0,0,23,4,0,0,0,4,0,0,12,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,86,78,20,7,61,25,0,274
50302129617,3,5,9,0,8,3,0,30,8,5,0,0,6,0,0,24,0,4,0,0,4,0,0,14,0,0,3,0,4,0,0,3,73,108,30,13,73,14,0,315
50302129618,10,25,9,6,8,0,0,65,9,14,7,5,19,4,0,51,5,0,0,0,12,0,0,17,0,0,0,0,0,0,0,7,156,154,33,25,107,28,0,510
50302129619,8,7,0,0,7,3,0,28,10,3,3,0,0,0,0,17,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,97,96,15,14,46,5,0,273
50302129620,6,11,7,0,9,6,0,37,3,5,5,5,14,4,0,27,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,7,140,189,24,15,85,21,0,477
50302129621,10,14,0,4,5,0,0,29,5,5,3,6,14,0,0,33,5,3,0,0,9,4,0,19,0,0,0,0,0,0,0,4,58,71,23,10,59,19,0,233
50302129622,3,12,3,0,0,6,3,26,0,4,3,0,4,0,0,12,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,115,135,26,18,159,92,3,547
50302129623,10,10,0,9,7,4,0,37,3,3,3,0,7,0,0,23,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,116,122,20,14,103,20,0,399
50302129624,5,17,0,0,6,4,0,31,5,3,0,0,11,0,0,15,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,102,103,14,7,137,20,7,392
50302129625,3,13,0,0,11,3,0,30,0,6,0,3,0,4,0,24,6,0,0,0,0,15,0,27,0,0,0,0,3,9,0,15,75,95,14,15,84,60,0,345
50302129626,3,12,0,0,7,7,0,27,0,0,0,0,8,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,13,13,65,33,0,265
50302129701,12,21,3,5,17,7,0,68,10,7,3,4,19,12,0,45,0,0,0,0,13,0,0,21,0,0,0,0,0,0,0,3,144,167,37,24,161,85,14,632
50302129702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129703,18,16,5,7,12,0,0,56,17,17,10,5,7,0,0,58,7,8,7,3,13,0,0,36,0,4,3,0,0,0,0,11,87,95,33,22,83,18,5,343
50302129704,12,9,0,8,18,17,0,64,3,7,4,3,0,8,0,24,3,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,60,69,19,24,98,96,17,381
50302129705,11,11,0,6,10,4,0,33,3,3,0,0,0,0,0,14,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,93,91,12,11,75,34,0,318
50302129706,15,17,6,10,21,9,4,86,4,8,6,4,13,20,0,63,8,0,0,4,11,13,0,38,0,0,0,0,10,6,0,18,132,140,49,45,218,120,14,716
50302129707,0,13,0,0,0,8,0,27,0,3,0,0,8,3,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,73,89,21,22,102,62,10,377
50302129708,9,20,5,5,14,18,0,68,0,5,6,4,12,10,0,27,5,0,4,0,0,5,0,10,0,0,0,0,0,0,0,3,103,116,30,24,122,127,7,519
50302129709,13,20,10,7,11,10,5,65,0,10,0,4,14,0,0,35,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,67,103,18,24,110,50,18,382
50302129710,15,12,3,0,7,0,0,43,8,10,3,5,0,0,0,25,3,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,140,163,38,32,142,18,3,535
50302129711,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26
50302129712,0,5,3,0,9,3,0,23,0,3,0,0,6,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,165,186,19,19,351,229,8,983
50302129713,15,10,4,0,31,21,6,81,6,8,4,0,22,10,0,52,0,3,0,0,5,5,0,16,0,0,0,0,3,0,0,6,166,145,30,14,238,184,74,845
50302129714,22,14,3,6,11,8,0,62,12,14,3,4,7,5,0,36,6,3,0,0,4,0,0,19,0,0,0,0,0,0,0,0,122,111,37,24,106,22,4,436
50302129715,5,8,3,4,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,19,3,73,14,4,249
50302129716,3,3,0,5,9,3,0,23,0,0,0,0,6,0,4,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,116,101,18,25,159,109,15,548
50302129717,0,14,3,0,13,14,0,46,3,0,0,0,5,4,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,124,119,27,20,259,155,19,722
50302129718,12,13,5,0,10,0,0,36,5,4,0,0,4,0,0,19,0,4,0,0,4,0,0,8,0,0,0,0,0,0,0,3,77,91,13,16,95,15,0,302
50302129719,0,0,0,0,3,5,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,55,3,5,65,20,3,205
50302129720,3,7,0,0,22,8,3,51,3,0,0,0,0,7,3,17,0,0,0,0,4,0,6,11,0,0,0,0,0,0,0,0,77,63,22,11,152,103,96,521
50302129721,20,16,4,0,16,4,0,62,3,10,3,4,18,3,0,48,11,0,4,0,9,0,0,28,0,5,0,0,6,0,0,7,79,98,23,20,94,15,0,336
50302129722,17,13,12,0,20,4,9,73,10,12,7,0,20,3,0,60,0,7,0,0,10,0,0,14,0,0,0,0,0,0,0,4,158,168,52,26,263,41,138,861
50302129723,0,0,0,0,4,0,0,10,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,56,9,10,104,20,3,249
50302129724,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15
50302129725,5,7,3,0,18,13,0,50,5,11,0,3,6,3,0,30,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,3,119,129,38,15,130,99,0,526
50302129726,5,11,3,0,8,4,4,33,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,115,33,16,144,28,5,450
50302129727,6,19,7,6,14,8,0,55,4,9,5,8,19,4,0,55,4,15,6,0,31,6,0,59,0,0,0,0,46,4,0,49,116,142,41,20,170,50,5,535
50302129728,6,10,0,3,3,3,0,29,5,3,0,7,5,0,0,19,3,0,3,0,4,0,0,5,0,0,0,0,0,0,0,0,119,112,13,12,88,7,0,345
50302129729,21,19,7,3,52,83,9,190,10,18,0,6,37,88,7,179,0,9,0,0,27,40,0,71,4,0,0,0,11,30,0,47,168,195,40,36,423,591,79,1532
50401104401,4,19,0,3,13,0,0,46,4,9,5,0,11,0,0,36,5,9,4,0,7,0,0,24,0,0,3,0,0,0,0,8,48,75,28,17,50,4,0,221
50401104402,5,27,7,0,8,0,0,51,9,12,6,3,9,0,0,41,4,3,3,0,4,5,0,24,0,3,5,0,3,0,0,10,64,106,31,24,84,5,0,321
50401104403,7,10,6,5,5,0,0,37,3,7,4,5,5,0,0,28,3,3,0,0,5,0,0,21,0,4,0,0,0,0,0,6,39,50,23,20,61,7,0,201
50401104404,6,17,6,9,12,3,0,53,4,9,4,0,8,3,0,31,3,3,0,0,9,3,0,25,0,0,0,0,4,0,0,5,91,118,51,35,105,36,0,440
50401104405,11,16,11,0,16,4,0,55,4,23,7,4,18,6,4,68,5,4,7,7,7,3,0,32,0,0,0,0,3,5,0,7,72,112,34,21,90,37,4,374
50401104406,5,11,0,3,14,3,0,37,7,13,3,3,24,0,0,50,0,5,0,0,12,0,0,23,0,0,0,0,8,0,0,3,56,81,27,22,82,13,0,288
50401104407,11,13,6,4,18,4,0,49,12,21,11,14,15,3,0,74,0,4,3,0,13,0,0,17,0,0,0,0,3,0,0,6,87,121,49,35,91,22,0,403
50401104408,9,26,11,7,14,0,0,73,3,20,8,10,20,0,0,62,4,0,5,0,7,0,0,22,0,0,0,0,0,0,0,4,88,121,46,38,91,13,0,402
50401104409,0,8,3,0,6,0,0,23,0,5,0,8,3,0,0,23,0,0,5,0,3,0,0,11,0,0,0,0,0,0,0,3,63,90,28,25,59,11,0,283
50401104410,5,6,3,3,5,0,0,35,0,10,0,5,4,0,0,25,0,0,4,0,7,0,0,15,0,0,0,0,0,0,0,4,63,94,31,27,86,15,3,324
50401104411,10,25,5,0,11,7,0,60,7,6,8,5,5,3,0,37,0,5,0,5,10,0,0,24,0,0,0,4,0,0,0,12,79,128,49,32,94,35,0,421
50401104412,8,10,3,0,9,8,0,40,5,13,0,6,10,4,0,30,0,4,0,0,5,0,0,7,3,0,0,0,3,0,0,10,63,90,39,16,60,23,0,298
50401104413,10,10,5,9,16,0,0,46,4,9,4,4,11,0,0,34,0,4,0,5,10,0,0,20,0,0,4,0,6,0,0,6,58,103,34,29,71,14,0,309
50401104414,3,10,5,9,9,3,0,38,9,12,6,4,18,0,0,47,6,4,13,0,8,3,0,35,0,3,0,0,8,0,0,9,89,106,43,27,85,18,0,370
50401104415,18,34,15,3,17,6,3,95,10,26,12,8,20,0,0,76,3,9,3,3,8,0,0,26,4,0,0,0,4,4,0,12,140,252,85,51,135,30,3,703
50401104416,11,18,12,8,16,3,0,63,4,13,11,4,15,5,0,53,3,0,0,0,3,0,0,10,0,3,0,0,0,3,0,8,80,77,49,21,97,13,0,339
50401104417,15,21,9,5,8,0,0,60,3,13,10,8,6,0,0,42,5,5,3,0,5,0,0,16,0,0,3,0,5,0,0,15,80,104,45,29,47,7,0,308
50401104418,14,9,4,3,7,0,0,48,0,10,13,5,3,0,0,34,0,6,5,0,0,3,0,16,0,0,0,0,4,3,0,7,61,124,46,27,25,13,0,304
50401104419,16,33,20,9,22,3,0,106,7,18,8,3,8,4,0,53,7,3,0,4,4,0,0,20,0,5,0,0,0,0,0,8,121,184,69,43,61,11,0,495
50401104420,9,14,7,0,9,8,0,43,3,3,0,11,4,3,0,23,0,4,0,0,6,5,0,14,4,0,0,0,0,0,0,9,85,85,22,26,50,20,0,284
50401104421,17,39,11,6,20,5,0,101,3,16,4,10,15,0,0,46,0,5,4,8,8,0,0,29,0,0,0,0,10,0,0,13,90,151,65,37,100,9,4,460
50401104422,19,29,9,3,10,5,0,72,5,12,13,3,24,7,0,61,4,4,0,0,10,0,0,31,0,4,0,0,4,0,0,14,115,132,74,31,110,18,0,484
50401104423,14,28,22,4,11,4,0,81,13,19,8,11,27,0,0,76,0,9,9,10,5,4,0,42,0,3,4,0,0,0,0,5,93,158,78,54,108,10,0,501
50401104424,9,9,7,0,7,0,0,36,0,3,8,0,10,4,0,34,3,0,0,6,13,0,0,19,3,0,0,0,3,0,0,12,47,103,46,23,53,8,0,284
50401104425,15,28,19,0,4,0,0,70,4,20,8,3,3,0,0,39,8,4,0,4,10,0,0,31,0,0,0,0,9,0,0,11,76,89,48,32,54,11,0,312
50401104426,6,16,3,5,12,7,0,51,9,8,0,0,17,0,0,36,3,5,0,0,8,0,0,17,0,3,0,0,3,0,0,11,81,124,34,39,122,48,0,443
50401104427,7,8,8,0,13,0,0,35,5,8,6,8,5,0,0,32,0,6,0,4,9,0,0,15,0,0,0,0,0,0,0,3,50,72,43,24,77,15,0,282
50401104428,18,21,3,4,16,0,0,55,8,21,6,3,17,0,0,52,4,4,10,6,12,3,0,36,0,3,0,0,3,0,0,12,88,134,46,30,94,24,0,418
50401104429,23,39,14,8,15,5,0,99,8,24,14,3,17,0,0,60,0,13,6,4,9,0,0,40,3,3,5,0,7,0,0,16,116,181,71,37,96,17,0,526
50401104430,12,15,4,8,12,9,0,50,9,14,9,0,20,0,0,43,0,3,0,0,5,7,0,19,3,7,0,0,3,0,0,12,73,93,32,30,75,24,0,327
50401104431,8,17,4,5,14,0,0,53,5,10,8,3,17,0,0,39,0,7,0,0,8,0,0,22,0,0,0,0,0,0,0,9,66,114,41,29,82,10,0,344
50401104432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104433,8,12,7,3,12,0,0,47,7,14,3,0,9,0,0,40,4,7,0,4,15,0,0,32,0,0,0,0,8,0,0,10,114,162,68,33,126,9,0,521
50401104434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104435,11,24,3,5,14,5,0,57,10,13,8,5,16,5,0,48,0,13,5,0,29,7,0,60,0,0,0,0,63,0,0,68,100,110,36,25,159,31,0,464
50401104436,0,9,0,3,14,0,0,26,0,9,9,5,12,0,0,27,0,3,3,0,7,0,0,19,0,0,0,0,3,0,0,9,36,47,20,15,55,0,0,175
50401104437,3,7,0,0,4,10,0,28,0,4,3,5,9,0,0,23,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,4,33,34,15,19,38,21,0,160
50401104501,5,14,5,0,9,0,0,34,10,9,7,0,6,0,0,32,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,74,96,35,24,57,8,0,299
50401104502,5,7,5,3,9,0,0,28,6,7,4,3,14,0,0,30,0,5,5,4,4,0,0,14,0,0,0,0,0,0,0,5,59,64,22,18,59,7,0,232
50401104503,11,22,11,10,15,0,0,66,3,13,13,9,12,0,0,47,0,5,5,0,10,3,0,14,0,0,0,0,4,0,0,10,104,126,69,35,89,6,0,432
50401104504,3,28,11,4,9,0,0,50,0,9,6,4,18,0,0,42,3,0,0,8,5,0,0,20,0,4,0,0,9,0,0,11,85,129,44,26,92,10,0,377
50401104505,6,15,14,0,11,6,0,61,3,9,4,3,19,10,0,48,10,11,3,5,14,0,0,41,0,0,0,0,5,0,0,12,95,127,50,36,95,36,0,439
50401104506,9,6,0,5,9,3,0,34,3,4,3,4,13,0,4,37,0,4,8,9,23,0,0,43,0,0,0,0,9,0,0,11,58,69,33,30,94,9,4,296
50401104507,7,15,8,0,8,0,0,41,8,8,15,5,8,0,0,43,4,6,9,0,3,0,0,29,0,3,0,0,3,0,0,3,57,76,44,19,94,11,0,301
50401104508,6,11,7,5,0,0,0,30,0,3,5,5,3,0,0,27,0,7,0,4,6,0,0,24,3,0,0,0,4,0,0,9,47,65,24,27,60,5,0,234
50401104509,21,21,8,11,15,0,0,74,8,9,5,5,8,0,0,41,4,3,4,5,7,0,0,22,0,3,5,0,6,0,0,18,85,98,43,29,96,9,0,354
50401104510,11,11,9,5,15,0,0,45,9,7,7,9,25,0,0,48,0,0,3,4,12,4,0,28,0,0,4,0,8,0,0,14,69,91,41,23,105,12,0,339
50401104511,24,31,7,9,15,3,0,88,3,29,12,3,22,6,0,74,4,5,5,3,21,3,0,37,0,0,0,0,43,26,0,73,131,205,64,49,143,51,0,635
50401104512,0,0,0,0,4,0,0,8,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,0,15,0,0,23
50401104513,15,32,10,6,13,4,0,76,4,3,8,3,10,4,0,35,0,7,5,3,13,5,0,29,5,4,7,0,6,0,0,21,84,129,51,33,105,17,0,421
50401104514,6,35,3,4,3,0,0,60,6,9,9,6,3,0,0,35,5,0,0,4,3,0,0,10,0,0,0,0,6,0,0,6,93,116,45,31,53,4,0,338
50401104515,9,20,8,3,0,0,0,49,3,9,10,4,6,7,0,37,8,3,0,6,3,0,0,13,5,3,0,0,4,0,0,8,107,114,44,28,61,32,0,380
50401104516,16,19,12,0,21,5,0,70,4,10,0,0,4,0,0,26,0,4,4,0,6,0,0,17,0,0,0,0,3,0,0,4,89,125,46,17,88,8,0,382
50401104517,10,30,11,10,17,0,0,80,16,14,8,8,6,9,0,61,7,9,7,3,9,0,0,29,0,0,0,0,3,0,0,6,140,177,72,46,74,14,0,513
50401104518,7,12,4,0,3,0,0,22,0,13,0,0,10,0,0,26,4,0,0,3,3,0,0,9,0,0,0,0,0,0,0,3,50,80,17,17,42,4,5,212
50401104519,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6
50401104521,7,8,6,5,12,3,0,34,6,5,3,0,18,0,0,35,0,14,0,0,8,0,0,18,0,0,0,0,8,0,0,10,74,97,32,16,99,25,0,346
50401104522,3,11,9,3,13,0,0,39,0,0,0,8,12,0,0,25,0,0,0,0,7,0,0,10,0,3,0,0,0,0,0,0,40,67,29,26,109,17,0,290
50401104523,8,10,3,3,4,0,5,28,0,8,5,5,0,0,0,29,3,6,3,10,11,0,0,31,0,0,0,0,0,0,0,9,45,57,31,31,67,7,4,238
50401104524,12,17,5,5,15,5,0,55,6,12,3,0,21,4,0,46,0,11,6,0,28,3,0,45,0,0,0,0,44,0,0,44,99,145,42,35,209,21,0,564
50401104525,14,27,8,3,9,3,0,64,3,10,9,7,7,0,0,37,0,3,0,0,0,5,0,10,0,3,4,0,5,0,0,10,98,159,52,34,75,18,0,433
50401104527,7,10,6,11,14,6,0,50,5,11,4,4,23,3,0,55,4,8,0,0,40,9,0,52,0,0,4,3,32,4,0,49,53,67,18,26,148,36,0,351
50401104528,12,31,13,0,11,0,0,69,8,16,8,5,13,3,0,55,6,3,0,0,8,0,0,10,0,0,0,0,0,0,0,9,111,150,63,25,83,27,0,467
50401104529,8,16,7,0,14,3,0,48,0,0,3,0,9,0,0,18,4,5,3,0,7,0,0,16,0,5,4,0,3,0,0,11,67,83,40,14,68,13,0,283
50401104530,8,17,10,12,23,4,0,74,7,12,9,3,20,0,0,47,0,3,3,5,8,0,0,18,0,3,0,0,4,0,0,8,116,161,54,54,146,33,0,567
50401104531,12,23,6,0,12,3,0,58,6,14,3,0,9,0,0,36,0,4,0,0,3,0,0,10,0,0,0,0,4,0,0,4,78,124,32,34,82,5,0,359
50401104532,11,27,7,9,8,0,0,63,4,22,5,3,11,0,0,43,0,0,3,0,7,0,0,16,0,0,0,0,0,0,0,3,99,160,42,40,66,3,0,406
50401104533,13,14,5,6,8,0,0,43,3,4,3,0,9,0,0,26,4,4,4,0,25,5,0,35,0,0,0,0,46,0,0,51,74,104,54,28,134,17,0,415
50401104534,14,16,12,4,15,4,0,62,5,12,11,6,10,0,0,48,6,8,4,7,6,0,0,33,6,0,0,0,5,0,0,10,124,131,50,43,96,21,3,461
50401104535,10,11,7,0,10,6,0,48,7,3,5,3,8,0,0,30,3,11,0,0,6,0,0,25,0,0,0,0,3,0,0,8,81,99,39,20,83,12,0,329
50401104536,17,23,6,5,3,0,0,53,9,14,12,5,14,0,0,49,0,4,4,5,16,4,0,32,0,0,0,0,10,4,0,17,73,108,49,34,67,6,0,331
50401104537,12,21,6,9,22,6,0,70,9,19,4,0,22,4,0,57,10,0,3,0,12,5,0,32,5,0,0,3,9,0,0,18,139,164,46,36,149,15,0,559
50401104538,3,8,3,0,13,0,0,28,4,9,3,3,39,3,0,67,9,9,10,3,40,7,0,77,0,6,0,0,28,5,0,39,42,52,32,17,149,31,0,322
50401104539,12,13,14,0,6,4,0,45,5,12,0,6,12,0,0,34,4,3,0,3,0,0,0,10,0,0,0,0,5,0,0,6,99,120,56,15,60,6,0,353
50401104540,8,23,4,6,3,0,0,45,3,19,4,7,9,4,0,40,0,3,4,0,4,0,0,13,0,0,0,0,0,0,0,3,81,129,44,40,54,9,0,356
50401104541,14,25,7,6,20,0,0,67,6,11,7,9,9,0,0,43,0,4,6,0,6,0,0,18,0,0,0,0,3,0,0,10,89,149,63,37,82,8,0,422
50401104542,10,20,11,6,3,0,0,52,4,16,8,4,12,0,0,50,0,3,0,5,6,0,0,22,3,3,0,0,5,0,0,7,98,140,52,40,75,4,0,406
50401104543,10,29,8,7,11,7,0,69,4,19,4,8,7,0,0,34,0,4,0,4,4,3,0,14,0,0,0,0,3,0,0,4,99,152,67,28,67,20,4,439
50401104544,11,16,14,4,7,0,0,48,0,11,5,10,10,0,0,35,0,3,0,0,10,0,0,15,0,0,0,0,8,0,0,12,91,117,66,35,102,13,0,423
50401104545,12,18,7,4,0,0,0,35,4,8,0,0,7,0,0,26,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,8,59,120,31,11,48,4,0,282
50401104546,9,29,5,0,10,0,0,65,12,14,8,0,6,0,0,37,0,5,4,7,0,0,0,23,3,0,0,0,0,0,0,10,110,161,55,27,66,11,5,433
50401104547,18,26,7,5,6,0,0,59,3,18,10,0,5,0,0,41,4,4,3,0,7,0,0,20,0,4,3,0,0,3,0,16,79,127,55,23,78,15,0,374
50401104548,7,10,5,4,11,0,0,42,3,12,6,8,10,0,0,37,5,5,9,3,11,0,0,36,3,0,3,0,6,3,0,14,68,92,52,36,76,11,0,335
50401104550,7,22,10,8,13,0,0,56,3,16,3,7,9,0,0,40,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,7,104,152,44,42,71,9,0,412
50401104551,5,6,5,3,8,3,0,34,0,7,0,4,6,3,0,22,4,0,0,0,6,0,0,12,0,0,0,0,0,3,0,3,66,95,30,24,68,23,0,302
50401104552,4,13,5,0,5,0,0,38,0,8,4,0,3,5,0,17,7,4,5,4,6,0,0,18,0,4,0,0,0,0,0,5,64,93,41,23,41,13,0,268
50401104553,7,16,7,0,6,4,0,40,9,14,9,6,9,0,0,45,4,8,0,4,3,0,0,20,0,0,0,0,5,0,0,3,79,103,37,26,62,22,0,328
50401104554,19,27,7,5,19,3,0,75,3,14,19,4,12,3,0,50,6,6,5,0,3,0,0,20,0,0,0,0,5,0,0,3,93,126,59,38,83,12,0,412
50401104555,0,0,0,0,0,0,0,10,0,6,0,0,10,0,0,12,8,4,3,0,20,4,0,39,4,3,0,0,37,5,0,50,23,22,19,3,79,22,0,167
50401104556,7,23,9,0,4,0,0,39,4,8,5,0,3,0,0,19,0,0,0,3,6,0,0,6,0,0,0,0,0,0,0,0,63,111,32,14,45,6,0,263
50401104557,0,3,0,0,7,4,0,12,0,5,0,0,5,0,0,7,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,42,64,16,20,93,18,0,250
50401104558,10,17,4,0,15,0,0,51,5,16,9,3,3,6,0,34,3,4,6,0,3,0,0,13,0,0,0,0,3,0,0,10,57,109,37,16,69,9,0,305
50401104560,4,18,5,4,7,0,0,43,0,8,7,0,6,0,0,20,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,56,118,33,19,48,8,0,281
50401104601,3,8,0,3,8,0,0,22,3,7,9,4,9,0,0,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,80,94,20,16,36,12,0,271
50401104602,13,31,11,5,17,4,0,81,6,28,8,6,13,0,0,69,6,8,3,4,6,3,0,26,6,0,0,0,0,0,0,4,122,219,58,37,126,19,3,583
50401104603,10,17,11,4,5,0,0,39,6,5,13,0,0,0,0,29,5,5,4,0,8,6,0,25,0,0,0,0,0,0,0,8,73,109,51,16,56,7,0,310
50401104604,4,14,0,9,5,4,0,35,10,9,5,0,8,0,0,36,0,10,4,0,4,0,0,16,0,4,0,0,0,0,0,3,89,111,30,16,62,20,0,333
50401104605,5,27,3,4,12,0,0,60,8,26,20,7,24,8,0,87,3,11,4,7,13,0,0,30,0,0,0,5,0,0,0,8,80,164,46,35,105,7,0,438
50401104606,18,25,11,3,15,0,3,82,10,15,13,15,10,0,0,54,0,8,5,0,0,0,0,15,0,0,0,4,0,0,0,4,107,107,47,29,75,8,5,376
50401104607,11,24,13,0,5,5,0,51,8,12,9,4,6,0,0,35,3,3,6,3,0,0,0,12,0,0,0,0,0,0,0,0,77,94,42,18,45,5,0,276
50401104608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
50401104609,17,25,7,7,11,3,0,68,5,15,11,6,9,0,0,45,4,5,0,3,9,0,0,20,0,0,0,0,0,0,0,7,110,162,48,31,82,27,0,455
50401104610,3,0,3,0,7,0,0,17,5,5,4,0,8,13,0,32,0,0,0,0,0,41,0,44,0,0,0,0,0,53,0,54,55,70,20,12,44,143,0,344
50401104611,0,10,0,5,3,0,0,25,0,6,0,5,13,0,0,25,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,61,92,27,29,89,15,3,312
50401104612,3,19,3,3,11,3,0,47,0,7,4,0,9,0,0,19,0,0,5,0,3,0,0,16,0,0,0,0,3,0,0,5,103,131,40,33,57,14,0,391
50401104613,5,14,9,4,6,0,0,39,0,7,0,0,10,4,0,23,0,0,4,0,7,0,0,9,0,0,0,3,0,0,0,9,93,119,28,15,70,20,4,347
50401104614,20,18,4,0,17,3,0,56,8,12,4,0,20,3,0,44,0,4,0,0,3,4,0,19,0,0,0,0,0,0,0,5,222,232,49,25,206,36,0,762
50401104615,9,12,0,0,13,0,0,32,4,6,4,8,3,0,0,28,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,98,123,34,19,72,26,0,375
50401104616,12,6,9,5,20,0,0,51,8,9,11,7,11,0,0,45,3,5,3,6,4,4,0,20,0,0,0,0,3,0,0,8,113,135,58,26,95,26,3,455
50401104617,6,15,4,4,12,6,0,51,4,9,6,4,13,0,0,32,0,5,3,0,6,0,0,10,4,0,0,0,0,3,0,10,105,125,36,25,81,23,0,392
50401104618,9,11,6,3,12,0,0,39,9,8,9,0,21,0,0,45,0,6,0,0,9,0,0,21,0,0,0,0,0,0,0,4,80,104,33,15,110,12,0,359
50401104619,9,9,4,3,9,0,0,30,6,3,3,4,8,3,0,21,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,0,95,99,25,20,68,18,0,316
50401104620,5,7,0,0,7,0,0,30,5,4,0,0,11,4,0,25,4,0,4,0,4,0,0,12,0,0,0,0,0,0,0,3,80,105,27,5,96,25,0,341
