SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50201102830,0,0,0,0,3,0,0,0,6,0,0,0,3,4,0,0,0,4,0,0,0,10,6,0,5,0,19,0,0,0,5,9,6,6,0,27,3,0,10,16,20,18,8,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,16,25,18,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,12,38,44,29,12,3,149,0,0,0,7,0,0,0,0,3,0,0,0,4,4,0,0,0,6,0,9,6,15,10,0,0,0,38,0,0,0,4,10,4,0,0,23,11,0,4,11,0,8,0,0,38,0,0,0,0,3,3,0,0,4,0,0,0,4,0,0,0,0,3,8,0,5,11,4,11,0,0,46,0,0,0,0,0,0,0,0,4,0,0,0,0,8,6,0,0,10,17,11,15,41,26,23,0,0,140,0,0
50201102901,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,12,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,17,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,7,33,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,11,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,8,31,0,0,0,0,0,8,46,14,73,0,0
50201102904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,4,0,7,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,6,0,6,0,0,0,31,0,0
50201102905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,5,3,6,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,4,3,15,6,7,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,4,0,4,0,0,0,0,3,0,0,6,0,0,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,23,0,0,3,0,0,0,0,0,7,0,0,6,0,0,3,0,0,5,3,7,13,13,6,9,0,0,49,0,0
50201102907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,5,0,3,5,10,9,4,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,18,10,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,14,12,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,4,3,0,4,0,0,0,7,4,7,4,5,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,10,11,13,3,0,0,54,0,0
50201102909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,9,8,6,8,3,8,11,0,0,43,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,6,11,8,3,8,6,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,7,8,16,8,15,13,8,0,79,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,15,0,0,6,0,0,0,0,0,9,3,5,5,9,6,0,0,0,29,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,6,6,4,0,0,31,0,0,0,0,0,0,0,0,6,0,5,3,9,0,4,5,0,25,5,10,19,17,13,10,9,0,82,0,0
50201102910,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,5,0,0,0,0,11,6,9,9,13,12,14,9,0,74,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,13,12,8,13,12,17,10,0,79,0,0,0,0,0,0,0,0,0,4,5,8,6,5,6,4,3,36,15,23,16,23,17,31,12,6,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,4,0,0,3,0,20,0,0,8,5,0,0,0,0,15,7,13,9,5,3,8,0,0,46,3,0,0,0,0,0,0,0,6,0,3,0,4,0,4,0,0,5,8,17,5,7,4,8,0,0,60,0,0,0,0,0,0,0,0,3,8,4,7,0,6,13,10,0,52,16,21,21,26,19,28,19,0,147,0,7
50201102912,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,0,14,0,0,0,0,4,0,0,0,11,3,15,18,12,14,6,0,0,67,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,5,19,20,12,11,9,0,0,76,0,0,0,0,0,0,0,0,4,3,5,0,4,0,0,0,0,16,13,25,27,27,24,22,0,0,125,0,0,6,0,0,0,0,0,4,0,0,3,3,0,0,0,0,11,0,6,14,6,4,5,0,0,22,0,0,5,9,6,0,0,0,24,0,14,14,9,7,0,0,0,50,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,6,16,19,10,7,0,0,0,61,0,0,0,0,0,0,0,0,0,5,3,4,3,5,0,0,0,28,14,29,47,29,22,9,0,3,146,0,0
50201102913,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,0,3,0,4,0,0,9,4,8,12,7,13,13,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,11,7,13,13,3,0,68,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,15,7,9,12,16,22,23,6,0,107,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,5,0,7,10,3,4,0,0,25,0,0,3,3,3,4,0,0,16,8,0,5,7,12,0,0,0,28,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,6,6,11,7,8,5,0,0,42,0,0,0,0,0,0,0,0,0,3,7,0,5,5,3,0,3,23,14,11,27,22,22,14,4,4,115,0,0
50201102914,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,15,0,0,3,3,3,3,0,0,14,9,9,7,13,13,9,4,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,9,14,15,11,6,3,79,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,4,18,14,16,17,21,18,22,11,4,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,8,5,0,4,0,0,25,0,6,0,3,5,7,4,0,28,3,9,13,7,6,4,0,0,40,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,9,9,10,11,13,11,0,0,54,0,0,0,0,0,0,4,0,4,0,4,11,5,0,4,4,0,29,7,21,32,24,15,26,14,3,141,0,0
50201102915,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,3,6,15,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,6,15,5,7,3,51,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,14,6,10,12,16,15,6,8,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,0,6,3,0,0,12,8,3,6,4,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,3,6,7,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,4,3,22,10,12,9,13,13,13,4,3,74,0,0
50201102916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,5,3,3,13,4,8,8,6,3,45,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,9,9,4,10,8,6,3,51,0,0,0,0,0,0,0,0,0,3,3,0,0,5,7,18,9,56,12,13,15,13,17,17,25,15,128,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,0,5,0,0,0,0,0,12,0,0,3,0,0,5,0,0,7,4,0,8,0,0,0,0,0,26,0,0,3,0,0,5,0,0,4,3,0,3,0,0,0,0,0,6,6,4,14,0,4,0,0,0,37,0,0,0,0,0,0,0,0,0,5,4,3,3,6,9,13,32,72,19,9,21,12,13,18,20,32,138,0,0
50201102917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,0,0,0,5,0,0,7,3,0,6,3,10,10,3,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,4,10,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,3,10,9,7,19,18,3,0,64,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,6,0,0,0,6,0,0,8,5,5,3,4,4,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,5,3,4,10,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,3,0,13,9,12,13,4,19,8,3,3,68,0,0
50201102919,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,6,6,9,3,5,13,13,4,4,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,9,3,11,14,17,4,4,65,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,0,18,5,15,4,20,19,21,15,4,100,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,8,0,0,5,4,6,5,0,0,21,3,12,4,7,8,4,6,0,33,3,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,9,3,8,3,5,11,4,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,12,13,23,9,11,0,88,0,3
50201102920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,7,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,4,4,9,8,3,0,0,29,0,0
50201102921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,5,4,9,3,0,0,27,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,5,4,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,4,10,5,12,14,7,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,0,4,6,0,0,0,0,6,3,0,3,3,0,0,0,0,15,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,12,6,8,16,13,4,6,0,0,48,0,0
50201102922,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,4,8,12,4,8,3,0,0,43,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8,12,6,8,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,13,15,10,7,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,15,3,0,3,9,6,0,0,0,16,4,4,9,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,4,8,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,11,11,17,20,17,13,0,6,0,78,0,0
50201102923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,3,0,0,3,0,0,0,0,13,11,39,20,13,11,13,5,0,110,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,14,39,24,11,11,13,3,0,118,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,14,24,47,35,20,9,11,6,0,155,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,8,4,5,6,0,0,0,0,0,20,3,8,8,7,0,0,0,0,30,15,32,18,12,4,5,0,0,88,0,3,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,7,18,44,26,13,5,0,0,0,100,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,15,23,65,46,24,7,8,4,0,180,0,0
50201102924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,6,18,10,10,7,0,0,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,12,16,13,11,10,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,8,16,20,12,10,13,3,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,7,6,3,0,0,0,18,4,8,16,8,9,0,0,0,46,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,9,8,20,10,9,0,0,0,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,5,15,28,20,10,4,3,0,99,0,0
50201102925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,11,4,9,9,8,7,0,0,0,39,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,9,10,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,14,16,10,0,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,3,0,7,0,7,15,6,0,0,0,0,22,5,15,4,6,3,0,0,0,35,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,17,6,6,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,6,29,25,17,8,3,8,0,90,0,0
50201102926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102928,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,3,0,5,0,0,11,0,3,11,15,9,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,11,15,9,3,0,0,48,0,0,0,0,0,0,0,0,0,3,0,11,3,3,6,0,0,25,9,9,21,18,14,8,5,0,94,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,0,0,14,0,0,0,4,0,0,0,0,8,7,7,4,13,3,8,0,0,35,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,7,6,11,7,8,0,0,39,0,0,0,0,0,0,0,0,0,5,3,6,3,0,4,0,0,26,14,24,19,26,11,9,0,0,95,0,0
50201102929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,9,0,0,0,5,0,0,3,0,17,4,0,14,8,5,6,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,7,8,8,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,18,25,11,12,4,0,77,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,24,0,0,7,0,0,5,0,0,11,9,5,11,7,6,3,0,0,38,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,6,9,5,11,11,5,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,9,10,24,23,14,14,0,0,85,0,0
50201102930,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,3,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,8,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,3,4,4,0,0,13,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,9,7,4,0,0,41,0,0
50201102931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,14,9,6,8,4,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,6,6,4,8,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,23,13,11,10,4,7,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,12,0,8,0,0,0,0,0,0,17,0,10,10,0,4,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,11,10,5,4,0,0,0,39,0,0,0,0,0,0,0,0,0,3,4,0,3,3,4,0,0,14,6,27,15,7,7,4,0,0,79,0,0
