SA1_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
50402105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105004,0,0,0,0,3,3,0,0,0,0,3,3,0,6,4,0,6,6,10,0,14,6,0,8,5,8,6,7,5,11,6,4,12,3,0,7,8,0,9,15,0,15,14,0,14,9,0,9,19,0,18,14,0,14,0,0,0,100,32,134
50402105005,0,5,4,0,0,0,0,0,0,3,0,3,0,3,5,0,0,0,8,0,11,3,4,7,9,4,12,3,0,3,0,0,4,5,0,8,18,0,20,11,4,14,11,0,11,15,0,15,22,0,22,12,0,12,0,0,0,123,25,145
50402105006,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,6,4,3,7,3,9,4,3,9,3,3,5,7,0,7,4,0,5,6,3,5,11,0,13,13,0,13,14,0,16,6,0,6,23,0,23,10,0,10,0,0,4,116,32,143
50402105007,0,3,3,0,0,0,0,0,0,0,3,3,0,5,5,0,0,3,3,0,4,4,4,4,0,0,0,7,3,12,5,0,5,3,3,7,3,3,9,3,0,3,7,0,7,9,0,9,23,0,23,10,0,14,0,0,3,81,25,114
50402105008,0,0,0,0,3,3,0,0,4,0,4,4,0,0,0,0,0,0,3,3,4,4,0,6,3,0,3,6,3,7,7,0,7,0,0,0,15,0,14,10,0,10,12,0,11,4,0,4,36,0,35,13,0,7,0,0,0,105,19,122
50402105009,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,0,4,4,0,0,4,0,6,4,0,0,5,3,0,3,0,0,0,4,0,4,8,0,13,12,0,12,15,0,16,3,0,3,22,0,23,15,0,15,0,0,0,94,16,111
50402105011,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,6,3,7,0,0,3,7,4,6,6,0,6,3,0,9,0,0,3,4,0,9,11,0,11,4,0,4,3,0,3,29,0,29,7,0,6,0,0,0,92,20,113
50402105012,8,3,9,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,4,10,3,9,3,0,3,3,0,0,3,0,7,8,0,3,9,0,9,8,0,8,13,0,13,3,0,3,37,0,34,10,0,10,0,0,3,111,20,130
50402105013,0,4,4,0,0,0,0,4,6,0,3,3,3,6,9,5,3,11,0,0,4,4,0,9,3,3,10,10,0,12,0,3,5,12,0,12,16,3,18,10,0,10,9,0,11,12,0,12,45,7,47,11,0,11,5,5,4,146,36,184
50402105014,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,9,6,0,8,6,0,4,7,5,12,13,0,15,5,0,5,6,0,6,6,0,10,6,0,6,7,0,12,6,0,6,26,5,23,12,0,12,0,0,0,101,17,118
50402105015,0,0,0,0,0,0,0,5,5,0,6,6,4,5,12,0,3,8,3,3,6,6,5,11,17,3,19,7,3,7,5,0,7,9,11,17,21,0,22,20,0,19,12,0,12,9,0,9,42,0,40,22,0,22,0,0,3,173,53,228
50402105016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,6,3,0,4,7,0,4,6,0,6,0,3,5,9,0,10,10,0,6,9,0,8,7,0,7,10,0,10,4,0,7,0,0,0,63,19,90
50402105017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,5,5,0,9,0,0,6,0,0,4,4,0,7,7,0,7,4,0,4,0,0,0,11,0,11,7,0,7,0,0,0,47,11,57
50402105018,0,0,3,0,0,0,0,0,0,0,0,3,3,8,8,0,0,3,10,4,14,0,0,0,7,0,7,12,4,14,5,5,11,9,5,9,10,0,17,14,0,14,14,0,14,7,0,7,21,0,17,24,0,24,0,0,0,142,31,174
50402105019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,8,0,0,0,9,0,12,0,0,3,4,0,4,3,0,3,5,0,12,11,0,11,8,0,6,0,0,0,14,0,13,12,0,12,0,0,0,81,15,97
50402105020,0,4,5,0,0,0,0,0,0,0,3,3,0,3,3,4,0,9,3,4,8,3,0,5,8,0,9,10,4,14,5,3,8,10,3,12,16,0,19,13,0,13,20,0,20,5,0,5,35,0,35,20,0,20,4,0,4,159,33,195
50402105021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105022,4,0,4,0,0,5,0,4,3,0,0,0,5,4,6,3,0,5,9,4,10,0,5,8,0,0,4,9,0,8,8,0,10,3,0,3,10,0,10,8,0,12,17,0,15,13,0,13,40,0,43,9,0,9,0,0,0,138,25,168
50402105101,0,4,4,0,0,0,0,5,5,0,3,3,0,4,4,0,6,5,4,0,8,3,0,8,0,4,3,8,0,9,3,0,3,0,3,3,15,4,17,12,0,13,5,0,11,5,0,5,12,0,14,6,0,5,0,0,0,78,39,116
50402105103,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,8,3,9,10,11,0,9,9,0,9,0,3,4,3,0,3,11,4,16,6,0,6,3,0,3,8,0,8,10,0,10,7,0,7,0,0,4,81,25,107
50402105104,0,3,3,0,0,0,0,3,3,0,3,3,4,23,23,0,6,3,5,6,13,6,4,13,7,7,19,12,6,14,7,6,14,3,0,4,10,3,13,18,0,22,4,0,7,4,0,4,0,0,0,12,0,13,0,9,5,120,69,190
50402105105,0,0,8,0,3,3,0,3,3,0,4,4,7,25,31,5,7,13,9,5,15,8,8,19,7,7,16,11,9,26,9,3,7,5,7,10,12,0,18,16,0,16,11,0,11,0,0,0,9,4,11,9,4,16,0,4,3,120,90,218
50402105106,0,4,6,0,0,0,0,3,3,0,0,0,0,4,8,0,5,3,8,0,11,4,0,4,8,4,12,5,0,9,4,4,6,7,0,8,19,0,19,4,0,4,11,0,11,7,0,7,15,0,14,5,0,8,0,0,0,95,37,130
50402105107,0,0,0,0,0,0,0,0,0,0,3,3,3,7,15,0,0,3,7,0,7,3,4,7,3,0,6,3,3,6,8,3,13,4,4,3,14,0,19,12,0,12,14,0,14,4,0,4,22,0,26,8,0,8,0,0,4,113,29,143
50402105108,3,3,13,0,4,3,0,9,7,0,12,12,7,23,32,8,34,41,34,18,57,19,11,34,26,8,29,21,5,26,7,6,13,15,4,20,40,3,46,35,0,31,41,5,50,15,0,15,72,5,79,37,0,37,0,6,6,401,153,546
50402105109,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,3,0,0,0,0,3,6,0,4,4,3,0,3,3,0,3,9,0,9,8,0,8,8,0,7,9,0,9,36,0,37,9,0,9,5,0,5,93,6,100
50402105111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,5,0,5,9,5,12,11,0,11,13,0,13,11,0,11,31,0,31,13,0,19,3,0,3,101,12,108
50402105112,0,0,5,0,0,0,0,0,0,0,3,3,0,5,5,0,4,0,0,0,0,8,0,6,4,0,4,0,0,0,4,0,3,4,5,10,7,4,9,14,0,14,3,0,8,3,0,3,12,0,18,12,0,13,0,0,3,83,22,105
50402105113,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,4,3,5,3,0,3,5,0,3,3,0,3,9,0,6,3,0,4,3,0,3,4,0,7,4,0,4,10,0,8,3,0,3,18,0,24,12,0,12,0,0,0,86,18,106
50402105114,4,0,3,0,0,0,0,0,0,0,0,0,4,3,6,0,0,3,0,0,3,3,0,3,4,0,4,4,3,13,0,0,3,3,0,10,8,0,12,4,0,4,11,0,11,6,0,6,34,0,34,16,0,16,0,0,0,111,21,134
50402105115,0,0,0,0,0,0,0,4,4,0,14,14,3,23,23,0,3,5,7,3,9,0,0,5,3,0,4,4,0,7,3,3,5,7,0,8,7,6,13,17,0,17,12,0,12,4,0,4,15,0,15,13,0,11,0,6,8,105,59,169
50402105201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5
50402105301,0,5,6,0,0,0,0,3,6,0,0,0,0,5,5,0,3,3,9,3,11,10,0,10,11,3,18,6,5,7,4,0,7,7,3,9,18,0,17,12,0,12,14,0,14,3,0,3,24,0,24,13,0,15,0,0,3,126,32,162
50402105302,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,4,4,0,3,6,3,3,3,0,0,5,9,0,4,0,0,0,4,0,10,14,0,15,12,0,12,0,0,0,4,0,4,14,0,14,13,0,13,0,0,0,85,25,107
50402105303,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,0,0,0,4,0,4,10,3,11,11,4,14,8,0,12,12,0,17,20,0,18,16,0,14,23,0,23,22,0,22,20,4,19,0,0,4,155,22,178
50402105304,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,4,0,3,5,0,6,3,0,3,6,0,9,22,7,24,17,0,17,22,0,22,17,0,17,58,4,63,22,4,27,4,0,4,185,18,208
50402105305,0,4,4,0,0,3,4,0,3,0,3,4,3,5,6,8,5,8,15,4,16,10,7,12,9,0,13,3,5,4,10,0,12,9,0,11,24,5,26,24,0,24,19,0,19,13,0,13,30,0,30,15,0,15,0,0,3,199,38,235
50402105306,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,4,3,6,3,0,5,4,0,4,0,0,4,4,0,4,3,0,6,0,0,0,9,0,9,7,0,9,0,0,0,10,0,10,3,0,8,0,0,0,54,12,67
50402105307,5,0,5,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,5,3,3,9,0,6,7,0,5,0,0,0,0,0,3,4,5,0,6,0,6,6,0,6,6,0,6,3,0,3,10,0,10,9,0,9,0,0,0,66,20,81
50402105308,3,0,4,0,0,0,0,0,0,0,4,10,3,3,7,0,0,0,5,3,12,9,0,9,9,0,14,7,0,8,5,4,14,9,0,11,12,6,14,9,0,9,15,0,19,4,0,4,16,0,16,17,0,20,4,0,5,126,33,159
50402105309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,3,0,4,0,0,6,5,0,3,3,0,3,8,0,12,5,0,5,5,0,5,4,0,4,10,0,14,9,0,9,0,0,0,66,13,82
50402105310,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,3,3,0,0,5,3,5,8,0,6,3,0,5,3,5,0,5,15,4,10,4,0,4,7,0,7,0,0,0,14,0,14,14,0,14,0,0,0,78,22,106
50402105311,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,6,3,6,0,0,5,5,0,6,3,0,7,10,0,10,7,0,7,8,0,8,21,0,21,15,0,15,4,0,4,80,7,95
50402105312,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,7,10,3,9,4,4,5,0,4,4,9,0,12,17,0,20,7,0,7,11,0,11,10,0,10,29,0,29,16,0,16,0,0,0,140,15,156
50402105313,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,7,0,3,0,0,0,0,0,3,4,0,4,5,0,5,12,0,12,3,0,3,3,0,3,3,0,3,15,0,15,4,0,4,0,0,0,60,11,75
50402105314,4,0,5,0,0,0,0,0,0,0,0,0,4,6,11,3,9,5,12,3,13,5,0,6,17,3,16,12,0,15,8,0,10,10,0,10,19,5,28,9,0,12,22,0,23,12,0,12,29,0,29,19,0,19,0,0,0,179,34,214
50402105315,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
50402105316,0,3,4,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,7,0,4,7,0,9,7,0,14,5,4,9,0,0,3,6,0,11,14,6,18,10,0,10,13,0,13,0,0,0,22,0,22,14,0,14,5,0,5,118,23,146
50402105317,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,5,3,10,0,0,4,3,0,7,9,3,11,4,0,9,12,3,13,21,4,24,17,0,17,21,0,22,11,0,11,31,0,33,28,0,28,0,0,0,165,25,191
50402105318,0,4,4,0,0,0,0,3,3,0,0,0,0,4,11,0,0,3,8,0,10,0,7,7,3,3,6,5,0,5,0,0,0,0,4,0,8,0,13,9,0,9,11,0,11,5,0,5,6,0,6,15,0,18,0,3,0,79,25,109
50402105319,0,3,3,0,0,0,0,0,0,0,0,5,0,10,13,0,4,4,7,3,6,0,3,10,4,0,4,8,3,6,9,0,9,10,0,10,15,0,10,8,0,8,8,0,6,4,0,4,9,0,13,14,0,16,4,3,7,94,28,121
50402105320,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,5,5,9,0,9,3,0,0,5,0,9,4,0,6,0,3,6,10,0,11,14,3,13,11,0,11,0,0,0,4,0,4,6,0,6,20,0,20,0,0,0,95,20,112
50402105321,0,0,0,0,0,0,0,3,3,0,3,3,0,4,5,0,3,3,9,0,8,7,0,3,10,0,12,9,0,8,7,5,4,9,0,8,12,4,16,5,0,5,9,0,9,0,0,0,16,0,19,18,0,18,0,0,4,115,29,140
50402105322,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,6,4,5,5,0,6,3,0,7,3,0,10,9,0,9,9,0,5,7,4,14,12,0,12,10,0,10,4,0,4,17,0,17,15,3,14,0,0,6,95,26,124
50402105323,0,0,0,0,0,0,0,0,0,0,3,3,4,7,7,0,0,3,9,0,9,3,0,3,8,0,12,11,0,14,5,0,6,8,0,10,15,0,16,13,0,15,5,0,4,6,0,6,9,0,10,17,0,17,0,0,6,114,33,142
50402105324,5,0,5,0,0,0,0,0,5,0,0,0,0,3,3,4,4,3,8,0,11,5,0,5,9,4,12,13,0,11,0,0,0,11,0,11,19,0,19,9,0,9,13,0,13,7,0,7,22,0,29,23,0,23,0,0,0,146,20,167
50402105325,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,0,11,3,5,3,5,3,8,7,8,10,7,0,8,0,0,3,7,5,12,14,0,14,9,0,11,4,0,4,20,3,25,12,4,16,0,0,0,98,35,131
50402105326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,11,3,12,5,0,10,3,0,4,3,0,3,0,0,0,4,0,4,4,0,4,3,0,3,5,0,5,16,0,16,12,0,12,0,0,0,73,16,90
50402105327,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,9,5,6,10,0,11,0,0,7,0,3,3,4,0,7,5,0,6,5,0,3,0,0,0,3,0,3,7,0,7,0,0,0,53,25,77
50402105328,0,0,0,0,4,4,0,0,0,0,0,0,4,0,5,3,0,4,4,0,8,7,0,3,4,0,4,4,3,5,5,0,8,4,0,0,6,0,10,6,0,6,9,0,9,5,0,5,13,0,13,12,0,12,0,0,0,77,17,98
50402105329,0,0,0,0,0,3,0,0,5,0,0,5,0,6,3,0,0,0,3,9,12,3,0,9,11,3,12,9,3,12,3,0,11,9,0,5,15,4,19,6,0,6,9,0,9,3,0,3,12,0,12,11,0,14,0,0,0,105,30,143
50402105330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,3,8,0,0,0,8,0,8,5,4,5,5,0,5,5,0,5,3,0,3,20,0,20,3,0,3,0,0,0,59,7,62
50402105331,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,0,6,0,7,13,5,3,9,14,5,12,3,0,8,5,0,3,7,0,4,7,3,10,12,0,12,7,0,7,7,0,7,12,0,12,23,0,23,0,0,0,102,28,137
50402105332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
50402105333,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,0,7,3,0,5,9,0,9,0,0,0,7,0,7,9,0,9,16,0,16,0,0,0,56,8,68
50402105334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,3,5,3,5,3,0,3,0,4,0,10,0,10,6,0,6,11,0,11,7,0,7,11,0,11,7,0,7,19,0,19,15,0,15,0,0,0,103,18,116
50402105335,0,0,0,0,0,0,0,4,6,0,0,0,0,4,7,7,6,8,8,3,12,11,0,13,22,0,23,14,3,21,7,3,5,7,4,10,24,4,29,10,0,10,14,0,17,4,0,10,20,0,23,12,0,12,3,0,3,168,52,214
50402105336,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,4,4,3,0,3,3,3,5,0,0,0,3,0,3,0,0,5,6,0,7,5,0,9,4,0,9,3,0,3,5,0,5,11,0,11,11,0,11,0,0,0,59,16,86
50402105337,0,3,3,0,0,0,4,3,4,0,13,13,0,29,31,0,27,27,5,7,10,10,8,11,9,6,14,0,7,3,6,0,3,3,0,3,9,5,13,13,0,13,5,4,10,0,0,0,9,0,9,7,0,5,0,5,8,78,109,187
50402105338,0,5,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,4,9,0,9,3,5,0,11,0,7,7,0,7,3,0,3,6,0,3,9,0,9,11,0,11,6,0,5,3,0,3,17,0,17,12,0,12,0,0,0,86,18,107
50402105401,0,0,0,0,0,0,0,0,6,0,0,0,0,8,7,0,0,5,10,3,12,8,4,9,6,0,9,11,0,7,3,4,5,10,0,7,12,0,20,8,0,8,6,0,6,0,0,0,5,3,3,5,0,5,0,0,0,87,38,120
50402105402,0,0,0,0,0,0,4,0,4,3,5,3,0,18,18,0,27,27,0,4,8,9,5,7,0,0,3,5,4,9,0,4,3,0,5,7,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,7,0,7,0,13,13,47,78,128
50402105403,0,5,5,0,0,3,0,0,5,0,6,6,4,5,10,0,6,10,12,6,12,12,3,12,8,6,9,14,3,16,3,4,5,7,0,4,23,4,25,13,0,13,14,0,12,5,0,5,3,0,5,14,0,14,0,0,0,123,50,176
50402105404,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,4,5,6,10,0,10,8,3,8,16,0,16,9,5,16,6,3,4,10,0,13,12,0,19,13,0,13,4,0,4,6,0,6,9,0,9,13,0,13,0,0,0,124,29,150
50402105405,0,0,0,0,0,0,0,3,4,0,0,0,3,7,14,0,5,6,6,3,7,0,3,4,5,0,5,8,0,7,5,3,9,3,5,5,6,4,12,7,0,7,6,0,6,0,0,0,5,0,5,7,0,7,0,0,0,66,33,100
50402105406,0,0,5,0,0,0,0,0,0,0,7,7,0,7,14,6,3,7,4,3,4,0,0,0,0,0,4,5,0,8,6,0,9,0,0,6,5,0,5,7,0,7,0,0,0,0,0,0,5,0,6,9,0,9,0,0,0,55,31,90
50402105407,0,0,4,0,3,6,0,0,0,0,3,3,5,3,8,4,4,9,17,0,18,7,0,7,10,5,13,9,3,15,5,0,8,12,0,12,24,7,31,17,0,17,4,0,4,7,0,7,25,0,25,19,3,20,4,0,3,173,40,212
50402105408,5,4,6,0,0,0,0,0,0,0,0,0,6,8,14,6,4,5,18,3,25,8,9,19,10,4,15,6,4,12,6,3,14,14,3,14,24,3,26,9,0,9,12,3,18,5,0,5,14,0,14,14,0,18,0,0,0,146,55,202
50402105409,0,0,0,0,0,0,0,9,4,0,3,3,0,3,6,0,9,9,7,9,19,16,6,15,9,7,18,19,4,20,8,5,10,12,0,11,18,0,23,9,0,9,8,0,8,3,0,3,3,0,3,6,0,4,0,0,0,109,59,171
50402105410,0,0,0,0,0,0,4,7,9,0,11,11,0,33,33,5,9,15,3,13,14,0,13,17,3,6,12,5,3,8,0,4,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,11,11,39,110,156
50402105411,0,3,3,0,0,0,0,0,3,0,5,5,0,3,3,0,4,5,3,0,3,5,3,6,11,3,14,7,0,14,5,0,8,8,0,16,13,0,13,6,0,11,9,0,9,8,0,8,15,0,15,11,0,16,0,0,0,116,25,137
50402105412,0,0,0,0,0,0,5,7,10,0,6,6,3,16,19,0,0,3,6,0,7,0,6,5,0,0,4,11,0,11,3,0,4,3,0,3,3,4,7,5,0,3,4,0,4,6,0,6,6,0,6,5,5,11,0,0,6,60,51,116
50402105413,0,0,4,0,0,0,5,3,5,0,12,11,8,8,20,3,0,3,11,0,8,6,3,7,6,9,11,8,0,13,6,4,13,5,0,7,8,0,8,3,0,3,6,0,6,0,0,0,5,0,5,8,0,7,7,0,5,86,52,133
50402105414,0,0,0,0,0,0,0,0,0,0,7,8,0,3,0,0,3,3,3,0,3,0,0,0,5,0,3,0,5,10,8,5,9,0,0,0,0,0,7,5,0,5,9,0,9,4,0,4,11,0,12,7,0,8,0,0,0,61,24,85
50402105415,4,0,4,0,0,0,0,0,7,0,0,3,3,14,18,0,9,8,8,0,6,9,0,8,9,0,9,11,6,15,0,4,3,5,0,5,17,4,24,12,0,12,15,0,19,9,0,9,43,0,42,17,0,21,5,0,4,162,49,212
50402105416,4,5,5,0,0,0,0,3,4,0,5,5,4,14,15,0,3,4,4,3,10,7,3,12,5,3,11,10,0,10,4,0,8,8,5,11,10,0,15,14,0,14,11,0,13,14,0,15,18,0,18,15,0,15,0,4,6,135,44,180
50402105417,3,4,3,0,0,0,3,4,5,0,5,5,0,16,20,0,5,3,4,3,4,14,8,16,13,4,9,4,6,6,5,0,5,3,0,6,11,5,18,8,0,8,3,0,3,5,0,5,7,0,4,9,0,9,0,4,5,92,55,146
50402105418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,4,0,0,9,3,10,0,0,3,6,3,15,7,0,4,0,4,3,7,5,10,0,0,0,9,0,9,0,0,0,3,0,8,6,0,6,0,0,3,60,32,92
50402105419,0,0,0,0,0,0,0,4,4,0,4,4,0,7,11,4,8,7,13,0,15,6,3,14,10,3,11,11,0,17,6,4,11,4,3,8,16,4,21,11,0,10,10,0,7,0,0,0,10,0,16,10,0,9,5,7,8,117,63,173
50402105420,3,3,7,0,0,0,0,0,0,0,4,8,3,10,12,0,4,4,3,0,3,9,7,19,11,0,10,10,6,10,4,3,10,5,0,10,17,8,17,10,0,10,7,0,7,10,0,10,4,0,4,5,0,5,7,4,9,99,48,151
50402105421,0,0,0,0,0,0,0,3,3,0,4,4,4,16,15,0,9,11,12,6,21,8,8,10,7,6,11,14,6,22,10,7,15,8,0,13,10,0,14,14,0,11,13,0,17,8,0,8,5,0,5,7,0,7,3,3,11,126,64,191
50402105422,0,3,3,0,0,0,3,4,5,0,5,5,0,3,3,0,3,4,5,0,5,7,4,4,6,3,13,9,0,9,6,0,12,4,0,8,9,0,9,11,0,11,14,0,9,13,0,13,15,0,20,16,0,16,0,0,0,115,30,148
50402105423,0,0,0,0,0,0,0,0,0,0,4,4,0,4,12,3,8,14,4,7,12,4,5,10,4,3,6,15,0,16,7,3,13,12,0,14,14,6,19,15,0,15,13,0,13,8,0,8,11,0,11,13,0,13,0,0,0,138,45,188
50402105424,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,4,8,5,0,5,5,0,9,5,7,9,4,6,5,5,0,5,0,0,0,10,0,8,12,0,12,8,0,8,5,0,5,11,0,11,17,0,17,0,0,0,79,22,103
50402105425,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,4,3,3,3,8,3,3,3,5,0,6,14,5,14,8,0,13,3,0,9,13,0,16,16,0,16,17,0,15,6,0,6,15,0,12,10,0,16,3,3,7,122,36,162
50402105426,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,10,6,4,0,9,14,0,14,10,4,14,5,3,7,10,5,10,10,0,14,21,0,25,16,0,16,6,0,6,6,0,6,14,0,11,8,0,12,0,0,5,133,37,161
50402105427,3,0,4,0,0,0,0,4,5,0,0,0,4,15,16,6,8,9,8,0,8,8,6,19,8,9,14,17,3,19,5,3,9,9,4,12,18,6,22,11,0,11,8,3,10,0,0,0,5,0,7,11,0,11,0,0,0,130,56,186
50402105428,0,5,5,0,0,3,4,0,0,3,5,4,5,13,15,4,5,10,4,0,7,8,0,5,12,10,19,11,5,13,6,4,10,7,0,7,20,0,21,22,0,22,10,0,10,11,0,11,18,0,21,16,4,22,3,5,3,159,55,214
50402105429,0,0,0,0,0,0,0,0,0,0,3,3,0,7,13,6,0,9,3,6,15,7,8,12,8,8,15,3,3,6,5,3,9,6,3,8,10,0,9,3,0,3,5,4,11,4,0,4,0,0,0,3,0,3,0,0,3,65,55,118
50402105430,5,0,9,0,0,0,0,0,0,0,8,8,3,9,10,0,0,3,7,0,8,4,5,8,5,3,10,0,3,9,5,0,5,5,0,7,6,0,10,6,0,5,4,0,8,3,0,3,3,0,3,9,0,9,5,0,5,67,44,112
50402105431,0,0,0,0,0,0,0,0,0,4,12,10,0,18,19,0,5,5,5,4,10,4,3,9,4,6,11,0,0,0,4,0,6,0,0,0,3,0,3,5,0,5,0,0,3,0,0,0,4,0,4,8,3,8,0,0,3,50,56,99
50402105432,0,6,3,0,0,0,0,4,4,0,7,7,4,4,7,6,6,9,7,5,13,4,6,11,12,16,34,9,10,21,13,4,19,18,8,24,63,14,76,33,0,36,20,0,25,19,0,19,27,6,34,43,0,46,4,0,4,289,97,383
50403105501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105601,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,6,0,6,0,0,0,4,0,4,0,0,3,0,3,5,4,0,0,3,0,3,3,0,3,9,0,9,0,0,0,0,0,0,7,0,7,0,0,0,48,12,57
50403105602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,3,8,4,0,8,13,4,17,5,0,6,7,0,7,4,0,5,13,0,11,10,0,10,12,0,12,4,0,4,5,0,5,5,0,5,0,0,0,86,17,100
