SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50401104529,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,14,11,10,60,60,31,48,18,16,11,270
50401104530,0,0,0,0,0,6,5,3,5,15,0,0,0,3,0,0,0,0,0,3,4,3,3,12,7,4,0,0,0,31,19,39,139,140,83,74,47,18,8,556
50401104531,0,0,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,9,32,95,75,44,58,36,10,4,355
50401104532,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,72,82,84,63,43,16,3,394
50401104533,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,3,6,8,25,14,26,72,79,59,42,23,35,51,390
50401104534,0,0,0,0,0,0,0,11,4,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,5,0,6,0,18,13,24,92,91,70,62,48,33,10,446
50401104535,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,4,0,0,0,3,0,0,3,3,3,3,0,0,3,14,0,17,68,84,47,48,29,25,8,320
50401104536,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,12,17,33,70,54,53,49,32,17,323
50401104537,0,0,0,0,0,4,4,3,4,18,0,0,0,0,0,3,0,3,0,8,0,0,4,0,3,0,4,5,0,17,10,42,135,108,80,63,57,32,18,545
50401104538,0,0,0,0,0,0,4,5,5,16,0,0,0,0,0,0,4,0,0,4,0,0,7,4,0,0,9,9,3,39,0,9,41,35,22,28,67,77,39,322
50401104539,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,20,61,66,80,45,36,10,6,334
50401104540,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,7,30,71,66,69,45,40,13,3,343
50401104541,0,0,0,0,0,5,0,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,13,62,84,101,67,43,18,10,406
50401104542,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,8,15,30,58,84,69,52,50,22,7,384
50401104543,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,15,22,73,81,98,69,34,14,4,420
50401104544,0,0,0,0,0,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,16,31,67,85,91,48,35,15,12,400
50401104545,0,3,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,62,68,36,35,26,9,8,267
50401104546,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,13,3,26,78,80,97,63,40,23,10,415
50401104547,0,0,0,4,3,0,3,5,9,17,0,0,0,0,0,0,3,0,0,7,5,0,0,4,4,0,0,4,0,16,16,18,53,79,72,59,41,20,16,362
50401104548,0,0,0,0,0,0,3,9,5,22,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,18,5,25,53,58,51,42,37,36,14,320
50401104550,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,5,9,19,73,90,81,56,40,11,7,386
50401104551,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,4,7,5,3,3,0,0,3,17,0,31,74,70,50,34,22,12,3,288
50401104552,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,10,75,60,30,38,17,18,5,265
50401104553,0,0,0,4,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,5,5,6,4,0,0,0,25,13,17,61,70,47,40,45,20,3,318
50401104554,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,3,0,7,8,23,68,65,71,75,50,20,3,396
50401104555,0,0,0,0,0,0,0,13,7,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,4,20,3,3,30,19,9,10,12,39,50,167
50401104556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,12,20,60,49,39,39,19,6,0,251
50401104557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,12,3,28,102,57,30,12,7,4,0,250
50401104558,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,11,4,24,59,63,42,49,34,13,10,299
50401104560,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,52,58,73,43,20,7,0,270
50401104601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,10,4,25,77,58,40,22,30,5,0,265
50401104602,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,4,4,0,3,3,0,18,10,36,137,124,87,81,69,26,4,567
50401104603,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,14,4,31,73,53,39,37,29,25,8,300
50401104604,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,4,0,0,18,3,32,81,71,41,35,34,16,3,324
50401104605,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,10,9,18,80,68,70,60,87,30,8,431
50401104606,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,9,36,47,38,79,77,54,13,4,358
50401104607,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,26,48,56,51,35,10,0,256
50401104608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
50401104609,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,0,23,7,37,110,96,57,68,45,20,7,444
50401104610,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,17,8,4,14,39,53,141,3,13,78,62,40,17,32,44,54,338
50401104611,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,4,33,87,80,43,24,25,5,0,307
50401104612,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,14,3,26,119,88,53,47,19,16,5,376
50401104613,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,22,10,29,91,85,54,36,23,9,9,338
50401104614,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,14,5,3,3,4,0,0,34,12,74,280,179,80,61,44,19,5,751
50401104615,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,3,0,0,3,10,10,5,4,0,0,33,7,24,96,93,67,32,28,12,0,359
50401104616,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,3,4,3,3,5,0,7,0,29,9,33,138,74,63,51,45,20,8,442
50401104617,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,6,0,0,0,19,0,29,92,86,77,51,32,10,10,384
50401104618,0,0,0,0,0,4,4,3,0,13,0,0,0,0,0,4,3,0,0,3,0,0,4,5,3,5,0,4,0,11,0,19,113,75,50,39,45,21,3,354
50401104619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,4,3,0,0,14,0,35,92,71,47,30,21,4,0,315
50401104620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,7,4,5,0,4,0,0,22,3,31,108,85,35,30,25,12,3,332
50401104621,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,4,11,10,3,0,0,3,0,39,7,53,207,128,53,32,32,22,8,537
50401104622,0,0,0,0,0,5,7,3,0,14,0,0,0,0,0,0,5,0,0,5,4,0,12,5,10,0,0,0,0,39,8,41,98,75,33,31,35,13,3,331
50401104623,0,0,0,6,0,6,3,0,4,17,0,0,0,0,0,0,0,3,0,7,0,0,3,9,0,3,9,0,0,28,3,49,199,155,85,69,45,22,10,633
50401104624,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,0,19,3,39,111,67,31,30,21,15,0,315
50401104625,0,0,0,0,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,0,0,26,3,32,104,83,48,46,24,10,0,356
50401104626,0,0,0,0,0,4,4,7,0,11,0,0,0,0,0,0,0,3,0,5,0,0,5,4,0,4,3,0,0,17,15,49,161,132,77,56,41,28,5,559
50401104627,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,3,26,8,28,102,119,52,45,63,25,16,465
50401104628,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,6,3,3,3,5,3,0,30,17,56,163,82,52,50,44,23,11,497
50401104701,0,0,0,0,0,0,0,6,0,11,0,0,0,0,4,0,0,0,0,4,0,0,4,4,9,7,0,0,0,20,10,30,79,83,61,48,34,40,5,392
50401104702,0,0,0,0,0,0,8,7,5,18,0,0,0,0,6,0,0,0,0,3,0,4,0,3,0,6,0,0,0,12,5,23,77,75,60,52,45,34,9,382
50401104703,0,0,0,6,3,0,0,3,10,18,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,0,0,8,19,6,17,59,68,58,48,37,30,20,348
50401104704,0,0,0,0,3,0,10,6,6,27,0,0,3,0,5,0,3,0,0,8,0,0,3,4,4,0,0,4,0,11,10,25,70,63,66,38,43,40,6,360
50401104705,0,0,0,6,0,0,7,5,6,26,0,0,0,0,0,3,4,5,4,11,0,0,0,4,0,0,0,3,0,11,14,35,84,101,61,55,50,24,14,432
50401104706,5,0,0,0,0,3,0,10,0,28,0,0,0,0,0,0,0,0,0,9,0,0,6,5,0,0,0,3,0,17,10,20,76,68,61,56,42,37,7,381
50401104707,0,0,0,0,4,4,0,3,0,12,0,0,0,5,4,7,0,3,0,16,0,0,0,3,4,0,0,3,0,14,16,30,68,59,50,62,42,23,8,360
50401104708,0,0,0,4,0,5,3,8,3,22,0,0,0,0,0,0,0,0,3,10,0,0,4,8,4,8,8,3,0,34,12,32,74,77,63,61,41,31,12,405
50401104709,0,0,0,0,5,6,14,10,0,41,0,0,0,0,0,0,0,4,0,9,0,0,3,0,4,6,5,0,0,18,8,27,62,61,72,96,73,50,15,456
50401104710,0,0,8,0,4,0,13,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,41,72,59,36,20,33,26,12,304
50401104711,0,0,0,0,8,0,7,6,4,25,0,0,0,0,0,0,0,0,0,3,0,3,14,0,8,3,3,4,0,35,7,42,122,76,69,60,36,24,15,456
50401104712,0,0,0,0,0,3,3,6,0,20,0,0,0,0,0,0,6,0,0,6,3,3,0,6,6,0,0,4,0,22,13,46,113,83,80,71,50,29,12,491
50401104713,0,0,0,0,8,8,0,9,4,17,0,0,0,0,0,4,0,0,0,10,5,5,3,3,9,5,0,5,0,24,8,53,120,79,73,72,44,38,9,493
50401104714,0,0,0,3,0,4,0,12,5,24,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,10,14,25,26,60,55,48,35,29,6,296
50401104715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104716,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,3,0,0,5,0,0,8,0,0,0,5,0,0,25,13,49,132,74,69,45,49,20,6,461
50401104717,0,0,4,0,0,3,5,9,4,34,0,0,0,0,0,5,3,5,0,10,5,0,5,3,12,9,4,0,0,35,16,37,84,80,79,73,72,22,16,480
50401104718,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,5,17,16,53,53,46,61,46,23,3,303
50401104719,0,0,0,0,5,0,5,6,0,14,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,9,5,13,38,31,24,34,31,22,7,197
50401104720,0,0,0,0,4,0,0,10,0,16,0,0,0,3,0,3,4,0,0,8,0,0,0,0,0,0,0,0,3,6,7,16,42,40,46,48,45,28,5,278
50401104721,0,0,0,0,0,0,0,11,8,17,0,0,0,5,5,7,0,4,0,19,0,0,0,0,0,5,0,0,0,9,4,31,84,79,51,38,44,34,7,367
50401104722,0,0,0,0,0,0,9,7,5,13,0,0,0,0,5,0,0,4,0,14,0,0,0,0,0,0,0,0,0,12,7,35,52,61,60,49,50,37,14,349
50401104723,0,0,0,0,0,0,0,3,7,23,0,0,0,0,0,0,3,0,0,5,0,0,3,8,8,4,0,6,0,28,17,34,97,83,63,64,46,33,13,453
50401104724,0,0,7,0,3,5,4,3,0,15,0,0,0,3,0,0,3,0,0,10,0,0,8,0,4,3,4,0,0,15,10,16,55,61,57,34,36,28,10,309
50401104725,0,0,0,4,0,4,12,13,6,36,0,0,0,0,0,5,0,4,0,16,6,0,0,4,4,0,0,0,0,13,19,29,70,77,49,50,46,42,15,396
50401104726,0,0,0,0,4,3,5,12,3,26,0,0,0,0,3,0,0,0,3,11,0,0,9,6,6,0,3,5,3,35,19,49,108,107,89,75,67,28,15,547
50401104727,0,0,0,4,0,0,8,12,3,28,0,0,0,0,3,0,0,0,0,9,0,3,4,3,3,4,4,4,0,26,17,31,89,58,64,74,63,41,11,456
50401104728,0,0,0,0,0,7,0,6,0,19,0,0,0,0,4,4,0,0,0,3,0,4,4,0,7,0,0,0,0,16,8,44,101,75,71,60,42,25,8,439
50401104729,0,0,0,0,4,7,5,7,0,23,0,0,0,0,5,0,0,0,0,9,5,4,5,3,0,0,0,6,0,23,10,42,110,80,72,72,54,25,4,471
50401104730,0,0,0,0,0,5,0,4,3,14,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,10,5,21,53,52,48,50,45,27,14,320
50401104731,0,0,0,0,0,0,3,3,4,12,0,0,0,0,0,0,0,5,0,6,0,0,5,0,3,0,0,5,0,13,9,17,50,36,42,30,32,19,10,241
50401104732,0,0,0,0,0,0,3,3,4,24,0,0,0,0,0,4,0,0,0,10,0,3,3,0,0,0,3,3,0,23,23,50,102,89,64,77,75,34,12,523
50401104733,0,0,0,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,9,3,4,0,4,0,20,9,39,126,104,83,85,58,41,5,548
50401104734,0,0,0,0,0,3,5,6,5,13,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,3,29,83,76,59,46,33,19,15,370
50401104735,0,0,0,4,3,4,9,6,3,32,0,0,0,0,5,0,0,3,0,13,0,4,4,5,6,4,9,0,0,29,17,37,88,133,99,82,68,56,12,591
50401104736,0,0,8,3,5,4,3,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,5,3,5,0,0,6,4,21,11,39,135,88,54,46,51,34,10,460
50401104737,0,0,0,0,3,0,6,11,4,20,0,0,0,0,6,4,0,4,0,8,0,0,0,6,0,3,0,5,3,16,11,27,73,94,65,52,72,54,13,468
50401104738,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,12,10,37,99,77,66,52,85,40,9,467
50401104739,0,0,3,0,3,0,12,5,3,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,3,5,0,14,8,33,99,84,74,57,73,40,12,478
50401104740,0,0,0,0,0,0,6,4,6,22,0,0,0,0,0,0,3,0,0,5,0,0,3,3,5,4,0,0,0,20,14,29,80,91,69,38,28,33,12,394
50401104741,0,0,0,0,0,3,9,8,4,22,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,5,0,0,0,19,9,41,114,99,61,79,68,48,21,546
50401104742,0,0,0,0,0,4,3,10,0,20,0,0,0,0,0,3,0,0,0,6,0,0,0,3,4,0,8,0,3,13,7,38,55,35,55,71,56,29,11,359
50401104743,0,0,0,0,0,0,0,5,0,10,0,0,4,0,0,0,3,0,0,9,0,3,8,3,0,0,3,6,0,31,14,34,97,64,47,66,67,30,11,428
50401104744,0,0,0,0,0,4,5,11,23,50,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,4,14,23,4,32,37,32,54,60,51,56,68,392
50401104745,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,9,10,29,35,45,39,67,45,17,3,279
50401104801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104802,0,0,0,0,3,0,4,3,3,18,0,0,0,0,0,4,0,0,7,6,0,0,0,0,0,0,6,4,0,6,23,27,56,52,79,77,73,37,20,441
50401104803,0,0,0,0,0,3,7,11,6,24,0,0,0,0,0,4,0,7,0,4,0,0,0,0,7,0,3,0,4,18,14,24,55,41,54,33,52,49,44,369
50401104804,0,0,0,0,5,0,8,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,14,23,26,39,56,42,49,24,9,289
50401104805,0,0,0,0,0,0,3,5,4,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,20,36,33,42,52,57,16,9,269
50401104806,0,0,0,0,0,0,8,12,3,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,7,0,15,14,30,41,44,54,67,71,45,13,374
50401104807,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,6,0,0,0,11,6,38,74,60,56,96,71,30,11,440
50401104808,0,0,0,0,0,3,3,7,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,12,20,62,51,63,75,62,49,11,402
50401104809,0,0,0,0,0,0,8,7,6,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,16,12,31,60,65,63,57,73,23,6,395
50401104810,0,0,0,0,0,0,9,7,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,5,14,43,45,39,44,61,25,5,289
50401104811,0,0,0,0,3,0,4,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,3,0,0,12,16,30,55,60,54,64,55,32,5,379
50401104812,0,0,0,0,3,0,0,4,4,16,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,15,26,45,37,56,65,50,30,11,334
50401104813,0,0,0,0,0,0,6,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,20,37,27,42,18,33,22,4,212
50401104814,0,0,0,0,0,5,5,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,32,32,30,27,25,30,9,221
50401104815,0,0,0,0,0,0,3,4,3,17,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,4,8,0,0,18,10,38,45,63,60,60,84,22,12,391
50401104816,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,3,0,0,0,3,3,0,0,4,0,0,0,0,0,11,12,16,34,41,40,57,42,30,7,278
50401104817,0,0,0,0,0,5,0,8,8,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,7,7,24,47,51,48,62,73,37,8,359
50401104818,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,13,27,29,34,38,36,26,4,212
50401104819,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,8,3,0,16,4,10,28,45,41,59,52,26,8,276
50401104820,0,0,0,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,17,24,26,40,35,30,27,3,217
50401104821,0,0,0,0,0,3,6,3,5,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,12,23,27,39,41,44,21,5,204
50402104901,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,7,0,0,24,21,24,34,45,62,59,39,18,5,311
50402104902,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,10,33,38,50,15,9,0,182
50402104903,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,8,4,9,8,21,50,22,3,0,123
50402104904,0,0,0,0,0,0,5,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,4,3,5,4,0,0,22,15,14,42,37,60,53,50,13,3,297
50402104906,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,17,3,15,26,46,37,63,46,16,0,258
50402104907,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,11,0,0,0,24,14,22,64,52,74,75,40,13,4,360
50402104908,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,7,12,17,29,43,62,70,37,14,7,294
50402104909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,7,8,14,5,4,0,45
50402104910,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,12,5,9,14,25,28,53,31,14,5,171
50402104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,0,0,17
50402104912,0,0,12,15,6,0,0,0,0,37,0,0,0,23,38,27,5,8,0,98,0,12,67,63,40,24,5,3,0,211,18,179,610,546,307,133,45,12,0,1840
50402104913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105001,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,4,16,18,37,50,42,34,10,5,214
50402105002,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,7,15,35,37,55,39,47,17,10,258
50402105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105004,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,9,8,16,27,45,54,54,48,23,9,273
50402105005,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,8,11,17,35,56,67,45,53,22,0,310
50402105006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,20,36,51,54,78,44,13,3,306
50402105007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,9,5,11,21,35,43,43,46,14,6,223
50402105008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,11,22,24,47,68,52,30,15,0,268
50402105009,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,21,44,49,43,34,18,0,223
50402105011,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,11,9,14,25,24,49,63,50,26,0,263
50402105012,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,12,7,21,24,24,61,65,40,27,5,273
50402105013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,18,9,16,23,69,76,78,53,40,10,372
50402105014,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,12,10,19,37,48,52,36,21,3,243
50402105015,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,16,12,23,37,83,88,77,82,40,8,444
50402105016,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,24,29,26,23,32,22,3,177
50402105017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,8,16,20,25,18,10,8,119
50402105018,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,15,12,18,35,58,83,47,54,31,11,341
50402105019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,14,13,30,42,42,33,11,0,213
50402105020,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,15,18,22,40,58,100,81,59,24,3,396
50402105021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
