SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50201102920,0,0,5,4,0,4,0,0,0,0,0,0,6,0,5,0,4,4,0,0,0,0,4,4,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,0,0,0,16,18,30
50201102921,0,0,5,0,6,9,0,3,3,6,0,10,6,14,15,10,6,10,0,0,0,0,10,9,9,15,20,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,8,3,8,0,0,0,0,0,4,0,0,0,0,0,4,9,15,25,0,0,0,30,46,79
50201102922,7,4,11,15,13,26,0,5,9,7,13,16,24,27,55,8,8,20,0,6,3,4,9,7,13,19,33,4,0,5,0,0,0,0,0,0,0,0,3,0,0,0,9,7,7,0,0,0,0,8,6,0,0,0,0,3,3,0,0,0,0,4,6,3,12,14,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,0,0,0,52,76,130
50201102923,13,20,23,43,29,70,12,11,22,12,10,27,67,55,120,16,25,41,0,6,6,9,5,9,20,35,62,0,0,3,0,3,5,0,0,0,4,8,10,0,0,0,5,18,22,0,3,5,0,8,8,0,3,3,0,5,9,0,0,0,0,17,18,7,34,36,0,0,0,0,4,4,0,0,0,0,4,4,12,10,26,0,0,0,124,158,274
50201102924,4,3,6,19,21,43,3,5,5,0,0,0,24,28,53,21,15,38,0,0,0,4,4,3,25,19,43,5,4,8,0,4,9,6,0,4,0,5,3,0,0,0,10,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,14,11,25,0,0,0,0,3,3,0,0,0,0,3,0,15,10,25,0,0,0,80,77,155
50201102925,5,7,12,20,14,30,7,9,17,4,10,11,32,27,57,11,15,27,5,3,6,3,0,3,20,17,39,0,0,0,0,0,0,6,0,5,0,3,3,0,0,0,6,4,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,4,8,16,18,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,0,0,61,70,133
50201102926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102928,6,0,10,18,11,32,0,4,3,7,0,11,30,24,51,10,7,13,0,4,8,9,0,6,17,11,30,5,0,5,0,0,0,0,0,0,0,3,5,0,0,0,4,3,3,0,0,0,0,8,8,0,4,0,0,0,0,0,0,0,6,8,10,6,13,18,0,0,0,0,0,8,0,0,0,0,0,8,29,29,57,0,0,0,89,80,164
50201102929,0,0,3,9,12,17,8,3,16,3,3,11,21,20,42,17,16,27,0,8,10,3,3,5,21,26,45,0,0,0,0,0,0,5,4,5,0,0,3,0,0,0,4,5,6,0,8,9,0,0,0,0,4,0,0,0,0,0,0,0,0,13,8,8,16,21,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,52,69,113
50201102930,3,0,3,0,0,0,0,0,0,0,0,7,5,0,8,3,4,10,0,0,0,5,0,5,12,5,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,18,16,35
50201102931,8,7,7,18,11,33,8,15,18,5,8,15,30,32,67,6,8,12,0,0,0,3,9,14,10,16,28,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,10,5,13,16,0,0,0,0,0,0,0,0,0,0,0,0,14,17,28,0,0,0,62,86,150
50201102932,3,3,5,19,9,26,4,5,9,3,12,16,25,26,52,17,15,35,0,4,9,10,8,12,25,27,56,5,0,6,0,0,0,0,0,0,3,6,4,0,0,0,6,6,11,3,4,6,0,4,4,0,0,0,0,3,3,0,0,0,3,7,8,5,15,26,0,0,0,0,0,0,0,0,0,0,0,0,13,9,26,0,0,0,83,81,162
50301103001,0,3,0,0,0,0,0,0,0,0,0,3,6,7,8,0,0,0,0,0,3,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,3,0,0,0,0,0,7,4,14,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,5,15,19,0,0,0,22,31,56
50301103002,0,3,5,16,12,22,0,4,7,0,0,9,22,22,37,3,0,3,3,4,10,14,11,24,24,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,10,15,0,0,0,0,0,0,0,0,5,0,0,0,10,10,23,10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,63,53,115
50301103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,42,0,0,0,0,0,0,20,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,49
50301103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103007,4,4,3,3,9,15,3,5,15,0,3,8,13,18,34,3,9,9,9,11,19,13,17,32,27,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,30,0,4,0,0,0,0,0,5,3,0,0,0,15,26,38,15,25,47,0,0,5,0,0,0,0,0,0,0,3,3,0,7,8,4,3,6,70,92,163
50301103008,4,6,4,13,13,19,5,4,7,3,4,7,21,15,36,5,3,7,4,7,8,31,15,44,39,24,58,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,5,8,10,20,31,4,3,8,3,6,3,0,8,8,0,0,0,17,35,51,16,35,57,0,0,0,4,3,3,0,0,0,4,3,3,5,8,10,0,0,0,87,86,179
50301103009,8,0,6,12,14,22,3,3,10,0,8,12,21,23,43,3,6,5,9,3,13,21,18,38,29,23,56,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,8,3,9,13,21,37,0,0,0,0,4,0,0,0,0,0,0,0,21,22,42,24,27,49,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,85,81,163
50301103010,0,0,3,16,20,33,0,5,4,6,0,12,19,29,48,6,8,19,13,5,20,26,18,47,41,37,78,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,25,4,0,3,0,0,3,0,5,3,0,0,0,12,20,33,16,25,38,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,0,5,90,93,176
50301103011,3,7,11,28,28,56,9,9,20,3,12,16,44,50,89,13,4,21,5,9,18,23,27,50,40,48,90,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,4,5,11,18,21,38,0,0,5,0,0,0,4,9,9,0,0,0,24,28,54,30,32,64,0,0,0,0,0,0,0,0,0,0,0,0,11,19,31,4,0,4,137,155,291
50301103012,4,0,8,17,10,30,7,3,11,3,3,12,23,18,42,5,10,13,3,4,6,13,6,19,17,22,37,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,11,10,18,0,0,0,0,0,0,0,0,3,0,0,0,8,16,26,8,15,30,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,60,61,122
50301103013,4,0,8,13,14,27,4,0,6,0,4,4,22,21,43,11,5,10,12,3,14,22,18,37,42,20,65,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,17,15,31,0,4,4,0,3,0,4,8,6,0,0,0,16,26,45,26,27,54,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,92,79,170
50301103014,6,0,8,7,8,13,0,7,8,5,0,6,11,19,27,0,0,4,6,3,15,7,0,12,17,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,0,0,0,0,0,0,0,3,8,0,0,0,10,6,13,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,49,36,85
50301103015,0,3,7,17,23,34,3,3,11,24,11,34,44,35,82,7,6,16,16,18,36,25,10,29,45,35,76,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32,3,3,7,3,0,5,5,3,6,0,0,0,24,26,47,24,31,52,3,0,3,0,0,0,0,0,0,3,0,3,5,0,11,0,0,0,122,110,232
50301103016,0,4,11,14,13,27,3,0,4,5,3,10,23,17,41,18,10,20,6,0,14,18,11,29,36,23,59,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,19,15,29,0,0,0,4,3,8,0,4,4,0,0,0,18,20,43,24,23,44,0,3,3,0,5,3,0,0,0,0,3,4,5,3,8,0,3,3,90,80,171
50301103017,0,0,5,6,3,9,0,3,3,3,0,3,5,9,15,5,3,9,8,3,7,6,0,10,18,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,16,0,4,6,0,0,0,3,9,3,0,0,0,11,19,30,17,24,38,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,3,45,39,83
50301103018,8,3,11,12,8,21,3,5,6,6,13,21,24,18,45,4,3,6,3,3,13,8,11,19,16,22,38,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,13,9,15,0,0,4,3,0,5,3,0,3,0,0,0,23,11,31,30,15,38,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,77,62,144
50301103101,6,0,7,0,4,5,0,0,0,3,0,3,4,3,10,0,0,4,0,0,0,9,8,16,8,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,0,4,4,0,0,0,0,0,3,0,0,0,5,12,15,8,11,21,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,34,37,66
50301103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103104,3,3,7,11,18,28,0,0,0,7,5,6,14,24,34,0,0,0,4,6,4,20,8,27,22,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,16,4,0,4,0,0,0,4,4,8,0,0,0,14,11,24,15,11,27,0,0,0,0,3,3,0,0,0,0,3,3,5,4,12,0,0,0,61,54,117
50301103105,0,6,6,4,7,5,3,0,3,9,3,10,16,7,23,4,0,0,0,0,0,6,4,11,6,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,0,3,3,0,0,0,0,3,4,0,0,0,13,18,27,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,0,0,0,42,44,81
50301103106,6,6,6,13,8,18,0,7,8,0,0,4,15,13,29,3,0,3,4,3,5,21,18,38,23,24,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,9,13,17,31,0,6,8,0,0,0,0,3,5,0,0,0,13,24,41,18,26,50,0,0,0,0,0,4,0,0,0,0,0,4,3,7,12,0,0,0,71,82,151
50301103107,0,5,5,0,3,5,0,0,0,3,5,9,3,8,12,6,0,5,5,0,5,0,10,14,9,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,10,4,0,8,0,0,0,3,3,9,0,0,0,14,11,25,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,0,0,4,31,54,85
50301103108,0,5,9,8,4,18,0,0,0,5,5,18,21,14,33,5,3,6,0,0,0,16,21,38,24,23,49,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,10,7,11,10,19,3,0,5,0,7,7,4,3,8,0,0,0,19,19,36,21,28,51,0,0,0,0,5,0,0,0,0,4,5,5,9,9,16,0,0,0,77,81,160
50301103109,0,0,5,3,5,8,0,0,0,0,8,3,4,13,21,0,0,0,0,7,8,8,9,18,11,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,17,20,0,0,0,3,0,6,0,0,3,0,0,0,10,18,29,13,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,36,53,84
50301103110,0,5,5,0,3,4,0,0,0,0,0,3,6,4,7,0,5,4,0,5,3,3,4,9,3,12,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,16,7,19,0,0,4,0,3,3,0,0,0,0,5,8,4,0,4,0,0,0,30,35,59
50301103111,0,0,0,5,9,17,0,0,0,3,0,7,10,14,24,3,0,6,3,3,6,3,0,5,11,5,19,0,4,4,0,3,3,4,0,4,0,0,0,0,0,0,4,9,6,13,16,27,0,9,13,3,8,11,5,4,11,0,0,0,28,28,53,25,36,63,0,0,0,3,4,6,0,0,0,3,4,6,8,5,14,0,0,0,56,61,122
50301103112,3,0,4,14,18,26,0,0,3,4,3,9,19,19,41,4,9,13,0,3,3,0,0,3,3,13,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,8,8,15,0,0,0,0,0,4,3,9,6,0,0,0,13,18,35,13,20,31,0,0,0,0,0,3,0,0,0,0,0,3,0,4,9,0,0,0,47,67,105
50301103113,3,7,13,10,3,11,3,0,8,6,4,5,12,14,24,9,3,9,4,4,7,7,19,25,17,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,19,0,0,5,5,0,3,0,0,3,0,0,0,14,20,33,16,20,32,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,4,0,4,55,67,124
50301103114,0,0,5,11,8,21,3,0,8,6,6,12,21,16,38,0,0,0,0,0,0,16,13,26,12,16,28,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,13,9,26,7,3,8,0,0,0,0,5,7,0,0,0,25,18,44,27,23,49,0,0,0,0,4,8,0,0,0,0,4,8,15,13,27,0,0,0,80,71,150
50301103115,9,5,12,11,12,26,7,5,8,4,4,8,18,22,40,8,10,21,6,4,6,11,6,15,18,22,44,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,5,3,9,15,9,25,8,7,13,0,0,0,7,4,13,0,0,0,29,25,51,32,26,63,0,3,3,0,0,0,0,0,0,0,3,3,0,8,11,0,0,0,78,90,173
50301103117,9,4,15,16,11,25,0,0,3,6,3,6,18,17,38,8,14,16,3,0,6,0,0,0,11,17,26,0,0,0,0,4,4,0,0,0,0,9,13,0,0,0,11,12,24,7,11,21,0,3,7,0,0,3,6,0,3,0,0,0,14,20,34,23,33,53,0,0,0,5,0,4,0,0,0,5,0,4,10,8,18,0,0,0,70,88,153
50301103118,0,0,0,11,7,22,0,4,3,14,5,15,27,17,43,8,7,9,4,3,6,89,53,146,96,60,159,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,7,7,4,11,5,5,7,0,0,0,0,5,5,0,0,0,18,10,27,19,15,34,0,0,0,0,3,4,0,0,0,0,3,4,25,43,72,4,0,3,175,147,319
50301103119,0,3,4,13,4,21,0,5,5,0,0,3,16,8,23,0,0,3,0,0,0,10,12,16,8,11,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,5,8,12,13,3,5,5,4,0,5,0,0,8,0,0,0,12,17,28,15,19,35,0,0,0,0,3,4,0,0,0,0,3,4,15,22,40,0,0,0,59,71,129
50301103120,0,4,3,9,4,14,0,0,0,0,0,3,13,9,20,9,9,16,0,0,0,3,3,7,10,18,24,0,0,3,0,4,6,0,0,0,0,3,3,0,0,0,4,5,7,13,20,30,8,8,17,5,5,6,9,6,10,0,0,0,29,36,58,26,40,74,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,6,6,59,78,138
50301103121,4,0,4,16,10,27,4,3,7,0,4,4,18,23,38,19,13,28,4,7,10,4,8,13,30,25,57,0,0,0,0,0,3,0,0,5,0,0,8,0,0,0,7,5,10,15,20,32,3,0,5,0,0,0,5,0,7,0,0,0,24,24,51,28,27,59,0,0,0,0,0,4,0,0,0,0,0,4,10,13,28,0,0,0,96,89,186
50301103122,0,0,5,3,3,8,4,0,4,0,0,3,7,8,9,0,5,10,0,4,3,3,5,9,8,11,19,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,4,6,7,9,12,13,0,5,7,0,0,0,10,10,19,0,0,0,19,26,45,25,34,58,0,0,0,3,3,5,0,0,0,3,4,3,13,13,24,0,0,0,50,63,119
50301103123,3,0,6,5,4,11,4,0,4,7,4,7,13,9,23,3,0,4,0,7,4,8,9,13,13,11,20,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,6,6,8,11,21,9,10,21,0,0,0,6,6,12,0,0,0,25,25,53,25,34,60,0,0,0,0,0,0,0,0,0,0,0,0,25,24,50,0,0,0,73,82,150
50301103124,7,0,9,10,7,15,0,8,4,12,8,17,22,18,40,4,0,4,0,8,8,19,10,26,25,19,41,5,0,5,0,0,0,0,0,0,3,0,4,0,0,0,6,0,6,3,13,11,5,4,9,0,0,0,0,3,6,0,0,0,9,24,26,13,17,31,0,5,4,0,0,4,0,0,0,4,5,4,10,12,18,3,0,7,77,76,154
50301103125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103201,3,4,8,12,9,22,0,0,0,5,0,8,13,13,24,4,0,3,4,6,9,6,12,18,14,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,0,0,3,0,4,5,4,3,7,0,0,0,13,14,28,13,15,30,0,0,0,0,0,0,0,0,0,0,0,0,9,4,18,0,4,3,50,60,107
50301103202,0,0,3,0,4,4,0,0,0,4,3,11,5,10,8,0,9,9,0,0,0,11,9,18,14,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,3,0,0,0,0,0,0,0,0,0,9,5,17,10,5,18,0,0,0,4,0,4,0,0,0,4,0,4,25,38,59,3,5,6,59,69,129
50301103203,0,0,0,9,9,21,0,0,0,5,0,3,13,12,21,3,0,3,0,0,3,3,4,10,9,4,15,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,6,3,3,8,12,0,0,0,0,4,4,0,0,0,10,13,24,14,14,26,0,0,0,0,0,0,0,0,0,0,0,5,13,8,17,4,3,4,48,42,92
50301103204,3,3,6,8,10,16,0,3,6,0,4,3,12,11,22,3,0,6,0,0,5,8,8,18,17,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,5,4,8,0,0,0,0,5,3,0,0,0,8,13,27,9,17,31,0,0,0,0,0,0,0,0,0,0,3,3,5,0,8,0,0,0,48,53,99
50301103205,5,7,16,23,15,39,0,10,6,6,6,13,35,25,61,4,4,12,4,5,11,11,21,29,21,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,17,0,0,4,0,0,8,0,3,3,0,0,0,15,17,31,12,14,30,0,0,0,0,4,3,0,0,0,3,4,6,0,4,4,0,0,5,75,90,167
50301103206,0,9,10,14,12,24,5,0,7,6,0,6,22,15,35,11,12,20,0,0,4,11,15,21,23,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,16,0,0,4,0,0,0,0,5,5,0,0,0,7,14,25,7,19,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,0,0,0,53,66,121
50301103207,6,5,7,0,4,5,0,0,0,0,6,10,3,11,15,0,3,3,0,0,0,3,5,8,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,18,4,4,11,0,0,0,11,3,14,0,0,0,20,15,35,24,16,37,0,0,0,0,0,0,0,0,0,0,3,8,12,18,28,0,0,0,52,56,105
50301103208,6,4,5,3,8,9,0,0,0,0,6,4,9,5,15,0,0,5,0,0,0,12,5,16,15,5,24,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,4,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,11,11,19,14,15,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,40,33,70
50301103209,0,6,10,15,20,34,0,0,5,7,9,16,27,25,56,3,10,13,3,0,4,15,26,39,23,31,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,17,34,5,0,7,4,3,3,5,3,7,0,0,0,25,29,55,33,28,61,0,0,0,0,5,3,0,0,0,0,5,3,6,5,11,0,0,0,97,104,194
50301103210,0,3,7,20,15,30,0,0,0,0,3,5,23,14,36,5,6,17,3,0,3,9,9,16,18,23,39,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,3,7,6,13,9,18,0,6,3,4,0,3,0,0,0,0,0,0,16,17,30,18,20,32,0,0,0,0,4,4,0,0,0,0,4,4,5,8,8,0,0,0,62,65,131
50301103211,5,3,8,5,11,23,0,0,0,18,8,15,22,19,39,0,4,5,0,0,3,21,19,40,23,27,47,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,11,8,24,0,0,0,0,0,0,0,4,4,0,0,0,13,19,36,15,25,37,0,0,0,0,5,9,0,0,0,0,4,6,9,4,10,0,0,0,72,75,150
50301103212,3,0,4,3,4,6,0,0,0,8,0,7,5,5,13,0,0,0,0,0,0,8,3,14,9,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,9,4,9,0,0,0,7,4,12,0,0,0,18,16,35,21,16,37,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,4,0,7,54,31,88
50301103213,3,0,3,9,13,19,0,4,4,4,8,13,12,21,38,0,0,7,0,0,0,21,9,27,20,17,36,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,5,6,7,18,17,28,6,4,6,0,0,0,0,3,10,0,0,0,25,18,43,27,28,52,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,0,0,0,76,64,139
50301103214,6,4,14,14,5,23,0,5,4,4,0,6,18,14,33,5,6,10,5,4,4,20,25,38,23,25,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,14,19,4,10,6,5,0,5,0,4,4,0,0,0,10,25,38,13,30,45,0,0,0,0,4,3,0,0,0,0,4,3,11,6,15,0,0,0,75,83,161
50301103215,5,3,9,0,6,3,0,0,0,5,5,4,3,9,11,5,0,3,0,0,0,9,3,22,15,9,27,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,10,9,12,21,4,4,10,0,3,7,8,3,12,0,0,0,20,27,43,21,27,56,0,0,0,3,0,0,0,0,0,3,0,0,8,3,15,4,0,4,59,63,121
