SA1_CODE_2021,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85_yr_over,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85_yr_over,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85_ov,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85_yr_over,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85_yr_over,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85_yr_over,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85_yr_over,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85_ov,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85_over,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_yr_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_yr_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85_ov,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85_yr_over,P_Arts_rec_svc_Tot
50302103931,0,0,0,0,0,0,0,0,0,0,3,16,21,21,21,19,0,0,0,107,0,0,0,3,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,6,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,3,0,0,17,0,0,0,0,4,0,0,0,0,6,4,4,0,0,8,0,0,0,0,15,6,7,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,5,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,3,4,13,5,4,0,0,0,21,0,0,4,0,5,0,0,0,0,3,0,0,10,0,4,11,0,0,0,24,0,0,0,9,8,5,3,0,0,25,0,0,6,8,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0
50302103932,0,0,0,0,0,0,0,0,0,3,3,26,46,30,40,23,4,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,6,0,0,0,18,0,0,0,5,4,0,0,0,0,5,12,11,4,9,3,0,3,0,0,34,0,10,7,0,3,0,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,11,11,8,0,0,0,44,0,3,3,0,6,0,0,0,0,9,0,0,0,4,4,9,0,0,0,25,0,4,14,6,9,3,4,0,0,36,0,0,7,11,12,15,0,0,0,46,0,0,3,0,0,0,0,0,0,8
50302103933,0,0,0,0,0,0,0,0,0,0,0,11,34,33,15,13,3,0,0,120,0,0,0,0,0,0,4,0,0,3,0,0,7,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,9,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,4,8,4,6,0,0,0,0,17,0,5,5,6,0,0,3,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,16,14,4,3,0,0,0,37,0,0,3,4,0,0,0,0,0,10,0,0,5,8,12,3,0,0,0,26,0,0,7,5,8,0,0,0,0,16,0,0,9,3,6,5,0,0,0,27,3,0,0,0,0,0,0,0,0,4
50302103934,0,0,0,0,0,0,0,0,0,4,4,10,16,14,22,25,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,14,4,4,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,3,0,0,0,26,0,0,0,0,0,5,0,0,0,5,0,0,3,5,3,3,0,0,0,14,0,0,7,4,5,9,0,0,0,23,0,0,7,8,3,9,5,0,0,29,0,0,4,0,0,0,0,0,0,3
50302103935,0,0,4,0,0,0,0,0,0,5,13,6,28,33,20,12,12,0,0,120,0,0,5,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,9,0,0,0,6,0,8,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,3,0,0,10,4,0,9,3,0,0,0,0,0,19,0,0,4,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,0,0,4,0,0,0,3,0,0,10,0,0,10,7,8,3,4,0,0,28,0,0,0,5,0,3,0,0,0,8,0,0,3,7,4,3,0,0,0,17,0,0,4,4,5,0,0,0,0,14,3,6,10,12,4,6,3,0,0,44,4,4,0,5,4,4,0,0,0,19
50302103936,0,0,0,0,0,0,0,0,0,5,6,14,17,29,23,23,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,14,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,7,0,0,0,24,0,0,0,4,0,0,0,0,0,8,0,4,5,6,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,6,12,3,6,3,0,0,22,0,0,0,3,0,0,0,0,0,8,0,4,0,3,13,6,0,0,0,21,0,3,0,0,7,6,0,0,0,15,0,0,6,5,7,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0
50302103937,0,0,0,0,0,0,0,0,0,0,5,3,19,24,27,14,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,12,10,0,3,0,0,0,0,0,0,11,0,0,3,0,9,0,0,0,0,9,0,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,6,0,0,0,33,0,0,0,3,0,4,0,0,0,7,0,0,0,0,14,5,0,0,0,24,0,0,3,12,5,7,0,0,0,24,0,0,6,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4
50302103938,0,0,0,0,0,0,0,0,0,0,6,9,21,28,26,15,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,4,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,8,3,0,0,20,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,4,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,13,5,0,0,0,0,25,0,0,0,6,0,0,0,0,0,8,0,0,0,5,5,0,0,0,0,8,0,5,3,3,8,5,0,0,0,22,0,3,3,12,9,9,0,0,0,33,3,0,4,3,0,0,0,0,0,10
50302103939,0,0,0,0,0,0,0,0,0,3,6,5,15,26,32,10,0,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,5,4,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,5,4,11,11,4,0,0,0,34,0,0,0,6,0,0,0,0,0,6,0,0,0,3,4,3,0,0,0,16,0,0,3,12,10,0,0,0,0,20,0,0,3,5,8,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0
50302104001,0,0,0,0,0,0,0,0,0,5,5,20,39,37,24,22,5,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,14,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,6,8,4,0,0,0,27,0,0,0,5,0,0,0,0,0,7,0,7,4,3,0,0,0,0,0,14,3,10,5,8,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,5,10,20,8,0,3,0,0,39,0,4,0,0,0,0,0,0,0,6,0,6,8,3,3,3,5,0,0,21,0,0,9,0,3,4,0,0,0,28,0,8,10,16,11,12,0,0,0,48,0,0,0,0,0,0,0,0,0,9
50302104002,0,0,0,0,0,3,0,0,0,8,6,23,56,43,38,24,11,0,0,196,0,0,3,3,0,0,0,0,0,3,0,0,9,9,0,0,0,0,0,23,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,3,4,3,7,3,0,0,0,24,0,4,11,6,0,0,0,0,0,24,0,0,7,0,3,0,0,0,0,10,0,0,3,4,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,10,17,11,0,7,4,0,0,49,0,0,3,5,6,0,0,0,0,8,0,0,4,3,0,10,0,0,0,21,0,4,13,7,13,3,0,0,0,40,0,11,25,16,9,11,4,0,0,75,0,0,0,3,0,0,0,0,0,9
50302104003,0,0,0,0,0,0,0,0,0,5,5,22,55,31,32,18,5,0,0,165,0,0,0,0,0,0,4,0,0,3,0,4,8,0,3,4,0,0,0,20,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,3,7,3,8,3,0,0,0,27,0,0,0,5,0,0,0,0,0,4,0,9,0,0,10,0,0,0,0,16,0,3,4,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,8,0,0,3,3,4,4,0,0,0,8,0,3,11,9,9,10,4,0,0,47,0,0,0,0,0,0,0,0,0,5,0,0,14,3,7,3,0,0,0,28,0,0,11,7,7,4,0,0,0,30,0,3,14,15,8,6,0,0,0,56,0,0,0,0,0,0,0,0,0,6
50302104004,0,0,0,0,0,0,0,0,0,0,6,7,21,15,25,15,5,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,14,7,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,6,7,5,4,0,0,24,0,0,0,0,0,4,0,0,0,5,0,0,0,0,6,0,0,0,0,18,4,0,5,0,7,4,4,0,0,24,0,4,8,10,7,0,0,0,0,29,0,0,4,0,0,0,0,0,0,3
50302104005,0,0,0,0,0,0,0,0,0,4,0,15,41,38,25,15,4,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,0,0,0,21,0,0,0,6,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,3,0,0,0,20,0,0,0,0,0,6,0,0,0,5,3,5,3,3,3,8,0,0,0,26,3,4,8,0,0,5,0,0,0,21,0,0,0,0,8,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,14,12,4,3,3,0,0,37,0,0,0,7,0,0,0,0,0,15,0,0,5,0,0,4,0,0,0,17,0,0,7,12,6,5,0,0,0,33,0,4,12,12,9,9,4,0,0,47,0,5,0,0,0,3,0,5,0,13
50302104006,0,0,0,5,0,0,0,0,0,6,6,16,42,45,39,26,4,0,0,182,0,0,3,0,0,0,0,0,0,4,0,0,5,11,8,3,0,0,0,26,0,0,0,5,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,0,0,0,0,20,0,0,3,4,0,4,0,0,0,7,3,9,4,4,3,0,0,0,0,23,11,13,10,9,0,0,0,0,0,39,0,0,0,0,0,5,0,0,0,10,0,0,6,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,3,22,16,14,9,5,0,0,65,0,0,0,0,0,9,0,0,0,5,0,0,4,7,8,0,0,0,0,25,0,0,4,12,10,3,0,0,0,38,0,0,8,4,10,7,0,0,0,39,0,0,7,5,4,0,0,0,0,14
50302104007,0,0,0,0,0,0,0,0,0,0,5,10,33,45,31,12,3,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,7,6,9,3,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,4,8,5,8,0,0,0,0,24,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,7,0,0,0,0,4,0,0,7,18,5,14,0,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,3,12,4,3,0,0,0,17,0,0,9,11,7,5,0,0,0,34,0,0,8,10,13,5,0,0,0,39,0,0,0,0,7,0,0,0,0,12
50302104008,0,0,0,0,0,0,0,0,0,0,4,6,28,25,14,19,4,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,0,4,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,7,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,5,0,3,4,0,0,0,16,7,0,3,0,0,0,0,0,0,11,0,0,0,0,3,7,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,13,0,0,3,0,7,0,0,0,0,6,0,0,3,11,12,0,0,0,0,33,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,10,0,0,0,6,3,8,4,0,0,18,0,5,5,4,6,4,0,0,0,24,0,3,0,0,0,0,0,0,0,7
50302104009,0,0,0,0,0,0,0,0,0,0,4,21,32,31,29,29,8,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,24,0,0,0,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,7,6,8,5,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,8,0,0,20,0,6,0,0,8,0,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,6,7,12,13,10,3,0,0,46,0,0,0,0,0,0,0,0,0,7,0,0,3,5,3,3,0,0,0,16,0,3,4,5,7,8,4,0,0,33,0,6,9,0,6,11,0,0,0,38,3,3,0,0,0,4,0,0,0,10
50302104010,0,3,0,0,0,0,0,0,0,8,0,17,33,30,31,21,5,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,3,0,0,0,14,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,5,4,10,0,3,0,3,0,0,0,14,0,0,3,3,0,3,0,0,0,12,0,5,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,24,17,10,5,5,0,0,57,0,4,3,3,3,0,0,0,0,19,0,0,7,4,5,4,0,0,0,29,0,0,11,4,3,3,0,0,0,28,0,5,11,0,10,3,0,0,0,33,0,0,3,0,3,0,0,0,0,7
50302104011,0,0,4,0,0,0,0,0,0,4,10,17,25,41,34,19,5,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,16,0,6,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,4,3,5,0,0,0,0,17,0,0,0,4,4,0,0,0,0,8,3,7,9,6,7,0,0,0,0,33,4,0,0,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,8,0,0,3,3,0,0,0,0,0,7,0,5,9,19,9,3,0,0,0,37,0,0,0,0,5,3,0,0,0,4,0,0,0,4,4,6,0,0,0,17,0,0,4,11,6,9,0,0,0,34,0,4,7,0,13,4,3,0,0,36,0,0,0,5,0,0,0,0,0,8
50302104012,0,0,0,0,0,0,0,0,0,4,0,8,28,18,26,11,7,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,4,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,9,0,0,0,8,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,13,0,0,4,3,11,3,0,0,0,25,0,0,5,8,0,10,0,0,0,31,0,0,0,6,0,0,0,0,0,6
50302104013,0,3,0,0,0,0,0,0,0,3,5,14,37,30,29,19,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10,4,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,5,7,3,5,0,0,0,22,0,0,0,0,3,0,0,0,0,3,3,0,3,6,0,0,0,0,0,18,4,7,3,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,3,10,10,12,3,0,0,0,41,0,0,0,3,0,0,0,0,0,0,0,0,4,8,4,3,4,0,0,22,0,0,7,4,6,6,0,0,0,27,0,0,8,9,13,14,0,0,0,43,0,0,6,0,0,0,0,0,0,6
50302104014,0,0,0,0,0,0,0,0,0,5,3,11,48,34,26,12,6,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,4,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,16,0,0,3,0,0,0,0,0,0,6,0,6,7,0,0,0,0,0,0,10,8,3,6,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,17,9,9,5,0,0,0,36,0,0,0,7,4,0,0,0,0,7,0,0,3,3,7,0,0,0,0,18,0,5,6,6,9,6,0,0,0,33,0,6,21,14,10,0,7,0,0,51,0,0,0,8,3,0,0,0,0,8
50302104015,0,0,0,0,0,0,0,0,0,6,0,15,46,19,6,9,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,7,0,4,7,3,0,3,0,0,0,17,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,4,0,0,0,27,0,0,3,0,4,0,0,0,0,6,0,0,10,7,0,5,0,0,0,14,0,4,9,6,0,5,0,0,0,22,0,0,24,3,3,4,0,0,0,40,0,0,0,0,0,0,0,0,0,3
50302104016,0,0,0,0,0,0,0,0,0,0,3,5,18,16,15,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,11,0,4,6,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,9,5,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,11,0,0,14,0,5,0,3,0,0,28,3,5,0,0,0,0,0,0,0,7
50302104017,0,0,0,0,0,0,0,0,0,0,3,16,63,42,23,12,3,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,7,6,0,0,0,0,0,10,0,0,6,3,3,4,0,0,0,19,0,0,0,0,0,4,0,0,0,11,0,9,8,9,7,3,3,0,0,30,3,5,9,0,3,0,0,0,0,24,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,6,0,0,0,5,3,0,0,0,0,8,0,8,15,6,3,6,0,0,0,39,0,0,0,3,0,3,0,0,0,7,0,3,6,7,9,0,0,0,0,24,0,0,7,6,9,5,0,0,0,33,0,0,22,16,4,7,0,0,0,53,0,0,0,0,3,0,0,0,0,7
