SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50403105647,72,38,39,45,49,29,26,21,4,327
50403105648,68,68,49,37,73,67,27,11,5,405
50403105649,67,40,35,39,32,24,19,8,3,266
50403105650,0,0,0,0,0,0,0,0,0,0
50403105651,59,38,45,33,31,71,29,6,0,305
50403105701,51,35,33,41,36,29,20,10,0,248
50403105702,75,79,49,53,95,58,54,35,9,508
50403105703,81,60,56,54,58,72,25,16,3,430
50403105704,156,86,90,100,75,50,21,15,0,590
50403105707,70,43,37,61,51,45,38,11,5,366
50403105708,159,81,74,105,64,53,27,13,3,585
50403105709,0,0,0,0,0,4,0,0,0,10
50403105710,85,71,59,56,56,59,59,23,4,468
50403105711,56,40,48,43,31,44,29,10,0,306
50403105712,37,28,38,32,38,42,34,8,5,264
50403105713,83,33,45,55,34,54,27,9,0,343
50403105715,82,58,48,52,47,68,47,27,5,444
50403105716,97,42,80,66,43,53,39,18,4,450
50403105717,97,55,63,63,51,53,47,20,6,448
50403105718,101,56,70,64,64,66,44,15,0,482
50403105719,85,65,43,59,59,65,52,14,0,443
50403105720,92,60,54,74,52,77,47,22,7,482
50403105721,59,44,41,30,35,39,19,10,6,297
50403105722,78,50,58,53,44,48,30,7,0,372
50403105723,82,52,60,65,46,76,81,26,3,486
50403105724,91,100,84,62,80,77,38,26,3,554
50403105725,175,81,82,111,72,37,18,3,0,585
50403105727,130,52,71,75,60,75,62,29,11,573
50403105728,47,24,33,31,33,39,35,10,0,252
50403105729,119,59,72,97,74,80,58,17,3,588
50403105730,93,52,51,49,55,49,36,12,12,410
50403105731,28,30,104,97,52,33,24,11,3,377
50403105732,37,29,15,17,43,66,56,24,7,298
50403105734,92,69,45,65,46,31,11,0,0,361
50403105735,86,58,53,49,46,43,17,5,0,355
50403105736,72,51,36,40,39,34,15,3,0,288
50403105737,63,60,60,48,32,44,35,9,8,348
50403105738,138,75,64,107,70,56,27,8,0,546
50403105739,112,75,52,80,78,26,24,6,3,451
50403105740,97,89,57,68,71,57,31,7,0,479
50403105741,40,33,35,40,36,39,40,10,7,284
50403105742,51,30,66,49,30,9,0,0,0,248
50403105743,148,71,164,104,64,34,9,5,0,588
50403105744,191,81,132,138,59,31,18,0,3,653
50403105745,126,56,144,107,39,17,9,5,0,502
50403105746,0,0,0,0,0,0,0,0,0,0
50403105747,73,51,118,82,28,17,7,0,0,372
50403105748,21,5,11,17,9,12,7,4,4,94
50403105749,82,31,94,62,25,25,11,0,0,324
50403105750,180,83,166,123,47,36,8,0,5,645
50403105751,59,25,92,44,27,15,7,0,0,268
50403105752,160,45,143,95,49,18,11,7,0,539
50403105753,194,55,140,151,46,26,17,3,0,635
50403105754,155,64,116,135,60,22,27,0,0,584
50403105755,21,5,11,8,7,20,22,13,3,103
50403105756,193,52,109,140,64,25,22,9,0,606
50403105801,0,61,41,5,13,3,0,0,0,125
50403105802,51,62,34,47,72,48,25,10,0,344
50403105803,175,90,93,78,106,67,57,22,8,701
50403105804,294,122,215,133,74,50,52,15,4,957
50403105805,36,29,29,25,33,17,22,19,0,215
50403105806,25,9,20,14,17,22,14,4,3,128
50403105807,19,27,10,15,37,37,17,13,5,182
50403105808,56,48,46,46,58,69,73,29,3,431
50403105809,145,101,80,105,132,117,79,27,4,789
50403105810,52,73,33,34,86,54,49,15,0,400
50403105811,64,48,31,46,71,80,63,13,0,418
50403105812,41,33,13,25,40,51,23,13,0,247
50403105813,85,56,37,62,68,86,47,21,0,463
50403106001,48,32,34,40,52,58,39,23,6,330
50403106002,73,60,25,48,61,54,30,22,9,376
50403106003,35,27,17,28,45,52,21,20,0,244
50403106004,40,32,17,21,57,57,34,11,0,282
50403106005,106,71,27,55,137,88,52,18,7,559
50403106006,56,48,13,38,55,54,38,9,4,319
50403106007,39,33,19,23,53,40,39,28,8,291
50403106008,22,37,15,35,59,54,27,9,6,271
50403106102,207,74,117,142,108,70,47,17,4,797
50403106103,0,0,0,0,0,0,0,0,0,0
50403106104,123,88,197,130,97,97,99,50,17,903
50403106105,176,65,88,116,96,58,26,22,4,653
50403106106,62,19,91,58,30,21,10,0,0,290
50403106108,66,58,68,44,51,51,49,31,3,419
50403106109,241,71,92,193,128,109,111,36,6,970
50403106110,34,30,36,23,40,26,31,18,0,247
50403106111,30,26,46,31,28,33,31,17,7,262
50403106112,56,39,47,51,45,56,42,22,8,366
50403106113,45,37,43,37,43,63,43,19,11,349
50403106114,0,0,0,3,0,0,0,0,0,5
50403106201,59,38,26,31,52,35,34,13,6,276
50403106202,347,93,215,264,123,109,83,26,6,1267
50403106203,68,28,50,59,44,36,34,20,7,359
50403106204,109,43,51,72,55,54,30,8,0,418
50403106205,124,58,53,71,66,53,22,8,0,469
50403106206,75,42,34,48,48,27,18,9,0,299
50403106207,1053,377,751,765,447,298,176,68,11,3939
50403106208,53,29,28,39,33,44,22,20,4,270
50403106209,105,74,52,57,61,53,31,17,4,460
50403106210,48,43,28,31,36,38,27,10,0,269
50403106211,62,47,42,48,51,23,19,14,6,299
50403106212,93,59,48,58,57,33,38,16,0,399
50403106213,78,41,52,53,41,39,39,15,0,360
50403106214,47,28,46,34,43,33,31,9,3,265
50403106215,105,79,85,89,69,67,63,38,3,597
50403106216,108,74,105,70,73,99,45,27,3,610
50403106217,98,90,82,72,84,99,61,28,6,613
50403106218,76,32,54,42,60,59,42,23,4,393
50403106219,63,43,53,50,31,38,20,13,3,322
50403106220,80,52,74,60,56,77,66,31,6,492
50403106301,0,0,9,5,3,0,4,0,0,22
50403106401,0,0,0,0,0,0,0,0,0,0
50403106501,0,4,4,9,0,4,0,0,0,26
50403106502,101,36,49,54,44,39,40,25,3,393
50403106503,48,26,28,25,58,46,51,30,8,314
50403106504,31,37,17,22,52,52,36,21,7,278
50403106505,86,59,59,55,61,85,86,36,14,543
50403106506,31,26,47,64,75,64,69,38,10,440
50403106507,104,59,81,79,66,62,43,40,15,538
50403106508,103,117,85,82,98,105,57,35,21,708
50403106509,98,58,54,72,69,77,39,27,4,490
50403106510,29,20,6,8,13,21,8,6,0,113
50403106511,75,50,55,51,36,48,26,7,5,368
50403106512,89,55,80,65,63,66,45,13,4,476
50403106513,127,92,117,90,91,92,75,53,15,747
50403106514,64,44,36,36,45,27,24,14,4,293
50403106601,84,43,76,60,60,31,26,19,9,408
50403106602,49,27,71,41,32,35,22,13,8,301
50403106603,69,76,86,61,64,53,67,57,59,589
50403106604,72,72,105,81,74,52,46,22,19,546
50403106605,79,71,116,95,97,72,73,56,76,734
50403106606,68,39,74,64,57,50,34,17,7,423
50403106607,56,74,95,67,62,63,43,30,21,501
50403106608,162,174,198,134,93,119,65,46,17,1006
50403106609,92,151,208,192,167,107,76,58,32,1087
50403106610,20,17,13,18,32,44,26,31,52,255
50403106611,47,36,29,32,36,32,23,15,7,255
50403106615,89,73,48,93,124,116,69,52,24,693
50403106616,33,26,25,32,42,58,38,15,0,277
50403106617,25,51,90,72,72,75,68,73,66,586
50403106618,30,27,38,35,33,39,17,9,3,234
50403106619,52,75,63,52,79,66,48,32,11,474
50403106620,79,69,63,69,56,49,57,23,3,471
50403106621,109,86,74,82,95,88,75,35,10,650
50403106622,117,106,57,54,61,47,34,16,6,516
50403106623,0,0,0,0,0,0,0,0,0,0
50403106624,40,35,36,28,31,37,29,12,8,254
50403106625,54,35,47,55,36,45,30,13,6,313
50403106626,50,23,38,44,34,39,15,13,0,257
50403106627,62,30,59,37,41,37,43,8,6,325
50403106628,30,30,33,38,44,33,35,17,11,270
50403106701,117,62,82,83,65,57,42,25,6,528
50403106702,76,40,44,45,48,31,19,11,0,323
50403106703,63,55,34,38,35,24,22,14,0,289
50403106704,79,55,61,46,56,86,27,17,3,434
50403106705,69,50,45,42,71,61,23,17,4,389
50403106706,36,45,25,19,53,37,29,9,4,259
50403106707,42,29,25,34,28,21,15,7,0,192
50403106708,58,61,28,42,78,58,26,8,0,358
50403106709,87,60,74,69,59,56,45,16,3,466
50403106711,89,39,55,64,35,42,20,13,8,370
50403106712,81,53,71,45,57,41,17,3,0,371
50403106713,103,46,54,70,40,34,23,11,4,396
50403106714,63,37,42,41,36,28,15,12,6,271
50403106715,128,47,88,70,51,33,26,7,6,459
50403106716,69,74,57,49,69,90,44,23,10,481
50403106717,32,30,20,31,43,32,18,19,0,222
50403106718,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0
50403106720,42,29,24,22,38,24,17,12,4,214
50403106721,148,75,90,83,77,73,17,13,3,579
50403106722,46,40,16,36,47,31,19,6,5,243
50403106801,44,44,16,29,49,47,33,11,0,271
50403106802,42,49,18,28,54,50,28,19,3,297
50403106803,68,26,23,38,38,60,43,13,7,315
50403106804,88,76,36,70,105,80,48,24,6,526
50403106807,73,58,35,48,88,73,77,33,0,477
50403106808,51,37,17,36,46,43,43,29,3,304
50403106809,195,132,70,138,168,143,105,33,7,983
50403106811,45,37,26,22,59,53,77,40,9,357
50403106812,35,43,15,16,38,63,39,19,3,271
50403106813,54,57,28,44,71,96,52,26,7,427
50403106814,40,28,37,30,48,99,68,43,3,405
50403106815,73,73,22,48,83,61,34,15,9,415
50403106817,5,0,4,7,7,12,7,0,0,48
50403106819,169,96,52,103,141,98,48,21,4,731
50403106821,178,73,102,94,68,41,17,4,4,576
50403106822,225,74,142,130,54,43,33,4,0,702
50403106823,0,0,0,0,0,0,0,0,0,0
50403106824,157,53,77,96,38,38,21,6,5,490
50403106825,176,47,74,91,41,22,14,5,0,459
50403106826,192,74,117,118,47,25,8,3,3,586
50403106827,116,41,74,51,39,11,13,8,0,352
50403106828,189,64,148,104,45,23,13,5,0,595
50403106829,217,109,57,130,127,74,35,24,0,765
50403106830,27,24,15,18,26,20,36,9,6,173
50403106831,150,71,109,84,55,22,18,3,0,517
50403106832,129,38,71,76,29,16,15,7,0,373
50403106833,209,90,59,129,96,26,17,12,0,643
50403106901,0,0,0,0,0,0,0,0,0,0
50403129801,65,39,34,46,40,20,27,12,3,285
50403129802,157,69,78,106,55,37,19,0,0,528
50403129803,64,65,27,39,54,18,11,12,0,297
50403129804,102,45,32,53,54,32,13,0,0,336
50403129805,151,66,63,93,73,26,30,8,0,507
50403129806,102,42,81,67,39,25,16,0,0,368
50403129807,107,62,31,61,65,33,17,12,0,394
50403129808,144,45,61,129,38,19,18,0,0,460
50403129809,156,88,74,95,95,49,22,11,0,590
50403129810,69,18,95,58,13,15,8,0,0,292
50403129811,45,34,52,33,25,18,13,16,4,232
50403129812,252,61,179,165,77,44,11,10,0,809
50403129813,147,45,166,106,47,22,17,7,0,559
50403129814,96,43,120,52,25,25,11,0,0,365
50403129815,152,75,77,105,69,36,21,18,0,549
50403129816,128,69,38,62,97,45,27,4,0,463
50403129817,129,97,36,85,100,59,35,27,9,575
50403129818,131,63,55,79,65,35,28,7,6,467
50403129819,129,59,77,59,43,36,12,7,0,412
50403129820,117,78,59,69,81,55,37,4,0,501
50403129821,165,71,150,120,45,41,16,3,0,620
50403129822,0,0,0,0,0,0,0,0,0,0
50403129823,124,56,132,71,30,18,8,3,0,431
50403129824,157,73,103,101,64,43,49,9,7,605
50403129825,151,65,128,122,54,27,17,6,0,564
50403129826,119,64,65,71,58,25,20,4,3,427
50403129827,170,74,212,98,44,44,16,3,0,660
50403129828,61,42,28,36,43,28,12,7,0,256
50403129829,198,50,153,119,51,44,28,3,0,645
50403129830,75,32,26,45,41,16,37,26,8,314
50403129831,166,68,150,95,57,35,21,10,0,602
50403129832,196,69,84,133,84,66,32,8,0,679
50403129833,134,60,55,75,64,38,18,8,0,460
50403129901,69,59,37,35,56,50,29,10,0,344
50403129902,89,67,50,47,68,46,32,12,3,416
50403129903,204,62,145,136,68,31,21,16,0,681
50403129904,188,61,167,122,46,28,8,0,0,616
50403129905,96,57,27,60,69,38,17,4,0,371
50403129906,35,34,23,24,36,48,24,24,0,243
50403129907,76,37,118,52,30,17,7,0,0,345
50403129908,137,57,165,100,35,26,4,0,0,523
50403129909,95,61,26,50,69,56,22,27,6,413
50403129910,47,36,34,37,47,50,36,13,3,308
50403129911,27,22,28,14,20,44,32,10,6,204
50403129912,183,33,142,114,36,28,8,6,0,548
50403129913,134,48,100,83,36,21,9,3,0,435
50403129914,14,15,13,16,18,24,21,5,0,127
50403129915,134,77,137,96,53,21,13,8,0,538
50403129916,97,19,96,60,23,14,8,3,0,322
50403129917,173,47,118,121,64,35,11,3,0,575
50403129918,80,38,99,47,27,8,0,0,0,303
50403129919,185,52,169,147,26,20,16,3,0,616
50403129920,96,67,112,59,36,4,3,0,0,368
50403129921,160,56,195,91,30,18,9,0,0,563
50403129922,104,50,165,63,27,18,12,0,0,435
50403129923,116,43,131,92,18,12,6,0,0,420
50403129924,171,70,187,113,40,20,3,0,0,606
50403129925,195,53,126,144,49,19,8,5,0,607
50403130001,284,91,119,166,110,42,27,9,3,849
50403130002,64,48,23,34,51,39,18,17,0,291
50403130003,94,45,66,26,30,16,8,0,0,303
50403130004,53,36,40,24,54,26,25,11,0,277
50403130005,32,27,18,29,16,38,50,100,107,427
50403130006,0,0,0,0,0,0,0,0,0,0
50403130007,62,32,36,38,24,15,13,4,0,226
50403130008,60,53,107,50,36,20,15,7,0,351
50403130009,93,68,48,67,54,37,28,14,0,407
50403130010,153,76,60,91,45,21,13,6,0,460
50403130011,123,46,73,59,54,31,22,12,3,424
50403130012,67,46,33,42,52,43,18,8,0,305
50403130013,154,54,86,97,60,54,11,18,3,536
50403130014,58,43,26,45,41,29,18,20,0,273
50403130015,143,48,53,84,34,22,4,8,0,395
50403130016,99,76,41,69,67,45,26,25,0,447
50403130017,97,86,61,74,88,46,26,12,3,494
50403130018,166,76,76,90,48,24,8,5,0,494
50403130019,54,36,23,40,44,31,24,18,0,266
50403130020,74,49,40,44,59,38,26,22,0,348
50403130021,124,61,64,74,55,30,17,8,0,438
50403130022,50,35,26,33,19,11,3,5,4,187
50403130023,115,92,32,54,94,77,33,18,5,521
50403130024,131,55,67,88,39,22,9,3,3,413
50403130025,30,22,17,10,17,26,15,18,5,171
50403130026,130,74,64,98,84,34,14,14,0,510
50403130027,0,0,4,3,4,13,69,154,111,351
50403130028,105,51,44,45,54,27,23,15,7,363
50403130029,43,31,22,26,28,33,14,9,5,213
50403130030,74,50,42,51,45,35,17,8,0,314
50403130031,107,49,47,46,54,45,15,7,0,373
50403130032,113,68,53,69,78,60,29,7,0,486
50403130033,0,0,0,0,0,0,0,0,0,0
50403130034,83,44,31,50,36,21,16,10,0,286
50403130035,138,53,51,69,60,33,18,5,0,442
50403130036,98,28,30,54,31,14,9,3,0,274
50403130037,71,42,41,51,27,30,25,4,4,305
50403130038,135,112,47,80,92,61,22,10,4,561
50403130039,158,66,90,102,63,31,22,12,3,540
50403130040,52,32,31,36,36,29,36,14,6,265
50403130041,122,62,76,61,52,30,31,9,0,443
50403130042,89,90,27,46,73,68,21,12,4,438
50403130043,75,52,61,44,43,48,20,14,7,358
50403130044,77,31,30,26,44,23,12,8,0,256
50403130045,156,50,71,97,56,26,19,4,0,476
50403130046,36,53,59,24,17,19,42,26,5,285
50403130047,95,49,43,56,46,35,19,6,0,348
50403130048,146,52,49,78,61,28,24,6,0,438
50403130049,261,112,150,154,98,53,19,5,5,857
50501107001,56,25,46,33,29,23,15,17,0,238
50501107002,79,37,69,60,62,61,42,15,11,437
50501107003,60,27,42,45,25,44,18,5,0,270
50501107004,146,55,103,103,59,51,46,20,5,584
50501107005,101,39,82,74,59,55,46,12,8,476
50501107006,100,31,70,84,43,35,49,14,0,423
50501107007,97,64,76,82,69,65,56,27,5,556
50501107008,232,71,196,154,112,74,73,34,17,961
50501107009,83,40,80,66,42,27,32,18,4,389
50501107010,69,21,63,56,19,19,31,12,0,299
50501107011,57,33,68,54,31,40,34,22,8,341
50501107012,70,51,74,69,44,50,38,20,7,422
50501107013,45,30,38,46,43,24,38,8,9,289
50501107014,125,76,88,99,72,94,58,18,6,623
50501107015,137,71,81,105,75,84,48,13,3,623
50501107016,107,59,109,81,69,54,47,29,8,559
50501107017,94,43,74,80,46,50,24,27,3,443
50501107018,107,48,103,91,78,59,47,13,4,545
50501107019,55,24,67,40,36,29,26,17,3,299
50501107020,106,53,92,62,75,53,38,12,3,491
50501107021,80,30,64,72,40,37,38,15,4,374
50501107022,56,43,89,47,47,37,38,8,0,358
50501107023,0,0,0,0,0,0,0,0,0,0
50501107024,56,35,39,43,26,26,16,10,0,259
50501107101,84,53,57,50,57,71,24,13,3,413
50501107102,97,64,41,45,87,37,18,9,0,407
50501107103,76,60,41,45,61,58,32,24,4,397
50501107104,102,66,97,53,73,47,30,3,0,468
50501107105,137,56,57,69,75,83,39,14,5,540
50501107106,33,28,16,18,28,17,20,19,23,201
50501107107,67,55,32,54,49,73,27,18,3,380
50501107108,75,39,43,38,46,56,24,7,4,335
50501107109,52,36,46,29,37,22,16,8,0,241
50501107110,105,53,45,65,69,67,38,13,4,458
50501107111,67,44,36,49,32,31,30,10,9,310
50501107112,106,48,61,60,62,37,21,10,0,404
50501107113,79,51,80,58,49,54,35,19,5,424
50501107114,82,75,41,45,92,69,19,19,6,455
50501107115,80,43,39,32,61,37,21,18,0,326
50501107116,99,95,61,60,100,65,50,10,9,543
50501107117,117,94,49,71,82,62,35,19,4,526
50501107118,99,81,134,107,81,75,60,25,7,666
50501107119,64,48,24,52,55,62,39,8,3,355
50501107120,48,69,29,25,62,59,33,14,4,329
50501107121,47,60,21,26,68,43,20,3,0,288
50501107122,70,54,42,50,65,70,27,16,3,396
50501107123,105,66,56,83,65,76,45,18,9,522
50501107124,99,74,42,72,86,64,48,9,0,503
50501107125,0,0,0,0,0,0,0,0,0,0
50501107126,45,65,25,34,75,67,27,15,4,347
50501107127,76,74,17,44,85,55,20,7,3,384
50501107128,64,47,34,41,43,63,29,14,9,336
50501107129,63,41,40,37,54,70,27,20,5,359
50501107130,66,51,47,45,42,34,21,7,0,313
50501107131,40,48,24,26,44,43,10,14,0,242
50501107132,64,62,30,45,61,60,39,33,8,401
50501107133,31,18,48,19,24,28,18,7,6,193
50501107134,63,84,53,36,100,74,37,24,3,470
50501107135,90,87,37,46,102,73,42,16,6,490
50501107201,63,31,11,45,39,30,35,9,3,261
50501107202,60,28,27,31,34,19,14,20,0,240
50501107203,56,28,23,43,44,29,20,10,10,272
50501107204,128,81,50,97,76,58,62,25,7,586
50501107205,129,95,39,83,100,99,65,31,7,653
50501107206,100,85,74,73,93,84,65,20,4,597
50501107207,121,52,47,67,71,45,55,30,0,493
50501107208,79,36,44,62,39,36,53,25,4,381
50501107209,96,32,37,73,58,31,51,52,31,464
50501107210,107,42,37,62,61,39,31,19,0,409
50501107211,58,26,21,48,37,20,27,12,3,252
50501107212,94,42,19,63,70,37,57,33,6,426
50501107213,81,58,32,49,69,80,75,44,10,508
50501107214,66,46,20,37,53,78,94,89,102,591
50501107215,166,66,36,98,104,71,115,49,6,713
50501107216,134,80,33,81,88,79,92,38,13,649
50501107217,127,52,38,98,60,66,57,22,3,533
50501107218,91,43,20,62,55,39,57,21,0,394
50501107219,115,59,37,76,65,53,59,30,10,498
50501107220,144,37,72,86,91,45,50,26,3,546
50501107221,46,19,13,24,26,24,27,11,0,184
50501107222,68,38,21,46,46,28,48,18,0,308
50501107223,120,56,45,69,84,54,54,27,9,520
50501107224,141,79,47,82,85,70,43,34,14,596
50501107225,76,44,15,54,55,47,53,31,3,371
50501107226,142,54,29,81,90,62,70,26,11,555
50501107227,98,44,33,63,80,49,60,38,17,478
50501107228,140,70,24,83,97,66,72,40,6,602
50501107229,56,24,17,42,40,19,36,25,4,266
50501107230,47,24,19,33,25,40,43,30,3,264
50501107231,172,34,67,99,96,59,60,37,11,641
50501107232,136,74,42,79,88,50,52,38,3,563
50501107233,90,66,25,59,76,50,52,13,4,433
50501107234,91,31,36,70,47,34,45,13,0,358
50501107301,91,36,48,74,43,40,57,18,0,416
50501107302,94,52,45,71,60,37,51,24,0,430
50501107303,64,51,45,54,83,46,53,23,0,420
50501107304,92,65,56,64,70,35,66,33,10,493
50501107305,90,46,61,71,45,53,52,25,6,446
50501107306,49,26,27,24,29,34,40,9,0,241
50501107307,81,31,37,61,49,38,30,15,4,343
50501107308,118,49,73,68,67,42,72,30,5,519
50501107309,65,41,28,35,61,23,33,21,5,313
50501107310,115,60,54,85,78,63,65,34,9,566
50501107311,95,59,67,80,64,52,74,21,3,525
50501107312,44,18,42,27,41,21,33,17,5,244
50501107313,49,35,15,26,39,18,24,18,5,223
50501107314,98,48,61,77,61,48,55,19,0,471
50501107315,76,39,35,49,57,26,38,21,6,347
50501107316,85,32,35,65,48,28,57,19,0,380
50501107317,98,54,83,72,61,45,64,50,11,528
50501107318,70,33,46,54,43,28,32,32,0,340
50501107319,85,49,52,43,57,44,70,71,23,504
50501107320,68,51,50,62,51,49,52,29,9,414
50501107321,107,75,64,83,65,76,62,42,16,600
50501107322,46,30,43,34,40,20,27,18,4,259
50501107323,47,55,43,38,51,42,50,25,7,361
50501107324,56,44,45,49,59,33,41,20,8,348
50501107325,44,31,23,39,38,22,45,26,3,283
50501107326,82,46,38,67,40,35,50,20,8,373
50501107327,95,31,40,65,41,41,55,21,0,389
50501107328,53,55,26,43,60,33,40,19,0,321
50501107329,56,23,34,35,38,35,46,18,3,289
50501107330,70,23,39,52,34,31,26,21,4,301
50501107331,68,53,34,57,49,67,71,27,8,428
50501107332,56,44,40,57,35,44,43,16,6,326
50501107333,0,0,0,0,0,0,0,0,0,0
50501107334,82,18,51,62,23,45,25,12,4,326
50501107335,113,59,44,94,77,69,73,42,0,571
50501107401,76,49,77,65,49,44,32,9,0,401
50501107402,105,59,46,71,69,83,74,14,12,519
50501107403,98,64,37,67,66,78,42,27,7,487
50501107404,91,99,35,56,114,121,83,36,6,641
50501107405,65,80,37,53,66,114,40,22,0,482
50501107406,69,60,33,62,108,138,48,22,4,539
50501107407,59,33,44,43,43,29,29,14,3,295
50501107408,86,47,99,77,40,52,43,15,8,465
50501107409,96,52,97,86,53,65,67,15,6,536
50501107410,67,39,62,46,35,32,26,7,0,323
50501107411,106,49,87,67,52,43,22,19,5,449
50501107412,156,90,109,132,92,66,55,26,7,745
50501107413,81,35,73,71,53,38,44,15,3,410
50501107414,155,56,110,117,68,50,48,15,6,624
50501107415,108,31,82,89,49,51,36,18,4,469
50501107416,152,77,82,114,94,78,60,29,10,686
50501107417,83,53,71,78,46,54,37,14,0,437
50501107418,70,40,47,66,57,43,34,13,5,378
50501107419,111,62,86,68,61,55,39,15,0,514
50501107420,77,52,28,58,65,61,57,9,7,408
50501107421,80,57,33,41,66,80,89,65,12,524
50501107501,93,103,37,53,88,103,77,31,0,588
50501107502,79,49,29,40,61,71,36,12,0,377
50501107503,107,38,39,67,62,51,44,14,7,425
50501107504,85,50,43,67,56,95,58,32,4,500
50501107505,85,43,42,48,50,29,27,11,0,337
50501107506,157,63,44,105,78,65,61,34,13,616
50501107507,51,33,38,33,43,30,26,10,10,269
50501107508,63,55,61,63,48,44,39,14,7,392
50501107509,70,65,39,32,43,82,42,20,0,387
50501107510,119,86,53,75,100,100,107,29,9,685
50501107511,101,71,23,64,62,80,83,24,9,509
50501107512,140,58,64,96,67,49,51,17,6,553
50501107513,115,64,40,73,70,74,79,29,8,553
50501107514,56,49,17,39,54,57,77,44,22,420
50501107515,87,40,28,60,69,61,92,56,33,532
50501107516,70,51,22,48,65,70,58,18,4,408
50501107517,39,25,8,26,42,37,31,5,4,219
50501107518,90,71,19,43,83,85,41,22,4,450
50501107519,41,32,9,24,29,40,34,14,5,231
50501107520,104,120,50,63,131,154,101,32,5,752
50501107521,80,74,34,45,83,82,65,28,5,488
50501107522,97,97,72,58,116,153,123,40,3,758
50501107523,94,79,29,57,88,59,37,18,8,472
50501107601,52,45,21,30,62,74,35,13,0,332
50501107602,64,64,24,23,58,77,37,14,0,371
50501107603,86,77,30,41,96,79,46,7,9,473
50501107604,69,44,28,45,63,85,51,23,4,415
50501107606,31,38,25,23,50,41,19,8,0,230
50501107607,34,41,9,24,43,62,9,10,4,253
50501107608,103,87,34,56,85,104,64,23,3,567
50501107609,85,123,34,45,149,82,45,13,3,577
50501107611,219,205,58,159,272,224,87,36,6,1256
50501107612,178,172,45,92,197,184,69,12,8,955
50501107613,3,0,4,8,4,20,46,17,11,106
50501107614,312,225,98,202,290,234,110,22,4,1506
50501107615,0,0,0,0,0,0,0,0,0,0
50501107616,300,129,84,195,189,119,72,19,0,1107
50501107617,240,192,128,149,248,212,99,32,7,1308
50501107701,0,0,0,5,0,0,0,0,0,3
50501107702,56,38,34,44,33,49,31,21,3,307
50501107703,41,65,73,46,48,73,55,17,3,427
50501107704,34,93,108,63,58,47,38,28,7,475
50501107705,35,43,79,63,53,95,97,138,132,735
50501107706,95,41,49,62,65,61,59,25,7,452
50501107707,86,38,33,63,47,46,29,15,7,356
50501107708,93,46,56,69,52,76,87,37,7,524
50501107709,35,22,10,30,32,31,12,5,5,184
50501107710,61,49,68,49,33,60,23,6,3,365
50501107711,67,37,53,37,45,43,34,7,6,340
50501107712,74,56,54,52,49,61,45,19,34,441
50501107713,38,124,182,102,80,75,74,39,5,719
50501107714,32,108,86,62,64,96,75,23,4,557
50501107715,23,43,52,42,31,59,58,23,3,328
50501107716,0,0,7,3,0,4,0,0,0,13
50501107717,42,40,52,25,26,45,20,3,0,253
50501107718,48,35,29,31,41,36,29,13,3,267
50501107719,44,264,218,82,54,43,27,6,0,746
50501107720,94,66,62,59,58,40,28,17,5,439
50501107721,99,44,80,71,68,67,43,16,6,494
50501107722,69,48,30,58,57,72,45,18,4,401
50501107723,110,61,57,66,78,77,50,38,14,550
50501107724,94,53,43,67,65,56,43,24,15,456
50501107725,94,38,40,50,59,65,49,34,11,440
50501107726,59,16,45,48,26,44,34,33,32,331
50501107727,106,41,87,85,51,58,58,22,4,508
50501107728,74,40,28,46,45,40,41,19,7,344
50501107729,61,51,45,45,35,39,46,16,3,334
50501107730,54,34,36,35,41,55,28,10,4,304
50501107731,80,58,35,47,62,72,19,5,3,394
50501107732,29,46,61,63,38,67,82,55,77,522
50501107733,0,0,0,3,0,0,0,0,0,3
50501107734,0,0,0,5,0,3,0,0,0,11
50501107735,47,41,32,37,53,50,27,14,3,296
50501107736,111,94,65,68,102,93,42,14,3,591
50501107801,119,62,52,74,78,73,56,20,33,550
50501107802,84,26,25,54,40,48,40,3,6,335
50501107803,87,48,42,79,49,52,56,19,15,456
50501107804,70,41,32,60,46,63,57,32,11,417
50501107805,72,36,41,55,48,73,56,7,4,389
50501107806,56,35,25,46,48,41,64,19,10,343
50501107807,126,55,36,72,65,58,64,18,4,497
50501107808,111,78,38,67,65,97,57,18,11,532
50501107809,67,42,36,52,42,30,37,6,12,321
50501107810,38,30,10,35,31,21,35,10,5,212
50501107811,115,66,69,83,78,62,79,15,6,565
50501107812,105,59,36,89,86,64,93,23,15,564
50501107813,59,21,24,48,32,42,48,7,3,292
50501107814,70,21,28,46,24,41,30,11,0,268
50501107815,92,36,34,60,50,45,47,18,8,391
50501107816,67,28,24,36,32,53,70,74,78,456
50501107817,99,47,35,79,62,61,58,14,13,458
50501107818,76,44,41,52,45,49,70,20,12,417
50501107819,70,33,34,52,37,45,54,14,4,338
50501107820,58,35,21,47,34,24,44,17,3,282
50501107821,113,52,45,83,79,56,65,18,9,516
50501107822,45,35,23,31,30,44,31,8,3,261
50501107823,133,74,48,84,71,74,61,26,12,585
50501107824,66,60,29,36,64,72,52,10,4,392
50501107825,46,22,22,46,46,51,35,22,3,292
50501107826,0,0,0,0,0,0,0,0,0,6
