SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50101129322,26,22,12,9,12,12,9,4,0,116,4,3,0,4,4,6,12,0,0,42,0,0,0,0,4,3,0,11,0,22,0,0,0,0,0,3,0,0,0,3,4,3,0,6,11,15,10,12,0,64,0,0,3,0,0,0,0,0,0,11,34,24,13,17,24,28,26,17,0,190,32,11,12,22,16,14,16,8,0,134,6,0,8,6,10,5,7,3,0,59,0,0,0,0,9,8,0,0,0,21,0,0,0,0,0,3,0,5,0,9,6,0,9,6,17,21,10,7,4,89,0,0,0,5,0,0,0,5,0,17,43,19,21,34,39,39,27,22,7,243,60,34,20,37,34,29,25,9,0,254,10,8,10,14,15,15,12,5,0,100,0,0,0,0,10,6,7,9,0,45,0,0,0,0,0,6,0,5,0,15,10,8,10,16,27,36,26,20,3,154,4,0,7,3,0,0,0,5,0,23
50101129323,13,4,0,0,9,14,9,3,0,52,0,0,6,0,0,5,8,5,0,16,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,8,0,32,0,0,0,0,0,0,3,0,0,3,10,6,3,4,8,16,20,10,0,82,3,9,6,6,9,11,5,0,0,50,0,5,0,0,5,3,5,4,0,21,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,10,0,0,29,0,0,0,0,0,0,4,0,0,7,5,13,10,6,15,22,16,3,0,90,19,12,6,9,13,27,16,3,0,102,3,4,4,0,7,7,11,4,4,40,0,0,0,0,0,3,8,5,0,19,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,16,20,11,4,58,0,0,0,0,0,0,6,5,0,7
50101129324,38,17,14,27,17,8,6,4,0,132,9,3,4,3,3,11,11,11,0,45,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,3,6,0,6,9,4,6,4,4,7,12,17,0,65,0,5,0,0,4,5,0,0,0,13,51,25,20,27,26,20,14,27,0,207,41,19,16,26,26,8,16,4,0,158,3,5,0,7,9,11,14,4,0,52,0,0,0,0,0,4,9,0,0,12,0,0,0,0,0,0,0,0,0,7,0,5,5,7,10,17,17,9,0,74,0,0,0,6,0,0,0,0,0,3,44,24,19,32,33,31,39,15,0,235,84,34,33,47,41,19,22,13,0,289,8,13,6,8,17,23,19,13,0,100,0,0,3,3,0,0,7,10,0,27,0,0,0,0,0,0,6,7,0,11,7,9,12,10,18,26,33,25,0,137,0,5,0,6,4,7,0,0,0,16
50101129325,21,17,0,3,24,20,6,0,0,101,0,0,0,3,3,3,8,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,16,0,0,44,0,0,0,0,0,0,0,0,0,6,31,23,4,11,28,26,23,3,0,144,20,13,5,4,28,16,9,5,0,103,0,0,4,3,8,10,10,0,0,30,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,4,6,8,9,8,0,3,35,0,0,0,0,3,0,0,0,0,4,20,17,10,11,35,32,19,3,3,146,46,33,6,13,51,40,13,3,0,202,0,9,6,3,11,12,16,3,0,57,0,0,0,0,3,4,7,0,3,12,0,0,0,0,0,0,4,0,0,4,0,9,6,3,14,13,24,3,0,83,0,0,0,3,3,0,5,0,0,8
50101129326,19,18,16,7,14,20,10,8,0,122,3,5,3,0,7,3,7,4,0,33,0,0,0,3,3,0,5,0,0,16,0,0,0,0,0,3,4,5,4,11,3,5,5,3,11,13,20,9,4,64,5,0,7,3,4,0,4,0,0,27,24,25,26,14,26,31,39,17,5,207,12,8,15,14,11,22,5,0,0,95,0,3,3,0,3,6,20,8,3,52,0,0,0,0,7,5,7,0,5,21,0,0,0,0,0,3,0,0,0,11,0,6,3,5,13,11,18,9,8,74,5,6,0,0,0,6,0,0,0,21,17,23,20,18,23,38,32,13,8,197,37,29,32,24,32,39,17,8,3,214,3,6,10,3,13,13,26,8,3,87,0,0,0,6,10,8,12,7,8,39,0,0,0,0,0,5,7,5,9,18,3,10,7,11,14,20,44,17,15,143,4,8,4,3,9,7,6,4,0,46
50101129327,20,22,15,9,16,12,20,5,4,127,4,3,5,3,9,13,11,0,0,52,0,0,0,0,3,0,9,5,0,15,0,0,0,0,0,0,3,0,0,7,4,3,5,8,13,12,15,6,6,70,3,0,5,3,3,7,9,4,0,28,31,28,18,18,30,28,46,17,12,228,13,17,13,9,22,21,24,4,0,116,7,14,5,4,12,10,3,13,0,64,0,0,0,4,5,5,5,4,0,19,0,0,0,0,4,0,6,6,0,18,7,14,5,6,20,12,17,22,3,107,8,5,3,0,3,6,3,0,0,25,25,32,18,14,40,39,42,30,6,247,32,35,26,13,35,34,45,17,0,239,11,22,6,8,17,24,16,14,3,118,0,0,0,3,6,3,13,6,0,37,0,0,0,0,4,3,6,3,3,22,11,22,6,13,24,27,35,28,8,178,12,3,6,3,10,7,8,4,0,59
50101129328,47,21,22,16,22,12,11,4,5,156,7,4,10,6,3,10,4,3,0,51,0,0,3,0,3,0,3,8,0,18,0,0,0,0,0,0,3,5,0,12,7,4,7,8,6,13,11,16,0,81,8,4,3,5,4,5,0,4,0,31,59,26,31,35,28,34,24,21,3,270,39,9,19,19,15,19,8,8,0,139,0,3,7,7,11,5,11,3,0,56,0,0,0,3,4,7,3,5,4,27,0,0,0,0,5,0,9,0,0,13,0,3,16,10,12,16,20,8,4,102,6,4,0,4,3,4,3,7,0,28,54,22,34,30,32,38,33,20,4,261,84,35,33,36,31,33,19,15,5,289,8,7,15,16,7,20,16,9,5,107,0,0,5,0,3,7,9,13,4,47,0,0,5,0,7,0,11,5,0,27,8,9,22,25,20,31,33,28,3,178,16,9,11,11,7,4,3,6,0,60
50101129329,23,13,18,16,18,15,23,6,5,137,3,3,0,13,10,5,12,3,4,52,0,0,0,0,0,4,15,8,7,29,0,0,0,0,0,0,5,3,0,14,0,3,0,11,9,16,25,11,4,90,6,9,17,18,5,14,7,5,0,71,28,26,39,42,31,45,52,22,7,291,31,11,16,14,17,24,21,12,6,144,0,7,4,6,13,9,15,7,3,61,0,0,3,8,5,6,11,4,0,29,0,0,0,0,0,5,7,6,4,19,0,3,6,12,9,17,26,14,6,106,5,6,3,4,4,8,10,4,0,40,35,28,19,34,33,44,54,25,11,283,56,24,31,30,36,40,38,14,3,278,3,10,9,20,16,19,20,11,3,109,0,3,3,8,6,10,20,12,3,58,0,0,0,0,0,5,10,8,4,30,3,10,10,23,22,30,53,27,10,193,8,18,22,16,4,24,14,4,0,105
50101129401,13,12,3,5,4,10,0,0,0,50,4,0,0,0,0,4,5,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,5,6,0,24,0,3,3,0,0,0,0,0,0,9,21,13,5,6,8,12,5,3,0,79,18,5,5,3,8,10,3,0,0,49,3,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,4,0,0,0,20,4,0,0,0,0,0,0,0,0,12,25,5,5,11,10,17,7,6,0,77,33,13,6,7,12,25,3,0,0,101,0,0,3,3,3,4,4,0,0,29,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,6,0,3,0,0,3,7,3,7,4,3,3,42,6,3,3,3,0,0,0,0,0,19
50101129402,33,7,3,16,13,8,4,0,0,95,5,0,0,6,0,3,3,0,0,21,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,3,6,0,0,32,8,0,0,0,0,0,0,0,0,10,41,9,7,25,21,14,10,3,0,126,36,14,7,24,12,6,3,0,0,111,0,0,4,4,0,3,0,3,0,21,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,4,7,0,29,3,0,4,3,0,0,0,0,0,12,41,19,13,28,13,16,10,6,0,145,72,19,10,44,24,14,8,9,0,201,5,0,3,10,9,7,4,3,0,41,0,0,0,0,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,5,0,3,10,9,14,8,5,0,57,9,0,4,3,0,0,0,0,0,21
50101129403,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,6,6,0,0,3,0,0,0,0,12,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0
50101129404,29,12,6,21,20,15,8,4,0,109,3,0,0,0,3,3,12,6,0,25,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,4,0,0,8,3,0,0,4,6,3,15,7,0,43,6,3,5,0,0,0,0,0,0,14,41,16,9,27,27,17,26,7,0,167,22,10,6,19,15,11,8,0,0,105,6,0,6,4,13,7,11,6,0,48,0,0,0,0,3,6,0,0,0,4,0,0,0,0,0,0,4,0,0,0,8,0,6,4,15,10,11,6,0,53,7,0,0,0,0,4,0,0,0,17,33,17,16,24,34,23,19,7,0,176,54,22,10,42,32,23,20,7,0,213,11,5,6,5,19,10,12,3,0,73,0,0,0,0,3,4,4,0,0,17,0,0,0,0,0,0,5,0,0,6,11,5,6,9,21,12,23,6,0,94,12,5,4,0,6,4,0,0,0,35
50101129405,48,25,27,16,17,7,5,0,0,143,10,0,7,8,7,9,4,3,0,54,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,10,0,7,12,9,7,11,9,0,65,0,3,0,0,0,4,0,0,0,15,65,35,32,23,32,19,13,9,0,217,57,27,19,30,17,10,8,0,0,174,3,4,11,11,3,9,0,0,0,41,0,0,4,3,5,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,4,13,16,7,10,8,4,0,63,0,0,0,4,0,0,0,0,0,10,60,31,39,47,31,24,12,4,0,246,106,54,46,46,38,14,10,0,0,316,17,3,19,18,17,11,8,3,0,100,0,0,4,3,3,9,10,0,0,21,0,0,0,0,0,0,0,0,0,5,17,3,21,21,21,23,16,7,0,129,0,3,0,5,4,4,0,0,0,20
50101129406,34,23,10,14,11,6,18,4,0,120,0,3,7,6,9,4,6,4,0,32,0,0,0,0,0,0,3,8,0,14,0,0,0,0,4,0,0,3,0,9,0,3,3,3,7,4,9,17,4,52,4,0,0,0,5,0,3,0,0,11,41,22,17,21,27,13,29,20,4,187,31,22,15,17,27,11,23,0,0,134,0,5,4,6,7,0,10,3,0,43,0,0,3,0,0,7,0,0,3,17,0,0,0,0,0,3,4,0,0,9,0,5,8,6,11,11,16,8,3,67,0,0,0,3,0,0,0,5,0,9,29,24,16,26,36,18,33,18,3,207,63,40,22,35,34,17,34,3,0,248,0,9,7,8,10,8,9,9,0,75,0,0,5,5,4,9,9,7,3,31,0,0,0,0,0,0,3,7,0,20,0,11,12,12,19,16,21,24,3,126,3,4,0,3,3,0,0,5,0,22
50101129407,16,5,3,11,11,5,6,5,0,61,0,0,0,3,9,12,4,0,0,32,0,0,0,0,0,5,8,6,0,14,0,0,0,0,0,0,0,4,0,5,0,0,0,3,9,10,16,11,0,42,3,0,0,4,0,0,5,3,0,18,19,3,4,14,18,22,22,24,0,129,17,8,3,18,8,15,7,10,0,90,3,0,0,0,3,3,9,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,9,6,0,30,4,0,3,4,0,4,3,0,0,20,26,6,11,17,15,28,16,14,0,137,33,11,11,26,21,19,10,14,0,148,3,0,3,4,6,11,13,3,0,52,0,0,0,0,0,3,8,4,0,20,0,0,0,0,0,3,0,4,0,4,3,0,3,4,6,19,23,13,0,73,9,4,3,9,0,8,7,9,0,40
50101129408,35,14,24,4,15,17,6,12,0,129,0,9,4,8,6,3,13,12,4,55,0,0,0,0,7,3,0,6,6,21,0,0,0,0,3,3,5,5,0,14,0,9,5,8,16,9,16,20,9,93,7,0,4,4,4,6,3,3,0,26,45,24,32,22,32,31,27,29,10,246,27,9,30,8,14,23,14,8,3,134,5,4,9,8,9,9,8,14,0,53,0,0,3,0,10,4,6,0,3,27,0,0,0,4,0,0,8,7,0,21,5,4,7,18,15,11,21,19,6,103,0,0,4,3,0,5,0,0,0,22,33,15,37,32,25,39,36,31,8,258,63,29,49,22,31,40,22,19,6,267,3,11,6,15,13,4,23,22,7,106,0,0,5,0,9,13,10,8,6,52,0,0,5,4,4,3,7,10,4,36,3,11,10,24,29,20,36,37,12,191,15,0,6,4,6,17,0,5,0,53
50101129409,21,17,11,12,10,21,7,3,0,112,3,3,0,6,4,4,4,3,0,32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,3,3,0,6,4,4,9,0,3,39,5,3,0,3,0,3,0,0,0,13,27,25,14,19,17,27,17,12,5,161,18,9,4,12,13,16,7,7,0,87,3,9,3,0,10,6,7,4,4,48,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,3,11,3,5,13,11,9,5,4,63,3,0,0,0,4,6,0,0,0,13,26,22,10,15,27,28,24,10,4,160,43,32,14,28,21,34,16,12,0,202,6,6,12,6,16,14,12,5,5,76,0,0,0,0,5,3,4,0,5,16,0,0,0,0,0,0,0,0,0,8,6,11,12,3,16,17,24,4,5,97,3,3,0,4,5,9,9,0,0,27
50101129410,21,15,9,11,15,6,7,5,0,82,0,5,4,7,0,5,9,0,0,22,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,4,3,6,0,0,4,7,4,13,12,5,3,41,5,5,0,3,0,0,3,0,0,14,20,21,15,14,17,20,19,5,3,139,18,7,4,6,14,7,13,3,0,83,4,3,5,3,7,13,6,4,0,45,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,4,3,7,4,7,12,14,4,3,58,3,0,0,0,4,0,0,0,0,16,26,18,19,15,31,21,22,13,5,160,38,22,16,21,27,18,15,5,0,164,4,6,13,8,10,13,14,0,0,68,0,0,0,0,0,4,3,4,0,14,0,0,0,0,0,4,0,4,3,16,4,7,12,10,8,25,21,11,8,101,7,4,7,3,5,4,3,0,0,34
50101129411,33,16,13,21,7,11,8,0,0,112,5,0,0,3,8,6,8,0,0,37,0,0,0,0,3,0,5,0,3,10,0,0,0,0,4,4,4,0,0,16,5,0,0,3,11,10,14,4,5,61,0,0,0,0,0,0,0,0,0,13,38,17,15,28,21,25,23,8,5,180,35,11,17,11,14,17,11,0,0,119,5,3,10,5,5,12,9,7,8,47,0,0,0,0,4,3,5,0,0,13,0,0,0,0,0,0,0,0,0,3,5,3,11,8,10,9,14,5,5,69,3,3,0,0,3,3,0,0,0,16,42,17,26,19,27,28,26,8,8,201,67,25,28,32,21,22,19,5,0,229,5,9,10,10,11,15,19,4,8,91,0,0,0,3,5,0,6,0,3,28,0,0,0,0,8,4,0,4,4,15,5,9,9,12,26,21,27,8,9,128,8,5,3,6,0,5,0,3,0,28
50101129412,31,17,8,15,6,8,9,7,0,101,3,4,9,8,6,13,4,4,6,49,0,0,0,0,0,0,3,0,0,13,0,0,0,0,3,6,4,5,0,10,9,3,9,8,9,18,8,10,3,71,10,0,0,3,0,5,0,0,0,19,44,23,15,24,23,29,24,16,9,193,27,11,13,18,20,16,8,3,3,125,4,3,3,10,4,7,15,3,5,50,0,0,0,5,0,6,0,4,0,26,0,0,0,3,3,0,3,3,0,18,4,5,7,11,11,17,20,13,8,94,4,3,0,3,5,4,3,0,0,21,34,18,20,37,29,38,34,19,14,247,54,29,20,31,27,27,20,7,8,226,10,6,11,13,11,17,18,9,7,104,0,0,0,5,0,7,11,7,0,37,0,0,0,3,8,5,3,4,4,25,10,6,13,17,18,33,35,20,12,170,12,9,0,4,5,7,0,0,0,45
50101129413,51,10,29,16,5,5,0,4,0,121,0,6,0,0,3,0,7,0,0,27,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,3,10,3,3,7,0,0,33,0,0,0,0,4,0,0,0,0,5,55,18,33,21,10,9,11,4,0,162,42,17,31,10,15,9,0,0,0,125,0,0,9,6,0,0,0,0,0,23,0,0,0,4,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,9,0,0,0,35,4,3,0,0,4,0,0,0,0,10,46,20,39,21,18,9,0,3,0,169,92,26,57,31,19,11,3,3,0,243,3,6,6,11,9,3,7,0,0,51,0,0,3,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,6,15,19,13,13,7,0,0,66,3,3,5,0,5,0,0,0,0,13
50101129414,10,4,4,8,8,10,13,3,5,58,0,5,0,0,0,0,5,10,8,33,0,0,0,0,0,3,0,9,3,22,0,0,0,0,0,0,7,7,15,26,0,5,0,0,4,5,10,24,25,71,0,0,0,0,0,0,0,0,0,4,10,4,3,13,5,17,24,31,24,140,9,10,7,10,7,11,14,11,14,81,0,0,0,0,0,4,9,11,23,54,0,0,0,0,0,0,6,12,21,39,0,0,0,0,0,0,5,10,24,43,0,4,0,0,0,4,15,31,67,131,0,0,0,0,0,0,0,0,0,6,7,15,3,11,6,13,31,42,78,224,21,13,8,15,17,21,25,12,13,144,0,3,0,0,0,4,14,26,32,87,0,0,0,0,0,3,9,20,19,56,0,0,0,0,0,0,10,17,39,59,0,7,0,3,3,8,29,63,90,209,0,0,0,0,0,3,0,3,4,12
50101129415,25,13,9,11,17,21,6,6,0,107,3,0,0,0,3,6,3,0,0,23,0,0,0,0,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,12,7,6,0,33,0,6,3,0,0,0,0,3,0,12,29,17,13,10,22,30,17,8,0,153,26,16,9,11,20,19,7,3,0,114,0,4,7,4,3,13,0,4,0,34,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,4,7,5,3,14,8,4,0,45,0,0,0,3,0,0,0,0,0,4,33,20,9,22,28,29,13,13,0,162,52,28,17,24,42,39,15,10,0,219,4,4,3,3,9,19,7,3,0,62,0,0,0,0,4,5,3,5,4,23,0,0,0,0,0,0,0,0,0,3,4,7,3,8,12,22,13,12,3,82,0,6,3,3,0,0,0,0,0,16
50101129416,29,14,15,24,26,28,14,11,3,169,3,5,6,0,16,17,17,7,3,69,0,0,0,0,0,3,6,6,3,17,0,0,0,0,0,0,7,7,3,13,3,5,4,0,16,24,27,17,9,105,10,3,5,14,11,10,12,6,4,72,43,22,32,42,48,61,59,34,16,352,29,22,29,27,25,44,18,3,4,202,4,0,11,7,9,13,15,13,0,76,0,0,0,3,0,7,8,7,4,26,0,0,0,0,0,3,7,3,0,10,4,0,8,13,9,23,34,22,4,117,6,9,8,3,10,30,12,3,0,81,44,37,43,41,47,94,63,31,5,401,61,40,46,54,56,72,37,18,7,377,3,8,14,10,22,31,32,22,3,145,0,0,0,3,0,10,17,10,0,46,0,0,0,0,0,4,11,3,3,26,6,8,20,14,23,45,62,39,9,219,14,10,14,16,19,37,23,3,4,151
50101129417,26,13,4,14,13,7,15,4,0,86,0,0,4,4,3,4,11,7,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,4,4,4,4,11,7,0,35,0,0,0,0,0,0,0,0,0,6,30,8,7,15,14,11,26,10,0,127,18,10,9,11,9,13,17,0,0,89,0,0,8,7,0,8,7,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,8,12,3,5,13,3,0,40,0,0,0,0,0,0,0,0,0,4,23,13,14,19,14,16,29,9,0,137,43,23,9,20,23,17,32,3,0,177,0,0,5,11,3,8,22,3,0,61,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,4,4,0,5,0,0,5,15,11,9,19,5,0,70,3,0,0,4,0,3,0,0,0,15
50101129418,18,12,4,10,19,9,3,5,0,83,0,0,0,0,3,4,10,0,4,19,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,3,0,0,0,0,3,3,9,10,0,31,3,0,3,0,4,3,5,0,0,15,28,17,6,10,24,14,13,15,0,130,13,8,10,9,16,8,8,0,0,71,3,0,0,0,4,3,8,5,4,23,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,4,11,4,4,34,0,0,3,3,4,0,0,0,0,10,19,4,8,10,21,15,18,4,4,118,36,19,10,16,38,21,12,4,0,153,5,4,0,0,4,3,14,8,4,44,0,0,0,0,0,0,6,6,8,19,0,0,0,0,0,0,0,6,0,4,5,4,5,0,8,5,18,15,12,70,7,0,5,0,3,3,5,0,0,20
50101129419,111,38,13,57,31,13,12,5,0,277,12,5,4,15,11,14,10,9,0,72,3,0,0,5,0,0,4,0,0,16,0,0,0,0,0,4,0,3,0,9,19,4,4,15,15,16,14,15,0,96,6,0,0,3,0,0,0,0,0,12,131,45,28,72,40,27,27,18,0,388,99,37,26,62,34,18,24,0,0,293,7,6,15,17,13,8,12,5,0,90,0,0,0,0,7,3,11,3,0,25,0,0,0,0,0,0,3,0,0,4,12,12,13,23,20,14,19,11,0,122,8,5,6,3,0,0,0,0,0,24,110,46,44,89,56,34,44,16,0,440,205,75,41,122,62,34,37,10,0,569,25,14,22,30,25,20,21,17,0,163,3,3,0,5,8,7,10,8,0,44,0,0,0,0,0,4,5,6,0,14,31,9,20,40,33,30,38,25,0,224,12,3,8,4,0,0,5,0,0,37
