SA1_CODE_2021,F_150_299_15_19_yr,F_150_299_20_24_yr,F_150_299_25_34_yr,F_150_299_35_44_yr,F_150_299_45_54_yr,F_150_299_55_64_yr,F_150_299_65_74_yr,F_150_299_75_84_yr,F_150_299_85_yr_over,F_150_299_Tot,F_300_399_15_19_yr,F_300_399_20_24_yr,F_300_399_25_34_yr,F_300_399_35_44_yr,F_300_399_45_54_yr,F_300_399_55_64_yr,F_300_399_65_74_yr,F_300_399_75_84_yr,F_300_399_85_yr_over,F_300_399_Tot,F_400_499_15_19_yr,F_400_499_20_24_yr,F_400_499_25_34_yr,F_400_499_35_44_yr,F_400_499_45_54_yr,F_400_499_55_64_yr,F_400_499_65_74_yr,F_400_499_75_84_yr,F_400_499_85_yr_over,F_400_499_Tot,F_500_649_15_19_yr,F_500_649_20_24_yr,F_500_649_25_34_yr,F_500_649_35_44_yr,F_500_649_45_54_yr,F_500_649_55_64_yr,F_500_649_65_74_yr,F_500_649_75_84_yr,F_500_649_85_yr_over,F_500_649_Tot,F_650_799_15_19_yr,F_650_799_20_24_yr,F_650_799_25_34_yr,F_650_799_35_44_yr,F_650_799_45_54_yr,F_650_799_55_64_yr,F_650_799_65_74_yr,F_650_799_75_84_yr,F_650_799_85_yr_over,F_650_799_Tot,F_800_999_15_19_yr,F_800_999_20_24_yr,F_800_999_25_34_yr,F_800_999_35_44_yr,F_800_999_45_54_yr,F_800_999_55_64_yr,F_800_999_65_74_yr,F_800_999_75_84_yr,F_800_999_85_yr_over,F_800_999_Tot,F_1000_1249_15_19_yr,F_1000_1249_20_24_yr,F_1000_1249_25_34_yr,F_1000_1249_35_44_yr,F_1000_1249_45_54_yr,F_1000_1249_55_64_yr,F_1000_1249_65_74_yr,F_1000_1249_75_84_yr,F_1000_1249_85_yr_over,F_1000_1249_Tot,F_1250_1499_15_19_yr,F_1250_1499_20_24_yr,F_1250_1499_25_34_yr,F_1250_1499_35_44_yr,F_1250_1499_45_54_yr,F_1250_1499_55_64_yr,F_1250_1499_65_74_yr,F_1250_1499_75_84_yr,F_1250_1499_85_yr_over,F_1250_1499_Tot,F_1500_1749_15_19_yr,F_1500_1749_20_24_yr,F_1500_1749_25_34_yr,F_1500_1749_35_44_yr,F_1500_1749_45_54_yr,F_1500_1749_55_64_yr,F_1500_1749_65_74_yr,F_1500_1749_75_84_yr,F_1500_1749_85_yr_over,F_1500_1749_Tot,F_1750_1999_15_19_yr,F_1750_1999_20_24_yr,F_1750_1999_25_34_yr,F_1750_1999_35_44_yr,F_1750_1999_45_54_yr,F_1750_1999_55_64_yr,F_1750_1999_65_74_yr,F_1750_1999_75_84_yr,F_1750_1999_85_yr_over,F_1750_1999_Tot,F_2000_2999_15_19_yr,F_2000_2999_20_24_yr,F_2000_2999_25_34_yr,F_2000_2999_35_44_yr,F_2000_2999_45_54_yr,F_2000_2999_55_64_yr,F_2000_2999_65_74_yr,F_2000_2999_75_84_yr,F_2000_2999_85_yr_over,F_2000_2999_Tot,F_3000_3499_15_19_yr,F_3000_3499_20_24_yr,F_3000_3499_25_34_yr,F_3000_3499_35_44_yr,F_3000_3499_45_54_yr,F_3000_3499_55_64_yr,F_3000_3499_65_74_yr,F_3000_3499_75_84_yr,F_3000_3499_85_yr_over,F_3000_3499_Tot,F_3500_more_15_19_yr,F_3500_more_20_24_yr,F_3500_more_25_34_yr,F_3500_more_35_44_yr,F_3500_more_45_54_yr,F_3500_more_55_64_yr,F_3500_more_65_74_yr,F_3500_more_75_84_yr,F_3500_more_85_yr_over,F_3500_more_Tot,F_Personal_inc_ns_15_19_yr,F_Personal_inc_ns_20_24_yr,F_Personal_inc_ns_25_34_yr,F_Personal_inc_ns_35_44_yr,F_Personal_inc_ns_45_54_yr,F_Personal_inc_ns_55_64_yr,F_Personal_inc_ns_65_74_yr,F_Personal_inc_ns_75_84_yr,F_Personal_inc_ns_85_yr_over,F_Personal_inc_ns_Tot,F_OS_vis_15_19_yr,F_OS_vis_20_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_OS_vis_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Neg_Nil_inc_15_19_yr,P_Neg_Nil_inc_20_24_yr,P_Neg_Nil_inc_25_34_yr,P_Neg_Nil_inc_35_44_yr,P_Neg_Nil_inc_45_54_yr,P_Neg_Nil_inc_55_64_yr,P_Neg_Nil_inc_65_74_yr,P_Neg_Nil_inc_75_84_yr,P_Neg_Nil_inc_85_yr_over,P_Neg_Nil_inc_Tot,P_1_149_15_19_yr,P_1_149_20_24_yr,P_1_149_25_34_yr,P_1_149_35_44_yr,P_1_149_45_54_yr,P_1_149_55_64_yr,P_1_149_65_74_yr,P_1_149_75_84_yr,P_1_149_85_yr_over,P_1_149_Tot,P_150_299_15_19_yr,P_150_299_20_24_yr,P_150_299_25_34_yr,P_150_299_35_44_yr,P_150_299_45_54_yr,P_150_299_55_64_yr,P_150_299_65_74_yr,P_150_299_75_84_yr,P_150_299_85_yr_over,P_150_299_Tot,P_300_399_15_19_yr,P_300_399_20_24_yr,P_300_399_25_34_yr,P_300_399_35_44_yr,P_300_399_45_54_yr,P_300_399_55_64_yr,P_300_399_65_74_yr,P_300_399_75_84_yr,P_300_399_85_yr_over,P_300_399_Tot
50101100111,0,5,6,0,5,4,5,0,0,20,0,0,0,0,3,3,4,0,0,11,0,0,4,9,3,6,0,3,0,22,4,0,3,8,0,3,0,3,0,19,0,0,6,9,0,3,4,3,0,26,0,0,12,4,3,5,0,0,0,25,0,0,5,7,0,4,6,0,0,18,0,0,0,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,4,9,7,36,58,23,53,27,8,4,224,6,0,0,3,3,8,0,0,0,27,0,0,3,6,0,0,6,0,0,16,0,0,6,3,3,4,5,0,0,27,0,0,0,4,7,5,5,3,0,21
50101100112,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,10,0,0,5,6,0,7,3,0,0,21,0,0,4,3,4,7,3,0,0,25,0,0,0,5,0,4,0,0,0,11,0,0,0,4,4,6,0,0,0,21,0,0,0,0,3,8,0,0,0,12,0,0,5,4,0,9,0,0,0,14,0,0,0,3,5,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,8,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,12,3,27,31,25,46,33,8,0,183,4,0,0,4,5,3,0,0,0,19,7,0,0,0,0,4,0,0,0,16,0,0,0,6,0,0,5,0,0,13,0,0,4,4,0,4,5,0,0,18
50101100113,0,0,0,0,0,7,5,0,0,9,0,0,0,0,0,0,10,7,0,12,0,0,0,0,3,9,3,0,0,21,0,0,0,0,5,0,0,0,0,7,0,0,4,0,6,9,0,0,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0,6,12,21,31,27,13,6,107,0,0,0,0,5,3,0,0,0,11,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,5,0,0,12,0,0,0,0,0,0,13,12,0,32
50101100114,0,0,5,0,4,0,0,0,0,9,0,0,0,4,0,0,5,6,0,21,0,3,0,3,4,4,0,0,0,30,0,4,0,4,4,9,3,0,0,28,0,0,0,7,8,3,4,0,0,30,0,0,6,0,4,4,0,0,5,22,0,0,3,3,10,8,0,0,0,26,0,0,0,4,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,4,0,0,0,7,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,11,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,12,9,33,59,49,47,23,5,7,250,7,0,0,5,0,8,0,0,0,31,7,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,7,0,0,14,0,0,0,4,0,0,6,5,0,27
50101100115,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,9,5,0,13,0,0,3,4,0,0,0,0,0,11,0,0,3,4,0,0,3,5,0,13,0,0,0,6,3,4,3,0,0,24,0,0,4,3,6,6,5,0,0,19,0,0,0,9,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,3,3,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,3,21,34,25,34,28,12,5,171,6,0,4,0,0,4,4,4,0,22,6,0,0,3,0,6,0,0,0,15,0,0,0,3,0,0,7,0,0,18,0,0,0,0,0,3,11,8,0,21
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,14,0,0,0,0,0,5,3,6,0,16,0,0,0,0,3,5,0,3,0,16,0,0,0,0,0,0,0,4,0,6,0,0,0,4,6,0,6,0,0,15,0,0,0,0,0,3,0,0,0,7,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,5,13,15,14,27,18,22,7,120,9,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,4,0,16
50101100302,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,7,0,0,0,7,5,0,0,5,0,19,0,6,0,3,0,0,3,3,0,17,0,0,3,3,3,3,3,0,0,15,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,6,12,33,24,16,17,13,0,131,6,0,0,0,3,5,0,0,0,17,11,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,7
50101100303,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,8,6,0,0,16,0,0,0,0,0,4,6,0,0,12,3,0,0,4,0,5,5,3,0,21,0,0,0,0,0,5,0,0,0,8,0,0,0,4,5,4,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,7,21,25,31,32,10,0,137,0,0,0,3,5,3,3,0,0,16,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,3,0,16,0,0,0,0,0,3,19,8,0,32
50101100304,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,12,0,0,0,0,3,0,3,0,0,5,4,0,0,3,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,13,0,17,19,19,7,12,8,0,104,6,0,0,0,4,0,0,0,0,15,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,4,0,0,0,14
