SA1_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
50401104720,0,0,0,0,0,0,0,5,0,7,0,4,0,0,4,0,0,0,0,11,0,7,0,8,4,0,5,0,0,29,6,14,7,0,5,3,0,0,0,33,7,8,11,0,9,0,3,8,0,31,0,3,4,0,6,5,3,0,0,29,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,28,12,26,14,15,9,0,157
50401104721,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,5,3,4,0,26,0,15,17,9,6,3,10,10,0,68,9,5,12,8,7,3,3,3,0,55,5,9,4,0,7,0,10,7,0,34,0,3,3,5,8,0,7,0,0,24,0,0,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,35,42,29,29,20,31,29,3,229
50401104722,0,0,0,0,0,3,0,4,0,9,7,0,7,7,3,0,0,0,0,24,5,5,9,7,5,0,0,5,0,36,3,11,7,3,6,6,3,0,0,42,7,10,4,4,4,3,7,4,0,43,4,11,3,8,3,8,3,5,0,37,3,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,32,39,31,32,18,10,14,5,216
50401104723,0,0,0,0,0,6,0,0,0,13,0,3,0,6,0,6,0,3,0,28,7,16,14,8,11,9,4,11,0,83,5,11,10,14,13,0,3,8,0,66,5,7,10,7,10,3,0,3,0,45,4,5,6,9,4,0,9,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,42,39,38,25,16,29,6,272
50401104724,0,0,0,3,0,0,0,3,0,9,0,5,5,4,0,0,3,0,0,14,6,6,11,11,10,0,4,0,0,50,3,20,3,9,4,3,0,3,0,46,7,12,4,8,12,4,5,0,0,46,0,0,3,6,0,3,0,5,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,48,26,33,31,12,8,14,0,191
50401104725,0,0,0,5,0,5,0,4,0,13,3,3,3,0,3,4,6,3,3,24,6,15,8,0,8,0,4,10,0,56,7,16,8,4,6,4,0,8,0,56,0,11,0,4,6,0,3,0,0,37,3,3,9,6,4,0,4,5,0,40,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,33,26,30,21,23,31,6,229
50401104726,0,0,4,5,0,7,0,3,0,23,5,0,0,12,0,7,4,5,0,39,3,25,11,13,10,7,4,10,5,89,11,23,14,6,17,3,8,6,0,82,12,20,6,12,7,3,3,4,0,70,0,12,6,8,13,3,11,3,0,47,0,0,6,0,4,0,7,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,75,46,44,57,40,23,42,5,370
50401104727,3,0,0,3,0,5,0,0,0,12,0,0,0,5,5,0,0,4,0,22,9,17,12,4,11,3,5,6,0,67,9,6,4,10,3,0,4,4,0,51,9,8,13,7,6,0,0,7,0,62,5,8,10,7,8,0,3,3,3,43,0,0,0,4,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,51,34,34,14,20,34,8,268
50401104728,0,0,0,0,0,5,0,0,0,18,0,6,3,8,0,4,0,0,0,33,6,22,10,16,7,0,6,9,0,78,5,14,10,3,4,4,5,4,3,62,7,6,3,6,9,3,10,5,4,47,4,7,8,0,8,0,10,13,3,47,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,51,43,37,39,18,28,28,9,295
50401104729,0,0,0,4,0,5,0,3,0,8,0,0,6,10,0,8,0,3,0,33,13,15,23,12,16,8,4,12,0,93,9,18,9,8,5,0,9,3,0,56,11,5,9,6,5,0,7,11,0,54,3,6,9,7,3,0,0,8,0,42,4,0,0,5,5,3,0,5,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,44,58,46,34,30,25,38,4,310
50401104730,0,0,0,0,0,6,3,0,0,8,0,0,6,5,3,4,0,0,0,13,9,13,9,7,8,0,3,6,0,45,5,17,4,4,13,0,3,4,0,42,3,3,8,9,3,0,3,5,0,36,3,4,5,0,7,3,7,6,0,33,3,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,36,22,36,13,21,11,3,198
50401104731,0,0,0,0,0,3,0,0,0,7,0,5,5,0,0,0,5,0,0,12,0,6,4,4,12,3,3,3,0,36,4,5,5,0,3,0,3,0,0,28,0,5,7,0,3,0,4,13,0,33,0,0,3,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,24,12,20,10,16,14,6,143
50401104732,0,0,3,3,0,9,0,4,0,23,0,4,4,8,4,4,0,6,0,38,8,18,15,13,12,6,3,4,0,86,11,19,9,10,13,3,4,3,0,74,6,8,10,11,9,0,3,10,4,51,4,6,11,7,4,0,7,3,0,52,0,0,0,0,4,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,54,44,49,32,22,38,10,339
50401104733,0,0,0,3,0,3,0,0,0,14,0,4,7,10,3,3,5,4,0,23,9,29,21,13,7,13,3,4,0,102,7,19,8,7,12,3,5,11,0,78,11,11,6,10,11,0,7,4,0,64,4,7,4,10,10,3,3,3,0,53,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,69,53,56,55,26,22,27,5,347
50401104734,0,0,0,0,0,0,0,4,0,7,0,0,4,4,5,3,0,6,0,28,7,23,10,8,5,4,0,11,0,70,8,17,10,6,9,7,11,3,0,65,10,11,6,4,4,0,0,0,3,52,4,8,9,0,7,0,0,3,0,33,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,63,49,23,36,19,12,31,0,264
50401104735,0,0,0,0,0,5,0,5,0,10,4,3,9,6,0,5,0,0,0,29,4,20,9,7,13,3,0,7,0,69,24,30,9,12,6,5,5,10,4,109,4,16,15,3,15,3,5,9,0,66,9,11,12,16,5,0,6,4,0,57,0,0,9,0,0,0,0,4,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,81,53,47,43,31,18,29,8,356
50401104736,0,4,0,3,0,0,0,0,0,7,0,5,4,8,0,5,9,4,0,32,20,19,12,9,19,8,14,10,5,112,9,21,4,6,7,9,0,6,0,65,6,0,6,4,7,4,3,3,0,45,4,3,6,3,12,3,0,7,0,35,4,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,60,42,39,45,23,26,21,3,314
50401104737,0,0,0,0,0,3,0,6,0,11,4,3,3,5,0,0,0,3,0,20,8,17,8,8,4,8,0,4,0,58,8,27,12,5,16,9,0,5,4,83,6,10,10,9,4,0,0,9,0,50,6,6,15,6,10,5,0,7,0,43,0,7,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,62,49,30,38,18,9,36,7,280
50401104738,0,0,3,0,0,10,0,6,0,19,0,0,5,0,3,10,0,5,0,28,10,21,13,9,10,9,5,10,0,83,4,17,18,0,7,7,0,11,0,67,4,8,11,8,10,10,3,4,0,55,4,4,6,3,8,3,0,0,0,36,0,3,0,5,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,53,35,46,37,16,29,0,303
50401104739,0,0,0,4,0,9,0,5,0,17,0,6,0,8,0,4,3,0,0,33,3,25,6,13,15,3,3,9,10,85,11,12,10,9,9,0,7,0,3,63,10,6,14,4,18,3,3,0,0,58,0,7,4,4,8,0,0,4,0,37,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,61,35,47,45,23,22,20,15,307
50401104740,0,0,0,7,0,4,0,3,0,14,0,5,0,11,0,3,0,4,0,27,8,19,14,3,3,0,0,4,3,55,9,16,8,3,8,10,6,6,0,71,10,8,8,4,6,9,0,0,0,51,4,0,4,13,3,0,0,4,0,28,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,38,44,30,21,7,29,3,249
50401104741,0,0,3,3,0,9,0,3,0,17,0,3,3,7,5,5,0,4,0,30,6,26,19,8,8,6,12,13,0,101,14,20,16,12,6,5,8,5,0,78,0,4,10,3,6,0,12,7,0,45,3,7,11,9,6,3,4,12,0,51,0,0,0,0,4,0,0,8,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,64,56,49,38,25,40,46,3,345
50401104742,0,0,0,0,0,4,0,0,0,7,0,0,5,10,0,9,4,5,0,30,0,7,3,7,3,4,5,0,0,39,7,3,7,0,3,0,6,3,0,25,7,11,3,3,5,0,4,4,0,40,0,3,10,0,10,8,7,3,0,45,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,37,13,21,25,28,21,10,205
50401104743,0,0,0,3,0,0,0,3,0,7,0,0,9,0,0,0,0,6,0,18,3,20,15,7,11,0,5,14,0,78,3,8,4,3,10,4,0,0,4,42,0,8,3,6,5,3,0,7,0,39,6,14,0,6,12,7,0,4,0,41,0,3,0,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,57,36,32,36,14,13,34,10,252
50401104744,0,0,0,3,0,0,0,0,0,9,0,0,4,6,0,3,0,3,0,23,0,5,8,3,3,0,3,0,0,34,7,6,4,4,4,3,3,0,0,24,9,8,11,3,4,0,0,0,0,42,4,3,0,6,5,3,0,9,0,38,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,33,21,24,17,12,17,0,174
50401104745,0,0,0,0,0,0,3,0,0,6,0,3,3,5,3,3,0,3,0,22,0,11,4,4,5,0,3,0,0,27,3,7,4,0,6,0,0,3,0,34,0,0,3,6,3,0,4,6,0,28,3,7,9,8,13,0,4,4,0,44,0,5,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,26,23,32,10,16,21,0,179
50401104801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104802,0,0,0,3,0,8,0,10,0,24,4,5,0,9,0,0,0,0,0,22,4,17,4,3,3,3,0,4,4,45,10,8,7,6,5,0,0,4,0,44,18,22,13,4,13,0,0,4,0,71,4,6,9,4,4,3,4,5,0,54,4,5,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,66,41,24,37,26,10,27,3,274
50401104803,0,0,0,0,0,5,0,3,0,10,0,6,6,4,3,7,0,0,0,22,6,16,6,9,6,0,0,0,0,44,6,12,8,4,0,0,0,0,0,36,0,10,8,3,6,0,4,7,4,44,0,0,0,5,6,3,0,7,0,28,0,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,26,21,29,14,12,19,3,190
50401104804,0,0,0,0,0,5,0,0,0,9,0,3,0,5,0,0,3,7,0,20,0,14,0,0,4,3,0,0,0,25,6,10,4,0,7,3,0,3,0,34,0,11,11,0,7,0,6,0,0,46,8,3,0,0,8,5,0,3,0,31,3,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,20,12,32,17,14,14,5,181
50401104805,0,0,0,0,0,7,0,0,0,11,0,0,0,5,8,0,0,0,0,19,6,7,7,4,11,4,0,0,0,29,5,6,3,0,7,0,0,4,0,32,5,10,4,3,11,0,5,0,0,33,5,3,3,0,15,0,4,0,0,44,4,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,22,14,46,19,10,10,0,173
50401104806,0,0,0,4,5,3,0,5,0,21,0,3,3,4,5,3,3,0,0,25,0,7,6,5,4,3,5,4,0,33,8,10,3,0,10,0,0,6,0,41,4,12,6,3,4,3,0,9,0,44,3,3,3,9,12,5,6,0,0,39,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,29,28,31,17,14,27,5,208
50401104807,0,0,0,0,0,9,0,5,0,15,0,8,0,4,0,11,0,3,0,21,4,23,10,5,4,6,0,0,3,58,3,11,6,7,9,5,6,4,0,50,6,12,5,3,6,4,5,0,0,43,8,11,18,3,10,4,4,3,0,65,0,3,6,0,3,0,0,5,0,26,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,70,54,23,41,37,14,23,0,285
50401104808,0,0,0,4,0,7,0,4,0,12,0,3,0,3,0,0,4,0,0,9,0,18,14,6,6,3,0,4,5,51,3,11,8,3,10,7,0,5,0,45,10,12,7,11,6,6,6,0,0,47,3,6,8,3,11,0,0,6,0,48,0,3,5,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,58,43,33,37,25,8,18,3,234
50401104809,0,0,4,0,4,4,0,6,0,16,6,9,6,0,3,5,0,0,0,20,3,9,7,0,7,4,8,4,0,46,9,14,5,0,9,0,3,0,0,50,8,13,12,3,7,4,0,6,0,52,8,6,3,6,4,3,5,0,0,42,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,40,17,42,23,20,15,0,237
50401104810,0,0,4,4,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,10,9,7,5,0,4,0,4,6,0,38,7,14,4,6,6,0,0,0,0,39,0,15,0,0,9,0,0,3,0,31,0,3,4,5,3,7,3,8,0,31,6,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,40,26,23,26,15,4,17,0,179
50401104811,0,0,3,4,0,7,0,3,0,22,0,4,3,5,0,6,0,0,0,18,4,12,6,8,0,0,0,3,0,43,10,11,11,9,7,4,3,0,0,54,4,11,4,8,8,3,3,3,0,43,5,5,7,0,10,4,8,4,0,44,0,4,6,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,44,22,33,22,23,25,4,247
50401104812,0,0,0,4,0,4,0,5,0,14,4,3,7,0,0,3,0,0,0,20,6,15,10,6,6,0,0,5,0,40,3,9,4,5,3,0,0,0,0,32,4,8,9,3,8,7,3,8,0,50,5,9,13,4,11,3,0,4,0,42,8,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,44,42,30,28,16,14,15,3,219
50401104813,0,0,0,0,0,3,0,0,0,8,0,4,3,0,4,0,0,0,0,14,3,7,11,5,0,0,0,5,0,27,3,5,0,0,4,5,0,4,0,22,8,0,3,4,7,5,5,3,0,37,0,3,0,0,3,0,0,0,0,6,0,3,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,30,14,23,14,8,16,4,127
50401104814,0,0,3,0,0,0,0,0,0,8,0,4,0,5,0,6,0,0,0,16,3,7,6,7,3,3,0,0,0,24,5,12,0,4,7,0,0,0,0,28,3,5,3,3,7,0,5,3,0,27,3,4,5,0,8,0,3,5,0,23,0,4,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,23,19,20,14,10,6,0,143
50401104815,0,0,0,0,0,4,0,5,0,10,0,0,0,10,0,5,0,0,0,24,3,9,3,3,10,0,0,0,0,35,9,13,6,7,5,5,3,3,0,53,12,7,3,8,7,3,8,5,0,51,5,6,4,5,11,0,0,0,0,39,0,8,0,8,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,46,24,36,37,20,18,16,0,230
50401104816,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,16,3,9,0,3,7,0,3,0,0,24,3,9,3,5,3,0,3,0,0,29,7,8,4,4,8,0,0,5,0,28,5,7,4,0,11,6,4,3,0,40,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,24,11,24,11,7,12,4,154
50401104817,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,17,0,12,8,4,3,5,3,0,0,41,4,11,4,4,3,6,5,0,0,42,4,11,3,4,6,5,0,0,0,41,5,3,6,0,8,3,4,3,0,44,0,4,5,4,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,31,14,38,29,21,15,0,208
50401104818,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,15,6,7,0,0,0,4,0,3,0,26,0,3,4,3,4,3,0,0,0,24,5,0,10,3,0,0,0,0,0,22,9,9,0,3,3,0,0,3,0,29,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,15,11,15,22,9,13,0,125
50401104819,0,0,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,0,0,11,0,4,3,3,0,0,3,0,0,19,0,13,5,0,0,3,3,0,0,32,0,4,3,4,12,0,5,5,0,36,3,4,3,3,10,3,6,3,0,44,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,20,21,30,17,19,5,0,154
50401104820,0,0,0,0,0,6,0,0,0,9,0,4,0,5,0,0,0,6,0,16,3,5,4,3,0,0,0,0,0,15,10,3,3,0,5,0,0,0,0,21,4,10,3,0,11,0,3,3,0,34,0,7,10,0,6,0,3,5,0,26,6,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,18,11,25,11,10,15,0,140
50401104821,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,14,4,0,0,0,0,0,0,21,5,7,3,3,7,5,3,4,0,28,7,6,7,4,3,4,3,0,0,29,7,8,0,3,3,0,0,4,0,25,4,0,5,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,34,18,15,13,11,10,11,0,125
50402104901,0,0,0,4,0,5,0,7,0,13,0,0,3,3,0,0,3,0,0,13,0,3,3,6,7,5,6,0,0,26,6,12,7,0,3,5,4,0,3,32,6,11,9,8,5,0,0,0,0,43,3,9,4,8,0,0,4,4,0,38,0,0,3,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,37,34,29,20,14,12,11,3,182
50402104902,0,0,6,0,0,5,0,5,0,13,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,3,4,7,5,7,0,0,0,0,34,8,3,0,8,4,0,4,0,0,35,0,8,3,7,5,0,3,4,0,36,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,27,15,22,12,5,14,4,145
50402104903,0,0,0,0,0,6,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,6,0,4,0,6,0,0,4,3,0,16,9,0,11,0,8,0,6,0,6,33,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,9,8,11,7,3,3,91
50402104904,0,0,4,0,0,6,0,7,0,16,0,0,4,0,0,0,0,3,0,10,0,7,9,3,3,3,0,0,0,25,0,10,5,3,9,0,4,4,0,27,7,4,7,14,10,0,0,3,0,43,4,6,3,0,3,0,7,6,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,40,29,22,13,13,18,3,181
50402104906,0,0,0,0,0,6,0,4,3,7,0,0,0,0,0,4,3,4,0,15,0,0,5,0,4,3,0,4,0,21,9,8,8,3,0,0,4,0,0,31,6,8,9,0,9,0,4,3,0,39,6,11,11,6,4,0,0,0,0,40,3,4,0,4,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,43,15,16,18,16,16,5,180
50402104907,0,0,0,0,0,3,0,10,0,24,0,0,3,0,3,0,0,4,0,18,4,4,15,9,5,0,4,0,0,50,3,8,8,7,8,6,0,0,0,42,8,6,5,5,11,7,7,5,3,63,5,6,9,14,7,5,7,6,5,52,0,0,4,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,49,35,39,20,25,25,8,251
50402104908,0,0,3,0,0,4,0,0,0,12,0,0,0,5,0,4,0,0,0,13,7,0,8,0,0,0,4,0,0,20,7,11,12,10,3,0,0,0,0,39,14,7,6,3,7,0,3,0,0,50,4,9,9,5,4,5,4,0,0,42,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,35,26,16,19,16,3,5,189
50402104909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,4,3,0,4,3,0,32
50402104910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,6,3,0,0,4,0,0,0,14,8,0,3,4,6,3,0,0,0,23,9,7,6,3,8,4,5,3,0,45,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,21,5,12,8,6,3,5,111
50402104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,18
50402104912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402104913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50402105001,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,16,0,8,0,0,0,0,0,0,0,15,10,10,8,6,3,0,0,0,0,36,12,14,8,4,0,0,0,0,0,43,10,11,4,0,5,0,0,0,0,33,0,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,54,18,18,16,6,8,0,3,148
