SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Oth_lt_health_cond_0_14,M_Oth_lt_health_cond_15_24,M_Oth_lt_health_cond_25_34,M_Oth_lt_health_cond_35_44,M_Oth_lt_health_cond_45_54,M_Oth_lt_health_cond_55_64,M_Oth_lt_health_cond_65_74,M_Oth_lt_health_cond_75_84,M_Oth_lt_health_cond_85_over,M_Oth_lt_health_cond_Tot,M_No_lt_health_cond_0_14,M_No_lt_health_cond_15_24,M_No_lt_health_cond_25_34,M_No_lt_health_cond_35_44,M_No_lt_health_cond_45_54,M_No_lt_health_cond_55_64,M_No_lt_health_cond_65_74,M_No_lt_health_cond_75_84,M_No_lt_health_cond_85_over,M_No_lt_health_cond_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
50101100111,0,0,0,0,3,0,3,0,0,16,6,0,0,5,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,14,50,18,23,41,26,28,16,4,0,194,11,4,0,6,0,7,0,0,0,28,68,15,22,58,33,44,27,10,0,288,0,0,0,0,0,15,6,3,0,24,0,0,0,6,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,6
50101100112,0,0,0,0,0,4,3,5,0,10,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,4,0,5,0,0,0,14,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,14,47,5,12,24,13,29,13,4,3,144,16,0,6,7,7,0,5,3,0,34,66,10,17,32,24,36,24,19,5,234,0,0,0,4,5,0,5,6,0,15,0,0,5,0,4,0,4,3,0,21,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
50101100113,0,0,0,0,0,6,8,6,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,12,10,5,4,7,11,12,5,0,63,0,0,0,4,3,3,0,0,0,6,15,8,10,8,14,15,29,13,6,117,0,0,0,0,3,13,7,3,0,22,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
50101100114,0,0,0,0,0,3,6,3,0,24,6,0,0,4,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,3,4,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,5,0,0,16,59,12,9,31,38,20,9,5,0,179,10,3,5,9,11,3,0,3,0,41,81,21,19,43,57,40,20,12,7,291,0,0,0,0,0,3,6,6,0,20,4,0,5,3,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,6
50101100115,0,0,0,0,0,0,10,0,0,12,0,0,0,4,3,0,6,0,0,12,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,0,5,0,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,3,0,0,9,27,5,5,14,18,24,16,7,0,112,0,0,4,3,4,4,5,0,0,13,26,9,14,17,29,29,40,13,0,181,0,0,3,0,0,4,8,0,0,17,0,0,5,0,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,3,4,0,0,8,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,9,3,4,8,0,16,6,0,5,60,0,0,0,0,0,3,4,0,0,15,6,6,13,8,6,28,15,16,4,106,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,3,0,5,13,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,9
50101100302,0,0,0,0,0,5,3,0,0,12,4,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,40,13,4,11,21,7,6,3,0,103,0,0,0,0,0,0,0,0,0,7,42,16,6,19,26,19,18,8,0,149,0,0,0,6,3,3,0,3,0,17,3,0,0,3,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3
50101100303,0,0,0,0,0,5,11,7,0,27,0,0,0,0,5,4,3,0,0,15,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,14,0,0,0,0,0,3,7,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,3,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,3,3,0,13,18,6,8,10,20,12,11,7,0,93,0,0,0,0,0,0,5,0,0,9,20,13,11,19,19,29,34,20,5,163,0,0,0,0,0,10,13,6,0,26,0,3,0,0,5,0,3,0,0,13,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,4,4,0,8
50101100304,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,16,10,11,10,3,8,5,0,77,5,0,7,0,0,4,6,0,0,16,20,15,17,13,19,20,16,6,0,133,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50101100305,0,0,0,0,0,8,0,4,0,14,0,4,0,3,0,0,0,5,0,8,0,0,0,0,0,5,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,3,19,18,10,12,3,9,8,8,5,0,70,4,0,0,0,8,4,3,3,5,32,19,17,14,17,25,29,20,16,6,150,0,0,0,0,0,6,5,0,0,14,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4
50101100306,0,0,0,0,4,9,4,3,0,18,0,0,0,3,4,5,0,0,0,19,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,10,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,11,32,19,11,20,18,19,12,0,0,142,0,0,0,4,0,0,0,0,0,10,41,17,26,29,25,43,30,11,3,219,0,0,0,3,4,3,8,10,0,31,0,0,0,4,3,5,5,5,0,19,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
