SA1_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
50501107611,5,21,19,62,103,84,9,0,0,302,27,15,7,3,12,10,8,0,0,77,0,0,0,0,4,5,0,0,0,7,0,0,0,0,3,0,0,0,0,3,27,38,21,68,120,97,14,0,0,386,0,8,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,12,37,40,25,68,121,97,14,0,0,401,16,3,0,0,3,12,32,15,6,89,0,0,0,0,0,0,0,0,0,6,53,46,22,72,131,105,44,15,6,493,3,10,10,35,63,28,0,0,0,165,38,19,10,35,51,42,7,0,0,202,0,0,0,4,0,3,0,0,0,17,0,0,0,0,3,0,0,0,0,6,42,31,27,71,120,82,4,0,0,379,0,0,0,3,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,5,0,3,3,3,5,0,0,0,18
50501107612,8,15,12,26,74,58,7,0,0,200,21,7,8,5,8,18,8,0,0,65,0,0,0,0,5,4,0,0,0,14,0,3,0,0,0,0,0,0,0,5,28,21,14,33,93,76,17,0,0,281,0,0,4,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,11,5,4,6,0,0,6,0,0,0,17,27,24,18,29,93,85,17,0,0,299,22,4,0,4,0,12,28,5,3,72,0,0,0,0,0,0,0,0,0,0,53,28,18,34,94,90,41,9,3,368,4,13,15,24,36,27,4,0,0,116,26,13,3,19,43,33,6,0,0,154,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,36,33,23,43,84,62,12,0,0,285,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,4,0,0,0,14
50501107613,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,0,17,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,18,5,3,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107614,8,20,33,73,122,80,9,0,0,347,24,25,4,3,14,8,4,0,0,83,0,0,0,3,8,3,0,0,0,20,0,0,0,4,0,4,0,0,0,7,32,42,40,83,134,100,19,0,0,453,0,6,5,4,0,4,0,0,0,12,6,3,0,0,0,0,0,0,0,13,6,8,5,4,0,4,0,0,0,20,39,44,46,84,141,98,16,0,0,473,27,8,5,8,0,15,39,14,0,116,0,0,0,0,0,0,0,0,0,0,67,50,48,94,140,116,60,14,0,588,3,10,16,40,61,18,0,0,0,153,27,26,16,46,61,46,3,0,0,228,0,0,4,3,3,8,0,0,0,18,0,6,0,0,0,0,0,0,0,4,33,44,35,93,125,68,7,0,0,403,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,11,7,0,0,5,6,0,0,0,0,17
50501107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107616,8,8,26,68,83,41,8,0,0,243,14,9,8,10,7,7,0,0,0,50,0,0,0,0,3,3,0,0,0,14,0,0,3,0,3,0,0,0,0,3,24,20,41,83,91,50,11,0,0,320,0,0,3,0,3,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,5,0,3,0,3,0,0,0,0,8,28,22,37,83,96,50,11,0,0,328,18,3,0,0,3,6,21,9,0,65,0,0,0,0,0,0,0,0,0,4,46,28,37,88,98,58,35,9,0,398,3,4,14,33,38,19,0,0,0,110,16,10,17,43,46,18,0,0,0,153,0,0,7,4,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,5,20,18,36,88,82,37,0,0,0,289,0,0,0,0,6,0,0,0,0,3,7,0,4,0,0,5,0,0,0,13,7,0,0,0,0,5,0,0,0,12
50501107617,8,13,46,53,106,79,9,0,0,315,22,13,11,4,9,12,9,0,0,81,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,34,34,62,61,113,88,15,0,0,404,0,0,5,0,4,0,0,0,0,13,7,3,0,0,0,0,0,0,0,13,9,3,5,0,6,0,0,0,0,20,40,32,60,66,119,90,17,0,0,427,24,4,0,0,0,11,39,15,4,95,0,0,0,0,0,0,0,0,0,6,61,36,68,64,122,109,58,15,5,525,5,21,30,36,58,30,0,0,0,182,28,8,22,30,46,40,4,0,0,179,4,0,0,0,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,10,32,32,51,68,114,71,8,0,0,385,0,0,0,0,0,0,0,0,0,4,5,5,0,0,3,3,0,0,0,20,5,6,0,0,3,3,0,0,0,19
50501107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107702,0,3,8,9,12,10,0,0,0,50,10,6,9,9,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,20,16,13,8,0,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,18,21,17,19,8,0,0,94,4,0,0,0,0,3,10,13,3,32,0,0,0,0,0,0,0,0,0,0,8,17,18,19,14,17,17,13,3,127,0,3,7,8,14,10,3,0,0,42,3,4,6,6,8,11,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,16,27,3,0,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50501107703,0,13,20,18,10,18,4,0,0,84,0,12,3,6,5,5,0,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,26,28,21,15,26,5,0,0,125,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,12,3,26,29,25,15,27,10,0,0,137,0,0,4,4,3,7,21,5,5,46,4,0,0,0,0,0,0,0,0,3,7,28,36,33,19,28,29,9,5,190,0,9,18,7,12,16,3,0,0,53,6,13,11,4,8,20,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,34,12,20,33,10,0,0,126,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50501107704,0,15,31,20,18,8,3,0,0,98,0,13,15,8,0,3,0,0,0,38,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,45,26,27,13,4,0,0,144,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,3,32,45,30,27,11,5,0,0,153,4,6,6,8,3,9,15,10,6,59,0,0,6,3,3,0,0,0,0,23,5,39,60,38,36,21,19,12,6,230,0,10,21,8,8,9,0,0,0,54,11,15,12,11,7,9,0,0,0,64,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,30,32,20,19,14,4,0,0,126,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,13
50501107705,0,5,18,12,9,6,3,0,0,58,0,3,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,27,16,11,9,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,11,31,15,11,9,3,0,0,87,6,3,5,0,5,10,15,14,21,77,4,0,8,4,11,27,24,44,46,162,3,19,40,21,34,45,46,60,63,328,0,0,9,7,6,12,0,0,0,33,0,3,4,10,7,3,0,0,0,33,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,15,16,14,19,6,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50501107706,0,3,22,22,24,19,0,0,0,91,0,0,0,5,4,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,27,31,20,4,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,26,29,31,26,9,0,0,114,7,0,0,0,3,5,24,4,0,50,0,0,0,4,0,0,0,0,0,3,15,3,33,28,32,25,30,8,0,171,0,4,8,9,17,8,4,0,0,43,3,3,13,16,13,12,4,0,0,68,0,0,0,4,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,7,16,23,31,28,12,0,0,123,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
50501107707,0,3,16,21,16,15,0,0,0,77,6,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,16,27,20,15,0,0,0,92,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,8,16,27,20,15,0,0,0,95,6,0,0,0,0,0,7,6,0,27,0,0,0,0,0,0,0,0,0,0,9,8,16,27,22,24,7,7,8,127,0,4,9,10,11,7,0,0,0,36,5,6,4,17,12,11,5,0,0,54,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,13,12,33,21,15,3,0,0,98,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7
50501107708,5,11,18,27,22,23,9,0,0,115,3,0,8,0,4,3,3,0,0,24,0,0,0,4,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,5,10,27,33,22,30,15,0,0,139,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,27,35,22,30,15,0,0,144,4,4,0,0,0,10,28,16,0,66,0,0,0,0,0,0,0,0,0,6,13,14,28,35,22,33,43,17,0,213,6,3,16,10,14,11,0,0,0,52,0,4,8,14,16,14,4,0,0,70,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,4,5,22,27,28,35,10,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3
50501107709,0,5,0,6,14,13,0,0,0,39,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,12,19,12,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,19,12,0,0,0,51,0,0,0,0,0,4,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,6,5,10,19,20,5,0,0,65,0,0,3,8,12,8,0,0,0,28,9,6,0,9,6,7,0,0,0,36,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,11,4,13,19,12,6,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
50501107710,0,9,27,21,9,12,0,0,0,83,4,4,3,0,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,30,21,14,19,3,0,0,103,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,10,5,15,26,23,15,22,3,0,0,113,3,0,3,0,0,6,3,6,0,26,4,0,0,5,3,0,0,0,0,8,15,13,37,26,18,30,11,6,0,147,0,5,17,13,5,3,4,0,0,50,3,3,5,6,6,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,24,14,9,18,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4
50501107711,3,0,16,13,13,14,3,0,0,60,7,0,6,0,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,4,22,13,20,17,3,0,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,22,13,19,19,3,0,0,89,3,5,3,0,5,5,9,6,4,31,0,0,0,0,0,0,0,0,0,4,10,11,25,17,23,18,15,6,4,121,0,0,5,7,9,4,0,0,0,36,4,6,11,5,7,10,3,0,0,47,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,18,15,14,19,4,0,0,89,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50501107712,8,6,15,15,17,21,4,0,0,77,3,3,6,0,3,5,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,13,24,17,21,25,3,0,0,111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,13,28,15,21,26,5,0,0,116,4,0,3,0,0,3,11,4,0,37,0,0,0,0,0,3,0,3,3,11,15,13,28,21,27,30,17,8,8,169,0,3,11,16,7,11,0,0,0,46,8,10,8,16,18,11,4,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,17,31,19,19,4,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5
50501107713,0,25,66,33,28,21,4,0,0,181,3,18,19,3,3,9,0,0,0,55,0,0,3,0,6,0,0,0,0,8,0,0,4,0,4,0,0,0,0,5,3,41,90,46,39,27,10,0,0,248,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,12,7,45,92,45,40,32,7,0,0,258,8,11,0,0,0,9,28,18,0,77,0,10,15,10,3,4,3,0,0,47,12,63,107,55,44,39,38,15,3,387,0,13,38,18,10,12,0,0,0,92,3,12,20,14,11,10,3,0,0,63,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,27,55,29,22,16,0,0,0,160,0,0,0,0,0,0,0,0,0,3,0,6,3,6,0,0,0,0,0,7,0,6,3,3,0,0,0,0,0,14
50501107714,0,17,29,19,20,26,9,0,0,114,7,17,12,3,7,3,4,0,0,54,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,35,37,32,29,30,11,0,0,176,0,0,3,0,0,3,0,0,0,7,6,7,0,0,0,0,0,0,0,14,6,7,3,0,0,3,0,0,0,21,15,40,43,25,31,33,14,0,0,195,5,9,6,9,5,13,24,9,0,75,3,3,8,0,9,5,0,0,0,22,20,47,50,38,37,45,40,15,0,291,0,13,9,6,12,12,0,0,0,62,3,13,20,3,9,16,7,0,0,76,0,0,0,6,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,25,36,16,26,36,11,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107715,3,3,9,16,10,17,5,0,0,64,0,7,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,16,15,21,11,0,0,80,0,3,0,0,0,4,0,0,0,8,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,4,0,0,0,8,3,12,16,15,15,23,11,0,0,92,0,0,0,0,0,4,18,16,4,41,0,0,0,0,0,0,0,0,0,0,3,15,16,17,10,25,31,16,4,136,0,0,23,7,6,9,0,0,0,46,7,7,9,10,5,13,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,32,12,13,20,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
50501107716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,11,0,0,5,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107717,0,7,18,5,5,8,0,0,0,45,0,0,4,4,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,8,22,8,9,11,5,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,22,8,7,11,5,0,0,75,3,3,9,0,0,5,10,0,0,26,0,0,0,0,0,3,0,0,0,6,8,17,33,15,11,17,7,0,0,104,0,3,14,5,5,5,0,0,0,22,4,0,6,3,3,13,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,17,7,7,15,3,0,0,61,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
50501107718,0,4,13,6,19,19,3,0,0,60,4,3,4,0,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,6,23,15,5,0,0,79,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,14,15,6,23,15,5,0,0,75,3,0,0,0,0,3,11,3,3,24,0,0,0,0,0,0,0,0,0,6,12,14,17,7,21,20,18,8,3,107,0,0,7,6,10,5,0,0,0,25,0,0,0,7,5,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,15,12,4,0,0,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
50501107719,3,27,47,22,18,12,0,0,0,120,7,38,38,8,4,5,5,0,0,100,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,11,66,86,33,19,16,4,0,0,230,0,4,10,6,0,0,0,0,0,18,0,10,9,0,0,0,0,0,0,17,0,12,16,6,0,0,0,0,0,38,9,76,106,36,22,16,4,0,0,270,9,28,30,6,4,5,15,0,0,99,0,3,11,0,0,3,0,0,0,19,21,112,140,45,24,23,13,3,0,391,5,9,21,8,11,8,0,0,0,62,15,51,23,15,8,5,0,0,0,122,0,0,4,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,3,21,66,55,25,23,10,3,0,0,198,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,0,13,7,5,0,0,0,0,0,0,0,17
