SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
501021011,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0
501021012,989,961,293,66,468,338,81,179,1061,86,795,5578,439,9505,21,34,15,5,26,22,8,0,23,4,25,239,18,387,157,62,40,9,81,70,15,48,80,15,80,310,38,696,19,7,7,4,14,11,3,9,13,3,21,99,3,172,13,0,0,3,7,4,3,5,7,0,6,40,0,82,0,0,0,0,5,4,0,0,0,0,0,24,0,33,7,13,6,0,12,3,0,0,0,0,11,182,4,228,0,0,0,0,5,0,0,0,0,0,0,76,0,81,3,5,0,0,3,0,0,0,0,0,3,102,4,117,7,8,3,0,3,0,0,0,3,0,3,37,0,64,22,28,7,3,16,12,0,3,25,4,22,223,11,325,259,150,86,16,160,127,29,70,152,21,170,1343,84,2190,12,5,6,5,12,8,0,6,3,0,0,27,579,632,1254,1112,387,83,640,470,112,248,1213,113,967,6944,1101,12327,403,551,126,7
501021014,781,627,261,40,371,296,58,156,690,66,480,4117,286,6821,27,26,8,0,19,11,9,14,29,0,21,203,12,307,120,45,39,10,54,51,15,33,55,9,60,250,21,557,19,8,9,3,14,9,3,5,10,3,7,61,0,117,32,8,11,4,28,20,7,0,12,8,16,42,7,129,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,11,0,0,11,3,0,0,0,0,17,423,4,473,0,3,0,0,0,0,0,0,0,0,0,102,0,102,0,0,0,0,3,0,0,0,0,0,5,9,0,18,6,7,0,0,3,0,0,5,3,0,0,22,0,34,15,11,7,0,3,9,0,0,9,0,10,87,3,129,229,116,79,24,140,100,32,53,113,17,129,1207,53,1878,15,7,6,4,13,12,7,5,21,9,12,64,498,612,1032,751,343,70,529,407,89,208,824,90,620,5387,833,9309,328,331,105,0
501021015,573,524,170,33,292,215,49,113,647,64,472,3194,221,5442,14,27,6,0,19,7,4,3,18,5,9,117,7,192,86,42,29,6,39,41,4,22,47,8,44,175,9,408,8,0,0,0,4,0,0,6,3,4,11,47,4,71,23,4,11,4,21,12,0,3,12,0,11,50,3,115,0,0,0,0,0,0,0,0,0,0,0,17,0,22,8,12,0,0,22,10,0,0,9,0,8,208,13,278,0,0,0,0,3,0,0,0,0,0,3,89,7,104,3,5,3,0,0,0,0,0,0,0,0,84,0,98,0,3,0,0,3,3,0,0,3,0,6,26,0,32,9,4,5,0,0,5,0,0,0,5,13,73,4,101,153,95,62,12,110,76,9,28,85,24,101,890,48,1418,5,4,0,0,3,3,0,4,4,0,3,27,295,333,735,620,237,42,408,293,58,148,733,85,576,4109,562,7195,205,280,76,0
501021016,366,286,119,5,163,142,28,59,295,20,247,1870,155,3134,15,12,5,0,7,4,4,0,12,4,11,77,10,132,95,26,27,5,45,36,4,17,50,14,49,141,19,353,12,0,4,0,0,3,0,0,0,0,5,27,10,52,15,5,8,0,12,8,8,5,8,4,3,26,13,74,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,3,0,0,8,0,0,0,0,0,3,51,0,64,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,9,0,18,6,0,0,0,3,4,4,0,0,0,6,32,0,44,146,52,45,9,76,55,17,18,76,22,72,375,57,758,14,3,7,0,6,0,0,3,6,0,3,51,265,338,525,343,167,15,241,199,45,85,378,44,324,2293,468,4234,138,132,42,0
501021251,460,704,148,17,235,156,47,78,728,37,530,4334,266,6743,22,34,6,0,15,8,3,9,23,4,13,182,18,302,93,57,23,6,48,36,8,33,77,6,58,375,26,679,19,10,3,0,9,4,0,0,9,3,7,62,0,108,8,3,0,0,3,6,0,0,0,4,8,52,3,69,0,0,0,0,7,0,0,0,0,0,3,45,5,59,3,10,0,0,19,5,4,0,5,0,22,309,4,362,0,0,0,0,0,0,0,0,0,0,0,37,0,40,3,9,0,0,13,6,0,0,0,0,8,161,3,191,9,5,0,0,7,0,0,3,5,0,3,47,0,70,33,54,18,0,26,16,3,7,46,0,48,519,10,734,183,181,55,11,142,82,21,51,174,17,171,1797,72,2615,4,8,4,0,3,6,0,0,0,0,0,30,361,410,659,896,210,24,389,245,72,134,901,58,696,6163,697,9770,276,464,79,3
501021252,215,204,67,8,100,77,15,42,174,14,167,1508,97,2378,3,4,0,0,4,0,0,0,0,0,0,41,0,58,32,11,8,3,12,9,3,3,22,0,24,118,19,223,8,4,5,0,3,0,0,5,0,0,3,32,0,53,3,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,23,0,35,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,3,0,0,0,0,0,6,0,16,7,0,3,0,4,0,0,0,0,0,0,16,0,28,9,10,0,0,4,5,0,0,10,0,14,102,4,142,56,31,17,5,29,19,8,10,33,0,53,360,25,567,3,0,3,0,4,3,0,0,0,0,0,7,85,98,277,237,85,18,135,102,15,50,212,20,217,1866,212,3042,109,138,38,0
501021253,1074,785,349,151,444,427,93,175,1074,94,808,5500,402,9360,38,21,20,6,17,14,3,7,37,4,24,186,18,327,202,73,61,31,81,82,17,41,85,20,114,479,40,975,41,15,8,11,24,26,0,4,18,0,30,140,5,253,45,3,19,10,32,27,3,4,16,8,22,84,11,188,5,0,0,0,3,0,0,0,0,0,0,38,5,55,14,10,0,0,6,0,0,0,5,0,16,164,8,215,0,3,0,0,0,0,0,0,0,0,3,95,0,107,5,8,0,0,7,0,0,0,0,0,5,167,5,189,8,8,4,0,4,0,0,0,11,4,13,95,6,128,21,18,7,3,10,13,0,6,14,5,23,183,3,268,377,165,132,60,187,162,37,65,196,39,248,1630,101,2714,23,3,3,12,13,6,4,0,6,0,7,30,603,683,1474,945,481,223,649,601,128,242,1283,136,1059,7164,1103,12760,436,480,144,6
501021254,464,445,107,28,279,165,34,124,624,36,364,1979,170,3769,21,20,9,0,12,7,0,9,25,0,16,85,8,160,83,31,19,10,35,30,8,23,52,14,35,99,20,285,18,0,9,4,6,8,0,12,8,4,7,29,7,77,3,0,0,0,4,7,0,0,7,0,0,16,0,32,3,0,0,0,0,0,0,0,0,0,0,12,4,22,9,4,0,0,17,3,4,0,5,0,9,132,3,173,0,0,0,0,0,0,0,0,0,0,0,18,0,23,3,0,0,0,3,0,0,0,0,0,0,24,0,33,3,0,0,0,0,4,0,0,0,0,3,22,0,33,8,4,0,0,7,6,0,0,10,0,3,51,0,74,148,67,39,16,87,62,12,47,104,18,76,491,36,913,21,9,7,0,9,5,0,0,14,4,12,36,359,445,637,518,147,43,374,230,49,170,740,64,447,2506,564,5119,176,194,32,0
501031017,585,406,211,26,235,230,41,101,567,52,426,3028,176,5038,33,14,9,3,7,12,0,6,14,3,7,125,9,205,157,56,49,15,62,61,5,45,65,17,89,356,19,730,18,3,9,4,3,7,0,3,10,4,15,67,3,131,9,4,0,0,7,3,0,0,0,0,9,20,0,37,0,0,0,0,0,0,0,0,0,0,0,9,0,8,8,9,3,0,5,4,3,0,6,0,6,50,3,76,0,0,0,0,0,0,0,0,0,0,0,6,0,13,4,0,0,0,5,3,0,0,0,0,3,13,0,18,5,4,0,0,5,0,0,5,0,0,6,31,4,53,15,7,4,0,6,6,0,0,14,3,16,51,0,100,250,96,78,17,95,91,9,51,114,33,141,724,47,1359,14,10,10,0,9,5,0,4,10,0,3,81,537,666,852,504,300,42,336,329,55,159,692,87,575,3830,752,7068,268,224,107,5
501031018,508,355,154,29,234,201,31,78,468,51,359,2815,144,4592,19,16,6,0,3,11,0,0,9,0,7,97,4,152,111,34,26,8,29,38,6,19,50,11,51,247,17,522,15,3,9,0,8,14,3,3,9,0,17,63,3,114,13,8,4,9,14,8,0,3,7,4,6,15,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,3,0,0,4,0,3,58,0,82,0,0,0,0,0,0,0,0,0,0,7,37,0,42,5,0,0,0,7,0,0,0,0,0,0,16,0,28,8,0,0,0,0,0,0,0,3,0,0,30,0,43,6,5,6,0,0,4,0,10,6,0,10,64,4,83,189,77,50,15,64,79,9,36,84,19,106,633,37,1135,18,13,5,0,7,7,5,8,7,3,5,46,339,423,709,441,206,45,304,290,45,124,564,73,475,3497,517,6155,238,196,48,0
501031019,450,394,148,40,232,174,36,92,509,44,361,2586,164,4344,11,8,3,0,9,3,0,3,10,0,8,56,4,97,66,31,14,7,27,24,0,13,38,4,34,90,15,261,8,0,0,0,0,6,0,3,9,0,9,29,0,61,18,0,7,4,6,14,0,4,6,0,19,41,11,103,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,0,0,0,7,6,0,0,4,0,4,46,0,64,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,7,0,0,0,0,0,0,52,4,69,0,0,0,0,0,0,0,3,0,0,3,11,0,15,4,6,5,0,0,0,0,0,3,0,0,21,0,34,117,56,29,21,60,52,7,24,61,8,81,369,31,726,19,14,7,0,7,4,0,0,4,6,3,31,308,373,587,461,176,58,301,232,48,117,574,56,447,2987,502,5447,176,203,61,0
501031020,436,308,149,19,213,183,31,86,375,39,295,2159,118,3590,19,14,8,0,3,5,0,3,12,0,15,122,7,186,91,40,24,5,25,42,4,19,42,5,45,200,19,440,11,6,6,0,9,9,0,3,0,0,5,94,3,137,9,0,0,6,6,5,4,0,0,0,3,28,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,4,0,0,0,5,0,0,55,0,63,0,0,0,0,0,0,0,0,3,0,0,38,0,45,3,0,0,0,0,4,0,0,4,0,0,13,0,28,6,0,0,0,0,0,0,0,0,0,3,27,0,33,8,3,6,0,4,4,0,0,0,0,0,34,3,52,153,66,49,9,52,70,8,29,68,10,86,612,37,1034,13,0,9,0,3,5,0,4,10,6,0,54,488,567,595,376,199,31,273,259,35,119,450,55,389,2825,643,5198,211,183,69,0
502011021,652,487,205,23,267,239,47,104,560,64,493,3553,229,5846,31,24,10,5,13,9,3,4,14,0,28,190,6,290,214,96,78,6,95,99,15,39,114,16,121,655,63,1272,22,0,12,0,6,10,3,5,4,0,8,89,5,133,9,3,0,0,6,3,4,3,0,0,3,38,4,61,0,0,0,0,0,0,0,0,0,0,5,0,0,6,10,3,0,0,3,0,6,0,4,0,8,90,0,119,0,0,0,0,0,0,0,0,0,0,0,7,0,13,3,0,3,0,5,5,0,3,0,4,3,28,0,49,12,7,0,0,4,3,0,0,6,0,7,50,3,77,12,8,14,0,11,8,0,0,11,0,16,147,10,217,307,143,117,18,149,142,28,56,159,26,203,1300,96,2238,10,6,8,0,11,6,0,7,7,0,7,19,365,414,970,638,329,35,426,396,76,165,723,84,697,4866,691,8498,224,254,77,0
502011022,810,538,296,43,360,389,70,153,669,88,554,4015,306,6807,37,38,26,3,15,24,4,11,29,7,30,200,12,355,219,69,66,8,73,88,18,47,110,15,118,691,40,1254,24,13,9,0,17,9,3,0,7,0,9,101,0,159,12,9,4,0,13,14,3,5,8,0,12,30,8,87,3,0,0,0,0,3,0,0,0,0,3,10,0,15,8,5,0,0,7,5,5,0,11,0,13,130,3,167,3,3,0,0,0,6,0,0,3,0,0,29,0,36,3,0,0,0,8,3,0,0,0,0,0,19,3,31,8,7,0,0,0,0,0,0,3,0,3,50,3,77,12,8,5,0,11,4,0,0,20,4,9,145,5,211,334,142,120,14,150,151,34,71,187,33,198,1402,74,2390,29,10,7,0,12,3,6,3,12,4,7,36,375,471,1165,695,425,56,522,541,107,227,870,128,754,5453,756,9664,259,274,80,0
502011023,980,836,332,51,497,452,105,248,993,122,759,3565,337,7014,55,48,18,0,26,34,9,11,27,3,27,204,16,372,282,94,84,18,150,143,38,64,125,36,114,355,34,1013,36,9,12,4,26,27,3,4,16,3,16,65,8,153,16,0,5,6,12,10,0,4,11,3,8,32,7,75,8,0,3,0,0,0,0,0,0,0,3,6,0,19,21,10,6,0,15,8,3,0,9,0,21,232,7,309,0,0,0,0,0,0,0,0,0,0,0,24,0,25,4,5,0,0,5,8,0,0,5,0,3,56,0,73,0,9,0,0,4,0,0,0,4,0,4,17,3,44,10,7,9,0,0,6,4,0,20,0,11,68,9,124,435,179,136,27,242,241,53,93,219,57,213,1065,81,2205,41,15,13,0,17,15,4,4,11,7,7,30,564,652,1456,1031,479,81,761,704,166,342,1221,194,975,4654,985,9869,248,347,93,0
502011024,1586,1100,544,73,705,694,174,315,1222,156,1141,7597,578,13145,75,54,23,0,35,37,0,12,56,15,44,450,30,713,593,231,188,34,225,274,59,137,274,65,319,1572,107,3122,59,27,37,5,32,36,8,18,27,7,44,237,13,425,37,10,12,0,18,13,4,6,9,8,8,89,8,171,8,3,0,0,9,0,0,0,3,0,5,52,0,71,15,9,15,0,26,15,0,0,14,0,22,311,15,403,4,0,0,0,3,0,0,0,0,0,6,74,0,83,3,6,6,0,6,9,0,0,7,0,0,75,0,104,15,7,0,0,9,7,3,4,12,0,4,115,3,165,39,32,17,0,23,34,6,8,30,5,42,358,13,519,854,383,293,47,381,418,76,180,443,94,495,3327,194,5782,46,18,21,4,26,33,10,18,19,18,17,76,774,974,2483,1501,855,128,1117,1149,263,515,1682,268,1654,10999,1544,19905,529,599,199,10
502011025,935,713,298,47,446,384,74,244,1035,109,657,3267,253,6393,57,34,16,0,20,21,0,8,51,6,28,199,18,371,240,102,77,16,131,128,27,71,142,29,140,495,55,1171,34,6,11,0,13,25,0,5,10,8,21,69,10,165,21,11,11,0,8,9,0,6,7,3,13,48,8,113,0,0,0,0,0,0,0,0,0,0,0,19,0,25,14,11,0,0,21,4,0,0,9,0,17,258,22,341,5,0,0,0,5,3,0,0,4,0,3,71,0,90,0,7,0,0,5,4,0,0,5,0,9,179,4,202,16,10,5,0,0,4,0,0,14,0,12,45,0,73,15,12,11,0,6,5,0,3,12,5,4,117,14,176,410,202,130,17,219,205,37,105,252,52,246,1500,125,2734,39,17,10,0,20,17,3,10,19,3,19,63,980,1131,1384,924,440,70,681,601,110,357,1307,171,921,4832,1361,10256,240,315,77,0
502011026,535,443,249,17,274,252,48,155,534,65,384,2813,221,4904,25,14,10,0,14,15,4,10,18,0,23,120,9,214,135,53,49,8,54,73,17,38,54,12,68,288,18,662,15,0,8,0,7,8,4,9,10,0,8,41,3,83,8,7,0,0,7,0,0,0,0,0,6,4,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,5,0,7,0,0,0,5,4,3,49,0,77,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,14,12,7,3,0,0,0,0,0,4,0,9,19,0,41,11,7,3,0,4,5,0,3,7,0,12,62,0,92,207,100,79,11,98,110,28,66,94,17,123,620,41,1223,22,8,15,0,12,3,5,3,3,0,4,23,409,473,765,546,337,30,378,364,77,226,634,84,512,3453,671,6599,175,214,88,0
502011027,1123,1266,375,107,547,498,109,239,1391,131,1153,8712,566,13734,51,71,20,0,39,36,4,15,71,5,67,636,53,954,434,253,159,28,208,205,40,95,237,43,290,1558,109,2867,48,21,16,7,20,24,0,17,30,10,43,213,4,365,25,11,10,3,15,17,3,4,10,3,22,107,3,174,3,3,0,0,8,7,0,0,3,0,3,58,3,76,21,23,11,0,23,18,4,6,17,3,41,531,14,668,0,0,0,0,3,0,0,0,0,0,3,82,0,99,17,12,7,4,25,11,4,5,5,0,20,271,5,360,17,11,6,0,6,4,0,6,18,0,13,131,11,179,42,38,14,3,34,22,5,6,45,0,58,603,17,814,665,435,235,50,384,326,66,148,434,65,556,4204,222,6559,20,10,7,3,19,9,0,3,11,0,6,44,869,966,1807,1714,618,159,945,828,173,391,1834,198,1721,12966,1654,21261,481,826,158,4
502011028,1156,767,361,136,545,503,94,287,1024,140,753,3947,333,7608,52,40,19,7,26,34,8,11,41,9,42,224,27,427,353,115,115,47,160,180,36,101,139,39,168,503,51,1341,55,12,20,9,19,17,0,12,24,4,25,97,4,207,19,4,3,4,20,20,3,7,13,7,9,52,3,107,4,0,0,0,0,0,0,0,0,0,0,15,0,25,15,19,5,0,21,6,7,0,18,3,19,248,17,344,5,0,4,0,6,0,0,0,0,0,0,63,0,71,10,0,6,4,5,8,0,0,5,0,5,63,8,90,9,11,4,0,9,3,0,3,11,0,19,42,0,82,22,8,13,5,21,13,0,0,13,0,19,156,4,232,542,200,191,77,287,281,53,136,253,61,307,1457,119,2938,34,12,8,6,19,16,5,5,23,6,19,75,625,777,1731,979,561,220,853,801,159,425,1302,205,1077,5483,1085,11323,283,345,112,3
502011029,862,747,276,26,417,329,87,191,888,82,675,4434,381,7699,31,24,14,3,23,20,4,9,29,6,27,152,15,284,196,101,68,17,96,83,19,62,108,24,121,393,60,939,24,12,9,0,11,10,4,7,8,0,6,48,4,110,8,9,8,0,10,4,0,4,3,0,8,18,3,51,0,0,0,0,0,0,0,0,3,0,0,3,0,7,8,12,3,0,17,4,6,0,3,0,0,120,5,167,0,0,0,0,0,0,0,0,0,0,4,13,0,18,5,0,0,0,0,0,0,4,0,0,8,16,0,26,7,8,3,0,4,11,0,0,7,4,3,18,5,46,17,8,7,0,11,13,0,3,16,0,11,70,0,119,299,172,114,21,171,146,30,89,169,35,188,845,94,1758,28,14,12,3,14,9,5,14,11,3,11,95,650,804,1191,930,394,51,606,484,124,290,1071,122,873,5369,1122,10263,325,403,88,4
503011030,334,306,187,36,89,195,38,65,256,39,320,3103,152,4565,4,5,4,0,3,4,3,0,3,0,3,78,4,103,72,29,48,8,24,49,4,17,27,4,60,383,18,632,7,9,7,0,3,8,0,0,4,0,14,148,0,192,24,8,7,3,7,16,3,5,6,0,19,110,5,176,3,0,5,0,4,0,0,0,0,0,7,43,0,59,15,0,0,0,10,18,0,4,6,0,24,155,6,221,5,0,3,0,8,0,0,0,0,0,9,81,0,112,7,7,0,0,7,8,0,0,3,0,6,85,0,110,9,7,4,3,0,11,0,5,3,0,9,146,8,187,13,8,13,0,0,8,0,0,12,0,16,170,7,247,167,82,90,18,67,127,15,34,62,18,169,1390,40,2040,0,0,5,0,0,0,3,0,3,0,0,16,171,199,507,384,280,51,165,325,55,101,323,62,490,4508,374,6805,135,202,91,0
503011031,519,437,243,95,173,312,41,107,495,58,408,3635,162,5735,21,8,8,4,4,7,0,3,14,0,13,96,6,156,101,52,52,22,34,71,7,18,74,13,80,563,29,939,18,14,7,0,12,12,0,10,18,3,11,173,4,248,15,10,6,3,8,9,0,4,8,0,14,92,0,147,3,8,3,0,6,0,0,0,3,0,6,68,0,93,26,18,7,4,14,11,0,0,7,0,29,225,5,320,3,6,5,0,6,7,0,0,4,3,9,374,7,413,9,6,8,0,6,6,0,5,3,0,11,105,0,138,9,12,8,4,8,7,0,0,17,3,10,188,5,244,19,18,18,7,8,19,0,4,23,0,15,182,9,285,225,144,117,39,114,141,21,43,178,29,207,2061,68,2985,13,0,3,0,5,7,0,7,6,0,3,39,457,529,759,583,371,130,291,458,64,160,681,84,616,5739,685,9248,207,315,110,0
