SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
503011033,21,19,13,0,0,0,50,5,0,0,0,0,0,5,5,8,3,0,0,4,10,3,0,10,0,0,0,11,6,7,4,0,5,0,11,9,8,3,0,0,0,16,5,16,3,0,4,0,30,6,5,4,0,0,0,19,7,14,7,0,0,0,26,0,13,0,0,0,0,17,0,5,3,0,0,0,13,15,36,12,4,4,0,70,4,13,5,3,5,0,32,3,16,5,0,0,0,28,17,37,15,0,0,0,62,31,134,44,9,4,0,217,21,104,30,4,0,0,161,26,161,54,6,0,4,256,8,27,17,0,3,0,58,197,612,226,31,30,3,1096
503011034,22,13,12,0,4,0,52,0,0,4,0,0,0,0,9,0,4,0,0,0,13,7,0,0,0,0,0,9,4,0,0,0,0,0,9,8,3,9,0,0,0,20,14,8,11,0,0,0,35,9,6,0,0,5,0,27,9,6,8,0,0,0,23,0,9,5,0,4,0,18,11,7,3,0,0,0,19,15,22,15,0,0,0,57,8,9,4,0,0,0,22,5,17,7,0,0,0,33,9,20,4,0,4,0,43,38,94,20,3,9,0,168,27,84,20,4,0,0,138,41,138,65,3,5,0,257,21,35,21,4,11,0,90,249,481,218,35,36,3,1021
503011035,33,28,19,3,11,0,95,7,0,3,0,0,0,9,6,0,0,0,3,0,9,5,5,5,0,0,0,11,10,4,9,0,0,0,20,9,5,6,0,0,0,22,17,10,6,0,0,0,36,9,7,9,0,0,0,24,7,6,6,0,0,0,23,16,4,4,0,0,0,21,0,13,0,0,0,0,18,18,23,21,5,5,0,68,3,4,4,4,4,0,16,3,15,7,4,0,0,26,9,22,10,6,5,0,53,29,84,34,8,4,0,156,22,95,29,7,6,0,160,73,288,105,8,15,0,480,14,48,25,4,13,0,106,284,668,294,50,58,9,1358
503011036,12,8,16,3,3,0,39,0,0,3,0,0,0,5,5,4,4,0,0,0,9,6,0,8,0,0,0,14,4,4,6,0,0,0,5,8,4,0,0,0,0,13,6,8,3,0,0,0,21,0,3,5,0,5,0,18,3,6,3,5,3,0,23,7,8,3,3,4,0,25,0,13,5,0,0,0,22,15,37,11,0,5,0,71,0,6,5,0,0,0,13,3,16,6,3,0,0,33,15,26,4,7,0,0,53,25,110,36,3,0,0,183,27,94,25,8,4,0,160,30,136,60,3,12,0,243,19,30,15,8,0,0,71,190,523,212,50,55,3,1032
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,14,7,5,6,4,0,35,0,3,7,0,0,0,6,12,8,0,0,0,0,16,0,10,0,0,0,0,12,4,4,6,6,0,0,20,16,17,6,3,0,0,43,13,13,10,0,5,0,46,16,17,3,3,3,0,45,15,23,5,11,5,0,62,24,24,10,0,0,0,56,33,28,10,6,3,4,73,28,65,12,6,3,0,124,25,41,0,0,3,0,67,20,36,10,0,6,0,72,33,88,4,7,3,0,137,50,192,23,10,6,0,276,31,87,13,3,3,0,139,28,74,6,0,0,0,114,15,24,9,8,8,4,62,381,748,151,62,65,15,1421
503021039,24,19,19,0,0,0,62,3,3,4,0,0,0,8,11,0,3,0,8,0,23,12,0,3,0,0,0,19,11,11,5,3,4,0,27,17,12,11,5,8,0,48,26,23,12,4,6,0,78,27,29,9,9,4,0,79,35,28,19,3,0,0,90,32,23,16,3,4,0,75,18,25,3,7,3,0,55,59,65,29,12,3,4,156,22,36,12,0,3,0,78,29,30,16,5,4,0,85,50,69,12,6,6,0,145,86,174,36,9,15,0,326,53,107,16,3,5,0,194,56,112,27,5,0,0,191,20,35,17,7,5,0,77,596,801,260,72,80,13,1817
503021040,9,12,5,6,5,0,35,0,0,3,0,0,0,8,0,7,6,0,0,0,9,3,0,0,0,0,0,12,4,3,0,0,0,0,12,3,6,7,0,4,0,20,20,13,3,0,0,0,34,9,8,4,0,0,0,26,16,13,0,0,0,0,35,13,22,7,4,0,0,54,13,21,3,0,3,0,41,31,54,7,5,5,0,104,17,24,3,0,0,0,48,23,32,3,3,0,0,63,46,47,14,8,0,0,105,69,135,21,3,6,0,238,27,80,15,4,3,0,129,24,38,7,7,4,0,78,12,19,10,0,0,0,47,354,537,126,41,43,6,1102
503021042,24,19,13,0,7,6,61,5,3,7,0,0,0,8,8,3,4,0,3,0,21,7,3,0,0,5,0,11,5,3,4,0,0,0,23,12,0,4,4,3,0,27,16,6,4,0,3,0,35,20,17,10,6,5,0,52,11,17,7,5,4,0,49,22,23,10,3,5,0,64,13,18,0,4,0,0,37,29,42,10,10,7,0,103,13,18,3,0,0,5,38,14,21,8,0,0,0,48,27,46,17,3,3,0,97,74,144,35,7,7,0,268,33,115,26,11,10,0,186,51,141,36,3,9,0,243,12,26,13,0,3,3,64,396,693,206,61,76,11,1439
503021043,23,30,10,4,0,4,75,4,0,0,0,0,0,12,7,3,9,0,4,0,22,5,6,4,0,0,0,21,13,12,0,0,5,0,33,25,18,7,7,7,0,62,26,24,8,0,0,6,66,27,30,4,5,5,0,77,19,27,10,3,3,0,68,22,31,6,7,4,0,71,16,19,3,7,0,0,47,28,54,16,12,6,0,112,16,27,9,0,3,0,56,14,52,5,5,0,0,76,29,64,14,4,4,0,121,78,189,30,12,7,4,317,28,131,20,6,4,0,187,41,148,26,3,0,0,228,16,38,7,0,8,7,70,454,914,190,81,61,20,1722
503021295,13,8,0,0,4,0,31,0,0,0,0,0,0,4,6,0,0,0,0,0,10,0,3,3,3,0,0,7,5,0,0,0,0,0,11,11,3,0,0,0,0,17,19,6,4,0,4,0,32,31,15,0,0,3,3,45,35,4,8,5,0,0,52,21,10,0,5,4,0,49,22,9,0,0,3,0,36,42,16,4,5,4,0,69,21,4,0,0,0,0,33,22,7,3,0,0,0,35,26,8,0,0,0,0,39,59,29,11,6,3,0,107,26,15,6,0,0,0,49,26,4,5,0,0,0,34,20,8,5,0,4,0,37,415,157,56,17,46,8,699
503021296,15,9,3,0,0,3,30,4,5,0,0,0,0,3,3,0,0,0,0,0,7,4,3,0,0,0,0,9,10,0,0,0,0,0,15,17,7,6,4,0,0,30,16,11,5,5,0,0,30,28,7,0,0,4,0,35,25,12,3,0,0,0,47,42,17,0,0,0,0,67,16,10,0,0,0,0,32,44,20,7,8,5,0,78,21,12,0,0,0,0,29,19,14,0,5,4,0,39,34,29,0,7,5,0,70,50,36,3,0,4,0,97,17,18,6,3,0,0,49,22,19,4,0,0,0,42,18,7,0,0,0,0,34,400,233,50,32,32,10,751
503021297,13,0,4,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,3,5,0,0,0,0,0,5,8,0,0,0,0,0,8,10,0,0,0,0,0,16,21,7,0,0,5,0,32,18,3,0,0,0,0,27,32,7,3,0,0,0,45,10,3,0,0,0,0,18,45,12,0,4,0,6,62,19,5,0,0,0,0,28,16,5,0,0,0,0,30,21,12,4,0,4,0,40,24,17,3,0,6,0,53,13,10,3,3,0,0,23,16,5,4,0,0,0,30,12,6,8,0,0,0,26,290,99,32,21,21,4,460
504011044,25,15,11,0,6,0,66,5,0,4,0,0,0,17,13,7,9,0,4,0,33,7,4,9,0,6,0,25,11,12,13,8,3,0,43,20,20,9,8,7,0,70,29,28,19,3,13,3,96,56,50,20,15,13,4,150,59,65,15,10,15,0,159,64,74,23,8,15,3,183,63,81,13,11,10,3,178,75,137,28,9,11,0,260,29,52,16,8,10,0,114,12,52,8,5,0,0,72,47,85,27,6,9,0,167,45,95,35,0,4,0,180,19,36,4,3,0,0,57,10,26,3,0,0,0,42,25,44,8,3,4,4,90,621,873,269,89,130,21,2002
504011045,40,32,24,10,4,0,107,11,3,7,0,0,0,20,22,9,4,0,4,0,47,8,6,10,0,0,0,27,27,23,9,3,5,0,72,31,24,17,4,6,0,82,43,44,19,11,10,0,122,59,68,28,20,15,0,187,73,78,27,13,9,4,198,94,102,30,19,15,3,260,73,102,21,8,6,0,216,126,227,42,9,12,4,425,76,122,20,10,8,3,233,56,89,14,4,3,0,167,101,177,28,12,5,0,330,104,254,49,19,15,0,442,47,70,15,0,4,0,135,19,39,8,5,3,0,79,48,62,20,6,12,0,151,1038,1537,394,152,147,27,3294
504011046,24,13,7,0,3,0,48,5,0,0,0,0,0,5,4,0,0,0,3,0,10,4,4,0,3,0,0,16,16,4,0,3,0,0,24,22,10,6,5,0,0,46,34,12,5,0,11,0,56,39,27,4,3,5,4,83,51,32,7,3,3,0,96,55,35,4,11,5,0,109,38,30,5,0,0,4,77,57,49,7,10,4,0,130,22,31,3,0,7,0,68,25,33,0,3,0,0,67,45,41,11,0,6,0,102,55,82,13,3,3,0,155,25,25,8,5,6,0,66,17,19,10,0,0,0,47,18,23,7,6,0,0,59,557,460,101,70,55,13,1262
504011047,42,31,15,0,7,3,105,5,3,5,0,0,0,21,18,6,3,0,7,0,32,16,5,10,5,5,0,37,23,13,13,6,8,0,66,15,31,20,7,17,0,81,34,30,28,10,12,6,122,63,65,28,12,16,0,191,72,86,31,14,11,0,218,90,129,29,17,13,9,288,69,98,14,15,10,5,212,101,156,50,13,19,3,343,33,59,14,4,0,0,116,25,50,18,4,3,0,101,46,82,18,4,6,0,157,45,92,35,9,15,0,193,11,24,8,0,3,0,51,10,20,3,0,0,0,30,42,56,23,10,14,0,145,748,1032,387,137,179,34,2508
504011048,17,10,8,0,0,0,40,3,0,0,0,0,0,5,3,0,7,0,0,0,5,4,0,9,0,0,0,13,8,11,9,0,3,0,28,9,6,5,0,0,0,27,10,17,12,0,3,0,42,14,20,13,0,9,0,49,9,21,18,0,3,0,56,15,37,16,0,6,0,68,14,32,8,3,9,0,69,26,57,20,10,6,0,123,14,22,11,0,0,0,47,15,20,7,0,0,0,50,14,34,13,0,3,0,61,19,43,24,3,8,0,101,9,20,7,0,0,0,33,3,8,4,0,0,0,11,22,26,13,3,5,0,74,224,395,194,38,60,10,912
504021049,10,0,7,0,0,0,12,5,0,0,0,0,0,5,4,0,4,0,0,0,13,5,0,0,0,0,0,10,0,3,4,0,0,0,4,6,3,7,0,0,0,18,3,11,5,0,0,0,26,7,8,4,5,3,0,21,12,11,3,5,0,0,34,17,14,6,3,0,0,39,15,17,6,0,5,0,44,14,28,8,6,0,0,54,6,15,5,0,0,0,31,11,4,3,3,0,0,27,12,23,11,3,3,0,47,19,15,0,0,0,0,32,9,9,3,0,5,0,23,5,0,0,0,0,0,12,15,10,5,5,4,0,32,155,175,80,30,31,4,476
504021050,12,6,16,3,4,0,36,3,4,3,0,0,0,10,8,4,4,0,5,0,17,9,3,4,0,0,0,16,14,16,9,0,0,0,32,8,11,9,0,5,0,32,20,10,8,0,0,0,41,15,17,6,6,3,0,50,26,27,8,5,0,0,72,31,42,10,5,4,0,92,17,32,18,9,3,0,81,43,81,20,8,7,0,154,8,37,10,0,0,0,65,13,31,4,0,0,0,47,25,61,22,4,3,0,115,32,70,24,3,8,0,142,16,26,15,0,0,0,58,4,30,9,0,3,0,48,19,20,13,4,8,3,63,316,527,208,46,48,8,1166
504021051,6,9,3,6,5,0,26,0,0,0,0,0,0,8,5,0,0,0,0,0,10,4,0,0,0,0,0,12,9,0,4,0,3,0,17,6,13,7,4,3,0,37,10,16,3,0,0,0,34,20,16,11,3,3,0,54,18,17,9,7,8,0,60,18,31,14,6,5,0,72,19,31,6,0,6,0,70,22,61,19,3,7,0,119,14,32,10,3,0,0,57,8,21,10,0,0,0,41,17,37,19,0,5,0,82,23,50,6,0,0,0,82,5,12,6,4,0,0,29,0,13,0,0,0,0,21,11,14,5,8,0,0,37,231,382,148,41,52,8,860
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,24,17,12,0,5,0,57,8,6,6,0,4,0,19,14,7,12,0,3,0,36,8,4,6,0,0,0,27,19,12,8,6,0,0,47,20,19,24,5,4,0,66,17,18,19,5,6,0,71,32,40,22,6,6,0,112,32,52,17,6,9,0,121,60,92,19,15,8,0,194,33,61,26,7,11,0,138,75,133,47,14,10,0,278,35,71,10,4,8,0,130,23,55,18,4,6,0,105,53,85,42,7,5,0,199,85,128,51,4,4,0,276,36,31,23,4,3,0,94,20,16,16,3,6,0,57,48,36,27,6,13,0,130,673,867,402,109,109,7,2162
504021054,21,11,12,4,3,0,51,14,0,0,0,0,0,12,3,4,3,0,3,0,20,9,0,0,0,4,0,24,14,5,6,3,6,0,40,33,20,9,3,11,0,79,34,25,15,16,14,3,114,66,40,22,21,14,0,157,56,63,26,19,16,0,185,69,84,24,15,15,5,210,52,67,24,14,7,0,157,72,94,35,12,10,5,229,23,50,17,3,0,0,100,23,19,10,3,0,0,62,29,43,20,13,5,0,112,30,48,16,3,6,0,113,14,12,5,0,0,0,34,0,11,0,0,0,0,18,31,33,17,9,4,0,95,602,634,264,141,144,27,1803
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,38,20,32,6,14,7,113,8,3,8,0,0,0,18,20,8,15,0,8,0,47,14,10,10,0,4,0,37,21,24,15,3,5,0,69,26,20,28,7,18,0,100,52,51,53,10,17,0,186,53,88,35,20,27,0,231,75,106,51,23,24,3,280,66,150,56,30,16,6,319,59,109,38,10,19,3,236,76,158,66,21,15,6,346,26,70,21,5,3,0,122,12,44,22,0,0,0,81,48,61,35,10,4,0,167,43,64,32,4,10,0,149,5,21,11,6,0,0,44,6,14,3,0,5,0,27,53,56,46,14,14,3,182,707,1055,575,168,212,29,2752
504031057,17,26,33,4,11,0,97,3,6,8,0,4,0,18,22,5,15,0,3,0,48,7,9,9,0,0,0,28,31,12,16,3,10,0,78,28,20,29,14,14,3,107,38,56,32,12,13,4,150,57,93,29,11,24,4,216,84,159,38,15,22,5,321,111,210,56,16,25,6,420,77,176,40,13,15,7,326,108,255,63,25,26,8,489,50,108,23,7,13,0,208,41,70,15,4,0,0,142,38,104,34,12,6,0,197,39,62,43,8,11,0,163,20,20,5,10,3,0,59,17,40,7,0,0,0,62,43,76,33,4,16,0,176,831,1523,524,170,218,43,3307
504031058,5,0,4,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,10,7,0,3,0,0,0,10,3,0,0,0,0,0,5,16,4,5,5,0,0,30,20,23,9,5,4,0,60,33,26,14,4,9,3,81,19,23,12,7,8,0,63,21,38,12,10,5,0,85,27,29,10,10,5,0,79,41,54,20,3,6,0,123,12,34,7,4,0,0,59,11,18,5,4,0,0,34,27,33,15,4,3,0,80,21,36,25,5,5,0,86,6,12,11,0,0,0,29,7,8,3,0,3,0,18,13,12,12,5,3,0,46,285,349,166,61,51,7,919
504031060,3,0,3,0,0,0,6,0,3,0,0,0,0,9,7,0,0,0,0,0,10,5,0,0,0,0,0,5,3,4,0,4,0,0,9,5,4,0,0,0,0,9,11,0,3,5,0,0,21,10,8,6,0,0,0,26,8,3,9,0,0,0,27,14,3,4,0,0,0,21,4,9,0,0,0,0,16,18,12,13,0,0,0,43,8,20,0,0,0,0,24,9,9,0,0,0,0,21,18,16,13,0,0,0,51,30,40,18,0,0,0,92,12,20,7,0,0,0,36,13,5,9,0,0,0,20,14,4,17,0,0,0,31,180,159,103,22,10,0,473
504031061,4,0,5,0,0,0,15,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,0,0,0,5,0,11,0,3,0,0,0,0,11,8,9,6,0,3,0,24,5,10,3,4,9,0,28,16,8,13,0,4,0,42,27,30,7,0,7,0,80,36,37,4,6,6,0,88,31,41,4,3,0,0,84,41,64,10,5,4,4,127,27,36,3,3,0,0,77,23,33,4,0,0,0,59,20,48,13,6,5,0,86,33,58,14,0,0,0,107,8,10,5,0,6,0,26,6,12,4,0,0,0,24,12,17,5,3,0,0,37,304,406,102,53,46,15,931
504031062,25,21,14,4,6,0,70,0,0,0,0,0,0,8,7,4,0,0,6,0,16,3,3,3,0,4,0,23,14,10,5,8,10,0,40,14,19,15,12,13,0,71,34,42,16,7,12,0,104,43,57,27,11,11,7,150,46,86,16,17,13,6,188,63,102,20,15,13,0,209,52,96,28,13,10,0,196,75,154,38,9,14,0,283,33,79,9,4,3,0,136,26,56,7,3,3,0,98,36,96,17,0,6,5,151,44,70,14,11,0,0,141,13,30,10,0,0,0,55,4,17,0,0,0,0,28,34,47,18,3,8,0,113,558,999,260,103,132,22,2081
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,14,5,6,7,9,0,36,0,0,0,0,0,0,0,3,6,3,0,0,0,13,0,0,0,0,0,0,5,5,0,3,0,8,0,20,11,5,0,0,0,0,21,11,28,8,6,11,0,54,17,24,13,9,5,3,73,27,26,6,3,12,0,78,10,36,11,3,4,0,71,11,24,3,3,0,0,48,14,31,11,0,6,0,68,6,17,3,5,0,0,28,7,9,9,0,0,0,24,15,9,3,0,0,0,32,14,23,11,3,0,0,50,5,8,6,0,0,0,25,3,10,3,0,0,0,16,22,23,9,6,6,0,66,211,285,109,46,65,8,727
504031066,6,8,8,0,0,0,19,3,0,0,0,0,0,10,4,0,3,3,0,0,9,9,3,3,0,3,0,14,8,5,0,0,8,0,20,12,5,0,6,4,0,27,21,16,8,5,12,0,71,28,31,4,15,14,0,99,36,26,7,9,10,0,89,29,32,14,0,4,0,85,11,20,7,0,6,0,50,32,26,9,7,8,0,87,6,17,6,0,0,0,37,4,23,0,0,3,0,40,17,25,9,4,0,0,56,20,38,13,4,0,0,80,9,13,0,0,0,0,21,7,17,8,0,0,0,34,14,10,4,3,0,0,37,282,321,116,60,84,15,877
504031067,7,10,12,0,4,0,38,0,0,0,0,0,0,4,5,0,0,0,3,0,15,6,4,3,0,5,0,19,12,5,4,3,3,0,32,17,8,16,0,11,0,50,31,18,14,4,4,0,74,26,42,30,14,19,0,119,41,45,12,13,4,0,115,30,50,20,12,8,0,116,17,52,15,4,6,0,94,37,67,32,7,12,3,152,15,19,9,5,8,0,54,20,20,4,0,3,0,44,15,30,10,6,10,0,59,13,37,15,7,0,0,80,16,9,9,0,0,0,33,4,4,0,0,0,0,11,10,19,10,5,5,0,57,306,446,214,95,95,11,1167
504031068,24,6,11,3,5,0,52,3,0,3,0,0,0,9,7,4,9,4,0,0,22,5,3,0,0,0,0,20,18,0,9,0,5,0,25,15,14,8,9,7,0,54,39,30,15,6,5,0,90,28,37,22,10,7,0,105,40,69,17,8,9,4,147,46,61,20,11,5,0,146,34,92,20,8,5,0,160,68,131,20,15,12,0,247,34,92,27,3,0,0,159,30,85,19,3,5,0,139,57,140,42,7,9,0,248,90,144,59,9,17,4,324,32,56,24,0,3,0,110,25,28,12,0,4,0,69,28,45,21,11,8,0,118,627,1053,341,115,88,15,2246
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,11,14,12,4,3,0,46,5,5,3,0,0,0,17,10,8,3,0,0,0,19,5,3,0,0,3,0,16,4,8,3,0,8,0,26,19,16,5,9,6,0,56,27,41,8,11,8,0,105,59,65,14,24,15,0,178,71,128,20,20,11,4,260,95,202,51,33,16,0,396,90,183,27,29,6,3,342,106,257,56,34,17,0,476,55,143,25,19,0,0,244,33,81,19,9,4,4,151,54,143,34,12,3,0,251,61,87,35,14,10,0,200,13,30,14,4,0,0,61,15,28,5,4,0,0,48,36,56,22,7,7,3,140,774,1499,362,234,136,24,3019
504031299,8,14,3,7,0,0,35,0,0,0,0,0,0,4,6,7,4,0,0,0,16,9,7,4,0,0,0,13,5,3,0,0,3,0,19,5,13,0,7,0,0,28,14,32,3,9,0,0,58,32,74,14,14,12,5,147,67,129,22,16,15,3,256,88,162,10,16,16,0,295,82,165,25,17,7,0,296,94,209,34,11,14,12,375,61,117,22,10,8,0,213,25,61,17,7,3,3,115,56,114,20,12,7,0,214,33,72,22,4,4,0,138,9,32,8,8,0,0,61,14,20,0,0,3,0,38,17,54,15,3,7,0,97,623,1284,222,146,103,28,2402
504031300,13,19,12,8,4,0,61,6,4,0,4,3,0,19,10,7,6,4,4,0,28,11,9,6,0,5,0,22,11,6,3,0,0,0,28,24,21,18,6,15,0,84,40,39,23,14,20,3,134,54,92,33,28,17,3,242,67,168,44,23,22,0,327,84,197,44,36,15,6,383,62,169,49,23,21,3,330,85,215,71,29,22,3,416,37,84,29,22,6,0,178,20,55,19,7,6,0,105,57,106,47,11,8,0,223,43,88,37,15,8,0,184,21,30,18,0,3,0,70,6,25,10,0,0,0,43,48,62,23,8,11,0,157,700,1390,498,235,181,27,3035
505011070,18,5,9,0,4,5,47,6,5,0,0,0,0,12,6,3,3,0,7,0,17,6,0,0,0,0,0,8,9,14,8,4,3,0,31,25,18,12,14,3,3,68,15,27,6,8,9,3,73,31,51,18,7,13,0,117,58,65,9,11,7,0,145,73,92,17,6,7,0,198,63,91,9,8,6,0,178,71,141,22,9,13,0,256,29,58,4,9,0,0,101,13,34,4,3,0,0,66,33,56,9,5,6,0,106,30,46,7,0,3,0,89,9,13,0,0,5,0,30,3,16,6,0,0,0,22,24,32,14,0,10,5,87,527,752,175,88,101,13,1662
