SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
501021011,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
501021012,0,0,..,32,0,35,0,38,..,29,5,32,0,32,..,11,0,10,0,10,..,0,0,0,0,0,..,10,3,15,0,15,..,0,0,0,0,0,..,14,0,20,0,20,..,10,0,10,0,10,..,6,0,6,0,6,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,4,0,4,0,4,..,32,0,35,0,35,..,28,3,30,0,30,..,78,3,82,0,85,..,10,0,10,0,8,..,10,0,10,0,10,..,19,3,23,0,23,..,0,0,0,0,0,..,4,7,16,0,16,..,89,9,94,0,97,..,433,50,480,7,485,..,21,5,21,258,288,5502,452,53,507,266,6273,10751,..,..,..,..,10751,..,81,0,81,0,81,..,13,3,12,0,12,..,17,0,17,0,17,..,10,3,12,0,12,..,54,12,67,0,67
501021014,0,0,..,11,0,11,0,11,..,112,14,120,3,121,..,6,0,7,0,7,..,5,0,3,0,3,..,4,5,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,91,4,96,0,96,..,3,0,4,0,4,..,47,3,53,0,55,..,32,5,34,0,35,..,176,11,187,3,191,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,62,6,67,0,65,..,433,56,492,10,496,..,17,0,21,228,252,3800,458,62,514,237,4553,7743,..,..,..,..,7743,..,29,0,28,0,28,..,8,0,3,0,3,..,19,0,18,0,18,..,4,5,8,0,8,..,53,42,93,0,93
501021015,0,0,..,31,3,32,0,32,..,42,13,49,0,49,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,0,0,..,8,0,7,0,7,..,0,3,6,0,6,..,7,0,12,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,33,0,33,0,32,..,8,0,8,0,8,..,39,3,39,0,39,..,13,0,13,0,13,..,89,3,88,0,88,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,15,0,15,..,0,0,0,0,0,..,8,9,17,0,18,..,29,8,38,0,38,..,332,65,395,5,398,..,4,0,8,161,168,3136,336,68,405,167,3703,6098,..,..,..,..,6098,..,8,0,8,0,8,..,7,0,7,0,7,..,0,0,0,0,0,..,9,12,20,0,24,..,73,42,116,0,116
501021016,0,0,..,0,0,0,0,0,..,43,4,51,0,51,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,21,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,106,8,117,0,117,..,9,0,9,150,160,1843,111,8,124,150,2120,3645,..,..,..,..,3645,..,6,0,6,0,6,..,7,0,7,0,7,..,12,0,12,0,14,..,0,0,0,0,0,..,0,0,6,0,6
501021251,0,4,..,52,4,54,0,54,..,11,0,17,0,17,..,4,0,4,0,4,..,0,0,0,0,0,..,3,3,9,0,9,..,0,0,0,0,0,..,44,8,50,0,50,..,0,0,0,0,0,..,7,0,12,0,12,..,8,0,8,0,8,..,23,8,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,52,4,51,4,56,..,3,0,3,0,3,..,72,4,74,0,74,..,20,0,20,0,20,..,148,4,151,4,151,..,18,0,18,0,18,..,7,0,7,0,7,..,4,4,7,0,7,..,0,0,0,0,0,..,8,0,3,0,3,..,88,12,96,8,102,..,646,41,684,12,695,..,14,0,16,167,188,4146,658,42,703,175,5027,8044,..,..,..,..,8044,..,289,0,288,4,292,..,43,7,50,0,48,..,11,0,11,0,11,..,5,0,5,0,7,..,36,6,40,0,40
501021252,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,3,3,4,0,4,..,16,0,16,0,16,..,74,3,82,0,82,..,0,0,0,31,31,1403,74,3,82,31,1510,2802,..,..,..,..,2802,..,51,0,51,0,51,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,4,3,0,3
501021253,0,0,..,70,9,77,0,75,..,60,10,68,3,74,..,8,0,7,0,13,..,0,0,0,0,0,..,10,3,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,11,0,8,0,8,..,6,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,17,0,17,..,5,4,14,0,14,..,29,0,26,0,26,..,6,0,6,0,6,..,61,0,67,0,67,..,28,0,27,0,27,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,0,0,..,9,11,13,0,13,..,80,10,90,0,94,..,523,52,580,6,583,..,21,0,26,296,316,5700,545,51,599,300,6603,10980,..,..,..,..,10980,..,42,0,46,0,46,..,45,3,48,0,48,..,3,0,3,0,3,..,27,3,34,0,34,..,62,13,73,3,74
501021254,0,0,..,9,0,9,0,9,..,8,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,5,0,5,..,9,0,9,0,9,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,18,0,18,..,15,0,13,0,13,..,20,0,20,0,20,..,6,5,12,0,12,..,58,3,61,0,61,..,3,0,3,0,3,..,0,0,0,0,0,..,7,5,6,0,6,..,0,0,0,0,0,..,6,7,8,0,8,..,47,4,46,0,46,..,189,28,213,0,216,..,9,0,10,182,190,2183,201,23,224,180,2594,4323,..,..,..,..,4323,..,20,0,20,0,20,..,3,5,7,0,7,..,22,0,22,0,22,..,3,0,3,0,3,..,15,10,25,0,25
501031017,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,15,0,15,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,8,..,0,0,0,0,0,..,9,0,10,0,10,..,25,3,31,3,32,..,117,6,118,8,125,..,5,0,5,261,272,3171,120,6,128,266,3564,6269,..,..,..,..,6269,..,11,0,11,0,11,..,0,0,0,0,0,..,5,0,5,0,3,..,0,0,0,0,0,..,0,0,0,0,0
501031018,0,0,..,0,5,4,0,4,..,26,0,26,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,16,0,17,0,17,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,5,4,10,0,10,..,30,4,36,0,36,..,141,24,164,0,164,..,7,5,8,159,168,2781,151,22,169,159,3112,5482,..,..,..,..,5482,..,9,0,9,0,9,..,3,3,6,0,6,..,7,0,7,0,7,..,4,0,9,0,9,..,23,3,32,0,32
501031019,0,0,..,0,0,0,0,0,..,20,4,24,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,23,4,27,0,27,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,8,0,8,..,5,0,5,0,5,..,8,0,9,0,9,..,0,0,0,0,0,..,21,0,23,0,23,..,4,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,5,41,0,43,..,144,19,163,4,169,..,5,4,8,151,165,2409,149,22,174,158,2737,4762,..,..,..,..,4762,..,3,0,3,0,3,..,4,0,5,0,5,..,20,0,20,0,20,..,4,0,7,0,7,..,6,0,6,4,9
501031020,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,4,0,4,..,3,4,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,3,34,0,35,..,120,17,134,0,138,..,3,0,4,252,255,2142,124,22,141,257,2539,4385,..,..,..,..,4385,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,0,..,0,3,3,0,3,..,27,11,41,0,41
502011021,0,0,..,7,3,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,16,0,16,0,16,..,11,0,11,0,11,..,3,0,3,0,3,..,35,0,35,0,35,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,5,0,5,..,54,0,55,4,57,..,219,12,228,4,233,..,14,0,16,143,158,3857,233,12,244,151,4250,7697,..,..,..,..,7697,..,70,0,70,0,70,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,6,3,10,0,10
502011022,0,0,..,0,0,5,0,5,..,10,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,15,0,15,..,16,0,15,0,15,..,8,0,8,0,8,..,44,0,44,0,44,..,6,0,6,0,6,..,0,0,0,0,0,..,18,5,27,0,22,..,0,0,0,0,0,..,9,0,9,0,9,..,46,7,51,0,53,..,224,17,242,0,244,..,13,0,16,146,159,4497,236,18,256,149,4903,8812,..,..,..,..,8812,..,34,3,37,0,37,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,19,3,19,0,19
502011023,0,0,..,21,0,21,0,21,..,10,0,11,0,11,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,39,0,39,0,39,..,10,0,14,0,14,..,33,0,33,0,33,..,10,0,10,0,10,..,95,0,92,0,92,..,5,0,4,0,4,..,3,0,3,0,3,..,31,6,36,0,36,..,0,0,0,0,0,..,4,0,8,0,8,..,68,9,83,0,78,..,310,35,346,0,347,..,15,0,15,322,338,4561,330,35,364,322,5246,8627,..,..,..,..,8627,..,25,0,25,0,25,..,6,0,8,0,8,..,30,0,30,0,26,..,7,8,15,0,15,..,17,6,22,0,22
502011024,0,3,..,31,4,35,0,35,..,27,0,27,0,27,..,16,3,18,0,18,..,0,0,0,0,0,..,14,6,11,0,11,..,4,0,4,0,4,..,3,0,3,0,3,..,12,5,16,0,16,..,6,0,5,0,5,..,15,0,18,0,18,..,11,0,11,0,11,..,4,0,4,0,4,..,6,0,9,0,9,..,29,0,28,0,28,..,21,0,21,0,21,..,40,0,40,0,40,..,10,0,10,0,10,..,99,0,102,0,102,..,15,0,16,0,16,..,0,0,0,0,0,..,36,5,44,0,44,..,0,0,0,0,0,..,21,0,23,0,23,..,106,16,122,0,122,..,629,55,684,5,693,..,50,9,58,380,430,9258,682,60,740,381,10379,17735,..,..,..,..,17735,..,176,3,181,0,178,..,22,0,22,0,22,..,42,0,42,0,42,..,25,4,26,0,26,..,29,9,34,3,37
502011025,0,0,..,83,11,94,0,92,..,17,0,17,0,17,..,4,0,6,0,6,..,3,0,3,0,3,..,6,0,10,0,10,..,0,0,0,0,0,..,9,4,4,0,4,..,6,0,6,0,6,..,4,0,7,0,7,..,6,0,6,0,6,..,3,7,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,30,0,30,0,30,..,14,0,17,0,17,..,44,0,44,0,44,..,3,0,3,0,3,..,90,0,96,0,96,..,9,0,9,0,9,..,4,0,4,0,4,..,23,3,30,0,30,..,0,0,0,0,0,..,8,8,11,0,11,..,69,3,70,0,70,..,415,54,468,0,476,..,23,0,27,529,556,4374,434,55,491,529,5404,8330,..,..,..,..,8330,..,28,0,28,0,28,..,15,0,15,0,15,..,4,0,4,0,4,..,10,6,14,0,14,..,45,21,63,0,65
502011026,0,0,..,3,0,3,0,3,..,9,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,12,4,18,0,18,..,0,0,0,0,0,..,6,5,9,0,9,..,18,0,18,0,18,..,96,6,104,0,104,..,9,0,8,171,183,2969,102,8,117,171,3257,5953,..,..,..,..,5953,..,36,0,36,0,36,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,8,0,8,..,12,0,12,0,12
502011027,0,7,..,103,4,113,0,113,..,21,0,21,0,21,..,17,0,17,0,17,..,3,0,7,0,7,..,11,0,13,0,13,..,0,0,0,0,0,..,30,4,36,0,36,..,11,0,10,0,10,..,17,0,17,0,17,..,18,0,22,0,22,..,12,0,16,0,16,..,3,0,3,0,3,..,7,0,7,0,7,..,80,0,85,0,85,..,29,0,39,0,39,..,83,3,86,0,86,..,19,0,19,0,19,..,215,7,222,0,221,..,27,4,33,0,29,..,10,0,10,0,10,..,42,4,47,0,45,..,3,0,3,0,3,..,14,6,23,0,23,..,194,17,211,0,211,..,1019,81,1094,8,1104,..,42,0,41,389,438,9473,1057,78,1139,403,11014,18235,..,..,..,..,18235,..,223,3,230,0,225,..,23,0,24,0,21,..,20,0,20,0,20,..,29,8,37,0,37,..,63,23,81,0,87
502011028,0,0,..,14,0,14,0,14,..,21,0,21,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,3,0,3,..,4,0,5,0,5,..,6,0,6,0,6,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,26,..,19,3,21,0,21,..,47,0,47,0,47,..,11,5,8,0,8,..,100,3,105,0,105,..,10,0,8,0,8,..,8,0,8,0,8,..,17,9,24,0,22,..,0,0,0,0,0,..,8,5,13,0,13,..,71,11,82,0,82,..,369,43,412,5,418,..,33,5,36,353,386,5179,405,49,449,355,5981,9796,..,..,..,..,9796,..,49,0,49,0,49,..,7,0,7,0,7,..,17,0,17,0,17,..,13,5,13,0,13,..,28,16,45,0,45
502011029,0,0,..,6,0,3,0,3,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,15,0,15,..,8,0,8,0,8,..,23,0,21,0,21,..,5,0,5,0,5,..,44,3,45,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,3,9,0,9,..,27,3,28,0,28,..,166,10,178,0,179,..,55,0,55,337,385,4654,220,10,231,338,5219,9138,..,..,..,..,9138,..,58,0,58,0,58,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,8,0,8,..,17,0,18,0,18
503011030,0,3,..,30,4,33,0,33,..,52,4,52,0,51,..,4,5,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,6,0,6,0,6,..,11,0,15,0,15,..,5,0,3,0,3,..,4,0,4,0,4,..,12,0,9,0,9,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,14,0,14,0,14,..,24,0,24,0,24,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,59,0,56,0,56,..,458,32,484,0,484,..,12,0,12,94,105,2860,465,30,499,93,3453,5736,..,..,..,..,5736,..,24,0,24,0,25,..,13,0,13,0,13,..,3,0,3,0,3,..,48,0,46,0,46,..,70,15,84,0,84
503011031,0,4,..,36,0,36,0,36,..,26,0,26,0,31,..,50,6,50,0,50,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,20,0,24,0,24,..,13,0,11,0,11,..,20,0,20,0,20,..,8,0,12,0,12,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,11,0,12,0,12,..,3,0,3,0,3,..,13,0,13,0,13,..,29,0,30,0,30,..,49,3,49,0,49,..,5,0,5,0,5,..,5,3,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,66,8,69,0,73,..,623,80,705,4,706,..,10,0,18,230,250,3958,638,79,722,236,4914,7516,..,..,..,..,7516,..,27,0,26,0,26,..,19,0,15,0,15,..,0,0,0,0,0,..,52,14,69,0,69,..,266,65,326,5,332
503011032,0,0,..,9,0,9,0,9,..,43,0,41,0,44,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,13,0,13,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,22,0,23,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,37,0,39,0,39,..,267,11,278,0,281,..,5,0,5,163,168,3475,271,11,285,166,3918,6913,..,..,..,..,6913,..,20,0,21,0,21,..,8,0,8,0,8,..,0,0,0,0,0,..,12,0,12,0,12,..,40,0,38,0,40
