SA2_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
504031058,39,133,251,198,280,186,61,7,0,1154,48,29,34,32,40,53,39,9,0,279,7,4,13,5,14,14,6,0,0,63,0,3,6,8,4,5,0,0,0,35,94,170,305,249,339,254,110,12,0,1537,5,5,6,8,10,7,4,0,0,48,7,8,4,0,3,4,0,0,0,22,15,13,11,5,12,15,0,0,0,69,111,175,316,256,353,274,111,12,0,1610,84,25,16,18,28,62,151,87,8,495,15,15,36,27,41,32,19,3,3,201,212,222,373,304,421,366,282,106,13,2303,12,66,127,142,167,111,18,0,0,643,59,46,88,109,131,121,36,0,0,593,0,5,22,16,17,18,0,0,0,80,5,12,3,4,9,0,0,0,0,34,79,127,242,264,324,247,59,0,0,1342,3,6,4,4,4,5,0,0,0,31,10,0,0,5,10,5,0,0,0,27,11,7,7,8,11,14,0,0,0,62
504031060,19,38,58,84,189,144,33,6,0,575,33,17,4,10,26,28,20,7,3,152,0,0,0,10,12,9,5,0,0,41,0,0,4,0,0,0,0,0,0,12,58,63,64,104,226,191,56,17,5,786,3,0,5,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,10,5,0,4,0,0,5,3,0,0,26,62,66,68,114,233,195,59,17,5,809,46,12,10,8,18,47,80,54,13,286,0,5,5,18,25,18,8,4,0,89,105,79,85,132,269,256,149,71,24,1183,15,28,23,52,108,62,12,3,0,303,38,22,25,65,92,74,29,6,0,355,3,0,7,6,12,6,0,0,0,34,3,0,4,0,0,6,0,0,0,17,56,51,66,125,215,147,35,8,0,708,0,0,5,0,0,4,0,0,0,13,0,0,0,5,3,0,0,0,0,9,7,0,5,5,3,3,0,0,0,24
504031061,23,55,304,304,245,163,43,6,0,1137,49,33,44,46,25,60,30,12,0,287,0,4,16,12,12,18,5,0,0,71,0,0,12,8,4,0,0,0,0,19,71,96,374,370,285,238,76,11,0,1519,3,4,7,11,5,5,0,0,0,37,4,4,0,0,0,4,0,0,0,15,9,9,7,12,5,14,4,0,0,56,80,103,383,375,290,247,79,11,0,1570,61,12,15,18,26,55,145,96,26,457,4,3,24,26,16,13,7,10,4,107,144,117,421,426,325,313,238,114,30,2134,7,42,203,176,168,99,19,5,0,710,60,49,110,165,103,86,28,3,0,611,4,3,34,24,7,7,3,0,0,87,0,0,4,4,0,0,0,0,0,12,77,95,350,361,284,199,45,7,0,1417,0,0,4,3,0,4,0,0,0,23,8,8,4,3,3,3,0,0,0,30,7,9,9,12,10,9,0,0,0,55
504031062,38,146,641,755,477,322,55,3,0,2432,91,93,113,114,104,80,54,10,0,651,3,11,17,26,29,22,4,0,0,109,3,3,14,24,19,6,0,0,0,68,136,255,787,910,624,431,106,10,0,3266,9,25,27,25,25,20,5,0,0,128,16,21,4,3,0,5,0,0,0,57,28,45,28,23,35,16,6,0,0,186,169,296,822,936,654,452,115,12,0,3453,173,53,67,64,75,153,286,170,36,1080,17,34,66,49,57,32,21,21,0,293,357,382,949,1052,790,639,420,203,36,4822,8,89,405,344,316,189,30,4,0,1384,99,139,292,336,225,163,52,0,0,1301,3,13,65,47,20,18,3,0,0,171,5,3,14,9,3,3,0,0,0,38,116,242,784,731,568,369,84,4,0,2894,6,12,11,15,20,8,0,0,0,73,19,20,21,16,17,11,0,0,0,96,21,28,36,27,35,18,0,0,0,162
504031063,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,25,72,204,202,225,210,51,4,0,999,54,36,42,38,36,45,36,13,0,300,0,6,13,11,11,16,6,0,0,60,0,5,10,8,9,8,0,0,0,36,81,118,264,259,275,274,92,17,0,1393,4,10,13,7,15,9,3,0,0,61,10,3,0,0,0,4,0,0,0,24,14,11,18,10,17,12,4,0,0,85,93,135,278,271,293,288,92,17,0,1478,74,23,34,52,53,80,185,140,47,690,9,8,25,22,26,19,8,15,0,142,174,164,341,345,372,394,296,171,52,2303,6,51,129,119,138,99,32,0,0,576,62,66,100,114,116,146,34,0,0,640,4,0,18,17,8,11,6,0,0,60,0,0,5,7,6,0,5,0,0,30,72,125,257,253,266,253,73,4,0,1301,0,0,10,3,3,5,0,0,0,29,15,10,9,8,0,6,0,0,0,45,14,9,15,16,9,10,0,0,0,70
504031066,36,180,488,440,414,302,73,0,0,1943,78,97,135,100,70,74,43,12,0,618,7,4,34,12,13,19,4,0,0,99,3,14,16,15,4,0,0,0,0,50,126,291,677,571,506,404,130,20,0,2708,12,27,33,25,23,23,0,0,0,143,18,6,11,7,3,6,0,0,0,54,27,34,47,31,35,25,4,0,0,201,148,327,720,603,534,430,134,20,0,2914,156,36,94,91,131,207,349,223,102,1388,14,37,80,83,74,66,36,35,51,469,320,399,892,776,744,705,516,270,152,4768,18,135,287,242,280,191,26,0,0,1185,100,142,216,227,198,168,65,6,0,1121,3,5,36,27,20,24,5,0,0,121,4,5,6,0,4,3,0,0,0,34,126,288,555,498,500,383,91,9,0,2456,4,11,10,10,19,14,0,0,0,68,21,11,15,13,15,14,4,0,0,88,28,16,32,25,36,22,4,0,0,161
504031067,40,91,300,332,361,270,41,3,0,1435,78,58,63,39,35,45,16,5,0,344,0,5,20,11,15,24,5,0,0,74,0,4,19,3,0,0,5,0,0,34,120,157,395,387,413,344,67,10,0,1887,13,15,14,15,10,4,0,0,0,70,18,9,0,4,0,3,0,0,0,32,30,26,13,19,10,3,0,0,0,103,147,184,409,401,425,355,68,10,0,1991,96,27,40,37,36,74,154,90,24,590,8,15,36,17,32,18,15,13,4,144,249,222,485,465,489,439,232,113,30,2721,18,67,147,178,227,137,22,0,0,796,106,74,159,176,179,114,29,4,0,849,6,3,26,9,15,24,5,0,0,83,0,0,3,4,0,4,0,0,0,15,131,148,332,365,424,279,55,4,0,1749,11,4,10,5,9,3,0,0,0,46,12,10,13,18,11,6,0,0,0,68,20,18,26,21,21,12,0,0,0,122
504031068,64,155,444,657,645,422,104,10,0,2489,144,98,69,53,67,73,70,10,0,594,6,8,31,31,29,27,0,0,0,142,0,5,12,9,5,10,0,0,0,51,219,264,562,757,751,531,174,22,0,3284,4,11,23,11,17,15,4,0,0,88,30,9,3,6,0,5,5,0,0,63,35,21,28,17,16,14,8,0,0,145,256,288,589,774,769,546,183,25,0,3430,184,50,36,39,48,113,301,187,42,995,14,13,35,54,58,30,18,3,0,229,450,354,656,869,880,693,498,211,42,4650,25,109,306,343,415,247,28,0,0,1490,204,113,252,331,258,203,62,5,0,1426,9,9,39,35,24,21,5,3,0,144,11,13,7,12,7,6,0,0,0,53,250,247,605,718,703,479,95,8,0,3109,7,17,4,18,12,11,0,0,0,62,31,5,14,16,6,0,5,0,0,78,35,23,19,32,17,16,5,0,0,145
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,58,217,927,1057,694,326,50,6,0,3334,173,100,115,131,62,44,37,5,0,673,11,12,53,41,28,23,7,4,0,172,5,20,31,27,10,0,0,0,0,96,244,348,1130,1258,792,401,93,8,0,4277,16,20,28,17,23,14,4,0,0,122,51,8,0,5,0,0,0,0,0,70,64,29,31,19,23,18,4,0,0,187,308,381,1159,1276,817,415,96,8,0,4464,201,45,52,42,32,69,191,121,27,777,14,19,51,84,51,23,8,0,0,254,521,439,1262,1399,902,509,295,133,26,5496,26,185,585,534,444,232,29,0,0,2036,195,174,491,494,305,161,35,3,0,1858,9,10,106,42,22,23,0,0,0,211,0,11,28,8,5,0,0,0,0,62,233,375,1209,1079,780,414,67,0,0,4158,5,13,28,26,21,9,3,0,0,102,40,8,27,23,9,11,0,0,0,103,45,18,50,41,30,17,3,0,0,208
504031299,40,157,908,785,413,207,40,3,0,2549,86,93,134,128,47,40,18,11,0,566,9,3,38,28,20,14,3,0,0,106,3,9,35,15,0,0,0,0,0,58,142,258,1113,947,488,259,62,11,0,3279,15,7,20,18,14,7,4,0,0,79,14,0,6,0,0,0,0,0,0,23,29,9,23,22,14,7,4,0,0,101,166,268,1127,974,503,265,69,15,0,3384,106,42,62,58,32,59,112,68,7,537,5,8,68,45,25,12,6,0,0,179,279,313,1254,1071,562,343,184,84,13,4101,15,130,557,324,205,143,3,0,0,1388,125,121,408,310,172,87,27,4,0,1245,3,10,73,36,18,15,6,0,0,149,5,4,18,12,3,0,0,0,0,49,145,264,1050,687,394,250,42,6,0,2838,3,17,16,17,3,4,0,0,0,57,23,7,31,20,11,4,0,0,0,97,28,24,47,33,14,6,0,0,0,154
504031300,110,258,726,1029,888,485,61,0,0,3565,223,140,142,115,93,85,45,5,0,850,10,13,36,42,32,15,3,0,0,150,3,22,21,21,10,0,0,0,0,86,345,435,919,1208,1026,593,113,6,0,4649,20,40,34,19,25,24,7,0,0,173,56,17,11,10,6,7,3,0,0,111,78,60,39,27,31,34,10,0,0,281,425,494,966,1234,1058,621,121,6,0,4932,269,81,86,69,93,109,302,295,112,1420,38,24,102,98,92,49,14,12,14,449,731,596,1150,1403,1239,787,445,313,127,6795,42,210,415,530,554,280,33,0,0,2061,287,221,368,508,373,211,56,8,0,2026,3,17,65,38,35,25,3,3,0,193,12,7,17,7,18,9,0,0,0,64,339,456,862,1083,974,516,94,10,0,4341,13,20,30,28,26,7,3,0,0,122,62,13,27,37,15,9,5,0,0,174,71,38,56,62,38,15,3,0,0,290
505011070,35,129,652,633,417,252,60,0,0,2168,73,61,94,82,76,83,51,5,0,523,5,7,39,29,22,21,4,0,0,121,0,0,14,16,0,4,3,0,0,43,107,204,793,756,511,357,113,3,0,2853,10,20,25,14,28,27,0,0,0,118,17,9,9,0,3,4,4,0,0,44,25,25,31,18,32,27,9,0,0,168,133,230,824,775,546,381,118,7,0,3018,100,28,45,58,69,93,319,156,37,905,6,7,50,42,31,18,17,10,0,185,239,270,918,868,644,498,458,171,42,4110,20,86,403,267,223,185,33,0,0,1216,112,123,283,324,222,212,58,3,0,1341,5,9,89,48,13,20,6,0,0,181,0,4,12,12,5,4,0,0,0,43,130,220,785,655,463,413,94,6,0,2776,4,6,8,14,12,17,0,0,0,56,27,10,14,12,6,5,0,0,0,71,30,11,24,21,16,22,0,0,0,132
505011071,65,244,532,584,842,635,82,0,0,2996,178,145,102,84,92,137,76,3,0,817,10,8,19,20,36,31,14,0,0,143,3,12,14,14,15,9,0,6,0,62,256,413,665,706,990,813,171,6,0,4013,13,26,25,11,14,19,3,0,0,101,41,7,10,0,5,11,3,0,0,77,52,33,30,16,16,26,6,0,0,176,307,441,697,720,1004,843,176,6,0,4191,206,60,53,34,29,123,357,191,60,1111,13,17,36,38,68,30,20,7,4,234,529,519,779,792,1100,990,551,210,57,5528,21,139,303,321,527,290,22,0,0,1627,243,227,248,330,425,350,55,3,0,1884,6,13,51,31,22,41,8,0,0,162,6,10,6,10,3,9,4,0,0,51,275,385,607,691,987,688,87,10,0,3734,9,7,16,18,12,11,0,0,0,70,44,16,15,16,11,11,8,0,0,110,49,18,28,39,25,18,5,0,0,182
505011072,50,148,381,850,908,497,110,12,0,2961,210,118,87,72,97,124,128,29,0,864,9,6,11,37,20,28,21,6,0,138,0,3,9,3,7,7,0,0,0,31,270,272,488,969,1041,658,268,42,0,4002,11,5,20,13,19,15,0,0,0,96,61,17,11,4,4,11,4,0,0,108,71,23,34,24,27,21,5,0,0,204,341,297,516,986,1069,682,276,42,0,4205,230,40,41,37,54,132,606,439,101,1682,3,10,27,34,40,30,22,13,8,183,576,343,583,1063,1164,850,899,491,112,6074,9,98,243,363,460,282,55,3,0,1510,261,175,193,549,501,301,133,14,0,2132,7,3,48,55,28,41,14,0,0,188,8,3,6,11,7,4,6,0,0,41,281,281,496,974,996,632,200,21,0,3877,0,3,4,11,5,4,0,0,0,41,43,9,5,26,18,8,6,0,0,112,46,9,9,36,21,14,6,0,0,146
505011073,58,139,510,751,641,383,103,5,0,2583,134,109,102,101,89,109,89,20,3,768,5,9,22,31,34,26,13,5,0,144,4,0,10,11,4,6,0,0,0,35,204,255,647,889,769,521,209,28,3,3531,7,23,21,21,32,16,4,0,0,125,44,14,6,3,11,4,0,0,0,83,54,35,30,27,40,19,5,0,0,210,253,287,684,916,809,543,215,31,3,3741,146,38,52,45,72,101,580,394,69,1488,8,16,25,49,54,31,24,16,5,229,407,343,760,1011,938,676,816,436,68,5457,17,103,346,322,391,221,55,4,0,1466,185,147,248,413,334,239,111,12,0,1681,4,7,64,48,17,23,15,0,0,189,4,3,9,10,3,4,0,3,0,42,214,264,667,796,748,497,181,19,0,3381,4,7,11,7,10,4,0,0,0,39,38,9,13,23,11,16,0,0,0,104,43,8,24,33,17,19,0,0,0,142
505011074,36,153,455,584,476,391,65,0,0,2167,102,94,99,64,47,85,62,11,0,563,3,10,27,20,15,31,7,0,0,117,0,3,10,6,0,8,4,0,0,42,143,259,597,677,539,519,137,12,0,2890,3,17,25,14,15,16,7,0,0,111,23,9,4,5,0,4,0,0,0,44,31,22,25,24,18,22,4,0,0,155,174,285,622,701,563,539,145,15,0,3042,119,32,51,44,66,127,345,178,45,1016,11,15,39,43,36,35,20,13,11,226,309,335,716,790,667,699,507,206,55,4286,18,89,271,266,290,203,20,0,0,1166,137,134,208,305,252,241,78,7,0,1350,0,7,64,31,16,31,3,0,0,146,0,3,12,4,4,9,0,0,0,39,151,231,556,606,562,482,103,7,0,2699,6,7,9,7,7,3,0,0,0,43,15,8,8,10,10,12,0,0,0,71,19,14,23,21,20,15,0,0,0,110
505011075,39,126,283,481,632,506,101,0,0,2173,143,125,58,52,74,125,106,23,3,696,4,3,14,12,20,25,15,0,0,97,0,3,13,4,0,0,6,0,0,32,186,265,369,558,723,653,225,25,3,2994,8,8,17,9,15,19,0,0,0,80,37,16,0,3,0,7,10,0,0,81,44,24,24,13,16,28,14,0,0,163,229,287,385,566,741,682,236,25,3,3150,174,38,25,28,31,129,478,238,60,1201,10,9,27,25,24,27,19,7,3,151,413,338,438,621,797,835,730,271,66,4508,7,97,195,233,336,238,41,0,0,1148,203,142,125,306,332,353,101,7,0,1571,6,3,17,29,14,18,12,0,0,114,4,0,4,9,3,3,0,0,0,16,219,240,342,582,690,615,161,9,0,2855,0,0,5,6,8,11,0,0,0,30,37,3,5,9,8,3,3,0,0,72,37,3,9,14,22,12,4,0,0,101
505011076,43,119,217,412,761,549,71,3,0,2183,158,111,43,38,61,98,51,4,0,567,4,9,6,14,27,31,3,0,0,96,4,3,6,14,8,9,0,0,0,42,215,244,269,470,856,697,128,9,0,2887,5,11,21,9,10,18,4,0,0,70,36,13,6,0,0,0,0,0,0,59,43,24,23,9,11,18,7,0,0,131,256,267,294,482,868,716,129,9,0,3024,168,31,19,20,28,115,293,109,18,799,11,6,5,21,27,27,7,4,0,112,430,310,320,512,921,858,430,121,24,3935,18,101,131,221,387,222,13,0,0,1094,212,148,108,252,395,291,33,0,0,1440,9,4,19,21,17,32,0,0,0,113,3,4,0,5,7,8,0,0,0,33,245,261,264,496,808,547,56,3,0,2680,0,3,0,4,12,9,0,0,0,31,37,9,7,8,13,9,0,0,0,85,32,18,9,13,28,12,0,0,0,116
505011077,44,231,628,619,580,514,104,3,0,2729,108,178,172,104,87,116,68,6,0,848,4,12,25,15,34,34,13,0,0,141,0,9,6,5,15,7,0,0,0,41,160,428,831,744,711,675,197,15,6,3764,12,26,31,19,18,30,6,0,0,140,35,29,20,8,0,5,3,0,0,100,42,56,53,31,18,36,18,0,0,243,202,485,882,777,729,704,209,15,6,4013,162,103,101,64,49,164,449,282,89,1463,17,33,56,50,56,57,38,29,28,354,379,619,1037,893,840,926,688,328,119,5832,24,133,369,313,360,283,54,0,0,1521,149,237,291,325,308,345,88,4,0,1755,5,14,48,32,22,49,9,0,0,184,3,3,13,13,0,0,0,0,0,36,182,390,718,682,696,677,148,5,0,3487,3,6,22,16,12,16,0,0,0,64,34,27,10,18,9,5,5,0,0,110,35,30,30,34,25,22,5,0,0,178
505011078,39,142,379,667,586,494,114,0,0,2425,135,120,72,76,75,115,120,9,0,730,3,3,14,33,23,32,14,0,0,127,0,5,6,9,4,6,3,0,0,31,186,270,475,781,689,646,252,16,5,3312,8,12,17,22,18,13,4,0,0,94,31,13,8,3,0,3,3,0,0,65,38,24,25,29,16,22,7,0,0,154,224,299,498,810,704,665,258,16,5,3472,139,39,38,58,42,121,599,302,174,1512,10,5,18,26,32,35,26,9,12,180,375,349,554,895,777,817,882,324,193,5159,10,78,236,287,390,269,46,0,0,1325,203,137,158,419,333,341,127,8,0,1719,4,6,38,39,21,38,15,0,0,159,0,0,8,4,4,8,0,0,0,24,219,216,440,747,748,646,186,12,0,3222,0,8,3,9,3,5,0,0,0,30,38,9,6,10,15,3,8,0,3,94,46,12,15,18,16,10,3,0,3,126
505011079,54,163,319,572,641,474,82,4,0,2301,134,107,68,57,64,112,99,14,5,646,3,6,27,24,22,27,9,0,0,115,3,0,4,0,6,8,0,0,0,28,197,280,416,655,730,616,187,15,5,3090,3,10,15,13,4,16,3,0,0,67,36,6,4,4,0,6,4,0,0,51,37,14,18,18,7,18,4,0,0,122,237,296,432,669,740,634,190,13,5,3214,166,26,32,25,45,128,459,272,65,1220,8,10,21,42,32,32,18,13,3,182,411,333,494,740,820,792,661,297,71,4614,20,85,216,256,361,212,19,0,0,1188,209,152,153,320,322,302,119,3,0,1574,7,6,48,31,21,37,7,0,0,163,0,3,0,3,6,0,0,0,0,19,242,246,415,614,709,557,149,9,0,2940,4,8,6,9,13,5,0,0,0,39,29,10,4,17,17,10,4,0,0,92,30,17,9,23,31,16,4,0,0,135
505011080,54,120,179,344,476,378,79,4,0,1625,119,102,48,36,69,75,59,4,0,506,9,5,6,15,18,27,16,0,0,81,0,0,3,4,7,0,0,0,0,18,172,223,239,400,558,478,149,9,0,2234,8,4,21,7,11,7,0,0,0,59,23,8,3,0,3,4,0,0,0,43,31,14,18,10,11,14,0,0,0,98,208,237,263,407,572,487,153,9,0,2333,115,31,28,22,27,105,342,151,39,859,6,15,19,27,36,29,16,5,0,157,336,279,310,450,639,621,505,165,45,3347,9,68,118,145,295,201,33,0,0,865,152,109,108,220,228,200,59,8,0,1084,0,6,23,21,14,28,9,0,0,100,0,7,5,0,0,5,0,0,0,22,169,185,250,384,537,438,98,8,0,2080,0,5,3,8,3,5,0,0,0,21,22,6,6,11,11,5,3,0,0,63,21,7,4,16,15,11,3,0,0,79
505011081,38,87,391,531,402,253,53,0,0,1759,84,57,67,66,60,50,48,8,0,442,5,3,13,19,23,17,6,0,0,82,0,0,7,5,4,3,3,0,0,33,132,143,478,621,486,329,112,11,0,2314,3,9,12,13,12,10,0,0,0,66,18,10,4,8,0,8,0,0,0,35,21,15,11,18,17,11,0,0,0,101,157,164,490,643,502,344,113,11,0,2421,97,31,25,36,35,81,286,182,45,810,4,0,19,34,28,18,11,0,0,119,256,192,534,708,563,436,418,198,42,3348,10,61,271,228,208,140,22,5,0,947,91,61,176,295,205,180,60,5,0,1074,5,0,36,42,13,22,5,0,0,130,0,3,0,3,3,0,0,0,0,19,106,131,490,564,442,340,87,8,0,2168,0,3,6,3,5,10,0,0,0,32,24,0,9,14,4,11,0,0,0,64,24,7,12,23,12,12,0,0,0,96
