SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
506051140,2495,158,10,5,4,2671,2212,34,10,0,0,2253,304,58,18,0,0,386,11,29,0,0,0,40,4,0,0,0,0,4,226,34,5,0,0,269,10,0,0,0,0,14,0,0,0,0,0,3,561,122,32,0,0,714,46,3,0,0,0,54,50,7,5,0,0,61,5362,326,53,9,3,5750
506051141,1620,16,6,24,3,1671,1701,10,4,6,5,1725,156,7,0,0,0,165,0,7,0,0,0,13,3,33,3,0,0,36,164,13,5,8,0,189,14,0,0,0,0,12,3,4,0,0,0,3,339,57,10,6,3,418,54,15,5,0,0,73,38,3,3,0,0,51,3746,101,23,42,13,3927
506061142,981,3,13,0,0,994,4408,30,0,0,4,4445,602,16,0,0,0,622,0,0,0,0,0,3,0,10,0,0,0,10,287,9,0,0,0,297,7,5,0,0,0,12,5,0,0,0,0,10,908,37,3,0,0,952,37,0,0,0,0,37,67,0,0,0,0,66,6406,68,20,0,4,6498
506061143,665,5,4,0,0,676,1315,0,0,0,4,1321,53,0,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,3,123,0,0,0,0,122,13,0,6,0,0,19,3,0,0,0,0,3,197,0,4,0,0,199,47,0,0,0,0,46,27,0,0,0,0,27,2248,5,11,3,9,2274
506061144,437,0,0,84,5,527,715,0,0,6,0,722,43,0,0,0,0,51,4,0,0,0,0,4,0,0,0,0,0,0,60,0,0,4,0,66,11,0,0,9,0,24,0,0,0,0,0,0,119,0,0,12,0,135,38,0,0,9,0,45,26,0,0,5,0,28,1327,9,0,111,16,1463
506071145,808,841,138,0,0,1794,752,840,220,0,0,1822,317,1001,357,0,0,1678,58,88,58,0,0,205,4,48,18,0,0,63,136,383,116,0,3,635,15,21,6,0,0,36,0,3,5,0,0,9,529,1546,559,0,0,2632,35,122,24,0,0,180,20,20,4,0,0,47,2147,3370,944,0,9,6474
506071146,1348,103,10,0,0,1461,1182,110,9,0,3,1308,319,86,11,0,0,417,189,115,5,0,0,312,12,6,0,0,0,15,178,39,0,0,0,217,15,0,0,0,0,20,10,3,0,0,0,11,721,249,21,0,3,993,49,53,55,0,0,165,34,14,0,0,0,49,3330,534,94,0,11,3968
506071147,1318,651,357,0,0,2324,1194,438,249,0,0,1888,406,838,733,0,3,1976,78,4,58,0,0,145,3,0,17,0,0,20,173,235,216,0,0,618,9,14,21,0,0,46,0,3,0,0,0,8,670,1091,1046,0,0,2811,39,49,82,0,0,167,19,25,13,0,0,63,3238,2261,1746,4,3,7254
507011148,1227,158,13,0,0,1400,3847,239,25,0,6,4106,846,145,78,0,0,1071,26,9,4,0,0,35,4,11,6,0,0,18,264,38,10,0,0,310,32,0,0,0,0,32,0,0,0,0,0,0,1166,203,97,0,0,1468,39,20,0,0,0,61,34,4,0,0,0,44,6313,627,130,3,6,7077
507011150,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,1238,39,5,157,0,1437,1490,38,14,5,0,1551,246,44,4,0,0,302,13,3,0,0,0,22,0,0,0,0,0,0,103,17,5,0,0,124,7,0,0,29,0,36,3,0,0,0,0,3,368,68,11,36,0,484,33,0,0,3,0,38,32,0,0,3,0,36,3159,145,28,201,0,3540
507011153,848,39,20,0,0,913,1202,131,88,0,0,1421,382,65,79,0,0,526,64,88,83,0,3,239,0,18,39,0,0,55,188,22,21,0,0,228,9,0,9,0,0,12,3,0,3,0,0,4,649,192,229,0,7,1073,12,5,9,0,0,27,36,6,10,0,0,47,2748,371,353,0,7,3481
507011154,1085,199,44,0,0,1334,1228,349,53,0,0,1628,421,274,122,0,0,820,156,167,13,0,0,339,20,40,0,0,0,66,286,115,50,0,0,447,25,15,0,0,0,42,3,9,0,0,0,16,912,626,186,0,0,1733,25,12,5,0,0,42,38,22,13,0,0,73,3290,1212,307,0,4,4808
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,258,46,178,0,0,483,381,61,155,0,0,593,44,35,236,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,6,10,32,0,0,55,0,0,0,0,0,3,0,0,0,0,0,0,49,51,276,0,0,378,3,3,7,0,0,16,7,3,4,0,0,14,701,160,620,0,5,1481
507011159,1055,215,27,0,3,1297,1736,62,101,0,0,1898,450,22,351,0,0,823,63,57,22,0,0,145,4,4,4,0,0,12,194,15,40,0,0,252,20,0,3,0,0,28,3,0,0,0,0,3,740,108,414,0,0,1269,27,21,10,0,4,69,29,16,7,0,7,53,3592,424,553,0,15,4583
507011160,1370,200,30,0,0,1589,1278,260,43,0,0,1578,426,247,136,0,5,805,33,56,4,0,0,91,6,10,0,0,0,17,184,127,31,0,0,339,35,5,4,0,0,43,3,6,0,0,0,10,680,447,173,0,5,1305,30,23,0,0,0,51,49,8,0,0,0,59,3407,936,243,0,5,4591
507011161,753,79,27,0,0,863,3058,217,93,0,0,3368,746,273,247,0,0,1258,12,7,30,0,0,43,0,0,3,0,0,11,219,44,28,0,0,293,21,6,6,0,0,28,0,0,0,0,0,4,996,335,309,0,0,1642,18,71,0,0,0,92,42,9,5,0,0,58,4867,707,436,0,0,6014
507011163,669,62,0,0,0,726,1377,74,0,0,0,1449,225,46,0,0,0,272,67,70,0,0,0,136,0,3,0,0,0,4,123,21,0,0,0,143,11,0,0,0,0,7,0,0,0,0,0,0,422,141,0,0,0,563,16,0,0,0,0,19,20,4,0,0,0,22,2504,272,3,0,0,2787
507011259,644,16,14,0,0,675,1874,29,43,0,5,1951,427,60,46,0,0,528,65,26,14,0,0,103,7,0,4,0,0,11,147,9,15,0,0,174,20,0,0,0,0,20,0,0,0,0,0,0,665,96,77,0,0,837,15,0,0,0,0,16,33,0,4,0,0,37,3230,143,141,0,5,3519
507011260,344,0,3,0,0,340,386,0,0,0,0,387,53,3,0,0,0,58,8,0,0,0,0,8,0,0,0,0,0,0,37,0,0,0,0,37,3,0,0,0,0,6,0,0,0,0,0,0,102,6,0,0,0,102,5,0,0,0,0,10,9,0,0,0,0,9,838,9,3,0,0,849
507021164,885,212,90,4,0,1191,772,153,96,0,0,1017,161,109,144,4,3,418,10,20,19,0,0,42,4,0,0,0,0,4,69,50,59,3,0,187,6,0,0,0,0,4,0,0,0,0,0,3,235,176,227,10,3,652,18,8,4,0,0,25,15,3,4,0,0,20,1926,548,424,9,3,2913
507021165,1262,490,410,8,0,2168,1226,469,395,3,4,2093,320,446,604,4,0,1380,36,273,164,0,0,474,6,46,32,0,0,80,259,169,183,0,0,611,27,13,23,6,0,67,4,0,9,0,0,13,648,955,1008,7,6,2629,60,32,22,3,0,119,31,29,25,0,3,82,3222,1974,1855,20,20,7087
507021166,1743,258,43,86,12,2139,1940,188,57,3,0,2190,418,124,101,3,0,640,139,163,49,0,0,353,19,36,0,0,0,57,300,86,36,6,0,426,33,9,6,34,0,82,3,0,0,0,0,8,906,419,193,49,4,1573,38,79,3,0,0,118,50,29,0,0,0,84,4682,973,291,141,20,6112
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,9
507031169,502,9,0,0,0,510,3498,37,14,0,0,3552,1024,43,57,0,0,1120,76,25,21,0,0,128,30,9,7,0,0,42,251,10,5,0,0,260,63,0,5,0,0,74,3,0,0,0,0,3,1450,81,97,0,0,1627,25,0,0,0,0,24,83,0,4,0,0,83,5554,125,116,0,0,5798
507031170,564,49,8,0,4,625,1188,33,12,0,0,1236,386,31,27,0,0,436,55,58,28,0,0,140,13,30,10,0,3,53,226,16,8,0,0,245,17,0,0,0,0,18,8,7,0,0,0,8,706,136,72,3,3,913,20,30,0,0,0,50,40,4,0,0,0,47,2517,252,97,6,3,2874
507031172,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12
507031173,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14
507031174,932,14,26,0,0,972,1829,24,53,0,0,1902,552,29,118,0,0,696,96,59,51,0,0,211,24,5,21,0,0,43,292,4,29,0,0,325,21,0,6,0,0,26,9,0,0,0,0,9,990,104,223,0,0,1317,25,0,5,0,0,28,75,3,10,0,0,85,3851,140,317,0,0,4305
507031261,449,0,0,0,0,451,1684,13,6,0,3,1706,339,15,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,89,8,0,0,0,0,8,4,0,0,0,0,4,439,18,0,0,0,461,15,0,0,0,0,20,19,0,0,0,0,19,2616,36,4,0,3,2660
507041175,1493,295,129,0,0,1920,996,199,116,0,0,1307,340,230,204,0,0,769,0,0,0,0,0,4,0,6,0,0,0,6,154,76,54,0,0,288,9,3,5,0,0,15,0,4,3,0,0,12,500,322,269,0,3,1090,48,23,0,0,0,70,25,8,5,0,0,33,3062,845,517,0,3,4423
507041176,506,38,0,0,0,547,401,47,0,0,0,448,117,37,0,0,0,161,0,15,0,0,0,19,0,0,0,0,0,0,61,21,0,0,0,81,3,0,0,0,0,4,0,0,0,0,0,0,183,79,4,0,0,263,7,0,0,0,0,6,11,0,0,0,0,17,1108,170,4,0,0,1276
507041177,1524,541,66,0,13,2139,1580,619,112,0,5,2317,323,423,96,0,0,843,39,154,8,0,0,199,12,14,0,0,0,24,172,193,24,0,0,392,13,13,0,0,0,23,0,0,5,0,0,7,557,797,131,0,5,1489,51,29,33,0,0,120,31,26,4,0,0,64,3750,2015,342,0,20,6123
507041178,1822,499,123,0,3,2447,1456,363,81,0,0,1899,457,322,162,0,0,943,48,74,6,0,0,127,10,9,0,0,0,19,157,105,35,0,0,304,11,0,4,0,0,16,0,3,0,0,0,4,681,513,210,0,0,1406,54,45,3,0,0,104,39,19,9,0,0,65,4049,1439,423,0,5,5922
507041179,1059,69,41,0,0,1163,787,75,9,0,0,872,272,58,0,0,0,333,0,15,0,0,0,15,0,0,14,0,0,18,95,24,0,0,0,117,6,8,5,0,0,18,0,0,0,0,0,3,374,109,26,0,0,509,19,24,235,0,0,283,24,6,15,0,0,41,2259,284,330,0,0,2874
507041180,1666,99,3,0,0,1765,1475,66,4,0,0,1545,263,38,0,0,0,301,0,3,0,0,0,5,0,0,0,0,0,0,107,26,0,0,0,135,12,0,0,0,0,12,0,0,0,0,0,0,387,62,5,0,0,455,28,12,0,0,0,35,15,3,0,0,0,23,3570,237,12,0,0,3817
507041181,2134,495,27,0,5,2662,2072,380,63,0,0,2521,384,228,81,0,0,702,8,15,0,0,0,26,0,3,0,0,0,6,202,106,20,0,0,330,7,8,0,0,0,16,0,4,0,0,0,4,603,371,108,3,3,1081,55,40,6,0,0,99,27,15,0,0,0,48,4901,1300,201,3,3,6404
507041182,1744,133,41,0,0,1923,1226,128,18,0,0,1373,426,96,49,0,0,566,8,13,0,0,0,21,12,0,3,0,0,17,196,39,24,0,0,260,18,4,6,0,0,31,3,4,0,0,0,5,657,156,83,0,6,902,140,71,53,0,0,264,41,7,5,0,0,54,3802,501,206,0,6,4511
507041183,340,63,0,0,0,410,780,60,21,0,0,867,193,48,0,0,0,241,216,119,3,0,0,342,17,15,0,0,0,28,84,25,3,0,0,115,7,4,0,0,0,8,0,0,0,0,0,5,516,213,15,0,0,744,22,55,0,0,0,75,25,7,0,0,0,33,1688,396,41,0,4,2125
507041184,1056,11,0,0,0,1069,654,3,0,0,0,654,142,6,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,54,5,0,0,0,0,5,0,0,0,0,0,0,207,5,0,0,0,206,16,0,0,0,0,16,15,0,0,0,0,15,1942,18,0,0,0,1966
507051186,1003,46,3,0,0,1052,1273,38,0,0,0,1312,358,45,0,0,0,403,67,30,8,0,0,102,3,8,5,0,0,21,261,25,3,0,0,281,12,5,0,0,0,17,5,0,0,0,0,5,705,106,15,0,0,826,23,3,0,0,0,32,41,7,0,0,0,49,3057,200,17,0,0,3278
507051187,885,82,0,0,0,964,2315,18,0,0,0,2328,607,42,0,0,0,642,44,16,0,0,0,63,3,4,0,0,0,3,251,14,0,0,0,266,20,4,0,0,0,25,3,0,0,0,0,3,924,80,0,0,0,1006,20,86,0,0,0,111,67,12,0,0,0,77,4207,273,0,0,0,4488
507051188,1742,398,180,130,5,2443,1487,183,137,5,0,1811,684,388,448,0,0,1525,44,115,51,0,0,212,12,29,21,0,0,62,368,160,91,3,0,624,83,18,17,29,0,149,5,6,3,0,0,15,1196,720,633,37,0,2582,50,53,12,4,0,116,61,41,24,3,5,134,4526,1392,977,179,7,7091
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,1761,30,106,0,0,1898,1597,22,61,0,0,1677,486,28,180,0,0,691,12,19,65,0,0,98,4,0,6,0,0,10,283,18,50,0,0,346,45,5,8,0,0,54,6,0,4,0,0,7,829,68,309,0,0,1211,30,0,4,0,0,33,55,0,16,0,0,71,4270,121,497,0,0,4891
507051191,1279,13,0,0,0,1290,4232,27,0,0,22,4281,1003,20,5,0,0,1032,41,10,0,0,0,46,0,0,0,0,0,3,336,0,0,0,0,343,60,0,0,0,0,60,5,0,0,0,0,5,1443,31,8,0,0,1486,29,0,0,0,0,35,53,0,0,0,5,65,7039,80,8,0,24,7160
507051192,1303,16,0,0,0,1313,2069,24,3,0,0,2097,556,30,0,0,0,591,110,7,15,0,0,129,8,0,0,0,0,10,254,6,0,0,0,264,50,0,0,0,0,50,3,0,0,0,0,3,986,36,18,0,4,1041,30,0,0,0,0,30,62,6,0,0,0,64,4444,79,19,0,4,4543
507051193,981,31,3,0,0,1013,1753,27,8,5,0,1788,515,34,3,0,0,549,76,39,0,0,0,116,10,21,0,0,0,34,293,10,3,0,0,304,23,5,0,0,0,23,0,3,0,0,0,3,920,110,5,0,0,1031,26,12,0,0,0,30,47,7,0,0,0,51,3721,181,9,5,0,3916
507051312,556,15,0,57,0,630,2258,61,0,4,0,2324,538,52,23,0,0,614,11,0,15,0,0,22,0,0,4,0,0,8,179,7,0,3,0,188,66,5,0,19,0,91,3,0,0,0,0,10,799,62,43,23,0,927,35,0,0,0,0,34,43,3,0,0,0,49,3683,140,44,82,9,3962
507051313,1284,59,0,0,0,1341,4994,34,0,0,0,5031,1254,53,0,0,0,1311,10,0,0,0,0,11,8,0,0,0,0,8,391,18,0,0,0,406,88,3,0,0,0,91,5,0,0,0,0,5,1753,75,0,0,0,1828,50,95,0,0,0,150,80,9,0,0,0,87,8160,274,4,0,3,8441
507051314,117,0,0,0,0,117,407,0,0,0,0,407,83,0,0,0,0,83,4,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0,0,34,13,0,0,0,0,13,0,0,0,0,0,0,131,0,0,0,0,131,4,0,0,0,0,3,5,0,0,0,0,7,662,0,0,0,0,665
509011225,2098,132,4,32,0,2273,1487,53,4,0,3,1556,743,171,13,0,0,930,163,88,7,0,0,251,53,115,10,0,0,184,448,71,0,4,0,527,57,37,3,8,0,105,6,8,0,0,0,18,1468,487,35,10,3,2012,103,94,0,4,0,202,76,33,0,3,0,110,5238,804,46,55,12,6152
509011226,556,10,0,15,3,577,389,18,4,0,4,402,47,0,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,114,23,0,0,3,0,27,0,0,0,0,0,0,176,0,0,11,0,190,73,0,0,3,0,80,19,0,0,0,0,21,1214,29,4,33,10,1275
509011227,789,4,0,0,0,798,749,0,0,0,0,750,156,4,0,0,0,157,64,4,0,0,0,62,6,7,0,0,0,16,101,0,0,0,0,104,12,0,0,0,0,12,0,0,0,0,0,0,340,14,0,0,0,355,22,0,4,0,0,23,17,0,0,0,0,14,1918,18,6,0,0,1940
509011228,1034,57,0,4,0,1105,582,57,0,0,3,645,130,9,0,0,0,142,58,17,0,0,0,78,27,0,0,0,0,28,185,7,0,0,0,194,34,0,0,4,4,37,4,0,0,0,0,4,434,35,0,3,5,484,72,17,0,0,0,94,37,3,0,0,0,42,2162,169,3,15,16,2362
509011229,411,0,0,13,0,424,205,0,0,4,0,213,12,0,0,0,0,12,29,6,0,0,0,36,11,5,0,0,0,16,90,0,0,0,0,90,76,8,0,5,0,86,3,0,0,0,0,5,216,17,0,5,0,242,137,0,0,0,3,139,15,0,0,4,0,15,984,17,5,21,4,1033
509011230,550,4,0,0,5,565,481,9,0,0,0,487,105,53,0,0,0,159,82,25,0,0,0,112,13,12,3,0,0,22,107,8,0,0,0,113,38,3,0,0,0,44,0,0,0,0,0,4,351,99,5,0,4,459,64,5,0,0,0,66,27,11,0,0,0,38,1477,126,5,5,6,1614
509011231,679,4,0,5,0,685,292,0,0,0,0,296,32,9,0,0,0,43,45,3,0,0,0,48,17,8,3,0,0,26,137,9,0,0,0,147,77,3,0,4,0,86,3,0,0,0,0,4,311,32,3,0,4,349,139,0,0,0,4,145,38,0,0,0,0,38,1456,32,3,8,16,1520
509011232,588,14,0,34,6,633,426,9,0,0,0,429,47,30,0,0,0,87,4,0,0,0,0,3,0,0,0,0,0,0,58,6,0,0,0,69,9,0,0,18,0,29,0,0,0,0,0,0,122,39,0,22,3,183,24,0,3,0,0,26,15,0,0,0,0,15,1169,59,5,54,4,1289
509011233,1186,15,3,55,0,1263,1620,17,0,3,3,1639,337,27,0,0,0,364,193,77,0,0,0,272,35,32,0,0,0,65,262,9,4,0,0,275,40,0,0,17,0,58,9,0,0,0,0,8,882,148,5,17,0,1051,45,0,0,0,0,45,55,5,0,0,0,67,3790,187,6,81,6,4071
509011234,874,0,0,19,0,895,580,4,0,5,0,587,149,0,0,0,0,152,30,8,0,0,0,41,13,10,4,0,0,22,118,0,0,0,0,128,38,0,0,5,0,47,5,0,0,0,0,5,353,24,4,4,0,382,82,0,0,0,0,84,46,0,0,0,0,45,1939,26,3,24,0,2001
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,607,3,0,0,0,612,1086,0,0,0,0,1084,56,0,0,0,0,56,0,0,3,0,0,3,0,0,5,0,0,5,78,0,0,0,0,84,7,0,3,0,0,11,0,0,0,0,0,0,142,0,9,0,0,158,44,0,0,0,0,50,23,0,0,0,4,26,1902,3,15,0,3,1926
509021237,607,4,0,6,6,623,300,0,0,3,0,303,29,0,0,0,0,33,44,12,0,0,0,61,16,4,7,3,0,33,111,0,0,0,0,117,38,0,0,0,4,43,0,0,0,0,0,0,236,22,19,3,0,283,93,0,0,0,0,94,29,0,0,0,0,33,1265,26,19,13,12,1335
509021238,724,5,0,13,0,742,317,0,0,4,0,325,29,0,0,0,0,31,36,16,0,0,0,50,29,15,0,0,0,43,149,4,0,0,0,159,66,4,0,0,0,69,0,0,0,0,0,4,307,41,0,3,0,352,99,3,0,0,0,99,37,0,0,0,0,35,1477,52,0,22,5,1557
509021239,1372,22,3,48,6,1453,986,8,0,4,4,1007,167,11,6,0,0,195,31,8,0,0,0,42,8,4,0,0,0,12,221,12,7,4,0,246,81,0,0,6,7,101,4,0,0,0,0,7,510,42,22,14,7,601,142,5,0,9,0,153,58,3,0,8,0,74,3066,83,27,82,22,3282
509021240,694,8,0,9,15,721,444,3,0,0,5,455,80,7,4,3,0,89,66,24,0,0,0,99,23,17,0,4,0,39,135,9,0,0,0,138,71,7,0,3,0,86,3,0,0,0,0,5,380,63,4,10,0,454,86,0,0,0,4,87,21,0,0,3,3,34,1622,80,3,22,25,1747
509021241,624,17,0,5,3,660,363,0,0,5,5,371,31,0,0,0,0,27,56,22,0,0,0,81,11,4,0,0,0,14,141,6,0,0,0,150,72,0,0,0,5,80,5,0,0,0,0,5,309,36,0,4,12,361,101,0,0,8,0,104,32,4,0,11,0,44,1431,62,0,32,17,1546
509021242,508,3,0,9,4,527,172,0,0,0,0,170,18,0,0,0,0,16,39,8,0,0,0,49,23,5,0,0,0,28,89,0,0,0,0,89,53,7,0,0,0,61,7,0,0,0,0,6,220,28,0,0,6,254,112,0,0,0,0,110,28,0,0,0,0,28,1039,34,3,7,8,1092
509021243,1431,8,0,27,4,1469,1475,6,0,0,7,1489,303,40,5,0,0,352,143,64,0,0,0,212,10,8,0,0,0,14,282,9,5,0,0,296,56,9,0,0,0,59,6,0,0,0,0,6,802,128,10,0,3,944,60,0,0,4,0,69,87,7,0,0,4,99,3858,154,16,32,17,4070
509021244,737,0,0,9,4,748,683,3,0,0,4,693,76,0,0,0,0,76,8,0,0,0,0,12,0,0,0,0,0,0,98,0,0,0,0,98,9,0,0,0,0,14,3,0,0,0,0,3,193,4,0,0,0,199,30,0,0,0,0,30,61,0,0,8,0,72,1707,10,0,26,9,1749
509021245,1020,16,3,11,3,1050,589,4,0,3,5,599,93,5,4,0,0,102,33,18,0,0,0,58,0,0,0,3,0,7,115,0,0,0,0,119,18,0,0,0,0,20,4,0,0,0,0,3,266,29,3,8,3,311,79,0,0,0,6,84,34,0,0,5,0,43,1989,50,6,25,20,2094
509031246,646,0,0,0,3,655,303,0,0,0,0,300,24,0,0,0,0,26,39,13,0,0,0,52,23,15,0,0,0,36,110,0,0,0,0,110,48,0,0,0,0,48,4,0,0,0,0,4,242,32,0,0,0,276,88,0,0,0,0,92,23,7,0,0,0,22,1298,35,0,5,3,1345
509031247,726,4,0,11,4,743,271,4,0,0,0,273,13,3,0,0,0,17,31,14,0,0,0,45,22,4,0,0,0,26,118,3,0,0,0,121,84,3,0,0,3,91,0,0,0,0,0,3,268,29,0,0,3,297,142,0,5,7,0,154,30,3,0,0,0,38,1431,36,3,20,8,1503
509031248,306,0,0,10,0,314,276,0,0,0,0,276,75,7,0,0,0,76,12,0,0,0,0,17,8,3,0,0,0,13,66,0,0,0,0,69,39,0,0,0,0,35,0,0,0,0,0,0,196,16,0,0,0,213,21,5,0,0,0,27,10,6,0,0,0,17,811,18,0,8,4,837
509031249,570,19,0,4,0,597,472,0,0,0,0,478,141,19,5,0,0,164,86,36,0,0,0,116,11,16,0,0,0,30,148,7,0,0,0,156,30,4,0,0,0,38,3,5,0,0,0,11,420,85,5,0,0,517,36,16,0,0,0,51,27,8,0,0,0,42,1527,133,6,7,0,1678
509031250,872,0,0,6,4,882,457,0,0,0,5,458,50,3,0,0,0,53,19,16,0,0,0,33,7,20,0,0,0,30,151,0,0,0,0,159,53,0,0,0,0,57,3,0,0,0,0,8,288,51,0,0,4,341,121,0,3,4,0,127,27,4,0,0,0,36,1767,57,4,11,9,1849
510011262,526,42,8,92,9,676,1199,70,14,13,0,1296,513,207,58,10,5,801,481,214,6,3,3,708,40,30,0,0,0,79,259,43,20,9,9,347,257,47,4,28,13,352,12,3,0,0,0,23,1564,546,98,56,39,2299,73,15,0,12,4,107,104,28,3,12,3,152,3469,695,124,182,63,4532
510011263,135,5,0,26,10,175,121,0,0,4,0,134,60,31,0,0,0,93,563,32,0,0,4,597,344,6,0,3,4,355,64,0,0,0,6,70,157,32,4,0,9,202,10,0,0,0,0,13,1190,110,4,12,17,1328,103,9,0,15,8,133,41,5,0,17,4,69,1588,134,4,77,43,1836
510011264,34,0,0,26,0,64,8,0,0,3,0,12,0,0,0,0,0,0,359,38,12,0,7,412,155,7,0,0,0,169,5,0,0,3,0,7,53,7,0,0,0,67,3,0,0,0,0,6,584,50,8,9,12,663,74,16,0,5,6,108,39,5,0,11,15,70,739,80,15,48,30,909
510011265,199,10,9,83,10,313,247,25,7,12,14,303,108,42,37,0,5,201,255,67,30,0,0,351,197,19,11,5,0,224,159,27,7,14,8,208,167,32,16,50,13,280,10,0,0,0,0,10,893,181,98,67,29,1275,78,12,0,25,9,124,35,3,4,49,12,102,1459,239,116,240,71,2122
