SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
505021094,..,11,41,21,4,10,9,0,0,96,..,17,20,32,29,54,129,102,55,442,5,12,9,6,3,9,3,0,0,54,669,431,339,519,535,499,515,272,98,3875,..,0,172,630,723,682,697,347,71,3327,..,20,173,154,129,71,43,11,3,604,..,0,12,34,76,44,15,17,7,209,1305,..,..,..,..,..,..,..,..,1305,..,498,..,..,..,..,..,..,..,498,..,223,91,22,23,14,0,0,0,375,..,30,17,0,0,8,12,10,9,78,..,12,9,0,0,8,0,0,0,33,..,34,97,34,9,13,9,6,0,206,..,25,46,70,77,127,186,146,71,752,29,17,8,13,10,9,3,0,0,98,1336,853,641,953,1057,976,958,542,161,7485
505021095,..,73,139,30,22,16,6,5,0,295,..,34,264,218,214,248,259,154,115,1499,6,11,26,17,10,15,16,0,4,100,826,525,1519,1064,714,633,531,303,161,6273,..,34,1017,1034,599,459,356,209,72,3780,..,135,706,367,132,66,44,12,0,1474,..,3,48,120,127,102,48,23,20,494,1617,..,..,..,..,..,..,..,..,1617,..,351,..,..,..,..,..,..,..,351,..,175,132,67,28,25,3,0,0,424,..,66,84,26,22,36,20,17,9,271,..,31,60,8,3,5,4,0,0,117,..,144,310,72,47,26,19,9,0,631,..,64,438,399,412,454,397,208,151,2519,16,18,52,27,20,25,15,6,3,182,1634,1020,2839,2118,1400,1198,918,486,255,11868
505021096,..,30,50,3,6,12,12,4,0,122,..,12,65,37,56,100,163,211,126,776,0,8,7,13,5,4,14,7,0,52,1340,823,602,972,1192,812,664,589,221,7221,..,3,339,1341,1614,1125,822,644,170,6064,..,40,273,196,166,95,41,31,8,843,..,0,16,93,217,111,30,31,27,522,2841,..,..,..,..,..,..,..,..,2841,..,1181,..,..,..,..,..,..,..,1181,..,357,216,55,48,36,4,0,0,715,..,46,18,12,16,24,40,32,17,204,..,25,27,6,5,0,0,0,0,63,..,75,105,21,20,21,24,12,0,277,..,33,120,100,108,163,246,270,166,1211,10,23,17,19,15,7,22,7,3,124,2855,1791,1128,1842,2196,1575,1228,1025,400,14043
505021097,..,93,101,25,22,17,17,0,0,281,..,37,144,177,132,223,279,301,230,1520,9,18,15,12,9,20,15,11,14,120,1205,881,1295,1225,1018,934,773,599,348,8278,..,29,786,1332,1193,1006,766,548,169,5829,..,118,724,328,186,120,49,12,3,1538,..,5,38,137,169,117,59,41,25,585,2404,..,..,..,..,..,..,..,..,2404,..,799,..,..,..,..,..,..,..,799,..,336,249,77,55,38,4,0,0,760,..,83,80,31,29,32,26,21,25,325,..,50,79,17,6,0,3,0,0,161,..,181,239,71,47,44,36,6,0,624,..,71,295,330,292,399,432,394,300,2510,17,32,43,28,18,26,26,11,15,218,2420,1698,2538,2349,1991,1775,1398,1029,536,15746
505021301,..,25,13,9,5,13,8,7,0,72,..,5,20,28,38,92,147,170,85,580,6,13,12,7,9,13,4,0,3,66,838,742,571,667,875,847,669,467,155,5825,..,17,389,869,1176,1186,920,483,129,5176,..,39,173,129,96,61,29,11,0,545,..,5,30,62,117,81,48,42,19,396,1774,..,..,..,..,..,..,..,..,1774,..,801,..,..,..,..,..,..,..,801,..,463,356,104,72,36,5,0,0,1038,..,53,38,20,22,37,27,38,26,268,..,26,34,8,6,11,5,6,0,95,..,58,58,33,24,17,20,13,0,227,..,16,57,64,83,155,248,244,107,971,16,21,24,17,15,21,9,6,3,126,1783,1496,1164,1302,1612,1610,1318,840,290,11407
505021302,..,60,78,24,17,23,15,13,0,231,..,18,84,104,107,197,246,264,163,1178,5,13,15,8,9,6,20,9,7,97,972,616,890,921,826,734,667,562,280,6466,..,13,543,956,927,708,606,473,170,4402,..,93,398,225,135,91,42,15,4,1015,..,4,40,146,171,101,57,34,30,584,1912,..,..,..,..,..,..,..,..,1912,..,604,..,..,..,..,..,..,..,604,..,288,225,63,63,32,10,0,0,685,..,65,73,20,24,42,39,28,23,313,..,25,45,19,15,7,0,6,0,122,..,121,203,51,52,59,31,24,4,538,..,30,172,234,224,355,372,351,202,1937,10,18,30,19,24,18,24,10,7,165,1922,1273,1728,1732,1640,1413,1185,934,446,12269
505031098,..,17,5,13,9,9,4,3,0,65,..,6,22,20,35,86,104,83,27,384,17,24,6,12,7,13,7,0,4,87,1061,776,672,730,739,753,524,252,86,5596,..,35,463,807,872,975,593,261,48,4045,..,67,240,196,110,100,48,18,0,775,..,16,77,121,180,111,82,38,17,648,2151,..,..,..,..,..,..,..,..,2151,..,712,..,..,..,..,..,..,..,712,..,526,342,112,64,31,5,0,0,1078,..,112,65,32,36,66,67,37,28,441,..,28,49,36,21,10,4,0,0,150,..,45,54,39,22,32,24,9,0,220,..,11,72,86,121,176,187,123,46,816,17,41,16,15,18,24,12,0,3,154,2174,1593,1375,1436,1440,1522,1020,481,143,11184
505031099,..,42,47,22,17,16,22,3,0,170,..,40,98,94,134,198,218,211,124,1120,31,40,24,18,20,10,18,16,0,179,2411,1634,1562,1699,1554,1005,803,626,212,11507,..,56,879,1629,1724,1041,834,653,157,6964,..,293,809,493,317,140,59,26,10,2150,..,48,275,412,390,197,72,38,19,1458,4992,..,..,..,..,..,..,..,..,4992,..,1286,..,..,..,..,..,..,..,1286,..,1070,372,86,61,33,3,0,0,1624,..,187,106,46,46,63,79,41,19,577,..,59,78,37,17,10,5,0,4,205,..,100,135,56,35,35,31,15,0,399,..,82,232,242,291,318,321,284,169,1932,50,76,58,32,41,21,30,18,4,329,5043,3251,2942,3031,2917,1854,1426,1073,378,21914
505031100,..,25,38,12,12,11,0,0,0,96,..,12,83,62,63,101,90,38,11,467,20,30,19,6,14,10,8,4,0,119,2313,1202,1540,1557,1237,820,435,143,30,9281,..,33,1112,1857,1576,1011,546,173,17,6331,..,167,710,412,246,130,27,3,0,1692,..,26,154,274,259,134,38,18,0,914,4538,..,..,..,..,..,..,..,..,4538,..,1105,..,..,..,..,..,..,..,1105,..,827,315,71,30,5,4,0,0,1256,..,92,91,42,27,52,46,22,6,378,..,53,66,21,22,12,0,0,0,172,..,59,120,45,26,20,14,4,0,289,..,36,195,161,140,158,127,59,20,890,51,56,37,26,22,18,14,5,0,230,4594,2447,2808,2908,2347,1552,810,286,54,17801
505031101,..,59,54,19,17,12,15,3,0,184,..,22,75,67,71,130,113,59,16,562,19,34,27,15,8,8,6,3,0,121,1348,840,1230,1043,871,728,431,195,38,6721,..,30,708,1078,892,745,449,188,19,4114,..,177,661,295,168,84,32,6,3,1428,..,18,153,235,260,163,56,22,6,902,2801,..,..,..,..,..,..,..,..,2801,..,576,..,..,..,..,..,..,..,576,..,546,327,83,28,16,0,0,0,1001,..,83,80,23,23,46,52,31,15,357,..,44,60,19,17,9,4,0,0,153,..,104,105,45,37,31,30,6,3,365,..,50,160,208,182,245,170,78,24,1118,35,56,46,31,18,11,9,3,0,222,2836,1679,2298,2024,1628,1351,799,348,65,13035
505031102,..,24,42,22,23,19,8,4,0,138,..,15,52,52,44,87,97,71,20,439,12,15,9,8,13,10,12,0,0,84,796,562,633,615,508,449,394,198,49,4211,..,23,393,558,453,390,398,182,28,2429,..,92,213,143,100,61,26,11,0,657,..,26,85,131,146,98,63,35,17,599,1634,..,..,..,..,..,..,..,..,1634,..,440,..,..,..,..,..,..,..,440,..,316,224,78,74,26,8,0,0,724,..,68,55,28,23,51,43,18,13,299,..,36,37,29,14,10,8,4,0,137,..,48,111,65,57,38,18,12,3,362,..,38,135,146,143,182,192,115,30,975,25,26,28,18,18,19,14,4,0,159,1658,1121,1274,1197,1053,875,766,375,93,8403
505031104,..,14,28,9,7,15,5,4,0,88,..,6,21,20,29,90,124,93,32,416,11,13,12,13,3,13,11,3,0,80,913,613,652,640,670,686,520,238,64,4999,..,18,414,718,774,788,611,249,39,3605,..,58,238,174,124,63,48,10,0,717,..,8,54,112,153,113,50,36,9,533,1825,..,..,..,..,..,..,..,..,1825,..,584,..,..,..,..,..,..,..,584,..,440,332,106,57,17,5,0,0,964,..,84,54,30,33,59,52,30,21,358,..,24,45,16,11,16,3,0,0,127,..,27,58,31,29,35,24,5,0,206,..,21,62,71,96,168,171,122,42,762,34,20,23,26,12,18,21,8,9,167,1858,1293,1283,1290,1299,1272,975,468,110,9838
505031105,..,15,20,11,5,18,10,0,0,83,..,25,47,24,78,133,124,107,36,561,16,44,20,11,15,24,17,8,4,148,1744,1500,1012,1246,1895,1361,745,373,91,9967,..,22,578,1553,2564,2007,1046,472,83,8313,..,163,573,335,341,205,46,15,6,1687,..,16,82,181,263,142,39,11,9,751,3650,..,..,..,..,..,..,..,..,3650,..,1457,..,..,..,..,..,..,..,1457,..,1121,389,59,34,20,3,0,0,1620,..,79,52,17,26,43,39,46,18,326,..,64,41,17,19,13,6,3,0,152,..,31,53,22,19,36,23,9,3,194,..,50,109,96,165,228,187,137,55,1027,30,63,48,16,35,39,29,8,4,270,3682,3061,1925,2287,3463,2727,1411,709,171,19447
505031106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
505031107,..,12,17,3,9,10,5,0,0,64,..,17,32,25,36,72,120,156,49,510,8,19,11,3,3,9,0,4,0,56,1495,793,769,1072,954,617,502,364,94,6663,..,24,613,1422,1320,853,637,368,70,5315,..,75,323,265,180,97,27,3,0,982,..,10,66,136,185,61,30,22,12,513,2998,..,..,..,..,..,..,..,..,2998,..,804,..,..,..,..,..,..,..,804,..,580,232,63,30,15,3,0,0,917,..,34,32,10,16,24,40,20,11,185,..,34,35,14,7,7,5,0,0,96,..,39,46,19,20,25,15,9,0,160,..,29,62,66,88,113,169,202,64,796,16,24,24,16,10,13,3,0,0,113,3018,1651,1426,2013,1857,1208,942,618,162,12896
505031255,..,16,17,9,11,8,0,0,0,58,..,29,103,71,80,109,59,25,4,469,20,21,23,4,3,8,11,6,0,92,1837,808,1485,1113,825,481,276,83,7,6910,..,36,1000,1330,888,494,321,98,3,4177,..,251,938,353,184,52,20,0,0,1800,..,23,173,181,188,85,32,11,0,696,3598,..,..,..,..,..,..,..,..,3598,..,552,..,..,..,..,..,..,..,552,..,433,157,43,13,0,0,0,0,642,..,66,60,16,16,29,40,11,4,244,..,35,46,10,8,9,3,0,0,105,..,30,53,25,26,7,0,0,0,143,..,60,212,158,139,155,82,33,3,842,38,44,44,12,13,14,14,4,0,185,3634,1530,2685,2126,1474,843,519,159,13,12979
505031256,..,0,0,0,0,3,0,0,0,5,..,0,0,0,3,5,0,5,0,12,0,0,0,0,0,0,0,0,0,4,57,38,23,38,56,50,25,9,4,305,..,0,21,35,71,78,47,10,4,262,..,0,11,13,22,8,7,4,0,65,..,0,0,4,8,4,7,0,0,25,113,..,..,..,..,..,..,..,..,113,..,35,..,..,..,..,..,..,..,35,..,32,27,9,0,0,0,0,0,63,..,5,3,3,0,3,0,3,0,14,..,4,4,7,3,0,0,0,0,15,..,0,0,0,0,5,0,0,0,11,..,0,3,7,7,10,9,3,0,38,0,3,0,0,4,0,3,0,0,6,113,81,61,65,115,117,63,18,5,650
505031257,..,3,7,0,3,4,4,0,0,27,..,4,8,6,19,34,25,21,6,124,3,10,9,3,0,10,0,0,0,37,384,152,207,233,246,218,165,80,19,1706,..,11,120,219,274,257,198,106,13,1204,..,23,128,95,82,52,32,7,0,412,..,4,29,31,30,26,10,3,0,139,814,..,..,..,..,..,..,..,..,814,..,123,..,..,..,..,..,..,..,123,..,138,52,11,15,0,0,0,0,213,..,7,6,3,9,3,12,12,10,58,..,4,3,3,3,7,0,0,0,23,..,6,16,5,5,6,11,0,0,51,..,8,36,33,70,74,61,40,12,335,6,17,17,5,3,14,0,3,0,64,819,333,394,407,490,442,332,169,34,3424
505031258,..,13,13,6,10,18,6,0,0,58,..,11,29,32,53,74,101,67,18,381,20,24,23,3,11,5,5,4,0,94,1290,512,745,784,672,532,428,200,41,5202,..,23,492,772,740,616,541,260,24,3470,..,90,376,273,156,92,28,8,0,1018,..,16,123,162,147,66,25,16,6,565,2606,..,..,..,..,..,..,..,..,2606,..,450,..,..,..,..,..,..,..,450,..,369,128,45,24,13,3,0,0,574,..,42,38,16,23,25,26,15,11,191,..,27,24,5,8,3,3,0,0,73,..,25,31,15,27,35,8,5,0,143,..,24,85,87,138,142,144,96,25,742,36,46,33,20,13,17,6,4,0,182,2639,1101,1327,1398,1274,1001,791,411,72,10016
505031303,..,14,21,10,9,9,7,5,0,83,..,12,68,33,45,94,129,74,18,476,24,17,12,3,4,6,9,3,0,85,1357,781,960,1043,843,696,532,241,45,6498,..,18,653,1333,1082,892,681,285,40,4978,..,109,495,255,161,88,43,12,0,1176,..,7,69,151,165,81,47,13,7,533,2659,..,..,..,..,..,..,..,..,2659,..,731,..,..,..,..,..,..,..,731,..,501,248,59,25,15,0,0,0,855,..,78,53,20,16,33,40,31,12,279,..,31,44,14,11,9,8,0,0,112,..,38,56,28,25,24,19,3,4,184,..,24,123,97,110,149,179,98,24,811,36,39,23,14,15,15,11,10,0,162,2698,1570,1772,1968,1608,1305,1024,457,87,12484
505031304,..,8,16,3,3,6,3,0,0,37,..,6,27,25,25,43,59,55,11,255,11,9,12,5,3,5,3,4,0,51,1819,938,1187,1338,971,711,356,148,36,7518,..,38,1071,2060,1487,1058,499,148,26,6389,..,61,381,245,134,79,22,7,0,928,..,7,69,112,142,86,28,10,4,463,3793,..,..,..,..,..,..,..,..,3793,..,976,..,..,..,..,..,..,..,976,..,669,356,66,26,13,0,0,0,1129,..,72,71,28,30,58,55,24,20,355,..,30,40,16,8,10,0,0,0,103,..,26,61,17,17,9,4,0,0,134,..,25,75,71,68,73,73,61,16,465,19,31,34,12,15,6,3,5,0,125,3814,1938,2154,2631,1929,1392,685,261,72,14865
505031305,..,10,18,9,9,5,3,3,0,49,..,10,35,34,37,55,104,105,55,435,13,21,8,6,9,10,5,4,0,73,1477,929,769,1165,1123,626,484,296,98,6970,..,21,630,1658,1649,929,608,343,69,5906,..,66,228,171,180,69,19,4,0,726,..,4,44,126,178,78,42,13,7,489,3032,..,..,..,..,..,..,..,..,3032,..,1098,..,..,..,..,..,..,..,1098,..,599,314,65,38,11,0,0,0,1023,..,57,35,20,30,36,55,31,15,283,..,30,21,7,0,9,4,0,0,70,..,29,48,20,14,9,8,3,0,123,..,13,72,75,85,96,147,126,72,694,25,32,22,15,14,14,9,13,4,146,3056,1945,1413,2168,2192,1239,889,530,173,13595
505031306,..,25,28,9,14,15,15,9,0,119,..,13,51,39,64,124,175,160,84,714,20,21,13,9,8,4,12,11,0,107,1407,763,997,987,826,800,696,394,137,7013,..,19,600,1165,892,916,854,400,73,4913,..,166,593,274,224,125,50,18,0,1443,..,13,104,191,170,109,54,26,11,680,2853,..,..,..,..,..,..,..,..,2853,..,591,..,..,..,..,..,..,..,591,..,485,263,84,45,25,3,0,0,906,..,71,41,29,24,57,46,22,10,308,..,36,47,20,11,13,7,7,0,141,..,54,84,36,28,31,38,14,0,288,..,47,139,123,173,244,276,239,108,1357,27,47,36,26,23,17,23,17,4,216,2881,1532,1914,1952,1592,1519,1351,742,212,13698
506011110,..,60,59,37,44,49,21,11,0,287,..,52,150,106,160,271,301,224,93,1358,42,47,39,22,21,21,13,4,6,220,2320,1370,1876,1520,1227,1101,929,481,162,10980,..,69,1077,1463,1008,872,814,422,70,5796,..,450,977,412,301,188,67,11,8,2414,..,68,336,370,319,205,110,51,28,1489,4706,..,..,..,..,..,..,..,..,4706,..,833,..,..,..,..,..,..,..,833,..,671,377,138,94,46,8,0,0,1328,..,149,146,58,85,100,118,35,14,705,..,89,80,52,25,16,7,3,0,272,..,120,163,95,101,111,57,19,5,681,..,92,350,281,414,499,498,321,134,2586,106,77,89,58,41,28,25,14,8,446,4809,2625,3591,2926,2388,2065,1701,885,268,21256
506011111,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,..,8,7,10,6,13,10,3,0,63,..,9,19,18,37,74,56,43,12,249,8,3,8,3,4,6,8,0,0,33,531,313,352,373,318,380,288,111,23,2682,..,17,199,361,298,394,359,109,17,1763,..,53,152,106,75,46,37,10,0,486,..,10,60,114,77,60,27,13,7,365,1078,..,..,..,..,..,..,..,..,1078,..,235,..,..,..,..,..,..,..,235,..,234,118,41,33,15,0,0,0,443,..,43,22,6,17,19,19,14,4,146,..,19,25,8,16,7,3,0,0,81,..,22,33,20,19,29,14,9,4,145,..,14,65,57,90,143,102,65,13,551,13,9,17,12,6,14,7,4,0,86,1092,662,687,732,626,724,575,230,45,5383
506011114,..,22,27,9,20,21,9,3,0,113,..,18,41,46,74,123,169,108,54,625,9,17,19,5,9,11,14,4,0,96,860,578,625,646,624,606,577,298,98,4908,..,28,356,564,598,624,611,302,71,3153,..,89,323,202,135,114,35,7,4,903,..,22,96,153,152,92,57,31,6,621,1724,..,..,..,..,..,..,..,..,1724,..,421,..,..,..,..,..,..,..,421,..,383,183,71,53,23,0,0,0,709,..,79,48,25,19,42,39,23,11,288,..,37,30,27,11,5,5,0,0,129,..,38,65,39,51,48,25,9,3,289,..,34,126,143,185,244,267,160,67,1226,28,44,37,14,28,17,25,8,3,190,1748,1179,1264,1240,1227,1211,1068,543,172,9660
506011115,..,7,7,0,13,13,5,3,0,48,..,7,9,11,35,52,81,69,26,290,10,8,10,0,5,3,4,4,0,51,643,447,367,472,563,615,474,263,63,3908,..,20,248,591,727,867,642,358,59,3520,..,62,172,127,139,110,42,15,0,660,..,11,34,71,60,41,21,16,12,270,1324,..,..,..,..,..,..,..,..,1324,..,415,..,..,..,..,..,..,..,415,..,320,153,52,33,17,3,0,0,579,..,33,14,5,10,17,29,26,11,138,..,25,22,7,3,7,5,3,0,72,..,13,16,11,23,32,15,4,0,110,..,16,34,44,65,105,139,119,41,560,19,21,14,5,10,6,9,4,0,103,1348,936,705,908,1068,1207,903,539,131,7742
506011116,..,0,5,4,3,8,0,3,0,23,..,0,8,21,25,34,79,49,14,238,0,18,9,3,0,0,11,4,0,44,597,371,319,452,543,481,475,178,42,3448,..,0,260,551,708,708,685,241,33,3193,..,31,145,138,157,100,41,5,0,614,..,5,15,54,75,29,16,23,5,221,1257,..,..,..,..,..,..,..,..,1257,..,369,..,..,..,..,..,..,..,369,..,265,136,44,27,15,0,0,0,485,..,23,9,4,8,12,21,11,14,108,..,14,14,6,4,4,0,0,0,52,..,7,7,12,11,19,8,3,0,66,..,5,28,44,53,65,121,80,22,416,6,32,6,15,6,4,14,6,3,97,1261,752,626,875,1049,962,918,368,80,6873
506011117,..,18,12,6,11,6,6,0,0,66,..,23,44,41,41,59,53,28,15,303,18,21,13,6,12,8,5,0,0,82,1384,703,908,900,611,483,279,92,39,5406,..,39,618,1085,716,546,334,117,18,3465,..,127,425,240,126,68,18,6,4,1012,..,16,126,146,137,85,31,16,8,571,2847,..,..,..,..,..,..,..,..,2847,..,558,..,..,..,..,..,..,..,558,..,475,222,56,32,16,0,0,0,797,..,74,68,34,24,53,34,13,6,303,..,42,38,21,5,9,7,0,0,130,..,30,48,18,27,16,8,0,0,159,..,45,102,113,114,109,96,46,26,641,41,29,28,21,24,18,8,0,0,170,2887,1435,1671,1739,1207,919,534,203,68,10659
506011307,..,3,15,8,0,5,0,0,0,35,..,11,37,35,34,45,38,13,0,218,9,10,10,11,10,0,0,0,0,47,1644,557,947,1327,590,380,238,70,16,5777,..,17,943,2103,887,504,296,75,9,4833,..,67,272,187,92,40,12,0,0,668,..,4,59,118,106,50,9,8,6,363,3301,..,..,..,..,..,..,..,..,3301,..,643,..,..,..,..,..,..,..,643,..,271,149,22,9,18,4,0,0,472,..,52,60,21,16,41,55,30,4,276,..,23,45,14,8,3,0,0,0,89,..,13,55,27,5,7,5,0,0,107,..,21,92,92,58,65,56,13,4,391,26,20,21,17,15,10,0,0,0,108,3323,1119,1695,2600,1194,728,435,122,29,11245
506011308,..,13,39,5,8,4,0,0,0,82,..,13,89,62,35,53,40,13,3,299,19,19,19,13,5,13,3,0,0,83,2317,726,1620,1769,707,447,279,73,18,7949,..,39,1586,2838,1062,575,312,102,7,6512,..,105,533,245,148,51,22,0,0,1108,..,9,70,142,107,62,28,5,4,424,4659,..,..,..,..,..,..,..,..,4659,..,677,..,..,..,..,..,..,..,677,..,356,201,42,11,5,3,0,0,612,..,105,131,34,17,54,57,24,9,419,..,41,62,23,4,6,3,0,0,139,..,41,115,25,21,14,0,0,0,212,..,34,186,133,72,76,56,19,5,578,32,29,34,24,3,14,12,0,0,159,4693,1420,2915,3502,1447,856,489,147,25,15492
506021118,..,62,91,41,20,13,25,5,0,258,..,40,119,90,113,171,207,120,65,933,18,15,22,15,5,19,13,7,9,121,1079,710,1149,1013,843,794,627,290,129,6630,..,24,657,1088,864,749,620,284,77,4354,..,167,553,282,235,171,64,14,0,1492,..,11,72,141,162,115,49,27,26,598,2156,..,..,..,..,..,..,..,..,2156,..,502,..,..,..,..,..,..,..,502,..,346,238,61,46,33,10,0,0,735,..,130,130,30,40,55,52,22,15,467,..,56,107,35,19,12,4,0,0,232,..,177,286,111,73,57,48,10,0,774,..,79,266,232,264,363,352,198,93,1855,28,28,54,24,21,30,20,14,15,233,2186,1529,2354,2014,1722,1588,1208,581,220,13399
506021119,..,205,213,30,27,26,12,7,0,529,..,45,153,132,151,176,228,138,71,1096,16,26,31,20,10,3,11,0,0,124,1265,969,1667,1326,1015,735,575,267,119,7936,..,43,1003,1473,1041,725,497,201,57,5034,..,176,941,446,262,119,43,12,0,2006,..,11,50,116,166,125,64,25,21,576,2535,..,..,..,..,..,..,..,..,2535,..,571,..,..,..,..,..,..,..,571,..,271,200,75,48,25,5,0,0,621,..,152,121,41,25,46,40,17,11,448,..,92,117,28,17,9,9,3,0,261,..,426,559,132,92,71,38,14,6,1331,..,102,322,317,310,383,415,223,86,2158,39,54,58,37,26,14,9,4,5,237,2573,1891,3355,2664,1989,1505,1125,505,184,15789
506021120,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
