SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
502011026,11,0,0,0,11,0,0,11,147,14,8,0,171,4,0,4,178,17,0,191,221,33,21,0,265,0,8,12,280,17,0,294,23,3,5,5,31,0,0,0,31,4,0,37,0,0,0,0,0,0,0,0,0,0,0,5,390,42,35,4,471,6,8,14,488,38,0,524,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,16,0,0,0,16,0,0,16,15,0,0,4,24,0,0,0,24,0,0,24,404,47,35,6,495,6,8,14,508,38,0,545,122,15,21,10,158,5,0,5,161,25,0,190,0,0,0,0,0,0,0,0,0,0,0,4,532,53,57,14,657,12,8,20,672,62,0,741
502011027,57,0,0,0,57,4,0,65,808,90,34,6,940,11,0,11,948,58,0,1006,1260,150,63,20,1488,17,0,17,1507,39,8,1545,129,8,32,4,169,4,0,4,170,8,0,181,3,0,4,6,12,0,0,0,12,6,0,20,2198,254,126,29,2610,28,0,28,2638,105,7,2754,19,3,5,0,25,9,0,9,33,3,0,34,41,0,0,0,52,4,0,4,53,0,0,53,64,6,3,0,79,11,0,11,87,3,0,83,2267,255,131,30,2684,33,0,33,2719,109,7,2837,676,107,36,28,841,7,7,12,853,67,0,919,0,0,5,11,12,0,0,0,12,0,14,23,2943,361,167,65,3542,48,7,50,3592,171,18,3783
502011028,7,6,5,0,13,0,0,17,193,20,7,5,222,0,5,6,228,8,0,236,288,49,11,4,350,5,7,9,360,21,4,384,29,3,4,0,40,0,0,0,40,5,0,43,5,0,0,0,9,0,3,3,11,0,0,11,512,76,19,11,620,8,9,18,639,39,4,680,7,5,0,0,10,0,0,3,12,6,0,18,6,0,0,0,8,0,0,0,8,0,0,8,16,0,0,0,17,0,0,3,20,6,0,23,529,83,19,11,642,6,15,18,660,42,4,705,199,41,5,4,251,16,6,20,271,75,0,346,0,0,0,3,3,0,0,0,3,0,13,11,734,118,27,18,896,19,15,36,938,118,16,1066
502011029,14,0,0,0,10,0,0,17,282,20,11,10,326,4,0,8,329,21,0,351,451,38,17,12,523,9,0,9,534,17,0,554,55,10,6,0,69,0,0,0,69,0,0,74,0,0,0,10,10,0,0,0,10,0,0,7,786,75,43,21,923,16,0,16,941,39,0,978,0,3,0,3,9,0,0,0,9,0,0,9,23,3,3,5,37,3,0,3,38,0,0,40,23,3,3,9,41,3,0,3,41,0,0,45,807,79,41,33,962,16,0,20,983,37,0,1023,311,46,28,13,400,11,6,20,421,40,3,466,5,0,0,4,10,0,0,0,10,0,7,17,1124,130,68,50,1369,30,9,42,1415,80,8,1506
503011030,92,0,0,0,92,8,0,100,364,63,4,0,432,7,0,7,435,30,0,471,595,55,8,3,652,4,6,10,666,12,0,676,26,3,9,0,34,0,0,0,34,0,0,35,0,0,0,0,7,0,0,0,7,0,0,3,977,117,18,10,1125,13,6,19,1140,49,6,1191,3,0,0,0,3,0,0,0,3,0,0,3,22,0,0,0,22,3,0,3,26,0,0,26,25,0,0,0,25,3,0,3,34,0,0,34,1004,117,18,10,1149,11,6,13,1171,49,6,1219,286,29,0,0,316,7,0,10,330,20,0,342,4,0,0,0,6,0,0,0,6,0,0,6,1299,144,18,10,1475,26,7,30,1504,67,6,1573
503011031,55,0,0,3,54,11,0,67,329,40,9,0,370,11,3,12,388,30,0,417,454,65,8,0,527,6,6,9,541,16,0,550,40,5,3,0,50,0,0,0,50,0,0,52,7,0,0,0,7,0,0,0,7,0,0,7,828,113,15,3,956,13,11,26,980,45,0,1027,3,0,0,0,3,4,0,4,10,4,0,10,7,9,0,0,8,3,0,3,11,0,0,13,11,9,0,0,11,8,0,8,21,0,0,24,839,118,15,3,975,22,11,29,1000,45,0,1050,236,32,5,0,277,4,0,4,279,36,0,317,0,0,0,0,0,0,0,0,0,0,0,0,1077,147,24,4,1251,31,11,33,1290,81,3,1369
503011032,62,0,0,0,65,5,0,69,303,52,6,0,357,5,0,5,364,26,0,392,507,52,15,3,578,0,3,5,581,19,0,594,44,3,11,0,57,0,0,0,57,5,0,63,12,0,0,3,12,0,0,0,12,0,0,12,864,105,36,9,1012,9,3,8,1017,45,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,29,0,0,29,29,0,0,0,29,0,0,0,30,0,0,30,897,105,36,9,1042,9,3,12,1049,45,0,1097,309,34,5,11,355,0,5,3,359,17,0,380,0,0,0,3,3,0,0,0,3,0,3,4,1206,140,38,19,1402,15,4,16,1416,62,3,1482
503011033,93,6,0,6,94,3,0,102,604,67,15,0,687,6,7,19,704,22,0,727,970,84,16,3,1074,4,0,4,1081,12,0,1097,61,10,7,0,75,0,0,0,75,0,0,76,7,0,0,4,17,0,0,0,17,0,0,17,1640,156,43,9,1845,12,7,25,1873,41,5,1916,8,0,0,0,9,0,0,0,9,0,0,9,28,0,0,0,28,0,0,0,29,0,0,29,35,0,0,0,35,0,0,0,39,0,0,39,1677,156,42,9,1881,11,11,28,1909,41,5,1950,353,21,0,0,375,10,0,13,385,19,0,403,0,0,0,0,0,0,0,0,0,0,0,3,2028,178,42,9,2263,24,11,34,2291,61,5,2356
503011034,92,0,0,0,95,7,3,98,493,53,0,0,549,7,0,7,552,21,5,580,713,110,17,0,840,8,0,8,849,22,0,874,59,9,3,0,67,0,0,0,73,6,0,73,3,0,0,6,6,0,0,0,6,0,0,7,1267,172,18,6,1465,21,0,23,1481,48,5,1535,7,0,0,0,7,3,0,3,12,0,0,12,21,0,0,0,26,4,0,4,29,5,0,32,29,0,0,0,28,7,0,7,37,5,0,40,1295,172,18,8,1499,26,0,29,1525,52,5,1579,380,47,11,3,441,5,0,5,452,30,0,482,5,0,0,0,5,0,0,0,5,0,4,7,1680,216,34,11,1938,31,0,35,1973,86,8,2064
503011035,140,0,0,0,146,25,0,166,897,108,6,4,1015,13,5,18,1038,72,0,1106,1236,170,5,5,1417,8,0,8,1426,41,0,1471,66,9,3,0,82,0,0,0,82,8,0,83,18,0,0,19,33,0,0,0,33,0,0,34,2210,285,20,22,2540,22,5,24,2568,118,7,2690,23,11,0,0,29,7,3,14,37,0,0,46,64,0,0,0,66,4,0,4,68,5,0,68,87,11,0,0,95,10,3,15,109,3,0,117,2301,296,20,22,2632,27,11,41,2674,127,7,2807,659,88,8,4,764,7,0,10,770,96,0,866,5,0,0,7,7,0,0,0,7,0,13,19,2962,385,33,29,3404,37,14,46,3451,218,14,3682
503011036,94,0,3,3,103,12,0,110,599,35,7,0,645,13,6,17,655,42,0,694,885,89,17,0,985,4,0,5,995,9,0,1003,58,0,5,0,66,0,0,0,66,3,0,68,9,0,0,0,12,0,0,0,14,0,0,14,1546,130,26,0,1704,17,5,29,1734,52,4,1784,15,0,0,0,15,5,0,5,15,0,0,14,38,0,0,0,38,3,0,3,46,0,0,44,50,0,0,0,52,3,0,3,59,4,0,66,1599,128,26,0,1759,28,5,32,1792,52,4,1843,313,27,5,0,351,0,0,0,355,16,4,373,0,0,0,0,0,0,0,0,0,0,0,0,1918,157,36,6,2113,25,5,33,2150,67,8,2228
503021037,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
503021038,47,4,0,4,47,3,0,55,564,61,0,0,630,3,0,7,638,14,0,655,998,105,10,0,1119,10,4,14,1129,9,0,1140,105,7,8,0,119,0,0,0,119,0,4,122,10,0,0,5,9,0,0,0,9,0,3,14,1680,171,20,5,1873,17,6,23,1899,24,8,1928,13,0,0,0,13,8,0,8,16,0,0,16,26,0,0,0,26,0,0,0,26,0,0,26,34,0,0,0,34,8,0,8,42,0,0,42,1712,171,20,5,1913,21,6,31,1937,24,8,1974,287,15,4,0,309,0,0,0,310,26,0,334,5,0,0,0,5,0,0,0,5,0,3,6,2004,191,24,5,2227,23,6,32,2256,46,8,2314
503021039,93,0,0,0,97,16,0,110,685,71,19,0,770,22,3,22,794,29,0,824,959,125,8,0,1097,10,0,7,1101,16,0,1116,106,17,3,0,127,0,0,0,127,10,0,144,6,0,0,4,6,0,0,0,6,0,0,6,1757,216,27,3,2008,29,0,31,2036,54,4,2099,11,4,4,0,17,0,0,0,17,0,0,17,24,0,0,0,24,0,0,0,24,6,0,28,32,4,4,0,38,0,0,0,38,6,0,48,1788,220,32,3,2042,29,0,31,2071,65,4,2140,343,15,3,0,360,0,5,5,361,29,0,392,4,0,0,3,8,0,0,0,8,0,4,12,2134,229,36,10,2411,29,3,38,2444,96,9,2542
503021040,36,0,0,0,37,5,0,36,413,54,10,0,480,11,3,11,493,25,0,516,557,62,13,7,636,6,4,15,646,13,0,655,76,16,8,3,105,0,0,0,106,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1051,127,32,8,1221,23,3,29,1246,35,0,1279,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,15,3,0,3,21,6,0,21,20,0,0,0,20,3,0,3,22,5,0,24,1065,127,32,8,1235,23,3,26,1265,37,0,1306,169,17,0,0,190,3,0,3,190,11,0,201,4,0,0,0,4,0,0,0,4,0,0,6,1245,144,34,8,1432,24,3,32,1464,46,0,1514
503021042,64,0,0,0,64,5,0,68,715,103,10,0,828,14,8,20,846,56,3,901,933,133,9,5,1078,17,4,21,1094,32,0,1125,81,9,5,0,93,0,0,0,93,0,0,90,4,3,0,3,11,0,0,0,11,0,3,13,1729,242,22,6,2002,33,10,40,2046,83,5,2134,30,3,0,0,37,0,0,0,37,0,0,37,35,4,0,0,38,0,0,0,38,0,0,40,66,6,0,0,77,0,0,0,77,0,0,76,1799,249,22,6,2074,33,10,40,2119,83,5,2211,492,36,9,3,543,0,4,5,548,36,0,586,0,0,0,3,3,0,0,0,3,0,4,6,2285,287,33,13,2621,34,14,44,2670,122,8,2806
503021043,74,0,0,0,74,9,0,84,815,165,6,0,993,15,0,15,1012,53,0,1062,1320,214,15,7,1557,9,4,8,1567,29,0,1598,100,15,27,0,142,0,0,0,142,0,0,142,8,0,0,9,20,0,0,0,20,0,0,24,2239,400,54,16,2715,23,4,24,2741,83,3,2822,20,0,0,0,24,0,0,0,24,0,0,24,55,4,3,0,64,0,0,0,66,0,0,63,74,6,3,0,84,0,0,0,87,0,0,89,2315,409,56,16,2800,23,4,27,2829,85,3,2913,454,60,9,3,533,3,4,4,536,40,0,575,0,0,0,3,9,0,0,0,9,0,8,13,2771,474,64,30,3336,31,7,31,3369,121,11,3500
503021295,13,0,0,0,13,0,0,13,134,9,0,0,149,0,3,9,151,21,3,174,147,31,0,0,183,8,0,8,192,3,0,192,34,7,0,0,46,0,0,0,46,4,0,43,0,0,0,0,0,0,0,0,0,0,4,5,316,50,0,0,373,12,3,17,385,24,6,419,18,0,0,0,18,0,0,0,18,0,0,18,21,0,0,0,21,0,0,0,19,0,0,19,42,0,0,0,42,0,0,0,38,0,0,43,352,50,0,0,411,12,8,14,425,27,6,454,209,45,0,4,254,0,4,11,263,28,0,292,0,3,0,5,6,0,0,0,6,4,0,7,565,98,0,7,671,11,10,21,695,58,6,757
503021296,10,0,0,0,14,0,0,11,171,27,3,0,204,7,0,9,213,7,0,214,231,45,0,0,275,0,0,0,275,13,0,292,56,11,8,0,68,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,460,78,13,0,549,7,0,9,556,24,0,575,4,0,0,0,7,0,0,0,7,0,0,7,14,6,0,0,16,0,0,0,16,0,0,18,23,5,0,0,24,0,0,0,24,0,0,28,474,82,9,0,572,7,0,9,581,21,0,603,126,22,12,0,156,0,0,3,159,45,0,209,0,3,0,0,3,0,0,0,3,0,3,7,607,103,24,0,739,3,3,9,747,69,0,820
503021297,8,0,0,0,8,0,0,8,108,9,6,3,125,3,0,3,125,19,0,141,70,26,4,4,100,0,0,0,99,0,0,100,28,4,6,0,37,4,0,4,38,0,0,38,6,0,0,3,3,0,0,0,6,0,5,9,211,31,10,6,265,11,0,11,271,24,5,291,9,0,0,0,9,0,0,0,9,3,0,11,25,0,0,0,25,0,0,0,28,0,0,28,36,0,0,0,36,0,0,0,32,3,0,32,248,31,10,6,296,5,0,5,300,19,5,331,139,17,6,4,164,6,0,6,173,16,0,190,0,0,0,8,8,0,0,0,8,0,0,8,382,53,12,16,463,15,0,15,479,40,5,522
504011044,48,0,0,0,52,11,0,64,532,105,14,0,644,13,7,19,664,44,0,705,853,170,16,6,1046,8,0,11,1057,24,0,1081,105,19,13,0,136,0,0,0,136,7,0,139,5,0,0,0,9,0,0,0,9,0,0,9,1489,293,42,8,1829,22,8,32,1861,74,0,1935,8,0,0,0,8,5,0,5,10,0,0,10,36,4,3,0,38,0,0,7,46,9,0,49,42,4,3,0,48,3,0,6,53,9,0,60,1528,292,42,8,1873,26,7,38,1914,79,0,1998,309,48,6,13,370,7,0,7,380,48,0,427,0,0,0,0,10,0,0,0,10,0,0,9,1839,335,51,19,2252,38,7,51,2300,129,4,2431
504011045,90,0,0,3,89,10,0,106,956,125,35,5,1120,19,7,32,1154,54,8,1206,1538,158,18,6,1716,20,3,25,1736,46,0,1784,200,36,18,0,247,0,0,0,247,3,0,252,10,0,0,14,22,0,0,0,22,6,0,29,2696,322,67,21,3109,42,17,53,3162,105,8,3269,14,0,0,0,19,5,0,5,18,3,0,20,52,12,0,0,63,7,3,4,72,7,0,71,66,11,0,0,79,3,3,6,84,9,0,90,2764,333,67,22,3187,47,12,61,3245,112,8,3360,540,63,21,14,637,9,6,10,651,81,0,732,5,0,0,10,14,0,0,0,14,0,12,28,3308,401,86,51,3841,51,20,72,3906,195,18,4115
504011046,31,0,0,0,31,8,0,39,284,46,3,0,339,10,0,10,348,17,0,372,503,90,3,0,592,6,0,7,602,18,4,625,61,9,5,0,73,0,0,0,70,3,0,74,0,4,0,4,3,0,0,0,3,0,0,3,849,147,14,3,1016,16,0,19,1031,40,4,1076,3,0,0,3,8,0,0,0,8,0,0,8,30,3,0,0,38,0,3,3,38,0,0,44,29,3,0,3,41,0,3,3,41,0,0,49,880,153,21,3,1052,16,0,19,1070,40,8,1119,242,44,3,13,306,0,4,4,311,27,0,339,0,0,0,0,0,0,0,0,0,0,3,0,1121,191,22,22,1363,18,9,26,1388,65,7,1459
504011047,95,0,0,0,103,18,0,115,701,89,9,3,803,7,0,8,816,51,0,863,1004,172,32,6,1217,13,8,19,1241,55,5,1303,115,22,13,0,151,4,0,4,151,3,0,156,14,0,0,13,35,0,0,0,32,0,4,40,1841,285,53,25,2202,31,11,38,2237,109,9,2354,14,0,0,0,14,4,0,4,24,0,0,24,64,11,3,0,75,0,0,0,75,5,0,74,77,11,3,0,93,4,0,4,92,5,0,99,1917,295,50,25,2291,33,11,41,2329,115,9,2453,607,150,13,20,784,27,3,37,814,128,7,951,3,0,0,0,12,0,0,0,12,0,9,19,2528,448,68,46,3084,63,12,74,3159,242,27,3429
504011048,59,0,0,5,62,5,0,67,317,39,0,4,349,11,0,10,363,19,0,390,465,63,5,0,532,3,11,13,549,13,0,565,37,4,0,0,42,0,0,0,42,0,0,42,3,0,0,11,19,0,0,0,19,0,0,17,817,105,5,15,944,17,11,29,971,36,3,1006,5,3,0,0,14,3,0,3,13,0,0,13,20,6,0,0,30,3,3,8,38,3,0,38,28,5,0,0,40,4,3,7,47,3,0,47,843,112,9,15,984,25,9,33,1021,33,3,1052,186,35,9,0,238,0,0,9,240,26,0,271,5,0,0,0,5,0,0,0,5,0,0,7,1032,149,19,16,1225,23,15,43,1261,66,8,1331
504021049,4,0,0,0,4,0,0,4,69,10,13,0,95,0,0,0,95,13,6,109,153,11,17,6,182,0,0,0,182,3,0,183,10,0,3,0,23,0,0,0,23,0,0,23,0,0,0,3,3,0,0,0,3,0,0,3,237,27,36,6,301,0,0,0,301,14,6,318,7,0,0,0,7,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,10,0,0,10,248,27,36,6,307,0,0,0,313,14,6,329,47,7,11,3,61,0,0,0,61,14,0,72,0,0,0,0,0,0,0,0,0,0,0,0,290,31,43,8,372,0,0,0,372,27,0,404
504021050,34,0,0,0,38,7,0,37,294,42,8,0,343,13,0,13,353,18,0,369,574,74,20,0,667,6,0,7,673,17,0,685,43,0,5,0,48,0,0,0,48,0,0,47,0,0,0,3,0,0,0,0,0,0,0,5,911,116,32,10,1059,18,0,16,1079,29,0,1112,8,0,0,0,8,0,0,0,8,0,0,8,17,0,0,0,20,8,0,8,25,0,0,25,24,0,0,0,29,8,0,8,33,0,0,33,933,116,32,11,1086,19,0,20,1106,29,0,1146,206,25,7,4,241,0,3,3,248,13,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1141,142,39,13,1333,19,4,22,1353,41,0,1397
504021051,19,0,0,0,19,0,0,21,192,23,0,0,219,0,0,0,219,11,0,226,367,43,4,0,420,0,0,0,421,9,0,431,45,0,0,0,46,0,0,0,46,0,0,46,3,0,0,3,10,0,0,0,10,0,0,10,609,70,7,3,695,0,0,0,695,20,0,718,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,5,0,5,15,0,0,16,15,0,0,0,15,5,0,5,15,0,0,16,618,70,7,3,704,5,0,0,708,19,0,732,155,16,13,5,197,8,0,8,201,8,0,208,4,0,0,0,4,0,0,0,4,0,0,4,778,88,20,11,900,7,0,10,905,28,0,938
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,40,0,0,0,40,3,0,43,464,76,29,7,571,4,0,5,575,21,8,605,774,82,28,0,884,7,0,7,884,20,0,909,70,15,11,0,102,0,0,0,102,0,0,102,0,0,0,16,19,0,0,0,19,0,0,19,1301,169,71,23,1568,10,0,11,1582,41,8,1627,7,0,0,0,7,0,0,0,11,0,0,11,34,5,0,0,36,0,0,0,36,0,0,36,44,5,0,0,47,0,0,0,52,0,0,52,1348,174,71,23,1612,11,0,12,1630,41,8,1680,407,36,28,11,479,13,0,10,486,30,3,522,0,3,0,6,11,0,0,0,11,0,0,12,1755,207,98,36,2104,25,0,26,2124,75,9,2211
504021054,29,0,0,0,29,0,0,33,362,50,7,0,417,4,0,4,419,21,0,446,533,49,11,6,597,3,3,7,603,32,0,638,72,3,14,0,86,0,0,0,86,3,0,93,4,0,0,7,6,0,0,0,9,0,0,12,964,99,33,13,1108,11,3,12,1123,61,0,1183,13,0,0,0,14,7,0,7,13,0,0,18,16,0,0,0,17,0,0,0,17,0,0,20,24,0,0,0,29,7,0,7,34,4,0,36,994,99,33,13,1137,15,3,14,1152,61,0,1220,280,46,11,6,349,4,3,10,359,33,0,389,3,0,0,3,14,0,0,0,14,0,4,19,1280,153,44,24,1499,24,10,27,1525,95,4,1625
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,110,6,3,6,112,21,0,136,618,86,7,3,714,8,11,18,734,53,3,787,878,161,15,10,1061,16,0,17,1079,51,6,1135,61,18,9,0,85,0,0,0,85,4,0,88,17,6,0,5,29,0,0,0,29,7,0,33,1572,264,34,16,1889,31,14,37,1929,110,4,2047,24,7,0,0,28,0,8,9,33,9,0,48,40,20,4,0,68,0,6,5,70,4,0,79,60,26,4,0,94,8,11,12,107,18,0,121,1639,290,37,16,1985,35,21,53,2035,126,4,2164,624,138,25,26,819,51,4,53,872,205,11,1087,10,4,0,19,37,0,0,0,37,0,12,42,2275,438,67,64,2834,82,24,106,2942,330,23,3301
504031057,113,0,3,5,119,19,0,135,936,132,19,3,1096,18,12,27,1122,58,4,1181,1080,202,26,13,1323,17,3,20,1341,59,0,1403,126,10,8,3,148,0,0,0,148,0,0,148,12,0,0,11,19,0,0,0,19,10,0,28,2154,347,49,30,2585,34,15,45,2628,126,8,2763,30,8,0,0,40,0,0,0,40,0,0,40,60,9,0,0,73,4,3,11,85,9,0,89,102,11,0,0,110,4,3,11,122,9,0,129,2257,359,52,30,2691,41,16,58,2753,140,8,2892,860,195,45,37,1137,35,6,41,1178,211,3,1394,10,8,0,23,39,0,0,0,39,0,21,61,3129,564,93,86,3865,74,28,97,3969,346,28,4345
504031058,12,0,0,0,12,0,0,12,236,26,0,0,262,0,0,0,265,8,0,278,264,22,14,0,297,5,0,9,303,3,0,315,27,0,8,0,39,0,0,0,39,0,0,39,10,0,0,6,8,0,0,0,8,0,0,12,531,51,26,4,609,8,0,8,620,13,0,637,3,3,0,0,6,0,0,0,6,3,0,11,0,3,0,0,8,0,0,0,10,0,0,10,3,7,0,0,13,0,0,0,13,3,0,19,539,57,21,4,626,8,0,13,638,22,0,659,146,18,12,8,184,0,4,0,188,13,0,203,0,0,0,0,0,0,0,0,0,0,6,6,687,77,39,14,807,7,5,15,825,36,11,868
504031060,18,0,0,0,18,0,0,18,106,12,0,0,119,0,0,0,119,11,0,125,175,21,14,3,207,0,0,0,207,4,0,215,9,3,4,0,15,0,0,0,15,4,0,18,0,0,0,3,4,0,0,0,4,0,0,4,287,40,12,5,344,0,0,0,344,15,0,360,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,0,0,9,0,0,9,8,4,0,0,13,0,0,0,13,0,0,13,293,41,12,5,353,0,0,0,353,15,0,368,87,3,7,0,99,5,0,5,103,6,0,107,0,0,0,0,0,0,0,0,0,0,0,6,377,50,21,13,458,5,0,5,458,19,0,477
