SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
502011023,0,0,0,5,9,11,53,48,18,9,13,9,0,0,3,168,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,15,0,0,8,8,4,5,29,15,0,0,0,0,5,0,0,73,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,8,14,10,0,4,3,0,0,4,0,55,27,60,376,217,101,61,108,41,3,0,0,0,0,0,15,1013,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,10,5,32,21,21,11,31,18,3,4,4,5,0,0,3,176,56,131,465,332,239,176,401,222,36,23,28,36,10,9,49,2205
502011024,0,0,0,3,15,7,48,41,7,10,15,5,5,0,5,162,0,0,5,0,7,0,0,3,0,0,0,0,0,0,4,18,0,0,8,9,8,0,4,0,0,0,0,0,0,0,0,29,0,0,5,12,12,40,191,79,19,8,16,5,3,0,0,385,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,3,11,16,22,6,0,10,3,0,0,0,68,49,141,573,496,321,204,744,395,36,16,35,28,4,3,72,3122,0,0,6,14,9,0,7,6,0,3,0,0,0,0,3,48,0,0,0,0,0,5,7,10,0,4,4,3,0,0,0,31,12,9,54,44,46,39,127,56,20,17,12,24,5,0,10,464,95,259,746,725,630,426,1468,892,103,73,101,103,32,21,128,5797
502011025,0,0,0,0,9,5,18,57,17,7,20,17,8,0,10,181,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,18,0,0,4,7,9,7,40,17,5,0,0,0,0,0,0,106,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,3,11,17,4,0,7,4,0,0,0,54,19,86,358,198,160,76,137,62,6,11,4,5,3,5,33,1171,0,3,4,5,3,6,4,4,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,16,0,14,34,30,25,14,41,30,14,8,11,10,9,0,6,236,41,158,470,311,311,197,411,365,75,61,95,108,35,17,89,2737
502011026,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,3,20,17,0,5,3,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,6,0,0,0,0,0,18,14,41,208,136,84,27,80,38,5,0,0,6,0,0,24,662,0,0,13,6,0,3,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,15,17,11,7,19,9,0,0,0,0,0,0,6,67,28,81,267,218,166,85,197,96,3,11,9,13,0,7,48,1224
502011027,0,0,0,6,15,20,130,123,22,13,17,10,3,0,8,366,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,24,0,4,0,0,5,3,14,7,0,0,0,3,0,0,0,40,0,0,9,17,17,40,262,126,24,0,21,9,0,0,3,522,0,0,0,0,0,0,7,17,3,0,6,0,0,0,0,33,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,10,0,0,0,0,7,6,26,8,8,3,4,0,0,0,8,68,30,91,441,333,278,187,827,475,40,39,21,22,18,3,63,2867,0,0,3,0,5,3,13,16,3,0,0,6,0,0,5,59,0,0,0,0,4,0,8,5,4,3,0,0,3,0,0,35,7,16,21,49,49,40,265,155,6,9,7,21,6,0,13,680,59,177,545,507,535,464,2077,1484,167,108,115,132,49,13,129,6573
502011028,0,0,0,0,19,14,46,62,6,0,5,6,5,0,6,173,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,6,11,10,10,73,31,0,0,0,0,5,0,3,157,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,15,9,6,0,0,0,0,0,0,47,34,95,393,234,158,76,205,70,5,5,3,0,5,5,50,1341,0,3,5,4,3,7,11,3,0,0,0,0,0,0,5,44,0,0,0,0,0,3,4,4,4,0,4,0,0,0,0,23,6,4,29,24,31,14,45,32,3,0,13,0,3,0,4,215,63,188,519,370,335,200,587,381,45,20,44,29,36,24,111,2936
502011029,0,0,0,0,0,0,25,20,11,6,3,10,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,7,3,11,56,7,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,14,26,50,284,170,117,60,116,58,9,0,0,4,0,0,56,939,0,0,3,5,3,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,17,0,6,19,12,14,9,21,3,0,0,0,0,0,0,0,93,39,107,364,272,226,145,322,148,17,15,10,18,4,0,80,1762
503011030,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,9,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,8,10,3,9,0,0,0,0,3,0,7,58,0,0,4,15,26,25,75,21,10,6,8,5,6,0,0,182,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,19,32,79,98,110,78,123,45,3,3,6,10,3,0,11,632,0,0,6,6,13,11,16,19,3,4,5,10,0,3,6,104,0,0,3,3,5,0,0,0,0,0,0,0,0,0,5,19,10,4,14,21,31,33,44,36,8,11,15,14,15,0,0,259,56,98,162,239,318,262,401,199,31,28,62,64,59,10,38,2044
503011031,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,12,0,3,3,0,0,0,0,0,0,0,17,6,0,9,21,12,17,30,4,0,7,0,4,0,0,3,118,0,3,0,10,24,36,63,20,3,6,3,3,3,3,0,192,4,4,3,6,5,5,7,0,3,0,0,0,0,0,0,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,22,40,156,136,121,101,152,74,7,22,30,31,21,8,24,939,0,0,0,9,11,3,11,12,0,3,6,5,9,7,5,79,0,0,0,0,0,0,0,6,0,0,0,4,0,0,6,14,3,6,28,23,50,61,80,92,7,17,20,39,21,0,4,459,55,97,245,298,371,332,518,376,52,109,137,179,106,35,64,2986
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,17,0,0,4,3,0,0,6,4,0,0,5,0,0,0,0,36,0,3,3,20,28,17,33,14,0,0,0,3,0,0,0,129,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,18,38,111,110,106,88,95,86,12,18,15,27,16,4,22,755,0,0,8,8,14,9,20,23,4,5,0,12,10,6,6,125,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,3,3,39,36,29,32,43,39,3,11,6,17,10,6,3,281,36,76,214,216,266,219,289,247,38,43,47,87,56,34,39,1908
503011033,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,15,4,0,0,0,8,3,0,0,0,0,0,0,0,0,0,14,0,0,0,12,11,5,19,11,0,0,0,0,0,0,0,66,0,0,4,18,21,26,76,20,3,0,0,4,0,0,0,180,0,0,0,3,4,0,13,7,0,5,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,6,5,5,0,0,0,0,0,0,25,7,34,98,91,94,104,162,82,7,9,7,22,3,0,11,735,0,0,0,10,12,4,19,23,3,0,7,7,9,0,6,93,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,19,5,3,16,33,53,39,82,51,11,5,5,13,12,0,0,331,36,91,170,255,359,287,583,326,51,47,41,72,44,18,29,2409
503011034,0,0,0,0,4,6,10,12,0,3,0,4,0,0,0,50,0,0,3,6,19,0,4,6,0,0,0,0,0,0,0,47,0,5,9,7,13,23,22,6,5,5,0,0,6,4,0,111,0,0,7,13,36,17,82,26,4,3,6,6,7,0,3,215,0,0,0,3,10,4,15,5,0,0,0,5,0,0,0,46,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,10,0,4,5,0,4,0,0,3,32,14,37,146,116,100,128,249,134,10,13,11,21,15,6,13,1022,0,0,3,15,16,19,19,17,0,8,7,6,9,0,7,124,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,12,10,21,27,37,50,65,122,100,20,32,41,87,15,6,10,647,51,104,251,280,395,421,750,439,88,98,98,210,99,30,67,3389
503011035,0,0,0,0,6,3,13,10,3,0,5,4,0,0,4,64,0,0,0,0,15,6,6,3,0,0,3,0,5,0,0,40,5,3,15,48,62,54,70,33,10,22,22,43,41,3,0,427,0,3,6,25,57,43,151,40,3,9,0,3,11,8,0,363,4,0,3,19,23,15,16,23,5,0,6,5,4,0,0,136,0,0,0,8,45,6,15,3,0,0,0,0,5,0,9,87,0,0,0,4,3,7,11,3,0,0,0,4,0,0,5,45,27,71,203,173,177,152,285,130,16,26,19,20,28,15,31,1372,0,0,14,20,12,22,60,31,5,15,8,19,23,14,6,240,0,0,0,24,25,8,16,20,11,14,13,29,5,4,0,161,13,14,63,67,90,95,164,103,34,46,46,72,35,6,15,853,92,172,460,707,983,740,1366,785,236,332,333,548,409,88,114,7358
503011036,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,12,0,0,0,4,9,4,4,0,0,0,0,0,0,0,0,28,0,0,0,9,14,13,10,7,3,4,0,0,7,0,3,71,0,0,9,15,43,44,109,49,8,8,8,4,0,3,4,284,0,0,0,3,7,4,11,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,22,13,39,114,121,106,104,206,96,14,14,4,19,3,3,12,875,0,0,3,15,14,11,24,21,3,6,0,3,5,0,6,119,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,8,3,4,26,30,52,52,121,60,5,7,9,11,10,0,4,405,32,78,221,273,379,359,713,370,48,50,38,65,60,13,38,2735
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,16
503021038,0,0,0,4,3,5,12,9,0,0,0,0,0,0,0,31,0,3,0,0,7,7,4,7,0,0,0,0,0,0,0,33,0,0,3,4,16,10,15,3,0,0,0,0,4,0,0,52,0,0,5,8,35,31,47,13,0,0,0,11,0,0,4,150,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,13,0,0,0,3,4,0,6,3,0,0,0,0,0,0,0,19,3,16,99,133,151,136,200,118,11,11,21,7,12,0,24,943,0,0,3,8,6,10,14,19,3,0,4,4,5,0,0,79,0,0,0,36,50,9,3,3,0,0,3,0,0,0,0,110,7,5,25,48,49,63,102,98,22,32,31,27,12,0,6,527,41,143,279,383,493,398,633,442,66,76,110,93,59,9,51,3267
503021039,0,0,0,0,15,5,14,19,0,5,6,4,4,0,7,78,3,0,0,0,34,8,5,7,0,0,0,0,0,0,0,64,0,0,10,9,15,21,20,7,6,0,0,0,0,0,0,95,0,0,5,13,40,39,59,10,0,0,0,3,3,4,0,181,0,0,7,3,10,5,3,3,0,0,0,18,5,0,0,74,0,0,0,0,0,11,3,13,0,0,0,0,0,0,0,22,0,0,0,7,6,8,23,11,0,3,3,0,0,0,0,63,16,44,218,202,256,213,272,136,4,14,13,11,9,0,23,1449,0,0,4,10,10,17,18,19,4,0,6,9,0,0,3,101,0,0,0,36,64,21,8,9,0,0,9,0,5,0,0,168,8,17,52,87,108,116,150,95,40,28,36,54,17,0,21,830,70,244,498,524,798,667,872,626,116,97,157,220,92,23,107,5105
503021040,0,0,0,4,6,11,7,10,3,5,0,4,0,0,0,46,0,0,0,3,15,6,5,0,0,0,0,5,0,0,0,40,0,0,0,12,13,15,21,7,0,0,0,3,0,0,0,78,0,0,3,5,17,24,32,14,0,0,0,0,0,0,3,104,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,16,0,0,0,0,5,3,10,5,0,0,0,0,0,0,0,25,4,12,90,99,135,87,129,58,7,7,8,7,4,5,17,671,0,3,0,3,12,3,8,7,0,0,3,0,0,0,4,57,0,0,0,36,90,10,15,11,0,3,0,4,0,0,6,178,3,8,43,45,45,83,68,63,7,13,27,15,0,9,19,447,40,197,323,295,478,343,483,324,45,68,74,61,20,12,88,2864
503021042,0,0,3,6,15,8,28,21,8,8,3,6,3,0,0,103,10,0,0,0,16,6,8,6,0,0,4,0,0,0,6,55,0,4,11,22,20,16,45,26,6,3,9,3,4,0,6,175,0,0,7,32,48,51,75,32,0,6,8,3,7,0,4,275,0,0,3,5,7,4,7,3,0,0,0,0,0,0,0,40,0,0,0,0,10,4,3,8,6,0,0,0,0,0,0,38,0,0,0,3,8,8,13,15,0,3,4,8,0,0,0,63,27,66,301,233,250,181,314,167,26,31,26,22,17,15,34,1713,0,0,7,15,25,10,39,27,13,3,9,4,12,5,0,177,0,0,0,14,20,9,8,13,0,0,5,5,0,0,0,73,12,10,62,54,99,126,224,180,47,47,56,77,39,8,15,1070,63,169,503,553,768,634,1247,954,184,199,240,274,179,68,124,6163
503021043,0,0,0,0,8,14,29,38,6,5,16,8,8,4,8,136,0,0,0,6,24,4,5,4,0,0,0,0,0,0,0,49,0,4,3,21,25,27,42,16,5,9,0,4,7,0,0,168,0,3,9,13,28,51,80,39,3,6,6,8,5,0,9,250,0,0,0,0,12,7,6,7,3,9,6,17,3,0,4,73,0,0,0,0,0,12,9,14,0,4,3,5,0,0,0,45,0,0,0,0,5,4,20,8,10,4,0,0,3,0,5,58,12,59,159,157,228,171,265,141,21,16,20,24,26,4,38,1349,0,0,4,8,11,14,30,35,0,7,3,7,9,5,6,141,0,0,0,16,18,10,4,21,0,0,0,9,0,0,4,89,7,12,47,60,102,124,238,356,190,214,332,481,197,8,26,2374,80,222,330,460,757,666,1375,1260,346,416,531,731,323,39,160,7693
503021295,0,0,0,4,10,18,47,49,15,11,8,27,9,8,0,202,0,0,5,5,12,10,6,0,0,4,3,5,0,0,0,46,0,0,4,12,16,24,62,24,11,16,9,8,14,0,3,219,0,0,5,0,16,16,61,15,0,0,3,15,3,3,0,153,0,0,0,0,0,0,10,6,0,5,8,12,0,0,0,48,0,0,0,0,8,0,10,25,4,6,6,6,5,0,5,77,0,0,0,0,0,8,23,21,8,6,9,4,7,0,3,84,8,26,108,109,132,92,182,103,23,23,18,50,25,8,19,929,0,0,3,5,4,13,15,12,6,0,3,10,7,0,8,95,0,0,0,9,28,15,14,22,7,5,12,4,3,0,3,131,9,7,29,44,59,90,199,213,65,85,126,200,92,11,24,1258,24,72,194,270,506,522,1246,1153,316,365,513,686,369,121,172,6539
503021296,0,0,0,0,15,8,26,15,8,4,7,15,3,3,3,104,0,0,0,5,10,13,0,0,0,0,0,0,3,0,0,34,0,0,3,10,11,20,23,16,0,0,4,12,3,0,3,106,0,0,0,8,25,32,55,12,0,0,0,3,3,0,0,134,0,0,0,3,0,0,4,7,0,4,0,4,0,0,0,28,0,0,0,0,0,0,13,38,9,0,4,9,0,0,3,80,0,0,0,0,6,4,29,13,5,3,6,0,3,0,0,79,3,12,87,94,111,108,188,89,9,10,25,25,20,5,24,788,0,0,0,4,7,8,27,22,7,9,12,21,4,0,0,122,0,0,0,43,75,23,26,18,0,8,9,12,4,9,12,239,5,3,30,41,60,107,163,148,43,57,56,122,49,7,12,905,17,66,192,290,481,505,903,725,192,258,289,444,181,36,125,4694
503021297,0,0,0,0,12,12,34,59,9,8,23,32,10,4,5,204,0,0,0,3,20,5,8,6,3,5,0,0,0,0,0,51,0,0,0,3,17,35,51,30,9,5,14,10,14,0,4,196,0,0,0,6,15,31,84,16,3,4,4,10,5,0,7,180,0,0,0,7,3,0,10,12,0,4,4,12,0,0,0,62,0,0,0,0,0,0,4,37,5,3,3,9,3,0,0,67,0,0,0,4,0,9,35,38,14,8,10,30,11,9,4,157,4,10,93,65,76,81,186,107,26,24,25,61,30,8,8,815,0,0,0,5,4,12,19,18,0,5,9,33,13,14,8,141,0,0,0,16,11,15,20,17,3,12,6,22,11,0,3,132,5,4,23,31,61,85,194,198,67,80,129,252,123,21,22,1296,22,43,183,178,388,487,1241,1147,334,389,572,973,463,110,108,6641
504011044,0,0,0,0,15,15,34,62,11,14,6,13,5,0,5,186,3,0,5,4,18,9,5,3,0,3,4,0,0,0,0,50,3,0,7,9,9,8,10,3,4,0,0,0,0,0,0,52,0,0,6,8,18,25,37,8,0,3,9,0,0,0,0,118,0,0,0,3,8,3,4,8,0,4,0,8,0,0,5,36,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,16,0,0,0,0,9,3,28,14,0,0,6,0,0,0,3,60,25,59,328,209,197,98,201,83,13,7,7,4,4,0,16,1262,0,0,6,3,3,13,20,9,3,0,0,0,0,0,0,62,0,0,0,10,37,20,21,17,0,4,6,5,8,0,0,137,9,28,80,68,77,85,151,73,9,16,11,9,4,3,18,638,78,199,592,475,632,447,905,538,85,96,90,79,37,16,72,4334
504011045,0,0,0,0,33,15,54,95,13,4,6,10,0,0,4,243,9,4,6,12,48,13,10,9,0,0,0,0,0,0,5,116,0,6,5,24,33,18,31,7,0,4,0,3,4,0,0,132,0,0,6,11,25,43,52,27,7,0,4,4,4,0,3,191,0,0,11,10,7,11,30,26,4,8,0,11,4,0,0,119,0,0,0,0,0,0,15,20,5,3,4,14,0,0,0,55,0,0,0,3,15,15,21,14,0,0,3,0,5,0,5,92,26,72,360,282,276,184,272,156,13,8,11,12,0,5,51,1734,0,0,7,11,18,5,21,24,0,4,10,4,3,0,3,113,0,0,0,66,150,85,53,42,11,10,7,9,3,0,20,449,14,24,106,131,137,207,315,203,43,31,40,42,11,0,18,1314,111,272,775,828,1148,945,1653,1250,210,140,185,223,85,14,168,8000
504011046,0,0,0,6,19,7,18,24,7,6,3,10,4,0,4,114,0,0,4,7,42,15,10,7,0,0,0,0,0,0,0,86,0,0,8,12,22,19,16,10,0,0,0,0,0,0,0,92,0,0,0,11,24,33,53,21,0,3,0,7,0,0,0,156,0,0,5,8,3,4,6,14,0,7,0,19,10,0,0,79,0,0,0,0,0,3,9,14,0,0,0,5,0,0,0,36,0,0,0,3,7,7,19,16,4,3,3,0,5,0,4,77,16,21,158,141,152,114,187,118,10,14,10,17,5,4,11,976,0,0,4,3,13,7,20,16,3,0,5,3,0,0,0,76,0,0,0,14,56,21,16,23,9,5,10,3,10,0,0,160,11,13,54,49,78,126,207,166,40,75,77,72,19,0,10,993,48,95,310,375,616,559,1015,863,188,217,248,284,103,25,80,5026
504011047,0,0,0,10,38,41,92,137,48,14,25,26,9,0,8,441,5,5,3,10,47,6,3,6,5,0,0,0,0,0,0,96,3,0,6,27,39,21,35,9,3,3,0,3,6,0,4,158,0,0,0,13,48,24,78,24,0,6,4,0,0,0,0,194,0,0,9,10,26,9,18,34,6,8,5,21,13,5,5,163,0,0,0,0,0,3,15,29,4,5,0,10,0,0,4,76,0,0,0,8,15,18,30,19,8,5,5,7,0,0,8,113,22,65,329,188,182,77,146,79,11,4,8,5,0,0,25,1136,0,0,3,3,0,9,7,5,0,0,3,0,0,0,0,44,0,0,0,103,240,205,156,107,24,27,13,25,18,0,26,950,18,18,121,158,170,284,383,265,47,38,56,57,12,3,36,1666,114,397,912,819,1250,1074,2042,1540,311,259,268,329,128,24,217,9688
504011048,0,0,0,5,9,12,15,15,8,3,0,0,0,0,0,74,0,0,8,4,14,0,4,9,0,0,0,0,0,0,0,36,0,0,4,13,29,11,6,0,0,0,0,0,0,0,0,72,0,0,0,19,66,57,40,18,0,0,0,7,0,0,0,215,0,0,5,8,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,0,0,0,0,4,0,9,10,5,0,0,0,0,0,0,27,3,24,124,58,52,29,56,20,0,5,0,0,0,0,5,381,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,18,0,0,0,47,163,58,48,26,11,3,0,0,0,0,14,372,5,14,55,71,93,92,97,39,0,4,4,3,0,0,8,486,32,196,423,393,653,419,516,282,43,23,28,37,18,3,63,3128
504021049,0,0,0,0,4,0,9,3,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,13,7,0,0,0,0,0,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,5,11,91,45,41,29,73,33,0,0,0,3,10,0,77,403,0,0,0,4,4,3,0,0,5,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,3,0,10,11,0,13,15,5,3,0,0,0,0,0,69,135,13,22,115,87,87,67,142,58,7,4,0,3,9,0,381,988
504021050,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,14,10,49,16,0,0,9,10,0,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,17,14,40,224,174,130,100,206,69,14,0,3,9,9,0,9,993,0,0,11,9,7,7,17,3,0,0,0,0,0,5,0,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,13,30,27,38,28,58,22,0,0,0,5,0,0,0,232,48,95,319,295,297,209,415,167,27,3,20,21,15,13,18,1962
