SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
503021296,65,69,135,410,390,807,0,0,0,0,0,0,47,63,105,1607,1394,2999,128,188,318,13,0,13,33,8,38,141,75,217,82,24,103,483,383,867,3013,2598,5611,52,50,101,0,0,0,0,0,0,0,4,5,3,3,3,4,0,4,63,57,120,0,0,0,0,0,0,5,9,18,3,15,16,12,19,29,27,40,64,48,15,64,137,112,245,13,13,24,8,3,13,0,0,4,23,19,39,354,279,631,305,390,696,17,13,32,3850,3411,7256
503021297,114,128,237,465,509,976,0,5,3,0,0,0,31,39,70,1273,816,2087,96,161,256,11,0,11,31,8,33,78,27,100,125,47,173,1023,714,1734,3240,2449,5688,60,104,160,0,0,0,0,0,0,6,0,10,0,7,9,12,6,14,70,120,193,0,0,0,0,0,0,7,8,14,4,13,14,23,21,42,33,40,70,37,23,50,138,176,317,10,17,33,12,0,14,5,0,4,28,23,51,328,249,573,364,382,746,27,15,41,4117,3296,7412
504011044,197,213,409,69,48,114,0,0,0,0,0,0,12,21,31,2560,2392,4945,140,181,316,34,3,38,22,4,23,61,13,76,74,21,93,39,45,86,3210,2941,6152,36,42,77,0,0,0,0,0,0,28,27,57,4,7,19,4,11,13,69,92,163,0,0,0,0,0,0,3,4,11,4,3,3,9,4,10,10,12,20,29,10,37,108,112,223,11,22,32,5,0,5,0,0,0,20,23,40,335,357,689,396,576,976,17,6,22,4083,4014,8098
504011045,275,241,516,330,314,646,0,0,0,0,0,5,33,26,60,4018,3659,7675,231,346,572,50,0,50,41,4,44,170,42,204,110,39,148,71,45,118,5325,4705,10034,56,60,115,0,0,0,0,0,0,34,40,78,8,15,25,5,4,11,103,121,221,0,0,0,0,0,0,10,12,21,6,10,18,11,0,10,28,21,53,53,17,72,183,163,348,7,17,24,4,0,7,3,0,3,19,17,36,522,607,1130,591,960,1554,21,12,29,6661,6467,13126
504011046,224,211,437,248,251,494,0,0,0,0,0,0,37,32,69,2236,1982,4219,113,219,332,17,0,20,21,0,24,110,40,150,85,28,112,64,55,123,3155,2821,5971,56,71,128,0,0,0,0,0,0,18,15,36,6,5,11,7,8,11,84,102,187,0,0,0,0,0,0,10,5,17,5,8,12,9,10,21,26,30,54,37,33,62,144,161,304,13,28,39,5,4,6,0,0,0,24,29,52,300,337,635,387,480,866,25,13,41,4033,3841,7871
504011047,47,68,113,215,240,456,3,0,7,0,0,0,22,28,53,4202,3254,7456,227,321,548,60,3,60,29,0,34,44,10,52,114,23,132,51,53,98,5006,3999,9008,29,45,72,0,0,0,0,0,0,42,42,92,3,5,11,3,0,3,81,94,175,0,0,0,0,0,0,28,31,58,12,31,44,6,4,15,45,69,114,49,29,85,177,187,368,12,12,23,9,3,10,5,0,5,21,16,35,264,384,648,480,675,1158,25,20,51,5974,5292,11266
504011048,10,8,18,61,44,106,0,0,0,0,0,0,9,4,14,1456,1238,2688,72,111,183,22,0,22,10,0,10,14,0,14,23,3,29,4,9,14,1684,1415,3101,5,3,12,0,0,0,0,0,0,8,18,31,0,5,5,0,0,0,15,25,44,0,0,0,0,0,0,6,15,19,0,4,5,6,0,3,17,16,33,13,7,17,36,51,86,3,3,8,0,0,0,0,0,0,6,5,7,127,147,274,172,214,384,4,3,8,2028,1844,3869
504021049,0,0,0,16,3,19,0,0,0,0,0,0,0,0,0,455,452,909,31,24,52,28,0,32,4,0,4,0,0,0,18,3,26,9,10,19,562,498,1060,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,3,3,10,5,17,13,16,29,3,0,3,0,0,0,0,0,0,3,0,3,53,79,127,97,113,213,10,9,19,743,716,1457
504021050,32,23,54,22,14,34,0,0,0,0,0,0,4,0,5,1145,1085,2229,65,46,106,22,0,22,9,0,9,16,0,19,27,9,39,25,19,47,1368,1203,2569,7,8,13,0,0,0,0,0,0,45,20,61,4,7,7,0,0,0,55,31,83,0,0,0,0,0,0,0,0,4,3,0,4,6,0,6,9,0,8,16,9,24,79,38,113,5,9,14,0,0,3,0,0,0,5,6,19,201,258,457,208,287,497,11,8,13,1871,1800,3673
504021051,11,19,29,23,4,37,0,0,0,0,0,0,3,0,0,1036,894,1927,49,59,109,26,5,26,9,0,9,11,0,11,31,6,34,7,12,21,1205,997,2202,7,3,19,0,0,0,0,0,0,15,11,29,0,0,0,0,0,0,23,22,47,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,7,6,4,10,32,27,57,3,5,9,0,0,0,0,0,0,4,5,8,91,123,210,170,235,408,10,6,15,1513,1390,2907
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
504021053,13,24,29,60,22,83,0,0,0,0,0,0,6,0,3,2151,2035,4187,130,126,258,88,8,94,20,0,21,9,0,15,98,16,112,42,35,78,2615,2255,4877,11,3,8,0,0,0,0,0,0,56,41,100,0,0,3,0,0,0,65,44,114,0,0,0,0,0,0,0,3,11,0,0,0,4,0,4,6,3,7,26,6,38,101,60,166,3,3,10,0,0,0,3,0,6,9,3,15,246,352,599,421,469,887,22,6,36,3423,3148,6574
504021054,47,45,89,70,35,106,0,0,0,0,0,0,10,11,21,2068,1813,3884,135,161,300,48,0,50,18,3,24,15,9,16,66,16,77,26,30,60,2496,2126,4622,24,15,41,0,0,0,0,0,0,25,35,62,8,9,23,0,0,0,58,63,124,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,5,7,8,27,16,43,94,86,172,9,18,23,3,0,5,0,0,0,12,16,26,123,207,325,342,394,743,20,15,37,3084,2844,5924
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,9
504031056,14,10,19,155,126,278,5,0,5,0,0,0,20,13,26,3505,2857,6359,196,257,452,69,0,69,17,0,20,22,0,23,86,21,105,20,37,56,4099,3321,7420,19,20,43,0,0,0,0,0,0,11,13,25,0,0,0,0,0,0,33,36,68,0,0,0,0,0,0,9,14,22,6,10,22,3,5,3,18,27,47,37,26,59,84,93,179,16,10,26,3,0,7,0,0,0,17,14,34,207,283,492,418,566,985,36,18,49,4868,4295,9157
504031057,62,64,125,97,75,167,0,5,4,0,0,0,29,32,61,4039,3196,7235,224,296,518,78,0,78,32,0,32,11,7,20,128,30,156,36,38,73,4739,3730,8468,39,61,95,0,0,0,0,0,0,54,54,111,8,7,19,5,5,6,104,128,233,0,0,0,0,0,0,7,8,14,3,15,14,4,3,13,16,31,47,69,25,94,194,181,372,18,25,45,4,10,14,3,0,5,19,33,57,170,311,481,449,532,984,19,20,35,5589,4811,10402
504031058,0,3,5,26,12,39,0,0,0,0,0,0,0,0,0,990,861,1852,60,44,109,53,3,61,3,0,0,6,0,9,49,15,66,53,29,89,1246,972,2224,4,0,3,0,0,0,0,0,0,12,8,16,0,0,0,0,0,0,12,12,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,11,0,9,11,4,15,31,20,49,5,0,5,3,0,3,0,0,0,4,5,10,82,162,239,157,178,336,16,8,23,1537,1342,2878
504031060,3,4,4,12,0,13,0,0,0,0,0,0,0,0,0,473,434,901,24,22,47,27,0,23,0,0,0,0,0,0,28,3,31,15,9,28,580,473,1051,0,0,0,0,0,0,0,0,0,3,11,13,0,0,3,0,0,0,4,8,17,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,4,0,5,13,13,22,0,3,6,0,0,0,0,0,0,0,3,6,87,117,203,108,96,209,4,0,7,786,708,1490
504031061,33,28,63,20,22,41,0,0,0,0,0,0,7,3,8,1005,909,1913,40,57,100,27,0,24,7,0,7,16,0,16,43,8,47,22,18,35,1205,1053,2260,0,10,10,0,0,0,0,0,0,12,8,27,3,3,7,4,0,4,23,17,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,10,7,14,37,27,61,0,3,3,8,0,8,4,0,5,7,5,11,106,135,239,155,197,353,5,5,5,1519,1417,2936
504031062,39,57,98,52,28,79,0,0,0,0,0,0,10,8,17,2249,1820,4070,141,183,325,42,3,48,23,5,22,15,0,15,65,16,75,28,15,42,2657,2136,4798,34,39,72,0,0,0,0,0,0,35,38,74,3,4,10,3,0,4,72,85,152,0,0,0,0,0,0,8,0,6,0,7,6,5,0,3,7,11,18,26,22,49,108,116,223,10,18,32,3,0,6,0,0,0,18,18,37,143,211,356,318,403,718,19,10,30,3266,2894,6156
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,13
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,15,34,53,26,12,36,0,0,0,0,0,0,0,9,4,919,804,1723,45,69,111,35,0,35,5,0,5,14,7,17,44,3,49,23,18,45,1119,957,2081,3,7,16,0,0,0,0,0,0,7,20,24,3,0,6,0,0,0,11,27,44,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,3,3,9,10,4,16,29,40,63,8,6,13,0,0,0,0,0,0,8,10,7,89,123,207,140,170,308,8,6,12,1393,1301,2695
504031066,86,90,177,67,36,101,0,0,0,0,0,0,8,9,20,1664,1430,3096,112,139,251,16,6,28,13,4,21,40,12,51,80,19,98,103,98,197,2198,1843,4036,37,36,73,0,0,0,0,0,0,12,15,20,3,8,9,13,5,10,59,58,117,0,0,0,0,0,0,0,0,3,0,8,10,4,0,10,4,9,15,23,16,39,87,85,170,7,13,15,0,0,6,0,0,3,14,19,24,112,160,271,291,337,624,14,14,26,2708,2456,5167
504031067,20,25,46,39,26,61,0,0,0,0,0,0,7,11,10,1306,1150,2455,77,89,166,23,0,26,10,0,13,7,0,8,40,6,49,9,10,24,1535,1326,2860,13,15,26,0,0,0,0,0,0,18,19,41,0,0,0,0,0,3,32,31,64,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,10,0,9,17,6,23,59,39,99,0,4,6,0,0,0,0,0,0,0,4,6,59,114,171,227,257,485,7,7,17,1887,1749,3637
504031068,10,19,33,71,32,103,0,0,0,0,0,0,6,4,6,2175,2006,4184,120,153,273,54,0,51,12,0,11,8,0,8,103,22,119,47,28,77,2602,2268,4871,6,10,20,0,0,0,0,0,0,40,29,74,5,3,10,0,0,0,56,46,102,0,0,0,0,0,0,0,3,3,0,3,0,3,0,3,7,5,12,35,15,44,93,67,158,6,10,21,5,0,8,0,0,0,12,14,25,213,343,555,350,410,764,5,4,12,3284,3109,6388
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,20,10,35,76,27,100,0,0,4,0,0,0,8,8,20,2983,2850,5828,185,197,380,32,0,32,19,0,16,8,4,16,131,35,171,30,37,66,3499,3172,6671,22,22,43,0,0,0,0,0,0,39,53,92,0,5,7,0,0,0,64,73,140,0,0,0,0,0,0,3,0,3,6,4,14,8,3,12,12,17,31,46,23,63,127,107,233,13,10,21,4,0,4,0,0,0,15,14,28,155,292,451,466,550,1016,15,18,38,4277,4158,8432
504031299,20,22,47,54,30,87,0,0,0,0,0,0,16,7,17,2347,1912,4262,107,144,244,38,0,41,15,0,15,5,3,8,97,13,105,28,27,57,2722,2157,4882,18,34,49,0,0,0,0,0,0,30,38,72,5,4,8,0,0,0,51,72,125,0,0,0,0,0,0,3,4,8,4,0,8,0,0,0,14,10,18,38,16,55,105,94,198,12,21,39,7,0,5,0,0,0,17,27,44,113,186,302,310,367,681,11,4,11,3279,2838,6115
504031300,14,20,34,104,48,152,0,0,3,0,0,0,8,9,16,3211,2912,6123,236,251,490,56,3,57,23,0,23,9,0,12,130,32,164,39,57,94,3827,3338,7165,35,34,67,0,0,0,0,0,0,40,50,94,6,9,20,0,0,0,84,97,178,0,0,0,0,0,0,5,5,13,5,5,8,7,0,8,11,18,28,26,20,42,118,135,249,10,15,24,3,0,3,7,0,7,12,14,30,169,282,447,503,557,1062,17,15,35,4649,4341,8993
505011070,59,97,157,47,18,68,0,3,0,0,0,0,8,9,12,1855,1647,3507,112,126,234,27,0,30,20,0,16,14,5,11,77,10,90,19,15,36,2238,1939,4170,39,45,91,0,0,0,0,0,0,39,42,78,4,9,13,3,0,3,88,92,184,0,0,0,0,0,0,6,0,6,0,0,0,0,0,5,9,0,6,22,4,25,116,96,218,20,25,40,0,0,0,3,0,3,24,25,47,147,265,413,316,448,763,11,6,13,2853,2776,5630
505011071,226,176,401,51,18,72,5,0,5,0,0,0,9,5,14,2515,2268,4787,155,191,345,60,3,63,12,0,12,10,3,17,91,11,101,26,23,51,3159,2705,5866,39,38,80,0,0,0,0,0,0,51,44,97,13,5,19,10,0,9,119,88,206,0,0,0,0,0,0,0,3,6,0,3,3,0,0,4,3,7,13,19,16,29,138,107,251,17,25,43,0,0,4,0,0,0,14,28,44,258,344,604,429,531,960,19,10,24,4013,3734,7744
505011072,202,166,370,34,10,39,0,0,0,0,0,0,4,7,9,2415,2269,4686,110,150,260,40,0,41,14,0,14,50,6,58,56,7,60,23,43,65,2946,2662,5604,143,56,199,0,0,0,0,0,0,51,63,110,10,6,15,14,3,16,213,132,339,0,0,0,0,0,0,3,8,9,0,6,4,0,0,0,7,8,19,27,14,40,246,149,397,25,21,46,0,0,0,0,0,3,30,22,46,386,469,855,386,566,949,8,12,17,4002,3877,7877
505011073,154,129,284,49,27,81,0,0,3,0,0,0,8,8,20,2224,2011,4233,106,127,236,33,0,33,13,0,13,34,6,37,76,12,86,30,26,56,2725,2349,5080,65,63,129,0,0,0,0,0,0,47,33,80,0,11,14,4,0,3,117,105,224,0,0,0,0,0,0,5,7,4,0,0,0,3,0,3,7,3,9,19,7,30,147,114,261,22,19,39,3,0,3,0,0,0,21,19,44,250,335,587,372,549,917,11,13,25,3531,3381,6908
505011074,87,106,189,35,17,59,0,0,0,0,0,0,8,5,18,1872,1655,3527,111,127,229,36,0,39,16,0,16,15,7,19,72,13,84,24,24,48,2281,1949,4235,29,26,54,0,0,0,0,0,0,28,27,58,4,3,7,4,3,10,67,58,132,0,0,0,0,0,0,0,4,4,3,3,3,5,0,5,10,0,14,20,11,30,97,70,169,13,10,23,0,0,0,0,0,0,16,10,26,191,272,459,296,389,685,10,10,15,2890,2699,5592
505011075,88,77,167,16,8,26,0,0,0,0,0,0,6,0,8,1858,1714,3571,90,112,207,32,0,32,10,3,13,17,0,17,33,7,42,25,29,50,2188,1954,4140,48,30,81,0,0,0,0,0,0,65,51,115,3,11,14,3,0,0,119,89,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,19,5,27,140,103,243,22,17,38,0,0,0,0,0,0,26,17,38,366,398,757,264,384,654,3,5,14,2994,2855,5844
505011076,139,116,259,27,0,25,0,0,4,0,0,0,6,0,6,1789,1621,3411,99,130,226,25,0,25,4,0,4,6,0,9,51,4,57,26,12,39,2177,1891,4070,25,16,43,0,0,0,0,0,0,55,36,91,14,6,24,3,0,3,97,57,156,0,0,0,0,0,0,3,0,3,0,0,0,5,0,5,5,0,5,16,10,22,121,71,188,11,9,28,0,0,0,0,0,0,15,14,25,291,325,618,274,362,642,11,15,22,2887,2680,5567
505011077,191,183,376,69,47,114,0,0,0,0,0,0,15,12,25,2254,1922,4178,136,151,281,42,3,45,22,0,17,28,4,33,76,10,91,109,129,244,2936,2472,5397,88,82,171,0,0,0,0,0,0,24,43,66,9,19,24,13,0,13,136,139,275,0,0,0,0,0,0,0,0,0,0,8,6,6,0,7,10,7,16,31,15,49,176,165,340,18,32,49,0,3,8,3,0,7,25,33,59,241,308,547,381,504,886,8,13,25,3764,3487,7254
505011078,170,133,300,35,8,45,0,0,0,0,0,0,8,9,17,2073,1961,4032,106,121,230,31,0,31,15,5,20,18,0,19,59,12,68,25,23,51,2540,2271,4817,48,40,83,0,0,0,0,0,0,52,38,91,4,7,14,12,3,15,114,89,204,0,0,0,0,0,0,0,0,7,0,0,3,8,0,8,11,4,13,19,7,27,147,99,245,26,14,44,0,0,0,0,0,0,25,14,42,286,323,609,304,506,804,9,7,18,3312,3222,6538
505011079,80,69,148,41,13,48,0,0,5,0,0,0,10,0,14,1945,1785,3728,92,120,208,31,0,31,14,0,14,17,4,18,70,4,75,36,23,61,2326,2016,4342,54,37,95,0,0,0,0,0,0,62,50,104,6,0,3,0,0,0,123,88,209,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,4,20,11,27,142,101,245,16,13,27,0,0,0,6,0,6,20,13,34,270,383,649,328,426,749,6,0,13,3090,2940,6032
505011080,84,60,149,25,12,33,0,0,0,0,0,0,5,3,6,1344,1247,2595,82,96,170,26,0,30,12,0,17,13,4,11,49,0,48,17,21,36,1656,1442,3095,30,17,47,0,0,0,0,0,0,52,31,82,12,7,17,5,0,5,88,53,145,0,0,0,0,0,0,0,4,4,0,0,0,3,0,4,6,0,6,15,12,28,116,68,182,16,8,21,0,0,0,0,0,0,18,8,23,200,238,435,241,315,554,8,10,20,2234,2080,4308
505011081,57,82,137,38,3,40,0,0,0,0,0,0,0,7,11,1500,1311,2811,79,66,145,34,0,34,9,0,9,13,3,16,55,12,63,15,25,39,1799,1506,3304,43,25,72,0,0,0,0,0,0,43,30,72,6,3,14,7,0,7,100,61,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,16,3,19,117,72,185,12,15,26,3,0,5,3,0,3,16,12,31,136,206,348,245,361,607,7,8,16,2314,2168,4481
505011082,66,57,121,13,8,19,0,0,0,0,0,0,4,0,4,1649,1465,3116,69,95,161,33,0,33,15,0,14,17,9,20,39,10,46,20,22,43,1922,1662,3585,43,28,72,0,0,0,0,0,0,48,37,81,3,7,9,4,0,0,102,66,172,0,0,0,0,0,0,6,0,6,0,0,0,4,0,4,8,0,8,15,3,19,123,74,194,11,19,31,0,0,0,0,0,0,17,17,29,298,335,636,269,367,635,11,10,15,2636,2460,5096
505011083,115,96,210,28,10,37,0,0,0,0,0,0,8,3,8,1652,1618,3266,78,87,163,31,0,31,8,3,15,13,0,18,43,7,51,21,8,28,2003,1835,3833,49,39,90,0,0,0,0,0,0,40,43,84,6,9,15,4,0,4,102,89,190,0,0,0,0,0,0,0,0,3,3,5,5,3,0,3,8,5,13,17,5,16,125,95,221,18,14,34,0,0,0,0,0,0,19,14,34,204,239,445,294,393,687,3,0,3,2648,2574,5224
505021084,70,89,156,71,82,155,0,0,0,0,0,0,17,14,31,2826,2497,5323,121,211,329,59,0,59,18,0,19,36,3,39,63,15,82,31,30,58,3309,2943,6251,61,69,129,0,0,0,0,0,0,24,39,59,3,8,13,3,6,6,92,117,207,0,0,0,0,0,0,3,6,10,7,5,7,5,5,7,11,18,30,42,16,60,141,151,290,17,17,33,0,0,4,0,0,0,26,20,42,243,328,567,355,513,866,16,9,30,4088,3959,8042
505021085,27,44,71,131,141,270,0,0,0,0,0,0,53,25,84,3572,2635,6207,202,307,507,50,0,50,25,0,24,14,0,17,84,33,113,23,24,41,4184,3213,7394,45,54,99,0,0,0,0,0,0,16,28,44,0,3,3,0,0,3,62,90,153,0,0,0,0,0,0,18,16,31,11,16,24,10,5,15,34,41,78,48,15,60,143,149,294,15,34,43,5,4,8,0,0,0,17,38,61,122,184,310,373,435,807,48,26,72,4889,4050,8937
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,127,125,249,89,80,172,0,0,0,0,0,0,20,16,35,3088,3200,6286,180,223,403,37,0,36,38,0,40,76,22,89,126,26,150,54,61,115,3837,3756,7585,157,124,275,0,0,0,0,0,0,48,64,121,5,12,16,3,0,3,217,202,419,0,0,0,0,0,0,12,4,13,0,5,12,3,0,10,17,21,38,45,19,62,282,237,513,23,11,38,5,0,5,0,0,0,32,18,47,372,494,865,480,761,1242,14,8,27,5015,5266,10285
505021089,162,121,280,53,25,73,0,0,0,0,0,0,18,7,24,3495,3242,6732,169,232,402,37,0,37,28,0,32,87,9,89,90,19,105,46,40,91,4178,3694,7874,130,63,191,0,0,0,0,0,0,82,67,151,12,14,31,5,0,12,234,146,379,0,0,0,0,0,0,6,11,11,3,0,4,0,0,0,10,9,18,31,28,61,273,185,457,23,18,39,0,3,8,0,3,4,25,24,51,634,640,1271,522,857,1372,16,12,26,5648,5405,11051
505021090,27,42,64,276,359,637,0,0,3,0,0,0,34,40,76,3701,2992,6692,192,294,489,40,4,46,29,5,38,30,5,36,102,44,140,34,33,68,4466,3810,8279,41,59,97,0,0,0,0,0,0,26,26,48,0,6,6,0,0,0,64,90,152,0,0,0,0,0,0,19,20,33,9,14,27,8,5,14,28,45,72,38,21,55,130,153,286,12,19,29,5,8,13,0,0,4,23,29,45,235,264,499,373,561,929,29,21,47,5249,4838,10088
505021091,7,3,11,0,0,3,0,0,0,0,0,0,0,0,0,46,41,84,6,5,5,0,0,0,0,0,0,0,0,0,4,4,5,0,3,5,68,56,122,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,7,5,18,0,0,0,79,73,152
505021092,65,79,144,123,82,204,0,0,0,0,0,0,17,14,34,3221,3335,6558,157,212,368,23,0,27,40,4,41,64,19,85,166,41,207,68,76,143,3949,3871,7817,130,115,243,0,0,0,0,0,0,64,74,139,9,7,13,0,0,0,203,191,393,0,0,0,0,0,0,6,9,17,6,0,5,10,0,13,15,12,27,53,21,72,269,226,490,11,17,23,8,3,11,0,0,0,12,25,38,441,555,995,514,692,1201,27,19,42,5206,5382,10589
505021093,105,101,206,81,74,155,0,0,0,0,0,0,10,9,24,2771,2307,5071,137,287,422,41,0,41,16,3,23,42,12,54,61,16,75,32,38,68,3299,2847,6145,71,85,161,0,0,0,0,0,0,33,26,63,9,4,14,13,5,13,124,121,251,0,0,0,0,0,0,5,7,10,4,3,11,7,4,11,12,15,30,23,19,46,159,162,319,22,25,47,0,0,0,5,4,8,24,31,55,304,344,652,283,509,790,20,9,31,4093,3898,7995
505021094,28,28,58,15,12,33,0,0,0,0,0,0,9,3,8,1351,1199,2551,52,68,118,16,0,16,10,3,13,24,4,33,32,9,46,26,25,50,1565,1357,2925,35,13,49,0,0,0,0,0,0,20,22,45,8,0,3,0,0,0,61,39,101,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,4,16,77,42,116,3,0,9,0,0,0,5,0,5,5,3,13,243,305,549,196,269,464,0,7,11,2090,1991,4078
