SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
501031019,17,19,15,13,48,67,22,105,8,316,9,0,5,0,0,3,10,32,0,59,6,5,6,0,36,23,14,21,0,114,0,3,0,0,3,8,0,0,0,21,10,3,6,7,21,48,20,37,6,149,0,4,0,0,6,21,3,7,0,36,9,21,9,8,20,29,12,15,0,112,0,6,7,6,7,4,0,8,0,42,9,3,14,9,10,10,9,30,0,95,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,10,0,22,0,9,0,4,7,3,5,3,0,29,3,5,0,10,40,42,10,0,0,108,0,3,4,8,5,7,6,12,0,41,0,3,3,3,7,7,0,7,0,42,0,5,0,0,0,3,0,0,0,6,3,3,0,3,11,16,9,15,0,65,0,3,8,0,11,23,7,16,15,84
501031020,19,26,32,22,37,101,16,171,11,433,12,3,0,0,0,3,0,46,5,73,11,12,3,3,26,26,6,21,0,99,0,0,0,0,0,4,0,6,0,13,10,9,14,10,18,25,8,40,0,129,0,3,0,0,0,5,0,4,0,19,5,9,3,0,4,0,3,13,0,41,9,24,11,10,10,15,0,25,0,95,3,7,5,3,6,7,4,10,0,43,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,4,4,8,0,10,0,33,0,12,4,0,0,12,0,0,3,32,5,4,8,0,34,20,5,4,0,76,0,0,3,3,3,9,3,6,0,26,0,15,10,0,0,0,0,0,0,35,4,6,0,5,4,5,0,0,0,20,0,5,7,0,3,10,0,0,0,33,3,7,5,7,9,16,4,10,11,59
502011021,0,0,0,0,3,0,0,4,0,20,67,4,8,0,31,26,31,229,9,409,14,13,4,4,66,28,30,32,3,200,3,0,0,0,7,7,8,16,0,43,11,21,14,24,39,93,35,121,9,365,6,4,0,0,0,3,5,8,0,29,6,29,13,12,14,8,7,7,3,103,3,39,13,3,10,3,4,13,0,90,7,0,6,4,10,6,0,15,0,54,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,4,3,0,15,6,14,4,5,11,17,5,15,0,69,4,11,4,3,7,0,3,17,0,53,9,6,0,0,16,22,5,6,0,66,5,9,3,0,7,15,3,10,0,51,0,12,8,0,11,9,0,4,0,50,0,3,4,3,8,0,0,0,0,23,0,9,7,8,11,15,5,14,0,69,10,4,4,0,4,20,3,27,12,84
502011022,0,3,3,5,4,8,4,8,0,29,45,4,6,7,26,34,25,251,4,404,10,8,4,9,82,47,27,39,0,228,0,0,3,0,6,12,4,17,0,44,22,17,27,31,43,90,35,105,3,370,5,0,0,0,3,18,5,13,0,39,3,49,23,3,17,19,4,12,0,136,7,40,9,12,3,11,0,13,0,97,8,7,6,5,11,14,15,15,0,79,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,4,0,3,0,17,0,7,0,0,0,5,0,3,0,24,4,5,9,6,5,23,4,12,0,66,4,12,8,4,5,16,0,5,0,64,4,3,3,0,23,26,9,10,0,71,5,9,10,10,19,25,6,10,0,89,5,14,13,7,18,11,4,4,0,66,0,3,7,4,3,0,0,0,0,22,5,5,0,3,18,22,4,21,0,76,7,9,4,3,11,18,11,17,26,102
502011023,3,0,0,5,8,0,0,8,0,20,39,5,4,0,19,22,18,167,3,281,10,3,13,4,57,38,32,35,0,196,0,7,4,0,10,14,9,6,5,45,15,20,17,16,42,76,27,89,0,304,0,4,0,0,0,14,0,7,0,25,5,33,24,14,28,16,4,11,6,146,0,50,15,3,22,11,7,13,0,119,8,9,9,5,19,28,11,28,3,124,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,5,3,0,4,3,9,11,10,9,0,42,0,12,16,0,11,0,0,13,0,56,4,8,0,0,30,21,0,7,4,79,0,12,9,0,10,14,7,8,0,58,6,4,18,8,7,10,3,7,0,67,0,6,4,3,0,0,0,0,0,17,0,9,6,0,22,19,13,9,0,76,4,8,9,4,10,31,3,19,9,99
502011024,5,0,5,0,3,8,6,3,3,30,94,23,21,4,55,53,64,471,23,814,33,10,25,12,144,103,49,104,0,475,3,0,0,5,13,24,16,31,0,99,44,33,32,37,93,174,65,227,14,711,4,9,0,5,10,25,8,32,0,96,9,79,48,23,61,38,12,31,5,299,8,93,32,15,18,12,9,26,3,215,11,22,23,17,27,39,12,40,9,201,0,4,0,0,3,6,0,0,0,29,4,4,0,0,0,9,5,8,0,37,0,11,9,3,5,12,4,18,0,63,5,15,9,5,26,48,12,47,0,168,3,19,11,4,10,20,3,20,0,94,15,3,3,8,54,61,11,28,0,185,6,22,21,6,32,44,8,15,0,144,5,23,22,16,42,23,9,22,5,170,0,19,5,0,5,7,3,5,0,53,4,15,9,4,29,42,14,28,0,146,19,19,12,10,29,31,9,39,33,195
502011025,0,5,5,0,0,4,0,0,0,18,35,7,5,7,23,17,19,127,6,239,12,7,11,0,53,38,16,26,7,176,0,4,0,3,5,7,6,11,0,38,14,26,15,19,44,65,33,69,6,298,0,0,4,0,12,7,7,8,0,36,4,37,23,14,39,16,8,6,9,149,5,30,31,11,23,14,6,17,0,139,6,13,16,6,15,18,9,25,0,110,0,5,0,0,3,3,0,4,0,12,0,0,8,0,6,5,0,5,0,16,0,0,3,0,8,5,0,8,0,30,0,9,9,9,8,17,0,15,0,68,6,20,16,7,9,10,3,18,0,83,0,11,4,4,25,25,3,14,5,97,4,6,3,3,14,14,5,7,0,63,0,16,17,10,14,12,0,6,0,82,0,4,0,5,4,6,0,3,0,22,3,5,10,0,9,18,7,13,0,59,9,6,20,6,15,19,10,10,19,113
502011026,0,4,5,0,4,8,0,10,0,28,44,8,12,4,21,32,22,158,4,308,14,10,10,10,66,44,26,38,6,212,3,0,0,0,3,5,4,12,0,33,11,14,5,17,24,50,13,90,4,235,5,3,0,0,3,5,0,8,0,27,5,23,12,3,16,13,3,13,0,83,0,16,5,4,6,12,0,0,0,49,5,13,15,0,8,9,10,19,0,69,0,0,0,0,6,0,0,0,0,11,0,0,0,0,3,3,0,0,0,10,0,0,5,0,0,3,0,4,0,13,0,10,4,0,3,11,5,4,0,41,3,0,3,5,5,7,5,7,0,43,3,3,0,5,12,21,7,9,0,61,0,3,4,0,6,11,3,5,0,19,0,9,7,0,12,4,0,3,0,31,0,0,0,0,4,0,0,0,0,14,0,3,0,5,13,15,0,21,0,54,6,6,3,5,3,10,4,17,9,66
502011027,5,0,0,4,7,12,4,8,0,37,87,20,21,4,71,63,62,522,19,877,37,16,17,7,151,131,78,154,0,589,4,0,3,3,14,18,16,38,0,99,35,23,30,30,103,224,84,246,8,786,5,3,5,0,24,33,18,37,0,123,14,82,53,32,72,63,19,51,3,389,16,138,27,15,40,25,9,33,0,306,18,11,9,12,37,64,27,68,0,243,0,4,4,0,3,3,0,8,0,23,3,4,6,0,14,16,3,8,0,49,0,4,5,0,6,9,0,14,0,38,3,14,10,4,32,73,20,36,0,198,10,22,12,11,18,19,10,31,0,136,28,10,18,3,69,93,27,42,3,291,4,25,12,13,37,55,11,19,0,181,3,11,19,22,45,35,8,18,3,173,4,16,3,0,10,3,0,6,0,43,7,7,10,11,29,49,11,32,3,159,9,17,10,13,47,51,16,60,44,270
502011028,0,4,0,0,4,6,3,3,0,21,42,11,6,6,30,33,14,156,6,298,21,6,11,7,58,46,35,42,5,219,0,0,0,0,3,15,6,12,0,47,18,20,23,24,46,81,32,93,0,342,0,3,0,0,9,9,3,15,0,42,3,34,25,13,40,19,7,18,0,156,6,38,24,6,11,12,9,18,0,116,6,13,18,15,14,29,9,32,4,134,0,0,0,0,4,3,0,0,0,10,0,3,4,0,3,0,0,3,0,18,0,3,5,0,3,6,8,6,0,29,4,8,5,0,12,22,7,12,0,70,0,9,4,3,12,14,3,12,0,58,4,9,0,0,31,24,7,7,0,97,0,5,7,0,8,12,0,9,0,43,0,13,10,9,21,8,0,13,0,83,0,3,0,0,4,4,0,3,3,22,3,5,9,3,9,25,3,10,0,73,5,19,5,0,16,16,3,20,27,117
502011029,3,13,16,12,9,30,4,38,0,124,54,10,8,5,51,28,34,225,12,421,9,14,15,11,124,63,45,64,4,343,0,5,0,4,10,8,11,19,3,50,11,12,16,16,40,59,36,142,9,350,0,5,0,3,4,13,4,11,0,41,6,24,18,9,18,23,6,3,3,108,0,30,20,5,8,4,4,6,0,80,4,0,5,9,5,8,9,34,3,75,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6,0,19,0,7,0,0,7,7,4,12,0,49,3,11,4,0,6,4,6,6,0,47,9,5,7,5,34,24,8,11,0,107,0,4,6,3,7,5,0,12,0,41,0,3,8,5,14,5,0,7,0,52,0,8,0,0,11,5,4,11,0,45,0,13,7,6,6,26,13,31,3,95,5,14,6,5,10,13,10,26,20,101
503011030,0,3,0,0,4,0,0,5,0,13,7,8,0,12,18,39,28,85,0,195,0,8,5,0,15,9,6,13,0,48,0,0,0,0,0,3,4,3,0,10,0,6,16,10,15,46,14,34,0,142,0,9,4,0,0,3,0,12,0,36,0,36,10,4,16,19,3,18,0,104,0,49,8,0,5,4,0,9,0,81,5,4,5,3,3,13,3,9,0,39,0,3,3,0,0,0,0,4,0,16,0,14,15,3,3,29,13,36,0,104,0,5,5,5,4,8,5,15,0,47,3,20,25,11,27,88,22,100,0,307,0,3,4,0,5,5,0,6,0,32,0,0,5,0,10,13,10,15,0,52,3,34,11,7,9,7,11,23,0,102,6,23,17,9,18,57,20,69,0,214,0,17,3,3,3,6,0,8,0,40,0,4,4,0,8,5,0,5,0,30,0,16,3,4,9,25,3,34,12,104
503011031,0,13,0,3,0,3,0,5,0,28,5,13,10,0,20,57,42,61,0,208,4,8,7,5,8,26,12,17,0,79,0,0,0,0,4,5,4,3,0,22,7,10,6,5,11,53,16,41,0,152,0,3,3,3,6,16,0,8,0,41,3,44,11,11,20,27,9,14,0,136,0,44,23,9,13,11,6,12,0,122,5,8,3,7,6,21,0,9,0,71,0,3,0,0,5,6,4,0,0,31,0,6,6,8,5,32,11,27,0,105,0,8,6,3,9,19,3,25,0,75,16,39,21,24,65,105,36,92,0,396,0,10,9,0,3,13,8,13,0,57,10,4,4,4,26,28,11,19,0,93,3,45,16,7,19,29,16,23,0,149,3,32,15,16,35,57,16,55,0,223,0,14,3,3,7,11,0,9,0,48,0,8,3,3,5,10,3,10,0,45,3,17,6,3,10,17,11,18,8,94
503011032,3,10,13,7,4,9,0,13,0,51,10,8,8,4,12,47,28,91,0,202,3,7,7,3,8,12,5,21,0,76,0,0,0,4,0,3,0,6,0,20,4,10,3,13,9,39,18,56,0,153,4,4,3,6,4,15,4,15,0,42,4,35,9,7,9,17,5,20,5,113,6,48,17,14,8,8,0,9,0,116,6,14,8,3,14,5,4,15,0,61,0,5,0,0,3,8,0,10,0,20,5,12,17,10,15,44,17,44,3,156,0,12,7,4,11,29,14,25,0,100,10,40,28,19,30,86,26,109,0,341,0,4,3,0,8,9,0,3,0,33,6,5,0,7,14,21,14,18,0,83,3,33,5,11,9,10,11,11,0,93,16,16,25,16,19,61,27,78,0,258,0,17,6,3,0,11,0,7,0,38,0,9,3,0,7,5,0,4,0,30,3,16,3,6,6,25,11,29,14,117
503011033,0,0,0,0,0,0,0,6,0,14,17,6,6,0,22,78,31,99,0,257,3,8,3,4,15,21,3,24,0,79,0,0,0,0,3,8,4,9,0,26,6,17,7,8,22,61,22,65,0,198,0,3,3,0,7,10,10,20,0,57,0,42,15,8,10,14,5,16,0,126,0,43,14,4,11,15,7,12,0,95,4,7,4,4,0,20,5,15,0,58,0,6,5,3,6,6,0,10,0,27,0,0,7,3,18,31,13,32,0,115,0,3,0,4,4,19,8,23,0,59,9,27,25,16,35,136,45,114,0,410,5,11,3,0,3,7,0,3,0,40,0,3,0,3,28,38,6,19,0,109,4,30,9,5,30,19,7,15,0,138,10,23,24,21,46,69,19,65,0,277,3,15,11,0,8,11,0,8,0,55,0,3,6,4,10,4,3,11,4,50,3,17,6,0,9,21,5,19,4,85
503011034,5,0,4,7,5,10,0,15,0,42,11,11,11,10,11,58,25,115,0,255,4,12,9,10,15,28,8,32,0,114,0,3,0,3,8,7,3,7,0,32,8,14,12,14,18,59,17,75,0,217,0,9,9,4,7,24,0,26,0,81,0,58,26,10,19,31,6,37,0,195,7,48,36,13,11,9,3,16,0,153,3,11,8,4,14,16,7,21,0,88,0,0,5,5,5,6,3,9,0,37,4,9,10,14,12,34,12,39,3,134,0,11,9,5,13,16,10,34,4,95,5,38,22,25,46,114,37,127,0,412,0,10,18,9,11,9,6,3,0,53,8,13,9,5,30,39,10,18,0,119,4,39,12,10,19,24,3,23,0,133,5,31,19,27,36,69,19,77,0,283,0,16,8,0,0,8,4,4,0,37,0,5,4,8,10,13,0,14,0,63,3,24,12,8,17,34,10,20,7,143
503011035,0,7,5,3,3,11,5,10,0,40,3,11,14,5,22,131,38,150,0,382,0,18,10,5,12,39,7,40,0,136,0,0,0,0,12,10,8,7,0,46,0,21,17,10,27,57,31,102,3,269,0,15,0,0,14,12,8,17,0,69,9,91,42,16,29,36,9,29,0,267,10,195,45,9,23,26,6,19,0,344,7,31,10,6,6,24,14,17,0,114,0,14,6,9,8,11,4,8,0,64,5,21,16,5,18,57,15,50,0,188,4,22,13,6,10,29,7,49,0,143,16,81,62,26,100,214,75,219,5,802,0,29,19,3,14,10,7,17,0,92,10,18,5,4,35,36,14,21,0,146,13,191,30,16,58,86,24,53,0,467,14,73,69,71,93,166,66,214,3,764,8,44,15,3,5,13,0,8,0,93,0,18,12,4,3,16,7,16,0,79,5,43,15,13,19,48,19,45,26,236
503011036,7,0,0,3,0,4,0,6,0,16,5,11,14,3,25,79,43,101,0,280,3,7,9,5,4,22,7,22,0,77,0,0,0,0,6,8,7,4,0,30,3,19,11,4,16,45,12,58,0,172,0,6,5,4,9,13,7,13,0,57,0,52,15,8,7,15,7,23,0,129,3,57,18,7,5,5,4,20,0,121,4,13,0,3,6,8,7,15,0,54,0,8,0,0,0,4,0,5,0,22,0,4,12,6,14,45,23,34,0,130,0,7,9,0,6,14,7,21,0,70,7,40,24,21,36,110,38,149,4,426,0,9,7,0,4,3,3,11,0,38,20,10,3,0,26,85,32,60,4,238,3,49,11,3,18,28,19,31,0,158,7,24,20,16,36,55,21,63,0,249,0,44,3,0,3,0,3,5,0,56,0,9,6,3,7,0,4,10,0,37,3,16,3,3,7,25,10,28,11,105
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,3,0,0,4,3,0,6,0,15,13,5,7,9,29,117,37,132,0,351,3,5,3,4,25,36,16,23,0,122,0,0,0,0,20,12,8,11,0,56,5,12,15,10,43,127,55,113,4,394,3,0,5,0,16,32,13,16,0,86,7,60,33,11,22,34,12,28,3,208,0,56,27,7,19,19,4,21,0,162,10,4,8,4,20,37,17,21,0,123,3,0,7,8,8,12,7,6,0,50,6,4,0,5,27,49,16,36,0,137,0,3,7,3,10,16,4,23,0,61,3,29,23,20,96,204,53,146,0,580,0,17,10,4,13,18,9,7,0,76,8,8,9,10,76,76,21,28,0,235,7,29,17,10,36,55,23,40,0,209,10,19,19,25,48,75,20,53,0,264,0,15,7,4,8,12,7,12,0,65,0,10,4,0,14,30,7,18,0,87,4,14,6,8,22,26,21,20,15,125
503021039,0,4,3,0,3,5,0,11,0,31,32,10,14,7,51,102,51,196,4,469,0,14,9,6,39,48,20,43,0,190,0,5,0,4,21,17,6,9,0,66,11,34,19,23,41,143,59,113,6,444,7,10,5,0,15,33,13,29,0,116,12,89,56,24,52,47,20,49,0,347,7,81,64,35,43,48,9,47,0,330,8,14,25,12,35,45,17,35,0,193,4,9,7,3,13,15,7,22,0,79,7,6,5,10,52,51,19,40,0,193,0,5,8,3,8,21,12,25,0,83,15,46,43,34,118,250,77,201,3,783,0,21,18,11,19,26,3,18,0,125,13,17,15,5,111,86,26,48,0,324,3,59,34,31,44,50,26,48,0,297,15,45,35,42,84,69,19,50,0,354,7,43,20,11,10,17,7,22,0,133,4,13,11,11,30,30,13,28,4,136,3,14,14,7,29,56,20,30,25,199
503021040,0,0,0,0,0,0,0,3,0,12,17,9,3,3,15,64,30,89,0,238,0,3,8,5,21,34,12,27,0,112,0,0,4,0,11,13,4,5,0,39,5,16,23,8,36,92,31,90,3,295,5,4,5,0,12,15,5,13,0,61,10,37,25,13,34,38,11,24,0,180,5,53,22,15,20,34,8,29,0,184,0,10,11,5,14,34,10,17,0,98,0,6,0,9,6,11,3,8,0,43,0,0,0,12,19,35,9,27,0,96,0,3,5,0,10,11,6,14,0,53,7,23,28,18,79,158,48,128,0,487,5,17,9,3,10,21,6,12,0,77,5,6,8,7,50,50,18,28,0,178,3,39,21,10,25,44,12,33,0,184,10,22,19,24,64,56,17,34,0,238,3,21,9,7,14,22,4,9,4,87,4,11,7,4,17,12,3,16,0,70,0,15,4,12,16,18,7,21,17,103
503021042,3,3,0,0,6,3,0,7,0,28,12,20,12,6,51,154,69,148,5,474,3,9,7,5,21,36,25,41,0,148,0,0,4,0,13,14,7,12,0,51,4,17,17,18,19,95,24,80,0,273,0,3,5,7,17,25,13,27,0,102,8,67,34,17,29,30,9,29,0,220,8,102,26,20,26,14,12,29,4,233,11,13,4,13,24,27,15,19,0,130,0,9,4,0,13,24,9,15,0,69,0,12,11,11,29,60,18,56,0,197,5,18,13,4,8,24,11,23,0,103,16,69,59,49,153,284,93,239,0,954,0,18,9,8,10,19,11,7,0,81,8,12,13,6,54,63,23,39,0,222,7,73,24,13,48,69,22,63,0,316,20,54,42,51,81,160,45,116,4,573,4,36,10,3,12,26,8,11,0,107,3,7,6,8,13,16,11,19,0,82,0,18,17,14,20,56,20,29,23,208
503021043,0,5,0,0,0,4,6,4,0,22,21,13,15,6,39,117,69,182,0,466,4,16,20,9,37,57,25,30,0,206,0,0,0,5,13,14,6,15,0,58,8,24,28,26,48,143,38,124,0,434,4,6,5,5,26,43,16,33,0,138,15,112,71,34,74,54,20,42,5,418,7,99,65,32,43,37,20,45,5,341,11,27,36,21,45,55,23,36,0,238,0,12,5,9,11,19,9,14,0,78,4,8,4,11,32,73,19,43,0,193,0,10,17,3,4,24,4,26,0,91,19,42,29,36,110,280,90,180,0,799,6,57,76,24,38,48,13,24,4,290,9,12,7,14,83,73,17,32,0,258,7,67,23,14,46,62,33,49,0,309,16,52,71,60,108,141,36,87,0,571,3,33,18,10,24,18,3,14,0,125,5,11,7,4,36,17,9,19,0,106,9,22,23,16,40,56,15,35,30,249
503021295,0,0,0,0,6,9,0,8,0,21,25,15,3,6,62,148,62,202,0,520,0,6,13,4,36,44,24,28,0,157,0,3,0,3,16,12,3,11,0,51,9,4,17,13,38,91,24,96,0,301,0,3,11,9,11,26,10,23,0,91,4,22,35,9,55,40,16,24,0,206,11,63,66,28,78,72,29,46,3,398,10,14,26,8,26,49,12,35,8,191,0,5,3,0,8,12,5,5,0,36,0,3,5,8,33,53,9,13,0,118,5,11,8,3,12,23,7,20,0,83,17,26,22,23,111,282,40,108,4,626,6,20,22,4,25,26,11,18,0,124,11,11,6,4,60,71,21,28,0,216,0,22,9,6,38,35,13,17,0,152,5,23,22,25,67,71,21,48,0,292,6,11,11,9,14,9,0,14,0,79,0,12,9,5,22,16,7,7,0,86,8,11,13,4,42,42,9,36,29,203
503021296,0,0,0,0,0,3,3,0,0,8,25,9,11,8,30,72,50,151,6,344,8,3,12,4,23,34,12,34,0,126,0,0,0,0,13,9,8,7,0,40,7,15,15,5,32,89,25,86,6,290,0,4,3,4,25,29,10,11,0,85,7,39,40,19,54,33,17,33,0,233,14,66,71,39,79,64,37,65,5,435,10,17,24,15,26,35,9,24,3,156,0,0,3,3,11,19,5,7,0,56,0,4,13,5,38,54,13,17,0,141,0,7,5,5,7,18,9,14,0,59,13,34,21,23,126,232,72,115,0,638,0,19,14,7,16,28,3,16,0,116,14,9,12,11,73,57,28,35,3,226,5,32,11,15,51,37,13,38,0,198,12,23,34,20,59,64,17,49,0,280,3,16,21,8,17,26,4,14,0,112,6,10,14,12,23,25,4,22,0,109,4,11,17,6,37,40,8,30,35,196
503021297,4,0,0,0,4,4,0,3,0,16,34,7,18,0,40,120,67,253,9,549,4,13,9,8,28,36,9,22,0,121,3,0,0,0,21,13,6,9,0,55,11,13,20,12,20,91,30,101,5,301,6,3,3,0,17,29,4,20,0,83,9,40,29,14,50,42,12,33,5,232,3,88,68,46,98,77,25,73,8,489,6,24,18,6,21,35,0,37,3,140,0,9,9,0,20,20,5,8,0,59,0,6,5,6,44,51,12,28,0,158,0,8,7,3,11,21,0,16,0,63,16,26,17,25,153,300,55,126,4,711,4,16,17,7,31,28,3,15,0,123,8,3,10,5,68,59,19,24,0,201,0,19,13,9,37,41,13,23,0,150,10,18,25,25,63,87,14,55,0,301,5,6,10,4,13,13,4,11,0,66,6,11,9,0,21,24,6,14,0,98,7,14,12,7,33,57,15,22,40,201
504011044,0,5,0,0,3,5,0,0,0,17,27,6,8,7,26,59,47,171,3,359,4,14,9,8,62,101,20,56,0,281,4,0,0,0,13,11,6,6,0,45,13,28,42,33,83,190,62,148,5,615,4,5,5,6,22,33,21,39,0,142,5,64,43,22,56,38,8,37,4,282,6,63,30,8,24,21,12,25,3,192,14,17,13,16,37,71,23,59,3,243,0,6,4,5,18,10,5,0,0,48,0,4,3,4,21,30,9,23,0,94,0,5,5,5,9,7,8,16,0,51,8,25,20,20,62,123,51,60,0,366,0,19,21,3,20,22,7,6,0,104,11,12,18,12,98,98,30,27,0,302,7,18,21,17,46,49,17,37,0,218,7,22,29,35,67,42,8,33,0,242,4,23,13,14,17,17,5,11,0,106,5,9,13,4,24,35,16,23,0,129,6,22,9,9,33,52,22,45,23,235
