SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
501021011,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,179,250,680,707,569,514,130,12,0,3041,0,0,3,4,4,6,0,0,0,24,0,9,19,15,13,10,0,0,0,71,7,22,32,33,26,12,0,0,0,129,0,0,11,5,3,8,0,0,0,27,5,4,23,22,12,11,0,3,0,89,3,0,3,3,8,5,0,0,0,20,60,43,94,87,79,71,9,3,0,446,87,25,44,26,28,12,0,0,0,216,5,3,11,8,20,18,0,0,0,63,3,0,3,6,0,4,0,0,0,22,0,0,17,11,14,4,0,0,0,52,4,4,12,10,14,6,0,0,0,56,0,5,15,19,15,15,9,0,0,88,0,3,14,26,18,15,3,0,0,81,0,7,34,37,38,23,8,0,0,145,0,15,59,80,112,74,6,0,0,348,18,43,119,189,147,116,25,0,0,654,4,4,14,9,3,0,0,0,0,36,7,14,32,27,23,16,0,0,0,115
501021014,138,171,413,445,519,473,160,35,3,2362,11,14,41,37,28,31,25,9,0,185,0,7,14,14,9,12,3,0,0,62,23,19,78,58,32,27,5,0,0,249,0,3,5,4,5,0,0,0,0,12,0,3,12,14,12,11,6,0,0,62,5,4,3,4,3,7,3,0,0,25,27,13,21,38,54,32,7,0,0,189,44,10,13,10,29,18,3,0,0,124,0,0,7,8,12,6,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,3,8,6,6,0,0,0,25,0,3,4,3,6,3,3,0,0,16,4,0,5,10,14,12,5,0,0,46,0,0,10,8,18,14,3,0,0,49,0,6,13,17,22,25,3,0,0,88,7,10,37,62,94,63,18,0,0,286,16,33,51,79,97,81,8,0,0,367,5,5,4,4,10,3,0,0,0,26,7,8,10,11,18,11,6,0,0,67
501021015,94,172,397,337,311,313,95,11,0,1739,0,3,3,4,3,3,0,0,0,20,0,6,5,3,8,5,0,0,0,29,10,5,16,15,22,7,4,0,0,79,0,3,4,6,4,4,0,0,0,17,0,3,15,8,7,14,3,0,0,49,0,0,5,3,11,5,0,0,0,17,21,27,50,45,40,49,5,0,0,240,40,14,41,28,30,13,0,0,0,168,0,6,6,3,8,12,0,0,0,36,4,0,4,0,0,0,0,0,0,8,0,3,4,14,7,9,0,0,0,34,0,3,7,7,8,0,4,0,0,18,0,3,10,8,11,9,9,0,0,43,0,0,6,13,18,19,0,0,0,62,0,0,11,18,23,20,3,0,0,77,8,6,35,32,66,43,8,0,0,199,9,35,89,64,70,78,23,0,0,382,5,5,6,4,0,0,0,0,0,24,0,7,23,12,16,16,0,0,0,79
501021016,60,71,131,173,228,211,75,18,0,967,0,0,3,12,7,7,7,0,0,39,0,3,7,20,14,10,0,0,0,51,4,0,15,6,17,5,0,0,0,52,0,0,0,0,3,0,0,0,0,5,0,0,9,9,9,7,0,0,0,36,0,0,0,0,0,0,0,0,0,3,17,6,14,16,20,18,4,0,0,94,13,5,0,0,11,9,0,0,0,45,0,0,0,4,8,7,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,13,0,0,0,0,0,5,0,0,0,11,0,0,3,5,7,0,0,0,0,23,0,7,7,4,5,10,0,0,0,26,0,5,5,14,11,13,3,0,0,54,6,0,11,29,27,19,3,0,0,93,0,7,20,22,44,49,19,0,0,148,0,0,0,4,3,0,0,0,0,16,3,0,9,6,0,3,0,0,0,26
501021251,190,208,458,573,586,387,70,9,0,2480,5,4,7,4,4,3,3,0,0,26,0,3,5,12,18,9,0,0,0,47,9,8,12,23,15,9,0,0,0,65,0,0,6,5,4,4,0,0,0,16,0,9,18,15,11,11,0,0,0,73,0,0,10,8,3,8,0,0,0,21,56,35,59,68,62,23,4,0,0,307,87,28,22,32,16,8,0,0,0,182,0,0,6,8,9,3,0,0,0,29,5,5,9,0,0,0,0,0,0,12,0,0,13,11,13,3,0,0,0,45,0,6,9,7,4,3,0,0,0,33,3,7,22,26,20,3,3,0,0,83,3,6,13,24,28,0,0,0,0,78,3,11,17,41,39,15,4,0,0,129,11,9,46,98,129,52,10,0,0,353,18,59,148,209,160,112,16,0,0,723,10,5,14,3,8,0,0,0,0,41,4,9,29,23,29,10,0,0,0,107
501021252,65,58,75,143,223,188,67,5,0,819,5,0,0,3,5,3,0,0,0,17,0,4,5,4,11,3,0,0,0,26,3,0,7,0,11,4,0,0,0,34,0,0,0,0,0,0,0,0,0,4,0,3,0,9,9,14,0,0,0,34,0,0,0,0,0,0,0,0,0,5,25,5,3,16,16,10,4,0,0,82,27,12,5,9,9,3,3,0,0,58,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,0,0,0,12,0,0,0,3,0,3,0,0,0,13,0,0,0,9,14,11,0,0,0,31,0,0,8,4,3,10,4,0,0,27,0,0,0,13,13,0,0,0,0,27,5,4,16,33,46,32,12,0,0,140,3,13,19,24,63,55,7,0,0,173,4,4,0,0,4,3,0,0,0,12,5,0,4,7,14,9,0,0,0,39
501021253,187,208,555,610,697,582,230,35,4,3095,0,0,4,3,3,4,6,0,0,24,0,9,12,18,19,14,0,0,0,69,9,9,27,25,12,12,9,0,0,94,0,0,4,4,0,3,0,0,0,17,4,0,28,28,14,18,0,0,0,97,0,0,4,3,7,4,9,0,0,27,49,31,56,50,69,58,16,0,0,331,83,28,36,43,45,15,11,0,0,265,0,3,4,9,13,12,4,0,0,42,6,5,5,3,3,0,0,0,0,26,0,3,16,11,18,12,5,0,0,62,4,5,11,12,11,14,3,0,0,63,0,3,19,37,33,22,9,0,0,133,0,3,16,20,17,17,9,0,0,79,0,9,39,31,57,33,12,0,0,185,8,20,58,84,153,113,32,7,0,470,15,64,174,160,168,183,43,0,0,804,4,3,9,6,8,4,0,0,0,33,6,14,20,19,37,17,8,0,0,122
501021254,62,112,222,226,225,164,55,6,0,1065,0,0,0,0,4,0,0,0,0,7,0,0,5,6,3,6,0,0,0,21,3,8,8,10,13,7,0,0,0,43,0,0,0,0,3,4,0,0,0,12,0,0,0,5,3,3,0,0,0,19,0,3,0,9,3,0,0,0,0,17,18,21,30,36,27,22,3,0,0,147,28,22,12,19,13,7,0,0,0,105,0,0,0,0,3,7,4,0,0,15,4,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,12,0,0,6,6,5,3,0,0,0,25,7,4,3,7,15,10,0,0,0,48,0,0,9,13,9,17,0,0,0,56,3,4,16,27,26,31,11,0,0,114,3,19,53,45,60,43,12,0,0,240,0,0,0,0,0,0,0,0,0,6,0,4,3,3,7,7,0,0,0,30
501031017,55,100,202,274,357,384,173,49,3,1600,9,8,22,26,33,42,36,16,0,177,0,10,12,23,13,23,0,0,0,84,3,5,0,3,7,7,0,0,0,28,0,0,3,0,0,0,0,0,0,3,0,0,0,6,8,11,4,0,0,35,0,4,4,0,0,7,0,0,0,13,16,15,16,30,37,31,6,0,0,156,25,7,20,11,24,27,9,4,0,123,0,0,0,4,4,8,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,3,0,8,3,3,0,0,0,17,0,0,4,7,4,4,5,0,0,25,0,0,4,14,18,15,4,0,0,49,0,3,7,9,11,8,5,0,0,43,0,3,16,17,25,14,0,0,0,72,3,9,17,45,72,50,11,0,0,209,5,12,20,53,75,93,27,4,0,286,0,0,4,3,6,4,0,0,0,16,3,0,12,5,15,4,7,0,0,52
