SA2_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
501021011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,5,0,0,0,3,10,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501021012,0,3,0,3,..,5,0,5,0,5,..,19,0,19,0,19,..,23,0,24,0,24,..,57,0,55,0,55,..,19,0,19,0,19,..,5,0,5,0,5,..,4,0,9,0,9,..,0,0,0,0,0,..,0,0,4,0,4,..,104,13,105,4,114,..,398,35,432,10,440,..,14,0,14,351,368,5247,409,35,442,359,6051,5502,..,..,..,..,5502,..,43,0,43,0,43,..,8,0,7,0,7,..,7,0,7,0,7,..,6,4,6,0,6,..,37,3,38,0,38,..,3,0,3,0,3,..,40,4,47,0,47,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,16,3,19,0,17,..,5,0,3,0,3,..,5,0,5,0,5,..,0,0,0
501021014,0,95,0,95,..,0,0,0,0,0,..,57,0,58,0,59,..,33,10,44,0,44,..,186,14,198,0,202,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,56,9,69,3,68,..,439,55,496,6,505,..,3,0,3,310,319,3941,441,55,500,315,4758,3800,..,..,..,..,3800,..,13,0,13,0,13,..,0,0,4,0,4,..,11,0,12,0,12,..,5,0,4,0,4,..,21,19,45,0,45,..,0,0,0,0,0,..,27,24,46,0,46,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501021015,0,35,0,35,..,7,0,7,0,7,..,24,0,24,0,24,..,10,0,10,0,17,..,76,0,78,0,78,..,14,0,14,0,8,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,3,3,13,0,13,..,32,3,36,0,36,..,299,53,351,3,350,..,4,0,4,167,179,2969,308,53,355,173,3490,3136,..,..,..,..,3136,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,5,10,0,15,..,38,23,59,0,59,..,0,0,0,0,0,..,46,27,73,0,78,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,3,0,3,..,7,0,7,0,7,..,20,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501021016,0,15,0,15,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,23,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,9,12,0,12,..,103,19,125,3,125,..,7,0,7,182,185,1800,116,19,134,181,2114,1843,..,..,..,..,1843,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,4,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501021251,0,43,5,46,..,3,0,3,0,3,..,66,0,68,0,68,..,15,0,16,0,18,..,126,0,132,3,133,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,4,0,4,..,76,13,82,0,84,..,570,29,603,12,615,..,15,7,16,207,228,3898,586,38,618,223,4743,4146,..,..,..,..,4146,..,152,0,154,0,149,..,24,0,27,0,27,..,11,0,11,0,11,..,0,0,0,0,0,..,19,0,26,0,26,..,0,0,0,0,0,..,21,0,22,0,22,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,5,0,5,..,7,0,7,0,7,..,11,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,18,0,20,0,20,..,4,0,4
501021252,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,11,0,11,0,11,..,67,4,74,0,74,..,0,0,0,59,62,1406,71,4,75,59,1535,1403,..,..,..,..,1403,..,19,0,19,0,19,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,4,3,0,3,..,0,0,0,0,0,..,4,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
501021253,0,13,0,13,..,6,0,6,0,6,..,15,0,18,0,18,..,0,0,0,0,0,..,37,4,41,0,41,..,22,0,23,0,23,..,6,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,84,9,92,0,95,..,452,39,489,8,489,..,19,0,21,365,381,5279,468,43,508,370,6157,5700,..,..,..,..,5700,..,20,0,19,0,19,..,19,0,20,0,20,..,4,0,4,0,4,..,20,3,16,0,16,..,40,7,45,3,47,..,0,0,5,0,5,..,63,10,69,3,70,..,3,0,8,0,8,..,20,0,20,0,20,..,12,0,12,0,12,..,8,0,8,0,8,..,0,0,4,0,4,..,9,0,7,0,7,..,10,0,8,0,8,..,14,0,14,0,14,..,13,0,17,0,17,..,9,0,10,0,10,..,12,0,9,0,16,..,0,0,0
501021254,0,22,0,22,..,6,0,9,0,9,..,13,0,12,0,12,..,9,4,13,0,13,..,46,3,55,0,55,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,5,0,5,..,32,4,31,0,31,..,150,27,175,0,175,..,9,5,9,200,211,2138,164,27,189,200,2525,2183,..,..,..,..,2183,..,11,0,11,0,11,..,0,0,0,0,0,..,17,0,17,0,17,..,3,0,3,0,3,..,12,6,16,0,16,..,0,0,0,0,0,..,10,6,16,0,16,..,5,0,5,0,5,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501031017,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,3,0,3,..,20,3,21,0,22,..,86,3,95,0,98,..,5,0,5,305,304,3102,91,3,96,306,3503,3171,..,..,..,..,3171,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501031018,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,28,3,34,0,38,..,113,13,135,0,131,..,0,3,6,205,208,2700,118,14,135,206,3039,2781,..,..,..,..,2781,..,6,0,6,0,6,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,8,0,8,..,17,0,22,0,22,..,0,0,0,0,0,..,23,5,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0
501031019,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,51,6,59,0,59,..,157,23,182,3,181,..,5,0,4,166,173,2354,160,19,183,171,2710,2409,..,..,..,..,2409,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,0,..,4,0,4,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,0,4,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501031020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,10,0,10,..,13,3,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,5,42,0,43,..,117,21,138,0,137,..,3,0,3,265,270,2245,121,21,146,268,2657,2142,..,..,..,..,2142,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,14,3,21,0,21,..,3,0,3,0,3,..,15,8,25,0,25,..,0,0,0,0,0,..,5,0,5,0,5,..,21,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
502011021,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,3,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,38,5,45,0,39,..,159,4,169,0,171,..,10,0,10,224,234,3846,172,4,177,226,4250,3857,..,..,..,..,3857,..,40,0,40,0,40,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,3,7,0,7,..,0,0,0,0,0,..,4,3,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0
502011022,0,0,0,0,..,7,0,7,0,7,..,10,0,10,0,10,..,5,0,5,0,5,..,26,0,26,0,26,..,8,0,8,0,5,..,0,0,0,0,0,..,11,3,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,41,3,42,0,42,..,160,14,171,5,179,..,12,0,12,259,274,4310,170,14,185,265,4766,4497,..,..,..,..,4497,..,25,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,17,0,17,0,17,..,12,4,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
502011023,0,21,0,21,..,6,0,6,0,6,..,29,0,29,0,29,..,3,0,3,0,3,..,53,0,53,0,53,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,10,0,10,..,0,0,0,0,0,..,4,0,0,0,0,..,51,5,59,0,62,..,210,16,230,3,229,..,13,0,16,308,321,4067,224,21,245,307,4621,4561,..,..,..,..,4561,..,12,0,12,0,12,..,4,0,4,0,4,..,13,0,13,0,13,..,3,3,15,0,15,..,10,4,16,0,16,..,0,0,0,0,0,..,19,8,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
502011024,0,15,0,15,..,12,0,12,0,12,..,15,0,15,0,15,..,6,0,6,0,6,..,49,0,49,0,49,..,4,0,4,0,11,..,0,0,0,0,0,..,12,4,13,0,13,..,0,0,0,0,0,..,12,0,12,0,12,..,89,10,103,5,111,..,457,33,485,8,493,..,50,3,53,507,557,8474,500,32,541,510,9525,9258,..,..,..,..,9258,..,89,0,89,0,93,..,10,0,10,0,10,..,23,0,23,0,23,..,11,0,10,0,10,..,16,3,23,3,26,..,0,0,4,0,4,..,34,8,41,3,41,..,0,0,0,0,0,..,14,0,14,0,14,..,35,0,37,0,37,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,9,0,13,0,13,..,0,0,0,0,0,..,12,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3
502011025,0,25,0,25,..,6,0,7,0,7,..,30,0,30,0,30,..,0,0,0,0,0,..,65,3,64,0,64,..,5,0,8,0,10,..,0,0,0,0,0,..,11,4,14,0,14,..,0,0,0,0,0,..,3,0,5,0,5,..,59,4,65,3,64,..,338,34,364,5,375,..,13,4,13,515,529,3946,347,37,385,523,4858,4374,..,..,..,..,4374,..,13,0,13,0,13,..,5,0,5,0,5,..,8,0,8,0,8,..,5,0,12,0,12,..,28,18,41,0,41,..,0,0,0,0,0,..,31,22,54,0,54,..,8,0,4,0,4,..,6,0,6,0,6,..,5,0,5,0,5,..,5,0,5,0,3,..,0,0,6,0,6,..,5,0,3,0,3,..,17,0,19,0,19,..,9,0,9,0,8,..,30,9,32,0,32,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0
502011026,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,14,0,16,..,68,9,78,0,75,..,14,0,18,268,281,2980,83,8,94,269,3342,2969,..,..,..,..,2969,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,13,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
502011027,5,76,0,76,..,21,0,20,0,20,..,61,5,65,0,62,..,13,0,14,0,14,..,159,10,169,0,168,..,22,0,30,0,30,..,5,0,9,0,9,..,12,5,9,0,9,..,0,0,0,0,0,..,14,5,18,0,18,..,168,13,185,4,194,..,835,65,902,16,916,..,39,0,36,533,569,8757,872,68,935,546,10244,9473,..,..,..,..,9473,..,118,0,118,0,114,..,7,0,7,0,14,..,13,0,13,0,13,..,13,3,24,0,24,..,37,8,48,0,46,..,0,0,4,0,4,..,58,16,75,0,78,..,3,0,3,0,3,..,25,3,26,0,26,..,28,0,33,0,33,..,7,0,7,0,7,..,4,0,4,0,4,..,24,5,32,0,32,..,21,0,23,0,23,..,9,0,6,0,6,..,18,0,18,0,18,..,10,0,10,0,10,..,6,0,6,0,6,..,7,0,7
502011028,0,15,0,15,..,8,0,8,0,8,..,23,0,23,0,23,..,3,0,5,0,5,..,56,0,58,0,58,..,7,0,7,0,7,..,3,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,12,4,18,0,18,..,71,9,82,0,78,..,306,36,341,0,343,..,19,3,24,356,382,4621,325,37,362,361,5338,5179,..,..,..,..,5179,..,23,0,23,0,23,..,0,0,0,0,0,..,5,0,5,0,5,..,7,4,8,0,8,..,18,3,26,0,26,..,3,0,3,0,3,..,25,9,39,0,39,..,6,0,6,0,6,..,9,0,9,0,9,..,11,0,9,0,9,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
502011029,0,13,0,13,..,6,0,8,0,8,..,19,0,21,0,21,..,3,0,3,0,3,..,38,5,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,26,7,32,0,32,..,132,9,144,0,144,..,40,0,41,373,409,4485,168,12,185,372,5042,4654,..,..,..,..,4654,..,34,0,34,0,34,..,0,0,0,0,0,..,6,0,6,0,0,..,0,0,3,0,3,..,5,0,7,0,7,..,0,0,0,0,0,..,12,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
503011030,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,13,0,13,..,16,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,49,3,50,0,51,..,363,19,381,4,387,..,5,0,6,85,96,2873,365,26,389,89,3351,2860,..,..,..,..,2860,..,11,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,26,0,26,0,26,..,42,6,51,0,51,..,3,0,3,0,3,..,70,12,77,0,77,..,7,0,7,0,7,..,20,0,20,0,20,..,39,0,39,0,39,..,40,0,40,0,40,..,3,0,3,0,3,..,6,0,8,0,8,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3
503011031,0,0,0,0,..,8,0,15,0,15,..,0,0,0,0,0,..,5,0,5,0,5,..,15,0,17,0,17,..,35,0,39,0,39,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,52,0,51,0,51,..,488,48,536,4,541,..,9,4,14,219,234,3555,499,52,551,223,4331,3958,..,..,..,..,3958,..,14,0,18,0,18,..,10,0,13,0,13,..,0,0,0,0,0,..,28,9,36,0,36,..,149,44,190,0,192,..,11,0,8,0,8,..,185,54,241,0,238,..,4,0,4,0,4,..,28,0,30,0,30,..,28,0,28,0,28,..,15,0,15,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4
503011032,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,3,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,22,0,25,0,25,..,187,14,206,0,208,..,6,0,6,168,177,3439,201,14,215,170,3828,3475,..,..,..,..,3475,..,12,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,23,0,23,0,22,..,0,0,0,0,0,..,29,0,29,0,29,..,3,0,4,0,4,..,21,4,26,0,26,..,12,0,12,0,12,..,11,4,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
