SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
503011035,0,0,0,0,0,0,0,0,0,42,0,44,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,6,0,9,0,20,0,0,0,0,0,0,0,6,0,7,0,12,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,5,0,14,0,18,0,0,0,0,0,0,0,14,0,41,0,58,0,12,0,6,0,4,0,5,0,43,0,69,0,12,0,4,0,9,0,10,4,62,0,103,0,8,0,3,0,7,0,23,5,70,0,122,0,5,0,16,0,14,0,18,0,26,0,79,3,6,0,8,0,12,0,11,0,55,0,101,19,13,0,25,4,19,0,23,0,85,0,183,21,4,0,26,4,6,0,15,0,54,0,136,20,4,0,20,0,17,0,15,6,35,0,115,21,5,0,11,0,10,0,9,0,21,0,72,142,42,3,94,12,106,5,62
503011036,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,8,0,35,0,48,0,0,0,0,0,3,0,11,0,28,0,44,0,3,0,3,0,3,0,8,0,33,0,53,0,3,0,3,0,3,0,11,0,46,0,65,0,4,0,4,0,0,0,0,0,16,0,25,0,5,0,0,0,3,0,4,0,39,0,53,6,9,0,13,0,14,0,11,0,27,0,74,6,7,0,18,0,0,0,3,3,21,0,57,11,10,0,7,0,11,0,8,0,12,0,56,15,0,0,5,0,5,0,0,0,11,0,38,87,19,3,44,0,38,4,27
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,9,0,43,0,54,3,0,0,0,0,4,0,3,0,20,0,30,0,4,0,0,0,3,0,9,0,21,0,48,0,7,0,11,0,11,0,7,0,16,0,54,0,3,0,9,5,3,0,3,0,8,0,34,9,0,0,12,0,3,0,7,0,8,0,41,44,0,0,28,4,16,0,8,0,18,0,123,56,3,0,42,9,11,0,4,0,3,0,138,58,4,0,29,4,7,0,3,3,10,0,118,56,3,0,15,0,4,0,0,0,5,0,85,217,18,0,62,3,25,3,6
503021039,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,0,0,0,5,0,19,0,21,0,0,0,0,0,0,0,3,0,6,0,16,0,3,0,0,0,0,0,20,0,68,0,92,0,14,0,0,0,9,0,5,3,37,0,70,3,17,0,5,0,6,0,18,0,48,0,94,6,24,0,20,0,23,0,11,0,54,0,141,0,11,0,24,0,16,4,6,0,29,0,85,17,7,0,23,0,16,0,11,0,25,0,108,60,20,3,50,4,27,0,22,5,26,0,219,57,13,0,46,0,18,6,11,0,23,0,174,69,4,5,33,5,16,0,6,3,0,0,142,66,6,0,12,5,3,7,7,0,0,0,99,274,16,3,105,15,59,3,17
503021040,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,9,0,19,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,3,0,41,0,50,0,0,0,0,0,6,0,7,0,18,0,31,4,8,0,0,0,4,0,4,0,30,0,55,5,10,0,8,0,8,0,10,4,20,0,56,0,5,0,15,0,3,0,0,0,9,0,34,9,0,0,12,0,11,0,3,5,6,0,45,34,15,0,29,0,12,0,4,0,14,0,104,51,8,0,23,0,8,0,10,3,7,0,111,37,6,0,29,0,6,0,4,0,4,0,93,46,0,0,7,3,5,0,0,0,0,0,65,175,7,3,56,13,13,0,0
503021042,0,0,0,0,0,0,0,0,0,28,0,27,0,0,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,27,0,28,0,4,0,0,0,5,0,8,0,14,0,26,0,5,0,0,0,3,0,7,0,65,0,81,0,7,0,0,0,0,4,13,0,47,0,74,0,9,0,5,0,6,0,17,0,68,3,110,6,9,0,7,0,10,0,14,0,72,0,113,0,11,0,9,0,12,0,11,0,22,0,68,9,10,0,20,0,20,0,18,0,48,0,122,29,16,0,50,0,27,4,24,0,49,0,200,57,10,3,52,3,14,0,16,6,38,0,197,71,8,0,31,0,24,0,9,0,14,0,155,69,5,3,18,3,8,0,7,0,11,0,133,256,25,0,87,16,70,5,30
503021043,0,0,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,21,0,26,0,0,0,0,0,0,0,4,0,19,0,26,0,6,0,0,0,0,0,7,3,50,0,68,0,18,0,0,0,10,0,15,6,45,0,100,0,27,0,10,0,6,0,12,0,54,0,115,3,31,3,36,0,16,0,18,0,46,0,159,3,22,0,37,0,8,0,11,0,18,0,104,21,12,0,36,0,14,0,12,0,32,0,122,81,29,3,78,6,21,0,14,6,21,3,257,67,9,0,58,6,9,0,14,0,19,0,193,73,5,0,37,3,20,0,9,0,12,0,159,55,5,0,15,5,9,5,5,0,6,0,104,215,22,4,84,14,51,3,16
503021295,0,0,0,0,0,0,0,4,0,28,0,36,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,7,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,6,0,7,0,9,0,6,0,0,0,3,0,8,3,27,0,47,0,11,0,0,0,4,0,10,4,20,0,50,0,12,0,10,0,9,6,11,3,35,0,83,3,31,0,17,0,24,5,14,0,33,0,131,11,8,0,20,4,22,0,6,0,11,0,83,13,3,0,30,3,19,4,6,5,13,0,88,84,19,0,70,0,37,3,11,0,22,0,249,91,10,0,43,9,20,4,5,0,5,0,183,92,9,0,28,3,17,0,0,0,15,0,168,71,4,0,24,0,6,0,0,0,5,0,124,248,16,0,65,15,63,5,13
503021296,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,3,0,5,0,7,0,8,0,0,0,3,0,8,0,26,0,44,0,6,0,4,0,3,0,11,0,14,0,44,3,19,0,6,0,10,0,3,0,18,0,60,0,29,0,25,0,7,0,12,0,15,0,93,9,12,0,29,0,12,3,0,4,3,0,73,27,3,0,28,0,12,0,6,0,5,0,85,82,11,0,55,0,28,0,0,0,13,0,192,107,10,0,53,0,3,0,0,0,17,0,193,78,5,5,31,3,15,0,4,0,7,0,145,79,4,0,26,6,7,6,4,0,0,0,125,211,6,0,40,8,29,0,5
503021297,0,0,0,0,0,0,0,0,0,20,0,27,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,12,0,18,0,5,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,4,0,3,0,17,0,25,0,3,0,0,0,7,0,12,0,15,0,48,0,5,0,7,0,10,0,4,0,9,0,50,4,19,0,12,0,22,0,6,0,16,0,82,6,8,0,20,3,16,0,4,0,13,0,78,16,6,0,28,0,17,0,0,0,12,0,79,104,11,3,43,4,48,0,5,0,15,0,234,79,6,0,46,5,17,0,9,0,6,0,172,95,0,0,31,4,7,0,6,0,5,0,156,79,0,0,13,3,9,0,3,0,4,0,115,186,7,6,48,14,55,3,10
504011044,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,23,4,31,0,0,0,4,0,3,0,4,0,23,0,29,0,5,0,0,0,0,0,16,0,144,0,159,0,3,0,0,0,5,0,22,0,57,0,89,0,4,0,4,3,23,0,15,3,60,0,113,10,15,0,15,4,28,0,11,0,45,0,121,5,6,0,20,0,14,0,9,7,13,0,70,13,3,0,16,0,16,0,3,6,12,0,74,74,3,0,56,3,39,0,12,0,21,0,210,86,4,0,50,7,12,4,3,4,3,0,171,68,5,0,29,7,6,5,0,0,0,0,130,66,0,0,16,5,4,0,0,0,3,0,95,108,5,0,40,4,22,5,0
504011045,0,0,0,0,0,0,0,0,0,40,0,41,0,0,0,0,0,0,0,3,0,20,0,24,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,0,5,0,39,0,51,0,0,0,0,0,4,0,3,0,29,0,42,0,0,0,0,0,4,0,23,3,164,5,197,0,3,0,3,0,10,0,13,0,95,0,124,0,11,0,5,0,13,0,19,0,75,6,130,6,22,0,25,0,19,0,24,4,72,5,170,0,10,0,27,4,20,0,16,0,13,0,95,17,13,0,44,0,23,0,6,0,16,0,129,95,11,0,79,10,33,4,13,3,21,0,267,124,10,5,66,4,24,0,0,5,12,0,257,134,7,3,70,5,10,0,0,5,3,0,242,132,4,0,29,10,0,7,0,0,3,0,191,268,6,3,72,20,33,0,7
504011046,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,17,0,23,0,0,0,0,0,0,0,5,0,12,0,13,0,4,0,0,0,3,0,9,0,55,0,74,0,11,0,3,0,9,3,12,0,38,0,70,0,17,0,3,0,11,0,11,0,23,0,71,3,18,0,31,0,16,0,14,3,26,0,116,10,11,0,37,0,16,0,9,0,12,0,89,19,8,0,26,0,17,0,3,0,11,0,91,104,16,0,58,3,28,0,8,3,9,0,227,82,10,4,58,6,12,0,5,0,8,0,181,91,0,0,39,0,8,4,0,0,3,0,152,74,6,0,22,3,0,0,4,0,0,0,107,186,3,0,35,11,21,0,0
504011047,0,0,0,0,0,0,0,0,0,63,0,69,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,13,0,13,0,0,0,0,0,0,0,8,0,64,0,75,0,3,0,0,0,4,0,19,0,29,0,59,0,8,0,4,0,6,0,31,0,280,4,329,0,3,0,7,0,17,0,36,0,109,0,174,3,21,0,10,0,31,0,18,0,101,0,187,12,21,3,33,0,40,0,17,0,77,5,209,4,17,0,26,0,24,0,9,0,8,0,105,19,9,0,43,0,30,0,8,0,21,0,137,119,13,0,75,9,49,0,9,3,12,0,289,111,6,4,58,4,10,0,4,3,7,0,218,95,0,3,41,5,11,0,0,0,9,0,162,56,0,0,16,3,3,0,0,0,0,0,94,83,3,3,31,11,11,0,6
504011048,0,0,0,0,0,0,0,3,0,27,0,26,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,6,0,13,0,27,0,3,0,0,0,3,0,5,5,113,0,122,0,3,0,0,0,3,0,17,0,53,0,83,0,4,0,0,0,9,0,9,0,52,0,74,7,7,0,11,0,8,0,12,0,42,0,91,0,3,0,8,0,11,0,5,0,7,0,42,3,3,0,9,0,7,0,5,0,17,0,46,23,9,0,25,3,13,0,5,0,17,0,101,19,4,0,14,0,8,0,0,0,8,0,61,19,5,0,10,5,8,0,4,0,5,0,49,18,0,0,5,0,0,0,0,0,4,0,30,41,0,0,8,4,3,0,4
504021049,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,6,0,3,0,6,0,14,5,3,0,5,0,8,0,0,0,7,0,26,0,0,0,4,0,4,0,4,0,0,0,14,4,0,0,9,0,0,0,0,0,0,0,15,16,0,0,11,0,14,0,0,4,0,0,48,12,0,0,13,0,3,0,0,0,3,0,41,4,0,0,7,0,6,0,0,0,0,0,16,9,0,4,4,0,0,0,0,0,0,0,23,12,0,0,7,0,6,0,0
504021050,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,19,0,23,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,4,0,55,0,64,0,6,0,4,0,0,0,7,0,38,0,51,0,3,0,0,0,3,0,13,0,44,0,71,0,5,0,3,0,4,0,13,0,47,0,79,0,3,0,11,0,9,0,7,0,19,0,44,0,0,0,8,3,10,0,4,0,15,0,45,17,3,0,23,0,21,0,9,0,17,0,91,19,3,0,20,0,5,0,5,0,3,0,63,23,7,3,22,5,5,0,3,0,10,0,70,18,0,0,8,0,4,0,0,0,0,0,32,50,3,4,31,13,9,0,5
504021051,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,16,0,20,0,0,0,0,0,0,0,8,0,8,0,17,0,4,0,0,0,0,0,4,0,61,0,75,0,4,0,4,0,0,0,6,0,37,0,48,0,0,0,0,0,5,0,12,0,37,0,54,0,3,0,0,0,5,0,13,6,34,0,60,0,0,0,3,0,6,0,6,0,7,0,24,5,0,0,7,0,8,0,3,0,6,0,30,14,6,0,19,3,6,0,4,0,15,0,70,25,0,0,14,3,8,0,0,0,4,0,60,25,0,0,12,4,3,0,0,3,0,0,51,12,3,0,7,4,0,5,0,0,0,0,23,33,0,0,14,0,7,0,7
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,3,0,13,0,17,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,3,0,32,0,34,0,0,0,0,0,5,0,5,0,16,0,27,0,4,0,0,0,3,0,6,0,151,0,165,5,0,0,0,0,11,0,22,0,81,0,115,3,6,0,4,0,19,0,30,0,98,0,165,4,4,0,18,0,11,0,24,0,56,0,116,0,0,0,10,0,26,0,14,0,6,0,58,12,12,0,18,3,19,0,3,5,21,0,97,38,19,0,39,4,39,3,3,9,29,0,177,49,8,3,41,3,7,0,0,0,14,0,134,45,4,0,28,3,21,0,3,5,8,0,116,39,0,5,17,5,0,0,0,0,0,0,64,73,0,5,25,9,23,4,3
504021054,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,3,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,29,0,34,0,0,0,0,0,0,0,9,0,18,0,28,0,5,0,0,0,0,0,19,0,150,0,175,0,7,0,5,0,11,0,14,0,75,0,112,0,9,0,9,0,18,0,17,0,55,0,105,10,7,0,21,0,20,0,13,4,70,0,142,8,7,0,16,4,23,0,6,0,15,0,81,11,0,0,24,0,12,0,7,0,18,0,80,66,7,0,42,10,29,0,6,5,11,0,171,66,4,0,34,0,5,4,0,0,4,0,125,45,0,0,22,3,8,0,0,0,5,0,83,40,0,0,14,7,4,0,3,0,6,0,66,56,0,0,18,3,11,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,38,0,44,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,36,0,50,0,0,0,0,0,0,0,11,0,20,0,33,0,3,0,4,0,4,0,15,4,156,0,181,0,9,0,0,0,8,0,28,0,72,0,124,4,15,0,4,0,33,0,23,0,54,0,136,7,16,0,19,3,19,4,14,0,35,0,127,4,5,0,26,0,25,3,13,0,7,0,89,21,8,0,34,0,27,4,0,0,7,0,111,71,14,0,59,8,39,5,4,3,3,0,202,74,3,0,32,0,11,4,5,0,7,0,132,44,3,0,24,0,6,3,0,0,8,0,89,50,4,0,12,3,3,0,0,0,0,0,74,34,0,0,20,4,16,0,0
504031057,0,0,0,0,0,0,0,0,0,59,0,60,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,0,16,0,21,0,0,0,0,0,0,0,9,0,11,0,29,0,7,0,0,0,12,0,19,0,110,0,143,0,3,0,3,0,16,0,21,0,45,0,95,3,9,0,10,0,34,0,14,0,42,0,119,5,18,0,27,0,32,0,19,0,32,0,128,9,8,0,28,0,28,0,0,0,9,0,94,25,8,0,28,6,25,7,3,0,11,0,111,112,8,0,65,3,32,3,6,0,10,0,238,94,3,0,47,4,13,4,0,0,7,0,178,71,0,0,25,0,13,3,0,0,0,5,118,41,0,0,12,6,0,3,0,0,0,0,67,51,0,0,14,0,3,4,0
504031058,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,5,0,10,0,19,0,0,0,0,0,4,0,3,0,38,3,42,0,0,0,0,0,3,0,6,0,19,0,31,0,0,0,6,0,4,0,10,0,13,0,33,3,5,0,8,0,11,0,6,0,15,0,55,0,0,0,12,0,13,0,3,0,8,0,32,7,0,0,10,0,7,0,5,5,4,0,29,30,8,0,17,0,9,3,4,0,3,0,85,25,5,4,15,0,4,3,0,0,3,0,57,26,0,0,9,0,5,0,0,0,0,0,40,17,4,0,10,0,0,0,0,0,0,0,29,19,0,0,12,5,6,0,3
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,37,0,0,0,0,0,0,0,6,0,6,0,20,0,0,0,0,0,9,0,4,0,7,0,20,0,3,0,3,0,4,0,6,0,13,0,28,0,5,0,3,0,4,0,0,0,3,0,19,3,0,0,8,0,0,0,0,0,0,0,17,10,0,0,6,0,14,0,5,0,8,0,44,9,0,0,14,0,0,0,0,0,0,0,31,18,4,0,5,3,3,0,0,0,4,0,39,10,0,0,3,3,5,4,0,0,3,0,22,16,3,0,8,0,10,0,4
