SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,3,30,0,6,12,0,0,0,0,52,0,18,0,0,0,0,0,0,0,15,28,259,16,34,41,15,6,10,6,418,0,0,0,0,0,0,0,0,0,5,15,20,3,30,18,3,0,3,0,101,15,25,6,78,44,15,5,4,7,196,42,49,75,226,162,80,24,44,9,699,8,0,8,13,25,28,5,9,0,97,5,8,3,27,24,14,0,4,0,81,0,0,0,6,3,0,0,3,0,14,7,4,0,14,10,10,0,4,3,58,129,456,120,440,333,161,43,96,25,1802,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,13,46,5,6,4,0,4,4,0,84,0,6,0,0,0,0,0,0,0,7,3,44,0,6,9,0,0,0,0,75,4,19,0,0,0,0,0,0,0,27,60,391,34,52,55,16,18,22,5,653,0,0,0,0,0,0,0,0,0,5
501021014,3,29,0,8,7,0,0,0,0,42,0,6,0,3,0,0,0,0,0,11,49,153,10,27,29,3,4,45,4,334,0,0,0,0,0,0,0,0,0,0,9,18,9,14,3,3,0,5,0,64,12,17,7,41,24,6,5,12,4,129,33,34,62,136,105,38,13,46,5,462,11,0,8,13,27,10,0,13,0,76,4,4,0,10,11,0,0,3,0,37,0,0,0,0,0,0,0,6,0,12,6,3,0,6,4,9,0,9,3,39,136,298,108,263,208,66,34,138,26,1267,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,12,11,31,3,9,4,0,0,0,0,59,0,4,0,0,0,0,0,0,0,3,7,38,0,8,7,0,3,0,0,62,3,11,0,3,0,0,0,0,0,19,82,204,38,38,36,4,16,86,10,510,5,0,0,0,0,0,0,0,0,7
501021015,3,20,0,12,0,0,0,0,0,32,3,11,0,0,0,0,0,0,0,13,25,126,12,31,21,5,0,26,6,252,0,0,0,0,0,0,0,0,0,0,6,14,0,15,15,4,0,0,0,55,9,8,9,53,18,6,5,9,0,113,27,21,64,124,88,39,8,28,0,407,5,0,0,12,10,8,6,7,0,47,3,0,0,13,16,4,4,3,3,44,0,3,0,0,6,0,0,5,0,15,4,6,0,4,6,0,0,7,4,32,79,233,93,259,175,77,24,85,16,1040,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,6,36,0,9,0,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,5,23,0,12,5,0,0,0,0,45,4,9,0,0,0,0,0,0,0,17,44,186,31,46,33,17,4,38,3,401,0,0,0,0,0,0,0,0,0,0
501021016,0,8,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,4,56,7,6,12,0,0,8,0,96,0,0,0,0,0,0,0,0,0,3,8,5,3,14,9,0,0,0,0,38,9,6,8,15,7,4,0,3,0,48,12,7,30,54,36,16,11,16,3,188,0,0,6,0,11,0,4,9,0,29,3,0,3,3,5,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,6,4,0,4,4,3,0,5,5,34,48,96,60,109,79,25,24,43,12,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,3,14,76,11,14,12,4,0,3,0,134,0,0,0,0,0,0,0,0,0,3
501021251,6,45,0,9,0,0,0,0,0,68,0,22,0,3,0,0,0,0,0,21,44,324,4,46,53,7,4,26,3,515,0,0,0,0,0,0,0,0,0,0,3,24,6,19,15,6,0,0,4,75,22,22,15,72,38,9,4,5,0,192,33,36,70,187,131,53,16,33,8,560,7,7,6,23,23,20,0,16,0,105,5,3,4,25,23,3,0,6,0,68,0,0,7,0,8,0,0,5,0,22,0,8,0,7,3,3,0,10,8,39,130,558,104,394,313,104,24,107,18,1755,0,6,0,0,0,0,0,0,0,11,5,29,0,0,0,0,0,0,0,33,26,85,3,7,15,0,0,0,0,142,0,7,0,0,0,0,0,0,0,7,12,58,3,13,0,0,0,5,0,87,3,21,0,0,0,0,0,0,0,32,96,485,34,72,63,16,24,41,9,830,0,0,0,0,0,0,0,0,0,4
501021252,3,26,0,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,11,135,0,13,20,5,0,4,0,187,0,0,0,0,0,0,0,0,0,0,8,13,8,8,10,0,0,0,0,37,7,5,6,18,9,5,0,0,0,47,9,13,16,36,25,16,5,9,0,126,0,0,0,0,3,3,0,0,0,19,0,0,0,5,11,0,0,0,0,19,0,5,0,0,0,0,0,0,0,5,4,0,0,7,3,0,0,0,3,12,44,224,26,89,89,29,4,13,4,528,0,4,0,0,0,0,0,0,0,4,6,18,0,0,0,0,0,0,0,23,7,27,0,0,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,37,0,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,4,39,192,7,17,22,4,6,3,0,293,0,0,0,0,0,0,0,0,0,0
501021253,14,66,0,13,9,0,0,6,0,105,9,21,0,0,0,0,0,0,0,27,52,509,16,53,67,23,5,18,0,739,0,0,0,0,0,0,0,0,0,3,13,58,4,22,20,10,4,0,0,144,23,36,22,52,54,14,4,9,6,206,28,47,60,172,147,56,20,31,0,560,0,4,4,16,25,13,0,6,0,72,7,3,8,19,29,12,3,8,0,84,0,7,0,0,3,0,0,3,0,22,3,5,5,10,8,4,0,8,7,54,187,875,123,365,373,139,32,98,20,2204,5,11,0,0,0,0,0,0,0,13,10,43,0,0,3,0,0,0,0,57,57,170,8,11,23,0,3,7,4,286,0,12,0,0,5,0,0,0,0,13,29,96,0,14,13,3,0,6,0,157,10,32,6,0,0,0,0,0,0,46,137,784,54,78,91,32,17,29,5,1227,0,0,0,0,0,0,0,0,0,3
501021254,5,6,0,3,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,4,11,66,8,22,4,0,0,11,0,129,0,0,0,0,0,0,0,0,0,0,3,7,0,9,3,0,0,4,0,27,3,7,8,34,9,0,0,7,0,77,15,10,32,85,33,44,5,35,4,256,3,3,0,7,0,8,0,5,0,26,0,3,0,7,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,12,45,113,46,168,62,62,11,63,6,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,9,0,4,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,6,14,98,17,24,9,0,6,21,0,195,0,0,0,0,0,0,0,0,0,0
501031017,7,18,0,5,0,3,0,0,0,39,0,9,0,0,0,0,0,0,0,12,56,151,12,28,26,7,4,8,0,289,0,0,0,0,0,0,0,0,0,0,15,17,3,18,16,3,0,6,0,85,20,18,3,33,20,12,0,11,0,121,23,15,47,91,55,25,12,31,5,303,5,0,0,7,10,5,0,8,0,40,6,0,4,7,10,3,0,6,0,36,0,0,0,0,0,0,0,0,0,4,6,0,4,7,3,5,3,0,0,32,154,256,83,193,143,73,20,69,13,1001,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,9,34,0,3,3,0,0,4,0,52,0,3,0,0,0,0,0,0,0,3,9,25,0,4,0,3,0,0,0,47,0,12,0,0,0,0,0,0,0,17,117,213,20,28,31,7,13,6,4,444,0,0,0,0,0,0,0,0,0,0
501031018,10,24,0,8,3,0,0,0,0,40,0,9,0,0,0,0,0,0,0,8,38,140,8,11,19,11,0,14,0,248,0,0,0,0,0,0,0,0,0,5,20,15,3,11,8,6,4,0,0,71,19,11,8,19,15,4,0,8,0,92,32,16,22,77,55,18,9,34,0,264,8,3,0,10,6,6,0,14,0,44,5,0,0,8,12,3,0,0,0,34,7,0,0,0,0,0,0,0,0,8,5,3,0,7,6,3,0,5,3,37,143,254,52,160,128,49,20,78,19,901,5,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,24,13,26,0,0,0,0,0,0,0,44,0,7,0,0,0,0,0,0,0,7,10,32,0,13,3,0,0,0,0,55,0,11,0,0,0,0,0,0,0,12,71,179,25,16,23,12,3,25,3,363,0,0,0,0,0,0,0,0,0,5
501031019,0,12,0,3,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,7,20,92,4,12,10,7,0,15,0,161,0,0,0,0,0,0,0,0,0,4,8,5,6,10,5,5,0,6,0,50,7,4,3,26,18,3,0,3,0,70,25,10,31,84,49,17,3,18,4,244,0,0,4,8,18,13,0,7,0,48,0,3,0,7,9,11,0,9,0,37,0,0,0,0,0,0,0,0,0,3,3,7,0,7,4,5,0,5,0,29,81,167,47,162,118,54,0,62,10,693,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,11,19,0,3,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,9,45,137,14,23,10,8,4,16,0,251,0,0,0,0,0,0,0,0,0,4
501031020,9,23,0,0,6,0,0,5,0,36,0,5,0,0,0,0,0,0,0,6,48,88,7,15,19,4,4,20,5,207,0,0,0,0,0,0,0,0,0,4,11,23,4,7,3,4,0,3,0,58,22,12,5,14,10,5,0,11,0,78,33,9,8,57,36,11,4,20,0,179,3,0,0,8,10,4,0,13,0,32,8,0,0,3,12,6,0,3,0,29,6,0,0,0,0,0,0,0,0,7,11,0,0,3,3,3,0,9,6,41,154,182,29,109,98,32,10,84,17,725,0,5,0,0,0,0,0,0,0,6,4,13,0,0,0,0,0,0,0,15,18,23,0,5,8,0,0,4,0,52,6,0,0,0,0,0,0,0,0,4,13,23,0,0,4,0,0,5,0,44,0,3,0,0,0,0,0,0,0,8,95,122,11,14,26,6,6,42,4,324,0,3,0,0,0,0,0,0,0,6
502011021,10,19,0,7,0,0,0,0,0,34,0,12,0,0,0,0,0,0,0,16,20,172,11,27,37,9,0,14,0,287,0,0,0,0,0,0,0,0,0,0,9,22,6,22,22,9,0,3,0,80,14,21,17,40,31,10,7,3,0,135,20,12,47,123,56,44,21,26,6,345,6,0,0,7,15,0,0,8,0,36,8,0,6,16,9,10,0,3,0,49,0,3,0,0,3,3,0,0,0,12,3,3,3,9,7,8,0,4,5,43,85,286,95,258,183,80,29,57,14,1098,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,6,17,24,0,10,6,0,0,0,0,68,0,3,0,0,0,0,0,0,0,9,12,23,0,10,0,0,0,0,0,45,5,18,0,0,0,0,0,0,0,19,58,251,18,30,39,11,8,17,6,432,0,0,0,0,0,0,0,0,0,5
502011022,4,33,0,4,3,0,0,0,0,49,10,12,0,0,0,0,0,0,0,20,35,214,8,20,28,7,5,5,3,321,0,0,0,0,0,0,0,0,0,6,13,20,3,23,28,4,0,4,0,103,14,19,11,61,22,10,6,9,4,161,30,25,54,136,85,43,20,20,4,415,0,0,3,19,17,12,3,5,4,58,11,9,0,9,23,8,3,0,0,60,0,0,0,0,3,0,0,0,0,13,3,5,0,5,12,4,0,6,7,52,133,367,87,296,226,93,39,51,20,1316,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,14,30,42,4,4,6,0,0,0,0,82,0,4,0,0,0,0,0,0,0,5,5,45,4,6,3,0,0,0,0,72,10,12,0,0,0,0,0,0,0,20,65,305,14,34,36,13,13,7,6,495,0,0,0,0,0,0,0,0,0,6
502011023,0,17,0,11,3,0,0,0,0,29,0,6,0,0,0,0,0,0,0,13,14,121,11,33,15,0,3,11,0,208,0,0,0,0,0,0,0,0,0,0,10,12,0,12,8,0,0,0,0,47,11,20,10,53,15,12,0,8,3,144,23,20,51,172,48,41,21,36,7,420,0,0,0,12,4,11,4,14,0,48,0,3,0,6,17,3,0,0,0,38,0,0,0,0,3,4,0,0,4,14,3,0,3,16,6,8,4,3,0,41,71,224,86,325,119,90,36,72,16,1035,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,23,0,3,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,24,3,11,3,0,0,0,0,35,0,10,0,0,0,0,0,0,0,13,26,162,19,43,20,8,7,12,0,294,0,0,0,0,0,0,0,0,0,0
502011024,9,46,3,20,14,0,4,0,0,92,4,16,4,0,4,0,0,0,0,23,58,461,19,80,58,24,6,22,0,733,0,0,0,0,0,0,0,0,0,4,32,37,6,41,47,15,3,0,0,191,42,47,17,118,75,35,7,19,0,365,39,40,104,314,157,87,30,41,13,816,4,4,3,16,14,16,0,11,0,90,0,11,6,27,22,13,3,6,0,90,0,8,0,3,9,6,0,0,0,29,7,16,8,12,21,15,0,6,4,95,232,773,173,645,440,213,58,110,21,2672,0,4,0,0,0,0,0,0,0,12,4,24,0,0,3,4,0,0,0,32,50,120,6,14,12,5,5,0,3,222,0,10,0,0,0,0,0,0,0,16,12,56,5,23,15,0,5,0,0,123,8,21,5,0,4,0,0,0,0,31,116,675,40,105,83,40,24,32,7,1127,0,0,0,3,0,0,0,0,0,4
502011025,3,21,0,4,3,0,0,0,0,35,0,10,0,0,5,0,0,0,0,15,22,138,9,31,30,15,4,11,4,267,0,0,0,0,0,0,0,0,0,4,8,17,5,17,8,5,0,3,0,62,8,16,18,45,21,11,0,12,6,130,20,24,45,121,70,43,14,42,6,392,3,0,0,12,3,12,0,11,0,47,0,3,0,17,8,9,0,10,0,52,5,4,3,0,0,4,0,0,0,17,5,5,0,6,8,9,4,8,7,48,99,266,96,270,164,113,22,102,13,1143,0,3,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,15,18,41,0,8,7,0,7,6,0,86,0,3,0,4,0,0,0,0,0,12,8,32,0,9,3,0,0,0,0,46,0,5,0,0,5,0,0,0,0,14,52,217,29,41,37,26,14,27,5,451,0,0,0,0,0,0,0,0,0,4
502011026,0,13,0,10,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,5,19,98,0,15,14,0,4,3,0,150,0,0,0,0,0,0,0,0,0,4,9,8,0,14,12,0,0,4,0,50,19,18,3,33,22,9,3,6,0,101,21,12,43,77,48,22,13,19,6,265,5,0,7,9,3,16,0,5,0,40,6,4,5,4,7,0,0,0,0,25,0,3,0,0,4,0,0,0,0,12,0,0,0,7,4,6,0,5,0,29,86,178,63,165,118,62,23,38,5,742,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,8,20,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,15,5,3,4,0,0,0,0,32,0,3,0,0,0,0,0,0,0,8,35,126,7,13,13,8,11,3,0,219,0,0,0,0,0,0,0,0,0,4
502011027,6,57,0,21,8,0,0,0,0,93,5,40,0,0,3,0,0,0,0,51,89,546,30,100,85,41,3,17,3,912,0,0,0,0,0,0,0,0,0,9,13,44,8,50,47,17,6,6,0,193,63,54,29,174,97,33,11,18,7,480,64,64,120,394,209,89,40,59,18,1064,10,5,10,23,24,21,7,25,0,121,10,7,0,37,39,11,4,7,4,116,3,4,3,4,7,10,3,0,0,36,9,10,3,24,20,10,0,9,10,88,283,953,216,832,556,235,73,141,38,3322,0,6,0,0,0,0,0,0,0,6,6,27,0,0,0,0,0,0,0,39,56,128,13,16,15,18,12,5,0,260,3,20,0,0,0,0,0,0,0,23,16,78,4,27,9,3,0,3,0,132,17,40,7,4,5,0,0,0,0,69,174,768,75,129,109,55,33,34,9,1391,0,0,0,0,0,0,0,0,0,11
502011028,3,30,0,8,4,0,0,0,0,45,4,10,0,0,0,0,0,0,0,11,27,137,3,22,24,7,3,12,0,237,0,0,0,0,0,0,0,0,0,6,5,18,0,26,26,0,0,4,0,83,19,31,12,56,30,22,7,5,4,179,32,13,45,179,69,41,10,38,6,426,0,3,3,16,13,12,4,5,0,57,3,0,3,20,14,9,0,8,0,55,0,3,0,3,3,0,0,0,0,21,3,0,0,11,10,10,5,5,3,46,103,280,71,348,195,108,35,78,11,1234,0,4,0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,11,44,6,6,6,0,8,5,0,83,0,0,0,0,0,0,0,0,0,0,10,36,0,12,5,3,0,0,0,62,0,10,0,0,0,0,0,0,0,16,50,190,19,35,31,16,9,18,10,383,0,0,0,0,0,0,0,0,0,6
502011029,0,27,0,7,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,5,23,128,9,18,22,3,0,8,5,223,0,0,0,0,0,0,0,0,0,3,10,16,0,23,13,4,3,5,0,72,20,12,15,46,35,5,5,7,0,139,40,22,76,156,103,44,9,36,0,491,0,3,8,15,19,19,4,14,0,84,0,6,5,12,6,4,4,5,0,48,0,0,6,4,0,0,0,0,0,14,7,0,0,18,3,7,0,10,0,49,116,248,125,295,202,83,35,88,10,1196,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,15,20,9,5,0,0,0,0,0,50,0,6,0,0,0,0,0,0,0,3,0,36,0,7,0,0,0,0,0,52,5,5,0,0,0,0,0,0,0,12,43,168,19,23,20,7,0,24,5,309,0,0,0,0,0,0,0,0,0,3
503011030,18,42,0,3,16,4,0,0,3,89,5,7,0,0,0,0,0,0,0,11,87,320,10,28,78,22,5,11,9,563,0,0,0,0,0,0,0,0,0,0,7,31,4,11,16,3,0,0,0,82,12,20,0,5,14,4,0,0,0,62,5,5,3,21,8,7,0,0,0,48,3,0,0,0,0,3,0,0,0,11,0,0,0,3,3,5,0,0,0,18,0,8,0,0,0,0,0,0,0,10,0,3,0,3,5,5,0,0,0,20,200,598,22,87,168,47,4,14,19,1162,0,17,0,0,0,0,0,0,0,20,21,102,0,0,0,0,0,0,0,124,160,202,6,4,27,3,0,0,8,419,7,16,0,0,0,0,0,0,0,25,32,80,4,4,16,4,0,0,0,143,5,7,0,0,5,0,0,0,0,19,281,706,22,52,111,43,11,12,22,1266,0,0,0,0,0,0,0,0,0,0
503011031,18,74,5,12,11,4,0,0,0,116,8,13,0,0,4,0,0,0,0,31,141,476,10,51,109,42,3,14,6,854,0,0,0,0,0,0,0,0,0,0,12,37,7,19,27,11,0,0,0,111,12,20,5,14,20,6,0,3,0,87,9,7,16,30,16,8,0,6,0,93,0,0,0,3,8,4,0,0,0,14,0,0,4,4,8,7,0,3,0,22,7,14,0,0,0,0,0,0,0,21,5,5,0,5,8,5,0,0,0,27,260,916,42,156,247,93,6,24,24,1763,0,16,0,0,0,0,0,0,0,15,19,140,0,0,0,0,0,0,0,159,131,338,9,21,50,15,4,9,5,583,5,14,0,0,5,0,0,0,0,15,32,120,5,13,17,3,0,0,0,184,15,23,0,5,4,0,0,0,0,42,357,977,50,93,156,81,14,25,14,1767,0,0,0,0,0,0,0,0,0,0
503011032,14,58,0,8,8,0,0,0,0,95,5,10,0,0,0,0,0,0,0,21,114,511,20,61,104,29,0,3,12,856,0,0,0,0,0,0,0,0,0,0,11,31,3,5,25,10,0,0,0,86,16,5,3,6,13,7,0,0,0,56,7,5,11,20,20,6,0,0,0,75,0,3,3,0,4,6,0,0,0,11,4,5,0,3,4,4,0,0,3,31,0,10,0,4,3,0,0,0,0,18,3,3,0,0,5,7,0,0,7,32,224,871,41,124,208,72,3,12,31,1578,3,11,0,0,0,0,0,0,0,15,15,140,0,0,0,4,0,0,3,169,125,329,3,10,28,10,3,0,6,528,3,13,0,0,0,0,0,0,3,26,23,79,0,8,8,0,0,0,0,133,7,10,0,0,0,0,0,0,0,24,357,1007,34,85,142,70,9,16,26,1741,0,0,0,0,0,0,0,0,0,0
