SA2_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,425,13,5,443,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,14,16,0,0,0,16,0,0,0,16,0,0,18,373,44,18,0,431,8,4,3,440,13,5,452,113,8,3,8,132,3,7,8,142,0,0,143,0,0,0,0,0,0,0,0,0,0,3,3,485,54,24,6,572,6,6,15,580,17,5,603,75,4,6,0,82,0,0,0,79,0,0,81,127,14,6,0,151,3,3,8,159,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,204,18,8,5,234,3,3,9,241,9,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,205,18,8,5,237,4,3,7,247,9,0,251,31,8,0,0
501021014,251,8,0,256,0,0,0,0,0,7,0,7,4,0,0,4,4,0,0,0,3,0,0,0,6,0,0,6,4,0,0,0,0,7,0,5,8,0,0,8,224,15,10,5,249,3,0,4,257,8,0,261,59,6,0,6,72,3,4,4,77,11,0,89,0,0,0,0,0,0,0,0,0,0,0,0,283,23,6,13,325,6,4,9,335,20,0,358,70,7,0,0,82,0,0,0,82,4,0,82,83,9,6,0,99,0,0,0,98,7,0,104,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,156,17,9,5,185,0,0,0,187,7,0,197,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,5,0,0,5,162,17,3,5,189,0,0,4,193,7,0,200,32,3,6,0
501021015,174,10,0,182,4,0,0,0,4,5,0,5,3,0,0,3,3,0,0,0,8,0,0,0,7,0,0,7,9,0,0,0,8,3,0,3,11,0,0,11,161,13,7,0,182,9,0,9,190,10,0,198,46,8,7,0,59,0,0,3,63,8,0,73,0,0,0,0,0,0,0,0,0,0,4,4,205,25,18,0,246,8,0,4,254,12,4,272,23,0,0,0,31,0,0,0,30,0,0,29,54,7,0,0,65,0,0,0,65,0,0,68,3,0,0,0,4,0,0,0,4,0,0,6,0,0,0,5,6,0,0,0,6,0,0,6,88,8,0,5,99,0,0,0,99,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,5,0,0,5,82,8,0,5,105,3,0,3,104,6,0,117,12,4,7,0
501021016,98,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,4,0,0,0,4,0,0,4,85,5,5,10,100,0,0,0,103,0,0,103,20,3,3,3,28,3,0,3,33,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,106,9,4,12,133,3,0,3,137,7,0,142,25,6,0,0,31,0,0,0,31,0,0,31,47,5,0,0,51,0,0,0,51,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,0,0,78,0,0,0,82,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,0,6,0,0,6,75,5,0,0,84,0,0,0,89,0,0,85,13,0,0,0
501021251,404,14,0,416,0,0,0,0,0,4,0,4,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,4,0,4,7,0,0,7,338,41,22,0,404,8,0,8,408,14,0,422,123,3,5,0,133,4,0,4,143,14,0,148,0,0,0,0,3,0,0,0,3,0,0,5,465,47,25,0,539,12,0,10,555,22,0,579,83,15,0,3,98,3,0,0,100,9,0,109,123,11,3,0,138,0,0,0,141,5,0,142,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,211,26,3,3,240,3,0,7,247,10,0,251,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,7,0,0,7,211,26,3,3,243,9,0,9,253,10,0,262,56,0,0,0
501021252,124,7,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,10,5,124,0,0,0,124,7,0,127,23,0,0,0,26,0,0,0,26,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,126,6,10,5,149,0,0,0,149,7,0,149,31,0,0,0,35,0,0,0,35,0,0,35,45,4,4,0,56,0,0,0,54,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,4,3,89,0,0,0,94,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,4,3,93,0,0,0,91,3,0,93,7,0,0,0
501021253,299,11,4,310,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,10,0,0,10,6,0,0,0,6,0,0,0,9,0,0,9,267,31,4,4,307,0,0,0,304,11,4,321,77,11,0,0,90,0,0,0,88,15,0,101,0,0,0,0,0,0,0,0,0,0,0,0,341,43,0,4,398,3,0,3,394,25,4,425,64,5,0,0,76,0,0,0,76,3,0,80,112,13,3,0,127,0,0,0,130,3,0,135,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,180,24,5,0,206,0,0,0,205,11,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,177,24,5,0,207,6,0,6,208,9,0,222,33,4,0,0
501021254,88,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,11,0,0,0,11,0,0,11,8,4,0,0,11,0,0,0,8,0,0,12,74,18,7,0,95,0,0,0,95,4,0,103,24,8,4,0,29,0,0,7,36,14,0,52,0,0,0,0,0,0,0,0,0,0,3,3,99,21,6,0,126,3,5,6,135,18,3,154,12,4,0,0,13,0,0,0,13,0,0,13,35,4,0,0,33,0,0,0,40,7,0,37,0,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,62,0,0,0,57,7,0,62,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,57,4,0,0,64,3,0,3,68,7,0,70,12,3,3,0
501031017,210,4,0,218,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,177,26,7,5,210,3,0,3,212,4,0,218,41,3,0,5,50,0,0,0,51,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,213,32,3,4,261,5,0,5,265,15,0,281,60,5,3,0,64,0,0,0,66,0,0,67,79,7,6,0,84,0,0,0,84,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,9,6,0,154,0,0,0,158,8,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,9,6,0,154,0,0,0,158,8,0,169,27,7,3,6
501031018,169,4,0,175,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,143,13,8,7,171,0,0,0,176,4,0,182,55,3,6,4,74,4,0,4,81,7,0,84,0,0,0,0,0,0,0,0,0,0,4,4,200,18,19,11,246,4,0,4,256,12,4,271,28,3,0,0,32,0,0,0,31,0,0,33,46,4,4,0,58,0,0,0,58,3,0,60,5,0,4,0,5,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,73,6,10,0,96,0,0,0,96,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,10,0,0,0,10,0,0,0,10,0,0,10,85,6,10,0,102,0,0,0,105,4,0,113,25,0,4,3
501031019,165,12,0,181,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,13,0,0,0,13,0,0,13,148,13,5,3,175,0,0,0,176,12,0,188,24,5,0,8,41,0,0,0,40,7,0,48,0,0,0,0,0,0,0,0,0,4,7,10,178,20,8,9,216,0,0,9,219,23,4,248,22,9,0,0,34,0,0,0,34,0,0,36,46,7,7,0,55,0,0,0,58,5,0,64,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,78,18,10,0,101,0,0,0,100,5,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,18,10,0,101,0,0,0,100,5,0,102,16,0,5,0
501031020,116,4,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,20,6,0,116,0,0,0,116,4,0,118,12,0,0,0,17,0,0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,100,20,11,0,130,0,0,0,132,10,0,136,27,4,0,0,34,0,0,0,34,0,0,34,32,8,4,0,44,0,0,0,44,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,4,0,76,0,0,0,76,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,4,0,76,0,0,0,76,0,0,77,4,0,0,0
502011021,203,8,0,214,0,0,0,0,3,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,9,0,0,0,9,0,0,9,169,16,13,12,215,5,0,3,216,8,0,228,65,0,6,9,87,4,0,4,89,10,0,94,0,0,0,0,0,0,0,0,0,0,5,3,234,26,21,21,300,3,0,3,304,19,3,322,50,5,4,0,57,0,0,0,57,3,0,63,67,6,0,0,80,0,0,0,81,7,0,90,5,0,3,0,6,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,121,16,10,5,149,4,0,4,149,9,0,160,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,6,0,0,6,5,0,0,0,9,0,0,0,3,0,0,3,122,17,10,5,149,0,0,0,156,9,0,170,29,3,7,0
502011022,187,9,0,200,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,0,4,8,0,0,12,4,0,0,0,6,4,0,4,11,0,0,10,167,14,0,5,194,5,0,5,197,14,0,208,51,10,3,3,69,0,0,0,68,4,5,76,0,0,0,0,0,0,0,0,0,0,0,0,221,27,10,5,260,0,0,0,265,22,5,283,59,4,0,0,65,0,0,0,65,6,0,63,68,7,3,0,79,3,0,3,78,6,0,82,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,3,0,6,126,16,3,5,145,3,0,3,154,11,0,159,4,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,10,0,0,0,8,0,0,8,133,19,3,3,157,4,0,0,163,11,0,170,24,0,6,0
502011023,171,3,0,174,0,3,0,0,9,3,0,3,8,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,9,3,0,3,9,0,0,13,144,21,5,5,175,8,5,11,183,3,0,194,67,12,3,4,83,0,0,0,84,16,0,103,0,0,0,0,0,0,0,0,0,0,4,4,209,37,13,3,260,8,6,9,270,21,5,293,22,0,0,0,26,0,0,0,26,4,0,28,52,9,0,0,62,0,0,0,62,5,0,65,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,72,14,4,0,90,0,0,0,95,9,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,75,14,4,0,91,0,0,0,91,9,0,105,38,11,4,0
502011024,448,14,0,459,3,0,0,0,3,0,0,0,3,0,0,3,10,0,0,5,11,0,0,0,17,0,0,17,14,0,0,5,12,0,3,5,21,0,0,21,386,29,24,9,456,5,3,12,468,14,0,480,87,17,9,8,116,0,0,0,118,15,0,131,0,0,0,0,0,0,0,0,0,0,7,9,480,47,33,20,577,5,3,10,585,22,7,619,100,18,6,0,122,3,0,3,129,4,0,133,154,15,5,0,179,3,0,6,182,5,0,186,3,0,0,0,3,0,0,0,5,0,0,5,3,0,0,6,5,0,0,0,5,0,0,5,263,29,12,3,309,3,0,7,319,10,0,327,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,10,0,0,0,9,0,0,0,11,0,0,11,275,29,12,6,321,5,0,11,329,10,0,342,52,10,3,0
502011025,96,8,0,102,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,67,15,0,0,92,0,0,5,98,12,0,107,23,7,0,5,39,0,0,0,42,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,95,27,3,4,129,4,0,5,138,32,0,168,13,4,0,0,16,0,0,0,18,8,0,18,31,6,0,0,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,47,4,0,0,55,0,0,0,53,10,0,64,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,49,4,0,0,56,3,0,3,56,8,0,66,9,3,0,0
502011026,115,11,0,127,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,103,6,6,6,123,0,0,3,122,11,0,132,46,0,6,0,54,0,0,0,54,12,0,64,0,0,0,0,0,0,0,0,0,0,0,0,143,6,18,9,175,0,0,3,178,19,0,201,27,5,3,0,40,0,0,0,39,4,0,44,39,6,6,0,48,0,0,0,47,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,11,0,91,0,0,0,88,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,72,15,11,0,96,0,0,0,97,4,0,99,18,0,4,6
502011027,684,26,0,710,10,0,0,0,10,0,0,0,6,0,0,11,8,0,0,0,19,0,0,0,17,0,0,17,14,0,0,0,23,5,0,5,24,0,0,29,595,59,34,6,695,11,0,11,706,28,0,735,209,33,7,8,261,0,0,0,260,17,0,276,0,0,0,0,4,0,0,0,4,0,0,4,800,98,45,20,959,16,0,16,973,44,0,1019,182,18,7,0,202,0,0,0,207,10,0,218,205,28,7,0,246,4,0,4,246,7,5,258,11,0,6,0,18,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,395,46,20,9,469,4,0,4,475,18,5,498,5,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,11,0,0,0,12,0,0,0,12,0,0,12,407,48,20,9,479,4,0,4,487,18,5,508,101,10,3,5
502011028,168,9,0,183,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,148,16,0,5,171,0,4,3,175,13,0,188,55,5,4,0,68,3,0,4,71,18,0,90,0,0,0,0,0,0,0,0,0,0,6,5,205,28,4,5,242,3,3,4,247,29,5,281,36,9,3,0,48,0,0,0,43,0,0,43,66,8,3,0,81,0,0,0,81,7,0,82,5,0,0,0,5,0,0,0,5,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,106,15,5,0,126,0,0,0,129,9,0,137,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,108,15,5,0,133,0,0,0,133,9,0,144,27,5,0,0
502011029,251,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,0,0,0,7,0,0,7,4,0,0,3,8,0,0,0,6,0,0,6,213,19,11,7,255,3,0,3,259,6,0,269,101,17,10,6,128,8,3,9,137,7,0,143,0,0,0,0,0,0,0,0,0,0,0,0,313,35,23,10,382,5,3,13,398,18,0,418,63,6,3,0,69,0,0,0,75,4,0,78,96,9,4,4,102,0,0,0,107,3,0,110,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,160,9,3,5,181,0,0,4,189,6,0,193,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,3,14,0,0,14,3,0,0,0,8,0,0,3,11,0,0,11,171,13,3,5,196,6,0,7,202,6,0,210,38,4,3,3
503011030,255,7,0,260,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,231,16,3,0,254,8,3,9,259,7,0,269,58,6,0,0,64,6,0,6,70,3,0,69,6,0,0,0,4,0,0,0,4,0,0,4,289,24,3,0,322,10,3,11,332,9,0,342,63,9,4,0,78,0,0,0,78,8,0,85,100,13,0,0,113,0,0,0,113,0,0,116,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,169,23,6,0,195,0,0,0,195,7,0,206,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,178,23,6,0,202,0,0,0,202,7,0,215,50,6,0,0
503011031,209,4,0,215,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,3,8,0,0,8,6,0,0,0,5,4,0,4,9,0,0,9,185,22,6,0,211,5,0,4,214,4,0,225,56,10,0,0,69,0,0,0,71,7,0,78,0,0,0,0,0,0,0,0,0,0,0,0,243,29,8,0,277,8,0,3,287,12,0,302,63,8,0,0,72,0,0,0,72,3,0,78,70,9,0,0,79,0,0,0,73,6,0,80,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,133,11,0,0,152,4,0,4,154,9,0,163,3,0,0,0,3,0,0,0,3,5,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,3,5,0,10,138,18,0,0,157,4,0,4,156,8,0,170,36,3,0,0
503011032,201,11,0,213,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,13,0,0,0,13,0,0,0,13,0,0,13,193,13,4,0,210,0,0,0,218,11,0,220,68,12,6,0,79,0,0,0,82,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,261,27,10,0,291,0,0,0,298,14,0,312,57,8,0,0,70,0,0,0,68,4,0,70,78,5,0,0,85,0,0,0,86,3,0,91,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,6,0,0,0,6,0,0,6,142,15,5,0,161,0,0,0,164,12,0,172,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,8,0,0,8,145,15,5,0,167,3,0,3,174,12,0,175,47,4,0,0
