SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
504011045,302,415,715,803,992,1792,0,0,0,91,115,208,0,0,0,2769,3190,5953,20,37,57,188,179,368,36,37,64,12,10,19,18,30,42,13,19,34,53,64,124,58,71,130,106,97,204,9,14,26,11,10,30,123,191,316,245,279,527,9,16,26,4563,5350,9913,208,193,391,291,268,556,37,36,71,0,0,0,48,48,95,44,45,93,96,97,193,5694,5455,11146,49,41,90,25,25,46,5764,5523,11283,758,630,1387,12010,12509,24523
504011046,142,235,374,413,437,849,0,0,0,56,70,124,0,0,0,1110,1184,2295,6,15,22,77,93,168,16,14,29,8,12,23,21,13,36,18,20,39,20,41,59,34,51,87,53,52,99,4,4,8,8,10,16,64,90,149,197,213,405,6,4,8,2112,2313,4422,274,240,519,173,123,297,25,23,48,0,0,0,63,69,130,40,38,78,101,104,207,3203,3013,6218,38,34,68,13,19,35,3249,3074,6319,596,510,1106,6673,6617,13294
504011047,520,660,1185,678,868,1545,0,0,0,101,145,249,0,0,0,3042,3290,6334,39,37,74,304,319,625,31,35,70,13,27,38,17,21,41,12,19,31,68,81,146,75,86,164,92,111,204,16,17,34,21,29,51,83,143,228,348,387,736,13,12,28,4957,5633,10592,386,311,699,540,493,1042,66,79,139,0,0,0,105,72,177,55,60,114,157,138,287,4011,3469,7485,36,23,57,14,22,33,4062,3513,7573,672,525,1191,11358,11355,22714
504011048,182,221,397,304,347,649,0,0,0,37,57,92,0,0,0,1327,1423,2746,13,18,28,187,192,377,8,10,16,6,7,13,7,6,14,4,0,3,19,26,43,27,38,58,33,46,78,7,8,14,4,6,8,49,69,119,99,102,202,3,0,6,2122,2348,4467,39,38,76,150,154,297,121,129,252,0,0,0,22,21,45,19,27,47,43,48,96,1079,942,2019,9,12,15,7,9,18,1095,963,2050,194,164,361,3944,4061,8002
504021049,5,17,20,186,206,390,0,0,0,17,16,31,0,0,0,123,154,273,0,3,0,0,0,4,17,17,33,0,3,9,3,3,5,0,0,0,9,10,20,0,0,0,22,10,31,0,0,0,3,5,8,16,17,32,36,34,71,0,0,0,433,482,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,21,16,12,21,810,754,1567,5,5,4,4,0,7,815,760,1577,1996,101,2097,3269,1370,4633
504021050,28,42,66,422,498,914,0,0,0,73,74,141,18,13,30,376,393,768,15,17,34,26,13,37,25,24,49,17,15,27,9,15,30,0,0,0,10,22,37,4,7,15,37,38,77,0,0,3,11,9,21,49,75,121,122,164,288,11,12,27,1231,1396,2628,6,12,19,6,6,17,10,16,25,0,0,0,0,0,0,27,26,58,27,26,58,2000,1925,3923,19,5,26,5,12,22,2024,1945,3969,248,199,454,3577,3643,7223
504021051,23,41,59,352,438,783,0,0,0,59,45,105,7,3,8,502,549,1055,9,10,15,6,9,12,12,16,21,0,3,7,7,5,11,0,0,0,22,21,39,25,34,64,43,56,94,6,6,12,10,17,23,37,56,94,123,102,219,14,11,24,1226,1369,2594,16,20,33,6,10,18,0,3,3,0,0,0,11,12,20,7,7,10,18,23,35,1344,1300,2646,11,4,17,4,3,9,1359,1312,2674,201,154,356,2854,2932,5780
504021052,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,3,9,3,0,0,0,4,5,10
504021053,43,80,121,786,956,1743,0,0,0,174,184,355,48,47,88,761,895,1656,24,39,64,29,19,45,43,62,104,7,16,20,14,20,31,4,0,4,26,27,54,28,46,67,54,70,127,3,0,3,10,12,21,77,141,211,198,255,454,30,16,51,2312,2798,5105,9,4,13,8,17,26,0,3,3,0,0,0,0,0,5,18,35,47,17,34,51,3684,3329,7019,25,16,39,6,21,26,3717,3372,7090,506,389,900,6611,6691,13305
504021054,40,85,126,611,725,1336,0,0,0,74,108,182,22,22,44,1252,1409,2660,23,22,43,15,27,41,46,45,94,26,48,75,10,15,21,3,9,10,44,60,109,52,60,108,63,76,140,15,22,39,36,41,75,65,95,161,239,287,532,7,19,23,2603,3083,5689,42,48,92,31,28,62,3,11,14,3,3,6,14,8,19,22,31,48,31,40,73,2986,2724,5707,27,17,40,10,31,42,3027,2770,5798,541,439,986,6326,6515,12838
504031055,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
504031056,431,564,998,630,811,1443,0,0,0,237,216,454,0,0,3,2008,2174,4175,22,35,52,184,205,383,24,41,62,26,29,54,11,13,25,15,19,34,54,65,116,89,113,199,57,60,119,16,13,31,18,26,40,80,85,168,291,348,632,7,6,12,3764,4240,8000,108,93,203,833,812,1647,35,38,75,0,0,0,23,23,45,25,44,70,55,63,117,3397,2942,6338,25,20,43,12,17,28,3433,2979,6417,561,486,1051,9218,9290,18505
504031057,469,590,1059,582,661,1240,0,0,0,214,207,418,0,0,3,2119,2228,4347,31,45,74,136,137,273,43,37,84,11,16,28,7,15,21,27,27,56,89,88,182,140,159,299,68,70,139,11,22,42,16,33,51,89,106,196,385,426,807,10,10,20,3981,4294,8275,674,634,1310,976,905,1878,8,5,17,0,0,0,371,342,709,34,53,84,407,393,794,3458,2975,6428,16,21,38,18,22,39,3492,3014,6502,691,824,1512,10686,10657,21348
504031058,7,18,31,331,388,720,0,0,0,21,18,38,0,0,0,422,451,873,5,7,10,5,6,10,6,8,19,4,7,13,10,7,20,0,0,0,13,17,29,33,29,67,45,38,81,4,0,4,5,4,10,31,53,78,92,79,171,0,4,3,1041,1112,2151,4,7,6,7,4,12,0,0,4,0,0,0,12,7,16,3,13,16,17,22,38,1503,1333,2832,13,9,15,3,6,9,1520,1338,2860,289,211,503,2886,2721,5605
504031060,5,28,34,188,197,387,0,0,0,22,26,48,0,0,0,199,213,414,5,6,12,3,3,5,3,9,8,0,0,0,0,6,10,0,0,0,3,10,9,5,15,22,16,23,34,0,0,0,6,7,12,25,34,58,31,49,80,0,0,0,510,587,1097,0,0,0,8,3,12,8,0,8,0,0,0,0,0,0,0,3,6,0,3,6,722,689,1417,7,6,12,0,0,0,733,698,1433,132,94,233,1393,1420,2818
504031061,34,50,88,306,351,664,0,0,0,33,40,74,0,0,3,464,526,986,3,3,10,21,12,41,4,7,6,0,3,6,3,9,15,0,0,0,8,16,26,24,30,57,29,37,60,3,0,9,4,6,11,24,41,69,77,98,180,4,8,12,1026,1196,2224,37,30,73,36,28,59,0,0,3,0,0,0,7,10,18,7,17,26,18,25,39,1374,1234,2607,12,4,16,5,3,12,1393,1241,2634,161,131,294,2706,2708,5408
504031062,156,236,394,378,483,857,0,0,0,102,98,209,0,0,0,1321,1387,2707,31,40,77,100,81,181,23,29,47,9,18,31,10,16,29,21,14,39,56,50,104,91,119,213,56,52,108,4,9,13,13,15,26,60,82,145,234,270,506,3,4,8,2522,2773,5300,310,301,606,319,283,599,5,8,8,0,0,0,122,113,231,28,30,57,145,137,283,2344,2142,4484,19,18,34,0,11,13,2368,2170,4536,453,335,788,6274,6246,12518
504031063,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,11,5,0,8,17,8,25
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,28,30,53,276,317,593,0,0,0,28,35,60,0,0,0,754,806,1557,11,10,13,11,17,32,0,9,6,5,14,18,5,11,16,3,7,12,11,18,30,43,53,94,26,31,53,3,8,10,5,7,17,33,46,81,91,117,206,0,0,9,1321,1495,2812,31,23,52,29,33,63,0,0,0,0,0,0,19,19,35,10,23,26,24,40,62,1150,1049,2199,3,5,8,4,6,7,1159,1064,2222,226,182,406,2819,2856,5678
504031066,63,82,142,449,579,1030,0,0,0,53,65,119,0,0,0,975,1075,2049,8,12,17,43,37,80,18,39,57,12,25,38,13,10,19,3,3,10,27,32,65,67,79,146,60,55,120,11,9,16,20,25,44,58,74,135,180,207,388,9,21,31,2022,2351,4369,92,89,180,56,62,121,5,7,6,0,0,0,29,27,57,18,39,57,49,64,114,2543,2322,4864,28,14,43,14,27,38,2581,2359,4943,649,568,1214,5511,5575,11087
504031067,28,50,77,350,430,775,0,0,0,35,45,82,6,3,8,663,741,1403,12,11,19,24,26,52,20,20,36,7,13,14,4,0,3,0,0,3,14,22,37,33,46,77,44,42,86,0,0,9,11,14,18,40,46,83,132,133,265,3,6,11,1391,1597,2997,18,10,31,33,38,71,3,0,0,0,0,0,0,5,9,11,28,35,13,28,46,1760,1571,3339,14,18,32,7,12,19,1787,1604,3386,229,183,412,3505,3519,7019
504031068,51,93,149,743,860,1605,0,0,0,90,110,206,0,0,0,1192,1182,2370,9,3,15,49,44,93,25,26,53,33,33,59,25,16,34,0,4,5,27,37,63,90,108,202,110,114,218,0,15,20,21,24,44,67,85,155,252,298,551,12,6,20,2749,2967,5724,72,76,149,80,84,160,5,0,4,3,3,5,51,49,107,23,21,44,78,69,148,2779,2660,5440,16,10,28,17,16,23,2810,2689,5500,360,267,623,6204,6253,12457
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,71,112,185,614,840,1450,0,0,0,96,126,222,0,0,0,1332,1531,2862,7,15,17,65,64,119,30,37,67,19,27,41,6,18,28,12,11,18,55,54,106,143,171,316,68,81,148,15,17,28,21,24,45,52,50,99,323,372,694,10,15,25,2865,3446,6309,336,339,680,192,191,379,12,12,18,0,0,0,211,191,406,24,40,57,234,231,465,3398,3375,6772,21,19,42,9,21,27,3428,3410,6838,473,343,815,7606,8070,15680
504031299,101,124,224,348,413,760,0,0,0,99,101,198,0,0,0,1055,1169,2222,29,25,59,28,50,74,24,31,56,19,25,41,4,4,10,17,20,35,56,64,121,122,128,245,44,47,84,10,12,19,9,17,25,24,28,59,256,274,532,5,0,8,2156,2410,4565,443,420,862,216,203,418,3,6,7,0,0,0,359,336,696,20,13,29,374,349,726,1965,1839,3806,13,9,20,10,7,9,1986,1853,3840,298,226,522,5577,5582,11164
504031300,118,144,263,849,1120,1969,0,0,0,187,216,403,0,0,0,1430,1609,3035,14,20,37,60,63,130,31,39,64,15,21,40,18,17,31,14,8,22,66,74,141,151,176,326,73,109,180,10,20,29,11,17,29,83,100,179,359,451,808,10,11,24,3378,4070,7443,257,244,500,297,329,626,4,6,4,0,0,0,191,189,381,24,29,52,215,218,431,4216,4025,8240,22,16,34,8,14,21,4243,4054,8297,748,695,1439,9254,9753,19011
505011070,52,73,125,474,585,1061,0,0,0,75,75,148,0,0,0,994,1111,2103,10,14,23,27,38,66,4,17,25,24,20,46,10,15,25,5,3,11,16,20,35,41,55,100,47,54,100,5,3,9,10,12,19,55,84,145,110,154,267,3,7,10,1920,2271,4190,30,24,57,44,32,75,6,10,12,0,0,0,0,3,7,22,30,51,21,30,56,2840,2600,5442,22,6,31,9,11,20,2870,2621,5495,299,243,542,5248,5307,10556
505011071,54,96,147,853,995,1838,0,0,0,170,162,332,0,0,0,1306,1518,2819,14,16,29,38,32,70,9,18,28,16,16,27,5,3,11,28,30,63,49,63,111,76,115,190,137,159,299,5,4,8,6,8,13,70,106,182,209,224,439,10,0,11,2997,3467,6461,42,44,92,78,85,166,4,9,11,0,0,0,13,20,26,39,49,92,52,64,119,3209,2862,6071,17,16,37,6,8,13,3235,2888,6122,406,296,700,6871,6956,13819
505011072,41,86,126,930,1129,2062,0,0,0,118,140,260,0,0,3,1504,1698,3201,42,30,73,122,126,250,19,22,34,21,28,54,35,36,73,6,9,10,46,57,108,46,59,102,101,148,249,3,0,3,0,8,3,189,297,486,185,242,427,4,13,16,3378,4032,7411,93,87,177,60,59,120,4,14,21,0,0,0,7,4,14,17,15,35,23,30,51,3955,3467,7418,22,24,47,11,11,17,3982,3499,7480,330,273,604,7904,8079,15982
505011073,69,115,185,714,828,1546,0,0,0,70,84,156,0,0,0,1425,1627,3045,18,37,59,83,89,177,16,15,34,17,26,41,14,17,30,0,0,4,50,42,87,44,58,101,68,67,136,8,11,18,5,4,13,140,209,356,173,238,410,8,6,12,2856,3363,6220,65,50,118,42,54,96,6,17,23,0,0,0,16,9,25,12,28,43,29,39,68,3305,2961,6262,17,21,35,4,14,21,3329,2994,6323,376,315,692,6776,6941,13723
505011074,32,71,103,584,752,1337,0,0,0,62,83,140,0,0,0,901,1027,1931,17,19,34,41,36,76,7,15,18,20,15,34,5,5,15,9,10,16,23,27,52,56,64,118,77,77,154,3,4,9,8,13,15,65,79,142,142,162,304,6,5,11,2016,2393,4408,44,36,79,63,49,107,3,3,8,0,0,0,3,4,6,9,19,33,14,29,38,2723,2422,5145,23,12,32,8,15,30,2752,2452,5201,352,270,623,5280,5290,10572
505011075,45,76,120,809,1048,1858,0,0,0,65,67,135,0,0,0,1276,1447,2720,15,18,32,88,97,186,8,12,16,8,12,18,6,25,28,21,16,30,32,42,74,53,65,109,95,92,184,13,10,14,3,4,8,123,147,273,132,141,268,3,3,5,2740,3237,5977,72,72,141,42,54,92,10,12,21,0,0,0,15,12,29,11,10,23,25,22,51,2278,1992,4268,5,7,15,8,15,21,2292,2007,4300,278,216,494,5503,5696,11200
505011076,35,49,81,730,859,1592,0,0,0,116,114,233,0,0,0,1068,1195,2267,9,11,22,42,53,98,12,12,14,6,6,9,3,6,15,28,19,52,49,48,99,70,60,133,94,102,198,6,4,13,5,5,8,83,114,195,162,217,383,0,0,4,2494,2845,5332,82,79,158,50,67,114,0,3,9,0,0,0,16,22,41,23,21,49,44,47,94,1918,1642,3568,14,8,18,4,3,11,1938,1651,3593,222,137,355,4861,4876,9737
505011077,94,142,237,718,902,1631,0,0,0,158,194,348,0,0,0,1114,1247,2366,15,17,38,47,48,96,19,36,60,10,8,18,14,9,22,12,8,19,51,57,113,101,121,223,111,87,200,6,6,9,8,17,29,70,89,159,226,251,474,12,7,18,2702,3106,5807,85,63,148,128,132,259,5,4,12,0,0,0,16,21,31,16,38,56,31,54,92,3328,2947,6279,31,11,39,18,19,37,3378,2974,6352,525,425,946,6946,6897,13845
505011078,41,76,114,784,1047,1832,0,0,0,93,116,206,0,0,0,1215,1418,2629,49,46,93,52,50,104,18,20,37,32,36,68,17,25,44,0,3,5,55,60,111,99,95,193,94,117,215,10,13,23,12,3,14,139,230,365,219,231,448,3,6,6,2878,3524,6403,47,55,98,28,43,66,14,9,23,0,0,0,3,5,9,10,18,29,11,20,33,3076,2840,5914,18,13,31,3,16,14,3098,2868,5964,288,218,508,6397,6799,13204
505011079,39,66,99,834,1071,1903,0,0,0,66,62,124,0,0,0,1211,1296,2514,21,19,43,46,46,92,11,18,32,13,17,28,17,14,31,14,16,27,37,41,78,37,52,90,79,97,176,3,4,8,0,3,11,84,98,185,161,192,347,7,11,18,2640,3065,5709,35,19,49,30,27,61,14,6,19,0,0,0,0,5,5,3,6,14,5,9,23,2589,2367,4951,24,8,32,12,16,27,2619,2392,5011,298,224,522,5684,5808,11493
505011080,46,59,107,529,636,1166,0,0,0,58,78,134,0,0,0,894,1026,1916,5,4,9,44,43,90,12,11,27,4,4,7,17,9,26,11,10,24,22,27,48,45,45,86,70,67,141,0,0,0,3,0,5,46,51,102,116,138,249,4,5,6,1878,2170,4047,37,40,81,24,16,41,3,7,7,0,0,0,3,0,3,4,17,20,8,13,23,1819,1516,3342,10,7,18,7,13,14,1835,1541,3377,256,187,444,4093,4039,8125
505011081,30,54,84,398,495,893,0,0,0,45,51,102,0,0,0,862,973,1839,13,13,22,28,37,59,11,7,21,13,13,23,14,10,26,0,4,4,21,19,40,45,42,83,54,54,109,0,4,4,0,8,14,69,69,131,75,102,179,5,0,0,1648,1908,3554,24,38,63,51,56,104,6,5,8,0,0,0,0,0,0,15,18,32,16,18,32,2275,2061,4333,12,12,27,7,11,21,2298,2081,4376,222,174,402,4295,4333,8626
505011082,31,49,80,730,837,1567,0,0,0,57,61,116,0,4,3,1239,1455,2698,19,23,37,58,72,129,5,11,18,8,9,20,8,13,21,5,4,7,18,25,43,60,49,113,61,68,130,0,4,4,7,3,6,145,168,311,120,121,238,6,3,12,2537,2929,5469,33,31,64,30,39,66,9,7,17,0,0,0,10,11,17,9,6,14,9,15,27,2066,1915,3980,20,8,27,0,6,9,2086,1932,4014,256,189,443,4994,5197,10193
505011083,40,47,90,639,750,1390,0,0,0,85,96,187,0,0,0,873,1079,1952,28,34,54,32,51,85,7,3,10,5,3,11,8,13,27,0,0,0,31,31,59,44,54,102,85,98,180,4,13,11,4,4,11,79,117,197,139,161,297,4,6,6,2074,2519,4593,44,43,89,28,30,58,5,3,10,0,0,0,0,0,0,28,29,58,29,29,63,2233,2078,4307,17,7,22,5,5,11,2248,2088,4337,189,149,338,4659,4923,9579
505021084,165,256,415,481,651,1140,0,0,0,73,101,172,0,0,3,2167,2496,4661,11,18,30,418,438,853,35,42,78,3,7,12,10,20,27,17,15,36,50,56,110,54,60,119,55,76,131,16,20,38,6,10,16,88,135,223,244,270,512,6,3,11,3740,4431,8171,269,225,490,182,174,352,12,21,30,0,0,0,43,43,88,33,47,82,70,88,166,2790,2646,5434,22,15,34,7,15,26,2816,2678,5495,501,412,906,7743,8279,16025
505021085,575,672,1247,437,527,962,0,0,0,412,395,808,0,0,0,1555,1718,3281,13,30,42,318,317,631,50,72,123,31,33,59,7,9,13,100,108,207,82,99,181,144,185,333,75,92,175,9,15,23,30,41,76,59,78,134,529,620,1148,11,13,20,3872,4361,8225,346,265,611,1637,1436,3077,4,9,13,5,9,8,257,202,462,46,72,118,305,283,588,2825,2446,5268,20,19,39,11,25,37,2852,2491,5344,1019,906,1927,10621,10412,21032
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,130,209,338,634,1000,1631,0,0,0,85,86,173,0,0,0,1672,2175,3845,24,30,49,124,135,259,54,59,111,11,17,29,18,22,46,5,7,12,42,63,102,55,80,134,67,89,152,10,13,22,10,14,24,103,160,262,187,240,432,6,4,11,3108,4194,7303,138,134,266,120,134,257,21,16,32,3,0,3,13,14,26,46,54,97,60,71,129,4410,4300,8712,40,37,76,11,22,31,4458,4359,8822,697,614,1319,8734,9735,18468
505021089,97,150,248,1293,1729,3023,0,0,0,121,148,274,0,0,0,2481,2838,5318,36,46,81,178,189,365,26,42,68,21,23,40,32,44,75,8,9,20,62,92,156,54,65,116,123,169,291,9,9,16,7,6,9,214,291,506,242,312,554,3,7,12,4910,6018,10928,100,99,202,57,60,117,26,22,45,0,0,0,5,9,20,51,57,106,56,70,128,5030,4692,9723,38,33,74,17,21,37,5084,4747,9835,543,561,1106,10871,11736,22602
505021090,385,549,936,374,515,887,0,0,0,106,158,269,0,0,0,1939,2160,4096,3,25,32,316,326,642,55,82,136,17,21,39,15,18,34,41,41,83,62,66,126,116,138,254,50,68,122,6,10,18,27,23,50,48,74,124,340,425,764,8,13,24,3522,4179,7697,606,517,1127,937,854,1789,19,25,43,0,0,0,318,265,587,58,57,113,376,327,695,2945,2756,5696,21,35,62,15,24,43,2984,2816,5797,892,828,1719,9719,10097,19818
505021091,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,16,18,35,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,26,40,64,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,50,98,0,0,0,0,0,0,53,50,102,26,13,39,112,109,219
505021092,87,121,206,654,913,1575,0,0,0,53,78,125,0,0,0,1598,1827,3423,9,16,21,80,83,162,22,42,62,7,0,3,16,23,41,0,0,4,32,42,70,41,52,93,68,85,154,0,5,11,0,0,3,94,145,237,157,213,376,12,9,19,2836,3538,6375,24,30,57,42,50,92,22,28,51,0,0,0,8,5,17,30,43,73,38,48,87,4667,4486,9155,39,19,64,19,39,57,4731,4548,9275,749,646,1406,8533,9017,17552
505021093,379,492,867,345,406,754,0,0,0,86,85,168,0,0,0,2233,2465,4691,22,22,44,361,367,725,24,32,52,3,7,10,13,9,13,0,4,5,45,43,90,58,81,139,55,65,116,0,0,8,9,17,31,49,78,127,191,233,425,0,5,10,3495,3915,7410,363,347,707,176,183,357,17,10,29,0,0,0,50,59,108,37,53,98,89,114,201,2156,2025,4177,17,9,26,17,16,35,2185,2053,4241,439,365,805,7144,7478,14620
505021094,24,27,53,499,611,1112,0,0,0,26,46,76,0,0,0,892,1023,1915,11,17,24,58,61,120,15,22,34,0,0,0,8,12,26,4,4,4,24,9,33,27,41,73,37,43,88,0,0,0,0,6,7,67,114,185,63,93,152,4,0,0,1741,2109,3854,4,5,9,13,10,26,7,13,21,0,0,0,0,0,0,0,5,9,0,5,9,1842,1696,3536,10,8,18,9,13,17,1861,1717,3578,222,190,413,3877,4087,7965
505021095,287,388,671,279,419,699,0,0,0,53,61,116,0,0,0,1414,1745,3157,10,14,30,150,203,350,35,60,95,6,4,12,4,15,17,10,4,16,19,47,60,34,53,87,50,55,105,3,0,8,4,7,17,51,83,129,155,190,342,7,9,4,2274,2955,5226,338,294,631,159,123,284,19,18,33,0,0,0,49,45,101,34,45,82,90,92,181,2409,2388,4801,31,22,51,18,14,31,2458,2426,4884,471,438,905,6087,6732,12820
505021096,137,201,342,871,1039,1911,0,0,0,86,102,187,0,0,0,1630,1798,3429,37,43,74,98,138,234,11,12,26,5,6,4,12,23,35,16,7,19,41,54,101,47,59,107,100,95,194,3,10,8,0,3,3,145,216,361,184,243,427,6,8,12,3286,3849,7131,187,165,358,84,89,168,14,12,26,0,0,0,20,16,33,26,34,55,45,45,92,3346,2949,6300,22,5,28,10,14,25,3371,2972,6349,332,249,582,7454,7591,15044
505021097,253,327,577,547,747,1295,0,0,0,66,92,152,0,0,0,1882,2272,4153,20,35,52,311,345,660,33,27,60,17,22,44,16,21,36,6,7,12,27,42,72,21,56,75,51,76,129,7,14,21,4,9,16,83,166,253,188,235,426,7,13,17,3303,4161,7471,216,191,411,180,175,348,485,562,1042,0,0,0,47,45,94,34,47,84,86,93,177,3052,2966,6018,36,22,60,12,10,21,3095,3003,6098,506,436,942,8118,8950,17066
505021301,317,371,688,333,428,761,0,0,0,52,52,102,4,0,0,1729,1930,3654,9,19,21,440,441,886,14,14,28,16,13,34,10,9,20,9,16,30,23,27,44,16,28,45,34,44,78,0,4,4,0,5,9,60,79,133,145,171,316,0,3,5,2897,3277,6174,101,104,204,335,331,670,238,250,482,0,0,0,27,27,56,36,45,87,66,77,138,1599,1452,3044,15,11,26,3,5,11,1616,1466,3075,269,214,489,5846,6078,11927
505021302,185,297,473,412,554,965,0,0,0,60,76,140,4,0,6,1492,1797,3288,18,19,32,204,237,437,8,17,26,12,20,30,6,16,24,4,0,6,23,28,45,23,42,64,49,49,97,7,12,14,0,7,13,70,121,193,130,206,339,3,3,6,2517,3201,5722,103,110,211,299,261,560,403,414,816,0,0,0,36,47,85,21,27,48,60,73,129,2152,2035,4185,24,10,39,14,17,37,2192,2067,4257,434,382,818,6186,6799,12985
