SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
504011045,390,332,190,99,143,98,45,1301,198,160,93,65,66,30,7,625,214,145,76,46,54,19,16,571,603,491,258,174,192,97,43,1861,3,4,4,0,0,0,0,16,1412,1131,622,387,460,246,113,4371,26,37,25,35,35,17,12,184,22,38,11,14,11,7,3,120,11,25,20,19,18,12,4,97,58,104,64,53,76,25,11,400,5,5,0,4,0,0,0,12,124,204,125,120,144,61,31,817,1540,1337,748,507,607,311,143,5189
504011046,249,181,83,43,55,19,19,644,64,31,18,22,30,7,3,186,75,59,27,18,16,8,8,206,190,113,68,48,53,24,12,511,3,0,0,0,0,0,0,5,582,385,203,127,153,61,39,1549,28,26,27,20,16,9,9,132,12,19,12,12,7,4,4,65,8,11,12,8,0,5,0,46,24,35,25,21,18,4,0,131,3,5,0,0,0,0,0,6,83,94,75,55,43,20,12,380,661,475,278,183,191,82,53,1927
504011047,499,493,214,154,215,137,89,1795,113,86,33,32,39,22,5,329,149,101,53,30,47,14,3,401,377,258,172,89,121,41,28,1086,0,5,0,0,0,0,0,6,1134,941,480,311,421,211,122,3620,38,83,47,35,52,33,23,316,20,27,22,20,33,3,0,126,23,26,20,8,10,12,8,101,62,91,51,42,67,22,16,350,3,13,0,0,3,0,0,21,149,233,148,114,163,70,44,921,1281,1175,623,423,584,284,168,4536
504011048,119,129,73,46,78,64,54,558,32,35,20,18,20,14,9,146,40,38,20,20,16,10,5,148,138,127,95,68,90,33,8,558,0,0,0,4,0,0,0,8,327,326,212,149,201,122,70,1419,9,14,13,3,13,8,3,59,9,16,5,7,0,0,3,39,0,3,3,5,4,0,0,21,20,30,37,26,34,4,8,149,0,0,0,0,0,0,0,3,38,63,57,37,51,16,10,273,360,390,262,196,253,139,79,1689
504021049,8,14,14,16,22,5,3,75,9,19,9,9,13,0,0,59,9,10,9,5,7,0,0,44,72,65,61,36,60,10,0,299,3,3,0,0,0,0,0,10,100,103,90,62,96,14,4,476,0,0,0,0,3,0,0,6,0,0,3,0,4,0,0,10,0,0,3,5,7,0,0,15,10,18,16,11,13,0,0,62,0,0,0,0,0,0,0,0,13,17,23,21,20,3,4,99,113,126,110,78,115,21,8,573
504021050,36,53,52,45,43,16,15,261,40,70,54,28,40,11,5,250,71,68,30,23,24,14,7,226,163,214,146,88,118,44,19,798,0,0,0,0,0,0,0,0,317,408,284,179,221,85,49,1539,0,3,6,7,6,3,0,26,0,3,8,3,8,0,6,28,4,11,0,4,6,0,0,22,8,20,16,12,18,4,3,81,0,0,0,0,0,0,0,0,11,41,38,21,35,14,6,162,332,442,313,208,254,100,52,1700
504021051,30,44,20,12,15,14,4,134,38,37,16,19,11,4,0,129,33,37,17,5,13,0,3,109,226,166,93,50,71,36,16,661,0,0,0,0,0,0,0,0,329,291,145,95,110,50,22,1037,0,4,0,4,6,0,4,11,5,6,4,0,4,0,3,28,4,5,0,0,7,6,0,20,26,31,21,17,30,7,3,131,0,0,5,0,0,0,0,4,37,46,31,16,41,11,11,193,355,344,176,108,154,63,35,1241
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
504021053,29,63,67,36,65,19,11,295,71,73,48,31,58,21,7,306,80,79,66,35,58,16,8,346,383,422,244,212,236,53,26,1576,0,0,0,0,0,0,0,4,563,639,423,314,420,110,52,2523,4,3,9,4,7,0,3,33,9,15,14,8,16,0,0,57,3,12,10,6,7,7,0,52,36,63,64,48,57,11,8,281,0,0,5,0,0,0,0,4,53,97,99,72,84,11,9,424,612,735,521,383,504,126,63,2950
504021054,108,102,47,34,63,27,16,403,43,56,35,28,31,6,3,203,61,48,29,14,23,7,3,182,284,304,182,122,121,22,13,1051,6,0,5,0,0,4,0,8,507,504,303,196,237,71,43,1853,17,11,12,7,21,8,5,72,22,16,13,9,7,10,0,78,14,13,9,8,12,6,4,54,83,116,83,55,69,14,3,421,7,4,3,0,0,0,0,13,131,166,120,86,103,26,9,645,640,676,421,280,349,94,51,2503
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,387,443,265,174,252,132,99,1759,63,68,30,29,46,31,9,270,85,96,38,32,38,18,11,318,309,308,179,123,167,53,17,1153,9,13,6,3,0,0,0,32,846,923,517,365,502,228,143,3525,35,56,43,36,55,31,14,269,21,31,21,19,13,4,4,115,7,23,16,15,20,6,7,90,98,131,98,64,80,23,12,506,3,7,5,0,0,0,0,26,170,247,185,139,170,63,36,1008,1015,1174,699,504,671,295,177,4529
504031057,801,789,397,238,330,197,123,2879,101,104,56,23,40,21,8,348,95,87,50,30,33,15,10,326,339,284,169,115,118,33,11,1073,10,8,7,0,0,0,0,28,1349,1280,673,416,524,263,150,4650,42,65,61,43,50,26,16,300,24,36,16,20,11,6,0,108,11,14,11,9,5,0,4,48,114,153,73,57,60,10,10,475,0,9,3,3,0,0,0,15,196,282,158,127,128,46,26,960,1545,1562,827,543,647,305,175,5610
504031058,23,33,19,15,25,10,4,121,25,32,15,13,13,3,0,101,21,27,14,13,10,6,0,97,189,189,107,72,83,20,8,680,0,0,0,3,0,0,0,6,264,281,162,111,133,42,14,1005,0,4,0,0,0,0,0,8,3,10,3,0,6,0,0,29,6,9,8,5,5,0,0,28,30,58,28,24,20,10,0,169,0,4,0,0,0,0,0,9,36,79,44,33,34,11,0,240,300,362,206,148,164,53,15,1242
504031060,5,19,7,0,11,0,0,50,5,9,11,12,10,8,7,57,11,11,7,5,9,4,0,48,72,80,65,52,76,22,10,368,0,0,0,0,0,0,0,4,93,119,94,65,108,31,19,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,12,10,3,6,0,0,39,3,0,0,0,0,0,0,4,15,17,10,9,6,0,0,56,106,135,101,79,113,33,19,586
504031061,98,72,33,24,29,12,10,277,43,41,19,4,9,3,5,120,39,32,9,13,12,3,0,117,161,151,73,54,47,14,9,514,0,4,0,0,0,0,0,3,345,295,143,90,103,37,19,1032,4,6,9,0,5,0,6,32,0,9,4,4,8,3,0,32,5,4,5,6,6,0,0,22,26,41,21,16,16,5,3,121,0,0,0,0,0,0,0,0,34,56,33,27,31,15,5,202,380,348,181,119,137,51,26,1234
504031062,361,387,157,107,126,65,41,1240,96,75,31,12,17,9,9,252,103,73,32,22,15,0,4,249,329,255,130,80,91,25,9,916,4,6,0,0,0,0,0,13,901,795,347,224,254,109,56,2676,26,36,29,9,21,12,10,135,18,32,10,9,3,0,0,82,15,12,8,12,12,4,7,66,52,76,52,44,44,7,6,283,0,4,6,0,0,0,0,11,111,163,99,75,84,24,22,578,1005,959,444,295,340,131,75,3250
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,42,53,43,35,35,19,3,231,14,13,8,3,4,5,0,47,38,19,13,16,7,3,0,104,143,128,75,50,56,14,11,472,0,4,0,0,0,0,0,9,244,224,135,103,104,36,15,860,4,10,10,4,6,0,4,37,5,10,5,8,6,3,0,34,6,7,3,9,13,0,0,28,39,40,34,26,28,3,0,173,3,0,0,0,0,0,0,8,62,68,50,40,49,11,8,282,305,288,181,145,149,45,20,1141
504031066,114,104,54,31,41,24,10,371,46,31,26,16,23,10,0,153,62,40,20,18,12,6,0,149,137,116,74,55,49,13,8,450,0,0,0,0,0,0,0,3,360,290,169,114,126,48,22,1128,17,20,9,13,14,10,10,98,9,31,10,5,10,5,3,78,6,7,4,3,4,6,0,36,82,86,52,29,49,18,5,321,0,7,3,0,0,0,0,13,112,155,84,57,85,33,19,549,474,448,253,168,212,87,40,1677
504031067,46,53,37,33,30,17,4,218,36,44,28,24,21,4,0,156,39,38,14,16,9,0,7,126,209,201,114,86,119,28,16,780,0,0,0,0,0,0,0,5,333,340,197,153,175,48,34,1280,4,7,4,7,9,0,0,34,7,12,16,6,13,0,0,60,0,5,8,0,6,4,0,24,67,100,49,57,54,10,3,337,6,6,0,0,0,0,0,14,91,131,83,63,79,15,6,465,420,467,279,222,253,67,41,1745
504031068,242,289,161,115,132,59,32,1032,86,94,46,36,38,5,11,311,59,93,49,31,36,15,9,296,370,368,235,154,181,48,13,1381,4,9,6,0,0,0,0,20,771,852,497,327,389,129,72,3032,7,47,30,9,18,9,5,128,9,15,15,10,17,0,4,72,3,12,8,7,20,3,0,52,63,67,47,19,29,15,3,239,0,4,0,0,4,0,0,16,86,147,104,51,83,19,11,506,862,996,606,381,466,150,84,3542
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,517,496,266,159,185,84,40,1735,144,103,44,26,20,6,10,353,122,86,64,22,54,14,0,363,471,407,225,136,165,40,7,1447,8,3,3,0,4,0,0,21,1257,1098,600,349,420,147,51,3926,45,62,38,25,34,21,9,231,17,46,21,9,20,3,0,124,17,19,19,11,10,4,0,81,81,128,83,71,66,15,0,445,3,4,4,0,0,0,0,13,171,253,163,112,133,41,10,887,1426,1357,767,465,551,187,63,4808
504031299,657,451,167,86,129,53,21,1561,98,55,23,19,17,4,4,225,87,43,30,18,24,3,3,204,348,203,88,65,68,23,11,802,12,3,4,0,0,0,0,23,1194,754,309,183,244,80,36,2812,33,32,19,12,14,10,4,127,14,13,8,0,3,0,0,41,4,9,6,3,6,4,3,36,58,74,35,25,27,9,0,223,7,0,0,0,0,0,0,3,103,132,61,45,50,21,12,431,1299,889,373,230,292,105,48,3244
504031300,372,478,245,155,205,90,50,1589,119,133,71,44,55,20,8,455,114,114,65,51,28,9,10,384,458,534,321,183,216,59,23,1785,6,3,9,3,0,0,0,17,1068,1271,708,431,507,176,82,4234,54,71,62,49,58,12,12,319,26,47,29,11,18,3,0,134,18,25,23,12,16,3,0,93,143,223,114,80,88,18,10,673,9,12,6,3,0,0,0,31,250,377,239,152,184,43,20,1262,1309,1644,945,576,688,221,104,5499
505011070,210,128,67,53,53,28,9,537,103,82,35,20,18,3,9,270,87,80,34,22,21,10,3,241,349,232,103,61,73,24,9,846,3,3,5,0,0,0,0,13,756,517,238,145,168,68,24,1905,5,20,13,7,12,3,0,71,8,17,22,12,15,0,0,73,14,11,11,9,9,3,0,63,40,97,59,37,45,15,6,289,0,0,0,4,0,0,0,8,77,144,109,61,80,28,7,509,828,662,343,211,251,92,30,2416
505011071,246,324,198,144,216,107,83,1322,103,101,47,27,39,21,14,348,97,90,49,37,40,15,7,332,173,217,162,111,138,43,24,863,5,0,0,5,0,0,0,13,616,737,451,329,433,180,125,2869,16,44,30,34,55,20,14,211,14,25,19,9,10,0,0,72,8,20,9,10,15,4,3,76,30,54,32,18,29,7,12,174,4,0,0,0,0,0,0,11,68,142,91,72,114,28,30,547,684,880,541,399,546,204,156,3422
505011072,205,294,223,153,182,86,47,1193,113,138,85,48,62,22,19,491,121,117,88,69,62,24,10,482,373,473,324,207,253,92,34,1758,4,3,0,0,0,0,0,15,810,1027,722,484,564,229,105,3936,3,21,21,30,31,13,10,122,6,19,14,11,12,4,3,70,6,15,19,17,14,0,0,67,23,54,59,32,51,21,5,235,0,3,0,0,0,0,0,8,43,104,116,86,100,35,22,507,854,1134,835,566,660,266,123,4446
505011073,215,155,72,66,80,45,24,668,111,95,82,30,44,15,7,384,107,73,44,26,44,16,3,310,372,337,193,127,154,64,21,1267,0,0,0,0,0,0,0,3,810,664,396,245,322,138,60,2634,5,17,15,11,16,11,3,85,5,25,18,20,15,3,7,88,9,17,15,12,17,6,4,75,34,78,57,46,61,17,11,300,0,4,0,4,0,0,0,12,54,141,109,94,108,41,20,562,864,802,502,333,434,175,82,3193
505011074,161,146,100,75,92,35,19,635,83,82,34,19,34,8,6,270,92,83,34,35,32,18,3,290,224,215,104,71,79,30,17,744,4,0,0,0,0,0,0,10,571,533,271,202,236,90,47,1950,9,30,24,25,24,12,9,119,0,17,16,4,13,0,0,55,13,16,15,8,5,4,3,64,34,66,33,27,31,8,12,222,0,0,0,0,0,0,0,5,62,135,86,66,71,25,24,462,635,661,354,267,307,116,73,2414
505011075,104,155,124,77,114,75,46,691,60,72,61,43,66,31,11,345,71,83,70,26,43,25,17,347,189,284,191,138,159,86,36,1086,0,3,6,0,0,0,0,3,427,600,439,290,391,215,111,2476,6,20,18,15,19,10,11,104,7,8,10,5,18,0,0,48,4,9,6,9,12,0,0,42,15,24,24,18,26,23,8,136,0,0,0,0,0,0,0,0,32,60,54,50,74,40,22,330,462,660,493,341,465,259,131,2810
505011076,168,236,215,157,243,130,77,1227,56,80,61,25,57,20,13,313,42,71,29,29,36,13,5,223,128,157,124,82,106,49,15,664,0,0,0,0,0,0,0,0,392,542,421,297,440,218,106,2426,0,9,14,3,29,13,8,76,10,14,6,7,11,4,4,44,3,5,0,3,4,0,0,21,0,13,11,9,12,3,6,47,0,0,0,0,0,0,0,3,15,38,23,26,49,25,18,193,405,577,450,324,494,243,123,2615
505011077,219,223,125,84,126,59,27,858,86,90,37,20,35,11,8,288,87,66,33,21,24,18,5,257,177,196,96,58,74,17,11,640,0,0,0,5,0,0,0,14,573,576,297,195,256,105,56,2052,15,32,19,19,29,21,13,153,8,25,11,17,22,7,4,97,9,14,9,6,13,0,3,56,30,51,36,36,41,10,7,211,5,0,0,0,0,0,0,11,76,132,76,80,108,37,27,526,646,708,368,271,366,144,81,2577
505011078,140,176,128,84,105,50,28,705,82,110,78,51,59,15,3,405,91,112,54,29,50,22,5,367,285,365,198,134,157,70,23,1234,5,0,0,0,0,0,0,10,607,765,462,295,366,159,66,2720,3,11,12,7,13,11,5,65,7,18,7,5,14,5,3,70,8,17,12,9,5,5,0,57,21,33,39,26,35,22,13,186,6,4,0,0,0,0,0,7,46,80,65,53,77,41,18,379,651,852,528,343,444,194,85,3099
505011079,114,157,126,85,184,94,53,810,85,94,57,39,32,20,13,344,93,105,62,40,47,22,3,380,203,246,183,124,133,50,19,959,0,0,0,0,0,0,0,3,493,598,435,298,394,194,88,2494,3,10,6,8,25,3,4,67,6,15,5,7,12,0,0,47,7,9,6,5,5,0,0,27,9,20,39,23,29,12,5,136,0,0,0,0,0,0,0,4,23,55,66,44,68,18,12,277,516,655,497,341,460,205,100,2772
505011080,62,136,107,108,147,57,43,659,39,51,35,21,37,20,7,202,51,66,26,31,42,15,5,244,130,137,121,79,90,29,15,608,3,4,4,0,0,0,0,10,289,402,293,237,313,115,78,1724,5,13,12,13,17,11,10,73,3,0,3,3,3,0,0,19,7,7,10,9,0,0,4,39,12,18,22,11,10,4,4,82,0,0,0,0,0,0,0,3,20,50,44,36,31,17,14,215,315,449,334,267,343,138,90,1936
505011081,159,133,91,65,71,31,22,561,66,57,34,22,19,4,4,209,84,67,37,31,17,0,6,240,282,239,101,74,78,17,17,806,0,0,0,0,0,0,0,0,591,499,267,189,182,53,42,1827,9,9,7,8,12,9,3,57,5,16,7,8,8,4,6,50,10,8,13,6,8,4,4,51,23,42,40,17,35,4,7,168,0,0,0,0,0,0,0,3,51,72,67,38,69,25,16,336,636,572,332,230,251,81,57,2165
505011082,82,127,82,57,68,47,30,492,48,85,52,25,50,34,15,312,40,66,55,28,43,17,12,255,216,306,227,151,172,93,40,1201,0,0,0,0,0,0,0,4,395,588,404,264,332,185,97,2256,0,6,5,3,5,4,3,30,6,0,7,8,8,3,0,42,9,5,4,3,5,3,5,29,13,26,27,12,22,12,10,119,0,0,0,0,0,0,0,0,25,37,39,27,49,22,17,215,417,626,449,294,378,208,104,2477
505011083,92,168,146,101,135,79,36,762,50,72,26,22,41,22,13,248,53,84,44,14,32,7,8,252,158,191,150,91,116,59,36,799,0,0,0,0,0,0,0,0,362,516,369,232,323,167,88,2061,8,21,15,7,21,6,8,86,3,10,12,6,12,7,0,56,5,12,6,5,7,0,5,37,14,20,19,21,24,12,5,119,0,0,0,0,0,0,0,0,32,67,60,42,60,26,17,302,394,583,429,273,384,190,103,2361
505021084,292,234,101,61,97,44,40,869,117,65,32,23,32,14,0,283,116,83,30,25,26,14,6,313,349,330,160,108,139,50,25,1159,9,0,3,3,8,0,0,19,885,709,330,224,298,121,77,2647,15,37,29,20,29,8,9,148,12,19,11,13,22,9,0,92,5,17,9,6,12,3,5,54,42,97,56,32,42,21,3,289,6,0,3,0,0,0,0,8,79,168,101,77,105,33,25,594,972,876,431,304,402,160,97,3239
505021085,890,867,434,233,322,166,94,2998,79,40,25,20,15,5,6,183,60,45,24,10,13,5,8,165,159,98,56,31,35,4,7,396,15,11,9,5,0,0,0,38,1207,1063,542,296,387,187,112,3782,118,175,92,74,98,56,36,647,27,20,11,13,21,6,3,98,22,23,12,13,12,4,0,90,104,133,90,37,58,20,10,451,11,15,9,3,0,0,0,45,286,366,215,143,191,80,46,1328,1490,1433,757,440,579,267,160,5113
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,336,235,117,85,107,66,19,960,142,77,48,27,38,21,8,368,146,102,39,26,32,8,17,383,458,281,157,96,130,77,25,1219,3,0,0,0,0,0,0,9,1091,701,357,239,303,173,76,2937,16,35,34,27,33,26,16,181,11,28,17,21,30,12,0,124,10,27,18,4,11,10,5,81,40,80,68,48,45,17,15,322,0,7,0,4,0,0,0,12,88,167,134,99,123,65,37,712,1175,870,493,331,427,237,109,3652
505021089,296,365,205,120,153,100,45,1285,192,200,107,83,112,51,25,774,144,182,111,82,94,41,24,671,645,735,443,275,364,126,72,2667,0,0,3,0,0,0,0,9,1277,1478,872,559,729,316,169,5398,6,16,15,14,18,9,4,82,8,19,15,24,22,14,8,107,11,11,21,7,14,7,5,73,29,67,53,41,46,16,6,261,7,4,0,0,0,0,0,6,55,118,110,78,100,45,22,529,1338,1593,977,637,825,362,193,5929
505021090,900,599,232,120,157,77,41,2123,80,39,9,8,6,3,4,155,90,52,27,7,11,5,0,188,164,86,34,31,31,4,10,358,6,7,3,0,0,0,0,23,1242,778,306,164,209,90,52,2838,88,130,61,38,55,30,32,424,22,28,21,12,7,10,5,103,23,21,26,12,16,6,6,100,60,86,54,40,46,10,5,302,13,21,5,0,0,0,0,42,201,279,158,98,129,51,47,973,1445,1060,467,269,333,141,100,3813
505021091,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,12
505021092,233,170,78,48,73,51,22,670,127,81,31,23,44,14,5,325,151,106,43,36,41,16,9,409,369,257,139,71,103,46,27,1003,4,6,3,0,0,0,0,9,880,621,294,183,264,124,62,2424,25,25,15,14,15,10,6,107,7,29,21,13,26,4,8,110,3,25,9,9,16,6,6,76,21,75,57,35,41,31,16,280,6,8,0,0,0,0,0,10,62,165,103,79,98,50,26,586,941,784,396,255,363,174,89,3006
505021093,299,302,150,74,113,73,57,1064,69,64,34,23,36,20,9,257,70,73,35,22,18,8,4,239,235,244,156,94,137,62,31,950,0,0,0,0,0,0,0,3,678,679,370,215,307,161,104,2510,19,14,19,14,16,10,16,105,5,18,7,8,10,8,5,48,3,19,6,5,7,0,0,42,21,32,20,23,27,14,6,136,0,4,0,0,0,0,0,3,47,87,53,46,64,31,21,342,725,768,423,256,374,194,124,2856
505021094,40,53,46,24,43,26,20,246,41,54,31,18,31,16,9,199,45,64,36,31,35,19,5,237,207,259,145,98,129,75,38,949,0,0,0,0,0,0,0,4,335,434,262,163,231,133,74,1634,6,9,7,0,5,0,5,22,7,5,4,5,5,3,5,34,0,0,11,0,3,0,0,17,10,22,14,11,22,8,3,96,0,0,0,0,0,0,0,0,25,40,27,23,30,13,10,176,357,471,293,186,266,140,90,1800
505021095,310,188,68,39,58,35,16,722,78,44,23,18,16,8,7,189,76,48,22,9,17,9,0,178,206,134,65,34,42,21,9,503,0,4,0,0,0,0,0,15,671,408,175,96,136,67,30,1601,19,22,14,7,20,20,10,109,14,23,10,7,10,3,0,59,3,6,10,8,5,0,0,33,32,47,19,17,25,7,11,161,0,3,0,0,0,0,0,4,63,101,48,37,61,36,23,374,739,517,224,134,196,106,50,1974
505021096,186,335,222,155,191,115,50,1268,83,80,62,47,56,37,14,382,75,109,67,43,55,23,22,394,298,341,248,167,222,111,69,1460,0,0,0,0,0,0,0,0,639,872,599,414,527,289,151,3504,10,28,35,23,28,18,14,154,4,17,17,19,12,11,8,96,0,11,8,7,17,9,6,66,16,35,30,32,50,25,11,193,0,3,0,0,0,0,0,13,34,107,89,81,116,62,37,520,677,979,688,498,640,354,184,4021
505021097,276,243,131,74,109,88,40,956,87,75,52,26,41,22,14,311,95,109,50,26,33,25,6,353,283,279,165,116,158,65,50,1114,0,4,3,0,0,0,0,14,747,710,402,246,337,206,104,2745,20,31,24,16,24,14,14,134,14,14,15,7,8,3,5,73,9,11,3,9,0,10,3,53,20,48,37,18,34,15,10,181,6,7,6,0,3,0,0,18,57,111,78,59,74,37,37,456,809,816,477,305,412,242,142,3195
505021301,168,221,144,101,130,110,78,947,61,72,32,26,37,16,5,260,60,71,33,28,30,12,7,242,183,182,118,80,131,82,47,832,0,0,0,0,0,0,0,3,464,548,323,228,334,230,143,2272,15,22,18,17,16,20,11,115,8,7,6,7,9,4,0,40,3,12,12,4,11,0,5,42,9,16,26,15,18,9,5,96,0,0,0,0,0,0,0,0,38,58,68,38,46,34,22,300,500,611,390,272,380,262,162,2571
505021302,254,241,103,80,116,68,44,901,80,56,33,19,19,9,5,215,92,56,30,14,20,14,6,239,185,133,105,68,90,49,23,654,3,0,0,0,0,0,0,3,614,493,272,182,247,133,71,2013,22,36,26,12,26,15,15,155,13,26,18,9,11,5,3,90,6,9,20,10,7,5,5,64,35,48,34,18,33,7,10,190,0,9,0,0,0,0,0,8,74,130,104,50,77,32,34,503,688,623,369,232,320,171,108,2513
505031098,301,345,199,125,191,100,75,1327,50,38,25,17,26,17,4,185,52,31,24,12,14,6,6,141,158,164,92,56,58,14,16,563,4,0,9,0,0,0,0,18,567,573,341,219,300,134,103,2232,23,44,33,40,57,30,25,242,13,14,11,13,5,3,0,59,9,13,5,4,0,5,3,38,66,85,43,34,36,8,9,281,10,3,0,0,0,0,0,19,113,159,92,90,99,48,32,634,679,736,430,309,399,183,133,2861
