SA2_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
501031018,9,9,22,37,37,61,42,20,0,247,0,11,47,48,83,36,12,0,0,240,4,7,11,25,24,24,11,0,0,100,0,0,0,10,17,8,0,0,0,42,15,19,33,52,32,48,17,0,0,216,3,0,3,0,8,8,6,0,0,30,21,11,10,9,15,11,4,0,0,72,7,3,5,10,11,8,8,0,0,51,0,0,11,9,27,19,6,0,0,77,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,5,0,0,16,0,0,0,5,5,7,10,0,0,43,0,7,5,11,5,11,4,0,0,50,0,0,6,13,21,32,8,0,0,77,0,0,3,8,8,12,8,0,0,32,5,0,4,3,8,12,10,0,0,43,0,0,3,0,6,0,0,0,0,12,3,3,12,10,16,7,0,0,0,48,4,4,9,12,13,20,3,8,0,77
501031019,8,29,63,60,36,70,42,11,0,316,0,0,20,18,10,10,3,0,0,59,12,16,15,20,20,29,5,0,0,114,0,0,4,5,5,3,0,0,0,21,14,19,38,20,15,26,9,0,0,149,3,0,4,9,12,10,9,0,0,36,19,9,20,20,26,13,0,0,0,112,13,6,3,7,8,9,3,0,0,42,8,13,4,12,14,29,11,3,0,95,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,7,0,0,4,0,5,4,0,0,0,22,0,0,7,6,6,4,4,0,0,29,0,0,18,17,32,27,3,0,0,108,0,4,6,11,10,12,4,0,0,41,0,0,4,6,10,9,5,0,0,42,0,0,0,0,0,0,4,0,0,6,3,12,16,8,14,14,3,0,0,65,6,12,10,9,17,19,8,3,0,84
501031020,12,18,61,61,88,85,72,25,3,433,0,0,6,20,27,18,0,0,0,73,8,0,7,15,18,28,15,0,0,99,0,0,0,0,0,3,0,0,0,13,16,4,15,23,22,35,6,0,0,129,0,3,0,5,6,0,0,0,0,19,7,3,0,3,12,10,11,0,0,41,13,10,15,7,12,22,20,0,0,95,0,0,0,8,17,12,5,0,0,43,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,6,8,13,6,0,0,33,0,0,12,5,9,5,9,0,0,32,0,0,5,14,26,23,3,0,0,76,0,0,0,6,10,5,0,0,0,26,3,0,0,5,7,13,7,0,0,35,0,0,0,3,7,12,0,0,0,20,4,0,3,0,8,8,4,0,0,33,5,3,9,12,7,7,8,6,0,59
502011021,0,0,0,7,0,3,0,0,0,20,4,21,73,114,111,72,5,0,0,409,10,10,30,45,56,34,11,0,0,200,0,0,12,12,11,7,0,0,0,43,14,25,70,72,100,63,23,0,0,365,3,0,4,4,3,11,0,0,0,29,24,16,9,14,20,14,5,0,0,103,47,4,7,9,10,13,9,0,0,90,0,8,5,3,13,12,8,0,0,54,0,0,0,0,0,4,0,0,0,9,0,0,5,0,0,3,3,0,0,13,0,0,0,3,3,3,0,0,0,15,5,5,10,13,19,13,9,0,0,69,3,0,6,8,15,17,4,0,0,53,0,0,7,11,19,19,8,0,0,66,0,3,6,10,8,16,10,0,0,51,0,6,3,10,8,12,6,6,0,50,6,5,0,7,5,5,0,0,0,23,7,6,12,11,17,12,9,0,0,69,4,7,14,17,22,6,10,0,0,84
502011022,0,0,9,10,4,3,4,0,0,29,6,26,85,97,98,88,9,0,0,404,8,15,42,36,55,64,6,0,0,228,0,0,6,8,20,7,4,0,0,44,18,31,51,69,83,94,22,3,0,370,5,3,6,3,10,12,5,0,0,39,30,24,27,18,13,17,7,0,0,136,50,7,13,6,13,7,0,0,0,97,5,0,11,13,10,20,14,4,0,79,0,0,0,0,3,0,0,0,0,5,0,0,3,0,4,5,0,0,0,17,0,0,0,8,9,6,5,0,0,24,0,0,14,11,13,19,7,0,0,66,4,8,6,9,9,20,12,0,0,64,0,0,11,16,22,14,6,0,0,71,0,5,9,14,21,24,16,0,0,89,0,3,9,12,13,19,6,0,0,66,3,3,3,0,4,4,3,0,0,22,11,8,10,6,19,6,9,0,0,76,11,12,19,20,20,16,6,3,0,102
502011023,0,6,3,5,3,0,0,0,0,20,0,9,56,61,79,57,11,0,0,281,6,15,30,30,51,64,3,0,0,196,0,6,10,4,19,8,0,0,0,45,22,30,67,65,58,45,9,0,0,304,5,0,3,4,4,10,4,0,0,25,25,37,37,19,25,7,0,0,0,146,35,24,26,12,11,11,5,0,0,119,4,3,13,19,40,34,14,0,0,124,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,8,9,11,5,11,0,0,0,42,0,0,13,11,5,11,5,4,0,56,4,0,12,10,24,22,10,0,0,79,0,0,4,9,15,15,0,0,0,58,0,3,13,18,17,21,6,0,0,67,0,0,5,3,0,0,5,0,0,17,6,3,18,6,14,12,5,0,0,76,0,18,22,21,17,19,8,0,0,99
502011024,0,0,0,5,3,13,9,3,0,30,8,49,138,209,213,161,31,0,0,814,15,30,72,93,127,118,17,3,0,475,0,0,25,27,28,15,5,0,0,99,23,60,124,134,163,153,47,0,0,711,3,4,8,18,24,30,7,3,0,96,64,66,47,29,41,35,18,3,0,299,95,30,26,18,13,24,9,0,0,215,8,11,19,25,53,56,33,4,0,201,0,5,7,4,7,0,4,0,0,29,0,0,0,3,10,8,5,0,0,37,0,5,9,9,3,20,10,0,0,63,0,8,23,32,30,51,21,5,0,168,3,5,14,33,15,13,8,0,0,94,5,13,18,27,67,46,11,0,0,185,3,7,19,23,35,50,11,4,0,144,3,14,26,30,27,45,17,6,0,170,4,9,10,6,4,5,7,0,0,53,6,16,33,13,35,25,16,3,0,146,13,14,32,32,38,28,21,3,0,195
502011025,0,0,3,3,6,0,6,0,0,18,3,9,49,49,63,55,7,0,0,239,10,17,27,34,33,55,3,3,0,176,0,6,6,13,10,9,3,0,0,38,9,31,62,57,58,61,13,0,0,298,0,0,3,11,3,9,4,0,0,36,19,30,34,17,17,16,11,4,0,149,26,27,38,19,21,10,7,0,0,139,0,4,18,15,25,29,14,3,0,110,0,0,0,6,0,0,0,0,0,12,0,0,5,0,9,4,0,5,0,16,0,0,3,3,11,4,3,0,0,30,0,4,13,15,17,14,10,0,0,68,0,9,18,19,16,16,6,0,0,83,0,4,20,16,22,26,7,0,0,97,0,3,11,11,8,12,5,0,0,63,0,10,20,14,15,18,14,0,0,82,0,3,9,0,4,5,0,0,0,22,8,5,14,7,12,9,3,0,0,59,6,12,27,21,27,18,3,0,0,113
502011026,0,0,5,0,10,4,4,6,0,28,0,14,55,70,86,71,11,0,0,308,9,14,33,33,60,48,11,0,0,212,0,0,4,12,9,0,4,0,0,33,12,37,40,44,46,45,17,0,0,235,0,0,4,6,3,5,4,0,0,27,18,21,16,10,4,15,7,0,0,83,21,6,4,8,4,5,3,0,0,49,4,3,6,11,16,24,9,0,0,69,0,0,0,0,4,4,0,0,0,11,0,0,4,5,4,0,0,0,0,10,0,0,3,6,0,0,3,0,0,13,0,3,6,9,8,12,0,0,0,41,6,3,4,6,8,5,0,0,0,43,0,3,7,9,19,16,4,0,0,61,0,0,4,0,4,8,4,0,0,19,0,5,4,5,0,11,3,0,0,31,0,0,0,0,3,4,0,0,0,14,3,4,12,8,7,12,3,0,0,54,3,11,9,10,8,18,6,4,0,66
502011027,0,4,4,4,14,8,0,0,0,37,7,46,215,261,207,114,25,0,0,877,15,42,104,140,156,119,10,4,0,589,0,0,22,27,22,16,0,0,0,99,51,94,195,185,149,108,13,0,0,786,0,10,25,24,27,27,5,0,0,123,73,65,76,61,55,46,5,3,0,389,137,48,36,42,19,15,10,0,0,306,0,8,33,60,58,55,16,3,0,243,0,4,7,8,9,4,0,0,0,23,0,4,5,11,7,9,5,0,0,49,0,3,6,8,14,3,9,0,0,38,0,13,38,51,49,35,6,0,0,198,5,10,28,30,20,28,14,0,0,136,4,10,68,79,68,46,11,4,0,291,5,13,37,35,27,49,18,0,0,181,0,21,29,49,37,29,10,0,0,173,9,11,9,9,5,4,3,0,0,43,13,17,34,43,24,21,5,0,0,159,20,17,64,59,56,34,7,0,0,270
502011028,0,0,4,0,3,5,6,0,0,21,0,14,54,72,79,63,9,0,0,298,3,14,28,38,62,64,8,0,0,219,0,3,4,9,18,9,0,0,0,47,15,31,70,56,61,88,19,3,0,342,0,0,4,10,13,0,5,0,0,42,20,25,31,27,19,26,8,0,0,156,34,19,18,12,12,11,0,0,0,116,4,12,8,23,37,37,20,4,0,134,0,0,3,4,0,5,0,0,0,10,0,0,0,7,8,0,0,0,0,18,0,0,6,0,10,5,7,3,0,29,0,9,14,9,17,13,10,0,0,70,0,6,5,6,13,15,11,0,0,58,0,10,11,15,23,22,9,0,0,97,0,0,4,8,17,16,0,0,0,43,0,5,16,21,13,19,13,0,0,83,3,0,0,0,3,5,0,0,0,22,3,9,21,10,20,13,6,0,0,73,8,12,17,17,22,18,5,0,6,117
502011029,3,3,8,17,19,35,23,12,0,124,7,19,89,127,100,71,8,0,0,421,12,16,60,70,100,70,14,0,0,343,0,0,9,10,11,17,3,0,0,50,12,37,77,87,60,60,17,0,0,350,9,5,3,4,7,9,3,0,0,41,26,20,32,18,14,7,3,0,0,108,39,18,8,0,7,0,0,0,0,80,0,4,10,15,22,24,3,0,0,75,0,0,0,3,4,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,4,0,4,0,3,0,0,19,0,4,4,9,10,8,3,0,0,49,0,7,10,3,17,7,3,0,0,47,0,0,23,20,29,26,9,0,0,107,3,0,9,7,12,10,8,0,0,41,0,5,13,8,9,9,7,0,0,52,3,8,10,7,9,11,9,0,0,45,10,7,16,16,17,15,5,0,0,95,5,11,15,17,16,21,6,3,0,101
503011030,0,0,0,0,0,0,4,0,0,13,0,7,20,46,67,36,10,0,0,195,5,0,3,0,11,11,7,0,0,48,0,0,0,3,0,4,0,0,0,10,6,5,22,23,38,31,8,0,0,142,5,5,0,3,8,16,0,0,0,36,16,27,12,3,28,12,7,0,0,104,31,18,8,4,3,8,4,0,0,81,6,6,6,4,13,7,6,0,0,39,0,5,0,0,3,9,0,0,0,16,0,3,11,17,33,29,6,4,0,104,0,6,4,5,18,11,4,4,3,47,0,28,26,37,87,89,22,8,0,307,4,0,0,6,10,9,3,0,0,32,0,0,3,13,16,14,4,0,0,52,11,10,9,12,24,24,12,0,0,102,4,14,31,20,61,56,26,0,0,214,12,3,9,0,8,7,0,0,0,40,3,5,0,7,10,7,0,0,0,30,4,0,8,20,36,27,8,0,0,104
503011031,0,4,5,4,3,0,7,5,0,28,0,3,52,46,52,35,12,4,0,208,3,9,6,15,19,14,10,0,0,79,0,0,3,6,6,4,0,0,0,22,10,16,40,26,34,27,8,0,0,152,0,3,5,9,13,7,4,0,0,41,23,27,23,13,19,14,11,0,0,136,28,32,21,15,9,11,5,3,0,122,0,7,12,6,26,14,0,0,0,71,0,0,10,3,4,6,4,0,0,31,0,8,21,24,21,23,9,5,0,105,3,6,7,19,18,9,12,0,0,75,3,21,96,80,75,58,34,20,4,396,6,5,9,11,11,13,6,3,0,57,0,5,19,16,18,19,10,0,0,93,18,19,33,33,23,16,9,4,0,149,4,17,48,39,46,40,27,4,0,223,5,8,15,5,4,4,3,0,0,48,0,8,10,10,11,6,8,0,0,45,8,10,13,17,21,17,6,5,0,94
503011032,0,6,7,10,4,7,11,4,0,51,0,7,46,40,61,40,12,0,0,202,3,4,15,12,7,18,15,4,0,76,0,0,4,0,3,8,4,0,0,20,11,16,25,33,33,25,16,3,0,153,0,6,4,4,13,10,4,3,0,42,21,33,8,11,18,12,3,0,0,113,34,32,13,16,11,4,0,0,0,116,0,3,9,4,17,17,10,0,0,61,0,0,7,4,0,5,5,0,0,20,3,6,28,32,45,34,20,0,0,156,0,4,11,24,26,15,14,6,0,100,6,13,49,60,79,78,48,10,0,341,0,4,11,6,6,8,5,0,0,33,0,4,18,14,18,23,4,0,0,83,10,14,16,10,16,21,4,3,0,93,4,11,48,40,51,68,37,3,0,258,12,5,5,4,10,5,6,0,0,38,3,5,4,11,4,0,0,0,0,30,7,5,30,17,28,19,6,0,0,117
503011033,0,0,3,0,0,5,0,0,0,14,0,6,20,71,102,51,10,0,0,257,5,5,10,12,19,16,4,0,0,79,0,0,3,5,8,9,0,0,0,26,6,17,18,44,53,53,8,0,0,198,4,3,7,12,21,15,0,0,0,57,41,19,13,11,17,13,10,0,0,126,41,17,5,10,10,4,6,0,0,95,4,3,9,7,15,11,3,0,0,58,0,7,3,8,4,4,0,0,0,27,0,8,10,26,45,25,10,0,0,115,0,4,5,11,25,15,5,0,0,59,4,18,38,82,135,97,30,0,0,410,10,0,0,8,9,6,3,0,0,40,0,6,10,19,38,26,11,0,0,109,7,18,21,17,26,34,11,0,0,138,6,21,29,55,88,69,15,4,0,277,18,9,12,3,6,4,0,0,0,55,0,10,8,3,14,13,4,0,0,50,7,6,8,11,23,19,9,3,0,85
503011034,0,0,4,0,12,12,11,3,0,42,0,10,38,73,72,46,16,0,0,255,8,9,24,19,26,17,12,7,0,114,0,0,0,10,4,12,3,0,0,32,5,20,29,43,63,36,16,9,0,217,0,8,16,19,19,18,3,4,0,81,28,32,33,19,36,24,15,0,0,195,36,33,29,23,16,7,3,3,0,153,3,4,16,20,23,13,11,0,0,88,0,4,8,3,3,11,6,0,0,37,0,7,13,31,30,37,10,7,0,134,8,0,8,8,30,22,9,8,0,95,0,33,65,87,95,86,44,5,0,412,5,11,9,10,10,4,8,0,0,53,3,4,12,27,37,25,7,4,0,119,11,17,26,22,24,17,7,3,0,133,0,17,38,59,72,61,31,4,0,283,6,7,11,3,8,5,5,0,0,37,0,14,16,12,9,9,0,0,0,63,4,7,17,27,42,28,11,0,0,143
503011035,9,0,4,6,10,4,3,4,0,40,3,13,46,93,127,77,24,0,0,382,8,14,18,21,32,27,15,3,0,136,0,4,9,9,10,7,4,0,0,46,9,38,51,53,61,39,22,6,0,269,3,10,7,6,21,9,0,6,0,69,53,82,47,28,30,20,15,7,0,267,99,117,50,32,13,15,9,0,0,344,5,22,25,15,25,17,5,0,0,114,12,10,10,5,10,9,10,0,0,64,0,18,31,39,48,31,7,12,0,188,3,3,8,21,38,31,26,9,0,143,13,77,134,142,183,140,104,25,0,802,3,14,15,16,14,14,7,4,0,92,3,17,25,21,26,37,17,0,0,146,53,99,83,89,45,57,27,7,0,467,15,40,113,143,178,151,95,27,0,764,17,34,16,12,12,3,5,0,0,93,9,11,18,11,10,6,15,4,0,79,12,24,33,38,51,37,25,13,0,236
503011036,4,0,0,0,5,5,0,0,0,16,0,4,30,65,102,56,16,4,0,280,3,8,4,15,18,14,4,0,0,77,0,0,4,5,14,5,0,0,0,30,9,10,30,28,46,32,14,4,0,172,3,7,9,6,17,10,4,0,0,57,32,28,20,13,16,11,9,0,0,129,49,26,7,14,12,13,7,0,0,121,9,5,3,13,11,9,4,0,0,54,9,5,4,5,4,7,0,0,0,22,0,13,17,18,50,22,9,0,0,130,0,0,9,5,26,16,9,3,0,70,4,23,50,79,112,92,51,9,0,426,0,0,3,3,7,10,8,0,0,38,0,9,91,73,34,15,10,0,0,238,12,23,13,11,34,34,21,0,0,158,4,13,39,41,66,46,36,9,0,249,24,9,3,6,6,0,3,0,0,56,0,4,3,6,7,12,10,0,0,37,11,5,10,29,19,23,9,0,0,105
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,5,0,0,3,0,0,0,0,15,0,19,80,125,84,41,9,0,0,351,0,5,32,35,31,14,0,0,0,122,0,0,13,19,14,9,0,0,0,56,13,20,95,112,85,66,8,0,0,394,5,3,15,22,27,14,8,0,0,86,45,36,38,29,32,15,7,0,0,208,44,28,40,27,13,10,0,0,0,162,0,6,23,26,37,22,5,0,0,123,0,6,10,14,10,4,0,0,0,50,0,4,35,37,45,18,5,0,0,137,0,0,14,17,21,9,0,0,0,61,0,31,121,183,166,60,21,3,0,580,5,5,22,15,15,13,5,0,0,76,0,7,42,56,53,60,19,0,0,235,4,11,53,48,46,35,12,0,0,209,7,17,85,66,48,31,16,0,0,264,13,8,13,9,15,8,5,0,0,65,8,3,21,22,13,22,9,0,0,87,6,12,27,35,29,14,8,0,0,125
503021039,0,0,6,3,10,8,0,0,0,31,0,16,125,147,96,76,4,0,0,469,4,15,36,50,31,33,13,0,0,190,0,4,13,16,14,12,5,0,0,66,9,34,108,99,83,84,21,0,0,444,0,8,18,26,37,27,0,3,0,116,38,77,86,57,45,24,13,0,0,347,50,73,98,50,26,22,10,0,0,330,6,13,44,43,46,28,9,0,0,193,0,7,22,22,18,4,4,0,0,79,0,10,39,49,47,34,15,0,0,193,0,4,15,18,15,19,12,0,0,83,0,32,210,221,178,112,39,0,0,783,5,13,20,34,17,28,4,0,0,125,0,14,65,72,81,71,11,3,0,324,10,26,63,52,53,66,32,0,0,297,3,17,93,85,72,52,19,0,0,354,18,20,38,21,16,9,5,0,0,133,4,9,29,25,30,23,5,0,0,136,10,18,56,44,37,22,13,0,0,199
503021040,0,0,0,3,3,0,0,0,0,12,0,8,76,85,39,29,0,0,0,238,4,6,11,29,37,18,3,0,0,112,0,0,9,7,8,8,0,0,0,39,15,17,81,61,62,39,12,5,0,295,0,3,12,10,10,13,0,0,0,61,23,34,57,22,24,17,10,0,0,180,30,35,63,30,8,9,0,0,0,184,6,9,24,19,22,22,7,0,0,98,0,4,20,13,8,0,0,0,0,43,0,9,19,36,21,13,4,0,0,96,0,4,11,19,13,7,6,0,0,53,0,15,112,162,98,80,27,6,0,487,0,7,13,25,10,10,4,3,0,77,0,8,41,35,41,33,9,0,0,178,8,12,39,35,37,38,13,0,0,184,3,17,78,52,36,40,12,0,0,238,8,11,23,24,13,9,3,5,0,87,0,0,23,14,13,4,5,0,0,70,0,7,31,23,17,14,13,0,0,103
503021042,0,4,0,6,6,11,7,0,3,28,0,13,103,134,150,46,20,3,0,474,0,7,31,37,38,20,10,0,0,148,0,0,9,10,19,4,5,0,0,51,3,21,56,71,66,41,17,0,0,273,4,0,16,25,24,16,10,0,0,102,40,39,48,30,27,19,6,0,0,220,72,44,56,21,12,14,10,0,0,233,4,5,19,26,31,27,10,4,0,130,0,11,25,11,3,14,5,0,0,69,0,5,43,67,21,30,21,8,0,197,0,7,26,9,18,20,17,10,3,103,7,65,233,226,194,146,76,16,0,954,4,8,12,16,8,14,10,0,0,81,0,8,56,49,43,45,20,0,0,222,16,23,66,60,57,63,30,4,0,316,5,26,166,138,88,98,37,17,0,573,15,20,28,13,12,17,3,0,0,107,5,9,22,13,18,12,6,0,0,82,11,11,51,56,35,34,12,5,0,208
503021043,0,0,0,0,3,5,3,3,0,22,4,12,90,168,123,56,9,0,0,466,3,12,62,57,30,28,14,3,0,206,0,0,9,19,16,5,4,0,0,58,18,32,115,101,85,62,25,0,0,434,3,7,21,48,32,21,4,0,0,138,48,55,118,117,41,19,23,4,0,418,69,60,124,60,25,7,5,0,0,341,0,14,65,84,32,22,7,0,0,238,8,8,20,20,7,9,0,0,0,78,0,11,43,60,48,26,5,0,0,193,0,8,18,21,14,18,12,0,0,91,0,44,185,241,183,103,33,8,0,799,4,17,104,106,35,18,8,0,0,290,7,12,74,55,58,39,9,0,0,258,17,25,79,59,61,57,13,0,0,309,7,24,155,161,105,81,35,0,0,571,9,18,38,24,17,15,0,0,0,125,3,15,21,25,13,11,9,0,0,106,3,25,66,87,35,23,10,0,3,249
503021295,0,0,7,7,3,0,0,0,0,21,0,24,195,146,81,61,8,3,0,520,4,12,49,33,24,23,15,0,0,157,0,0,26,18,10,3,0,0,0,51,3,24,106,68,47,43,9,0,0,301,0,3,27,28,20,15,3,0,0,91,8,33,72,31,26,20,14,3,0,206,21,85,175,70,20,15,6,0,0,398,0,19,47,48,29,31,10,0,0,191,0,4,16,6,6,3,0,0,0,36,0,3,44,30,12,22,7,0,0,118,0,3,24,17,11,12,11,8,0,83,0,37,233,179,73,61,34,10,0,626,0,9,49,32,17,12,0,6,0,124,0,9,50,58,44,39,12,5,0,216,4,15,42,45,17,21,13,0,0,152,5,11,112,65,45,35,13,5,0,292,5,8,23,18,5,9,6,3,0,79,0,4,38,16,13,5,4,0,0,86,5,21,72,51,29,25,0,4,0,203
503021296,0,0,3,3,0,0,0,0,0,8,0,20,150,104,41,27,0,0,0,344,0,9,49,36,19,10,3,0,0,126,0,3,13,12,3,0,0,0,0,40,4,27,122,70,37,18,13,0,0,290,0,3,28,29,14,9,3,0,0,85,5,41,92,39,25,15,14,0,0,233,8,77,208,95,19,21,12,0,0,435,0,12,56,41,35,4,7,0,0,156,0,0,26,10,9,6,0,0,0,56,0,10,64,33,13,19,4,0,0,141,0,0,14,13,14,9,4,0,0,59,0,40,263,177,90,43,14,0,0,638,0,17,40,27,12,8,0,0,0,116,0,10,68,52,50,38,6,0,0,226,3,13,69,46,33,25,5,0,0,198,0,13,119,78,38,16,13,3,0,280,0,7,55,19,10,13,4,0,0,112,0,7,31,35,12,11,6,3,0,109,0,19,89,51,16,9,3,0,0,196
