SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
506011112,9,38,0,38,..,10,5,16,0,16,..,0,0,0,0,0,..,15,0,19,0,19,..,315,116,435,12,443,..,824,170,991,18,1007,..,39,8,46,331,378,4409,865,174,1038,348,5793
506011114,23,80,0,86,..,40,3,43,0,43,..,0,0,0,0,0,..,10,4,18,0,24,..,284,45,330,10,338,..,1035,139,1170,25,1191,..,38,12,47,730,777,8631,1074,146,1223,753,10604
506011115,0,0,0,0,..,20,0,22,0,22,..,0,0,0,0,0,..,4,0,4,0,4,..,152,3,155,6,162,..,586,32,616,11,625,..,28,0,26,288,319,7301,608,31,642,298,8241
506011116,0,0,0,0,..,9,0,14,0,14,..,3,0,3,0,3,..,11,0,10,0,10,..,118,6,125,3,126,..,449,37,485,3,489,..,16,0,16,207,225,6534,464,37,496,211,7243
506011117,23,200,4,206,..,32,3,36,0,36,..,3,0,6,0,6,..,18,7,27,0,31,..,687,184,869,18,883,..,2330,329,2663,39,2694,..,62,20,82,640,718,7997,2391,347,2736,668,11409
506011307,22,419,5,427,..,39,0,45,0,45,..,15,0,15,0,15,..,8,0,8,0,8,..,498,44,540,16,558,..,4664,449,5115,77,5194,..,54,3,63,289,351,6128,4720,454,5177,369,11667
506011308,25,361,3,364,..,31,7,37,0,37,..,10,0,9,0,9,..,32,3,38,0,38,..,654,68,720,18,741,..,6223,640,6865,111,6979,..,59,15,72,392,469,8610,6280,660,6940,508,16049
506021118,0,29,0,35,..,54,22,76,0,76,..,14,6,23,0,23,..,129,38,166,3,167,..,572,82,656,22,673,..,3343,510,3855,48,3903,..,68,10,72,1173,1245,9934,3406,522,3928,1223,15082
506021119,0,44,0,44,..,61,3,67,4,71,..,16,10,26,0,29,..,112,30,141,3,146,..,548,77,626,11,633,..,3495,450,3942,42,3982,..,117,8,120,978,1101,12154,3606,458,4065,1021,17245
506021120,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,20,20,0,0,0,0,20,20
506021123,5,48,0,48,..,81,13,97,0,97,..,8,0,14,5,14,..,121,29,149,0,147,..,446,48,497,8,504,..,3827,399,4228,44,4277,..,91,8,99,817,920,10621,3921,410,4326,865,15816
506021309,0,22,0,22,..,44,22,67,0,67,..,18,7,19,0,19,..,97,21,117,4,118,..,450,63,514,8,520,..,2571,364,2937,38,2973,..,63,10,69,594,662,5222,2635,368,3001,629,8864
506021310,3,22,0,22,..,32,4,37,0,36,..,36,7,45,0,45,..,56,12,68,0,68,..,421,82,504,12,516,..,2390,374,2764,40,2803,..,46,10,59,363,420,4178,2438,381,2818,403,7394
506021311,3,27,0,27,..,48,9,55,0,58,..,16,8,22,0,22,..,104,19,122,0,122,..,458,80,541,13,551,..,2904,471,3377,46,3422,..,68,8,76,602,677,6796,2979,477,3455,651,10897
506031124,4,87,0,87,..,69,21,89,0,89,..,52,22,73,0,77,..,175,49,226,4,225,..,1229,132,1366,20,1386,..,6744,911,7655,86,7744,..,163,22,180,1447,1630,11242,6908,932,7836,1533,20612
506031125,0,128,0,128,..,24,3,24,0,24,..,5,0,3,0,3,..,27,16,43,0,43,..,255,14,270,0,273,..,3068,459,3526,23,3553,..,59,5,63,204,271,6256,3125,467,3595,227,10078
506031126,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,0,0,0,0,4,3
506031127,9,171,4,177,..,70,19,87,0,91,..,253,84,338,0,338,..,155,41,204,5,206,..,1252,178,1429,48,1479,..,10024,1586,11610,174,11783,..,190,36,227,1190,1418,7454,10216,1622,11840,1367,20655
506031128,17,129,4,128,..,51,11,57,0,57,..,27,9,34,0,39,..,54,16,78,0,78,..,398,52,452,10,457,..,3512,760,4265,36,4304,..,77,16,93,467,555,9132,3589,775,4359,500,13992
506031129,13,296,3,296,..,35,0,36,0,39,..,22,0,22,0,22,..,70,23,85,0,85,..,322,25,350,11,353,..,4948,578,5528,44,5567,..,45,13,61,303,365,8581,4995,590,5584,347,14518
506031130,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,5,5,7,9,0,9,5,16
506031131,16,510,6,513,..,38,6,42,0,45,..,21,0,23,0,23,..,82,17,102,0,103,..,561,39,600,11,615,..,7551,1026,8575,48,8623,..,103,11,115,359,474,10164,7651,1037,8687,408,19262
506041132,32,201,6,205,..,77,15,92,0,92,..,117,25,144,0,144,..,129,31,160,4,163,..,1530,450,1982,22,2006,..,7287,1537,8827,96,8921,..,183,52,239,1139,1379,9979,7476,1588,9065,1238,20280
506041133,29,615,6,618,..,53,9,60,0,60,..,19,3,28,0,28,..,112,36,142,0,142,..,815,95,907,20,921,..,8965,1472,10434,93,10527,..,102,19,123,1766,1889,12004,9063,1491,10558,1855,24415
506041134,56,321,4,317,..,80,14,93,0,93,..,18,10,29,0,31,..,63,30,92,0,92,..,1313,470,1776,32,1810,..,4484,940,5425,75,5496,..,161,32,190,1344,1534,14116,4639,976,5614,1418,21146
506041135,20,335,0,340,..,57,9,63,0,65,..,30,3,34,0,34,..,50,11,57,0,57,..,1126,191,1316,21,1331,..,6458,851,7304,80,7382,..,133,27,161,698,859,13626,6593,876,7465,778,21869
506041136,34,229,3,234,..,45,10,53,0,53,..,29,5,35,0,31,..,36,17,58,0,58,..,1275,407,1677,24,1703,..,4518,820,5342,60,5402,..,114,37,154,974,1126,8477,4634,857,5497,1034,15005
506041137,30,233,0,233,..,94,19,112,0,109,..,50,11,59,0,59,..,98,47,145,6,155,..,994,192,1192,19,1209,..,6003,1193,7197,69,7270,..,112,32,149,912,1059,15337,6115,1225,7339,986,23665
506051138,8,140,0,147,..,53,11,67,3,73,..,13,4,22,0,22,..,30,3,33,0,33,..,932,174,1105,23,1124,..,3906,494,4402,60,4465,..,107,10,117,902,1020,14244,4021,503,4518,961,19729
506051139,0,11,0,11,..,33,3,38,0,38,..,0,0,0,0,0,..,18,4,26,0,26,..,217,31,248,3,248,..,985,103,1089,16,1108,..,31,3,38,524,558,10535,1019,104,1120,543,12198
506051140,4,17,0,13,..,42,4,48,0,48,..,0,0,0,0,0,..,7,0,7,0,7,..,154,21,175,5,182,..,932,71,998,20,1023,..,36,0,35,465,501,13612,967,74,1041,488,15136
506051141,0,5,0,5,..,30,6,31,0,31,..,0,0,0,0,0,..,8,6,14,0,14,..,132,17,147,0,143,..,743,64,810,5,809,..,26,5,31,386,412,10478,770,66,836,386,11698
506061142,8,91,0,92,..,30,0,28,0,28,..,4,0,4,0,4,..,13,8,17,0,17,..,735,70,809,15,823,..,2660,238,2899,37,2930,..,88,12,100,725,829,16712,2749,247,2998,761,20471
506061143,0,0,0,0,..,6,0,8,0,8,..,0,0,0,0,0,..,8,12,18,0,18,..,96,7,102,3,100,..,351,39,389,5,397,..,21,0,21,301,324,6449,370,39,415,305,7165
506061144,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,46,0,45,5,46,..,155,9,166,5,165,..,8,0,12,630,643,3795,171,6,178,635,4607
506071145,0,35,0,36,..,54,9,63,0,64,..,14,3,20,0,20,..,50,9,62,0,62,..,332,27,358,14,373,..,2741,272,3014,42,3057,..,66,7,67,663,735,10790,2806,280,3081,704,14575
506071146,0,44,0,44,..,30,4,27,0,27,..,21,5,26,0,26,..,54,16,76,0,73,..,294,49,349,9,361,..,2522,312,2832,37,2868,..,64,12,78,507,584,8199,2585,323,2913,538,11653
506071147,0,50,0,50,..,53,17,70,0,70,..,13,0,13,0,13,..,113,23,132,0,132,..,316,33,347,9,360,..,2656,285,2939,31,2973,..,68,4,72,813,883,13364,2720,294,3016,846,17226
507011148,8,101,0,102,..,37,11,47,0,47,..,7,0,7,0,7,..,47,10,60,0,59,..,444,46,492,15,507,..,4482,585,5057,57,5121,..,97,5,101,541,641,15982,4575,586,5159,597,21746
507011150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,15,0,0,0,3,21
507011151,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
507011152,0,4,0,4,..,23,6,26,0,26,..,0,0,0,0,0,..,16,0,20,0,20,..,104,14,118,0,120,..,1546,162,1707,11,1716,..,38,5,41,462,506,7592,1582,165,1751,473,9816
507011153,0,16,0,16,..,13,0,17,0,17,..,13,0,15,0,15,..,27,6,30,0,30,..,160,7,168,5,170,..,1273,128,1405,14,1419,..,27,6,39,394,426,6653,1304,135,1439,412,8503
507011154,5,22,0,22,..,34,5,39,0,39,..,4,3,8,0,8,..,30,8,42,0,42,..,314,39,355,11,367,..,2067,298,2360,33,2393,..,70,9,77,745,827,8111,2132,305,2435,786,11327
507011155,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,6,0,0,0,3,10
507011158,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,55,0,58,0,61,..,478,58,535,10,543,..,19,0,19,149,160,3035,492,58,555,158,3741
507011159,3,25,0,25,..,42,9,53,0,56,..,5,0,6,0,6,..,35,14,49,4,49,..,257,33,290,4,297,..,1992,280,2274,29,2299,..,58,14,69,548,618,8810,2047,296,2341,574,11723
507011160,0,6,0,6,..,23,0,25,0,29,..,6,0,7,0,7,..,23,10,32,0,32,..,237,33,275,8,281,..,2337,431,2767,27,2793,..,60,12,73,394,462,8009,2397,447,2842,418,11268
507011161,3,96,0,95,..,45,6,49,0,49,..,0,0,0,0,0,..,51,13,61,3,65,..,450,55,511,13,520,..,4253,559,4816,64,4881,..,75,8,92,550,643,11939,4334,568,4903,616,17454
507011163,0,3,0,4,..,17,6,29,0,29,..,12,0,11,0,11,..,8,6,17,0,17,..,139,25,166,9,176,..,1148,168,1314,17,1338,..,40,3,43,306,344,5956,1185,170,1361,323,7631
507011259,0,10,0,10,..,21,4,25,0,25,..,4,0,9,0,9,..,16,0,16,0,16,..,241,29,277,9,281,..,1899,192,2093,23,2112,..,47,3,55,368,420,7597,1942,201,2147,389,10128
507011260,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,8,5,13,0,13,..,15,4,16,0,16,..,334,38,371,3,373,..,8,0,9,58,64,2010,338,42,380,59,2446
507021164,0,0,0,0,..,7,0,7,0,7,..,0,0,6,0,6,..,0,7,5,0,5,..,73,5,79,6,78,..,536,42,582,3,586,..,21,5,25,308,335,6902,553,51,603,315,7819
507021165,0,8,0,8,..,21,3,20,0,20,..,4,0,4,0,4,..,20,4,21,0,21,..,249,34,285,3,291,..,1715,275,1989,19,2010,..,47,4,50,1075,1118,13587,1762,281,2038,1089,16720
507021166,0,0,0,0,..,29,0,32,0,29,..,18,0,18,0,18,..,18,6,18,6,24,..,272,30,300,4,301,..,1847,238,2089,25,2116,..,51,8,53,823,878,12376,1896,249,2144,848,15372
507021167,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,5
507031169,3,90,0,89,..,54,5,56,0,56,..,0,0,0,0,0,..,16,7,21,0,21,..,793,65,854,19,876,..,5035,499,5530,87,5617,..,87,7,98,729,826,11510,5119,503,5627,816,17953
507031170,0,5,0,5,..,24,3,30,0,30,..,0,0,0,0,0,..,29,9,33,0,33,..,156,15,170,4,185,..,750,73,824,16,839,..,45,3,48,452,497,6102,791,79,871,467,7434
507031172,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,7,0,7,..,0,0,0,7,7,64,12,0,7,7,75
507031173,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,3,17,4,0,4,0,24
507031174,0,27,0,27,..,36,4,43,0,49,..,0,0,0,0,0,..,30,3,30,0,30,..,240,18,261,9,269,..,1563,186,1748,20,1765,..,50,4,63,733,797,8726,1615,192,1810,753,11286
507031261,6,43,0,43,..,12,0,16,0,16,..,0,0,0,0,0,..,17,6,25,0,26,..,241,15,256,6,260,..,1428,126,1554,28,1582,..,14,3,14,1457,1473,6030,1441,132,1573,1481,9084
507041175,0,45,0,45,..,18,8,30,0,30,..,8,0,8,0,8,..,47,4,51,0,51,..,191,13,210,4,213,..,2497,247,2740,16,2756,..,45,5,50,333,379,8584,2548,249,2791,343,11725
507041176,0,46,0,44,..,20,3,22,0,25,..,8,0,8,0,8,..,18,0,18,0,18,..,58,3,60,0,60,..,1024,122,1145,11,1155,..,14,0,19,100,113,2564,1040,122,1161,112,3832
507041177,0,5,0,5,..,34,0,43,0,43,..,5,0,5,0,5,..,8,0,13,0,13,..,174,16,192,4,193,..,1237,110,1344,18,1360,..,38,4,43,577,614,12798,1273,114,1389,587,14778
507041178,0,44,0,44,..,39,8,50,0,52,..,14,3,15,0,15,..,43,4,48,0,53,..,205,28,230,4,240,..,3092,346,3441,28,3466,..,71,5,78,404,481,11528,3165,351,3517,429,15476
507041179,0,108,0,108,..,27,0,22,0,22,..,3,0,3,0,3,..,18,0,22,0,22,..,125,16,139,4,145,..,2420,286,2706,19,2721,..,30,5,36,246,285,5019,2449,293,2742,267,8030
507041180,0,65,0,66,..,17,3,26,0,26,..,0,0,0,0,0,..,29,11,42,0,42,..,118,14,134,0,135,..,1976,257,2231,19,2249,..,27,0,25,180,206,8422,1997,260,2256,198,10883
507041181,0,30,0,30,..,36,3,37,0,37,..,7,0,7,0,7,..,18,0,18,0,18,..,166,20,185,0,188,..,1807,136,1946,15,1963,..,55,0,60,518,576,14911,1866,142,2007,536,17452
507041182,6,90,0,90,..,36,9,46,0,46,..,3,0,3,0,3,..,64,12,84,0,84,..,195,13,210,9,219,..,2897,344,3236,22,3264,..,60,9,67,568,637,8590,2956,350,3307,593,12489
507041183,0,0,0,0,..,18,5,24,0,24,..,0,0,0,0,0,..,16,5,17,0,17,..,89,20,108,0,112,..,617,76,693,15,707,..,34,0,34,309,344,4400,648,76,727,318,5447
507041184,0,37,0,37,..,8,0,8,0,8,..,0,0,0,0,0,..,14,9,28,0,28,..,67,4,69,0,69,..,1739,242,1983,11,1997,..,38,0,36,110,152,3871,1776,252,2021,123,6020
507051186,0,3,0,3,..,30,4,29,0,36,..,3,0,3,0,3,..,18,0,16,0,19,..,167,22,186,0,190,..,660,65,730,10,734,..,36,14,44,518,567,7203,698,78,770,530,8503
507051187,0,8,0,8,..,32,7,41,0,41,..,0,0,0,0,0,..,10,9,22,0,21,..,184,15,198,11,203,..,832,87,922,13,934,..,50,3,52,704,753,11791,884,91,975,715,13477
507051188,0,7,0,7,..,35,17,43,0,43,..,0,0,0,0,0,..,44,13,58,0,58,..,243,43,285,8,291,..,1273,201,1477,18,1495,..,70,3,74,1475,1550,13366,1337,211,1550,1494,16411
507051189,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
507051190,0,4,0,4,..,49,4,49,0,52,..,0,0,0,0,0,..,7,0,9,0,9,..,130,18,142,7,151,..,621,63,681,10,695,..,42,0,45,716,760,10588,663,62,724,730,12039
507051191,0,0,0,0,..,50,8,52,0,52,..,4,0,4,0,4,..,13,3,15,0,22,..,244,28,273,9,281,..,1091,76,1170,22,1189,..,76,3,84,843,925,20063,1169,80,1249,861,22178
507051192,0,18,0,18,..,47,3,55,0,51,..,0,0,0,0,0,..,46,28,73,0,73,..,208,39,241,10,248,..,942,116,1057,12,1070,..,48,6,45,735,785,10682,986,115,1105,743,12539
507051193,0,9,0,9,..,54,5,59,0,59,..,0,0,0,0,0,..,13,5,21,0,20,..,173,14,187,3,195,..,614,56,666,7,678,..,40,3,43,502,543,9518,651,60,712,512,10741
507051312,0,44,0,42,..,37,0,35,0,35,..,0,0,0,0,0,..,14,4,13,3,21,..,366,37,401,7,409,..,1267,103,1368,21,1389,..,41,5,47,634,686,9579,1305,108,1415,656,11651
507051313,0,45,0,45,..,48,8,54,0,54,..,6,0,8,0,12,..,36,8,42,0,42,..,615,46,662,11,677,..,2520,204,2722,21,2741,..,114,0,113,1110,1217,22086,2632,205,2834,1125,26046
507051314,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,3,3,0,3,..,31,0,33,0,33,..,115,11,124,0,122,..,7,0,7,101,108,1862,120,11,130,102,2096
509011225,0,14,0,14,..,28,0,35,0,35,..,0,0,0,0,0,..,17,0,19,0,19,..,183,28,209,0,214,..,981,93,1068,9,1077,..,48,4,50,728,780,12971,1025,94,1121,740,14828
509011226,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,32,0,32,0,32,..,139,3,136,0,138,..,9,0,10,274,286,3282,146,4,149,277,3707
509011227,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,56,3,59,0,59,..,216,19,230,0,232,..,7,0,7,233,242,4738,220,19,240,240,5211
509011228,0,3,0,3,..,5,3,9,0,9,..,0,0,0,0,0,..,16,5,19,0,19,..,35,0,36,0,38,..,229,14,237,5,238,..,13,0,13,576,587,5481,237,14,247,576,6310
509011229,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,17,..,145,8,150,0,153,..,3,4,4,249,256,2454,146,8,158,254,2862
509011230,0,7,0,7,..,8,0,7,0,7,..,0,0,0,0,0,..,4,6,6,0,6,..,209,161,374,12,386,..,524,264,788,17,801,..,30,9,40,444,482,3226,557,275,826,454,4512
509011231,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,3,13,0,13,..,34,4,39,3,44,..,161,7,177,8,184,..,8,0,4,389,396,3473,169,10,183,395,4053
509011232,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,25,4,24,0,24,..,94,7,102,0,103,..,3,0,3,467,469,3108,99,7,104,470,3679
509011233,0,3,0,3,..,16,0,16,0,16,..,5,0,5,0,5,..,15,0,16,0,16,..,172,96,271,0,273,..,702,130,835,4,835,..,23,5,26,528,562,9944,726,134,858,535,11333
509011234,0,0,0,0,..,4,3,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,108,43,143,0,143,..,276,65,338,3,338,..,9,0,8,609,622,4425,283,65,349,614,5388
509011235,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,..,12,5,10,0,10,..,0,0,0,0,0,..,3,0,8,0,8,..,88,5,90,3,91,..,243,17,257,3,264,..,15,0,15,449,464,5208,256,17,273,453,5930
509021237,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,31,4,36,0,37,..,140,6,145,11,155,..,19,0,24,505,530,3108,161,6,168,515,3789
509021238,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,23,..,85,13,96,0,94,..,3,0,3,323,320,3378,88,13,102,324,3801
509021239,0,0,0,0,..,11,0,14,0,14,..,0,0,0,0,0,..,25,23,42,0,42,..,134,18,152,14,170,..,527,106,638,18,659,..,21,0,23,753,776,7503,554,108,658,775,8929
509021240,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,4,4,0,4,..,58,0,58,6,62,..,213,17,232,4,239,..,7,5,10,619,636,4018,220,23,241,627,4893
509021241,0,0,0,0,..,4,3,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,29,3,37,3,36,..,226,14,238,4,241,..,19,0,23,568,591,3639,246,18,253,575,4471
509021242,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,26,0,26,..,117,12,133,4,128,..,8,0,8,417,426,2447,126,16,141,422,3005
509021243,0,13,0,13,..,11,3,13,0,13,..,0,0,0,0,0,..,11,10,21,0,21,..,94,17,111,0,112,..,533,72,601,10,610,..,25,3,28,1386,1414,9341,557,72,631,1396,11358
509021244,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,4,4,..,38,9,41,0,42,..,134,15,145,0,155,..,11,0,13,502,515,3932,145,17,160,507,4601
509021245,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,4,0,0,0,..,41,4,43,0,43,..,150,8,156,5,159,..,7,0,7,478,488,4509,159,10,164,481,5158
509031246,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,45,5,47,0,50,..,120,7,129,3,125,..,8,0,16,310,319,3054,129,9,141,311,3504
509031247,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,35,0,35,0,34,..,134,16,143,0,147,..,13,0,11,492,509,3592,143,18,158,499,4249
509031248,0,4,0,4,..,3,0,3,4,5,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,15,0,17,..,79,6,92,6,96,..,7,0,7,213,216,2058,87,6,98,215,2376
509031249,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,4,9,0,9,..,80,13,94,5,96,..,378,28,407,5,415,..,11,3,15,464,478,3479,389,38,423,466,4370
509031250,0,0,0,0,..,0,3,5,0,5,..,0,0,0,0,0,..,0,0,4,0,4,..,29,5,30,0,30,..,113,5,128,0,127,..,10,0,10,506,513,4222,128,5,139,506,4859
510011262,0,17,0,17,..,62,11,71,0,71,..,6,0,10,0,14,..,20,0,25,0,25,..,506,22,532,11,544,..,1492,80,1574,16,1590,..,132,18,149,2053,2206,10859,1624,101,1721,2078,14660
510011263,0,0,0,0,..,7,0,3,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,1912,182,2097,49,2151,..,2116,197,2309,63,2375,..,104,144,243,1293,1536,3130,2218,338,2554,1358,7045
510011264,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,1470,110,1584,73,1658,..,1541,119,1663,73,1735,..,58,12,71,368,434,1440,1594,133,1733,439,3603
510011265,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,13,6,21,0,21,..,483,24,507,19,520,..,835,55,892,30,919,..,64,16,79,1229,1306,5252,901,73,971,1251,7477
510011266,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,361,18,378,18,398,..,439,28,459,24,483,..,18,0,18,239,251,1569,449,26,477,259,2310
510021267,0,0,0,0,..,9,0,7,0,7,..,3,0,7,0,7,..,9,0,9,0,9,..,994,113,1110,8,1120,..,1340,138,1475,16,1485,..,17,6,20,1848,1871,2555,1358,140,1499,1856,5910
510021268,0,3,0,8,..,38,12,52,0,51,..,0,0,0,0,0,..,7,0,7,0,7,..,199,7,207,5,210,..,588,34,626,10,626,..,24,0,25,501,524,3084,612,31,649,511,4239
510021269,0,0,0,0,..,29,0,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,118,10,127,3,129,..,426,31,459,6,463,..,24,0,25,545,573,3213,454,30,483,553,4253
510021270,5,20,0,20,..,55,6,62,0,61,..,5,5,11,0,11,..,40,0,42,0,42,..,425,26,452,12,459,..,1600,117,1719,31,1751,..,162,10,172,1686,1853,7442,1760,127,1890,1716,11046
510031271,0,11,0,11,..,38,5,44,0,50,..,0,0,0,0,0,..,8,0,6,0,6,..,293,18,309,10,318,..,748,44,794,14,811,..,33,0,35,1384,1419,5167,783,43,833,1395,7391
510031272,0,18,0,18,..,110,14,128,0,128,..,4,0,4,0,4,..,33,10,42,0,42,..,420,41,459,14,473,..,1917,142,2063,31,2097,..,108,7,119,2502,2621,12300,2029,157,2184,2534,17013
510031273,0,6,0,6,..,16,4,20,0,20,..,0,0,0,0,0,..,3,0,6,0,6,..,426,6,431,11,437,..,638,29,665,7,678,..,45,3,47,1170,1211,3296,683,32,711,1182,5187
511011274,0,5,0,5,..,31,3,30,0,30,..,0,0,0,0,0,..,18,0,22,0,22,..,94,11,108,0,108,..,471,37,507,7,517,..,48,5,47,1196,1252,10242,516,43,556,1207,12003
511011275,0,0,0,0,..,8,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,62,8,64,0,63,..,210,9,223,0,224,..,20,0,20,394,413,3329,235,9,239,397,3966
511021276,0,3,0,3,..,7,0,9,0,9,..,0,0,0,0,0,..,92,71,162,0,165,..,104,14,122,4,122,..,474,146,625,12,638,..,21,0,24,861,883,3362,502,150,651,866,4879
511021277,0,0,0,0,..,8,5,7,0,7,..,0,0,0,0,0,..,12,0,11,0,11,..,67,0,71,3,75,..,313,24,336,10,349,..,16,0,16,496,511,3797,333,28,358,506,4659
511031278,0,0,0,0,..,36,4,38,0,38,..,0,0,0,0,0,..,0,0,0,0,4,..,155,18,180,7,181,..,533,40,567,6,575,..,46,6,51,1341,1397,5185,580,41,622,1347,7150
511031279,0,24,4,26,..,72,12,80,0,80,..,0,0,0,0,0,..,31,10,43,0,43,..,514,32,548,14,563,..,1924,145,2069,39,2110,..,101,16,116,1088,1208,9891,2023,161,2184,1129,13213
511031280,0,16,0,16,..,15,7,28,0,28,..,9,0,9,0,9,..,13,6,15,0,15,..,241,15,254,8,264,..,960,78,1037,5,1047,..,49,6,57,525,579,7082,1011,82,1092,532,8711
511031281,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
511031282,0,4,0,4,..,16,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,84,8,89,0,89,..,236,12,248,0,249,..,22,0,22,975,1002,3137,260,12,273,979,4389
