SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
504031067,67,0,0,0,0,67,21,0,0,0,0,21,21,0,0,0,0,21,44,0,0,0,0,44,72,0,0,0,0,72,235,0,0,0,0,239,277,4,0,0,0,279,339,0,0,0,0,338,117,0,0,0,0,117,80,0,0,0,0,80,49,0,0,0,0,49,77,0,0,0,0,77,1387,4,0,0,0,1389
504031068,69,0,0,0,0,72,19,0,0,0,0,24,22,0,0,0,0,22,31,0,0,0,0,31,54,10,0,0,0,63,206,24,0,0,0,228,330,35,0,0,0,363,579,40,5,0,0,617,399,18,0,0,0,414,319,11,0,0,0,329,178,0,0,0,4,181,123,3,0,0,0,126,2319,132,7,0,5,2468
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,84,5,0,0,0,84,19,0,0,0,0,19,12,0,0,0,0,15,39,0,0,0,0,38,64,0,0,0,0,64,341,25,0,0,0,372,751,44,0,0,0,790,1127,83,0,0,0,1211,420,16,0,0,0,432,204,10,0,0,0,212,113,8,0,0,0,117,150,8,0,0,0,157,3326,198,8,0,0,3522
504031299,39,0,0,0,0,39,17,0,0,0,0,17,15,0,0,0,0,15,24,5,0,0,0,29,27,0,0,0,0,27,267,8,0,0,0,271,639,14,0,0,0,653,952,12,0,0,0,963,351,0,0,0,0,351,143,0,0,0,0,142,104,0,0,0,0,104,116,0,0,0,0,119,2698,41,0,0,0,2737
504031300,94,7,0,0,0,98,31,0,0,0,0,35,32,5,0,0,0,36,35,0,0,0,0,36,101,5,0,0,0,110,464,17,3,0,0,489,785,20,0,0,0,810,986,13,0,0,0,998,359,0,0,0,0,360,196,6,0,0,0,199,120,0,0,0,0,120,171,9,0,0,0,177,3371,83,8,0,0,3465
505011070,83,9,0,0,0,87,23,3,0,0,0,34,21,4,0,0,0,22,44,0,0,0,0,44,71,13,0,0,0,87,214,32,3,0,0,249,394,43,7,0,0,440,600,28,0,0,0,629,182,9,0,0,0,194,94,4,0,0,0,102,55,4,0,0,0,58,108,3,0,0,0,117,1897,143,13,0,0,2055
505011071,108,4,0,0,0,111,52,0,0,0,0,51,34,6,0,0,0,33,53,0,0,0,0,51,80,0,7,0,0,87,253,15,13,0,0,279,395,22,13,0,0,435,751,3,0,0,0,761,328,3,0,0,0,332,172,0,0,0,0,171,104,0,0,0,0,112,143,4,0,0,0,148,2473,57,45,0,0,2573
505011072,110,5,0,0,0,115,34,3,0,0,0,37,27,0,0,0,0,28,49,0,0,0,0,52,61,0,0,0,0,69,182,12,4,0,0,195,239,25,3,0,0,262,525,27,0,0,0,547,421,12,0,0,0,434,376,7,0,0,0,380,215,0,0,0,0,215,116,7,0,0,0,129,2350,93,12,0,0,2453
505011073,106,5,0,0,0,113,30,5,0,0,0,37,25,0,0,0,0,29,49,3,0,0,0,53,68,0,0,0,0,74,220,18,7,0,0,242,360,42,0,0,0,399,658,30,0,0,0,686,302,12,0,0,0,316,177,8,0,0,0,178,97,4,0,0,0,103,112,7,0,0,0,119,2195,138,6,0,0,2348
505011074,80,8,0,0,0,82,31,4,0,0,0,31,25,7,0,0,0,27,39,8,0,0,0,44,61,4,0,0,0,64,168,28,0,0,0,198,315,36,0,0,0,352,514,29,0,0,0,536,187,9,0,0,0,197,154,10,0,0,0,165,76,0,0,0,0,81,102,8,0,0,0,102,1739,140,0,0,0,1886
505011075,90,7,0,0,0,98,25,0,0,0,0,25,16,0,0,0,0,17,28,3,0,0,0,35,26,3,0,0,0,32,91,8,3,0,0,102,124,20,7,0,0,150,256,26,0,0,0,278,229,9,0,0,0,242,279,10,0,0,0,286,238,6,0,0,0,240,91,3,5,0,0,95,1490,88,18,0,0,1594
505011076,73,0,0,0,0,73,12,0,0,0,0,12,16,0,0,0,0,16,19,0,0,0,0,23,40,0,0,0,0,40,93,0,4,0,0,99,125,0,0,0,0,125,258,0,0,0,0,260,289,5,0,0,0,289,410,0,5,0,0,412,332,0,0,0,0,330,111,5,0,0,0,111,1767,14,7,0,0,1790
505011077,85,5,7,0,0,100,45,5,5,0,0,44,26,0,3,0,0,33,38,9,13,0,0,56,56,0,10,0,0,69,198,33,40,0,0,265,265,33,41,0,0,343,456,29,15,0,0,504,218,9,11,0,0,242,135,7,9,0,0,140,83,0,0,0,0,85,89,9,4,0,0,101,1699,130,146,0,0,1983
505011078,107,15,0,0,0,124,33,0,0,0,0,37,31,0,0,0,0,31,48,8,0,0,0,54,66,3,0,0,0,72,186,25,0,0,0,209,247,30,0,0,0,284,552,42,0,0,0,593,283,13,0,0,0,291,193,8,0,0,0,201,88,4,0,0,0,92,104,10,0,0,0,115,1948,158,0,0,0,2101
505011079,80,4,0,0,0,80,22,3,0,0,0,23,24,4,0,0,0,24,41,5,0,0,0,48,52,0,0,0,0,56,111,11,0,0,0,119,137,16,0,0,0,152,352,27,3,0,0,384,275,12,0,0,0,291,292,0,0,0,0,296,214,3,0,0,0,216,121,5,0,0,0,123,1723,94,5,0,0,1820
505011080,67,0,0,0,0,71,16,0,0,0,0,16,18,0,0,0,0,18,26,0,0,0,0,26,24,0,0,0,0,24,103,3,0,0,0,108,108,0,0,0,0,107,234,4,0,0,0,241,185,4,0,0,0,188,179,0,0,0,0,183,147,3,0,0,0,154,80,0,0,0,0,85,1193,25,0,0,0,1211
505011081,64,6,0,0,0,76,21,3,0,0,0,26,19,0,0,0,0,21,32,3,0,0,0,41,42,5,0,0,0,46,133,10,0,0,0,144,222,28,0,0,0,245,463,19,0,0,0,481,223,9,0,0,0,238,139,3,0,0,0,137,44,0,0,0,0,44,81,5,0,0,0,89,1498,88,5,0,0,1595
505011082,77,8,0,0,0,85,12,10,0,0,0,27,11,0,0,0,0,11,21,0,0,0,0,25,34,3,0,0,0,35,83,12,6,0,0,100,96,10,6,0,0,109,164,26,0,0,0,181,156,22,0,0,0,174,237,18,0,0,0,252,244,26,0,0,0,264,87,3,0,0,0,99,1217,135,12,0,0,1370
505011083,58,3,0,0,0,61,21,0,0,0,0,27,29,0,0,0,0,29,21,0,0,0,0,21,53,3,0,0,0,52,129,0,0,0,0,129,163,17,0,0,0,180,407,12,0,0,0,416,282,3,0,0,0,282,194,0,0,0,0,194,98,0,0,0,0,97,75,0,0,0,0,81,1528,39,0,0,0,1570
505021084,78,31,0,0,0,108,15,17,0,0,0,30,23,10,0,0,0,38,50,19,0,0,0,70,52,36,0,0,0,81,161,148,0,0,0,316,224,195,3,0,0,421,431,187,3,0,0,619,197,50,0,0,0,245,185,33,0,0,0,225,93,8,0,0,0,100,98,35,0,0,0,131,1608,771,12,0,0,2389
505021085,115,25,0,0,0,139,45,8,0,0,0,59,35,13,0,0,0,50,72,38,4,0,0,111,124,39,6,0,0,166,437,140,13,0,0,592,522,127,8,0,0,655,350,71,6,0,0,433,102,24,0,0,0,128,52,9,0,0,0,63,41,13,0,0,0,45,134,37,0,0,0,175,2030,536,50,0,0,2622
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,85,37,0,0,0,121,21,10,4,0,0,34,12,11,0,0,0,24,39,18,0,0,0,63,30,33,4,0,0,73,141,134,8,0,0,283,189,254,23,0,0,462,415,352,19,0,0,777,261,141,0,0,0,405,282,104,3,0,0,387,166,38,0,0,0,207,99,72,3,0,0,175,1740,1205,75,0,0,3012
505021089,132,5,3,0,0,144,43,5,0,0,0,49,34,0,0,0,0,41,58,3,0,0,0,70,69,4,0,0,0,72,206,23,0,0,0,234,231,34,3,0,0,268,497,52,6,0,0,552,459,37,0,0,0,502,607,34,0,0,0,641,430,18,0,0,0,452,159,4,0,0,0,164,2936,221,15,8,0,3184
505021090,76,28,0,0,0,104,20,14,0,0,0,30,22,12,0,0,0,35,32,38,3,0,0,72,57,63,9,0,0,128,288,281,7,0,0,577,396,372,0,0,0,773,299,273,0,0,0,570,78,60,0,0,0,138,59,40,0,0,0,107,33,22,0,0,0,50,86,68,0,0,0,156,1450,1274,19,0,0,2744
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
505021092,59,50,12,0,0,119,26,9,0,0,0,39,8,11,6,0,0,27,18,33,5,0,0,55,41,41,11,0,0,92,67,123,37,0,0,229,99,195,59,0,0,361,245,335,52,0,0,638,221,139,21,0,0,377,233,104,17,0,0,359,135,66,20,0,0,223,59,65,19,0,0,138,1206,1184,256,0,0,2649
505021093,87,20,4,0,0,108,20,5,3,0,0,33,12,7,5,0,0,31,20,8,10,0,0,40,42,22,9,0,0,74,91,84,26,0,0,204,138,122,21,0,0,285,250,102,13,0,0,362,171,37,0,0,0,210,243,17,0,0,0,266,220,11,0,0,0,238,96,20,4,0,0,122,1405,458,100,0,0,1961
505021094,37,6,0,0,0,44,8,4,0,0,0,15,9,3,0,0,0,15,8,6,0,0,0,17,19,8,0,0,0,23,38,18,0,0,0,49,40,17,4,0,0,61,88,31,4,0,0,122,93,33,0,0,0,123,166,21,6,0,0,193,221,10,0,0,0,229,66,9,0,0,0,80,797,170,19,0,0,979
505021095,39,50,11,0,0,100,10,12,0,0,0,23,11,12,6,0,0,34,13,32,11,0,0,52,24,56,6,0,0,83,52,184,44,0,0,275,117,213,32,0,0,355,194,209,14,0,0,416,125,78,3,0,0,205,91,58,0,0,0,153,57,23,0,0,0,87,27,37,3,0,0,80,764,971,126,0,0,1868
505021096,105,18,10,0,0,129,24,0,0,0,0,25,12,6,0,0,0,17,28,11,4,0,0,35,25,7,9,0,0,36,70,39,28,0,0,132,71,41,24,0,0,141,194,65,9,0,0,275,138,59,8,0,0,200,312,53,6,0,0,375,418,43,4,0,0,472,92,24,8,0,0,116,1484,362,111,0,0,1957
505021097,70,35,10,0,0,116,20,6,0,0,0,24,11,12,0,0,0,26,28,21,13,0,0,58,41,24,12,0,0,70,102,119,63,0,0,281,110,128,52,0,0,284,224,169,49,0,0,438,175,80,15,0,0,272,210,68,5,0,0,288,223,30,0,0,0,253,81,35,3,0,0,123,1287,718,231,0,0,2234
505021301,77,3,0,0,0,81,12,3,0,0,0,17,27,3,0,0,0,32,34,0,4,0,0,34,44,5,0,0,0,50,142,29,0,0,0,167,132,27,0,0,0,161,279,19,0,0,0,300,170,9,0,0,0,182,211,4,0,0,0,214,161,3,0,0,0,162,81,5,0,0,0,88,1366,115,9,0,0,1489
505021302,73,37,4,0,0,107,20,6,0,0,0,31,12,8,0,0,0,22,23,13,0,0,0,48,35,27,5,0,0,68,123,112,12,0,0,242,167,118,5,0,0,284,304,135,7,0,0,450,155,32,0,0,0,187,146,32,0,0,0,175,86,14,0,0,0,100,79,22,0,0,0,98,1227,556,30,0,0,1814
505031098,89,3,0,0,0,97,42,0,0,0,0,42,36,0,0,0,0,35,47,3,0,0,0,48,78,5,0,0,0,85,314,23,0,0,0,338,352,28,0,0,0,378,406,15,0,0,0,421,132,6,0,0,0,137,58,0,0,0,0,62,46,0,0,0,0,47,100,3,0,0,0,102,1697,93,0,0,0,1790
505031099,115,7,0,0,0,129,57,6,0,0,0,62,44,5,0,0,0,47,80,4,0,0,0,86,137,3,0,0,0,143,622,19,4,0,0,636,1010,19,0,0,0,1026,1076,14,0,0,0,1091,346,3,0,0,0,344,138,0,0,0,0,138,94,0,0,0,0,95,236,3,0,0,0,243,3952,80,7,0,0,4038
505031100,98,0,0,0,0,103,25,0,0,0,0,29,23,0,0,0,0,24,64,0,0,0,0,64,110,4,0,0,0,114,425,11,0,0,0,436,877,21,0,0,0,898,1274,12,0,0,0,1285,466,4,0,0,0,468,220,0,0,0,0,221,141,0,0,0,0,143,225,0,0,0,0,227,3952,53,6,0,0,4008
505031101,77,3,0,0,0,79,24,0,0,0,0,26,40,0,0,0,0,41,53,4,0,0,0,52,86,3,3,0,0,93,404,28,9,0,0,440,615,30,0,0,0,640,694,22,0,0,0,715,230,4,3,0,0,236,108,0,0,0,0,111,54,3,0,0,0,60,109,7,0,0,0,116,2487,106,20,0,0,2608
505031102,59,9,0,0,0,70,24,3,0,0,0,24,20,7,0,0,0,22,23,22,0,0,0,44,48,34,0,0,0,77,235,101,0,0,0,337,253,52,0,0,0,304,188,21,0,0,0,208,33,7,0,0,0,42,16,3,0,0,0,17,16,0,0,0,0,19,58,13,0,0,0,70,976,266,0,0,0,1240
505031104,88,10,0,0,0,96,32,4,0,0,0,31,35,0,0,0,0,34,51,5,0,0,0,55,62,3,4,0,0,64,218,21,3,0,0,246,332,33,0,0,0,364,365,13,4,0,0,381,113,0,0,0,0,117,55,0,0,0,0,60,34,0,0,0,0,34,100,0,0,0,0,100,1489,82,10,0,0,1583
505031105,125,6,0,0,0,129,40,0,0,0,0,38,33,0,0,0,0,30,63,7,0,0,0,68,92,0,0,0,0,99,310,6,0,0,0,324,536,13,7,0,0,551,891,22,4,0,0,918,572,0,3,0,0,580,539,6,0,0,0,551,295,5,6,0,0,301,226,5,6,0,0,231,3719,72,22,0,3,3817
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,75,0,0,0,0,82,22,0,0,0,0,24,29,0,0,0,0,32,37,0,0,0,0,37,62,0,0,0,0,62,211,15,0,0,0,226,429,4,0,0,0,436,816,8,0,0,0,822,323,4,0,0,0,326,185,0,0,0,0,185,115,0,0,0,0,116,118,3,0,0,0,121,2430,40,4,0,0,2473
505031255,48,0,0,0,0,46,15,0,0,0,0,15,17,0,0,0,0,17,31,0,0,0,0,31,50,0,0,0,0,50,273,8,0,0,0,286,718,10,0,0,0,729,1050,10,0,0,0,1065,451,3,0,0,0,449,139,0,0,0,0,144,89,0,0,0,0,89,162,0,0,0,0,162,3034,45,0,0,3,3078
505031256,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,7,0,0,0,0,11,5,0,0,0,0,5,23,0,0,0,0,23,8,0,0,0,0,8,5,0,0,0,0,5,77,0,0,0,0,78
505031257,36,0,0,0,0,39,5,0,0,0,0,5,11,0,0,0,0,11,16,0,0,0,0,16,19,0,0,0,0,19,102,0,0,0,0,102,146,0,0,0,0,146,183,0,0,0,0,183,74,0,0,0,0,74,58,0,0,0,0,58,27,0,0,0,0,27,38,0,0,0,0,38,722,0,0,0,0,724
505031258,67,0,0,0,0,63,16,0,0,0,0,17,23,0,0,0,0,23,37,0,0,0,0,37,62,0,0,0,0,56,260,4,0,0,0,267,427,6,0,0,0,438,675,0,0,0,0,681,216,0,0,0,0,219,118,0,0,0,0,118,56,0,0,0,0,55,135,6,0,0,0,136,2080,25,0,0,0,2108
505031303,79,3,0,0,0,86,29,0,0,0,0,35,13,0,0,0,0,16,35,5,0,0,0,41,68,4,0,0,0,69,238,27,0,0,0,265,421,48,0,0,0,469,796,36,0,0,0,834,313,0,0,0,0,320,193,9,0,0,0,197,126,0,0,0,0,130,114,3,0,0,0,115,2429,140,4,0,0,2570
505031304,102,0,0,0,0,106,18,0,0,0,0,18,22,0,0,0,0,22,41,0,0,0,0,47,74,0,0,0,0,72,234,4,0,0,0,239,385,13,0,0,0,395,954,18,0,0,6,972,601,0,0,0,0,601,345,4,0,0,0,353,173,0,0,0,0,178,161,0,0,0,0,162,3125,38,0,0,6,3163
505031305,92,3,0,0,0,95,33,0,0,0,0,33,25,0,0,0,0,29,53,7,0,0,0,53,67,3,0,0,0,70,231,14,0,0,0,245,327,28,0,0,0,357,622,20,0,0,0,643,354,12,0,0,0,359,249,3,0,0,0,252,113,0,0,0,0,115,142,9,0,0,0,152,2306,106,0,0,0,2411
505031306,71,0,0,0,0,71,35,9,0,0,0,41,35,7,0,0,0,41,53,0,0,0,0,55,83,4,0,0,0,88,325,23,0,0,0,345,536,22,0,0,0,560,708,7,0,0,0,712,280,3,0,0,0,284,187,3,0,0,0,182,80,0,0,0,0,79,147,9,0,0,0,153,2532,81,0,5,0,2612
506011110,116,8,0,0,0,127,56,14,0,0,0,72,50,13,3,0,0,62,134,33,0,0,0,161,218,41,0,0,0,257,742,77,3,0,0,824,959,47,3,0,0,1007,796,22,0,0,0,815,207,7,0,0,0,215,95,3,0,0,0,104,69,4,0,0,0,76,191,12,0,0,0,209,3622,279,16,0,0,3914
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,39,0,0,0,0,39,22,0,0,0,0,23,22,0,0,0,0,22,40,0,0,0,0,43,77,4,0,0,0,78,216,4,0,0,0,226,185,0,0,0,0,184,189,0,0,0,0,187,35,0,0,0,0,41,26,0,0,0,0,26,23,0,0,0,0,23,49,0,0,0,0,52,920,21,0,0,0,941
506011114,91,5,0,0,0,98,34,0,0,0,0,40,24,3,0,0,0,28,66,11,0,0,0,77,80,12,0,0,0,95,312,41,6,0,0,353,331,39,0,0,0,370,295,3,0,0,0,303,99,0,0,0,0,99,75,0,0,0,0,71,29,0,0,0,0,31,82,8,0,0,0,88,1513,122,12,0,0,1650
506011115,69,0,0,0,0,70,34,0,0,0,0,34,20,0,0,0,0,18,30,0,0,6,0,38,41,3,0,0,0,44,171,0,0,0,0,170,220,3,0,0,0,230,344,0,0,0,0,347,187,0,0,0,0,187,169,0,0,0,0,169,90,0,0,0,0,90,80,0,0,0,0,80,1456,3,5,7,0,1479
506011116,70,0,0,0,0,70,19,0,0,0,0,19,24,0,0,0,0,24,28,0,0,0,0,28,38,0,0,0,0,44,131,0,0,0,0,132,171,0,0,0,0,171,360,0,0,0,0,360,202,0,0,0,0,202,171,0,0,0,0,171,74,0,0,0,0,74,77,0,0,0,0,77,1374,0,0,0,0,1374
506011117,56,0,0,0,0,56,32,0,0,0,0,31,25,4,0,0,0,30,54,3,0,0,0,63,94,12,0,0,0,107,399,17,0,0,0,419,616,15,0,0,0,625,501,5,0,0,0,501,123,0,0,0,0,123,62,0,0,0,0,62,35,0,0,0,0,35,94,0,0,0,0,95,2091,60,0,0,0,2152
506011307,63,0,0,0,0,63,13,0,0,0,0,13,14,0,0,0,0,14,29,0,0,0,0,29,36,0,0,0,0,36,199,0,0,0,0,200,447,12,0,0,0,464,815,3,0,0,0,823,348,0,0,0,0,352,209,0,0,0,0,209,104,0,0,0,0,106,114,0,0,0,0,121,2393,21,0,0,0,2412
506011308,62,0,0,0,0,62,15,0,0,0,0,12,21,0,0,0,0,22,30,5,0,0,0,33,43,0,0,0,0,43,248,0,0,0,0,248,683,9,0,0,0,693,1249,10,0,0,0,1253,617,7,0,0,0,624,271,0,0,0,0,273,159,0,0,0,0,161,167,0,0,0,0,171,3563,28,0,5,3,3594
506021118,84,10,3,0,0,99,27,0,0,0,0,26,13,0,0,0,0,13,49,10,0,0,0,54,70,16,8,0,0,86,197,55,17,0,0,270,307,51,17,0,0,374,378,52,9,0,0,445,171,17,8,0,0,190,155,11,13,0,0,171,83,8,0,0,0,94,78,12,0,0,0,91,1606,240,78,0,4,1922
506021119,82,16,3,0,0,102,37,5,0,0,0,41,21,6,3,0,0,30,40,8,3,0,0,56,46,10,14,0,0,71,166,60,31,0,0,258,249,89,39,0,0,376,442,113,35,0,0,591,273,35,26,0,0,332,237,21,10,0,0,269,123,13,7,0,0,147,82,19,11,0,0,113,1803,392,188,0,3,2386
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,53,22,11,0,0,86,19,4,8,0,0,27,9,3,9,0,0,22,25,9,11,0,0,42,36,11,11,0,0,58,116,53,58,0,0,228,112,91,82,0,0,281,229,110,65,4,0,406,173,61,26,0,0,254,175,36,33,0,0,239,91,19,26,0,0,148,54,20,17,0,0,92,1080,448,346,4,0,1880
506021309,42,11,0,0,0,54,10,0,0,0,0,15,8,0,0,0,0,9,26,12,0,0,0,35,23,14,0,0,0,49,124,49,5,0,0,180,193,42,5,0,0,244,218,27,6,0,0,247,80,9,0,0,0,90,57,9,0,0,0,66,24,5,0,0,0,31,49,3,0,0,0,51,860,178,18,0,5,1062
506021310,39,6,0,0,0,39,15,4,0,0,0,24,15,3,0,0,0,20,19,0,0,0,0,23,31,8,0,0,0,38,93,30,8,0,0,131,141,44,8,0,0,198,158,33,0,0,0,190,72,10,0,0,0,89,57,9,0,0,0,66,40,5,0,0,0,46,42,5,0,0,0,47,715,165,23,0,0,903
506021311,34,10,7,0,0,52,15,0,3,0,0,19,5,0,4,0,0,8,21,0,10,0,0,36,24,7,22,0,0,49,98,50,83,0,0,229,115,54,108,0,0,274,196,62,100,0,0,357,88,17,30,0,0,136,80,14,14,0,0,99,37,4,15,0,0,54,43,9,25,0,0,72,752,233,418,0,0,1402
506031124,75,12,9,0,0,98,27,7,0,0,0,34,25,4,4,0,0,36,39,8,0,0,0,50,48,14,3,0,0,64,174,88,7,0,0,275,287,85,6,0,0,383,404,67,0,0,0,484,153,16,0,0,0,169,108,15,0,0,0,115,93,12,0,0,0,104,74,16,10,0,0,97,1509,347,43,3,0,1902
506031125,84,0,0,0,0,84,21,0,0,0,0,21,30,0,0,0,0,30,26,0,0,0,0,21,42,0,0,0,0,42,144,0,0,0,0,148,206,0,0,0,0,208,376,3,0,0,0,380,193,4,0,0,0,195,163,3,0,0,0,169,105,0,0,0,0,105,81,0,0,0,0,85,1474,19,0,0,0,1492
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,81,16,3,0,0,108,28,7,0,0,0,36,21,12,0,0,0,29,49,19,5,0,0,74,61,19,18,0,0,96,268,96,39,0,0,412,426,120,29,0,0,583,443,60,16,0,0,517,147,17,0,0,0,159,112,15,0,0,0,134,70,5,0,0,0,76,99,24,8,0,0,129,1808,415,116,0,5,2343
506031128,96,8,0,0,0,98,35,5,0,0,0,35,36,7,0,0,0,41,66,9,3,0,0,76,81,16,0,0,0,94,306,53,14,0,0,369,403,46,8,0,0,459,452,33,6,0,0,495,149,5,0,0,0,148,97,4,3,0,0,99,54,4,0,0,0,55,86,10,0,0,0,93,1849,195,40,0,0,2078
506031129,86,13,0,0,0,105,23,4,0,0,0,29,21,4,5,0,0,28,32,7,0,0,0,40,34,4,0,0,0,40,111,18,0,0,0,128,141,24,0,0,0,168,292,33,0,0,0,319,159,16,5,0,0,176,216,17,0,0,0,236,239,10,0,0,0,250,97,7,0,0,0,111,1448,166,13,0,0,1627
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
506031131,143,6,3,0,0,154,32,0,0,0,0,32,31,0,3,0,0,34,45,0,4,0,0,48,66,0,0,0,0,65,208,11,15,0,0,232,255,13,20,0,0,290,458,31,31,0,0,527,371,11,9,0,0,387,275,7,9,0,0,287,189,3,0,0,0,195,153,0,6,0,0,162,2224,91,107,0,0,2417
506041132,112,9,0,0,0,118,45,7,0,0,0,51,50,7,0,0,0,57,81,4,0,0,0,91,124,19,0,0,0,146,472,54,4,0,0,535,585,63,6,0,0,652,567,30,3,0,0,600,178,14,0,0,0,194,121,6,0,0,0,130,72,3,0,0,0,73,166,19,5,0,0,186,2575,229,19,4,4,2831
