SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,3,0,4,3,5,9,0,12,0,0,0,0,3,0,3,0,10,0,11,0,9,4,16,0,0,0,16,21,0,35,8,25,0,31,0,0,3,33,18,0,50,18,29,3,47,0,0,0,47,19,0,68,32,28,0,61,0,0,0,58,15,0,74,22,5,0,27,0,4,4,29,10,0,38,18,11,3,34,0,0,0,34,4,0,37,17,4,0,15,0,0,0,15,6,0,21,30,3,5,41,0,0,4,41,3,0,46,9,0,0,11,0,0,0,11,0,0,14,8,0,5,7,0,0,0,7,3,0,12,6,0,0,4,0,0,0,4,0,0,0,5,3,0,11,0,0,0,11,0,0,12,12,6,0,25,5,0,5,27,7,0,36,0,0
501021014,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,9,0,14,0,0,0,3,0,0,0,6,11,0,20,0,4,0,8,0,3,3,14,14,0,33,3,17,0,23,0,0,0,19,17,0,37,12,9,0,21,0,3,3,21,20,0,41,9,16,0,31,0,0,0,33,18,0,47,15,7,4,23,0,0,0,23,16,0,39,7,3,0,10,0,0,0,10,3,0,16,5,4,0,7,0,0,0,7,5,0,14,19,5,0,21,0,0,0,21,8,0,30,7,0,0,8,0,0,0,8,6,0,17,0,0,0,6,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,6,5,9,0,19,0,0,4,18,11,0,31,0,0
501021015,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,6,4,0,6,0,3,0,10,0,0,0,11,13,0,21,4,13,6,15,0,0,3,21,21,0,45,0,15,3,17,0,0,4,21,20,0,40,10,13,0,25,0,0,0,24,17,0,42,15,21,3,42,0,0,0,42,16,0,56,10,7,3,20,0,0,0,20,12,0,35,11,13,0,24,0,0,0,19,7,0,28,11,5,0,18,0,0,0,16,4,0,23,20,0,0,28,0,0,0,27,3,0,33,4,0,0,7,0,0,0,7,0,0,13,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,9,4,0,15,0,0,0,15,12,0,25,0,0
501021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,5,0,4,0,4,5,3,6,11,3,0,15,0,9,0,9,0,0,0,5,0,0,9,3,4,0,8,0,0,0,8,14,0,15,4,3,0,9,0,0,0,9,7,0,12,0,5,0,5,0,0,0,5,9,0,11,0,3,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,4,0,3,5,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,20,0,0,0,20,9,3,29,0,0
501021251,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,4,0,4,3,0,0,6,0,3,0,3,0,0,0,5,11,0,16,0,12,0,8,0,0,0,8,16,0,27,3,13,0,15,0,4,6,22,15,0,36,0,17,0,22,4,0,4,27,11,0,36,5,13,0,24,4,0,4,25,11,0,37,12,19,7,40,0,0,0,40,15,0,54,24,10,0,38,0,0,0,39,15,0,52,21,3,4,29,0,0,0,31,6,0,42,18,7,0,25,0,0,0,25,4,0,27,36,7,3,49,0,3,3,45,3,0,50,13,3,4,12,0,0,0,12,3,0,20,8,0,0,10,0,0,0,10,0,0,11,4,0,0,3,0,0,0,3,0,0,10,3,0,0,8,0,0,0,7,0,0,7,20,3,4,27,0,0,0,27,11,0,35,0,0
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,5,0,6,0,3,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,5,0,11,0,0,0,5,0,0,0,5,0,0,0,0,4,0,3,0,0,0,3,0,0,7,0,3,0,5,0,0,0,9,0,0,8,5,0,0,10,0,0,0,10,5,0,13,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,0,0,0,3,0,0,6,4,3,0,8,0,0,0,8,4,0,13,0,0
501021253,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,8,0,13,0,3,0,3,0,0,0,8,15,0,21,4,16,0,18,0,4,4,24,16,0,42,6,27,0,30,0,0,0,36,13,0,45,17,24,0,39,0,0,0,43,26,0,70,25,16,0,39,0,0,0,39,15,0,58,14,17,0,27,0,0,0,32,24,0,55,12,6,0,27,0,0,0,27,6,0,30,19,4,0,24,0,0,0,24,3,0,28,33,4,4,41,0,0,0,41,12,0,52,15,5,0,18,0,0,0,21,9,0,29,13,4,0,19,0,0,0,19,0,0,19,3,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,9,5,0,16,22,10,0,33,0,0,0,37,6,0,43,0,0
501021254,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,6,0,0,5,0,3,0,6,0,5,5,4,9,0,17,0,5,0,5,0,0,0,0,13,0,21,0,10,0,10,4,4,8,18,28,0,41,0,15,0,20,3,0,4,28,16,0,46,4,18,5,31,0,0,0,30,21,0,50,14,10,0,24,0,0,0,25,23,0,50,8,9,0,18,0,0,0,18,10,0,31,4,4,3,11,0,0,0,11,7,0,23,12,3,0,13,0,0,0,13,3,0,18,17,5,0,24,3,0,3,23,7,0,34,7,0,0,3,0,0,0,3,0,0,8,3,0,0,3,0,0,0,3,0,0,4,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,3,14,4,0,17,0,0,0,19,15,0,29,0,0
501031017,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,3,0,6,0,6,0,6,0,0,0,11,6,0,14,0,9,0,11,0,3,3,10,8,0,23,3,8,0,14,0,0,0,14,14,0,26,3,10,0,15,0,0,0,15,13,0,26,8,8,0,15,0,0,0,15,7,0,22,11,12,0,16,0,0,0,14,9,0,23,7,3,0,12,0,0,0,6,0,0,6,4,0,0,7,0,0,0,7,0,0,7,9,0,0,7,0,0,0,7,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,8,4,14,0,0,0,14,10,0,24,0,0
501031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,0,4,0,4,0,0,0,4,7,0,14,0,9,0,7,0,4,3,14,8,0,22,0,7,0,15,0,0,0,15,8,0,19,0,8,0,7,0,0,0,7,12,0,21,3,3,0,8,0,0,0,8,11,0,19,0,5,0,10,0,0,0,10,7,0,16,4,5,0,7,0,0,0,7,0,0,13,0,0,0,6,0,0,0,6,6,0,3,6,0,4,9,0,0,0,11,5,0,16,0,0,3,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,5,0,12,0,0,0,12,11,0,21,0,0
501031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,5,0,8,7,0,10,0,3,0,3,3,0,3,13,6,0,17,0,4,0,6,0,0,0,6,7,0,16,0,9,0,11,0,0,0,11,16,0,21,5,8,0,19,0,0,0,19,10,0,26,5,9,0,17,0,0,0,20,9,0,25,12,5,0,18,0,0,0,18,6,0,28,4,3,0,11,0,0,0,11,0,0,11,0,0,0,6,0,0,0,6,0,0,8,8,0,4,9,0,0,0,10,4,0,16,0,0,0,3,0,0,0,3,3,0,5,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,10,5,0,17,0,0
501031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,4,0,3,0,5,0,0,0,5,0,0,4,6,11,3,16,0,0,0,15,7,0,22,5,3,0,8,0,0,0,8,9,0,13,8,0,0,7,0,0,0,7,4,0,13,3,0,0,3,0,0,0,3,5,0,6,7,4,0,12,0,0,0,12,0,0,10,3,4,0,6,0,0,0,6,4,0,11,3,0,0,9,0,0,0,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,5,0,4,5,4,0,8,0,0,0,12,0,0,11,0,0
502011021,0,0,0,0,0,0,5,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,4,0,5,0,0,0,0,4,0,6,6,9,0,12,0,0,0,0,3,0,4,8,6,0,14,4,6,0,11,0,0,0,11,14,0,22,0,12,0,13,0,0,4,10,15,0,27,8,19,3,25,0,5,5,28,10,0,38,7,8,0,19,0,0,0,23,11,0,37,12,9,0,21,3,0,3,25,4,0,27,9,3,0,14,0,0,0,14,5,0,16,4,3,0,8,0,0,0,10,8,0,17,11,4,0,15,0,0,0,17,4,0,23,5,0,0,7,0,0,0,7,3,0,14,7,0,0,8,0,0,0,8,0,0,8,4,0,0,4,0,0,0,4,0,0,0,7,3,0,8,0,0,0,8,4,0,16,12,9,0,18,0,0,0,19,4,0,27,0,3
502011022,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,8,0,7,0,7,0,0,0,8,8,0,21,0,18,3,22,4,9,10,24,17,0,47,7,13,0,17,5,0,6,21,27,0,47,13,19,0,34,0,0,0,34,22,0,48,20,14,0,34,4,0,4,37,15,0,48,7,10,0,17,0,0,0,17,15,0,27,6,7,0,14,0,0,0,14,8,0,31,11,3,4,18,0,0,0,18,4,0,25,21,9,3,26,0,0,0,26,7,0,35,16,4,3,21,0,0,0,21,3,0,16,3,0,0,9,0,0,0,9,5,0,7,0,5,0,5,0,0,0,5,0,0,5,8,0,0,3,0,0,0,3,4,0,7,15,4,0,23,0,0,0,28,19,0,39,0,0
502011023,0,0,0,0,0,0,0,3,9,0,10,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,0,0,3,3,0,10,0,6,0,6,0,0,0,6,13,0,19,0,6,0,10,0,0,0,13,18,0,33,0,18,5,23,9,5,16,37,43,0,78,0,27,6,37,0,0,4,38,37,0,70,6,18,0,28,8,5,5,34,32,0,61,16,19,0,35,0,4,4,33,34,0,70,15,11,0,23,6,0,6,29,19,0,45,10,7,0,22,0,0,0,22,11,0,30,10,4,3,19,0,0,0,19,15,0,30,21,0,5,31,0,0,0,31,6,0,30,12,4,0,19,0,0,0,19,6,0,19,7,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,5,0,0,6,3,0,0,9,0,0,0,7,0,0,7,10,10,0,18,0,0,4,18,17,0,40,0,0
502011024,0,0,0,0,0,4,4,4,9,0,11,0,0,0,0,4,0,4,4,3,0,0,0,3,0,7,0,0,0,6,6,0,12,0,8,0,8,0,0,0,9,12,0,19,0,11,0,11,5,5,7,16,18,0,35,0,24,3,30,0,3,9,40,38,0,69,7,42,0,50,3,0,6,55,16,0,76,4,37,3,45,0,7,7,51,47,0,98,14,30,0,46,0,0,0,48,37,0,81,27,26,0,51,0,0,0,58,29,0,84,30,9,3,46,0,0,5,47,9,0,58,22,9,0,31,0,0,0,31,16,0,46,40,11,8,59,0,0,0,59,15,0,75,16,3,0,25,0,0,0,24,4,0,31,17,0,0,17,0,0,0,17,0,0,25,7,0,0,9,0,0,0,12,0,0,12,18,4,5,27,0,0,0,30,4,0,33,22,21,0,45,6,0,6,46,18,4,72,0,0
502011025,0,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,6,3,0,8,0,3,0,3,7,6,9,20,12,0,24,0,10,0,4,8,0,10,13,31,0,45,0,16,0,21,5,3,12,30,57,0,84,3,18,0,27,3,6,10,36,33,0,72,10,27,0,38,0,3,4,35,43,0,79,14,16,7,34,0,0,0,35,24,0,56,21,8,4,27,0,0,0,31,19,0,50,10,6,0,23,0,0,0,23,9,0,32,11,3,0,11,0,0,0,13,8,0,22,24,3,4,35,0,0,0,35,0,0,35,7,0,4,11,0,0,0,11,5,0,14,3,0,0,3,0,0,0,3,3,0,4,3,0,0,3,0,0,0,3,0,0,3,3,0,0,7,0,0,0,3,4,0,8,13,9,5,28,5,0,5,30,24,0,48,0,0
502011026,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,3,0,0,3,0,3,0,7,5,0,4,10,6,0,12,4,8,0,11,3,4,6,17,14,0,32,4,10,5,13,0,0,0,13,16,0,27,0,8,0,13,0,0,0,13,18,0,28,14,12,3,30,0,0,0,28,15,0,43,5,0,0,10,0,0,0,8,9,0,20,6,0,0,12,0,0,0,12,3,0,16,10,0,0,10,0,0,0,10,3,0,13,12,5,5,28,0,0,0,24,3,0,30,10,3,0,9,0,0,0,7,5,0,12,4,0,0,4,0,0,0,4,0,0,4,6,0,0,6,0,0,0,6,0,0,6,3,0,0,7,0,0,0,7,0,0,10,6,7,0,12,0,0,0,12,6,0,23,0,0
502011027,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,5,0,5,4,7,0,7,0,0,0,0,0,0,0,0,0,0,3,0,11,0,12,0,0,0,10,13,0,22,0,6,0,4,0,0,4,11,22,0,27,6,30,3,35,0,7,7,43,44,0,87,11,34,4,44,4,0,4,52,27,0,71,19,34,0,54,0,7,5,62,38,0,96,30,40,0,73,3,0,3,77,31,0,105,50,28,0,75,0,0,0,76,27,0,102,25,16,3,44,0,0,0,48,9,0,54,27,14,0,41,0,0,0,41,14,0,57,58,16,6,84,0,0,0,80,19,0,104,17,3,0,25,0,0,0,25,9,0,32,14,3,0,17,0,0,0,17,8,0,18,7,0,0,8,0,0,4,9,0,0,12,8,0,0,11,0,0,0,13,5,0,19,25,13,4,39,0,0,3,44,22,0,65,0,0
502011028,0,0,0,0,3,0,5,8,4,0,10,0,3,0,3,0,0,0,3,4,0,10,0,3,0,4,0,4,4,7,6,0,18,3,0,0,0,0,0,0,3,11,0,13,0,4,0,4,0,3,5,11,27,0,41,0,12,0,19,3,7,16,28,39,0,70,8,15,0,29,0,8,4,32,39,0,70,6,26,0,29,0,3,3,35,29,0,67,13,22,0,31,0,0,0,32,30,0,59,19,8,0,23,0,0,3,25,19,0,45,16,10,0,26,0,0,3,28,11,0,38,6,3,3,20,0,0,0,21,5,0,21,12,3,0,25,0,0,0,25,7,0,34,11,6,0,17,0,0,0,21,6,0,25,17,0,0,13,0,0,0,13,0,0,17,4,0,0,3,0,0,0,3,0,0,3,4,0,0,9,0,0,0,9,5,0,8,12,9,3,26,0,0,4,30,19,0,53,0,0
502011029,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,5,9,12,0,20,0,10,0,9,0,0,0,11,17,0,25,0,11,0,14,0,4,0,21,24,0,44,0,23,3,26,0,0,5,30,21,0,54,8,18,0,25,0,0,0,25,20,0,46,13,16,0,34,4,0,4,39,16,0,57,17,5,0,24,0,0,3,28,19,0,46,15,5,0,20,0,0,0,20,10,0,25,15,3,0,16,0,0,0,16,6,0,24,11,3,0,17,0,0,0,15,5,0,25,5,0,0,11,0,0,0,10,3,0,12,15,7,0,14,0,0,0,14,0,0,15,0,0,0,0,0,0,0,0,0,0,6,5,3,0,8,0,0,0,8,0,0,9,14,10,0,27,0,3,5,28,13,0,43,0,0
503011030,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,3,0,0,6,0,4,0,4,0,0,0,4,0,0,0,3,0,0,7,0,0,0,9,5,0,14,0,3,0,4,0,0,0,4,5,0,12,4,9,0,7,0,0,0,7,3,0,10,0,3,0,8,0,0,0,8,3,0,10,4,0,0,8,0,0,0,8,9,0,10,8,0,0,9,0,0,0,9,4,0,13,6,0,0,7,0,0,0,7,0,0,14,5,8,0,8,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,4,17,4,0,14,0,0,0,14,9,0,22,7,8,0,10,0,0,0,10,8,0,21,0,0
503011031,0,0,0,0,0,0,0,3,9,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,4,0,5,0,0,0,0,0,0,0,0,8,0,6,0,5,0,10,0,0,0,6,5,0,13,0,5,0,5,0,0,0,8,4,0,16,0,4,0,6,0,3,6,7,8,0,11,0,10,0,16,0,0,0,16,15,0,26,7,13,0,17,0,0,0,22,8,0,28,11,18,0,29,0,0,0,30,5,0,38,3,8,0,15,0,0,0,13,7,0,19,11,9,0,19,0,0,0,22,4,0,28,14,7,0,24,0,0,0,26,8,0,30,5,5,0,11,0,0,0,11,10,0,20,13,3,0,20,0,0,0,20,0,0,21,0,0,0,3,0,0,0,3,0,0,6,30,5,0,34,0,0,0,34,0,0,36,15,3,0,18,0,0,0,19,8,0,28,0,0
503011032,0,0,0,0,5,0,3,3,6,0,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,3,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5,0,0,9,0,6,0,6,0,0,0,8,6,0,13,0,9,0,7,0,0,0,7,0,0,5,4,0,3,9,0,0,0,9,7,0,11,3,4,0,4,0,0,0,4,0,0,10,7,0,0,7,0,0,0,7,7,0,10,13,8,0,27,0,0,0,28,9,0,33,6,3,0,5,0,0,0,5,8,0,9,5,4,0,9,0,0,0,10,0,0,14,3,0,0,5,0,0,0,5,0,0,5,32,14,0,47,0,0,0,46,9,0,54,11,3,0,14,0,0,0,14,6,0,19,0,0
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,7,0,5,0,5,0,0,0,6,0,0,4,0,0,0,3,0,0,0,6,4,0,11,0,0,0,0,0,0,0,0,4,0,5,7,6,0,15,0,0,0,15,8,0,17,0,4,0,3,0,0,0,3,8,0,15,12,3,0,16,0,0,0,16,3,0,19,6,3,0,12,0,0,0,13,4,0,15,13,5,0,16,0,0,0,16,5,0,26,5,8,0,13,0,0,0,13,8,0,21,10,0,0,11,0,0,0,11,0,0,11,4,0,0,0,0,0,0,0,0,0,0,25,10,0,29,3,0,3,29,3,0,32,10,5,0,16,0,0,0,16,8,0,22,0,0
503011034,0,0,0,0,0,0,0,0,14,0,14,4,0,0,4,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,0,5,0,3,0,3,0,0,0,3,0,0,8,0,13,0,10,0,0,0,10,5,0,18,0,3,0,5,0,0,3,9,3,0,11,5,11,0,15,0,0,0,14,3,0,20,3,11,0,18,0,0,0,18,8,0,27,5,6,0,7,0,0,0,8,7,0,13,4,13,0,24,0,0,0,24,8,0,23,11,3,0,11,0,0,0,12,7,0,22,13,10,0,23,0,0,0,24,12,0,36,7,10,0,12,0,0,0,12,0,0,15,5,0,4,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,3,26,10,0,34,3,0,3,37,9,0,44,8,6,0,20,0,0,0,20,11,4,26,0,0
