SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
50704,0,0,0,9,0,5,0,0,0,14,2469,5726,4955,6895,3657,3317,2792,1432,657,31895,0,8,4,42,5,6,0,0,0,61,0,4,0,12,10,14,8,3,0,42,0,9,4,35,11,10,0,4,0,65,0,5,0,0,0,0,0,0,0,7,5,8,18,38,26,15,16,6,0,140,0,4,4,14,5,8,13,0,0,43,0,64,79,399,130,127,86,30,16,932,0,0,0,13,3,12,40,22,9,100,0,4,3,13,0,9,16,7,7,63,12,159,210,567,670,732,624,442,137,3549,0,0,0,5,6,0,4,0,0,22,0,10,8,48,13,11,7,0,0,97,0,6,3,33,29,25,45,36,4,183,0,0,0,3,3,4,8,10,6,41,0,19,27,95,52,44,63,23,6,323,3,51,95,336,162,129,115,73,16,980,4,27,67,255,104,80,123,63,14,730,0,14,15,101,68,39,24,13,3,277
50705,0,0,0,3,0,0,0,0,0,8,4540,8691,6113,11324,4609,3570,2538,1183,308,42870,0,0,0,15,0,0,4,0,0,25,0,0,0,20,13,14,13,4,0,64,0,6,3,28,4,0,5,3,0,45,0,0,0,0,0,0,0,0,0,0,0,10,10,33,26,16,12,5,0,118,0,0,3,10,11,6,0,0,0,38,0,11,11,40,6,16,6,0,0,88,0,3,0,14,4,16,26,23,3,91,0,4,0,12,3,0,6,3,0,31,20,318,714,1366,1500,1973,1132,894,268,8180,0,0,0,24,9,9,0,0,0,50,0,0,0,23,8,12,10,0,0,60,6,12,11,43,45,47,50,34,9,256,0,0,0,5,0,3,3,0,0,10,0,0,0,8,5,4,6,0,0,27,0,33,42,278,54,42,37,28,9,521,4,21,13,45,19,5,3,3,0,117,0,0,3,16,6,5,0,0,0,31
50901,0,3,12,29,16,13,0,0,0,78,1567,3546,2724,4926,2772,3075,2698,1213,406,22934,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,11,9,16,7,4,8,77,0,0,0,3,0,0,0,0,0,8,0,4,3,26,8,3,0,0,0,48,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,6,0,6,0,32,42,150,216,476,484,414,135,1950,0,0,0,29,6,0,0,0,0,30,0,0,3,9,3,5,3,9,0,37,0,0,8,13,18,20,42,23,6,127,0,0,0,0,0,3,0,0,0,7,0,0,0,8,0,0,0,0,0,17,0,6,8,45,13,5,7,9,3,98,0,7,0,8,5,6,3,0,0,26,0,0,0,0,0,4,0,0,0,5
50902,0,0,0,12,6,0,0,0,0,13,1287,2913,2181,4121,2579,3092,2856,1248,318,20605,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,5,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,3,0,0,0,13,0,0,0,0,0,0,4,6,0,13,0,0,0,5,0,0,0,7,0,14,0,16,45,142,220,456,417,269,56,1617,0,0,0,12,5,0,0,0,0,19,0,0,4,11,11,3,4,0,0,30,0,0,8,10,4,16,57,22,5,117,0,0,0,0,0,0,3,0,0,7,0,0,0,8,0,0,0,0,0,10,0,3,10,63,12,12,12,11,5,121,0,3,0,6,0,0,0,0,0,9,0,0,4,26,0,0,0,0,0,32
50903,0,0,0,0,0,0,0,0,0,0,472,1067,752,1514,995,1123,1013,475,154,7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,49,101,102,59,17,376,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,5,11,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,3,0,4,0,30,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
51001,0,0,0,0,0,0,0,0,0,0,1212,2425,1716,3704,1685,1251,699,207,44,12931,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,31,4,0,0,0,0,35,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,0,0,4,3,3,19,121,67,94,47,21,0,380,0,0,0,13,5,3,0,0,0,27,0,0,18,48,0,3,0,0,0,67,0,0,9,18,13,10,7,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,0,4,6,52,4,4,4,0,0,78,0,0,3,5,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0
51002,0,0,4,6,0,0,0,0,0,10,918,1389,953,3109,1043,770,233,42,8,8462,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,13,0,0,0,8,0,0,0,0,0,8,0,0,0,29,6,0,3,0,0,45,0,0,0,5,0,0,0,5,0,16,0,0,0,4,0,0,0,0,0,4,0,7,19,133,82,93,18,5,0,367,0,0,0,13,11,6,0,0,0,27,0,0,5,18,0,0,0,0,0,30,0,0,0,10,7,0,5,4,0,30,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,10,0,12,4,114,31,8,0,0,0,172,0,8,3,22,7,8,0,0,0,53,0,0,0,7,0,3,0,0,0,12
51003,0,0,0,4,0,0,0,0,0,8,1138,2015,1179,3615,1372,832,227,51,5,10438,0,5,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,13,0,0,0,11,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,5,51,14,3,0,0,0,75,0,0,0,0,3,5,0,0,0,8,0,6,0,3,0,0,0,0,0,5,0,13,18,172,79,107,23,8,0,414,0,0,4,5,4,0,0,0,0,14,0,0,0,16,0,0,0,0,0,17,0,0,0,11,4,3,3,4,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,10,3,10,3,111,21,14,0,0,0,167,3,5,4,11,8,0,0,0,0,36,0,0,0,4,0,0,0,0,0,6
51101,0,0,0,0,0,0,0,0,0,0,442,918,724,1344,833,815,641,339,87,6144,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,49,43,76,52,42,13,291,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,5,7,4,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,7,4,0,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6
51102,0,0,0,0,0,0,0,0,0,0,277,477,359,802,484,470,342,131,24,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,36,18,51,39,23,4,174,0,0,0,0,0,0,0,0,0,5,0,0,3,10,0,0,0,0,0,14,0,0,0,5,4,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,4,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
51103,0,0,0,19,0,0,0,0,0,20,1238,2138,1778,3749,1649,1519,851,272,47,13247,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,5,0,11,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,14,0,0,0,6,5,7,0,0,0,18,6,4,11,69,3,0,7,0,0,96,0,0,0,5,0,5,4,0,0,17,0,0,0,3,0,3,0,0,0,6,0,11,20,133,72,158,57,33,9,485,0,4,6,28,12,0,3,0,0,47,0,0,3,9,0,0,0,0,0,17,0,0,0,14,4,4,10,12,0,48,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,14,22,147,31,10,8,0,0,233,0,5,9,20,0,0,0,0,0,30,0,0,3,18,5,0,0,0,0,29
51104,0,0,0,0,0,0,0,0,0,0,1379,3139,2468,4610,2641,2804,2314,1039,326,20729,0,0,0,8,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,0,8,4,4,4,0,0,28,0,0,0,3,0,0,0,0,0,9,0,0,3,12,9,4,0,0,0,27,0,0,0,0,0,0,0,8,0,7,0,3,0,4,0,0,0,0,0,11,0,15,36,115,168,271,219,166,49,1033,0,4,6,3,5,5,0,0,0,15,0,0,0,13,4,6,5,5,0,22,0,0,3,13,13,11,20,18,3,82,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,13,4,13,8,77,20,8,0,3,0,138,0,12,4,11,3,0,3,6,3,42,0,0,0,0,0,0,0,0,0,7
59797,0,0,0,0,0,0,0,0,0,0,0,0,7,80,28,10,3,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
59999,0,4,0,11,0,0,0,0,0,11,113,189,278,991,484,358,249,44,6,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,5,11,54,25,50,45,13,3,210,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,16,0,0,0,10,3,0,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,16,0,0,0,6,3,0,0,0,0,8,0,0,0,4,4,4,0,0,0,11
