SA3_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
50502,21,3,0,21,28,9,0,0,31,6,0,9,37,3,0,41,1383,224,25,20,1648,22,4,25,1674,59,6,1735,223,59,12,3,295,0,0,6,298,74,0,376,0,5,0,0,5,0,0,0,5,0,5,9,1609,281,34,22,1948,24,9,31,1973,133,4,2118,363,45,8,0,415,0,0,4,420,25,0,443,320,69,4,0,400,5,0,5,404,31,0,438,5,0,5,0,10,5,3,4,12,0,0,18,0,0,0,0,3,0,0,0,10,0,0,10,698,114,14,8,834,10,3,13,843,56,0,906,11,7,0,0,16,0,0,0,19,0,0,19,7,0,0,0,10,0,0,0,8,0,0,13,15,9,0,0,29,5,0,5,29,0,0,31,712,122,14,8,854,11,3,13,868,62,0,931,110,39,5,0,154,3,0,3,160,72,0,229,0,0,0,0,0,0,0,0,0,0,0,4,826,162,16,11
50503,36,6,0,42,32,11,0,0,43,10,0,10,49,3,0,55,1256,177,40,30,1500,25,5,30,1534,73,4,1599,203,39,0,11,253,3,0,12,267,90,0,352,3,0,0,0,5,0,0,0,5,0,6,8,1464,215,41,37,1756,33,11,40,1796,158,8,1969,377,47,18,4,439,6,0,8,448,26,0,479,281,55,8,0,352,9,0,11,365,22,0,383,13,0,8,0,20,0,0,0,19,4,0,22,0,0,0,5,6,0,0,0,8,4,0,8,672,107,29,8,817,20,3,18,833,54,3,891,5,3,3,0,14,0,0,0,10,0,0,10,6,0,0,0,11,0,5,4,14,4,0,16,13,7,3,0,22,0,5,4,27,5,0,30,685,107,36,7,839,21,5,24,863,57,3,922,116,20,0,4,142,0,0,0,150,70,0,215,3,0,0,0,0,0,0,0,0,4,0,7,802,131,35,12
50601,12,0,0,11,19,3,0,0,27,0,0,0,27,4,0,25,426,71,5,5,510,0,0,8,517,23,0,534,91,18,5,0,114,3,4,4,117,9,0,128,0,0,0,0,0,0,0,0,0,0,0,0,516,91,9,7,628,5,7,5,636,32,4,672,106,13,0,0,119,5,0,0,119,15,0,133,76,17,0,0,98,0,0,0,95,6,0,99,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,186,32,3,0,217,4,0,5,221,16,0,242,7,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,10,0,0,11,190,32,3,0,225,4,0,5,236,18,0,251,45,9,4,0,59,0,0,0,59,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0,234,41,6,4
50602,3,0,0,6,7,0,0,0,7,0,4,3,9,0,0,12,284,40,0,9,338,10,12,12,353,17,0,366,74,11,0,0,88,0,0,0,85,16,0,102,0,0,0,0,0,0,0,0,0,0,0,0,363,46,8,8,422,8,11,17,441,36,0,476,58,11,0,0,72,0,0,0,72,10,0,77,51,8,4,0,68,0,0,0,68,3,0,73,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,4,112,20,4,4,144,0,0,0,144,16,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,4,0,0,4,122,20,4,4,151,0,0,0,151,16,0,164,15,6,0,0,29,0,3,3,31,11,0,47,0,0,0,0,0,0,0,0,0,0,0,0,139,28,4,7
50603,19,0,0,19,29,0,0,0,33,6,0,11,36,5,0,44,802,127,23,10,969,28,13,36,1004,61,3,1070,168,37,6,0,217,13,3,16,229,54,0,283,0,0,0,0,0,0,0,0,0,0,3,4,972,170,28,14,1184,43,12,49,1235,112,3,1357,212,30,3,0,245,3,0,4,252,23,0,277,184,43,0,0,232,7,5,14,239,18,3,266,3,0,7,0,6,0,0,0,6,4,0,6,7,0,0,3,7,0,0,0,7,0,0,3,406,75,7,4,492,10,7,13,501,42,5,552,3,0,0,0,3,0,0,3,8,0,0,8,4,3,0,0,5,4,0,4,12,0,0,15,8,0,0,0,15,0,0,7,17,0,0,24,414,76,7,4,501,16,8,21,521,48,5,578,117,26,5,7,154,8,3,12,167,37,0,200,0,0,0,0,0,0,0,0,0,0,0,0,530,107,14,6
50604,21,0,0,21,36,6,0,0,41,6,0,6,46,5,0,50,756,129,16,14,919,18,0,19,938,43,0,986,218,47,3,8,280,5,4,8,287,83,0,368,3,0,0,4,8,0,0,0,8,0,3,12,979,171,20,34,1203,28,3,27,1231,125,3,1361,223,21,0,0,249,5,5,13,260,21,0,280,194,33,8,0,234,0,3,6,242,11,0,258,9,0,7,0,15,0,0,0,15,0,0,16,0,0,0,11,10,0,0,0,10,0,0,12,428,55,13,13,513,4,9,17,531,34,8,573,9,0,0,0,10,0,0,0,6,4,0,13,15,0,0,0,19,0,0,0,19,0,0,19,22,4,0,0,27,0,0,0,28,4,0,30,452,62,13,11,541,13,9,19,560,43,8,601,127,31,0,10,171,3,0,3,173,80,6,257,0,0,0,0,6,0,0,0,6,0,0,0,582,96,20,21
50605,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,352,26,19,3,404,4,3,4,412,14,0,425,48,6,0,0,58,3,0,3,66,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,405,41,20,3,464,12,3,12,475,26,0,496,84,9,0,0,92,0,0,3,92,7,0,103,96,3,0,4,108,3,0,3,113,0,0,112,0,4,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,182,16,0,4,209,4,0,3,213,11,0,225,3,0,0,0,3,0,0,0,8,0,0,8,4,0,0,0,9,0,0,0,9,0,0,9,7,0,0,0,9,0,0,0,8,0,0,8,191,15,5,4,213,4,0,3,219,11,0,235,33,7,0,0,43,0,0,6,44,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,227,26,6,3
50606,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,129,15,4,0,153,0,0,0,157,8,0,159,28,6,0,0,33,0,0,0,33,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,158,26,5,0,186,0,0,0,191,9,0,198,27,0,5,0,25,0,0,0,25,0,0,33,22,5,3,0,34,0,0,0,30,0,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,6,6,0,65,0,0,0,63,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,6,0,65,0,0,0,63,0,0,72,12,0,0,0,13,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,61,7,6,0
50607,9,6,0,8,13,0,0,0,11,0,0,0,11,0,0,16,336,43,5,4,383,4,9,14,401,23,0,421,54,8,6,0,66,0,0,0,69,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,387,52,10,4,456,10,9,13,465,32,0,500,77,5,0,0,81,3,0,3,86,4,0,94,70,10,0,0,78,3,0,4,82,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,0,0,166,4,0,7,170,14,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,148,15,0,0,168,4,0,7,177,14,0,187,43,7,0,0,53,4,0,4,56,15,0,72,0,0,0,0,0,0,0,0,0,0,0,0,198,21,0,0
50701,11,0,0,13,15,5,0,0,20,3,0,3,21,0,0,20,681,77,17,7,784,9,0,11,800,30,3,837,113,8,7,5,131,0,0,0,131,16,0,153,0,0,0,0,0,0,0,0,0,0,0,0,792,86,27,6,918,9,0,11,931,55,9,991,203,19,6,0,222,7,0,12,231,12,0,246,171,16,3,0,190,0,0,0,193,9,0,203,4,4,4,0,10,0,0,0,10,0,0,10,4,0,0,5,6,0,0,0,6,0,0,6,378,36,9,5,431,13,0,11,444,22,0,470,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,3,0,0,8,386,36,9,5,434,13,0,11,454,26,0,477,62,10,0,0,79,3,0,3,83,22,0,107,0,0,0,0,0,0,0,0,0,0,0,0,453,47,9,8
50702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,233,40,3,6,282,0,0,5,286,22,0,303,28,4,0,0,32,0,0,0,34,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,268,40,3,6,311,0,0,3,314,35,0,353,57,8,0,0,65,0,0,6,66,0,0,67,55,14,0,0,67,0,0,0,70,5,0,77,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,114,17,6,0,138,3,0,6,140,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,17,6,0,138,3,0,5,140,5,0,148,14,5,0,0,22,0,0,0,22,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,127,27,10,0
50703,6,0,0,6,10,0,0,0,11,0,0,0,12,0,0,12,178,21,0,0,204,0,0,0,203,16,0,222,34,9,3,3,44,0,0,0,44,12,0,55,0,0,0,0,0,0,0,0,0,0,0,0,207,31,8,0,248,0,0,0,254,33,0,284,41,10,0,0,49,3,0,3,54,4,0,54,32,3,0,0,38,5,0,5,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,15,0,0,90,10,0,10,93,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,73,15,0,0,88,10,0,10,100,4,0,102,17,10,0,8,29,0,0,0,29,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,90,28,0,7
50704,24,0,0,24,25,4,0,0,35,7,0,7,36,0,0,38,1092,119,29,8,1245,26,6,35,1279,50,0,1334,160,26,3,8,191,3,3,8,195,37,0,234,0,0,0,0,0,0,0,0,0,0,0,0,1250,143,34,15,1445,28,6,40,1477,89,0,1571,266,26,0,0,294,0,0,4,301,18,0,323,240,38,8,0,285,3,0,4,293,29,0,316,10,5,7,0,18,0,0,0,18,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,521,64,13,8,601,7,3,3,612,46,0,656,0,0,0,0,0,0,0,0,0,0,0,5,11,4,0,0,18,5,0,9,23,0,0,21,15,4,0,0,20,5,0,9,24,3,0,29,537,67,17,8,623,8,3,12,633,51,0,681,99,24,0,4,122,5,0,5,125,37,0,161,0,0,0,0,0,0,0,0,0,0,0,0,633,88,17,11
50705,16,0,0,20,17,0,0,0,20,4,0,5,26,0,0,26,530,53,22,5,616,13,0,14,629,39,0,661,97,10,4,4,117,0,0,0,117,17,0,134,0,0,0,0,7,0,0,0,7,0,0,7,625,68,30,11,728,13,0,14,745,50,0,794,137,11,7,0,155,0,0,0,157,6,0,163,80,11,12,0,101,0,0,0,103,9,0,108,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,226,20,13,0,266,0,0,0,269,19,0,283,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,6,0,0,6,3,0,0,0,3,3,0,3,10,0,0,10,235,20,13,0,271,4,0,7,276,19,0,294,56,12,4,0,69,0,0,0,69,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,292,36,17,3
50901,5,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,69,15,4,3,93,0,0,0,92,5,0,97,13,0,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,77,11,3,8,108,0,0,0,108,13,0,117,10,0,0,0,13,0,0,0,13,0,0,8,3,3,0,0,3,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,14,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,12,7,0,0,18,0,0,0,13,0,0,20,3,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0
50902,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,75,3,0,0,79,0,0,0,81,3,0,83,12,0,0,0,11,0,0,0,11,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,84,3,4,0,89,3,0,3,95,9,0,104,14,4,0,0,18,0,0,0,18,0,0,18,6,0,0,0,6,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,27,0,0,0,27,3,0,29,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,26,3,0,0,31,0,0,0,28,3,0,29,8,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,31,3,6,0
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,22,0,0,0,22,0,0,26,3,0,0,0,3,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,26,0,0,0,26,4,0,29,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0
51003,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,16,0,0,0,17,0,0,0,17,7,0,22,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0,0,0,20,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,30,0,0,0,29,3,0,32,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,33,0,0,0,29,3,0,39,7,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0,9,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,5,0,77,0,0,0,75,3,0,78,5,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,66,11,5,0,79,0,0,0,79,4,0,87,4,0,0,0,10,0,0,0,10,0,0,10,7,0,3,0,12,0,0,0,12,0,0,8,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,19,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,19,0,0,0,19,0,0,21,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
