SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
50502,0,135,6,142,..,231,19,250,4,254,..,340,11,350,7,356,..,152,22,169,6,173,..,851,55,906,15,924,..,674,69,746,12,753,..,171,0,176,0,180,..,167,18,188,3,188,..,107,28,134,0,134,..,1580,530,2110,14,2126,..,4156,734,4889,90,4976,..,23448,3408,26857,309,27169,..,526,78,609,4873,5478,68392,23975,3491,27462,5185,101037,71817,..,..,..,..,71817,..,293,3,295,5,298,..,939,269,1210,6,1214,..,69,6,73,0,68,..,1005,341,1339,9,1346,..,1980,580,2554,15,2568,..,212,36,248,0,249,..,3194,951,4140,25,4170,..,412,54,471,3,472,..,495,22,519,15,532,..,420,11,434,7,441,..,577,78,656,7,658,..,71,4,80,4,78,..,834,96,933,7,941,..,539,49,590,8,597,..,221,22,233,0,233,..,808,66,872,11,882,..,229,7,235,0,242,..,331,38,371,4,373,..,107,5,110
50503,9,446,6,456,..,158,13,174,0,170,..,533,11,544,5,544,..,312,59,373,3,373,..,1443,91,1532,13,1548,..,418,45,462,10,473,..,141,5,140,4,148,..,175,19,192,6,197,..,41,3,45,0,45,..,1755,800,2556,22,2578,..,3832,662,4493,89,4576,..,17733,2596,20331,212,20546,..,471,92,573,4647,5220,76757,18210,2690,20900,4864,102522,79029,..,..,..,..,79029,..,1644,21,1657,4,1663,..,909,186,1092,8,1099,..,102,4,106,0,106,..,320,114,437,0,440,..,758,226,987,9,998,..,76,9,86,0,86,..,1154,347,1509,12,1516,..,162,15,176,0,176,..,348,11,357,3,360,..,307,3,306,0,309,..,149,16,160,0,166,..,68,11,77,5,82,..,1229,141,1374,12,1382,..,380,40,420,6,422,..,51,9,60,0,60,..,526,55,576,3,583,..,83,3,84,0,84,..,148,15,160,0,160,..,58,6,64
50601,12,328,7,331,..,220,7,233,3,236,..,468,11,476,0,482,..,255,15,275,0,271,..,1262,48,1310,11,1311,..,153,16,163,0,169,..,577,53,635,10,642,..,75,5,82,0,82,..,20,5,24,0,24,..,49,12,63,0,63,..,1845,275,2123,50,2171,..,9571,950,10522,158,10683,..,205,35,244,2458,2699,33219,9774,992,10766,2614,46604,33701,..,..,..,..,33701,..,264,7,273,0,273,..,228,20,246,5,248,..,70,0,70,0,70,..,224,33,257,5,255,..,789,197,989,18,1003,..,35,3,41,0,41,..,1047,236,1285,17,1303,..,26,3,28,0,28,..,147,0,149,0,151,..,121,0,127,0,124,..,18,0,13,0,13,..,61,5,72,0,72,..,232,25,261,6,265,..,386,33,419,3,421,..,53,5,59,0,59,..,971,126,1098,21,1121,..,322,28,345,6,355,..,217,20,229,0,233,..,126,10,136
50602,6,222,0,227,..,275,18,288,6,295,..,294,9,300,4,304,..,153,7,159,4,162,..,927,42,970,17,981,..,249,25,270,0,274,..,105,9,109,0,109,..,105,20,131,3,129,..,60,15,75,4,82,..,270,61,327,9,333,..,1468,206,1671,39,1710,..,9069,1111,10179,134,10313,..,210,22,229,2529,2756,25099,9280,1131,10407,2659,38172,23798,..,..,..,..,23798,..,74,0,74,0,74,..,390,71,463,3,466,..,45,0,50,0,54,..,451,101,547,8,554,..,1245,379,1623,11,1635,..,78,13,92,0,91,..,1772,494,2262,19,2284,..,41,0,45,0,45,..,180,11,192,3,193,..,125,0,125,3,126,..,45,9,49,0,49,..,190,27,213,0,215,..,40,5,46,0,46,..,313,19,331,4,336,..,357,33,383,5,388,..,244,13,260,4,262,..,188,17,201,4,202,..,273,38,314,10,317,..,49,4,53
50603,9,275,0,278,..,728,54,785,10,795,..,304,9,310,9,316,..,370,20,388,6,386,..,1665,86,1757,23,1774,..,187,16,200,0,200,..,645,20,668,8,671,..,88,16,106,0,102,..,201,56,251,0,251,..,263,66,328,3,325,..,1983,174,2158,59,2218,..,18019,2370,20389,233,20622,..,289,46,337,2058,2398,26376,18312,2419,20730,2291,49396,26467,..,..,..,..,26467,..,120,0,121,0,121,..,561,117,681,4,688,..,42,0,42,0,45,..,1325,328,1660,12,1667,..,3816,1063,4879,45,4919,..,269,50,320,0,320,..,5415,1437,6851,53,6905,..,27,4,32,0,32,..,154,9,165,6,168,..,92,0,95,5,95,..,53,8,57,0,56,..,247,16,261,0,268,..,172,12,182,0,182,..,571,35,607,5,609,..,378,30,408,3,411,..,1209,113,1318,12,1333,..,550,38,584,0,583,..,432,35,465,4,474,..,168,3,175
50604,18,600,8,609,..,752,74,831,11,840,..,881,20,899,5,907,..,571,52,618,0,623,..,2785,163,2946,32,2977,..,202,25,234,0,234,..,884,104,988,12,1006,..,132,18,149,0,149,..,140,15,154,0,162,..,230,60,293,7,299,..,3639,831,4469,69,4535,..,18797,2977,21775,260,22036,..,404,89,489,3997,4489,36962,19202,3069,22266,4256,63485,36568,..,..,..,..,36568,..,234,0,234,0,233,..,889,184,1076,7,1086,..,83,5,90,0,90,..,749,220,971,6,976,..,2333,980,3313,40,3350,..,178,64,240,3,246,..,3256,1265,4524,49,4572,..,32,5,36,0,36,..,180,10,190,0,190,..,98,4,100,0,100,..,26,3,32,0,32,..,371,52,418,0,417,..,179,13,191,0,189,..,560,43,593,5,607,..,160,16,183,4,180,..,1365,173,1541,18,1552,..,345,25,373,3,377,..,783,82,863,6,869,..,183,16,200
50605,7,117,3,121,..,54,3,57,0,58,..,171,4,174,0,173,..,81,3,83,4,87,..,408,17,424,10,434,..,52,4,53,0,60,..,77,6,83,0,87,..,33,5,37,0,43,..,11,0,10,0,10,..,29,3,32,0,32,..,685,98,783,19,798,..,3050,304,3353,60,3417,..,105,13,116,1262,1376,24318,3149,315,3468,1321,29108,24550,..,..,..,..,24550,..,98,0,99,0,99,..,65,3,66,0,63,..,37,0,37,0,37,..,91,19,109,0,108,..,266,64,334,0,336,..,14,0,14,0,14,..,370,85,452,3,456,..,22,0,22,0,22,..,80,3,84,0,82,..,132,5,133,3,138,..,16,0,22,0,22,..,70,4,76,0,79,..,27,4,28,0,28,..,109,9,116,0,122,..,12,0,12,0,12,..,114,17,128,3,134,..,61,7,70,0,70,..,35,6,38,0,38,..,28,0,28
50606,0,35,0,35,..,19,3,17,0,17,..,74,0,79,4,78,..,21,0,20,0,20,..,149,7,156,4,159,..,25,0,23,0,23,..,47,3,49,0,49,..,9,0,8,0,8,..,3,0,3,0,3,..,12,5,11,0,11,..,406,34,445,12,456,..,1529,118,1646,21,1667,..,54,7,62,1099,1156,13278,1577,124,1701,1122,16103,13674,..,..,..,..,13674,..,129,0,130,0,135,..,14,3,22,0,22,..,12,0,12,0,12,..,15,4,17,0,17,..,60,10,74,0,74,..,5,0,5,0,5,..,81,14,98,0,98,..,0,0,3,0,3,..,40,0,47,0,47,..,30,0,31,0,32,..,7,0,10,0,10,..,11,0,11,0,11,..,30,0,30,0,30,..,44,0,44,0,49,..,0,0,0,0,0,..,243,34,277,4,281,..,17,4,23,0,23,..,43,0,43,0,43,..,7,0,7
50607,0,36,0,37,..,195,15,205,6,208,..,33,0,32,0,32,..,53,0,52,0,52,..,310,19,331,5,335,..,175,6,185,0,181,..,68,0,63,0,71,..,41,8,49,0,49,..,26,0,29,0,29,..,99,16,119,0,123,..,445,48,494,15,511,..,3720,349,4072,53,4126,..,118,5,125,992,1118,16032,3842,359,4198,1045,21275,16321,..,..,..,..,16321,..,60,0,60,4,66,..,119,17,142,0,139,..,13,0,13,0,13,..,303,35,344,7,348,..,731,142,874,9,882,..,91,9,101,0,101,..,1135,187,1318,6,1329,..,27,0,32,0,33,..,140,8,140,0,140,..,71,0,71,0,71,..,65,0,63,0,63,..,21,5,27,0,27,..,36,4,39,0,39,..,90,0,92,0,89,..,63,4,64,0,68,..,42,5,48,0,48,..,59,4,56,0,56,..,34,4,39,0,39,..,41,0,49
50701,5,445,0,454,..,269,22,292,7,297,..,649,16,658,5,669,..,154,4,156,0,161,..,1510,46,1556,16,1577,..,422,32,456,6,465,..,139,3,147,0,144,..,83,11,90,0,87,..,32,0,31,0,31,..,117,26,136,5,140,..,1118,166,1287,35,1323,..,10293,1269,11561,139,11701,..,249,29,277,2537,2812,42542,10542,1294,11841,2678,57054,43177,..,..,..,..,43177,..,286,8,295,4,299,..,184,16,201,0,203,..,57,0,57,0,57,..,350,83,432,8,434,..,1197,375,1571,19,1594,..,58,6,66,0,66,..,1601,473,2072,23,2093,..,615,120,731,3,734,..,257,23,274,8,285,..,264,3,270,0,273,..,53,4,57,3,62,..,99,6,99,0,101,..,148,16,157,3,164,..,221,13,228,3,233,..,87,14,99,0,99,..,166,19,184,0,188,..,127,12,139,0,139,..,138,9,142,0,147,..,51,0,57
50702,0,3,0,3,..,26,0,34,0,36,..,25,4,26,0,27,..,14,0,15,0,15,..,71,9,77,0,85,..,159,7,162,0,166,..,5,0,5,0,5,..,15,0,15,0,15,..,14,0,13,0,13,..,22,4,23,6,23,..,261,35,298,3,301,..,1856,220,2071,24,2094,..,47,8,49,1200,1254,15975,1900,222,2121,1226,19324,16895,..,..,..,..,16895,..,25,0,25,0,25,..,16,0,16,0,16,..,16,0,13,0,15,..,31,4,31,0,31,..,77,20,94,0,97,..,6,0,6,0,6,..,106,21,134,0,135,..,91,23,118,0,115,..,204,0,206,0,205,..,205,10,212,6,219,..,17,0,16,0,16,..,4,0,4,0,4,..,3,0,3,0,3,..,11,0,12,0,12,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0
50703,8,467,6,475,..,62,0,68,0,68,..,611,24,629,5,632,..,109,7,117,5,117,..,1242,37,1277,16,1296,..,110,11,120,0,122,..,73,3,79,0,81,..,27,3,32,0,32,..,0,0,0,0,0,..,37,15,54,0,54,..,672,57,731,23,750,..,4236,384,4624,78,4697,..,103,14,110,2440,2549,16232,4333,397,4732,2516,23482,16219,..,..,..,..,16219,..,118,0,118,0,122,..,67,10,75,0,75,..,38,0,38,0,40,..,65,18,86,4,89,..,171,56,230,0,230,..,12,5,19,0,17,..,256,81,335,5,336,..,17,3,25,0,25,..,57,0,57,0,58,..,58,0,57,0,57,..,7,5,15,0,15,..,28,4,34,0,34,..,92,11,98,0,98,..,151,23,177,0,180,..,43,5,47,4,54,..,425,55,480,14,493,..,63,7,61,0,67,..,63,3,63,3,66,..,24,3,27
50704,3,63,0,63,..,666,78,744,4,748,..,69,0,69,3,72,..,108,13,114,0,118,..,904,92,995,10,1006,..,250,14,268,5,276,..,230,0,232,0,232,..,87,12,96,0,96,..,28,5,27,0,27,..,116,16,130,0,130,..,640,66,707,11,719,..,8890,876,9768,82,9848,..,181,14,199,1763,1960,39116,9072,894,9965,1841,50918,41585,..,..,..,..,41585,..,177,3,179,0,179,..,224,13,232,3,236,..,14,0,15,0,15,..,975,196,1165,4,1177,..,2301,449,2748,19,2768,..,227,24,253,0,253,..,3500,668,4173,21,4196,..,150,7,154,0,161,..,231,0,235,4,241,..,238,4,243,3,244,..,72,7,72,0,72,..,81,4,89,0,94,..,48,8,57,0,57,..,226,9,238,4,239,..,47,0,47,0,52,..,150,4,151,3,157,..,174,6,179,0,179,..,64,4,67,0,68,..,50,3,55
50705,0,146,3,152,..,96,5,102,0,102,..,241,8,249,0,251,..,99,10,108,0,108,..,590,22,610,0,613,..,195,18,208,5,217,..,63,0,63,0,65,..,96,4,100,6,101,..,8,0,10,0,10,..,82,32,115,0,115,..,1063,128,1185,23,1210,..,4477,428,4909,59,4967,..,252,15,270,4304,4574,57543,4731,447,5174,4360,67085,59190,..,..,..,..,59190,..,472,12,481,5,485,..,100,7,111,6,116,..,67,3,73,0,73,..,63,18,85,0,85,..,218,54,269,0,270,..,10,0,14,0,14,..,290,78,368,0,369,..,73,14,84,0,82,..,125,6,132,0,131,..,202,10,215,0,216,..,27,0,28,0,28,..,25,0,25,0,27,..,16,3,22,0,22,..,74,4,80,0,80,..,28,7,34,0,34,..,190,19,208,3,215,..,19,6,17,0,17,..,29,3,34,0,34,..,7,0,7
50901,4,154,0,156,..,28,0,29,0,29,..,128,4,128,0,132,..,123,33,157,3,156,..,430,46,469,4,477,..,26,0,28,0,28,..,13,0,13,0,13,..,14,0,19,0,19,..,8,0,7,0,7,..,25,7,36,0,36,..,456,189,647,11,651,..,1627,311,1938,20,1955,..,75,15,86,2552,2634,26234,1702,321,2021,2575,30830,26863,..,..,..,..,26863,..,173,3,177,0,180,..,7,0,5,0,5,..,30,0,34,0,34,..,21,7,29,0,29,..,76,21,97,0,97,..,3,0,3,0,3,..,100,31,132,0,132,..,6,0,6,0,6,..,48,3,47,0,47,..,150,9,157,0,160,..,5,0,5,0,5,..,5,0,8,0,8,..,0,0,0,0,0,..,12,0,13,0,13,..,8,0,8,0,8,..,16,0,16,0,16,..,3,0,7,0,7,..,0,0,0,0,0,..,7,0,7
50902,3,93,0,98,..,16,0,18,0,18,..,126,3,136,0,136,..,17,0,23,0,23,..,255,8,268,3,277,..,22,0,24,0,24,..,11,0,11,0,11,..,7,4,15,0,15,..,0,0,0,0,0,..,28,10,39,0,39,..,281,29,310,20,329,..,1136,119,1252,34,1285,..,79,10,90,3435,3530,24063,1214,125,1340,3472,28873,23015,..,..,..,..,23015,..,117,4,122,0,122,..,15,0,19,0,20,..,48,0,51,0,57,..,12,9,17,0,17,..,65,31,95,4,97,..,0,0,3,0,3,..,81,39,118,4,118,..,8,0,8,0,8,..,35,0,42,0,42,..,77,0,81,0,81,..,16,0,20,0,19,..,6,0,5,0,5,..,3,4,8,0,8,..,5,0,5,0,5,..,10,0,8,0,11,..,14,0,14,0,14,..,5,0,5,0,5,..,9,0,11,0,11,..,0,0,0
50903,0,42,0,42,..,12,0,12,0,12,..,40,0,40,0,41,..,10,3,10,0,10,..,94,3,97,3,107,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,111,12,118,4,129,..,397,27,424,10,435,..,23,0,28,1027,1051,8418,421,30,452,1039,9908,7989,..,..,..,..,7989,..,63,0,63,0,63,..,0,0,0,0,3,..,20,4,24,0,24,..,8,0,8,0,8,..,12,3,15,0,15,..,0,0,0,0,0,..,23,3,22,0,22,..,0,0,0,0,0,..,5,0,5,0,5,..,23,3,27,0,27,..,0,0,0,0,0,..,0,0,4,0,4,..,3,0,3,0,3,..,3,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0
51001,0,50,5,51,..,12,0,12,0,12,..,62,0,62,0,62,..,14,5,18,0,18,..,135,3,139,5,149,..,50,0,54,0,56,..,6,0,6,0,6,..,19,0,21,0,21,..,3,0,5,0,11,..,14,4,22,0,22,..,2268,198,2463,87,2553,..,2988,247,3233,113,3344,..,186,96,284,2702,2984,10971,3182,344,3526,2807,17306,11275,..,..,..,..,11275,..,19,0,19,0,19,..,6,0,9,0,9,..,2354,161,2506,78,2583,..,38,5,48,0,48,..,88,11,97,0,96,..,0,0,0,0,0,..,125,17,144,0,148,..,4,0,4,0,4,..,71,4,78,0,80,..,78,7,84,0,84,..,7,0,15,0,15,..,3,0,3,0,6,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,3,0,3,..,3,0,3,0,3,..,20,0,20,0,20,..,9,0,13,0,13,..,0,0,0
51002,0,129,0,129,..,50,0,51,0,50,..,171,6,179,0,181,..,134,10,151,3,151,..,485,26,510,9,521,..,43,3,42,0,42,..,16,0,16,0,16,..,34,10,37,0,37,..,11,0,11,0,8,..,21,0,21,0,21,..,937,88,1024,10,1030,..,2108,147,2249,30,2279,..,124,6,127,2994,3125,9083,2233,149,2384,3025,14487,7209,..,..,..,..,7209,..,59,0,63,0,63,..,14,0,17,0,17,..,597,59,659,8,666,..,14,0,11,0,11,..,55,11,67,0,69,..,3,0,3,0,3,..,70,10,81,0,81,..,4,0,4,0,4,..,27,3,31,0,31,..,23,0,21,0,25,..,3,4,8,0,8,..,3,0,6,0,6,..,32,6,39,0,45,..,18,0,18,0,18,..,3,0,3,0,3,..,17,0,23,0,23,..,16,4,18,0,18,..,6,0,6,0,6,..,7,0,7
51003,9,108,0,108,..,31,3,39,0,39,..,153,3,152,4,159,..,17,3,21,0,21,..,304,14,321,4,321,..,39,0,41,0,41,..,15,0,19,0,19,..,56,0,58,0,54,..,3,0,3,0,3,..,19,4,27,0,27,..,564,31,598,26,618,..,1661,103,1768,36,1801,..,91,9,102,3116,3220,11308,1756,113,1869,3157,16330,9448,..,..,..,..,9448,..,68,3,70,0,68,..,11,5,18,0,18,..,342,6,345,3,355,..,25,0,25,0,25,..,66,12,82,0,82,..,3,0,3,0,3,..,99,11,112,0,112,..,12,0,13,0,17,..,33,0,33,0,34,..,30,0,28,0,28,..,9,0,9,0,9,..,7,0,7,0,7,..,11,4,12,0,12,..,39,6,43,0,43,..,19,7,21,0,24,..,26,0,26,0,28,..,30,4,28,0,28,..,19,0,19,0,19,..,12,0,12
51101,0,15,0,15,..,4,0,4,0,4,..,4,0,9,0,9,..,0,0,0,0,0,..,23,0,25,0,25,..,5,0,11,0,11,..,3,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,11,0,11,..,80,7,85,0,85,..,307,28,339,9,346,..,38,0,35,867,902,6842,346,31,376,872,8093,6724,..,..,..,..,6724,..,61,0,61,0,61,..,3,0,3,0,3,..,14,0,14,0,14,..,9,3,10,0,13,..,11,4,15,0,15,..,3,0,3,0,3,..,16,3,23,0,29,..,0,0,0,0,0,..,17,0,17,0,17,..,30,0,30,0,30,..,3,0,3,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,9,3,11,0,11,..,0,0,0,0,0,..,0,0,0
51102,0,9,0,9,..,4,0,4,0,4,..,23,0,19,0,19,..,15,10,24,0,27,..,41,13,56,0,54,..,34,3,37,0,37,..,3,0,3,0,3,..,4,0,7,0,7,..,0,0,0,0,0,..,53,36,87,0,93,..,82,13,101,6,102,..,376,80,461,13,468,..,21,0,22,744,765,3724,402,87,490,747,4954,3434,..,..,..,..,3434,..,9,0,9,0,9,..,0,0,0,0,0,..,18,0,18,0,18,..,0,0,4,0,4,..,33,3,37,0,41,..,0,0,0,0,0,..,38,7,36,0,40,..,16,6,24,0,24,..,20,0,20,0,20,..,24,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
51103,3,142,0,148,..,28,0,31,0,31,..,171,0,177,0,175,..,26,5,27,0,27,..,375,11,387,0,389,..,59,5,59,0,58,..,26,0,28,4,32,..,37,8,40,0,40,..,9,0,9,0,9,..,23,0,21,0,26,..,1101,91,1187,27,1211,..,2525,184,2712,44,2755,..,131,25,153,3194,3342,14541,2659,205,2862,3235,20641,12708,..,..,..,..,12708,..,163,0,165,0,165,..,14,0,14,0,14,..,788,47,836,11,846,..,5,5,8,0,8,..,68,12,83,0,83,..,0,0,4,0,4,..,79,17,102,0,102,..,15,0,21,0,21,..,28,0,32,0,32,..,36,0,36,0,36,..,8,0,10,5,11,..,5,0,5,0,5,..,27,0,23,0,23,..,57,5,61,0,61,..,9,0,12,0,12,..,42,5,51,0,51,..,11,0,19,0,19,..,22,0,29,0,29,..,20,4,23
51104,0,72,0,72,..,33,3,40,0,37,..,100,0,100,5,102,..,124,21,140,4,144,..,328,27,352,7,363,..,37,0,35,0,35,..,15,0,15,0,15,..,27,0,31,0,31,..,0,0,0,0,0,..,50,22,70,0,75,..,384,36,424,13,434,..,1550,148,1689,27,1721,..,106,4,112,3605,3713,22452,1656,151,1799,3638,27893,22200,..,..,..,..,22200,..,144,4,149,3,152,..,15,4,21,0,20,..,181,9,191,0,195,..,12,0,18,0,18,..,63,24,92,0,92,..,3,0,3,0,3,..,80,27,111,0,111,..,3,0,3,0,3,..,46,4,44,0,44,..,88,0,86,0,89,..,12,0,12,0,12,..,5,0,7,0,7,..,4,4,9,0,9,..,24,0,18,0,18,..,15,0,10,0,10,..,15,0,14,0,14,..,10,0,10,0,10,..,18,5,25,0,25,..,0,0,0
