SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
50705,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,20,10,0,4,0,0,0,0,0,46,0,7,17,22,27,34,74,50,11,8,9,4,8,0,0,272,0,0,4,6,14,16,86,70,12,15,12,26,6,0,6,282,3,10,61,19,11,41,21,7,0,0,0,0,0,0,7,178,3,7,8,3,5,0,11,20,0,0,0,0,0,0,0,57,0,0,3,3,13,11,40,22,3,0,4,3,0,0,0,105,35,78,80,50,83,36,103,66,3,5,11,7,0,0,4,570,0,3,3,3,3,0,4,3,0,0,0,0,0,0,0,23,0,0,8,10,6,9,20,13,0,3,0,0,3,0,0,75,24,18,56,51,28,50,355,220,41,28,40,52,15,10,17,1011,0,6,3,6,22,44,95,81,15,9,20,19,15,0,8,346,0,0,0,0,8,0,7,32
50901,0,0,0,0,0,0,24,34,9,9,3,19,4,5,9,116,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,13,17,22,18,27,26,9,0,3,13,13,0,5,167,0,0,0,0,3,4,49,25,0,0,10,15,0,0,6,120,0,8,6,3,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,14,0,0,3,4,0,3,0,0,0,0,0,0,5,22,0,38,60,49,38,13,44,28,68,10,7,6,8,0,3,0,17,355,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,3,0,4,0,0,0,0,0,0,5,26,3,4,30,13,8,10,44,44,9,0,12,0,4,0,4,183,0,9,6,0,14,7,24,16,4,9,7,3,3,0,4,106,0,0,0,0,7,0,0,9
50902,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,18,0,0,0,0,0,3,0,5,0,0,0,0,0,0,11,15,0,0,4,16,9,9,12,6,8,0,0,0,0,0,4,61,0,0,0,0,0,0,12,11,4,3,0,0,0,0,6,50,0,6,9,3,0,4,0,0,0,0,0,0,0,0,0,16,4,0,4,0,0,0,0,9,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,26,57,48,26,28,31,4,13,21,0,4,3,5,0,0,12,265,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,0,3,0,0,3,3,0,0,6,24,10,3,17,11,9,10,31,51,10,11,7,16,11,0,23,221,0,4,0,0,4,4,13,12,7,0,8,4,7,0,4,57,0,0,0,0,0,0,0,0
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,13,13,3,4,16,0,5,5,5,0,0,3,0,0,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,21,20,6,0,4,3,0,0,5,65,3,0,0,0,5,4,3,4,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0
51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,13,0,0,0,5,5,0,12,0,0,4,0,9,0,0,0,34,0,0,0,3,0,0,9,8,6,9,15,49,13,3,10,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,3,6,0,3,6,0,4,0,3,0,7,0,39,4,13,3,3,16,28,28,23,0,5,5,14,4,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,9,0,0,0,0,0,0,0,21,0,3,7,0,3,3,41,35,7,6,12,9,11,0,7,153,0,0,0,0,3,6,9,4,6,0,0,7,3,0,0,45,0,0,0,0,0,0,0,3
51002,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,5,5,15,6,0,0,0,0,3,0,0,34,0,0,0,0,3,0,26,11,3,3,6,31,3,0,5,96,0,5,3,0,0,3,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,6,7,18,4,0,6,0,0,0,0,0,49,0,7,3,0,5,3,13,8,0,0,0,0,0,0,0,46,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,6,9,104,60,16,22,13,30,9,0,3,277,0,0,0,0,7,18,29,37,3,3,7,21,4,0,0,130,0,0,0,0,0,0,5,8
51003,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,5,0,0,0,5,0,0,15,0,0,0,5,3,5,16,24,3,0,4,4,3,0,0,61,0,0,0,0,0,0,35,38,4,15,4,24,7,0,7,118,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,0,0,0,0,5,3,10,4,0,0,0,0,0,0,0,25,3,0,5,3,7,4,15,12,0,0,0,6,0,0,0,54,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,3,8,0,4,0,0,0,0,0,0,15,0,0,4,0,4,8,117,67,15,18,15,20,5,6,5,298,0,0,0,0,4,3,29,21,7,16,3,5,9,8,3,108,0,0,0,0,0,0,5,8
51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,5,4,0,10,9,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,13,0,9,7,8,3,3,3,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,3,13,5,0,0,4,4,0,0,34,0,0,0,0,0,0,9,0,0,0,5,3,0,0,0,19,0,0,0,0,0,0,0,0
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,3,0,0,0,24,0,0,0,0,0,0,0,3,0,0,5,9,3,0,0,21,0,6,12,4,3,0,5,4,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,6,3,3,10,4,13,10,5,0,0,5,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0
51103,0,0,0,0,0,0,4,14,4,0,0,6,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,9,0,0,0,0,10,11,14,7,0,0,0,0,0,0,0,40,0,0,0,0,9,7,47,32,9,13,3,14,7,4,9,161,0,7,11,0,10,3,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,4,32,22,0,4,9,7,0,0,0,93,9,16,13,4,9,5,8,14,4,3,3,5,0,0,0,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,7,9,9,138,115,8,12,28,40,18,8,8,400,0,0,0,4,3,11,21,18,9,3,11,7,6,0,6,91,0,0,0,0,0,0,3,28
51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,0,0,3,8,10,5,21,8,7,9,0,9,0,0,0,78,0,0,0,0,0,6,23,28,6,0,4,7,3,0,0,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,22,0,0,0,0,6,6,6,8,0,0,5,0,0,0,0,50,30,26,19,13,24,12,44,17,3,0,0,5,0,0,3,209,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,16,9,0,6,9,3,4,71,82,9,20,22,14,15,0,4,261,4,0,0,3,5,9,27,21,13,5,3,5,7,8,0,108,0,0,0,0,0,0,0,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,4,0,24,0,0,0,0,0,0,0,0,0,0,0,7,6,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,9,3,0,0,0,0,0,8,9,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,0,4,4,0,0,3,30,0,0,0,0,0,3,3,0,0,5,0,4,0,0,5,15,0,0,0,0,0,0,0,0
