SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
50502,7,3,0,4,0,3,0,3,0,81,0,103,0,0,0,0,0,0,0,8,0,12,0,20,0,0,0,4,0,0,0,14,0,32,0,51,0,0,0,0,0,0,0,12,0,30,0,42,0,0,0,3,0,6,3,29,0,60,0,108,0,8,0,7,0,13,0,52,5,64,3,155,9,15,3,23,0,56,0,78,10,112,0,302,10,30,0,29,0,147,0,91,13,127,5,460,20,59,0,97,9,247,6,123,7,164,5,738,48,111,7,237,16,307,14,123,24,143,5,1027,63,81,6,314,18,324,11,83,30,117,5,1055,91,90,4,381,34,305,19,78,21,101,4,1129,414,171,23,1001,74,640,23,144,27,185,9,2709,452,131,26,1096,117,235,39,64,20,104,0,2277,539,105,12,1080,149,352,29,55,22,79,0,2430,578,63,7,765,129,136,37,48,12,43,3,1814,2460,213,62,2720,370,1059,71,102
50503,3,0,0,3,0,0,0,3,0,80,0,101,0,0,0,0,0,0,0,11,0,15,0,22,4,5,0,0,0,0,0,10,0,23,0,44,0,0,0,5,0,8,0,11,3,16,0,37,0,0,0,4,0,4,0,21,0,59,4,89,4,3,0,5,0,20,3,47,7,55,0,140,3,19,0,9,0,61,0,76,13,137,0,323,12,41,0,29,5,138,5,105,18,127,6,478,23,68,5,95,12,296,6,163,34,162,5,870,66,141,13,362,22,471,20,159,40,151,3,1451,81,116,15,493,53,483,23,124,45,141,6,1576,137,113,6,635,53,478,31,88,28,121,9,1704,731,207,30,1573,168,999,70,161,79,177,8,4206,954,151,57,1759,192,375,92,97,38,84,5,3813,959,105,36,1266,176,425,58,59,29,65,5,3177,794,59,23,777,130,125,27,36,17,35,0,2022,1954,90,57,1536,222,591,81,66
50601,4,0,0,5,0,5,0,3,3,35,0,49,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,10,0,14,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,15,3,27,0,43,3,3,0,0,0,13,0,15,0,25,0,67,0,6,0,3,0,32,0,33,0,70,0,152,4,14,0,9,0,84,7,46,7,65,0,236,9,34,0,40,3,205,3,58,20,84,3,460,15,49,3,156,19,306,9,64,15,92,3,739,35,38,3,240,16,319,12,67,24,51,0,800,63,48,7,294,26,288,11,35,18,46,0,854,355,75,10,745,83,506,30,95,36,64,5,2004,418,71,20,722,80,174,32,24,12,29,0,1584,427,47,20,522,75,225,25,22,10,20,0,1391,322,19,6,288,48,55,20,11,5,0,0,774,745,48,17,504,84,287,33,25
50602,0,0,0,0,0,5,0,0,0,31,0,38,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,8,0,17,0,0,0,3,0,0,0,0,0,14,0,15,0,0,0,0,0,4,0,12,0,18,0,32,0,0,0,0,0,6,0,18,0,24,0,55,4,8,0,0,0,16,0,25,4,41,0,112,3,15,0,8,0,52,0,38,11,45,0,174,8,28,0,21,0,104,0,50,6,47,0,276,16,36,0,77,9,122,4,54,3,34,6,369,15,31,0,104,11,132,4,20,7,44,0,370,24,18,3,101,16,123,0,26,9,32,0,352,137,46,13,307,31,304,15,42,10,37,6,947,178,44,10,347,47,92,16,19,9,24,4,779,199,27,7,322,46,108,15,10,4,16,0,748,208,24,7,227,53,35,9,4,4,4,0,578,604,43,18,574,92,208,28,26
50603,0,0,0,4,0,0,0,0,0,45,0,55,0,0,0,0,0,6,0,0,0,20,0,19,0,0,0,0,0,4,0,8,0,21,0,34,0,0,0,0,0,4,0,16,0,14,0,37,0,0,0,0,0,3,0,20,3,33,0,62,0,4,0,3,0,17,0,38,5,29,0,93,5,11,0,8,0,40,0,51,0,48,0,165,5,24,0,19,0,79,3,64,3,58,0,271,6,51,3,35,7,195,3,89,17,90,0,494,30,86,3,125,6,223,8,95,11,91,6,683,39,48,3,207,6,214,6,75,6,72,0,683,66,51,9,202,18,262,11,54,12,63,11,755,310,95,4,550,43,521,21,88,18,84,5,1740,390,69,11,587,57,155,23,48,11,60,0,1424,373,55,13,518,59,226,17,36,11,66,4,1375,367,30,5,330,43,77,12,25,7,17,0,913,1050,79,10,839,99,415,18,50
50604,0,0,0,0,0,3,3,0,6,61,0,65,0,0,0,0,0,0,0,0,5,13,0,20,0,0,0,0,0,7,0,7,0,16,0,34,0,0,0,0,0,0,0,13,0,16,0,28,0,0,0,0,0,11,0,26,0,51,0,96,0,8,0,4,0,19,4,46,9,53,3,142,3,11,0,7,0,64,6,83,9,119,5,308,4,29,0,29,0,172,4,124,15,104,8,489,13,63,5,79,10,340,9,167,17,132,3,838,43,67,7,217,15,448,13,117,20,124,3,1078,47,77,5,272,23,392,12,107,18,119,10,1083,118,45,4,344,30,381,10,59,23,104,3,1119,485,118,21,812,89,724,35,114,34,143,4,2572,601,83,13,804,91,230,38,45,14,83,9,2010,546,54,14,536,61,289,23,32,16,61,5,1634,420,26,6,309,54,86,17,14,3,33,0,976,969,61,24,656,80,366,26,48
50605,0,0,3,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,15,0,20,4,0,0,3,0,8,0,11,0,23,0,46,0,5,0,8,0,30,0,21,7,23,0,91,0,14,0,24,3,60,0,30,6,50,0,195,11,13,0,82,4,123,3,27,3,37,0,308,8,18,0,98,12,109,6,25,5,27,0,320,45,17,0,131,19,119,5,12,3,30,0,385,169,51,0,363,39,259,20,36,21,56,0,1021,213,49,6,451,56,101,20,17,7,38,0,957,233,35,11,372,45,99,20,18,13,13,0,857,248,19,7,227,50,30,6,6,3,10,4,619,607,38,20,489,65,233,27,32
50606,0,0,0,0,0,0,0,0,3,13,0,11,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,11,0,0,0,0,0,0,0,10,3,8,0,20,0,6,0,4,0,4,0,3,0,11,0,33,0,3,0,4,0,10,0,11,0,14,0,49,3,4,0,12,0,51,0,11,0,14,0,103,15,11,4,44,0,81,7,21,3,15,0,205,12,16,0,91,12,106,0,16,4,16,0,271,33,16,4,105,16,110,6,14,11,5,0,316,129,24,8,265,33,171,16,20,20,32,0,717,157,15,3,269,30,79,10,6,6,10,0,595,144,12,11,173,27,68,8,10,11,6,0,466,109,12,3,109,18,24,11,6,4,0,0,291,288,15,10,224,35,94,7,12
50607,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,0,9,0,17,0,0,0,0,0,0,0,6,3,10,0,22,0,3,3,0,0,3,0,7,0,7,0,29,0,3,0,5,0,5,0,10,0,15,0,43,0,8,0,6,0,30,0,15,0,17,0,83,5,8,0,19,6,24,0,22,0,21,0,105,6,18,0,21,0,44,0,14,4,16,0,120,4,9,0,41,4,40,0,12,0,12,0,119,53,24,0,129,7,119,5,18,5,24,0,379,60,22,4,153,19,49,3,14,0,12,0,334,74,20,8,166,20,83,5,12,3,16,0,418,111,7,5,128,23,17,4,13,0,4,0,326,674,74,11,753,91,328,22,37
50701,3,0,0,4,0,0,0,0,0,30,0,41,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,4,0,8,0,18,0,3,0,0,0,3,0,6,0,17,0,31,0,0,0,0,0,8,0,13,0,22,0,44,5,4,0,7,0,19,0,35,3,58,0,131,0,9,0,15,0,66,3,37,3,46,5,187,12,44,0,28,5,119,12,62,7,85,0,374,32,52,0,127,11,193,10,58,11,81,0,576,22,35,5,176,13,249,0,52,8,51,4,624,43,51,6,275,21,242,7,35,12,49,0,751,311,111,15,823,89,567,34,85,23,83,7,2150,423,91,17,974,126,227,40,38,15,37,0,1991,443,53,15,808,127,244,35,43,23,44,0,1828,492,41,20,505,84,86,21,13,11,14,3,1282,1286,76,35,1111,207,423,47,44
50702,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,12,0,19,0,0,0,5,0,3,0,13,0,14,0,34,0,6,0,0,0,5,0,6,0,16,0,41,0,11,0,8,0,12,0,10,0,19,0,67,5,13,0,17,0,25,3,18,0,18,0,96,6,19,0,27,0,25,3,5,0,9,0,97,7,9,0,39,10,22,0,14,3,11,0,127,43,31,0,133,15,94,4,21,7,24,0,370,56,29,5,178,22,42,8,16,5,16,0,380,64,32,8,188,28,61,12,19,4,8,0,420,91,11,3,155,13,23,6,8,0,8,0,329,503,64,11,626,91,223,21,31
50703,0,0,0,0,0,0,0,3,0,14,0,15,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,9,0,10,0,0,0,4,0,4,0,4,0,16,0,26,0,3,3,5,0,17,0,15,0,32,0,79,3,7,0,6,0,31,0,20,3,32,0,105,3,11,5,18,0,89,0,38,15,47,0,222,13,21,0,70,6,146,3,33,6,32,0,328,17,15,0,124,13,139,0,31,13,36,0,398,26,30,0,159,15,133,9,23,9,18,0,436,177,23,10,324,48,227,25,41,24,30,4,938,222,21,8,310,38,92,18,14,6,28,0,757,208,17,4,228,29,87,6,13,9,8,4,602,146,10,5,122,21,42,3,7,0,3,0,359,274,17,3,179,23,86,13,19
50704,0,0,0,6,0,0,0,0,0,33,0,41,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,4,0,11,0,15,0,0,0,0,0,0,0,12,0,10,0,22,0,3,0,0,0,3,0,12,0,18,0,42,0,0,0,0,0,5,0,17,0,19,0,39,4,9,0,4,0,14,0,28,3,50,0,102,5,18,0,16,0,16,0,46,0,43,0,142,9,17,0,27,0,54,3,44,3,66,0,223,11,26,0,55,4,106,10,61,10,65,5,356,18,33,0,80,9,109,10,42,12,59,0,364,31,30,0,135,10,134,3,33,7,56,3,450,140,79,0,374,30,362,15,70,14,126,3,1233,234,76,9,675,51,126,23,46,17,71,5,1330,316,62,7,717,57,228,16,45,17,58,3,1534,355,49,10,494,52,75,11,36,4,21,0,1113,1856,152,31,2050,212,869,74,123
50705,0,0,0,0,0,3,0,4,5,24,0,35,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,6,0,11,6,33,0,47,0,4,0,0,0,9,0,17,0,34,0,67,0,8,0,8,0,19,0,44,9,58,0,144,6,15,0,16,0,62,0,53,6,87,0,248,12,19,3,41,0,144,4,62,18,103,0,409,22,44,0,108,15,269,9,75,23,93,5,661,34,33,11,217,22,349,14,55,26,82,0,844,66,46,3,311,40,342,10,41,23,62,12,959,339,92,30,778,102,714,47,106,70,103,3,2382,428,80,20,955,96,266,51,48,34,54,0,2032,539,48,23,691,112,291,38,33,36,40,0,1848,514,24,19,435,72,79,35,16,8,19,3,1220,1132,44,31,816,150,382,56,39
50901,0,0,0,0,0,0,0,4,0,12,0,27,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,3,0,9,0,4,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,18,0,21,5,0,0,5,0,6,0,7,0,14,0,38,7,5,0,7,0,19,0,25,3,27,3,90,10,12,3,20,4,33,0,36,9,37,0,153,11,31,0,49,0,64,4,36,8,44,0,251,26,44,0,124,8,126,8,40,6,37,0,421,27,31,9,125,14,128,9,33,7,33,4,411,34,35,4,162,15,103,11,16,8,14,3,412,158,62,18,372,43,151,17,38,13,30,0,902,208,46,6,342,37,66,15,7,9,10,0,745,175,23,5,242,32,49,8,12,5,3,0,554,120,11,4,106,13,16,5,0,6,4,0,299,262,25,9,250,26,82,9,6
50902,7,0,0,3,0,0,0,0,0,5,0,17,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,4,0,3,0,9,0,26,0,0,0,7,0,0,0,0,0,17,4,30,6,0,0,18,0,10,0,11,3,28,0,74,13,8,0,14,3,19,0,17,8,23,0,104,9,20,0,29,5,59,3,21,6,40,0,191,16,23,4,90,5,87,0,24,8,48,0,305,24,12,3,84,9,68,6,23,8,22,0,267,39,10,8,128,6,90,0,10,8,24,4,326,113,22,11,254,33,164,5,21,18,26,0,673,150,20,9,248,31,65,16,12,8,19,0,573,137,17,7,170,24,58,8,14,4,12,0,448,108,10,3,110,17,28,5,5,6,0,0,292,243,16,8,176,36,84,14,11
50903,3,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,11,4,0,0,5,0,5,0,12,0,8,0,32,0,0,0,7,0,14,0,0,0,9,0,32,9,4,0,11,0,26,0,11,5,9,0,79,14,4,0,35,3,32,3,4,0,12,0,104,9,4,4,40,6,27,0,5,3,5,0,113,17,6,0,57,3,27,4,0,0,5,0,117,54,11,4,97,11,40,5,4,4,7,0,239,53,10,3,86,13,15,3,0,4,4,0,197,43,3,0,72,13,25,4,0,0,4,0,164,28,8,5,32,0,8,5,0,0,0,0,85,89,0,0,68,7,28,5,6
51001,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,3,8,0,14,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,4,0,6,0,100,4,116,0,0,0,0,0,5,0,9,0,66,0,79,0,0,0,3,0,6,0,12,6,118,0,151,7,3,0,0,0,14,0,14,0,80,0,123,7,13,0,9,0,23,0,20,3,56,3,131,5,9,0,19,0,27,0,15,0,34,0,116,5,15,3,12,0,22,0,3,0,10,3,89,17,8,4,35,3,29,3,8,6,9,4,124,79,9,6,98,19,55,6,11,10,15,0,311,103,11,0,110,18,24,4,3,0,6,0,286,125,7,0,120,15,26,5,4,0,6,5,322,89,3,6,46,21,15,3,3,0,5,3,188,222,10,4,117,28,41,8,4
51002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,4,0,12,0,17,0,0,0,0,0,3,0,5,4,23,0,33,0,5,0,0,0,6,0,4,0,20,3,41,0,0,0,0,0,9,0,3,0,10,0,35,0,4,0,0,0,9,0,7,0,9,0,35,0,0,0,6,0,24,0,0,6,6,0,48,0,0,0,15,3,27,0,0,3,0,0,64,22,4,4,44,12,95,4,8,5,3,5,209,61,14,6,111,12,27,6,0,7,5,0,237,95,5,7,76,23,62,6,7,5,0,0,279,90,6,4,66,21,19,4,0,0,0,0,218,405,10,15,201,53,91,20,11
51003,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,10,0,4,3,13,0,29,0,0,0,8,0,18,0,6,5,8,0,40,3,4,0,11,0,25,0,0,3,0,0,51,9,4,0,32,0,39,0,5,0,3,0,100,41,14,5,73,15,126,11,13,11,4,3,307,63,8,5,153,18,38,5,10,0,4,0,305,106,11,12,133,28,84,10,0,19,0,0,407,108,7,6,120,21,17,12,0,0,0,0,292,478,33,27,388,89,212,30,11
51101,0,0,0,4,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,3,0,7,0,6,0,23,4,4,0,12,0,18,0,0,0,9,0,43,5,4,0,30,0,25,0,3,3,5,0,83,8,5,0,40,0,28,3,4,0,4,0,86,11,4,0,42,3,23,0,5,4,5,0,98,43,7,5,91,8,41,6,7,9,8,3,234,38,9,3,87,13,18,5,5,0,5,0,170,40,4,5,78,12,15,3,3,0,0,0,163,27,5,0,41,0,9,3,0,0,0,0,86,78,0,4,76,16,16,8,0
51102,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,7,0,0,0,9,0,13,3,3,0,4,0,0,0,3,0,7,0,26,0,0,0,0,0,10,0,4,3,8,0,23,3,7,0,10,0,3,0,0,0,12,0,34,0,4,0,11,0,14,0,0,3,4,0,32,9,0,0,14,0,17,0,0,4,3,0,57,25,4,3,30,5,28,3,7,3,7,0,108,22,5,6,42,7,14,7,0,3,0,0,108,33,4,4,29,4,7,3,0,0,0,0,79,17,0,0,13,4,0,0,0,0,0,0,43,45,3,0,27,3,9,0,0
51103,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,19,0,0,0,0,0,0,0,7,0,17,0,22,0,0,0,0,0,7,0,6,0,31,0,41,0,0,0,5,0,10,0,7,0,27,0,54,0,3,0,5,4,24,4,10,0,30,3,81,3,9,0,8,0,36,0,13,5,15,0,88,3,5,0,20,0,54,0,6,5,10,0,102,11,4,4,52,3,52,3,10,11,5,0,145,42,6,6,143,17,191,4,11,12,18,4,463,102,24,0,197,16,56,9,4,4,11,0,423,149,10,3,171,21,109,10,7,10,4,5,498,137,0,0,107,23,30,12,3,5,0,0,315,481,19,14,279,60,138,17,9
51104,0,0,0,4,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,21,4,0,0,0,0,4,0,4,4,11,0,26,5,0,0,5,0,8,0,15,0,32,3,67,0,7,0,6,0,13,0,17,0,29,0,85,4,5,3,17,0,43,3,13,5,40,0,135,9,17,5,41,9,75,7,39,5,42,0,247,23,15,4,77,8,90,6,17,0,23,0,271,28,16,4,97,8,60,7,19,6,26,0,273,118,34,3,279,38,162,18,23,17,27,0,730,149,36,7,302,24,50,19,14,5,10,0,616,161,11,4,185,26,62,16,13,12,9,0,497,166,4,4,120,22,24,11,3,0,0,0,350,310,31,12,215,30,64,24,16
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
