SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
50705,0,0,0,0,0,0,10,7,0,24,0,0,6,26,4,8,9,6,0,67,0,0,3,19,6,8,10,3,0,58,0,0,3,13,3,0,0,0,0,29,0,3,10,27,27,25,77,53,25,243,16,279,374,1177,592,477,252,79,11,3264,0,0,0,5,3,8,0,0,0,17,0,5,5,18,5,0,0,0,0,34,0,0,0,10,15,3,3,0,0,37,4,76,123,344,160,117,66,9,0,903,0,0,3,27,13,12,13,4,0,83,0,5,5,6,4,4,0,0,0,29,0,44,72,202,205,257,167,116,39,1103,0,10,8,42,26,30,21,11,0,144,3,76,154,432,300,150,82,39,6,1242,0,0,0,14,3,0,8,0,0,29,6,0,0,24,0,0,0,0,0,32,3,25,32,177,96,41,13,0,0,391,0,0,0,0,3,0,0,0,0,3,0,21,23,81,30,31,32,6,0,223
50901,0,0,0,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,6,53,32,20,14,3,0,122,0,0,0,4,0,0,0,0,0,4,0,4,0,26,24,8,61,48,10,186,0,17,36,153,119,159,88,27,4,612,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,9,6,51,52,187,93,50,37,7,0,482,0,0,0,5,5,0,9,7,3,34,0,0,0,0,0,4,0,0,0,4,0,4,9,31,20,49,36,44,20,212,0,0,0,10,4,8,3,0,0,43,4,25,38,101,77,58,32,16,5,363,0,0,0,9,0,0,3,4,0,20,0,0,0,13,0,3,0,0,0,17,0,34,31,49,28,9,9,0,0,156,0,0,0,0,0,0,0,0,0,5,0,4,10,28,20,28,31,11,0,126
50902,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,5,0,0,0,7,0,0,0,7,0,0,0,0,0,9,0,0,0,9,14,12,42,25,4,109,4,13,28,169,142,201,113,25,5,706,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,4,6,0,0,0,14,0,51,36,141,57,48,18,6,0,348,0,0,0,9,4,5,8,5,6,34,0,0,0,0,0,0,0,0,0,0,0,0,3,20,22,52,50,24,3,193,0,0,0,4,10,4,3,0,0,31,0,10,24,68,43,42,24,3,0,229,0,0,0,3,0,5,0,3,0,15,0,0,0,46,0,0,0,0,0,50,0,3,3,22,26,10,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,21,9,10,6,4,0,64
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,9,4,26,0,9,15,60,50,60,36,3,4,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,14,8,59,21,20,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,9,10,4,52,0,0,0,4,4,7,0,0,0,16,3,11,10,35,18,12,3,3,0,95,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,23
51001,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,13,9,5,7,0,0,34,0,3,29,88,76,70,19,3,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,3,4,0,0,11,3,13,23,82,29,20,9,0,0,187,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,14,3,14,3,4,0,44,0,0,0,12,6,4,7,0,0,22,0,8,7,39,21,13,5,0,0,88,0,0,3,15,0,0,0,0,0,18,0,5,0,31,0,0,0,0,0,34,0,0,5,43,21,14,0,0,0,88,0,0,0,4,0,0,0,0,0,4,0,0,0,23,4,10,9,0,0,55
51002,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,6,45,62,246,103,101,29,4,0,582,0,0,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,13,6,0,0,0,0,14,0,29,28,167,56,31,15,0,0,333,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,15,0,12,6,0,0,35,0,0,0,8,0,4,6,0,0,31,0,15,16,47,44,16,7,0,0,144,0,4,0,17,0,0,0,0,0,21,0,0,0,8,0,0,0,0,0,7,0,9,7,75,30,7,0,0,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,19,4,4,0,0,0,29
51003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,7,3,0,0,0,0,12,0,0,4,9,0,0,0,0,0,17,0,0,0,13,0,6,0,0,0,20,10,30,55,243,113,86,22,4,0,566,0,0,0,0,0,4,0,0,0,11,0,3,0,14,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,12,0,20,34,141,57,31,10,5,0,294,0,0,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,20,10,16,0,0,0,50,0,3,4,8,5,0,0,0,0,23,5,9,14,65,31,14,0,0,0,136,0,0,3,22,0,0,3,0,0,24,0,0,0,24,0,0,0,0,0,24,0,15,9,85,34,12,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,6,0,24,3,0,0,0,0,32
51101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,16,0,7,10,65,43,52,32,11,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,29,11,19,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,9,10,0,41,0,0,0,0,0,6,0,0,0,10,0,10,15,40,24,14,8,3,0,112,0,0,0,10,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,3,7,18,4,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,22
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,3,0,0,20,0,0,7,31,11,16,14,3,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,21,7,6,0,0,0,50,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,0,4,23,0,0,0,0,0,0,0,0,0,4,0,0,0,8,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,4,0,3,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,5,0,0,33
51103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,4,4,0,16,13,76,142,441,192,214,79,12,5,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,0,27,0,17,17,23,21,7,0,0,0,88,6,48,59,190,75,60,25,9,0,465,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,15,0,0,4,18,10,13,5,5,0,56,0,0,0,10,4,3,0,0,0,12,6,31,45,121,64,32,10,8,0,312,0,0,0,11,0,0,0,0,0,22,0,0,0,9,0,0,0,0,0,9,0,13,5,71,41,30,3,0,0,169,0,0,0,3,0,0,0,0,0,3,0,0,7,13,5,3,4,3,0,30
51104,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,5,0,0,0,11,0,0,0,3,0,3,0,0,0,12,0,0,0,9,0,0,0,0,0,9,0,0,0,15,4,0,27,15,3,71,4,10,27,137,87,111,79,26,5,485,0,0,0,0,0,0,3,0,0,6,0,0,0,15,0,0,0,0,0,16,0,0,0,4,4,0,3,0,0,10,3,15,35,126,60,48,31,12,0,329,0,0,0,5,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,11,0,7,0,15,14,39,32,23,5,135,0,0,0,3,8,4,5,8,0,28,0,15,26,92,82,38,22,12,0,290,0,5,3,6,6,0,0,0,0,23,0,0,0,19,4,0,0,0,0,29,5,8,6,49,39,21,4,0,0,141,0,0,0,0,0,0,0,0,0,0,0,3,4,25,6,14,6,4,0,59
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,7,10,42,19,22,12,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,21,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,15,3,0,0,4,0,0,0,0,0,7,0,0,5,7,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,5,0,0,21
