SA3_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
50502,3,47,132,665,476,365,254,63,45,2041,0,4,8,58,21,24,29,19,5,167,0,7,32,165,80,70,45,12,0,419,49,401,610,3034,786,606,427,266,124,6297,232,408,456,1601,471,422,444,386,243,4665,6054,11263,11088,33695,13195,11536,10103,6750,3425,107110,4,17,39,214,43,37,18,5,0,376,11608,18902,15676,31534,13904,11312,8764,5764,2589,120051,0,4,10,69,14,9,12,0,0,117,4,0,14,230,100,195,85,29,9,657,13,43,48,1033,83,24,12,6,0,1257,0,6,3,38,29,26,8,4,0,115,9,29,43,240,118,85,52,20,10,610,3,7,16,95,37,25,25,10,3,218,7,132,206,1381,462,432,249,95,48,3021,0,5,6,90,69,96,171,152,73,658,9,37,26,61,23,33,35,44,15,292,46,311,574,2756,1697,1986,1672,1203,513,10762,0,5,3,20,12,17,9,3,0,68,6,19,51,262,67,48,24,10,7,489
50503,6,41,105,830,412,349,211,46,24,2032,0,13,64,119,115,87,48,26,20,477,6,25,107,322,182,134,52,18,0,836,18,234,534,1725,834,570,365,169,62,4515,194,486,428,1100,483,362,305,261,123,3740,7240,15144,13322,31063,14585,11075,7753,4214,1592,105984,3,47,102,386,146,80,34,4,0,803,13957,25922,16864,29431,11198,7980,5678,2861,1003,114898,0,3,8,74,13,11,14,0,3,132,0,0,5,135,77,72,47,8,0,349,0,12,19,222,44,4,3,0,0,313,3,9,17,104,65,44,35,9,4,286,5,25,43,126,61,46,23,10,0,338,0,0,7,43,17,41,17,7,0,138,0,29,48,494,145,143,75,19,11,967,0,8,7,87,46,75,92,49,17,373,0,39,88,128,43,47,47,27,7,426,50,1127,2923,6091,5275,4726,2997,2132,681,26001,0,0,6,33,21,17,10,4,0,91,0,6,8,70,42,26,21,13,4,182
50601,0,3,9,73,11,15,3,0,0,111,0,0,3,10,16,31,24,17,3,106,0,13,47,161,70,27,14,5,0,335,8,116,160,679,231,180,93,39,18,1537,147,316,267,662,242,194,151,116,81,2183,3656,7107,5363,15243,5471,4755,3710,1703,581,47583,0,13,41,142,24,13,0,0,0,236,7058,11787,7248,15017,5373,4143,3276,1232,328,55458,0,7,6,59,13,5,5,0,0,100,0,0,3,9,4,3,0,3,0,22,0,0,3,26,10,4,0,0,0,47,0,0,0,29,4,4,3,0,0,49,3,13,27,50,23,22,11,10,0,159,0,7,5,21,7,21,12,0,4,83,3,29,29,369,111,62,47,11,7,678,0,0,0,13,7,14,10,11,3,53,0,15,11,25,6,4,5,0,0,67,13,138,282,1073,1138,1940,1413,917,287,7205,0,3,3,30,12,11,3,0,0,54,3,0,10,26,18,14,4,7,3,90
50602,3,8,42,178,53,33,45,5,4,381,0,0,4,19,10,8,10,9,6,62,3,6,21,65,28,12,8,0,0,144,17,109,171,990,217,150,102,64,24,1839,111,170,223,792,220,199,137,120,108,2075,2222,3475,4376,13571,4350,3809,2973,1551,819,37142,0,22,41,196,50,20,5,4,0,336,3964,5511,5713,12371,4619,3955,2921,1233,539,40835,5,39,35,201,39,7,4,0,0,325,0,0,4,28,13,13,7,5,0,62,0,11,15,187,16,9,3,0,0,233,0,3,5,23,9,5,9,0,0,57,0,9,9,108,24,15,18,6,3,187,0,0,0,21,12,10,12,9,0,65,9,54,150,870,260,225,105,31,8,1714,0,0,3,10,12,22,21,19,12,96,0,22,11,42,17,10,12,7,0,118,4,65,158,815,540,852,588,352,144,3524,0,0,11,16,12,11,4,0,0,56,0,3,4,102,7,13,6,6,0,148
50603,3,15,57,169,73,46,28,12,6,409,0,0,5,17,11,16,16,14,4,77,0,3,34,48,34,33,11,8,0,172,22,238,276,1052,278,216,161,92,41,2383,73,167,229,590,178,159,139,195,204,1933,2590,5940,6787,14647,5976,5344,4423,2667,1385,49742,9,14,30,125,23,20,16,0,0,232,4938,8864,7296,9243,4277,4114,3524,2003,883,45143,3,38,38,200,82,20,13,0,0,391,0,0,0,12,4,4,3,6,0,33,0,11,11,85,9,6,5,0,0,136,0,8,16,22,17,10,8,0,0,83,3,11,14,56,25,15,9,3,7,148,0,0,0,22,22,25,13,9,3,92,18,243,509,2243,764,462,270,60,39,4618,0,0,0,14,12,11,20,17,0,75,0,33,12,48,20,3,14,9,8,161,5,189,288,586,649,1044,837,728,305,4633,0,0,0,7,10,5,4,3,0,31,0,7,6,48,9,16,5,3,3,94
50604,0,17,29,160,58,53,27,11,0,355,0,4,3,25,12,25,20,12,0,96,0,13,39,89,53,31,6,0,0,239,16,178,295,915,384,255,186,108,26,2355,164,374,320,801,313,232,237,207,164,2806,4170,8659,7794,18593,7942,6571,5225,2770,1156,62887,13,118,334,1067,226,120,50,19,3,1948,7880,13784,9656,15008,6720,5124,4363,1919,677,65130,3,68,47,359,106,30,25,0,0,627,0,0,3,40,13,18,8,3,0,95,0,0,0,36,3,3,0,0,0,54,0,9,11,85,56,44,38,6,0,251,0,7,14,37,24,18,15,3,0,123,0,3,3,25,34,28,17,3,0,120,14,134,347,1436,657,373,202,41,20,3219,0,0,0,25,15,11,21,19,10,98,0,31,49,69,35,10,15,13,3,224,9,131,240,786,973,1677,1360,1135,380,6691,0,0,5,43,14,18,9,4,0,95,0,0,4,26,17,20,8,5,3,80
50605,0,3,6,27,4,8,0,0,0,52,0,0,3,15,6,12,15,7,0,59,0,3,26,45,38,31,21,8,0,173,4,24,46,196,124,111,101,73,33,707,31,104,106,302,119,141,111,106,53,1059,1562,3917,3217,7381,3963,3689,3266,1902,750,29654,0,18,61,168,50,15,9,3,0,316,3197,7147,5464,9323,4865,3998,3390,1678,552,39615,0,8,15,51,33,3,6,0,0,114,0,0,0,3,0,6,3,0,0,11,0,0,0,18,0,4,0,0,0,28,0,0,3,3,0,0,0,0,0,14,0,3,3,35,20,20,14,0,0,108,0,3,5,11,9,10,9,6,0,48,0,18,14,187,49,43,28,6,0,340,0,0,0,0,4,8,14,7,5,45,0,0,0,5,0,7,9,5,6,20,8,76,172,547,753,1149,1057,879,316,4970,0,0,4,8,6,3,3,0,0,27,0,3,3,33,3,15,8,3,0,72
50606,0,0,0,7,0,8,3,0,0,26,0,3,0,11,7,10,5,0,0,34,0,6,23,58,21,5,5,0,0,119,0,14,41,133,48,37,27,15,3,325,24,90,64,195,76,73,46,35,8,615,1370,2529,1883,4991,2012,1704,1054,455,138,16138,0,3,4,18,5,3,0,0,0,34,2693,4721,2971,6410,2447,1800,1154,396,119,22711,0,0,3,9,4,0,0,0,0,18,0,0,0,10,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,7,0,8,0,10,0,0,0,0,0,13,4,8,13,23,7,15,5,0,0,76,0,0,0,3,3,5,4,0,0,13,0,0,3,21,12,0,8,0,0,42,0,0,0,12,0,3,0,4,0,24,0,0,0,3,0,0,0,3,0,7,0,40,105,472,495,718,432,291,64,2611,0,4,7,22,0,4,0,0,0,42,0,3,0,13,6,0,4,0,0,28
50607,0,6,15,47,28,29,8,6,0,139,0,3,4,10,9,11,5,0,0,41,0,0,11,28,18,23,14,0,0,97,7,30,89,406,133,107,78,54,19,928,33,60,93,264,95,117,125,121,142,1040,987,1939,2835,6226,2739,2771,2508,1382,794,22177,0,0,0,15,5,3,4,0,0,30,1863,3518,4523,6430,2911,2603,2576,1244,612,26281,0,3,6,26,0,3,0,0,0,38,0,0,0,17,0,10,3,3,0,37,0,7,4,82,8,9,0,0,0,102,0,0,5,10,8,4,4,0,0,29,0,9,9,55,19,24,16,9,0,135,0,0,0,21,12,8,8,10,0,59,7,41,98,363,103,132,50,18,9,809,0,0,0,4,3,12,14,7,9,51,0,5,3,23,6,3,8,4,0,53,13,70,133,469,397,603,480,309,147,2604,0,0,0,5,6,0,6,5,0,23,0,7,0,54,11,5,9,0,0,91
50701,0,11,16,65,37,26,10,0,0,173,0,0,6,28,24,30,14,4,4,113,0,9,37,124,44,30,18,4,0,269,7,79,143,941,430,490,365,193,64,2705,101,213,212,663,243,225,189,166,109,2118,3708,7292,6818,18352,7822,6511,4736,2446,1097,58771,0,0,0,23,6,6,3,0,0,40,7371,12649,10151,19973,8482,6139,4189,1943,688,71578,0,6,13,79,21,8,6,0,0,125,0,0,4,125,67,87,52,23,0,357,3,9,7,162,21,13,6,5,0,223,0,0,6,13,3,0,0,0,0,23,3,17,27,137,47,52,18,6,0,300,0,0,5,35,42,26,21,5,0,145,4,56,138,735,280,156,109,25,9,1505,0,0,8,157,88,204,308,188,119,1069,0,6,5,20,9,12,18,17,9,94,10,237,447,1800,1323,1662,1089,649,213,7432,0,3,4,21,4,19,9,0,0,52,0,6,9,172,44,26,10,7,3,273
50702,0,0,0,8,10,0,3,0,0,28,0,4,0,19,8,14,19,10,0,69,0,0,0,20,12,20,5,0,0,60,3,27,48,279,118,114,101,62,37,790,37,75,106,307,124,111,111,82,109,1060,994,1953,2169,5528,2848,2829,2313,1287,668,20592,0,0,0,0,5,0,0,0,0,3,1926,3404,3363,6764,3460,3300,2543,1173,436,26362,0,0,0,3,0,0,3,0,0,3,0,0,0,9,4,4,9,10,4,50,0,4,3,47,10,7,0,3,0,79,0,0,0,0,0,0,0,0,0,5,0,10,13,82,41,41,30,11,4,224,0,0,5,36,11,8,5,5,0,68,0,10,13,41,21,8,10,6,0,106,0,0,0,11,10,23,40,37,38,159,0,0,0,4,0,3,8,10,0,28,10,75,156,785,580,753,591,335,104,3401,0,0,0,0,7,5,0,0,0,10,8,12,13,136,36,19,11,6,0,237
50703,0,0,4,35,15,7,5,0,0,60,0,0,0,11,4,14,14,5,4,54,4,12,28,110,29,19,3,0,0,204,3,26,73,324,93,85,62,26,12,714,69,137,122,327,116,98,73,34,17,988,1871,3141,2648,7559,2719,2106,1416,685,236,22379,0,0,0,10,6,0,4,0,0,18,3582,5353,3688,8427,2844,1886,1310,493,122,27705,0,3,3,48,7,0,0,0,0,62,0,0,0,15,14,6,0,4,0,33,0,4,3,31,0,6,0,4,0,50,0,3,4,13,0,0,0,0,0,24,0,9,6,37,13,15,3,3,0,95,0,0,0,27,16,11,12,4,0,68,0,4,15,103,48,35,23,3,0,232,0,0,0,16,21,11,15,10,0,76,0,3,0,8,0,0,5,0,0,29,4,47,147,549,416,747,465,373,160,2917,0,4,6,25,7,12,3,0,0,50,0,0,0,22,12,3,0,3,0,40
