SA3_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
50502,510,82,1847,56,21,223,108,155,25,587,35,30,181,39,56,4,350,137,70,483,288,244,41,1267,32,20,232,164,171,41,665,652,263,1951,478,391,82,3814,167,46,492,259,324,70,1346,403,234,1166,365,353,59,2576,946,935,2712,727,799,133,6253,1497,710,4807,1613,1685,289,10600,55,32,300,128,156,15,684,97,44,405,414,698,70,1726,107,40,435,200,237,176,1192,5106,2716,16802,6438,7418,1328,39811,47,12,110,47,58,19,290,826,200,2108,578,1507,105,5328,259,67,816,460,1025,98,2721,171,41,354,130,222,14,926,326,112,1533,1057,3675,241,6944,153,48,584,234,452,60,1533,499,95,1692,877,1492,178,4845,271,55,1167,869,1094,149,3618,280,73,876,569,728,113,2643,108,47,394,133,183,22,890,304,166,1198,595,368,68,2700,76,38,516,322,336,62,1354,1699,504,4839,1125,830,199,9202,292,80,824,451,697,119,2471,735,412,2053,807,901,117,5027,1503
50503,710,78,1507,17,10,120,101,188,28,459,16,11,73,40,42,11,188,61,34,290,296,331,33,1049,10,10,86,160,190,50,502,185,86,843,382,454,68,2023,36,26,251,268,517,48,1136,145,130,652,455,529,67,1974,462,588,2063,854,1286,150,5410,630,520,3333,2204,2853,312,9854,26,13,128,84,199,12,459,41,25,272,421,948,64,1768,53,24,243,213,337,211,1074,2010,1617,10113,7138,11284,1424,33580,15,9,103,69,232,49,481,247,65,797,669,2841,145,4763,106,40,519,495,1775,112,3042,54,25,160,118,412,21,794,114,43,704,1008,5732,213,7821,68,22,305,245,800,50,1495,224,77,1021,866,2437,223,4849,97,35,548,561,1397,135,2778,116,36,477,472,1074,112,2290,44,13,177,118,213,19,583,140,66,562,520,464,54,1813,24,11,152,244,332,59,822,521,187,1937,926,956,150,4678,84,42,386,432,1060,79,2091,307,220,1241,1042,1370,140,4329,718
50601,278,22,610,31,7,78,84,172,18,385,4,0,17,15,19,4,68,39,13,105,81,104,13,353,4,3,36,60,73,5,181,114,37,314,139,191,25,819,31,12,110,81,200,26,451,98,42,288,189,235,29,874,240,254,892,309,617,41,2353,389,227,1582,851,1228,126,4401,11,0,49,42,80,4,191,19,10,73,121,327,27,572,32,11,114,93,178,110,532,1241,685,4505,2732,4830,561,14551,16,7,53,37,77,14,193,153,33,397,262,1008,59,1912,105,27,363,333,1034,54,1919,27,8,96,60,182,10,384,84,20,334,338,1791,70,2643,70,8,161,155,485,25,907,135,22,500,354,969,89,2071,68,9,227,255,540,39,1134,133,21,327,391,678,75,1634,30,4,79,54,59,12,236,84,23,200,136,150,18,606,13,5,81,87,166,14,368,309,84,804,324,419,45,1990,51,18,181,153,400,34,830,190,82,501,409,637,51,1873,352
50602,252,45,970,34,11,89,76,103,9,327,17,9,37,20,10,3,96,46,18,168,90,88,22,436,23,9,68,65,71,18,257,274,86,676,149,189,37,1407,65,18,202,134,154,19,596,172,87,436,141,162,28,1023,360,258,777,186,249,30,1858,477,214,1523,589,646,90,3547,44,9,126,68,98,20,361,33,22,155,110,213,25,551,47,5,143,77,83,76,427,1987,851,5812,2403,3012,497,14551,6,0,32,14,27,4,84,360,83,894,270,846,67,2524,109,36,350,190,476,38,1197,47,14,116,49,88,3,310,170,33,523,297,1158,51,2230,63,17,218,98,258,23,684,169,28,610,301,595,55,1757,122,29,613,547,574,81,1971,157,36,398,324,458,62,1437,47,12,112,67,55,9,297,113,30,350,154,130,28,809,42,21,147,110,151,27,495,671,158,1710,386,388,77,3396,135,29,370,198,283,39,1055,333,158,799,311,395,48,2035,608
50603,287,31,1099,51,17,129,62,90,10,360,22,6,63,20,14,5,122,69,16,193,74,47,16,416,20,4,83,45,46,15,213,331,81,735,122,128,20,1423,98,33,200,116,132,18,597,204,99,468,142,144,21,1074,489,316,1159,283,405,47,2696,660,283,2116,773,714,130,4679,22,10,98,53,72,9,258,53,24,178,131,212,21,625,103,15,214,95,110,104,646,2697,1004,7249,2642,3021,551,17169,26,0,55,16,29,5,138,380,69,784,206,513,41,1992,200,39,548,229,640,45,1697,82,12,195,39,95,9,437,201,27,599,298,1127,89,2338,134,19,327,133,299,31,940,339,58,924,399,642,98,2453,211,28,752,618,635,89,2325,290,45,634,418,442,70,1908,50,12,158,50,52,8,326,155,40,401,136,91,22,843,53,11,165,90,102,19,440,902,157,1909,332,294,70,3655,178,39,405,232,326,42,1221,457,163,895,339,411,56,2321,895
50604,393,36,947,48,9,114,85,193,15,458,11,5,30,11,26,0,85,47,21,178,83,116,13,458,16,3,63,55,89,10,237,163,44,465,171,206,29,1076,51,10,171,116,193,27,581,128,56,364,194,261,37,1039,350,252,968,373,660,66,2659,451,233,1953,1016,1366,177,5203,14,3,98,57,91,5,277,39,17,140,157,351,30,730,60,14,183,96,188,117,652,1733,764,5970,3172,5413,691,17749,16,3,40,33,74,4,163,218,42,550,278,1017,64,2171,187,29,545,364,1233,88,2446,49,14,101,62,174,13,405,155,31,445,345,2027,104,3105,77,20,240,180,531,27,1066,230,37,747,469,1154,113,2755,113,23,419,466,784,70,1875,211,37,561,543,892,95,2336,40,12,110,68,83,5,316,112,33,308,157,168,27,797,43,3,114,86,208,17,469,452,93,1187,436,450,79,2689,98,22,305,227,433,56,1151,280,108,717,449,668,81,2300,552
50605,196,11,356,15,12,57,72,155,13,319,3,0,21,14,15,0,64,11,3,52,65,60,7,197,3,6,22,30,74,11,147,66,23,280,94,138,25,623,11,10,48,51,97,13,230,58,50,209,115,161,16,617,200,207,649,237,391,36,1721,164,140,859,481,597,64,2304,6,7,62,31,64,3,172,18,12,55,115,218,13,427,18,7,66,47,97,37,275,676,519,2910,1792,3026,345,9272,7,6,30,27,60,5,138,106,46,348,212,892,49,1663,48,23,177,179,650,37,1118,8,0,37,44,111,5,216,34,11,190,235,1235,51,1761,33,16,96,105,371,18,643,39,14,224,189,584,53,1100,21,5,126,98,330,21,599,49,20,178,212,588,42,1088,10,5,49,40,56,3,159,27,7,106,99,89,15,346,12,6,42,64,138,17,274,175,55,641,233,293,48,1453,22,18,83,92,230,19,455,118,85,356,248,390,37,1234,290
50606,111,15,178,4,0,19,29,65,0,124,0,0,0,3,9,0,17,5,0,19,30,40,0,100,0,0,10,25,24,6,63,22,16,102,52,115,15,314,4,5,24,36,65,3,137,31,21,82,80,104,7,328,45,77,267,129,240,19,782,59,88,397,310,384,55,1290,0,0,13,18,49,5,84,4,3,27,58,180,7,273,10,0,31,37,67,31,181,215,238,1178,1087,2026,212,4963,4,3,40,34,81,14,167,29,15,87,105,616,19,867,17,8,83,117,538,28,783,3,0,22,25,77,3,135,11,12,59,125,924,37,1162,15,6,28,45,208,16,311,21,15,84,121,381,42,657,3,4,30,41,195,18,292,11,7,71,114,296,13,511,0,0,8,6,18,0,35,10,0,26,48,57,0,146,0,0,20,42,68,6,134,46,23,200,98,193,24,583,9,8,28,53,170,7,274,41,41,136,171,252,20,661,63
50607,94,14,376,9,3,60,19,27,0,124,8,6,47,11,16,0,87,51,19,148,63,42,10,324,16,6,63,42,38,11,174,255,68,569,96,68,16,1077,24,12,88,33,50,4,207,108,46,279,65,54,11,571,341,232,708,136,133,22,1577,412,159,1099,276,243,54,2240,25,5,81,21,30,6,172,27,20,95,51,102,12,299,40,12,95,42,36,29,252,1548,674,4184,1133,1164,235,8935,10,4,31,18,18,0,81,276,78,678,115,234,30,1414,87,24,226,80,142,11,575,45,6,87,17,23,4,188,83,35,363,158,420,25,1098,40,9,127,54,74,11,324,91,30,400,130,248,26,922,51,9,301,146,222,30,743,75,15,197,97,134,15,533,29,11,96,24,41,6,201,122,48,345,137,65,17,726,36,17,151,105,77,16,396,629,158,1447,225,167,49,2676,46,20,166,72,91,13,408,222,90,504,128,134,17,1093,597
50701,344,39,815,21,11,92,102,166,16,402,9,8,35,16,13,0,84,48,22,198,138,158,23,592,16,9,63,81,117,17,295,231,73,696,227,274,39,1550,23,14,147,134,183,24,531,148,110,562,228,290,41,1366,456,472,1497,469,730,74,3704,571,418,2501,1075,1298,160,6018,23,9,106,61,107,15,324,31,24,177,203,535,30,999,55,17,187,129,200,115,695,1941,1296,7681,3806,5806,766,21299,22,6,45,31,84,17,208,255,63,709,374,1320,80,2801,158,52,627,437,1532,108,2910,59,14,131,78,216,15,524,138,44,558,519,2665,148,4072,75,20,237,172,511,40,1052,151,41,637,519,1173,96,2619,69,11,395,341,669,73,1557,92,38,327,320,850,71,1691,26,5,112,55,66,4,272,99,40,401,241,218,39,1033,25,12,125,139,240,20,554,585,143,1625,565,612,96,3618,45,20,278,227,423,51,1053,302,185,987,521,811,79,2886,713
50702,137,19,420,10,7,42,27,34,0,119,16,0,56,4,9,0,94,12,7,56,38,21,5,143,6,4,48,27,31,8,124,211,61,494,77,64,16,926,7,6,62,32,44,8,167,129,60,243,50,61,10,551,409,292,683,147,112,23,1661,400,187,1042,269,226,47,2173,36,24,111,25,27,5,232,29,9,96,44,116,5,308,41,12,112,43,37,33,278,1456,743,3738,1066,1166,222,8382,13,3,63,23,29,0,132,193,42,424,105,225,21,1012,69,19,191,111,259,13,656,32,9,70,20,38,0,174,51,25,262,187,526,21,1078,19,12,98,39,69,9,243,34,23,261,109,212,33,680,37,14,255,142,283,38,769,36,18,112,114,162,20,461,21,9,106,21,27,0,191,49,18,158,70,34,6,341,12,7,99,53,61,17,250,502,113,1137,193,153,37,2130,18,12,128,57,110,15,334,227,107,436,139,160,22,1090,655
50703,167,17,328,8,3,31,31,72,9,153,9,3,7,0,5,0,31,18,4,53,36,84,9,198,0,0,23,30,29,6,86,54,11,149,46,78,6,347,14,6,65,57,107,18,265,39,18,128,73,143,18,411,101,121,326,144,225,19,935,142,111,740,428,684,66,2173,8,3,31,10,31,3,88,11,12,45,69,159,7,292,12,8,40,39,85,33,220,490,336,2040,1266,2503,262,6900,5,0,21,10,50,0,97,60,10,183,118,561,29,952,42,14,243,148,639,45,1133,12,0,44,22,87,8,170,32,12,168,135,904,43,1289,17,6,57,56,198,13,350,52,13,195,160,509,31,968,32,5,121,119,309,34,619,34,5,126,159,316,37,683,9,3,36,10,36,3,99,27,6,95,51,105,9,304,3,5,31,43,77,10,173,127,32,348,129,197,19,838,25,4,110,79,198,22,433,81,33,256,182,396,36,984,142
50704,228,27,722,33,18,102,67,89,13,323,11,10,66,14,21,5,126,68,28,261,122,79,9,570,22,5,149,99,127,20,417,382,130,1035,218,192,38,2004,28,13,134,79,86,18,362,213,134,536,173,168,30,1253,686,557,1816,416,421,70,3971,807,452,2516,711,641,132,5255,31,14,141,58,72,7,325,44,25,202,163,260,20,719,66,19,241,94,92,99,598,2840,1574,8993,2903,3157,602,20072,24,9,76,20,40,9,166,546,141,1175,267,610,44,2790,226,54,610,244,659,38,1826,75,39,201,73,95,7,495,186,54,784,415,1426,86,2951,105,26,318,133,276,27,888,163,49,894,379,660,89,2236,94,20,506,260,444,62,1381,131,45,417,249,388,51,1284,42,16,160,57,52,10,333,178,86,579,262,150,30,1276,74,14,321,196,232,26,864,987,266,2691,519,409,88,4959,81,35,262,136,237,38,801,407,248,1047,401,415,60,2578,1143
50705,568,36,902,6,3,41,85,167,19,327,0,8,19,19,34,0,73,14,12,87,117,194,21,446,4,11,48,87,142,17,309,66,36,286,181,308,18,900,11,15,105,161,339,31,660,87,78,368,396,546,34,1505,251,387,1285,552,1139,95,3713,277,303,1600,1250,1997,182,5622,9,9,53,47,132,12,258,12,16,75,185,561,41,886,16,14,110,115,231,102,588,858,951,4832,4149,8405,788,19983,5,5,26,29,112,13,185,85,50,352,466,2483,93,3535,75,37,325,471,2174,86,3173,20,4,75,88,349,9,543,38,17,259,478,3216,140,4147,23,7,99,138,514,22,808,43,19,339,458,1599,124,2582,24,11,185,245,1010,58,1531,41,15,150,284,810,68,1370,3,10,51,54,96,7,223,30,18,136,188,242,28,642,14,9,70,127,267,20,506,166,73,638,450,693,59,2080,22,20,152,233,653,50,1128,205,151,733,1094,1831,121,4129,357
50901,266,21,515,4,5,25,25,67,3,132,0,0,11,9,24,0,46,0,4,22,34,61,5,134,0,0,10,21,67,12,114,50,18,168,93,106,7,451,0,4,28,48,106,11,196,35,35,173,118,167,19,545,139,193,653,228,408,39,1657,182,153,849,527,771,90,2559,11,0,24,35,47,4,117,10,10,42,82,190,9,339,15,9,45,42,68,38,216,504,493,2601,1726,3263,394,8979,54,33,490,324,976,126,2003,12,7,37,60,331,12,464,17,15,139,109,535,67,879,5,3,19,33,131,3,192,10,4,81,168,1169,39,1463,8,9,43,45,251,9,366,17,14,146,170,787,54,1189,25,18,147,154,476,43,861,4,4,67,79,336,21,518,7,5,32,11,46,3,94,8,10,43,53,88,13,214,3,4,24,44,118,15,210,91,37,342,162,172,14,824,6,4,42,78,218,9,371,67,54,297,264,511,53,1248,204
50902,171,32,325,7,3,13,50,80,14,163,0,5,4,6,11,0,18,0,3,31,24,44,3,110,0,0,5,21,43,9,79,30,19,95,50,108,10,304,0,6,18,34,64,16,145,31,24,129,133,204,22,548,72,148,537,156,337,37,1284,89,80,424,320,436,62,1406,7,0,24,11,30,3,83,4,3,19,38,161,13,238,4,4,34,24,88,54,208,296,339,1827,1306,2576,431,6778,58,37,569,344,1056,161,2228,15,13,91,129,782,41,1070,9,5,61,57,397,35,566,3,0,20,18,171,9,232,13,10,59,113,870,37,1100,4,3,68,51,296,18,440,15,5,67,96,408,57,648,6,5,60,87,277,47,483,6,6,25,76,355,31,498,3,6,9,3,31,0,58,0,5,47,36,60,3,155,0,0,6,34,66,14,124,55,21,164,92,156,22,507,0,7,35,43,153,33,269,64,41,209,255,457,46,1080,93
50903,63,10,117,0,0,7,14,22,4,57,0,0,0,0,0,0,7,0,0,6,17,19,4,49,0,0,5,3,5,0,16,6,0,27,6,23,4,77,0,0,8,6,6,0,26,10,6,34,33,81,6,166,27,55,213,65,118,12,490,19,16,207,112,183,23,569,0,0,7,3,7,0,20,0,0,12,17,52,0,82,0,0,14,7,27,17,66,81,118,797,478,913,125,2507,14,24,315,214,591,85,1254,4,3,31,26,223,7,298,7,0,34,22,131,18,208,0,0,0,4,31,6,39,0,5,11,22,186,10,228,0,3,33,14,100,3,154,5,0,29,41,127,15,220,4,0,25,29,87,13,160,0,0,15,20,105,9,155,0,0,0,3,9,0,17,4,0,15,26,23,4,74,0,0,8,5,14,0,23,10,0,49,15,33,3,115,0,0,12,8,25,0,53,14,13,63,66,172,10,330,34
51001,116,27,377,11,7,28,39,49,5,133,3,0,14,7,5,0,33,0,0,7,10,16,3,44,0,0,6,21,27,4,63,25,11,60,22,38,5,154,6,7,36,33,67,12,162,29,38,144,85,151,7,447,120,123,472,133,223,37,1110,170,141,559,268,292,61,1493,13,5,34,14,32,8,100,8,7,31,38,56,7,150,17,3,36,13,42,53,172,446,353,1757,882,1351,270,5061,21,9,101,71,192,23,415,11,5,23,24,189,11,258,7,0,20,14,73,0,119,4,0,11,9,91,7,130,4,6,49,57,524,33,671,0,0,10,12,50,0,80,27,3,108,80,241,43,502,39,7,212,140,264,46,699,21,15,102,114,226,23,506,5,4,27,10,22,0,72,3,3,18,13,20,3,60,4,0,13,27,46,10,98,41,15,109,39,66,4,280,7,9,59,52,168,19,316,57,56,254,191,357,25,946,157
51002,48,13,136,3,0,28,36,57,6,133,0,0,0,0,3,0,13,0,0,8,3,8,0,25,0,0,11,16,39,4,74,8,8,36,11,26,5,91,3,0,42,22,44,4,127,13,11,57,62,94,7,232,36,43,241,57,102,15,494,32,42,236,106,171,21,603,3,4,5,14,10,0,34,10,3,20,22,55,4,104,4,0,21,10,25,25,87,166,129,938,593,1213,146,3180,0,0,11,9,37,3,58,89,38,332,348,2150,82,3044,8,0,18,18,211,4,261,0,0,6,19,75,9,110,12,0,52,72,452,30,617,0,4,15,23,154,5,201,10,6,53,49,149,21,279,6,0,63,54,115,20,258,15,12,84,105,301,17,533,0,0,4,0,8,0,17,0,0,8,3,10,0,26,3,0,19,27,88,4,145,17,4,78,35,70,4,211,3,0,60,41,112,11,228,29,14,98,108,164,14,423,55
51003,99,15,252,4,3,18,33,74,9,145,0,0,6,3,4,0,22,0,0,7,3,11,0,24,0,0,16,23,47,3,88,12,6,36,23,35,0,110,4,7,34,36,92,14,191,17,20,94,86,111,12,339,60,87,368,99,192,16,817,63,76,259,120,147,14,685,0,0,14,10,22,7,52,4,0,29,42,92,4,168,9,3,23,17,51,28,135,242,237,1260,758,1567,179,4242,3,0,7,8,23,3,39,102,56,442,374,2409,94,3479,14,9,53,34,137,12,254,14,5,32,19,94,4,169,21,7,61,109,758,30,981,3,0,15,15,117,6,158,18,0,84,52,185,22,364,12,0,114,90,221,24,459,12,4,67,89,247,18,434,0,0,12,11,13,4,41,0,0,7,6,16,0,34,4,0,26,35,89,5,166,19,14,67,42,90,4,225,11,8,46,57,186,22,329,45,26,157,166,226,19,633,82
51101,75,12,141,0,0,18,13,33,4,64,0,0,0,0,4,0,12,3,0,9,5,13,0,30,0,0,5,11,18,6,35,4,3,34,19,31,0,87,0,0,4,5,21,11,44,8,6,39,31,31,4,121,13,52,167,65,100,7,409,19,22,140,81,142,11,419,6,0,4,3,7,5,24,0,0,3,24,67,0,95,0,0,19,9,23,11,68,72,106,602,401,853,115,2149,15,20,162,105,364,49,714,8,8,40,40,211,15,316,4,0,15,10,73,3,107,3,0,6,7,40,0,54,0,0,13,27,254,24,315,0,0,17,24,118,13,173,6,4,30,38,144,16,237,4,0,23,37,128,21,207,3,3,29,39,228,16,322,0,0,0,0,10,0,16,3,4,15,8,13,0,49,0,0,4,10,24,3,48,10,0,50,26,42,4,144,0,0,8,5,39,13,69,10,17,61,60,89,6,243,30
51102,68,15,189,0,0,23,14,20,0,64,0,0,0,0,0,0,0,0,0,0,3,8,0,14,0,0,11,4,7,0,27,3,7,19,10,16,4,49,4,0,26,10,25,4,68,10,4,45,18,55,3,140,8,18,101,20,53,6,219,21,21,66,33,65,12,221,4,0,7,8,4,3,31,0,4,3,10,17,0,41,4,0,16,3,14,12,58,83,63,448,222,471,89,1370,3,4,30,26,100,19,183,0,0,12,19,128,4,167,0,0,12,11,34,0,55,0,0,3,7,35,0,48,4,0,16,18,177,8,228,0,0,8,0,9,6,14,10,0,40,28,95,21,193,20,0,100,47,139,21,324,9,0,37,36,90,7,181,0,0,0,0,7,0,8,0,0,0,4,7,0,18,0,0,14,5,15,0,40,3,7,29,23,85,3,160,4,0,35,19,61,3,130,20,8,76,53,120,5,279,18
51103,138,26,275,0,0,20,23,68,3,110,0,0,5,0,8,0,13,0,0,11,11,14,0,44,0,0,3,22,52,11,93,15,9,67,31,56,6,190,3,3,15,27,70,8,129,18,9,69,75,128,13,319,63,107,366,90,217,28,878,93,62,357,208,241,35,1001,0,0,12,21,29,4,61,0,3,20,40,114,7,181,4,3,21,23,59,33,139,289,229,1297,812,1838,250,4722,0,0,3,8,27,3,41,217,49,573,340,2138,111,3419,16,6,69,63,336,20,507,4,0,6,3,89,6,110,3,0,54,62,595,20,744,0,0,19,25,218,3,273,17,8,56,56,282,32,454,13,8,97,65,236,34,446,11,7,51,60,258,24,403,0,0,12,0,16,0,35,5,4,20,21,23,0,65,0,0,8,38,128,21,191,34,13,128,53,136,15,375,5,4,24,39,132,12,220,41,22,131,145,276,27,644,106
51104,239,35,428,7,4,26,29,75,6,147,3,6,5,8,13,0,34,3,5,16,33,47,8,109,6,3,5,21,40,3,78,14,24,96,52,92,6,288,6,0,21,32,77,6,143,19,25,124,132,179,15,491,105,165,608,203,463,48,1591,125,135,725,446,650,65,2146,6,4,9,13,19,3,59,0,3,18,71,165,11,278,4,7,24,37,74,34,174,329,424,2020,1405,2900,332,7403,19,20,213,163,542,74,1031,41,12,107,121,988,57,1323,3,0,29,34,290,12,362,0,0,9,20,114,6,154,3,9,52,146,1069,39,1317,0,4,52,34,229,11,329,19,12,121,126,621,47,964,13,6,107,121,434,53,731,16,5,68,127,512,25,753,7,6,15,16,34,0,80,7,10,25,54,58,11,160,4,3,12,39,74,6,134,42,40,212,110,204,16,620,0,4,31,54,200,9,308,43,53,224,270,453,44,1085,154
59797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,9,9,0,23,0,0,7,0,14,5,27,4,0,8,11,36,3,57,0,0,0,0,3,0,4,0,0,0,0,8,0,5,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,12,3,9,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0
59999,33,0,84,0,0,12,5,6,3,26,0,0,4,0,0,0,7,0,0,4,0,3,0,10,0,0,0,4,0,0,4,6,3,16,8,0,0,39,3,0,6,8,17,0,23,0,0,13,0,8,0,25,13,4,14,5,4,0,46,0,14,39,15,27,7,101,0,0,3,0,0,0,9,0,0,0,0,11,0,15,0,0,6,0,7,7,22,48,26,182,95,159,25,532,5,0,21,16,22,0,66,11,0,19,19,80,9,136,0,0,10,7,24,0,41,0,0,3,0,8,0,13,0,0,9,6,77,0,94,3,0,4,7,0,0,16,4,0,7,14,24,0,51,13,0,40,31,60,0,148,0,0,10,8,30,3,60,0,0,3,0,3,0,9,4,0,3,3,11,0,17,0,0,0,0,0,0,6,10,7,46,9,12,0,78,3,0,16,5,27,3,49,5,4,23,8,15,6,49,11
