SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
50703,12,0,0,0,1377,1385,52,3,0,0,1546,1609,1270,78,72,4,2567,3988,2333,182,196,11,1298,4018,1687,193,303,15,755,2950,1157,122,352,39,355,2031,817,71,225,80,106,1301,401,35,78,88,19,628,91,4,12,70,8,179,7829,683,1246,313,8027,18092,0,0,0,0,1236,1230,76,8,0,0,1326,1413,1613,121,73,3,2057,3861,2229,215,257,19,980,3693,1499,205,447,52,511,2719,1101,140,511,144,207,2106,728,62,312,238,80,1416,273,24,107,267,8,685,37,0,16,178,0,236,7554,776,1720,904,6408,17364,9,0,0,0,2608,2620,134,9,0,4,2879,3020,2887,193,147,5,4621,7857,4561,396,447,29,2283,7718,3187,398,751,66,1264,5670,2258,263,867,185,562,4134,1544,129,540,318,181,2717,673,54,190,359,29,1314,131,7,26,247,3,416,15379,1453,2965,1218,14430,35457
50704,4,0,0,0,3322,3325,27,0,0,0,3168,3197,1414,36,63,0,3977,5497,4502,184,303,6,1472,6463,4917,262,536,22,964,6704,4666,196,691,75,664,6295,4491,141,584,152,305,5675,2428,69,254,283,93,3128,740,18,61,422,15,1261,23200,909,2499,969,13977,41551,0,0,0,0,3364,3370,54,3,0,0,3121,3175,2050,80,106,4,3435,5682,5104,261,455,29,1427,7274,5090,376,899,89,950,7401,4848,261,1138,238,632,7119,4192,179,1038,690,348,6442,1756,87,506,1182,125,3645,406,17,126,1507,47,2102,23498,1267,4266,3735,13449,46216,4,4,0,0,6688,6691,80,3,4,3,6285,6374,3468,120,168,8,7420,11181,9606,438,761,34,2899,13737,10009,640,1434,109,1911,14104,9518,462,1830,310,1292,13415,8683,318,1621,842,655,12123,4184,154,760,1466,222,6774,1149,37,183,1930,61,3363,46699,2177,6764,4704,27424,87766
50705,4,0,3,0,4532,4536,77,7,0,0,4052,4142,2529,195,178,11,6043,8950,4962,446,587,9,2856,8860,5380,519,1107,60,1680,8747,5091,409,1214,143,905,7755,3568,213,834,247,285,5146,2117,98,311,356,71,2947,468,12,70,285,23,853,24193,1898,4305,1097,20442,51935,0,0,3,0,4246,4249,171,16,9,0,3768,3968,3485,337,275,17,5259,9380,5446,659,820,61,2521,9524,5446,614,1481,165,1429,9141,4749,467,1566,386,632,7800,3395,239,1082,855,184,5757,1542,59,442,1175,56,3268,251,4,77,874,19,1225,24493,2411,5751,3538,18120,54306,3,0,7,0,8772,8784,253,25,9,0,7821,8106,6011,534,454,25,11307,18324,10413,1108,1409,76,5376,18382,10828,1140,2586,228,3111,17886,9839,876,2779,529,1537,15559,6965,451,1920,1100,467,10901,3657,155,747,1524,127,6210,720,20,149,1158,37,2083,48690,4310,10058,4634,38554,106248
50901,5,0,0,0,1920,1918,78,0,0,0,1297,1372,1015,41,36,3,2107,3209,1879,149,153,8,1213,3391,2233,206,426,20,964,3860,2673,228,748,72,748,4472,2750,171,671,155,302,4040,1523,60,237,239,80,2136,424,7,47,206,17,709,12572,872,2320,699,8648,25111,6,0,0,0,1728,1735,113,9,0,3,1095,1216,1229,78,70,3,1731,3111,2024,196,244,40,1032,3537,2386,240,574,86,871,4157,2780,207,871,207,549,4617,2508,125,713,516,222,4076,1139,35,290,773,52,2284,210,11,65,630,14,935,12394,890,2822,2266,7288,25658,3,0,0,0,3641,3654,183,10,0,0,2391,2587,2242,119,106,7,3841,6315,3903,337,400,50,2244,6934,4622,446,1002,111,1834,8013,5458,438,1616,277,1300,9084,5257,292,1385,669,522,8126,2665,93,523,1005,133,4420,634,17,113,841,37,1644,24968,1757,5142,2962,15937,50772
50902,4,5,3,0,1474,1487,33,4,0,0,1240,1274,791,57,38,6,1989,2886,1624,144,171,15,1134,3078,2151,207,417,39,1014,3832,2832,279,730,95,765,4708,2738,220,802,212,345,4321,1372,77,302,205,101,2058,271,12,46,166,13,504,11815,995,2505,736,8082,24135,0,0,0,0,1299,1293,55,6,0,0,954,1017,967,51,63,13,1584,2677,1777,153,193,22,898,3048,2249,216,483,65,697,3703,2859,223,723,226,407,4435,2436,146,550,462,155,3758,964,38,215,635,40,1894,134,6,55,487,7,686,11439,836,2280,1906,6043,22507,3,5,3,0,2769,2781,87,3,0,0,2189,2283,1754,113,101,19,3570,5560,3399,292,364,40,2029,6125,4401,418,902,104,1717,7536,5690,499,1455,318,1172,9141,5178,365,1350,677,501,8072,2333,115,517,841,140,3947,409,13,95,651,21,1196,23255,1827,4787,2649,14119,46644
50903,0,0,0,0,457,463,11,0,0,4,438,455,284,9,10,0,649,953,664,44,45,0,356,1114,748,71,152,11,359,1342,929,73,260,27,233,1521,922,81,191,75,113,1387,458,24,82,79,49,692,128,6,7,54,12,203,4135,317,746,256,2680,8132,0,3,0,0,425,425,12,5,0,0,365,379,406,32,11,0,539,992,708,47,77,7,269,1109,757,85,143,30,235,1247,956,70,230,61,150,1462,800,37,145,157,33,1174,315,17,74,245,6,659,64,3,17,185,4,268,4029,292,699,686,2030,7726,0,3,0,0,883,891,19,8,0,6,805,836,690,37,22,4,1193,1943,1369,91,128,8,632,2226,1506,156,293,42,590,2586,1883,143,486,91,387,2989,1724,118,337,230,150,2561,776,45,152,326,56,1351,191,7,20,240,19,471,8163,606,1438,945,4707,15859
51001,15,0,0,3,1048,1062,99,7,0,4,968,1077,636,48,22,4,2059,2770,1063,85,100,6,1233,2490,1078,116,226,22,914,2355,881,96,291,66,559,1892,538,57,203,61,216,1070,169,21,42,40,48,321,26,6,6,18,12,66,4499,424,886,228,7050,13093,26,0,0,0,1088,1110,103,3,5,0,1046,1161,762,69,50,4,2399,3291,1131,137,123,22,1361,2778,988,110,246,37,928,2305,820,140,314,125,484,1882,364,42,159,169,149,885,106,6,40,104,29,290,3,4,9,59,8,81,4305,515,936,532,7495,13786,38,0,0,3,2133,2175,201,13,4,3,2015,2235,1401,119,72,12,4461,6066,2193,217,221,32,2597,5272,2066,221,475,58,1841,4658,1700,234,607,191,1050,3773,904,104,353,226,365,1958,270,24,86,147,78,607,28,4,9,77,19,139,8806,939,1822,757,14549,26876
51002,5,0,0,0,635,639,35,0,0,0,753,798,755,42,51,0,2137,2988,1446,123,208,3,1106,2886,1159,143,284,9,597,2195,897,130,319,33,328,1704,213,34,78,24,61,409,27,0,19,20,17,86,7,0,3,9,3,19,4544,475,962,101,5637,11720,14,0,0,0,542,556,31,4,6,0,651,694,757,62,42,9,1542,2405,1071,86,128,8,665,1966,667,90,170,25,352,1304,447,63,186,48,190,944,120,18,58,74,37,308,20,0,16,32,11,77,0,0,0,10,3,23,3129,326,602,214,3996,8268,18,0,7,0,1180,1200,67,7,6,0,1413,1489,1505,107,92,14,3676,5394,2517,213,333,13,1770,4851,1829,233,457,36,949,3497,1351,190,503,79,518,2645,336,48,132,97,98,716,45,4,32,54,28,157,6,0,4,18,10,39,7664,802,1567,313,9636,19985
51003,6,0,0,0,810,819,32,0,0,3,824,858,857,52,34,3,2015,2958,1916,134,160,9,1087,3304,1390,142,273,11,579,2392,942,108,291,20,241,1594,248,36,89,24,47,445,50,9,11,27,8,105,5,0,0,0,0,12,5438,481,861,96,5619,12489,4,0,0,0,637,637,32,4,0,0,648,686,1046,57,55,4,1508,2670,1617,83,145,19,677,2538,1072,98,193,18,385,1770,582,57,199,42,139,1018,152,24,74,43,35,330,26,3,12,29,6,80,0,0,0,7,0,10,4530,326,680,163,4036,9732,8,0,0,0,1451,1455,62,4,4,3,1474,1542,1904,107,91,10,3524,5629,3530,221,306,23,1768,5841,2466,243,463,32,959,4161,1520,162,488,59,384,2611,396,61,160,66,84,775,80,14,22,55,16,186,3,0,0,8,3,19,9960,812,1539,258,9652,22223
51101,0,0,0,0,482,482,5,0,0,0,383,389,280,9,14,0,606,909,485,31,53,3,356,933,635,54,118,9,327,1145,706,61,183,21,183,1162,569,50,131,39,84,876,332,20,58,68,29,504,69,3,11,35,4,127,3081,236,573,170,2457,6518,0,0,0,0,399,403,21,0,6,0,334,359,369,12,27,0,533,941,543,53,81,11,286,974,639,54,128,20,208,1054,688,33,173,69,95,1059,526,30,107,130,40,832,236,13,57,218,9,535,38,0,9,140,3,190,3057,209,583,585,1910,6340,0,0,0,0,879,885,30,4,6,0,720,749,645,19,43,0,1140,1852,1028,87,130,8,643,1905,1273,111,252,28,532,2190,1396,98,354,87,284,2219,1093,85,235,166,125,1705,564,37,119,288,33,1039,108,3,17,174,7,315,6143,439,1158,751,4364,12856
51102,0,0,0,0,237,237,5,0,0,0,245,250,147,10,10,0,498,661,309,29,30,0,270,637,333,42,64,5,274,722,361,32,115,15,185,709,268,30,132,25,85,542,123,11,41,27,24,227,22,0,0,13,3,35,1572,158,398,86,1825,4030,0,0,0,0,201,203,0,0,0,0,279,285,204,8,9,0,547,767,347,27,38,6,220,632,305,28,100,17,168,616,357,34,96,31,95,613,220,13,72,62,40,411,85,0,23,70,12,184,10,0,3,36,0,55,1536,117,333,221,1555,3763,0,0,0,0,435,445,6,0,0,0,521,533,352,18,22,0,1038,1432,661,51,66,4,488,1271,636,77,165,18,441,1335,713,69,214,41,284,1322,495,48,197,86,130,953,203,6,63,96,37,410,33,0,8,48,7,90,3110,276,729,305,3383,7794
51103,22,0,0,0,1060,1082,66,4,3,0,1374,1448,897,66,61,3,2447,3471,1587,138,181,10,1185,3105,1478,181,341,16,870,2891,1425,154,424,63,530,2599,730,97,268,81,187,1364,228,37,79,63,54,460,33,7,7,33,5,82,6461,692,1370,275,7717,16500,11,0,0,0,997,1013,71,8,3,5,1105,1194,997,67,65,12,1767,2906,1452,124,192,23,843,2638,1266,155,313,54,578,2373,1176,119,356,140,265,2064,538,51,182,196,74,1041,156,14,62,156,19,407,30,3,10,115,0,154,5697,547,1193,697,5649,13779,32,0,0,0,2061,2092,137,19,3,4,2478,2642,1892,135,120,14,4210,6379,3036,266,374,31,2035,5744,2745,337,657,76,1446,5261,2606,275,782,203,792,4655,1264,149,450,272,255,2404,381,48,144,219,72,871,63,6,13,142,5,236,12157,1240,2556,970,13358,30285
51104,3,6,0,0,1627,1637,31,4,3,0,1377,1419,886,51,51,8,2239,3233,1693,130,198,15,1266,3304,2046,255,378,38,1031,3748,2247,252,608,92,787,3984,2022,174,554,187,279,3211,1064,69,199,216,76,1623,271,9,38,154,18,484,10262,937,2031,705,8700,22639,0,0,0,0,1505,1504,67,6,0,0,1247,1320,1060,84,55,15,1850,3058,1794,207,253,17,1083,3362,2097,233,495,83,818,3723,2154,198,683,208,506,3746,1832,131,511,485,137,3090,807,26,176,556,39,1601,127,9,23,454,7,620,9939,893,2203,1816,7187,22030,4,6,0,0,3129,3142,100,10,3,0,2631,2738,1943,130,110,18,4088,6293,3487,340,454,34,2354,6665,4145,487,878,114,1849,7469,4402,454,1287,293,1289,7731,3859,297,1066,675,413,6302,1866,100,373,770,116,3224,399,8,65,606,29,1108,20201,1835,4234,2517,15891,44672
59797,0,0,0,0,7,7,0,0,0,0,25,25,25,0,0,0,69,99,75,13,9,0,64,157,61,3,11,0,24,103,35,5,9,0,3,55,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,205,30,37,3,189,455,0,0,0,0,3,3,0,0,0,0,11,11,4,0,0,0,7,14,0,0,5,0,7,11,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,33,61,0,0,0,0,6,6,0,0,0,0,31,31,32,0,0,0,83,116,75,13,11,0,72,170,66,8,17,0,27,109,33,5,16,0,7,62,14,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,217,25,44,3,227,516
59999,0,0,0,0,114,118,4,3,0,0,294,295,71,28,30,4,686,822,190,91,66,0,579,926,131,128,117,12,460,842,212,88,155,12,204,667,198,30,119,35,61,444,49,7,32,17,16,118,0,4,9,0,7,14,861,371,524,83,2408,4247,0,0,0,0,145,147,13,0,0,0,248,256,104,24,25,0,531,692,143,55,56,8,347,613,113,34,97,15,216,468,231,34,118,18,74,477,164,17,81,23,22,316,19,0,3,16,0,38,0,0,3,9,4,16,791,175,385,93,1589,3030,0,0,0,0,259,261,10,3,0,0,539,562,180,60,56,4,1220,1512,336,141,119,16,924,1543,241,166,211,24,673,1313,442,126,271,30,277,1144,371,48,199,57,83,758,65,8,33,33,15,155,0,4,5,14,3,30,1648,548,909,175,3998,7285
