SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
50705,0,4,0,5,0,0,3,62,0,0,0,0,0,4,12,3,0,4,0,0,0,0,0,20,3,8,70,54,126,40,182,231,4,6,8,3,0,0,12,746,12,86,81,14,12,11,18,35,0,0,3,0,5,0,4,267,0,0,0,0,9,18,45,7,6,0,6,0,5,0,0,94,0,0,0,0,5,6,45,11,0,0,0,0,5,0,0,82,0,0,4,4,3,0,3,3,0,0,5,0,0,0,5,28,0,4,27,36,50,33,62,38,17,9,12,5,5,0,3,304,0,0,0,0,0,0,24,12,6,4,0,3,0,0,0,54,14,197,53,43,51,18,70,23,6,6,0,4,0,0,8,491,0,8,131,387,792,840,2020,1700,112,89,109,115,55,70,170,6606,0,0,4,6,8,4,4,3,0,0,0,0,0,0,0,29,0,0,3,3,6,0,27,33,0,9,0,3,0,0,0,86
50901,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,23,16,16,5,22,15,0,0,3,0,0,0,8,116,13,66,46,19,4,6,3,21,4,5,0,5,0,0,15,200,0,0,0,0,4,8,14,3,0,0,0,0,0,0,3,40,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,7,19,10,15,12,4,3,9,0,0,0,21,125,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,11,171,29,25,56,16,25,13,0,0,0,0,4,0,13,355,0,9,83,178,282,202,217,112,13,16,10,15,3,8,91,1253,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,3,0,6,0,5,0,0,22
50902,0,0,0,0,0,0,30,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,21,0,3,19,11,19,11,37,49,4,3,3,9,0,0,3,177,8,46,42,4,3,0,0,8,0,0,0,0,3,0,8,126,0,0,0,0,0,4,0,3,0,0,5,4,0,0,0,18,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,10,13,8,4,11,7,0,0,12,0,0,0,9,85,0,0,0,0,0,0,8,6,0,3,6,0,0,0,3,25,11,105,26,22,6,13,21,4,5,0,0,0,0,0,12,233,5,0,77,248,347,270,254,137,20,9,8,17,7,9,107,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,7,12,3,0,0,0,0,0,5,33
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,7,0,6,16,4,0,0,0,0,0,0,56,3,20,4,0,0,0,0,4,0,0,0,0,0,0,0,44,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,3,5,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,29,13,6,4,4,4,0,0,0,0,0,0,0,0,56,0,0,23,69,111,72,107,65,9,9,6,18,0,0,33,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
51001,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,12,5,22,29,0,0,0,5,0,0,5,92,5,4,7,3,0,6,8,17,3,4,0,11,0,0,7,74,0,0,0,0,0,0,13,6,0,0,4,0,0,0,0,24,0,0,0,6,4,0,5,3,0,0,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,5,15,7,0,6,4,0,0,0,3,59,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,12,0,15,5,5,4,0,11,4,4,0,4,3,7,0,5,62,0,4,18,65,91,67,139,111,8,12,10,15,10,7,27,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10
51002,0,0,5,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,12,0,32,44,0,0,0,5,3,0,4,102,0,0,3,0,0,6,5,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,9,0,0,0,0,5,0,0,0,19,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,11,0,0,0,13,10,6,26,10,0,5,3,0,0,0,3,76,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,10,0,4,3,0,4,0,3,4,0,0,0,0,0,0,0,16,0,0,12,69,186,161,429,304,26,42,40,54,22,24,57,1420,0,0,3,3,6,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,5,0,0,0,6,0,0,0,24
51003,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,3,10,8,49,56,4,0,5,7,6,0,0,163,0,0,4,0,0,0,4,8,4,0,0,6,0,0,0,30,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,22,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,7,0,3,3,3,11,3,13,9,0,0,0,0,0,0,0,58,0,0,0,0,0,0,10,4,12,0,3,5,3,0,0,35,0,9,0,3,4,3,9,0,3,0,3,3,5,0,3,44,0,0,15,95,173,182,390,273,25,23,26,24,11,11,52,1304,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,9,27,0,4,4,0,0,0,0,50
51101,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,15,0,0,0,0,0,0,0,34,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,3,8,0,0,0,0,0,0,0,0,43,0,0,22,63,100,71,74,49,8,8,11,10,4,3,17,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51102,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,21,0,3,11,0,0,0,8,17,0,0,4,5,3,0,0,43,0,0,0,0,0,0,0,5,0,0,3,0,4,3,0,24,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,5,13,16,10,0,0,0,62,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,3,3,0,0,3,0,0,0,3,3,0,0,0,32,0,3,14,33,36,22,34,28,5,0,0,3,0,0,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103,5,6,3,0,0,0,0,48,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,4,3,17,4,27,37,3,5,5,9,0,0,0,112,4,7,8,0,0,5,4,0,0,0,4,0,0,0,0,43,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,0,0,5,0,6,12,7,3,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,5,6,16,8,0,3,4,5,0,0,0,57,0,0,0,0,0,0,6,4,5,0,0,3,5,0,0,24,0,20,4,0,6,0,0,0,0,0,0,4,0,0,0,34,0,6,25,124,285,359,829,548,53,58,75,80,23,34,91,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,26,3,7,4,3,0,0,0,62
51104,0,0,0,0,4,0,0,11,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,7,4,6,8,19,14,7,18,31,0,3,0,4,0,0,0,121,16,45,37,12,0,0,7,14,0,0,0,0,0,0,5,137,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,8,12,16,7,20,7,0,6,3,4,0,0,3,93,0,0,0,0,0,0,5,7,5,5,3,0,0,0,0,25,8,64,14,7,7,6,13,10,0,0,0,0,0,0,4,141,4,5,55,181,211,181,213,125,17,10,11,11,0,11,38,1066,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,20,0,0,0,0,3,0,0,39
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,8,7,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,4,0,0,0,0,9,0,0,3,31,0,5,0,0,3,0,0,6,0,0,3,11,3,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,21,0,0,7,24,39,25,42,34,5,5,6,0,4,9,51,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
