SA3_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50502,..,825,1585,345,226,252,167,75,12,3488,..,352,1727,1595,1477,2322,2991,2623,1458,14542,142,238,317,160,127,142,159,92,58,1441,16591,10487,16366,15245,12589,10913,9438,6117,2462,100202,..,382,9878,17195,14423,11855,10045,5992,1509,71285,..,1392,7823,4140,2135,1367,666,202,38,17767,..,97,769,1907,2557,1530,675,476,340,8347,33756,..,..,..,..,..,..,..,..,33756,..,9947,..,..,..,..,..,..,..,9947,..,4781,3242,1058,737,450,80,6,0,10350,..,1073,1039,352,352,534,530,335,203,4415,..,530,839,222,130,99,38,13,4,1865,..,1686,3541,955,586,524,360,153,32,7837,..,703,3421,3370,3216,4201,4600,3556,1914,24990,322,438,646,385,296,243,236,145,80,2795,34074,21029,31195,29585,24432,20807,17236,10880,4118,193347
50503,..,285,367,155,157,193,117,39,6,1318,..,227,751,614,814,1430,1650,1311,517,7321,242,350,228,117,124,149,128,64,20,1411,21701,12850,14447,15315,14007,10536,7321,3837,1062,101066,..,406,9744,18199,17271,13029,8861,4193,713,72420,..,1861,6917,3987,2734,1448,524,158,31,17663,..,243,1561,2565,2870,1561,665,307,128,9902,44054,..,..,..,..,..,..,..,..,44054,..,11519,..,..,..,..,..,..,..,11519,..,8656,4069,1029,568,234,36,3,0,14597,..,1140,846,350,373,646,694,399,207,4654,..,532,615,274,185,145,51,22,5,1831,..,642,1034,457,382,371,261,86,18,3258,..,509,1766,1732,2026,2529,2495,1830,704,13588,464,617,500,301,269,247,199,106,31,2737,44516,26125,27045,28890,26683,20212,13795,7113,1840,196230
50601,..,133,175,91,115,126,54,24,3,717,..,130,406,342,431,711,810,542,218,3585,120,147,115,62,65,65,60,21,14,668,10304,5064,7021,7461,5179,4500,3525,1567,451,45066,..,225,5292,9568,5997,5097,4050,1730,288,32239,..,985,2992,1656,1170,709,274,62,11,7873,..,143,795,1164,1030,628,310,159,91,4317,20892,..,..,..,..,..,..,..,..,20892,..,4143,..,..,..,..,..,..,..,4143,..,2974,1542,456,292,143,20,0,0,5432,..,554,493,197,192,333,366,170,77,2381,..,289,312,163,81,60,34,19,0,954,..,285,505,248,260,282,145,47,11,1774,..,254,978,904,1056,1305,1327,820,312,6957,265,269,244,163,142,111,96,38,21,1353,21155,10120,13150,14520,10214,8663,6631,3042,808,88309
50602,..,639,738,169,124,100,80,21,7,1873,..,305,848,591,577,830,920,646,352,5078,65,127,146,69,48,57,50,27,19,607,5393,4102,7110,5428,4037,3514,2751,1386,620,34333,..,183,4260,6071,4245,3414,2599,1131,298,22203,..,919,3511,1603,958,621,268,66,11,7954,..,53,284,628,758,512,241,148,120,2747,10797,..,..,..,..,..,..,..,..,10797,..,2432,..,..,..,..,..,..,..,2432,..,1399,972,297,212,162,36,0,0,3068,..,681,577,161,133,232,235,105,58,2195,..,350,498,153,77,45,16,9,5,1148,..,1395,2046,569,351,305,181,59,9,4916,..,589,1864,1459,1339,1783,1648,1015,474,10164,139,216,267,163,99,116,84,42,32,1152,10932,8229,14281,11096,8172,7183,5314,2565,1006,68778
50603,..,776,631,182,97,96,64,21,4,1875,..,183,424,337,370,719,1025,950,526,4527,70,145,114,48,58,60,69,41,16,620,8276,6399,6883,6999,5731,5090,4190,2389,890,46857,..,253,5185,9209,7787,6331,5124,2468,525,36873,..,702,2002,1029,695,500,238,75,10,5256,..,64,308,800,983,637,281,185,103,3362,17037,..,..,..,..,..,..,..,..,17037,..,5988,..,..,..,..,..,..,..,5988,..,2402,1972,520,279,164,24,4,0,5363,..,835,679,197,163,302,352,230,105,2861,..,572,889,240,102,59,25,3,0,1895,..,1926,2039,517,294,247,146,45,8,5224,..,378,987,842,853,1303,1597,1289,704,7947,127,256,240,137,113,111,101,55,19,1171,17158,13384,14292,13494,11265,9653,7883,4361,1478,92973
50604,..,240,267,142,152,133,107,36,0,1077,..,165,407,390,480,860,1149,943,432,4836,152,169,131,70,88,87,85,49,16,851,12336,7432,8301,9264,7561,6291,4957,2546,822,59501,..,333,6329,12009,9466,7557,6024,2649,494,44865,..,889,2538,1744,1287,759,326,88,11,7640,..,171,806,1326,1437,854,453,242,130,5424,24981,..,..,..,..,..,..,..,..,24981,..,6927,..,..,..,..,..,..,..,6927,..,4523,2781,829,455,170,43,4,0,8812,..,877,756,308,300,503,505,258,133,3637,..,424,597,265,179,89,43,11,0,1619,..,602,933,481,426,341,225,93,0,3111,..,335,1024,1189,1266,1733,1840,1357,597,9333,296,310,286,202,171,152,143,77,22,1657,25276,15393,16054,18365,14989,12158,9603,4777,1392,118010
50605,..,41,77,50,51,64,43,13,3,340,..,51,132,119,227,431,636,632,341,2575,68,97,68,35,45,53,26,24,7,429,5303,3040,3139,3885,3791,3467,3061,1762,608,28049,..,63,2066,4568,4612,4290,3964,2033,442,22035,..,429,1568,1060,876,548,277,68,6,4839,..,35,287,662,666,412,166,121,67,2421,10833,..,..,..,..,..,..,..,..,10833,..,2845,..,..,..,..,..,..,..,2845,..,2136,998,342,238,83,22,0,0,3819,..,282,180,87,93,171,210,125,71,1218,..,159,157,60,62,41,16,11,0,505,..,148,232,138,143,155,90,27,8,938,..,125,347,427,563,838,971,878,461,4619,155,179,123,91,86,87,61,53,11,848,10982,6403,5963,7432,7341,6633,5776,3316,1073,54916
50606,..,30,41,18,29,35,18,8,0,173,..,34,104,84,85,172,159,89,38,759,54,53,45,16,11,19,20,10,3,233,3772,1807,2486,2259,1900,1585,983,416,106,15325,..,107,1943,2758,2323,2044,1341,564,82,11174,..,344,1216,717,517,311,103,14,4,3224,..,39,247,329,317,128,61,36,21,1177,7693,..,..,..,..,..,..,..,..,7693,..,1351,..,..,..,..,..,..,..,1351,..,1225,442,115,76,43,4,0,0,1900,..,144,92,43,52,104,106,65,33,634,..,78,77,40,31,25,13,6,5,274,..,64,88,51,70,69,40,13,0,387,..,70,272,235,219,296,257,147,54,1544,89,107,81,42,39,41,37,15,3,446,7775,3523,4462,4319,3640,3054,1955,861,199,29788
50607,..,462,329,56,32,41,42,16,0,975,..,181,429,313,298,553,685,514,289,3257,21,100,72,33,29,41,43,15,9,364,2767,2594,3071,2761,2598,2569,2267,1161,458,20260,..,45,1554,3246,3098,2876,2645,1146,249,14858,..,346,1582,679,439,335,229,57,10,3664,..,10,91,288,424,282,119,64,50,1327,5778,..,..,..,..,..,..,..,..,5778,..,2067,..,..,..,..,..,..,..,2067,..,803,590,174,91,57,6,0,0,1728,..,472,243,52,53,84,73,78,41,1092,..,140,138,33,22,13,7,0,0,353,..,912,823,150,81,85,86,35,8,2184,..,330,881,670,647,934,1077,724,383,5648,40,164,155,66,68,70,70,22,14,659,5819,5283,6060,5353,4922,4733,4309,2136,752,39363
50701,..,377,435,126,102,122,79,14,0,1253,..,272,707,541,589,970,1118,779,405,5385,131,161,125,108,66,94,70,50,20,824,10648,6545,8652,8838,7488,6154,4464,2192,752,55732,..,152,5445,10445,9093,7283,5300,2422,465,40608,..,1109,4567,2381,1507,898,404,85,15,10965,..,87,615,1314,1442,830,353,217,105,4967,21644,..,..,..,..,..,..,..,..,21644,..,5418,..,..,..,..,..,..,..,5418,..,3838,2058,589,385,178,37,0,0,7082,..,603,471,189,181,318,312,195,120,2393,..,340,374,154,113,63,41,10,0,1092,..,754,1075,386,281,264,179,46,3,2983,..,473,1560,1373,1369,1741,1731,1121,565,9939,230,304,292,219,152,150,112,79,27,1571,21875,13086,16453,17055,14531,11724,8475,4178,1302,108676
50702,..,258,418,88,53,65,57,26,13,973,..,84,258,256,286,562,691,451,229,2829,27,80,82,43,44,50,42,20,18,407,2808,1992,2463,2558,2654,2633,2114,1109,413,18745,..,10,871,2438,2607,2608,2118,1092,234,11987,..,211,1505,1039,775,624,344,78,12,4598,..,9,92,302,530,323,113,95,76,1537,5599,..,..,..,..,..,..,..,..,5599,..,1781,..,..,..,..,..,..,..,1781,..,865,420,161,142,89,21,0,0,1701,..,141,89,22,34,69,72,45,37,511,..,69,152,61,24,18,13,0,0,345,..,414,789,216,112,145,129,53,17,1871,..,162,538,575,697,1056,1158,673,325,5180,76,149,149,96,95,89,81,33,19,790,5669,3811,4610,4914,5015,5025,4044,2076,726,35883
50703,..,94,125,63,65,58,41,3,0,446,..,74,231,184,228,367,327,231,88,1726,60,67,66,40,29,36,16,8,5,330,4802,2510,3638,3526,2585,1981,1331,619,176,21164,..,89,2479,4071,2872,1991,1395,623,107,13619,..,603,1673,993,620,311,126,16,3,4355,..,97,440,602,565,324,150,72,42,2286,9840,..,..,..,..,..,..,..,..,9840,..,1832,..,..,..,..,..,..,..,1832,..,1555,717,217,146,58,6,0,0,2709,..,299,238,80,90,169,161,81,32,1150,..,173,164,87,41,33,7,0,0,501,..,215,323,172,156,133,90,17,3,1108,..,161,573,547,569,709,551,352,136,3590,108,144,157,78,60,62,29,19,4,658,9950,5164,6757,6844,5119,3786,2505,1190,326,41649
50704,..,406,375,118,71,79,71,38,16,1171,..,148,457,347,469,934,1420,1339,945,6047,71,151,95,58,41,82,71,31,25,632,8741,6026,5330,7012,7120,6739,6036,3354,1577,51944,..,56,3150,8960,9363,8599,7897,3802,946,42772,..,446,2412,1361,995,813,389,128,27,6567,..,21,178,779,1251,785,324,196,196,3735,17706,..,..,..,..,..,..,..,..,17706,..,6641,..,..,..,..,..,..,..,6641,..,3022,2017,580,327,202,72,0,0,6231,..,508,353,92,96,200,252,195,137,1845,..,226,292,87,58,43,21,4,0,734,..,758,945,262,183,158,154,61,24,2538,..,261,855,749,970,1548,2058,1791,1241,9475,161,273,192,149,101,159,110,58,38,1237,17868,12218,10402,13019,13340,12509,11278,6243,2611,99476
50705,..,216,230,89,144,156,112,44,10,1003,..,207,538,419,632,1166,1335,1147,479,5922,208,267,159,95,98,118,98,47,19,1102,13666,7690,8730,9026,8650,7301,5351,2998,944,64349,..,236,5431,9370,9745,8724,6201,3253,599,43554,..,1633,4743,2724,1985,1191,451,146,18,12891,..,195,1206,1880,1746,809,346,227,151,6552,27756,..,..,..,..,..,..,..,..,27756,..,6179,..,..,..,..,..,..,..,6179,..,4895,1928,562,383,208,43,0,0,8017,..,643,420,195,231,390,356,202,121,2561,..,371,311,147,100,82,42,10,3,1061,..,488,637,240,313,339,234,89,21,2363,..,455,1354,1215,1544,2201,2155,1673,696,11290,410,456,317,230,188,207,174,79,22,2090,28163,15547,16351,16563,16233,14135,10007,5669,1635,124318
50901,..,125,108,25,67,112,68,31,3,537,..,127,197,169,382,741,896,762,409,3682,90,90,83,62,84,162,121,64,18,785,4969,2620,2829,3266,3762,4123,3529,2005,694,27801,..,151,1915,3375,3962,4549,4228,2222,498,20907,..,632,1454,1060,980,866,455,114,17,5569,..,62,314,601,663,326,136,102,81,2293,10070,..,..,..,..,..,..,..,..,10070,..,1894,..,..,..,..,..,..,..,1894,..,1607,626,248,175,102,24,0,0,2782,..,253,141,51,84,135,169,89,57,980,..,160,135,55,58,57,21,5,0,493,..,239,262,114,144,219,128,62,3,1172,..,293,485,438,829,1487,1573,1135,585,6821,189,210,174,161,198,277,243,120,33,1611,10259,5510,5500,6099,7103,8019,6980,3854,1266,54598
50902,..,43,92,30,55,85,72,36,0,415,..,81,167,127,269,558,645,522,249,2637,81,88,73,55,70,126,103,57,26,674,4076,1909,2293,2699,3212,3866,3251,1606,483,23397,..,64,1433,2824,3556,4577,4252,1930,319,18954,..,495,1186,848,832,767,398,111,3,4632,..,43,266,443,480,275,158,106,57,1831,8149,..,..,..,..,..,..,..,..,8149,..,1268,..,..,..,..,..,..,..,1268,..,1377,601,266,191,101,13,0,0,2548,..,195,79,61,74,153,176,105,79,930,..,99,109,64,41,46,26,10,5,402,..,119,202,92,124,205,176,67,6,997,..,224,421,381,756,1323,1488,951,367,5912,162,185,167,130,169,247,235,103,41,1437,8311,4083,4466,5105,6226,7692,6926,3380,886,47064
