SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
50403130018,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,14,8,0,0,0,0,28,0,10,17,5,0,0,0,0,37,6,26,21,13,9,6,0,0,74,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,19,28,23,16,9,6,0,0,96,0,0,0,0,0,0,0,0,0,4,6,9,6,0,0,0,0,27,24,49,68,33,13,4,4,0,199
50403130019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,8,6,0,0,0,22,0,3,8,3,4,0,0,0,19,4,5,11,11,3,5,0,0,38,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,10,5,15,11,3,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,10,15,33,22,18,11,6,0,107
50403130020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,16,0,4,0,0,4,3,0,0,16,8,15,20,19,3,3,0,0,69,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,12,16,22,24,3,5,0,0,81,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,5,0,18,9,27,28,32,14,10,7,0,132
50403130021,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,0,0,28,0,4,16,6,0,0,0,0,33,19,13,15,19,9,5,0,0,74,0,0,5,0,0,0,0,0,9,0,0,5,0,0,0,0,0,4,17,20,21,22,7,5,0,0,89,0,0,0,0,0,0,0,0,0,3,11,8,4,0,0,3,0,33,22,43,56,38,17,8,0,0,191
50403130022,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,5,0,0,0,0,13,0,0,0,6,0,0,0,0,6,5,6,6,4,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,13,5,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,11,11,19,25,19,9,0,0,0,78
50403130023,0,3,4,0,0,0,12,4,0,0,5,3,0,0,0,12,6,3,11,15,5,0,0,0,31,3,7,16,13,9,0,0,0,43,17,7,18,32,21,13,6,0,104,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,20,9,18,27,21,9,6,0,112,0,0,0,0,0,0,0,0,3,4,0,0,7,5,3,0,0,34,30,19,42,73,45,17,9,4,249
50403130024,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,0,21,9,6,0,0,0,0,38,4,9,16,4,4,0,0,0,32,5,21,23,10,4,0,0,0,62,4,6,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,4,8,26,25,12,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,33,17,61,63,29,16,0,0,0,189
50403130025,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,3,0,4,3,3,0,0,17,0,0,0,5,0,0,0,0,8,0,5,6,3,9,8,3,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,6,3,4,3,8,5,0,0,36,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,8,4,11,12,13,14,13,5,3,76
50403130026,5,4,0,0,0,0,11,0,0,0,4,3,0,0,0,10,0,16,21,13,5,0,0,0,48,0,5,17,14,4,0,0,0,43,12,22,26,26,10,4,0,0,98,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,21,24,29,28,9,4,4,0,116,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,19,24,53,69,64,18,8,8,0,246
50403130027,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,3,10,0,15,0,0,0,0,0,3,22,5,25,0,0,0,0,0,10,22,8,46,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,6,0,0,0,0,6,15,27,14,54,0,0,0,0,0,0,0,3,4,0,0,0,0,5,9,18,19,43,0,0,0,0,11,28,75,36,158
50403130028,0,4,0,0,0,0,6,0,0,0,6,0,0,0,0,5,5,0,9,11,0,0,0,0,24,0,3,4,8,5,0,0,0,23,8,16,12,19,4,8,3,0,64,4,7,6,0,0,0,0,0,8,0,0,0,3,0,0,0,0,9,13,19,12,21,5,7,3,0,78,0,0,0,0,0,0,0,0,0,0,12,3,0,0,3,0,0,31,16,45,34,42,10,13,8,0,163
50403130029,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,8,0,0,0,5,8,0,0,0,16,3,7,9,7,9,7,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,8,12,11,12,9,7,3,0,58,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,17,19,18,21,7,4,0,93
50403130030,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,6,9,4,3,0,0,0,22,0,3,4,7,0,0,0,0,19,3,12,16,19,9,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,16,19,9,5,0,0,62,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,15,6,28,42,28,19,9,0,0,137
50403130031,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,9,0,6,6,6,0,4,0,0,25,0,3,5,5,0,6,0,0,23,8,21,19,7,11,3,0,0,64,0,4,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,9,12,21,19,13,15,3,0,0,84,0,5,0,0,0,0,0,0,6,4,0,8,4,5,4,0,0,21,17,35,40,34,25,10,0,0,168
50403130032,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,8,4,6,0,0,0,0,22,0,8,5,12,9,3,0,0,35,17,12,13,28,22,6,0,0,103,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,14,19,20,33,26,6,0,0,115,0,3,0,4,0,0,0,0,7,0,5,6,4,0,0,0,0,18,18,36,46,56,31,18,5,0,208
50403130033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403130034,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,18,0,0,3,0,5,0,0,0,17,9,12,18,10,5,3,0,0,56,4,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,6,13,16,17,12,5,4,0,0,64,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,11,19,31,34,25,10,4,0,0,126
50403130035,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,8,13,10,5,0,0,0,29,4,3,10,7,0,0,0,0,28,5,19,20,15,6,4,0,0,73,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,6,24,23,23,8,4,0,0,90,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,20,15,42,53,38,23,10,3,0,181
50403130036,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,0,0,17,0,0,3,11,0,0,0,0,16,5,5,21,11,4,0,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,6,19,11,8,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,37,22,7,6,0,0,111
50403130037,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,0,16,3,3,13,7,0,0,0,0,25,7,10,13,6,9,6,0,0,53,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,10,14,12,9,9,7,0,0,62,0,0,3,0,0,0,0,0,9,7,0,3,3,0,0,0,0,16,20,23,37,22,16,13,0,0,126
50403130038,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,4,10,18,12,9,3,0,0,54,6,10,14,7,3,4,0,0,40,15,18,19,33,13,10,3,0,108,3,0,0,5,0,0,0,0,11,0,0,0,4,0,0,0,0,4,19,17,17,42,19,6,3,0,123,0,0,0,0,0,0,0,0,5,3,6,4,0,7,0,0,0,28,36,41,65,71,42,12,7,0,264
50403130039,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,14,12,0,4,0,3,45,3,8,10,5,3,4,0,0,34,7,27,28,22,12,4,0,0,99,6,6,4,0,0,0,0,0,10,0,4,3,0,0,0,0,0,7,13,34,30,23,7,4,0,0,112,0,0,6,0,0,0,0,0,0,0,10,10,0,0,0,0,0,31,19,64,77,46,17,15,0,3,233
50403130040,0,3,0,4,0,0,8,0,0,0,4,0,0,0,0,5,3,5,8,4,0,0,0,0,24,0,3,6,0,0,4,0,0,14,0,8,8,9,10,3,0,6,49,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,3,8,9,9,9,3,0,6,52,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,15,9,11,30,30,16,16,8,3,130
50403130041,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,10,5,11,11,8,0,0,0,0,32,5,3,4,9,0,5,0,0,28,17,28,15,14,13,9,0,0,94,5,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,8,16,29,20,14,16,13,0,0,103,0,0,0,0,0,0,0,0,4,6,4,9,7,4,0,0,0,31,28,56,48,33,24,18,0,0,212
50403130042,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,9,13,6,12,0,0,0,53,5,4,8,11,6,0,0,0,33,16,7,12,22,18,3,0,0,74,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,3,17,7,13,25,20,3,0,0,85,0,0,0,0,0,0,0,0,4,3,0,4,7,0,0,0,0,13,34,22,40,53,41,10,5,3,205
50403130043,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,5,7,4,0,0,0,24,0,3,7,0,4,0,0,0,23,6,14,7,10,12,4,5,3,59,0,0,3,0,0,0,0,0,7,0,0,0,0,3,3,0,0,6,7,14,10,10,13,11,5,3,73,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,20,8,31,23,25,33,17,9,4,144
50403130044,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,16,0,3,0,6,4,0,0,0,16,0,7,8,10,8,0,5,0,42,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,7,12,10,8,0,5,0,46,0,0,0,0,0,0,0,0,0,0,8,3,4,4,0,0,0,16,5,16,23,28,14,6,4,0,101
50403130045,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,10,16,4,0,0,0,0,35,0,9,15,3,0,0,0,0,31,12,24,21,13,6,0,0,0,78,4,0,4,0,0,0,0,0,11,0,0,6,0,0,0,0,0,8,10,29,28,19,11,6,0,0,98,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,0,0,21,16,52,71,33,19,9,0,0,200
50403130046,0,4,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,9,8,4,3,0,0,0,27,3,6,7,0,0,6,3,0,26,14,16,9,0,0,4,0,0,41,0,3,0,0,0,0,0,0,7,0,6,0,0,5,0,0,0,6,11,22,6,0,3,7,0,0,52,0,0,0,0,0,0,0,0,0,8,5,0,0,3,3,7,0,27,26,44,20,13,12,16,13,0,141
50403130047,0,6,5,0,0,0,14,0,0,4,0,0,0,0,0,0,0,3,5,4,4,0,0,0,23,0,0,12,9,3,3,0,0,32,9,13,22,4,8,5,3,0,67,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,13,13,26,14,8,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,22,15,31,51,34,22,12,6,0,167
50403130048,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,9,4,4,0,0,0,26,0,11,12,10,0,5,0,0,38,3,9,21,9,3,7,0,0,66,3,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,5,8,14,26,18,3,7,0,0,74,0,0,0,0,0,0,0,0,3,3,7,13,3,7,6,0,0,34,16,42,61,38,15,13,0,0,178
50403130049,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,9,0,19,15,8,3,0,0,0,47,6,20,24,5,9,0,0,0,66,22,42,48,31,11,7,0,0,154,3,6,0,0,0,0,0,0,17,0,3,4,0,0,0,0,0,9,24,54,55,34,14,7,0,0,184,0,0,0,0,0,0,0,0,3,3,11,15,9,0,0,0,0,45,37,111,108,65,30,7,0,0,360
50501107001,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,10,11,4,0,0,0,40,3,6,0,3,0,0,0,0,15,5,12,6,4,7,4,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,4,7,4,5,0,44,0,0,0,0,0,0,0,0,5,0,0,10,3,3,0,0,0,11,13,32,25,23,18,7,3,0,124
50501107002,5,0,3,0,0,0,10,0,0,0,5,0,0,0,0,9,0,22,12,11,5,3,0,0,53,0,10,3,9,12,0,0,0,31,3,18,24,18,20,11,0,3,89,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,8,18,24,20,18,9,0,3,98,0,0,0,0,0,0,0,0,4,0,4,8,5,0,0,3,0,24,5,59,48,47,37,19,3,3,229
50501107003,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,14,0,10,0,0,0,35,4,7,0,3,9,0,0,0,22,4,16,13,7,10,0,3,0,59,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,8,8,18,16,11,13,0,5,0,68,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,5,12,37,34,20,27,9,5,0,143
50501107004,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,4,24,32,14,9,0,0,0,85,0,17,14,3,7,10,0,0,39,3,31,35,14,19,10,5,0,109,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,29,34,12,16,11,5,0,116,0,0,0,0,0,0,0,0,8,4,6,9,3,5,0,0,0,27,17,85,94,31,36,18,5,0,295
50501107005,4,0,0,0,0,0,8,0,0,3,3,3,0,0,0,11,0,23,15,8,10,3,0,0,60,0,11,13,3,11,6,0,0,46,0,30,21,15,12,11,0,0,85,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,6,9,32,20,23,12,11,0,0,102,0,0,0,0,0,0,0,0,4,10,7,6,6,0,5,0,0,41,19,75,68,48,31,27,0,0,267
50501107006,3,0,0,0,0,0,11,0,0,4,0,0,6,0,0,12,0,19,12,5,7,4,0,0,54,0,5,8,4,0,5,5,0,24,10,27,26,10,3,15,0,0,93,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,7,27,27,14,3,16,0,0,102,0,0,0,0,0,3,0,0,6,5,0,0,0,0,0,0,0,19,12,56,59,29,14,40,8,0,218
50501107007,4,3,4,0,0,0,12,0,0,0,0,0,0,0,0,5,4,15,14,17,3,0,0,0,55,4,8,9,11,10,5,3,0,46,6,27,23,20,18,17,8,0,123,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,14,32,29,20,18,17,7,0,133,0,0,0,3,0,0,0,0,3,4,3,9,3,6,5,0,0,28,26,60,63,57,39,31,16,0,294
50501107008,9,10,4,0,0,0,35,0,3,5,3,3,0,0,0,25,8,70,38,13,13,9,3,0,152,0,23,16,15,4,7,6,0,73,8,54,41,28,15,15,0,0,157,5,0,0,0,0,4,0,0,11,0,0,7,4,3,4,3,0,15,14,58,45,28,17,18,3,0,185,0,5,3,0,0,0,0,0,4,0,4,7,10,4,8,8,15,57,23,172,128,74,48,45,23,15,529
50501107009,3,0,0,0,0,0,16,0,6,4,0,0,0,0,0,7,0,13,21,4,4,0,0,0,45,0,9,9,4,4,0,0,0,30,4,16,23,9,4,7,4,0,70,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,5,15,19,7,4,13,4,0,79,0,0,0,0,0,0,0,0,6,0,7,6,0,0,0,3,0,12,9,54,54,17,16,16,11,0,196
50501107010,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,10,12,0,0,9,0,0,34,0,13,17,0,0,0,0,0,29,3,14,16,4,5,4,0,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,3,18,16,6,11,11,0,0,69,0,3,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,16,15,50,49,11,11,13,9,0,154
50501107011,0,0,6,0,0,0,7,0,5,0,0,3,0,0,0,12,4,17,6,7,7,4,0,0,40,5,12,14,0,5,3,0,0,35,8,21,24,13,13,7,0,3,83,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,20,24,9,10,10,0,3,89,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,9,20,58,40,23,27,17,5,8,196
50501107012,5,4,0,0,0,0,10,0,0,4,3,0,0,0,0,10,4,16,13,3,7,8,0,0,44,0,4,7,4,9,7,0,0,28,8,26,21,9,9,8,4,0,91,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,12,13,30,25,9,10,10,3,0,105,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,19,22,54,54,25,29,24,10,5,219
50501107013,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,6,0,0,0,0,27,0,0,0,3,5,6,4,0,27,0,16,14,9,8,5,0,0,58,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,11,0,19,18,9,9,9,0,0,67,0,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,14,6,35,36,23,12,19,9,0,139
50501107014,0,3,0,0,0,0,10,0,3,3,0,0,0,0,0,12,3,23,20,11,11,4,0,0,70,3,10,9,8,13,5,0,0,52,11,20,28,21,14,19,0,0,121,9,0,0,0,4,0,0,0,14,0,0,0,3,0,5,0,0,6,14,22,34,24,21,17,0,0,137,0,0,0,0,0,0,0,0,4,0,10,4,5,3,6,8,0,29,19,75,69,49,49,39,3,0,304
50501107015,0,3,0,3,0,0,12,0,3,5,4,0,0,0,0,10,0,28,17,13,5,9,3,0,77,5,5,20,13,17,11,0,0,61,7,24,31,18,17,11,0,0,112,6,0,4,0,0,0,0,0,9,0,0,4,0,0,4,0,0,13,15,24,40,17,27,12,0,0,133,0,0,3,0,0,0,0,0,3,4,0,13,3,6,3,0,0,37,27,72,95,56,49,30,6,5,335
50501107016,4,0,4,0,0,0,14,0,4,3,0,5,0,0,0,17,6,23,16,11,10,4,0,0,71,0,12,11,11,5,7,0,0,60,6,30,23,23,10,11,6,0,115,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,16,30,28,19,13,12,9,0,118,0,0,0,0,0,0,0,0,6,0,5,5,4,0,0,5,0,19,19,88,64,48,34,31,11,0,301
50501107017,9,0,0,0,0,0,14,0,0,4,0,3,0,0,0,9,4,20,18,8,0,6,0,0,58,0,4,7,10,4,5,3,0,28,6,29,18,13,10,3,3,0,90,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,6,29,21,14,20,8,3,0,103,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,0,15,16,60,60,34,30,20,10,0,226
50501107018,6,3,0,0,0,0,19,0,5,0,4,3,0,0,0,11,0,23,26,19,3,5,0,0,76,0,8,11,4,10,5,0,0,41,12,33,20,23,20,11,3,0,125,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,14,41,22,24,23,12,3,0,131,0,0,0,0,0,0,0,0,5,3,0,6,7,0,0,0,0,14,17,81,72,61,39,23,3,0,294
50501107019,5,0,0,0,0,0,10,0,0,0,0,4,0,0,0,9,0,15,8,6,5,0,0,0,40,0,4,7,4,0,0,0,0,18,5,16,12,4,4,3,3,0,55,0,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,0,8,4,21,12,11,4,3,3,0,64,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,10,53,34,21,18,7,9,0,153
50501107020,0,4,0,0,0,0,15,0,7,0,5,0,0,0,0,17,0,11,12,12,7,4,0,0,44,0,12,7,7,4,0,0,0,33,6,29,17,20,15,8,0,0,96,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,7,29,21,19,19,9,0,0,113,0,0,0,0,0,0,0,0,4,3,3,3,3,4,0,0,0,15,16,72,40,51,34,13,6,5,233
50501107021,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,13,25,8,7,10,0,0,55,0,8,5,4,4,3,0,0,19,8,23,25,8,12,4,0,0,77,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,10,8,26,26,10,15,9,0,0,94,0,0,0,0,0,6,0,0,4,3,9,6,5,4,0,0,0,26,17,60,65,26,24,23,0,3,219
50501107022,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,9,8,20,11,6,4,0,0,0,40,0,9,5,4,8,9,0,0,33,3,33,14,11,14,11,0,0,86,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,9,11,33,14,19,15,8,0,0,97,0,0,0,0,0,0,0,0,3,8,0,4,3,5,4,0,0,22,19,71,35,30,26,25,4,0,209
50501107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107024,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,0,12,12,3,6,0,0,0,38,5,3,4,3,8,4,0,0,23,9,13,12,8,3,0,0,0,47,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,10,12,12,6,3,0,0,0,58,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,14,33,34,25,22,3,3,0,132
50501107101,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,5,3,7,14,17,6,5,4,0,63,0,9,3,4,7,4,0,0,34,9,14,12,14,17,7,0,0,66,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,10,9,18,13,15,19,7,0,0,82,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,9,17,36,41,45,45,15,4,0,210
50501107102,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,5,7,16,25,5,0,0,0,53,4,3,8,10,9,0,0,0,37,8,15,8,23,9,6,0,0,67,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,11,15,7,24,9,6,0,0,73,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,18,21,30,41,66,21,8,0,0,193
50501107103,3,3,0,0,0,0,18,0,0,4,5,3,0,0,0,11,4,11,3,17,11,0,0,0,44,0,5,8,9,6,10,4,0,36,8,7,10,9,11,6,0,0,65,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,8,15,14,15,13,6,0,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,18,33,37,44,43,16,9,0,192
50501107104,4,0,5,0,0,0,11,0,8,4,3,4,0,0,0,17,4,22,17,16,8,3,0,0,63,0,12,5,22,7,4,0,0,42,6,22,15,24,13,9,0,0,90,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,27,15,20,13,9,0,0,100,0,0,0,3,0,0,0,0,4,4,5,3,6,0,3,0,0,15,21,72,42,65,33,18,0,0,254
50501107105,6,4,4,0,0,0,12,0,4,4,6,0,0,0,0,13,3,13,22,11,6,0,6,0,67,5,4,13,11,15,6,4,0,56,8,21,14,25,22,11,0,0,98,4,0,0,0,0,0,0,0,6,0,0,4,0,7,0,0,0,8,15,17,15,24,24,12,0,0,114,0,0,0,0,6,0,0,0,4,0,0,3,4,4,0,0,0,15,21,46,60,65,57,18,6,0,277
50501107106,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,3,9,4,0,0,0,22,0,0,4,6,4,0,4,0,20,0,3,6,11,9,4,0,0,33,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,6,11,9,4,3,0,38,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,13,33,4,9,19,24,20,9,18,12,118
