SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
50503125542,12,6,41,37,25,8,0,0,0,129,4,0,4,3,6,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,46,41,37,12,6,0,0,164,0,0,3,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,5,0,0,0,10,17,9,51,45,37,15,6,0,0,171,3,0,3,0,0,0,0,3,0,21,3,4,5,0,0,0,0,0,0,14,27,19,54,50,35,15,5,3,0,206,3,4,22,13,19,6,4,0,0,68,6,10,19,21,13,3,3,0,0,77,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,13,43,27,31,12,7,0,0,146,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,12
50503125543,0,6,33,17,7,9,0,0,0,75,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,8,43,21,9,8,3,0,0,91,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,15,3,10,45,19,9,8,6,0,0,101,4,0,4,0,0,0,6,3,0,24,0,3,0,3,4,0,0,0,0,13,10,12,48,28,8,15,11,3,0,132,0,3,16,3,3,4,0,0,0,39,4,8,15,12,6,0,7,0,0,48,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,11,37,19,14,8,7,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,8
50503125544,0,0,24,18,13,5,0,0,0,73,5,6,3,3,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,14,38,24,20,5,0,0,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,17,38,28,20,8,0,0,0,102,0,0,4,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4,10,16,40,31,20,10,7,0,0,119,0,3,13,18,13,5,0,0,0,54,6,4,14,10,8,7,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,29,27,21,7,3,0,0,103,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,10
50503125601,0,0,0,0,4,12,0,0,0,17,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,0,0,0,27,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,14,0,0,0,43,0,0,0,0,3,0,0,0,0,9,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503125602,0,11,16,16,14,25,10,3,0,88,3,0,4,3,3,3,7,0,0,34,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,10,21,21,27,29,19,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,21,22,27,29,19,0,0,138,7,0,6,0,0,6,11,0,0,44,0,3,3,0,0,5,0,0,0,21,12,18,31,26,27,39,34,4,0,199,0,0,7,7,17,12,0,0,0,46,8,6,3,17,13,15,7,0,0,60,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,12,4,12,20,32,25,11,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503125603,4,0,10,4,10,6,0,0,0,38,0,3,5,3,6,7,0,0,0,20,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,5,16,16,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,5,14,16,0,0,0,65,0,0,0,0,0,0,7,0,0,14,0,0,0,0,3,3,0,0,0,9,7,3,14,5,18,17,12,7,0,88,0,0,0,3,6,3,0,0,0,14,0,0,0,9,5,9,5,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,10,5,13,5,0,0,54,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
50503125702,0,5,5,9,16,9,0,0,0,40,0,0,3,0,0,0,0,6,0,13,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,13,15,19,9,0,6,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,4,18,15,14,9,0,6,0,63,3,4,0,0,0,9,15,11,0,47,3,0,0,5,7,0,4,0,0,18,12,7,14,17,23,24,16,14,0,127,0,0,5,7,5,7,0,0,0,22,3,0,7,8,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,16,10,9,4,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,10
50503125703,0,3,8,0,16,18,0,0,0,47,0,0,10,3,5,5,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,3,17,12,18,21,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,16,12,18,29,0,0,0,84,6,5,0,7,5,6,26,16,0,61,0,0,0,0,0,5,3,0,0,8,6,7,17,15,27,37,27,14,0,158,0,0,5,0,3,4,0,0,0,19,3,0,4,14,8,3,0,0,0,36,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,4,14,15,8,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
50503125704,0,4,12,23,19,7,6,0,0,77,0,3,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,22,22,16,9,0,0,88,0,0,4,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,10,5,0,4,0,0,0,0,0,0,14,5,11,21,25,21,15,7,0,0,104,4,0,0,0,7,4,14,9,0,45,0,0,0,10,4,4,3,0,0,18,7,10,19,33,33,20,29,9,0,162,0,0,3,4,9,5,0,0,0,21,4,0,13,17,6,5,0,0,0,44,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,15,20,13,10,4,0,0,68,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4
50503125706,0,0,7,10,16,9,0,0,0,47,0,0,3,0,4,4,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,11,22,14,3,0,0,62,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,5,0,12,11,26,12,3,0,0,69,0,0,0,0,4,10,9,11,0,47,0,0,3,0,4,0,0,0,0,10,7,0,14,11,34,24,14,13,0,122,0,0,3,7,12,0,0,0,0,18,5,0,4,6,5,3,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,10,10,13,9,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
50503125707,0,3,3,5,10,10,0,4,0,35,0,0,0,0,8,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,16,11,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,16,11,0,4,0,55,4,0,0,0,0,8,20,11,6,45,0,0,0,6,0,0,0,0,0,11,9,4,6,17,24,21,19,12,6,108,0,4,0,3,3,10,0,0,0,23,0,6,0,4,4,6,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,3,6,11,17,0,0,0,50,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,7
50503125708,0,5,10,21,11,13,0,0,0,61,3,3,0,0,0,3,5,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,13,25,11,18,5,0,0,80,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,7,5,13,21,11,14,5,0,0,84,0,0,0,0,0,6,10,5,0,25,0,0,4,8,0,0,0,0,0,17,15,11,18,31,16,20,17,5,0,124,0,0,5,3,12,4,0,0,0,33,0,0,6,15,3,9,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,15,16,7,0,0,0,67,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6
50503125709,0,5,47,22,18,11,0,0,0,105,0,4,9,0,0,4,3,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,7,58,26,20,17,3,0,0,127,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,4,58,24,20,22,3,0,0,136,8,0,0,0,0,3,6,3,0,27,0,0,4,5,0,4,0,0,0,12,8,9,62,30,22,23,10,3,0,174,0,3,13,8,9,6,0,0,0,37,3,0,16,10,7,4,0,0,0,44,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,30,17,13,9,4,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,5
50503125710,6,17,26,36,58,29,4,0,0,159,11,0,5,0,8,11,3,0,0,34,0,0,0,4,4,8,0,0,0,23,0,0,0,0,0,0,0,0,0,3,13,21,30,46,74,43,5,0,0,224,0,0,4,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,12,17,18,29,46,78,48,5,0,0,239,21,4,3,6,4,16,23,15,0,81,4,6,7,14,8,12,4,0,0,46,45,22,39,53,88,69,27,16,0,368,0,7,10,16,46,6,0,0,0,91,4,10,15,32,18,28,3,0,0,118,0,0,0,4,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,10,17,29,52,71,46,3,0,0,232,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,3,0,0,0,10
50503125711,4,6,10,7,13,12,0,0,0,51,0,0,3,0,9,3,0,0,0,22,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,14,10,19,20,3,0,0,82,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,10,15,10,19,22,3,0,0,86,7,5,0,3,9,8,12,8,0,50,0,3,4,5,4,3,0,0,0,19,13,17,21,19,35,32,16,5,0,153,0,0,4,5,9,4,0,0,0,33,7,0,4,3,7,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,14,15,19,10,0,0,0,70,0,7,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,0,7,0,0,4,0,0,0,0,10
50503125801,6,3,18,18,16,14,0,0,0,75,4,3,4,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,7,21,23,29,16,0,0,0,97,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,24,26,27,16,7,0,0,106,10,0,4,0,5,5,16,35,9,85,0,0,0,3,0,4,7,14,17,37,17,12,27,26,33,20,29,43,30,229,0,3,15,11,15,3,0,0,0,49,9,3,3,16,11,9,3,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,12,18,26,27,16,3,0,0,109,0,0,4,3,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,9,3,0,3,0,4,0,0,0,0,13
50503125802,3,10,11,33,27,17,0,0,0,107,4,0,0,5,3,4,0,0,0,29,0,0,0,4,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,8,9,12,21,42,41,21,0,0,0,146,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,7,14,20,19,47,41,21,0,0,0,158,11,5,6,4,0,0,24,9,0,69,0,0,0,4,4,3,0,3,0,21,26,19,25,63,40,30,29,16,0,243,0,6,11,14,21,7,5,0,0,63,6,4,10,19,10,14,5,0,0,64,0,4,0,0,3,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,7,13,22,40,33,26,5,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,0,6,5,0,0,0,6
50503125803,0,18,80,58,60,35,0,0,0,256,12,4,9,10,6,9,7,0,0,56,0,0,6,10,0,4,0,0,0,24,0,0,4,5,3,0,0,0,0,12,14,25,101,73,74,51,7,0,0,346,0,3,0,0,7,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,4,3,0,0,7,0,0,0,0,16,20,27,103,73,74,49,8,0,0,362,17,0,11,5,3,16,34,28,3,124,0,0,3,13,5,4,0,0,0,29,41,32,115,93,84,70,46,32,3,516,4,10,32,24,30,16,5,0,0,124,21,11,36,39,31,25,3,0,0,165,0,4,8,3,0,3,0,0,0,26,0,0,0,0,0,4,0,0,0,7,20,24,78,75,62,47,5,0,0,314,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,7,0,0,0,14,3,0,10,3,3,7,0,0,0,19
50503125804,0,5,13,9,20,13,0,0,0,58,3,0,0,0,0,8,3,0,0,18,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,5,4,17,11,17,20,3,0,0,86,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,3,5,10,17,11,16,23,4,0,0,90,5,0,0,0,5,5,13,12,5,39,4,0,0,0,6,3,0,0,0,11,12,13,18,14,27,32,17,12,5,142,0,0,4,4,3,3,0,0,0,25,0,0,7,9,9,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,17,16,15,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4
50503125805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503125806,0,4,15,11,7,18,0,0,0,59,4,0,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,8,19,16,14,29,5,0,0,80,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,9,3,9,23,18,16,29,5,0,0,94,9,3,0,0,6,14,20,18,3,69,4,0,3,0,0,4,0,0,0,20,18,11,29,19,20,43,26,19,3,181,3,0,5,4,10,15,3,0,0,39,4,0,0,6,14,15,4,0,0,43,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,9,10,17,19,25,5,0,0,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,8,0,5,0,0,0,5,0,0,0,8
50503125807,0,0,6,15,10,8,6,0,0,51,0,0,5,6,0,5,0,0,0,16,0,0,4,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,15,20,11,11,3,0,0,77,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,15,20,11,11,3,0,0,77,7,0,0,3,3,8,9,6,3,35,0,0,0,5,0,5,0,0,0,13,11,8,12,25,19,19,17,6,3,127,0,0,3,10,3,3,0,0,0,26,4,0,5,7,4,8,4,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,19,21,9,11,4,0,0,62,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6
50503125808,7,16,55,76,53,29,0,0,0,232,4,11,4,6,9,5,3,0,0,45,0,0,3,8,5,4,0,0,0,17,0,0,3,3,7,0,0,0,0,13,15,28,67,89,59,37,3,0,0,306,5,0,6,4,0,3,0,0,0,17,7,0,0,3,0,0,0,0,0,10,9,0,5,4,0,9,0,0,0,29,23,28,73,98,65,45,7,0,0,332,24,8,8,5,10,14,24,13,0,90,5,4,11,9,12,9,0,0,0,41,50,36,82,109,82,64,30,13,0,464,6,6,33,21,36,10,0,0,0,111,21,10,24,39,26,9,5,0,0,132,0,0,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,23,13,73,63,68,22,5,0,0,263,0,0,4,5,0,0,0,0,0,9,7,0,0,4,0,0,0,0,0,15,7,4,9,5,5,0,0,0,0,22
50503125809,4,21,21,36,59,32,0,0,0,171,4,6,3,13,11,5,0,0,0,39,0,0,0,0,7,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,24,25,52,74,38,0,0,0,225,0,0,0,0,5,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,12,14,26,25,52,72,39,5,0,0,238,17,6,3,0,8,7,31,16,0,83,0,4,4,4,4,3,0,0,0,20,32,31,32,59,85,51,34,16,0,345,0,8,13,29,30,15,3,0,0,99,19,7,7,30,32,17,0,0,0,111,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,15,22,58,68,36,7,0,0,224,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8
50503125810,0,3,8,0,7,7,4,0,0,34,0,0,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,6,14,7,6,0,0,45,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,4,3,9,5,14,13,6,0,0,50,8,3,0,0,0,0,5,10,0,28,0,0,0,0,3,0,0,0,0,14,12,9,9,7,17,12,14,12,0,90,0,0,0,0,4,3,0,0,0,11,0,0,4,11,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,7,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50503125811,0,7,9,19,19,9,0,0,0,62,3,3,0,0,6,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,19,22,14,6,0,0,80,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,13,18,22,14,6,0,0,80,4,0,3,3,0,6,15,7,3,43,0,4,0,0,4,0,0,0,0,11,8,12,15,26,24,19,18,11,3,130,0,3,8,3,14,10,0,0,0,39,4,4,8,12,11,9,3,0,0,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,9,17,25,17,0,0,0,82,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,3,0,0,0,9
50503125812,5,4,14,14,17,9,0,0,0,67,3,0,0,4,9,3,0,0,0,20,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,19,13,25,18,3,0,0,90,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,20,19,22,19,3,0,0,98,9,0,6,4,6,10,12,18,3,66,0,0,3,0,4,6,0,8,0,20,16,9,26,20,36,34,16,25,4,183,0,0,3,9,13,4,7,0,0,36,3,5,6,9,8,9,0,0,0,33,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,3,3,12,22,20,13,5,0,0,79,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,10
