SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
50201102201,57,1985,569,323,1292,0.6,924,2.1
50201102202,64,1798,521,375,1323,0.6,1172,2.3
50201102203,45,1733,646,250,2096,0.7,1521,2.4
50201102204,39,1800,705,355,1860,0.7,1644,2.7
50201102205,53,2000,730,450,2174,0.6,1647,2.3
50201102206,45,1950,639,363,1767,0.7,1230,2.5
50201102207,46,1343,595,295,1542,0.7,1142,2.1
50201102208,48,1613,850,365,2531,0.7,1687,2.3
50201102209,52,1689,652,290,1553,0.6,1312,2.1
50201102210,50,1509,590,263,1458,0.6,994,2
50201102211,41,1900,659,385,1890,0.7,1562,2.7
50201102212,47,1636,741,300,1920,0.7,1562,2.4
50201102213,49,1509,578,300,1368,0.6,1269,2.3
50201102214,58,2167,679,290,1921,0.6,1343,2.2
50201102215,42,1436,762,290,1562,0.7,1348,2.3
50201102216,60,1500,550,340,1343,0.6,1160,2.1
50201102217,57,1200,571,268,1057,0.7,976,2.1
50201102218,54,1700,576,300,1057,0.7,886,1.9
50201102219,49,2184,689,365,2424,0.7,1952,2.8
50201102220,39,1517,881,295,1981,0.7,1660,2.5
50201102301,37,1216,475,225,1031,0.7,866,2.4
50201102302,41,2290,665,300,2250,0.7,1812,2.9
50201102303,47,1822,822,350,2444,0.7,2374,3
50201102304,74,1517,496,300,1085,0.7,785,1.8
50201102306,50,1300,512,295,1283,0.7,847,2
50201102307,51,1401,498,300,1287,0.6,909,2.1
50201102308,35,1322,542,300,1174,0.7,1054,2.5
50201102309,50,1921,847,348,2374,0.7,2299,2.8
50201102310,44,2000,644,350,2033,0.7,2033,2.9
50201102311,40,1348,597,270,1625,0.7,1258,2.4
50201102312,46,1517,545,290,1625,0.6,1071,2.3
50201102314,45,1125,466,267,1073,0.6,881,2.2
50201102315,39,1225,465,255,1020,0.8,931,2.4
50201102316,69,1170,494,250,1132,0.6,762,1.8
50201102317,35,1500,652,300,1426,0.7,1180,2.5
50201102318,40,1300,573,280,1333,0.6,1031,2.3
50201102319,37,1408,554,300,1350,0.7,1081,2.3
50201102320,41,1300,524,300,1430,0.6,1016,2.3
50201102321,36,542,1125,740,1125,1,1125,1.7
50201102322,82,0,441,92,805,0.7,677,1.4
50201102323,41,1225,567,300,1235,0.6,1008,2.2
50201102324,42,1408,570,300,1224,0.7,1018,2.4
50201102325,34,1517,693,323,1762,0.7,1661,2.7
50201102326,39,1260,520,280,1547,0.7,1151,2.3
50201102401,60,2600,1192,430,2874,0.6,2323,2.2
50201102402,64,1625,824,365,2291,0.6,1636,2.2
50201102403,46,1700,750,305,1875,0.7,1402,2.4
50201102404,46,1804,829,300,1968,0.7,1375,2.2
50201102405,55,1950,748,270,1854,0.7,1478,2.4
50201102406,49,1761,789,360,2067,0.6,1740,2.4
50201102407,48,1600,660,322,1875,0.6,1300,2.5
50201102408,70,2084,510,250,1089,0.8,786,1.8
50201102409,50,1517,580,250,1183,0.6,839,1.8
50201102410,41,2000,790,355,2367,0.7,2291,2.9
50201102411,44,1500,750,320,1792,0.7,1364,2.5
50201102412,46,1560,794,385,1963,0.7,1821,2.6
50201102413,48,1733,558,300,1724,0.6,1350,2.4
50201102414,42,1706,562,313,1487,0.7,1355,2.7
50201102415,51,1778,616,380,1578,0.6,1441,2.5
50201102416,40,2167,851,400,2323,0.7,2205,2.8
50201102417,37,1695,764,360,2173,0.7,1963,2.8
50201102418,0,0,0,0,0,0,0,0
50201102419,42,1700,751,340,1562,0.7,1487,2.5
50201102420,69,1092,471,300,1079,0.6,599,1.6
50201102421,36,1733,879,413,2360,0.7,2276,3
50201102422,41,1517,683,320,1674,0.7,1375,2.5
50201102423,48,1733,707,355,1833,0.6,1517,2.5
50201102424,48,1647,690,360,1916,0.6,1781,2.6
50201102425,50,1495,521,310,1333,0.6,1010,2.2
50201102426,48,1517,480,300,1202,0.6,912,2.1
50201102427,36,1974,856,400,2458,0.8,2254,3
50201102428,39,1742,788,340,1937,0.7,1470,2.6
50201102429,55,1829,640,363,1464,0.6,1311,2.2
50201102430,49,1517,666,290,1602,0.7,1152,2.1
50201102431,59,1703,606,360,1375,0.6,1375,2.2
50201102432,50,1539,568,360,1375,0.6,1184,2.4
50201102433,61,2409,781,390,1908,0.6,1663,2.2
50201102434,54,1733,589,320,1483,0.7,1284,2.5
50201102436,47,1733,807,420,2437,0.7,2281,2.7
50201102437,62,1733,544,345,1205,0.6,1042,2.3
50201102438,81,622,467,374,870,0.7,646,1.3
50201102439,33,1733,756,400,2408,0.8,2172,3.1
50201102440,39,1733,863,400,2487,0.7,2208,2.9
50201102441,0,0,0,0,0,0,0,0
50201102501,54,1257,601,280,1329,0.6,862,1.6
50201102503,52,1138,527,258,1078,0.8,695,1.6
50201102504,55,1153,501,250,949,0.7,635,1.5
50201102505,49,1733,737,370,1892,0.6,1735,2.4
50201102506,45,1717,708,345,1562,0.7,1233,2.5
50201102507,47,1863,660,320,1524,0.6,1230,2.3
50201102508,52,1155,586,280,1199,0.6,909,1.6
50201102509,51,1391,495,270,1261,0.7,754,1.8
50201102510,68,1000,460,250,831,0.8,594,1.7
50201102511,48,1181,563,280,1137,0.7,884,1.9
50201102512,45,1155,510,256,1125,0.7,768,1.8
50201102513,55,1344,476,240,1107,0.7,687,1.7
50201102514,41,1205,489,280,1160,0.7,855,2.2
50201102515,35,1042,571,256,1224,0.8,887,1.9
50201102516,39,1031,552,265,1017,0.7,812,2
50201102517,45,1083,565,250,1163,0.7,911,1.8
50201102518,39,1300,547,275,1309,0.8,928,2.3
50201102519,48,1300,575,268,1302,0.7,1116,2.2
50201102520,49,1083,531,285,1300,0.6,869,1.9
50201102522,30,1350,657,300,1156,0.7,1017,2
50201102523,59,2500,887,490,2130,0.7,1843,2
50201102524,0,0,0,0,0,0,0,0
50201102525,50,0,1125,203,900,0.6,1125,1.3
50201102526,53,1699,709,320,1583,0.7,1150,1.8
50201102601,46,2350,644,300,2312,0.8,1924,3
50201102602,49,2025,622,352,1899,0.7,1653,2.7
50201102603,54,2167,700,394,1946,0.6,1636,2.4
50201102604,56,1733,666,350,1906,0.6,1604,2.2
50201102605,51,1593,632,300,1489,0.6,1266,2.2
50201102606,55,1733,575,300,1375,0.7,1187,2.2
50201102607,51,1824,741,360,2025,0.7,1781,2.5
50201102608,58,1582,579,305,1333,0.6,1062,2.1
50201102609,38,1900,704,370,1724,0.7,1542,2.7
50201102611,61,1950,528,320,1312,0.7,888,1.8
50201102612,58,1207,539,216,1187,0.9,768,1.8
50201102613,61,1517,470,250,963,0.8,731,1.9
50201102614,60,1900,776,350,2027,0.6,1553,2.2
50201102615,48,1825,673,400,1875,0.7,1812,2.7
50201102616,38,2167,919,350,2860,0.8,2905,3.1
50201102618,26,2000,2500,0,0,0.5,4750,2
50201102619,29,1733,793,330,1887,0.7,1833,2.8
50201102620,29,1883,949,306,1910,0.8,1803,2.8
50201102705,48,1500,679,330,1600,0.6,1437,2.2
50201102706,49,2028,735,420,2173,0.7,2036,2.7
50201102707,49,1504,439,320,1687,0.7,1392,2.5
50201102708,45,2117,737,350,2394,0.7,2195,3
50201102709,42,1733,694,305,1823,0.7,1567,2.5
50201102710,47,1950,824,363,2545,0.7,2388,2.8
50201102712,41,1733,725,350,2125,0.7,2027,2.8
50201102713,83,670,477,300,934,0.7,728,1.5
50201102716,38,2100,919,400,2630,0.8,2511,3.1
50201102717,42,2108,718,350,2421,0.7,1916,2.8
50201102720,59,1300,487,350,1160,0.6,795,2
50201102721,52,1810,687,450,2125,0.6,1775,2.5
50201102722,33,1477,669,320,1687,0.7,1571,2.8
50201102723,48,1625,593,320,1514,0.6,1302,2.5
50201102724,42,1733,603,315,1847,0.7,1636,2.7
50201102725,45,2382,900,300,2687,0.7,2643,3.1
50201102726,71,2383,403,190,779,1,545,1.5
50201102727,32,1733,907,380,2016,0.8,1983,2.9
50201102728,37,2167,1028,445,2793,0.8,2693,3.1
50201102729,38,1733,784,370,2156,0.7,1974,2.8
50201102730,30,1810,858,385,2449,0.8,2326,3.2
50201102731,32,1800,1017,380,2287,0.8,2306,3.2
50201102732,30,1733,673,370,2183,0.8,2094,3.3
50201102733,33,1900,839,378,2146,0.8,2139,3.1
50201102734,35,1950,1136,400,2523,0.7,2196,2.5
50201102735,30,1919,933,350,2148,0.8,2097,3
50201102736,40,1733,540,230,1359,0.8,1042,2.3
50201102737,32,1733,995,380,2462,0.8,2250,3.1
50201102738,31,1733,893,370,2339,0.8,2266,3.1
50201102739,37,1895,754,350,1958,0.7,1636,2.8
50201102740,32,1950,959,360,2197,0.7,1976,2.8
50201102741,0,0,0,0,0,0,0,0
50201102743,37,2000,846,370,2549,0.8,2250,3.2
50201102744,27,1820,1037,400,2250,0.8,2131,2.9
50201102746,31,1827,839,373,2115,0.8,2099,3.1
50201102747,0,0,0,0,0,0,0,0
50201102748,34,1788,743,375,1924,0.7,1797,2.9
50201102749,68,1625,487,405,1132,0.8,914,2.1
50201102750,29,1700,775,380,1767,0.8,1763,2.9
50201102751,30,1733,735,350,1728,0.8,1625,2.9
50201102752,29,2000,1203,375,2595,0.7,2464,2.9
50201102753,29,1900,1074,350,2069,0.8,2100,3
50201102754,43,2000,827,300,2050,0.7,1847,2.7
50201102755,38,2167,868,320,2704,0.8,2173,2.8
50201102756,29,1742,1046,340,2146,0.7,1916,2.6
50201102801,35,1083,472,250,1041,0.7,931,2.5
50201102802,36,1029,429,192,914,0.8,754,2.3
50201102804,43,1121,443,280,1052,0.7,850,2.5
50201102805,41,1600,568,300,1607,0.7,1266,2.7
50201102807,45,1517,579,330,1833,0.6,1449,2.5
50201102808,52,1300,611,310,1449,0.6,1183,2.1
50201102809,53,1634,628,383,1430,0.6,1325,2.3
50201102811,59,1806,660,420,1731,0.6,1481,2.2
50201102812,46,1950,653,330,1798,0.7,1460,2.5
50201102813,47,1278,484,265,1199,0.7,972,2.3
50201102814,48,1419,535,270,1330,0.7,963,2.3
50201102815,66,1598,525,300,993,0.6,770,1.7
50201102816,66,1530,503,293,1337,0.6,923,1.9
50201102817,60,1083,509,250,1010,0.6,715,1.5
50201102818,50,1517,558,300,1420,0.6,1222,2.3
50201102819,51,1300,584,310,1390,0.6,1097,2.2
50201102820,63,1375,468,290,1171,0.6,825,2
50201102821,49,1381,637,280,1510,0.7,1079,2
50201102822,49,1600,517,338,1208,0.6,1034,2.5
50201102823,0,0,0,0,0,0,0,0
50201102824,72,1150,441,180,909,0.9,542,1.4
50201102825,33,1717,716,380,1765,0.7,1464,2.9
50201102826,50,1700,657,360,1604,0.6,1386,2.3
50201102827,0,0,0,0,0,0,0,0
50201102828,70,1599,447,350,1394,0.6,1288,2.2
50201102829,38,997,423,215,817,0.7,698,2.2
50201102830,54,2800,1010,555,2737,0.6,2358,2.3
50201102901,81,401,419,194,766,0.7,676,1.5
50201102904,38,1408,693,290,2041,0.8,2035,3
50201102905,39,2500,809,250,2312,0.9,2437,3.1
50201102907,48,1571,606,250,1887,0.8,1837,2.6
50201102909,45,1083,490,270,1109,0.7,915,2.3
50201102910,48,1408,535,300,1212,0.8,911,2.2
50201102912,37,2500,883,255,2727,0.9,2523,3.2
50201102913,45,2167,637,305,1652,0.8,1387,2.5
50201102914,46,1415,469,300,1137,0.7,859,2.3
50201102915,52,1500,498,260,1726,0.7,1224,2.2
50201102916,51,1517,493,235,1213,0.7,941,2.3
50201102917,44,1354,546,270,1449,0.7,1199,2.3
50201102919,56,1517,620,300,1474,0.7,993,2
50201102920,49,2600,866,188,2374,0.9,2333,2.8
50201102921,47,1885,704,250,2299,0.8,2214,2.9
50201102922,33,1790,806,380,2270,0.8,2125,3.1
50201102923,28,1800,824,340,2067,0.8,1970,3
50201102924,38,1307,508,270,1390,0.7,1125,2.4
50201102925,36,1863,788,350,2132,0.7,2015,2.9
50201102926,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0
50201102928,38,2292,856,200,2399,0.9,2312,3
50201102929,43,2167,710,400,2533,0.7,2222,2.9
50201102930,46,2167,900,345,2125,0.7,1343,2.4
50201102931,30,1767,878,350,2083,0.8,2133,3.1
50201102932,41,2350,719,315,2136,0.8,2068,2.9
50301103001,78,2700,886,425,2541,0.8,1194,1.6
50301103002,44,2900,1396,840,4654,0.8,4577,3.1
50301103003,0,0,0,0,0,0,0,0
50301103004,15,0,13,0,4750,1,4750,3
50301103005,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0
50301103007,48,5000,1324,660,4708,0.7,4250,2.8
50301103008,49,4333,1226,625,4702,0.7,4531,2.9
50301103009,45,5000,1290,1000,4732,0.7,4528,3.1
50301103010,48,4333,1256,750,4782,0.7,4521,3
50301103011,44,4222,1367,686,4865,0.8,4767,3.3
50301103012,44,3538,1307,650,4517,0.7,3562,2.9
50301103013,44,3033,1104,698,4437,0.8,3957,3
50301103014,44,1300,1534,825,4916,0.7,4774,3
50301103015,44,3792,1293,785,4592,0.8,4312,3.2
50301103016,48,4333,1239,780,4896,0.7,4671,2.9
50301103017,49,3000,1268,575,3339,0.7,2916,2.4
50301103018,50,4000,1154,845,3562,0.7,2607,2.7
50301103101,53,3000,900,120,4799,0.9,1125,2
50301103102,57,0,3250,0,7000,0.6,7000,2
50301103104,49,1800,1145,620,4250,0.7,2535,2.5
50301103105,54,5794,1506,530,4249,0.7,2799,2.2
50301103106,55,4000,1023,495,3799,0.8,2531,2.5
50301103107,53,3414,1142,500,2750,0.7,1854,2
50301103108,47,2936,1176,450,2812,0.7,2133,2.2
50301103109,50,6000,1403,663,4750,0.7,4529,2.6
50301103110,50,3167,1023,450,3291,0.7,2428,2.4
50301103111,35,1603,1012,320,2555,0.8,1738,2
50301103112,42,3000,1050,480,3178,0.9,1942,2.4
50301103113,41,3500,1189,650,3750,0.8,2968,2.8
50301103114,53,2275,1074,461,2886,0.7,1829,2
50301103115,43,3068,967,595,3094,0.8,2356,2.7
50301103117,39,2238,1107,450,3019,0.7,1983,2.4
50301103118,29,2000,792,463,2666,0.9,2014,2.1
50301103119,64,3355,1045,310,4449,0.8,1416,1.9
50301103120,35,1975,919,370,2408,0.9,1511,1.9
50301103121,42,3000,960,455,3018,0.7,2288,2.5
50301103122,46,1950,1334,515,2777,0.9,2065,1.7
50301103123,29,2167,1333,515,2545,0.9,1875,1.8
50301103124,40,3456,1472,590,4250,0.9,2407,2.2
50301103125,0,0,0,0,0,0,0,0
50301103201,44,3225,976,550,3471,0.8,1963,2.3
50301103202,57,4333,1384,700,3874,0.8,3388,2.3
50301103203,50,3309,1529,550,4125,0.7,3250,2.1
50301103204,42,3655,1375,900,4779,0.8,3928,2.6
50301103205,36,4333,1618,700,4797,0.9,4717,3.4
50301103206,40,3553,1214,750,4571,0.9,4249,3
50301103207,38,2000,1579,520,3821,0.8,2656,1.9
50301103208,51,4000,1359,889,4687,0.8,3312,2.6
50301103209,45,4200,1401,510,4687,0.8,3399,2.6
50301103210,43,3925,1331,590,3937,0.8,3071,2.7
50301103211,49,3125,1412,700,4735,0.8,3892,2.7
50301103212,44,3467,1648,500,3694,0.8,2957,2.1
50301103213,40,2701,1508,320,4656,0.8,2397,2.4
50301103214,37,4000,1339,850,4849,0.9,4250,3.1
50301103215,48,5202,1645,500,4083,0.8,2916,2
50301103216,50,4983,1375,720,3799,0.7,3175,2.3
50301103217,42,4167,1646,500,4772,0.8,3324,2.6
50301103218,44,4333,1600,785,5342,0.8,4704,2.7
50301103301,44,3738,1216,520,4349,0.8,3888,3
50301103302,42,3500,1103,805,4562,0.8,4333,3.2
50301103303,41,4000,1237,565,4874,0.8,4583,3.2
50301103304,41,3500,1010,500,3750,0.9,3437,3.3
50301103305,41,3467,1102,565,4031,0.8,3725,3.2
50301103306,40,3250,1211,595,4736,0.9,4579,3.3
50301103307,44,3275,1278,605,4083,0.8,3463,2.9
50301103308,0,0,0,0,0,0,0,0
50301103309,42,2925,1140,745,4583,0.8,3666,3.2
50301103310,42,3588,1105,750,4687,0.9,4187,3
50301103311,41,3375,1100,575,3374,0.8,2937,2.9
50301103312,46,2740,1077,600,3849,0.8,3463,3.1
50301103313,40,4333,1260,692,4772,0.8,4562,3.2
50301103314,46,2700,1453,600,3671,0.8,3117,2.3
50301103315,44,4547,1175,650,4738,0.8,4558,3.1
50301103316,38,3662,1287,580,4416,0.8,4083,3.3
50301103317,41,3000,1172,595,3392,0.7,2928,2.7
50301103318,38,2333,1275,500,3250,0.8,2291,2.7
50301103319,40,2600,1260,545,3468,0.8,2440,2.6
50301103320,40,3467,1121,570,4392,0.9,3374,3.1
50301103321,44,3000,1312,620,4583,0.7,3892,3
50301103322,43,3000,1447,763,5250,0.8,4849,3.2
50301103401,20,3000,638,360,4666,0.7,2428,2.2
50301103402,59,6750,2333,1100,5500,0.6,4812,2.5
50301103403,48,5000,1525,343,4750,0.8,3583,2.6
50301103404,43,4000,1516,1085,5036,0.7,4860,3.1
50301103405,42,3000,1324,695,3805,0.8,3250,2.7
50301103406,45,3848,639,150,3227,0.8,1803,2.6
50301103407,44,3850,935,600,3441,0.8,3291,3
50301103408,39,3500,1274,585,4617,0.9,4514,3.2
50301103409,44,3683,930,513,4690,0.8,3035,2.7
50301103410,52,3625,1221,975,4737,0.7,4512,2.8
50301103411,49,5000,1521,1400,4874,0.7,4727,3.1
50301103412,47,5000,1489,650,5200,0.6,4802,2.4
50301103413,37,1932,950,280,2014,0.9,1256,1.7
50301103414,38,2242,955,273,2463,0.9,1479,2
50301103415,33,1454,821,285,1768,1,1134,1.6
50301103416,40,3250,1210,520,4512,0.7,3175,2.5
50301103417,49,4056,828,708,4916,0.8,4675,3.2
50301103418,49,8667,2264,1125,6437,0.7,5714,3
50301103419,40,3700,1132,610,3071,0.8,2916,3.1
50301103420,38,3149,1143,300,4113,0.9,2333,2.5
50301103421,39,2300,859,260,2683,0.8,1267,1.9
50301103422,44,3250,1162,625,4125,0.8,3392,2.9
50301103423,48,4158,1108,850,4437,0.7,3600,2.8
50301103424,45,1731,731,350,2216,0.8,1255,1.7
50301103501,41,7000,1699,850,5611,0.7,5111,3.4
50301103502,0,0,0,0,0,0,0,0
50301103503,44,3900,1260,750,5167,0.8,3333,2.8
50301103504,26,1052,533,340,1337,1.2,1013,2.1
50301103505,32,1583,803,325,1910,1,1309,1.8
50301103506,28,2200,623,420,1916,1.1,1625,2.5
50301103507,30,2199,576,310,1271,1.3,1027,2.1
50301103508,30,0,939,406,2750,1.8,1499,2.2
50301103509,36,3300,1171,600,3916,0.9,3437,3
50301103510,46,5000,1351,930,4562,0.7,3666,2.7
50301103511,42,3400,1007,430,3446,0.8,2888,2.7
50301103512,45,5000,1212,470,4658,0.7,3173,2.6
50301103513,45,4117,1222,625,4318,0.8,4022,3
50301103514,37,4300,1134,520,3957,0.8,3399,2.9
50301103515,47,5000,1176,600,4166,0.7,3299,3.1
50301103516,44,3663,1042,473,3892,0.8,3143,2.9
50301103517,41,4333,1297,700,4694,0.8,3916,2.9
50301103518,44,5000,1166,763,4845,0.8,4733,3.1
50301103519,47,5000,1712,830,5285,0.7,4845,2.9
50301103520,44,6500,1300,838,4785,0.7,4633,3
50301103521,35,2200,938,466,2462,0.8,1947,2.3
50301103522,20,0,228,0,0,0,0,0
50301103523,66,2600,1148,550,2632,0.7,2208,1.9
50301103524,20,1600,281,320,2583,1.1,1292,1.7
50301103525,37,3100,1175,575,3194,0.8,2428,2.6
50301103526,37,2708,900,650,3250,0.9,2656,2.8
50301103527,37,3033,1005,390,2636,0.8,1978,2.5
50301103528,46,5250,1512,623,4796,0.7,4641,3
50301103529,51,6500,1566,875,5233,0.6,4700,2.7
50301103530,41,7000,1394,950,4827,0.8,4705,3.1
50301103531,44,4000,1220,813,4816,0.7,4632,3.1
50301103532,44,4417,1483,800,5083,0.7,4860,3.1
50301103533,46,6000,1190,745,4333,0.7,3524,2.8
50301103534,76,2708,588,438,3250,0.8,1062,2
50301103535,42,4333,1117,450,3535,0.8,2615,2.5
50301103536,37,2940,1152,470,4533,0.8,2833,2.7
50301103537,41,3350,1176,595,4537,0.8,4083,3
50301103538,40,2990,1242,523,3374,0.8,2833,2.7
50301103539,34,2173,952,440,2611,0.9,2271,2.5
50301103540,46,3550,1402,580,4100,0.8,3437,2.8
50301103541,43,3832,1257,800,4868,0.7,4695,3.1
50301103601,0,0,0,0,0,0,0,0
50301103602,54,3250,916,510,3524,0.7,2089,2.4
50301103603,48,4063,1233,988,4821,0.7,4702,2.9
50301103604,38,4333,1168,1325,4966,0.8,4940,3.7
50301103605,46,2850,762,272,3285,0.8,1713,2.5
50301103606,44,3000,843,410,3555,0.8,1875,2.5
50301103607,33,0,1625,50,0,1,900,2
50301103608,38,3000,1312,830,4896,0.8,4708,3.2
50301103609,44,3500,1505,750,4690,0.8,4399,3
50301103610,49,7700,1575,1150,5056,0.7,4722,2.8
50301103611,47,3250,1410,600,4508,0.8,3227,2.4
50301103612,41,2836,1092,475,3963,0.8,3349,3
50301103613,43,4000,1227,875,3625,0.8,2791,3
50301103614,43,2800,1449,720,3694,0.8,3104,2.5
50301103615,27,0,1789,260,3250,1,3281,3.5
50301103616,40,3250,1259,1200,4528,0.8,4449,3.3
50301103617,28,4000,1116,521,4797,0.8,4125,2.9
50301103618,46,2655,922,800,3812,0.8,3178,2.6
50301103619,48,2963,927,169,3886,0.7,1825,2.3
50301103620,44,2600,1398,420,4575,0.7,3650,2.9
50301103621,44,3000,731,165,3468,0.7,1958,2.5
50301103622,0,0,0,0,0,0,0,0
50301103623,29,3250,1516,278,3211,0.9,2984,3.2
50301103624,49,3655,1042,800,3312,0.8,2229,2.4
50301103625,0,0,0,0,0,0,0,0
50302103701,61,9999,2150,1000,4874,0.8,4799,2.2
50302103801,37,2600,1428,450,3150,0.8,2567,2.3
50302103802,59,1926,843,385,2708,0.7,1642,1.5
50302103803,34,1975,1527,415,2923,0.8,2509,2
50302103804,36,2297,1380,450,3360,0.8,2888,2.2
50302103805,36,2383,1288,490,3449,0.8,2845,2.5
50302103806,35,2000,1403,450,2984,0.8,2191,1.9
50302103807,31,2158,1273,560,3666,0.8,2524,2.1
50302103808,32,1613,1435,400,3154,1,2136,1.7
50302103809,34,1940,1117,390,2702,0.8,2100,2.1
50302103810,36,2438,1239,433,3134,0.9,2466,2.7
50302103811,37,2574,1356,320,3874,0.9,2963,2.6
50302103812,0,0,0,0,0,0,0,0
50302103813,35,2700,1355,445,3949,0.9,3250,2.9
50302103814,36,2161,1062,420,3109,0.8,2386,2.3
50302103815,39,3000,1118,410,4349,0.9,3571,2.8
50302103816,39,2437,1321,475,4536,0.9,4374,3.3
50302103817,37,2800,1334,443,3399,0.9,2928,2.9
50302103818,39,2773,1297,470,3611,0.9,3343,2.8
50302103819,43,2184,986,443,3562,0.9,2849,3
50302103820,37,2732,1492,500,3359,0.9,3015,2.6
50302103821,39,2496,1316,500,3899,0.9,3542,2.9
50302103822,41,2600,1510,440,4405,0.8,3481,2.7
50302103823,39,2535,1047,450,3333,0.9,2916,2.8
50302103824,37,2847,1208,468,3437,0.9,3020,2.9
50302103825,39,2600,1187,453,3625,0.9,2874,2.7
50302103826,36,2250,1326,410,3250,0.9,2658,2.5
50302103827,37,2400,1156,470,3374,0.8,2843,2.6
50302103828,36,2545,1182,450,3805,0.8,2845,2.6
50302103901,40,2400,944,375,3143,0.8,2083,2.4
50302103902,47,3100,1283,385,4625,0.7,2944,2.5
50302103903,35,2167,1189,425,2611,0.8,2086,2.2
50302103904,0,0,0,0,0,0,0,0
50302103905,37,1950,1111,280,2687,0.8,1699,1.8
50302103906,38,2045,1076,300,3250,0.9,1739,2.2
50302103907,39,2500,1208,340,3531,0.8,2524,2.5
50302103908,39,2291,1115,373,2704,0.8,2148,2.2
50302103909,37,2238,1067,280,3291,0.9,1678,1.9
50302103910,35,2092,1169,350,2736,0.9,1907,1.9
50302103911,40,2194,1219,365,2795,0.8,2077,2
50302103912,35,2445,1426,397,3388,0.9,2230,1.9
50302103913,47,2464,1263,480,3194,0.7,2772,2.4
50302103914,35,1655,1081,300,2416,0.9,1768,1.8
50302103915,41,1952,931,370,2536,0.8,2028,2.2
50302103916,41,3800,1150,500,4523,0.9,3799,3
50302103917,38,2000,1105,340,3083,0.8,1803,2.1
50302103918,44,3000,1369,350,4555,0.8,3250,2.5
50302103919,22,4050,384,645,3963,0.9,3892,3.4
50302103920,44,2600,1149,425,3399,0.8,2957,2.7
50302103921,43,2600,1262,500,3528,0.8,2895,2.6
50302103922,37,1767,1194,375,3181,0.8,2129,2.3
50302103923,39,1800,691,305,2849,0.8,1312,1.6
50302103924,34,2167,1055,310,2222,0.8,1495,1.8
50302103925,36,2188,1125,358,2905,0.8,1728,2.2
50302103926,39,2383,1322,400,3527,0.8,2452,2.4
50302103927,44,2771,1195,320,4312,0.8,2750,2.6
50302103928,41,2550,1081,370,3408,0.8,2205,2.3
50302103929,35,1913,1284,350,3057,0.8,1863,1.9
50302103930,36,2000,1054,300,2631,0.8,1734,1.9
50302103931,41,2191,1315,350,3250,0.9,2359,2.3
50302103932,36,2167,1145,400,3218,0.9,2340,2.4
50302103933,42,2074,942,280,2559,0.8,1317,1.8
50302103934,44,2656,1042,398,3143,0.8,2549,2.7
50302103935,48,1959,743,217,2478,0.8,1257,2.1
50302103936,40,2600,1258,400,3444,0.8,2750,2.7
50302103937,38,2383,1243,425,3525,0.8,3136,2.7
50302103938,38,2500,1347,485,3471,0.8,2888,2.6
50302103939,39,2799,1338,450,3437,0.8,3267,2.8
50302104001,37,2184,1120,383,2799,0.8,1851,2
50302104002,37,2167,1144,420,2788,0.8,1940,2.1
50302104003,35,2232,1484,460,3485,0.9,2984,2.4
50302104004,38,2817,1144,445,2976,0.9,2692,2.6
50302104005,38,2550,1054,483,3029,0.8,2615,2.7
50302104006,36,2197,1137,390,3042,0.8,2216,2.3
50302104007,37,2419,1242,420,3208,0.9,2787,2.7
50302104008,39,2859,1245,453,3031,0.8,2524,2.7
50302104009,41,2485,1099,420,3454,0.9,2763,2.6
50302104010,39,2600,1105,450,3295,0.8,2625,2.5
50302104011,38,2817,1111,415,3625,0.8,2403,2.6
50302104012,38,2187,1220,400,3125,0.8,2442,2.2
50302104013,36,3000,1208,440,3318,0.9,2730,2.7
50302104014,37,2600,1315,440,3360,0.8,2399,2.1
50302104015,35,1733,1147,250,2431,0.9,1388,1.6
50302104016,52,2300,752,450,3150,0.8,2424,2.3
50302104017,35,2000,1388,413,3305,0.8,2312,2.1
50302104018,38,2275,1085,450,2849,0.7,2374,2.2
50302104019,41,2600,1084,480,3291,0.8,2478,2.5
50302104020,38,3000,833,380,3525,0.8,2083,2.2
50302104021,43,2383,916,380,3143,0.8,2236,2.3
50302104201,52,3180,1297,838,2899,0.7,2725,2.3
50302104205,34,1517,874,300,1827,0.9,1156,1.5
50302104206,43,3113,972,490,3225,0.8,2571,2.7
50302104207,39,3033,1168,550,3656,0.8,2937,2.8
50302104208,36,2270,897,270,2903,0.9,1625,2.1
50302104209,47,2500,1350,420,3416,0.8,2250,2.3
50302104210,37,2565,1106,300,3250,0.9,1857,2
