SA1_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
50101100111,10,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,7,15,9,3,4,0,0,0,0,0,18,0,6,12,8,0,0,0,5,30,3,6,12,5,0,0,0,6,29,3,0,3,3,0,0,0,0,11,0,0,0,7,0,0,0,0,10,4,5,3,4,0,0,0,0,23,5,0,11,9,3,0,0,4,28,3,0,7,4,0,0,0,0,17,0,0,5,4,0,0,0,0,11,0,0,3,3,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,50,37,53,46,3,5,0,19,223
50101100112,7,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,6,0,4,0,0,0,0,0,10,4,0,13,9,0,0,0,4,24,0,3,4,0,0,0,0,0,14,3,0,0,4,0,0,0,4,13,4,0,5,3,0,0,0,0,12,0,0,7,5,3,0,0,0,21,0,0,9,7,3,0,0,0,15,0,0,8,5,0,0,0,0,18,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,17,53,33,12,4,0,15,165
50101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,3,4,5,3,0,0,0,0,16,0,0,8,0,0,0,0,3,18,5,0,3,3,0,0,0,0,16,3,4,0,7,0,0,0,3,18,0,0,0,0,5,0,0,0,8,0,0,5,4,0,0,0,3,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,21,13,34,22,7,0,0,11,112
50101100114,13,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,4,17,11,5,4,3,0,0,0,3,17,5,0,12,4,0,0,0,10,28,0,9,12,6,0,0,0,0,30,7,9,5,0,0,0,0,3,25,4,7,9,0,0,0,0,3,27,4,0,6,7,0,0,0,0,23,4,5,3,12,0,0,0,0,24,5,4,6,0,0,0,0,0,11,0,5,3,5,0,0,0,5,14,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,57,40,72,42,11,0,0,28,253
50101100115,10,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,3,16,0,0,0,0,0,0,0,0,7,6,3,5,4,0,0,0,0,19,0,6,6,5,0,0,0,4,18,0,0,4,0,0,0,0,6,11,7,3,0,0,0,0,0,3,16,8,0,4,4,0,0,0,0,20,6,0,3,4,0,0,0,0,17,0,7,8,0,0,0,0,0,17,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,47,19,41,32,11,5,7,16,167
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,6,3,0,0,0,0,10,0,0,3,4,0,0,0,0,9,0,0,0,4,0,0,0,0,3,4,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,5,4,0,0,0,0,0,9,20,12,38,19,3,0,0,14,100
50101100302,7,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,15,3,3,4,5,0,0,0,0,23,0,3,6,0,0,0,0,0,20,3,4,0,5,0,0,0,0,8,3,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,14,0,4,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,9,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,21,41,31,8,0,0,9,128
50101100303,9,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,11,0,0,4,7,0,0,0,0,10,0,0,5,5,0,0,0,0,9,0,0,9,0,3,0,0,0,16,3,0,5,3,3,0,0,0,25,5,0,4,4,5,0,0,0,17,0,0,8,9,0,0,0,0,16,0,0,8,3,4,0,0,0,21,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,36,8,46,34,10,3,0,15,151
50101100304,12,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,0,5,0,0,0,0,0,7,0,4,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,10,0,0,5,0,0,0,0,0,4,7,0,6,0,4,0,0,0,15,0,6,5,0,0,0,0,0,10,0,0,0,8,0,0,0,0,8,0,0,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,3,26,20,10,0,0,20,103
50101100305,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,13,0,6,6,0,0,0,0,3,14,0,0,3,0,0,0,0,0,8,0,6,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,9,4,0,4,0,0,0,0,0,12,0,6,0,5,0,0,0,0,14,3,6,3,4,0,0,0,3,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,16,33,18,6,3,0,12,118
50101100306,17,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,8,6,0,8,3,3,0,0,0,23,0,3,4,4,0,0,0,0,10,3,0,10,4,3,0,0,0,16,4,0,6,3,0,0,0,3,16,0,0,9,6,4,0,0,0,23,0,5,9,4,5,0,0,0,19,0,0,4,3,0,0,0,0,9,0,0,9,5,0,0,0,0,12,0,0,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,17,56,43,20,5,0,6,204
50101100307,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,3,0,4,0,0,0,0,0,5,0,4,4,0,0,0,0,0,8,4,0,3,3,0,0,0,0,13,0,0,3,3,0,0,0,0,7,0,4,0,4,0,0,0,0,10,5,0,3,8,0,0,0,0,19,0,0,11,3,0,0,0,0,16,0,0,6,7,0,0,0,0,16,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,15,41,28,3,0,0,11,132
50101100308,15,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,0,4,9,0,0,0,0,0,10,0,0,9,3,0,0,0,3,20,0,0,5,6,3,0,0,0,16,9,0,8,3,0,0,0,0,22,6,3,3,8,0,0,0,0,20,0,5,4,4,0,0,0,0,18,0,0,5,5,0,0,0,0,11,3,0,3,0,3,0,0,0,7,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,41,19,58,33,9,3,0,11,173
50101100310,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,6,3,0,10,3,0,0,0,0,13,5,0,3,0,0,0,0,0,19,0,3,7,3,0,0,0,0,20,5,0,9,3,0,0,0,0,12,0,3,8,0,0,0,0,0,18,0,3,9,6,3,0,0,5,28,0,0,6,8,0,0,0,0,17,3,4,7,7,0,0,0,0,16,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,20,68,31,8,5,0,9,176
50101100311,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,10,3,4,6,0,0,0,0,0,14,0,0,14,6,3,0,0,0,20,3,4,8,6,0,0,0,0,12,5,0,4,0,0,0,0,0,8,3,0,4,4,0,0,0,3,16,0,0,4,4,0,0,0,0,9,0,0,0,6,4,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,55,18,5,0,0,13,132
50101100312,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,6,0,8,0,0,0,0,0,11,0,0,12,5,0,0,0,0,15,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,9,3,3,0,6,0,0,0,0,13,0,0,0,3,0,0,0,0,10,3,0,0,3,0,0,0,0,9,0,0,13,4,0,0,0,0,16,0,0,0,8,0,0,0,3,14,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,9,27,15,49,35,5,3,0,9,140
50101100313,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,10,8,3,7,0,0,0,0,0,22,3,4,3,0,0,0,0,0,9,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,12,0,0,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,6,38,12,29,10,6,6,0,11,117
