SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
50101100315,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,0,0,0,0,0,4,0,3,6,8,3,10,9,0,43,9,22,35,65,73,64,58,20,3,354
50101100316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,12,3,0,31,44,54,63,56,9,3,259
50101100317,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,22,11,20,31,43,101,90,59,11,9,369
50101100319,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,6,3,3,22,4,4,23,25,43,55,73,44,13,287
50101100320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,3,0,0,30,9,17,51,114,81,85,97,42,5,505
50101100321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,13,4,9,0,0,29,10,8,25,86,97,60,59,21,5,375
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,3,5,5,0,24,4,12,18,26,24,33,44,17,3,180
50101100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,9,0,0,0,26,8,0,20,52,41,50,33,13,0,212
50101100324,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,12,20,47,59,72,65,34,3,321
50101100325,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,14,6,0,0,0,0,42,15,16,88,141,104,55,56,24,6,491
50101100326,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,4,4,3,7,9,0,6,0,32,11,12,68,78,66,43,55,20,0,367
50101100328,0,0,0,0,0,0,4,6,5,11,0,0,0,0,0,0,0,0,0,0,0,4,15,4,6,11,4,6,0,53,23,22,81,139,152,109,106,54,11,696
50101100329,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,3,5,13,0,53,9,21,47,91,83,53,94,64,9,463
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,3,3,7,7,0,31,7,0,9,19,30,20,50,12,4,158
50101100331,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,3,0,24,8,20,132,133,81,36,50,12,3,479
50101100332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,12,0,0,15,27,31,35,29,6,4,149
50101100401,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,22,11,0,29,71,101,53,49,23,4,349
50101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,8,22,7,13,0,0,56,13,16,55,71,121,73,46,9,3,403
50101100406,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,5,0,7,12,9,5,0,0,34,9,21,66,67,79,61,55,10,10,383
50101100407,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,4,3,16,28,65,0,11,51,49,39,25,36,47,45,306
50101100408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,19,12,16,49,44,31,52,46,8,6,266
50101100410,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,6,19,8,22,3,7,0,0,64,24,50,194,199,120,78,65,14,0,751
50101100411,0,9,23,11,9,0,0,3,3,51,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,3,0,0,35,6,15,56,49,51,22,25,12,4,251
50101100412,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,5,0,4,12,9,3,0,0,0,42,13,8,22,44,61,75,56,26,3,311
50101100413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,6,7,0,8,38,14,10,43,101,111,100,70,15,17,472
50101100414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,9,6,5,0,0,45,8,9,53,85,98,91,85,23,0,454
50101100416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,11,6,3,3,0,38,15,17,46,79,110,61,64,25,8,415
50101100417,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,12,10,8,0,0,42,5,14,41,81,100,126,78,13,3,463
50101100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,17,4,10,17,17,31,41,47,0,0,166
50101100419,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,11,13,51,64,41,31,19,8,0,239
50101100420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,0,0,16,7,20,55,86,81,30,16,9,0,304
50101100421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,8,10,39,79,65,39,22,13,5,273
50101100422,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,5,9,9,11,5,5,0,0,39,16,31,101,157,84,53,52,14,0,505
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
50101100424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,17,5,11,37,67,67,25,24,6,5,254
50101100425,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,0,0,0,14,10,7,43,49,59,31,34,12,5,240
50101100426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,18,4,13,59,71,51,32,9,0,0,245
50101100427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,0,4,0,0,23,9,28,83,104,50,38,32,8,0,342
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,6,14,15,9,43
50101100429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,4,0,0,27,3,9,28,40,47,55,33,17,0,235
50101129301,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,21,9,17,36,66,57,31,14,12,0,237
50101129302,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,0,22,4,3,26,14,17,55,42,21,9,196
50101129303,0,0,0,0,6,9,0,8,5,22,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,3,10,9,6,29,4,21,33,23,46,61,57,43,12,297
50101129304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,7,3,6,6,0,7,0,29,5,9,23,45,51,45,39,26,7,239
50101129305,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,4,11,18,7,32,31,30,37,5,168
50101129306,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,6,15,7,7,24,44,70,61,79,22,5,321
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,7,3,0,0,23
50101129308,0,0,0,0,0,4,0,10,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,8,21,3,9,6,8,14,26,65,72,31,233
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,10,16,0,0,0,40
50101129310,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,0,0,0,0,15,14,25,108,67,57,38,38,16,0,363
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,6,6,0,0,29
50101129312,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,5,0,0,0,23,4,8,25,24,46,47,56,20,0,224
50101129313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,7,9,23,22,45,19,0,136
50101129314,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,10,10,17,60,59,52,28,25,17,5,276
50101129315,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,15,5,43,93,84,67,40,41,13,4,385
50101129316,0,0,0,0,0,0,3,5,3,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,5,4,0,17,11,11,9,28,52,69,87,42,15,313
50101129317,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,0,4,0,0,12,10,15,31,30,36,22,27,10,4,181
50101129318,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,32,52,49,30,33,13,0,226
50101129319,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,9,5,10,35,36,49,37,64,12,0,253
50101129320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,9,0,0,25,14,15,12,54,71,70,57,28,6,332
50101129321,0,0,0,0,0,5,0,3,6,13,0,0,4,0,0,0,0,0,0,4,0,0,5,0,3,0,3,4,0,18,4,18,46,25,40,48,45,35,14,274
50101129322,0,0,0,0,0,0,3,4,7,12,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,4,5,0,25,16,14,35,55,71,72,57,43,10,370
50101129323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,3,14,9,25,44,38,21,0,160
50101129324,0,0,0,0,0,3,4,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,5,0,20,11,21,44,65,63,54,61,40,0,355
50101129325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,9,12,26,71,59,49,3,3,244
50101129326,0,0,0,0,0,0,3,9,3,20,0,0,3,0,3,0,3,0,0,10,0,5,3,3,7,3,9,0,0,35,10,21,39,32,57,72,72,31,18,347
50101129327,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,4,0,38,11,33,37,31,68,62,68,32,13,361
50101129328,0,0,0,7,5,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,8,0,6,10,3,8,0,4,0,41,15,14,68,66,58,87,60,48,5,419
50101129329,0,0,0,0,0,3,6,4,4,16,0,0,0,0,0,0,0,0,0,0,4,4,6,8,5,11,13,5,0,55,9,24,37,64,60,69,107,48,14,436
50101129401,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,8,6,12,14,21,33,14,7,3,119
50101129402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,6,25,64,34,38,17,16,0,200
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,4,0,3,0,0,16
50101129404,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,11,11,29,52,58,37,51,16,0,265
50101129405,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,0,0,0,19,19,22,72,75,69,40,30,6,0,332
50101129406,0,0,0,0,0,0,0,12,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,17,3,26,36,52,62,29,65,38,4,323
50101129407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,3,0,5,15,28,29,17,23,4,123
50101129408,0,0,0,0,0,5,0,5,4,22,0,0,0,0,0,0,0,3,4,3,3,0,12,5,8,10,10,5,0,50,8,18,77,48,59,75,68,62,17,428
50101129409,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,8,9,26,28,46,42,45,19,11,242
50101129410,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,11,7,14,27,31,43,49,45,15,6,249
50101129411,0,0,0,0,0,0,7,0,3,17,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,3,4,5,3,29,12,19,49,64,51,52,52,14,12,320
50101129412,0,0,0,0,0,0,8,10,4,16,0,0,0,0,0,0,0,0,5,9,9,0,0,4,5,7,3,0,6,34,14,18,31,63,47,68,61,36,23,355
50101129413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,14,10,19,82,51,36,19,16,3,0,237
50101129414,0,0,0,0,0,0,0,7,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,30,53,6,9,8,22,16,35,56,80,110,340
50101129415,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,13,5,6,20,31,65,71,39,21,7,266
50101129416,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,4,9,3,0,30,8,9,39,38,41,74,72,46,11,348
50101129417,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,6,5,34,39,32,32,61,13,0,230
50101129418,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,5,0,0,15,3,6,17,25,48,45,47,26,9,229
50101129419,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,5,3,0,30,33,23,67,171,113,72,91,42,0,617
50101129420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,6,8,5,21,20,35,50,36,20,5,192
50101129421,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,0,0,8,0,18,5,12,26,42,45,41,53,18,10,256
50101129422,0,0,0,0,0,0,0,4,3,13,0,3,3,0,0,0,0,0,0,8,0,0,4,0,0,0,3,0,0,18,21,21,27,47,58,44,23,23,4,258
50101129423,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,4,8,24,22,16,34,27,19,6,173
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,5,12,16,12,7,0,61
50101129425,0,0,0,0,0,0,10,5,6,22,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,4,4,0,16,4,9,29,45,52,94,84,38,18,371
50101129426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,17,7,30,106,71,43,30,35,21,0,341
50101129427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,7,5,10,29,13,14,5,3,0,87
50101129428,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,4,0,0,23,6,12,36,48,34,52,57,32,12,281
50101129429,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,7,8,0,5,3,0,28,15,19,35,79,90,83,68,15,3,413
50101129430,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,10,19,46,56,61,44,24,10,4,266
50101129431,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,12,3,26,56,54,23,22,21,3,0,197
50101129432,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,5,6,3,3,33,6,11,23,19,35,32,33,34,11,204
50101129433,0,0,0,0,0,0,0,4,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,6,8,14,17,42,62,50,46,17,3,266
50101129434,0,0,0,0,0,0,5,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,9,9,11,27,22,32,35,38,18,13,207
50101129435,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,16,18,33,29,53,95,77,64,45,12,422
50101129436,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3,4,0,9,3,31,10,7,32,35,38,47,47,42,15,284
50101129437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,9,7,15,16,39,46,57,37,23,0,242
50101129438,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,5,0,0,0,8,10,8,19,19,19,22,25,14,3,129
50101129439,0,0,0,0,0,0,5,20,53,75,0,0,5,0,0,0,0,0,6,9,0,0,0,4,0,0,4,17,28,49,3,6,35,17,15,21,86,173,163,519
50101129440,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,6,0,0,9,3,6,5,0,0,30,16,25,68,122,67,58,51,12,0,414
50101129441,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,3,8,0,19,14,11,46,51,92,59,59,16,0,353
50101129442,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,16,14,20,37,73,63,56,49,24,3,343
50101129443,0,0,0,0,0,0,0,5,13,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,9,7,3,35,13,23,58,34,56,95,83,64,45,466
50101129444,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,3,0,0,24,14,21,62,105,77,59,75,21,3,436
50101129445,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,14,13,28,71,82,46,69,19,4,354
50101129446,0,0,0,3,0,3,4,4,7,28,0,0,0,0,0,0,0,0,0,3,4,3,4,7,3,4,3,3,10,32,9,12,38,50,53,39,88,45,28,356
50101129447,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,0,4,19,9,22,19,49,53,60,62,21,13,311
50101129448,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,4,15,15,19,57,68,60,49,44,10,0,330
50101129449,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,7,4,3,18,13,7,31,26,54,63,53,24,6,268
50101129450,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,3,0,0,13,3,11,19,27,48,44,37,12,12,213
50101129451,0,0,0,3,0,0,4,10,10,24,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,13,12,28,64,6,7,35,55,53,39,84,56,73,409
