SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
50403105756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,0,0,4,4,0,0,0,0,13,78,18,46,44,18,3,5,0,0,215,0,5,6,7,0,0,0,0,0,14,86,24,65,63,32,10,11,0,0,291,0,0,0,5,0,3,4,0,0,14,10,0,10,8,7,0,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,4,0,0,19,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,9,4,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,10,3,0,4,5,0,3,0,0,29,166,33,81,110,45,9,14,0,0,463
50403105801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,5,0,12,4,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,31,0,4,4,0,0,0,92
50403105802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,11,21,21,14,18,20,5,3,3,0,104,9,3,0,3,8,0,0,0,0,20,25,37,22,26,33,21,12,6,0,179,0,0,0,4,5,6,19,4,0,34,5,3,0,9,9,3,0,0,0,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,19,0,0,0,0,0,3,8,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,4,6,8,9,5,3,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,8,6,3,0,5,0,0,22,43,44,28,29,43,21,8,3,0,212
50403105803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,0,9,10,8,20,8,4,0,0,62,0,0,0,0,0,0,0,0,0,5,0,4,6,3,13,0,7,0,0,31,71,28,35,25,27,17,3,3,0,208,4,4,0,9,5,0,3,0,0,28,86,44,58,46,68,35,32,5,6,386,0,3,4,3,9,17,27,6,4,69,15,10,13,5,8,7,4,0,0,61,0,0,0,0,3,3,7,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,18,9,0,45,0,0,0,0,3,4,8,11,3,27,0,0,0,0,0,0,0,6,0,3,0,0,0,0,4,6,7,3,0,13,9,16,17,8,23,4,11,0,0,89,0,0,0,0,5,0,0,0,0,15,0,8,7,5,14,4,7,0,0,57,137,62,63,54,57,27,13,5,0,423
50403105804,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,32,10,4,4,0,0,0,62,0,0,0,0,0,0,3,0,0,4,5,5,10,9,7,3,4,0,0,41,105,37,71,45,20,16,9,3,0,303,15,10,8,6,4,3,0,0,0,43,128,60,123,75,39,33,30,5,0,498,0,0,8,11,12,6,14,4,0,51,21,14,25,15,10,4,8,0,0,104,0,0,0,0,0,3,8,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,6,4,4,3,5,0,0,26,0,0,0,5,0,4,11,4,0,26,7,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,8,14,17,41,20,9,4,0,3,0,105,0,0,0,0,0,0,4,0,0,4,14,10,12,14,12,4,3,0,0,77,228,89,142,77,37,26,15,9,0,623
50403105805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,3,0,0,20,12,8,7,3,8,3,0,0,0,48,0,5,0,5,5,0,0,0,0,12,19,12,14,11,23,14,8,10,0,119,0,0,0,0,3,0,11,7,0,26,3,9,3,4,6,0,0,0,0,30,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,13,0,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,7,9,7,3,9,0,4,0,0,37,0,0,0,0,0,0,0,0,0,3,3,8,0,0,9,6,4,5,0,34,29,15,16,11,17,9,0,0,0,91
50403105806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,4,4,0,5,0,0,28,0,0,0,3,0,0,0,0,0,8,13,0,8,9,8,11,10,0,0,61,0,0,0,0,4,9,4,0,0,12,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,7,19,7,12,4,8,9,4,0,3,71
50403105807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,7,3,13,13,3,0,0,60,0,0,0,0,3,0,0,0,0,8,16,14,13,7,25,15,6,6,0,96,0,0,0,0,6,5,5,6,0,17,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,0,7,0,0,0,0,8,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,18,20,14,12,26,27,13,5,0,128
50403105808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,17,23,11,10,10,18,15,8,3,3,103,3,5,6,3,6,3,3,6,0,28,31,21,17,20,27,31,30,11,3,197,0,0,0,0,3,6,20,9,0,41,0,0,0,4,0,6,0,4,0,28,0,0,0,0,0,6,6,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,23,0,0,0,0,0,11,5,7,0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,7,0,9,5,0,7,6,4,4,5,0,0,23,0,0,0,0,0,0,5,0,0,13,0,8,6,6,7,5,3,3,0,30,46,29,27,19,39,33,20,3,3,215
50403105809,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,3,7,0,0,12,0,13,3,10,9,9,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,0,0,27,51,36,30,35,36,33,16,0,0,228,3,3,0,4,9,7,0,0,0,29,61,51,40,54,70,74,34,9,0,393,0,0,0,4,7,21,11,11,3,60,4,10,10,9,17,13,11,0,0,67,0,0,0,3,7,7,6,0,0,23,0,0,0,0,0,0,5,0,0,6,0,0,0,0,4,8,8,5,0,22,0,0,0,0,5,10,7,8,3,28,0,0,0,3,0,0,5,0,0,3,0,0,0,0,5,4,10,0,0,15,5,13,15,15,14,12,5,0,0,77,0,0,0,0,0,0,3,0,0,3,8,4,5,3,14,13,0,0,0,43,116,78,54,68,81,59,39,6,0,511
50403105810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,14,22,21,8,18,34,18,8,0,0,121,0,3,0,0,3,0,0,0,0,7,19,30,12,17,50,27,18,8,0,194,0,0,0,0,8,15,13,0,0,37,4,3,4,3,5,4,4,0,0,34,0,0,0,0,3,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,11,8,3,8,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,9,0,0,22,41,55,20,26,62,29,14,7,0,268
50403105811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,3,0,0,23,27,14,9,16,21,16,8,0,0,117,0,9,0,0,3,3,0,0,0,13,30,28,14,27,41,42,23,11,0,215,0,0,0,3,7,13,19,9,0,51,0,0,0,4,8,13,0,0,0,31,0,0,0,0,0,10,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,20,0,0,0,0,0,0,9,5,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,4,4,0,9,8,3,0,0,0,27,0,0,0,0,0,0,4,0,0,3,3,0,3,3,6,5,5,5,0,28,58,34,20,27,46,47,20,3,0,260
50403105812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,9,14,8,0,6,17,17,3,4,0,68,5,3,0,0,4,0,0,0,0,14,20,17,9,14,28,32,7,6,0,129,0,4,0,0,3,6,5,6,4,31,0,0,0,3,9,4,3,0,0,15,0,0,0,0,0,3,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,13,0,0,0,0,0,4,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,15,29,24,5,13,28,27,8,3,0,144
50403105813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,16,32,16,13,23,17,25,11,0,0,145,0,5,0,3,5,3,0,0,0,13,34,29,14,39,30,49,23,7,0,235,0,0,0,0,10,6,14,12,0,43,8,0,0,7,6,6,3,0,0,33,0,0,0,3,0,3,6,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,23,0,0,0,0,0,4,7,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,5,10,9,5,5,0,44,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,4,0,0,31,76,41,25,37,50,44,18,5,0,297
50403106001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,17,15,15,18,14,7,3,3,132,0,0,8,3,0,3,0,0,0,17,26,20,26,27,28,29,19,11,3,190,0,0,0,3,0,5,3,9,0,19,0,0,0,4,6,3,0,3,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,3,3,7,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,42,31,27,27,38,31,17,10,4,232
50403106002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,8,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,6,0,4,0,4,0,0,15,33,23,10,17,20,16,7,4,0,125,3,4,0,3,6,3,0,0,0,17,39,39,15,29,33,25,15,9,0,209,0,0,0,5,6,10,8,7,0,30,6,10,0,9,8,3,5,0,0,37,0,0,0,0,5,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,3,0,11,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,13,6,3,10,7,0,0,0,28,0,0,0,0,0,0,0,0,4,4,0,3,9,0,9,9,7,0,0,36,56,40,14,33,35,32,14,3,3,235
50403106003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,9,5,13,17,12,5,3,0,73,0,0,0,4,0,4,0,0,0,10,14,11,3,12,25,30,11,7,0,119,0,0,0,0,6,8,8,4,0,19,0,5,0,5,4,5,0,0,0,24,0,0,0,0,0,3,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,7,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,3,0,4,10,3,0,0,21,0,0,0,0,6,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,35,19,11,15,33,25,6,0,5,156
50403106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,16,7,6,9,21,16,6,0,0,93,0,0,0,4,3,6,0,0,0,10,25,12,14,17,41,23,23,4,3,148,0,0,0,0,3,9,14,0,4,32,4,0,5,0,3,8,7,0,0,17,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,14,0,0,0,0,0,11,4,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,5,7,7,8,4,0,0,26,0,0,0,0,0,0,0,3,0,4,0,0,3,0,4,4,4,0,0,22,35,29,15,15,47,33,6,5,0,188
50403106005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,0,3,28,52,22,13,25,45,20,14,4,0,194,0,3,0,0,11,0,4,0,0,13,61,30,14,33,66,44,25,8,6,291,0,0,0,0,5,13,6,9,0,41,3,7,0,4,10,6,5,0,0,39,0,0,0,0,0,6,3,0,0,15,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,12,10,4,4,28,0,0,0,0,0,3,4,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,5,6,3,4,10,11,6,0,0,37,0,0,0,0,0,0,0,0,4,3,3,0,3,3,5,10,7,0,0,44,92,63,23,42,88,47,16,9,0,383
50403106006,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,14,6,20,14,19,10,0,0,101,0,0,0,0,5,3,0,0,0,7,25,23,11,28,28,32,25,8,0,166,0,0,0,0,3,5,10,0,0,22,8,3,0,0,11,8,4,0,0,33,0,0,0,0,5,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,9,6,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,28,44,39,9,33,33,34,13,0,0,197
50403106007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,17,3,5,15,18,12,5,0,89,0,5,3,3,5,0,0,0,0,19,18,20,12,12,30,27,23,14,4,154,0,0,0,0,5,4,6,7,4,30,0,7,3,3,3,6,5,4,0,28,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,19,0,0,0,0,0,4,5,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,0,15,30,23,11,14,33,26,23,14,0,175
50403106008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,12,8,11,5,11,20,24,4,0,0,77,0,3,0,0,4,0,0,0,0,16,16,17,6,20,37,29,8,3,4,148,0,0,0,5,3,8,8,4,0,26,0,0,3,0,4,8,3,3,0,26,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,11,0,8,3,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,7,0,0,0,22,21,20,9,22,36,40,15,5,0,163
50403106102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,9,11,10,10,11,4,4,0,60,0,0,0,0,0,0,0,4,0,8,4,0,3,8,3,8,0,4,0,29,81,22,48,47,32,14,13,0,0,257,3,3,0,6,3,3,0,0,0,22,95,36,72,77,55,42,31,14,6,423,0,0,5,5,8,13,10,10,6,55,17,5,15,14,13,3,5,0,0,82,0,0,0,7,0,0,8,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,5,6,11,8,3,0,39,0,0,0,0,8,5,0,10,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,4,6,0,13,0,8,20,21,19,10,4,4,0,95,0,0,0,0,0,0,3,4,0,9,12,4,10,9,9,13,0,4,0,58,174,56,80,90,62,27,18,0,0,510
50403106103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,17,0,6,18,8,10,10,3,3,0,49,0,0,0,0,0,0,0,0,0,6,0,4,5,6,6,10,4,5,0,39,58,37,73,45,24,31,12,0,0,286,7,5,3,3,3,5,5,5,0,30,68,52,104,70,49,62,49,24,12,488,0,0,4,4,9,21,27,20,8,98,13,7,14,13,13,9,14,12,0,84,0,0,0,0,0,7,6,11,3,32,0,0,0,0,0,0,0,4,0,6,0,0,3,6,8,10,18,5,4,53,0,0,0,3,0,3,8,12,5,31,0,0,0,0,0,4,0,4,4,6,0,0,0,0,3,3,8,4,5,27,3,7,19,10,10,12,8,5,0,73,0,0,0,0,0,0,0,6,0,10,0,6,8,10,13,9,7,5,3,65,110,63,156,97,50,55,28,5,0,575
50403106105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,12,3,10,4,0,0,0,37,0,0,0,0,0,0,0,0,0,5,3,5,0,8,3,0,0,0,0,19,59,24,31,44,29,6,8,8,0,208,3,4,0,0,3,4,0,0,0,17,70,29,51,64,56,23,17,16,0,332,0,0,4,8,10,10,5,8,0,48,9,5,5,6,10,6,0,0,0,49,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,0,0,31,0,0,0,0,3,8,8,7,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,6,0,9,14,10,14,7,0,0,0,54,0,0,0,0,0,0,4,0,0,3,9,5,3,5,3,3,0,3,0,29,147,43,65,84,70,29,14,8,0,455
50403106106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,13,37,5,24,21,4,3,0,0,0,99,0,0,4,3,0,0,0,0,0,3,35,15,39,31,16,7,3,0,0,151,0,0,0,0,6,0,0,0,0,8,0,5,12,6,3,5,0,0,0,27,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,14,61,13,66,43,17,9,3,0,0,216
50403106108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,0,0,19,35,11,23,12,13,12,5,0,0,116,4,0,5,0,0,3,0,0,0,18,41,23,37,23,27,24,27,9,3,215,0,0,0,3,4,12,17,10,3,46,0,7,7,3,6,5,3,0,0,34,0,0,0,0,3,3,5,9,0,19,0,0,0,0,0,0,0,0,0,4,0,6,0,4,3,4,7,5,0,27,0,0,0,0,5,5,0,8,3,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,12,0,4,9,7,5,0,6,0,0,46,0,0,0,0,0,0,0,0,0,5,3,0,3,5,5,9,5,6,0,41,57,32,39,35,28,26,15,7,0,233
