SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
50402105019,3,0,0,50,56,43,30,39,19,234
50402105020,0,0,3,88,141,83,44,68,17,444
50402105021,0,0,0,0,0,0,0,0,0,0
50402105022,0,0,12,72,116,72,59,41,9,381
50402105101,3,0,4,42,84,44,26,34,5,236
50402105103,3,0,6,37,77,28,30,50,3,227
50402105104,0,0,3,69,91,30,27,127,38,381
50402105105,0,0,3,82,108,48,35,109,44,427
50402105106,4,0,6,75,63,34,43,70,3,295
50402105107,3,0,9,57,112,40,37,48,13,310
50402105108,15,0,26,238,340,171,119,235,59,1160
50402105109,0,0,0,73,84,33,35,54,7,297
50402105111,0,0,0,71,86,30,22,44,13,261
50402105112,0,0,0,56,66,33,13,52,7,225
50402105113,4,0,4,58,73,28,22,60,8,248
50402105114,0,0,4,76,106,55,35,63,14,352
50402105115,3,4,9,68,89,44,36,80,27,348
50402105201,0,0,0,0,0,0,4,5,0,10
50402105301,3,0,8,75,99,68,38,64,8,353
50402105302,0,0,0,57,78,31,22,25,17,229
50402105303,4,0,5,106,102,66,63,85,15,438
50402105304,0,0,3,120,173,97,44,82,10,526
50402105305,5,0,20,99,146,88,68,93,20,519
50402105306,3,0,7,29,52,22,18,20,12,152
50402105307,0,0,3,31,52,29,31,28,13,192
50402105308,3,0,8,81,113,59,42,69,11,375
50402105309,0,0,0,42,74,21,22,47,8,211
50402105310,0,0,7,53,67,35,26,40,11,238
50402105311,0,0,0,32,73,41,28,42,18,234
50402105312,6,0,9,86,112,63,46,73,20,402
50402105313,0,4,7,46,57,36,15,24,9,183
50402105314,0,0,10,109,165,67,63,84,25,511
50402105315,0,0,0,0,6,6,0,12,11,37
50402105316,4,0,5,58,85,55,53,74,13,337
50402105317,0,0,4,91,151,66,56,74,16,454
50402105318,0,0,5,55,66,29,29,52,22,247
50402105319,0,0,4,53,64,41,31,59,21,266
50402105320,3,0,3,52,84,31,27,47,26,256
50402105321,0,0,6,70,89,33,39,72,26,338
50402105322,0,0,3,60,79,31,37,61,19,287
50402105323,4,0,3,61,104,46,32,61,14,314
50402105324,5,0,10,72,122,60,59,80,0,398
50402105325,3,0,9,57,107,33,30,41,12,269
50402105326,0,0,0,33,51,43,30,43,22,217
50402105327,3,0,3,27,49,17,24,34,11,166
50402105328,0,0,5,36,65,24,30,44,17,223
50402105329,3,0,5,60,89,41,35,70,13,314
50402105330,0,0,0,28,54,23,13,35,5,155
50402105331,4,0,7,66,81,42,33,67,16,299
50402105332,0,0,0,0,3,0,0,0,0,4
50402105333,0,0,0,42,50,27,23,37,0,175
50402105334,0,0,0,55,95,62,38,46,10,302
50402105335,0,0,13,98,134,67,71,82,20,469
50402105336,4,4,11,37,49,31,30,26,19,189
50402105337,49,13,79,55,85,39,30,127,32,366
50402105338,0,4,7,56,80,41,34,50,17,269
50402105401,4,0,6,57,75,38,11,66,17,262
50402105402,14,5,30,31,50,24,14,78,41,231
50402105403,0,0,3,69,86,38,32,119,13,348
50402105404,0,0,0,76,82,37,25,116,13,348
50402105405,0,0,0,27,56,20,18,71,18,204
50402105406,4,0,11,33,35,28,20,54,11,178
50402105407,10,0,16,93,140,46,56,135,10,477
50402105408,8,0,13,64,118,55,62,104,16,418
50402105409,7,0,14,58,117,35,39,72,21,333
50402105410,12,5,32,43,30,18,10,92,15,211
50402105411,4,0,3,73,85,37,43,85,21,331
50402105412,8,0,16,37,29,13,24,90,19,221
50402105413,3,0,10,45,61,26,23,99,52,302
50402105414,0,0,4,35,44,35,24,32,11,176
50402105415,5,8,17,103,151,64,50,77,21,471
50402105416,4,0,11,74,117,46,56,90,15,397
50402105417,7,0,11,53,72,31,27,86,27,297
50402105418,4,0,4,36,61,24,9,39,10,185
50402105419,0,0,8,71,102,33,27,92,30,363
50402105420,3,0,4,64,90,38,27,61,23,298
50402105421,11,78,95,55,126,53,28,88,152,487
50402105422,5,4,8,75,90,36,40,69,12,337
50402105423,3,0,8,93,102,48,40,95,13,396
50402105424,0,0,4,49,73,33,26,45,18,242
50402105425,6,0,6,68,96,58,25,82,14,347
50402105426,0,0,3,83,102,50,33,72,11,363
50402105427,3,0,3,80,97,48,28,111,29,385
50402105428,3,0,6,97,137,47,44,139,18,483
50402105429,7,0,5,59,67,19,24,65,17,248
50402105430,0,0,4,40,52,23,16,103,26,253
50402105431,3,0,5,24,45,10,15,78,31,204
50402105432,0,0,3,200,183,76,57,310,35,857
50403105501,0,0,0,0,3,6,0,0,0,9
50403105601,0,0,0,31,38,20,15,60,4,160
50403105602,0,0,0,61,71,24,24,73,10,271
50403105603,3,0,8,53,55,23,10,76,11,235
50403105604,0,0,0,29,44,12,13,62,3,164
50403105605,4,0,3,69,81,37,23,81,10,306
50403105606,3,0,8,51,56,35,15,82,23,256
50403105607,9,3,18,88,90,39,39,96,29,386
50403105608,3,0,4,98,111,50,31,147,22,460
50403105609,4,0,5,43,41,12,22,69,11,196
50403105610,0,0,0,55,59,34,24,104,15,288
50403105611,0,0,0,42,63,29,15,72,20,237
50403105612,4,0,5,40,49,17,17,72,10,216
50403105613,6,0,6,100,100,47,29,119,21,410
50403105614,0,0,0,80,84,41,15,87,9,315
50403105615,0,0,0,38,69,24,26,69,11,231
50403105616,4,0,4,87,83,27,20,103,8,324
50403105617,0,0,0,85,73,42,32,72,3,303
50403105618,3,0,8,75,77,44,35,83,19,330
50403105619,3,0,4,92,142,51,48,114,19,464
50403105620,0,0,0,73,96,33,30,80,15,326
50403105621,0,0,0,62,52,28,18,87,16,263
50403105622,0,0,4,56,81,39,29,97,13,321
50403105623,0,0,6,83,105,32,25,83,9,325
50403105624,0,0,0,42,48,19,15,97,13,232
50403105625,0,0,3,61,82,30,23,161,26,386
50403105626,0,0,0,63,81,31,23,131,5,336
50403105627,0,0,0,77,100,34,25,53,10,305
50403105628,3,0,3,78,88,36,27,147,24,406
50403105629,4,0,6,54,53,28,34,126,8,310
50403105630,0,0,5,48,59,19,26,98,14,260
50403105631,0,0,3,65,90,24,19,78,19,292
50403105632,0,0,0,6,8,0,6,29,13,58
50403105633,4,0,7,55,86,35,20,101,18,323
50403105634,0,0,8,63,79,36,26,81,8,295
50403105635,0,0,3,54,97,42,27,90,10,328
50403105636,8,0,8,63,77,32,26,60,8,266
50403105637,3,5,9,98,90,44,37,171,35,470
50403105638,0,0,3,56,65,31,22,66,18,258
50403105639,0,0,0,53,74,26,30,87,8,280
50403105640,0,0,6,60,61,28,18,92,13,272
50403105641,9,0,10,110,104,47,44,125,17,445
50403105642,0,0,5,57,58,35,12,112,4,281
50403105643,3,0,3,40,65,20,24,89,16,254
50403105644,0,0,7,42,49,24,20,54,18,214
50403105645,0,0,0,44,68,17,17,111,17,277
50403105646,5,4,13,106,111,50,34,198,19,526
50403105647,3,0,4,49,59,14,14,110,16,268
50403105648,0,0,5,75,65,29,30,131,17,350
50403105649,7,0,3,27,36,5,14,106,13,209
50403105650,0,0,0,0,0,0,0,0,0,0
50403105651,0,0,0,48,87,26,15,65,10,259
50403105701,0,0,0,41,40,12,12,96,6,206
50403105702,4,0,9,107,108,45,16,124,21,425
50403105703,4,0,4,58,71,28,25,156,19,356
50403105704,0,0,0,86,94,45,35,155,28,440
50403105707,5,0,5,62,59,26,26,118,15,302
50403105708,3,0,3,87,93,36,27,153,21,421
50403105709,0,0,0,0,3,0,0,0,0,10
50403105710,0,0,4,76,98,35,38,143,25,418
50403105711,0,0,0,34,59,21,12,91,24,247
50403105712,0,0,5,45,60,27,18,71,15,232
50403105713,0,0,0,42,82,33,32,53,22,262
50403105715,0,6,5,66,89,32,23,150,12,372
50403105716,3,0,6,60,92,42,24,128,15,369
50403105717,4,5,13,59,77,40,36,125,19,356
50403105718,0,0,6,77,93,39,27,129,27,392
50403105719,0,0,0,75,80,39,26,119,17,361
50403105720,5,0,7,85,91,38,38,110,45,400
50403105721,8,0,6,43,43,24,17,101,15,241
50403105722,0,0,0,54,79,29,32,72,28,295
50403105723,0,5,4,85,94,44,38,130,21,413
50403105724,0,0,3,81,113,39,36,175,27,473
50403105725,4,0,4,84,85,21,31,172,20,418
50403105727,3,7,15,89,105,45,42,150,28,453
50403105728,4,0,4,44,45,14,24,65,25,213
50403105729,0,0,3,90,116,43,39,162,31,478
50403105730,10,0,13,63,58,31,22,121,17,316
50403105731,0,0,3,26,18,20,19,34,244,352
50403105732,0,0,5,51,70,35,27,66,19,270
50403105734,0,0,0,57,59,27,15,95,11,264
50403105735,0,0,0,48,62,25,25,98,19,274
50403105736,0,0,0,50,51,19,27,68,0,217
50403105737,5,0,7,63,76,30,22,85,16,299
50403105738,0,0,0,81,93,33,37,166,5,418
50403105739,0,0,3,83,70,33,29,123,13,354
50403105740,0,0,0,74,87,40,39,127,21,389
50403105741,0,0,7,42,50,29,22,94,18,254
50403105742,0,0,0,49,55,15,16,63,5,211
50403105743,0,0,0,101,116,35,37,132,25,454
50403105744,3,0,3,94,111,52,42,168,7,474
50403105745,0,0,0,80,109,36,34,114,16,388
50403105746,0,0,0,0,0,0,0,0,0,0
50403105747,0,0,0,76,82,25,17,97,21,312
50403105748,0,0,4,16,19,5,12,18,6,77
50403105749,0,0,0,48,68,19,15,93,15,264
50403105750,0,0,5,84,114,37,43,181,15,477
50403105751,0,0,0,51,66,25,17,56,13,221
50403105752,0,0,0,75,99,50,46,104,14,386
50403105753,0,0,0,84,94,39,46,167,20,458
50403105754,0,0,0,91,108,26,44,166,17,455
50403105755,0,0,3,10,24,19,16,15,0,84
50403105756,0,0,0,95,114,33,51,108,20,427
50403105801,0,0,0,48,14,0,0,33,15,111
50403105802,0,0,0,66,82,46,26,67,33,313
50403105803,0,0,8,110,126,78,64,148,40,561
50403105804,4,0,4,152,199,82,80,158,44,711
50403105805,3,0,0,28,37,25,18,54,18,191
50403105806,3,0,3,11,31,9,12,26,16,106
50403105807,6,0,6,44,32,26,13,40,15,174
50403105808,0,0,3,80,78,49,47,71,29,355
50403105809,0,0,4,128,204,92,79,127,49,672
50403105810,0,0,0,75,109,43,40,79,17,370
50403105811,0,0,0,74,101,54,42,64,32,364
50403105812,0,0,4,37,48,36,25,44,26,215
50403105813,0,0,0,79,98,57,46,92,26,395
50403106001,4,0,6,53,79,52,36,42,23,289
50403106002,0,0,9,73,91,56,36,50,22,326
50403106003,0,0,4,38,73,32,28,30,14,216
50403106004,0,0,8,50,82,34,28,54,21,265
50403106005,4,0,8,85,153,72,57,87,10,469
50403106006,0,0,4,61,94,30,36,42,12,284
50403106007,0,4,8,44,76,32,42,42,40,269
50403106008,0,0,9,39,81,32,43,41,30,268
50403106102,7,0,4,130,207,64,50,137,39,624
50403106103,0,0,0,0,0,0,0,0,0,0
50403106104,7,0,13,188,250,86,57,176,47,813
50403106105,7,0,0,104,147,58,47,127,11,494
50403106106,0,0,0,59,84,19,19,47,9,239
50403106108,3,0,3,59,102,55,36,79,31,367
50403106109,0,0,3,168,264,114,76,130,20,768
50403106110,0,0,0,44,59,24,21,50,13,209
50403106111,4,0,7,59,72,34,17,40,7,228
50403106112,0,0,8,67,98,34,32,86,13,325
50403106113,5,0,11,50,79,36,27,67,23,284
50403106114,0,0,0,0,0,0,0,0,0,0
50403106201,0,0,4,36,57,14,19,80,11,216
50403106202,0,0,0,204,227,102,96,253,57,925
50403106203,5,0,7,63,63,39,31,82,16,296
50403106204,0,0,0,79,82,33,12,99,6,308
50403106205,0,0,0,64,90,36,34,108,17,336
50403106206,5,0,0,39,57,29,15,80,5,220
50403106207,3,0,11,643,818,269,280,781,162,2956
50403106208,0,0,4,48,34,30,19,82,11,220
50403106209,0,0,0,75,78,26,29,117,23,348
50403106210,0,0,0,46,46,10,15,74,23,219
50403106211,0,0,6,45,59,28,16,80,20,239
50403106212,0,0,0,70,61,34,28,91,37,313
50403106213,0,0,0,44,65,40,18,81,41,281
50403106214,3,0,3,39,59,20,15,63,19,221
50403106215,5,0,7,96,103,55,37,166,49,502
50403106216,3,0,3,116,127,56,44,153,21,525
50403106217,0,0,6,120,142,59,40,135,27,522
50403106218,4,0,9,60,68,29,19,130,19,329
50403106219,0,0,3,62,67,31,19,79,6,256
50403106220,0,0,6,81,124,47,35,125,27,435
50403106301,0,0,0,6,0,6,0,6,4,21
50403106401,0,0,0,0,0,0,0,0,0,0
50403106501,0,0,0,5,6,3,0,7,0,22
50403106502,4,0,3,49,60,31,47,89,11,298
50403106503,0,0,4,46,73,37,28,63,22,268
50403106504,0,0,3,50,56,40,30,52,23,246
50403106505,3,0,14,110,123,63,57,101,20,472
50403106506,3,0,12,47,76,21,44,75,13,272
50403106507,4,0,15,94,121,55,54,96,22,439
50403106508,3,5,18,150,190,63,49,139,40,628
50403106509,4,0,4,65,85,41,33,127,26,379
50403106510,0,0,0,9,19,4,6,30,0,82
50403106511,0,0,0,56,58,32,33,101,23,302
50403106512,4,0,4,88,102,28,29,124,19,391
50403106513,10,4,19,103,149,53,65,207,64,635
50403106514,4,5,10,46,56,30,20,74,13,240
50403106601,6,3,9,66,68,23,18,118,46,332
50403106602,4,7,14,57,57,24,22,101,13,268
50403106603,53,3,66,100,87,39,32,227,40,528
50403106604,6,0,17,95,122,34,39,159,58,505
50403106605,3,67,76,91,111,38,30,198,202,668
50403106606,5,0,10,81,82,30,28,132,20,371
50403106607,8,0,21,101,104,34,32,129,45,450
50403106608,4,0,14,164,188,49,56,296,73,819
50403106609,16,0,35,186,160,48,34,292,99,815
50403106610,28,24,52,23,50,13,7,77,52,231
50403106611,0,0,7,49,64,30,22,43,5,222
50403106615,17,0,27,103,177,76,46,205,30,636
50403106616,0,0,0,60,86,27,17,45,8,248
50403106617,0,3,8,55,69,20,6,75,39,266
50403106618,4,0,9,30,44,9,0,56,39,182
50403106619,6,4,14,104,112,52,25,104,25,422
50403106620,0,0,3,59,79,35,33,160,24,393
50403106621,0,0,14,108,178,90,48,136,29,590
50403106622,7,0,6,99,130,47,19,86,8,389
50403106623,0,0,0,0,0,0,0,0,0,0
50403106624,0,0,8,40,47,21,19,80,17,225
50403106625,3,0,6,60,59,22,27,82,19,274
50403106626,0,0,0,50,62,25,21,56,12,222
50403106627,3,0,6,44,87,42,24,57,15,272
50403106628,8,3,11,39,80,20,22,72,13,243
50403106701,3,0,6,98,96,39,34,127,26,422
50403106702,3,0,0,39,67,28,26,74,8,246
50403106703,0,0,0,50,59,27,16,67,13,233
50403106704,3,0,3,78,119,36,30,86,16,362
50403106705,0,7,8,69,108,41,36,72,11,330
50403106706,0,0,0,64,68,42,15,34,7,223
50403106707,0,0,0,44,36,22,14,32,0,151
50403106708,0,0,0,94,97,46,18,41,21,318
50403106709,0,0,3,83,107,52,36,101,21,393
50403106711,5,3,11,44,72,28,30,91,27,293
50403106712,0,0,0,67,68,26,20,84,15,295
50403106713,0,0,4,64,84,28,24,74,18,293
50403106714,0,0,6,46,48,20,13,73,11,217
50403106715,6,0,6,61,100,32,23,111,28,347
50403106716,4,0,10,106,144,42,45,99,11,445
50403106717,0,0,0,35,58,27,19,44,3,188
50403106718,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0
50403106720,5,6,4,24,37,27,13,50,10,163
50403106721,3,0,3,120,147,51,48,81,13,456
50403106722,0,0,5,50,50,37,21,38,8,210
50403106801,0,0,0,55,67,20,29,49,11,233
50403106802,4,0,3,66,72,38,31,55,9,260
50403106803,3,0,7,50,70,43,21,63,17,270
50403106804,0,0,6,78,117,56,48,91,21,403
50403106807,6,0,3,81,134,63,46,80,10,418
50403106808,0,0,3,55,76,45,23,51,6,257
50403106809,3,0,7,173,268,92,105,157,34,831
50403106811,0,0,12,78,85,44,40,76,10,332
50403106812,4,0,3,60,62,30,34,48,9,231
50403106813,0,0,7,82,121,58,32,85,19,394
50403106814,0,0,3,72,102,51,37,100,15,376
50403106815,4,0,9,92,97,46,34,82,13,358
50403106817,0,0,0,13,13,5,4,3,9,46
50403106819,0,0,4,139,188,70,46,127,25,591
50403106821,4,0,4,94,113,45,35,103,15,407
50403106822,0,0,0,109,121,59,64,145,18,508
50403106823,0,0,0,0,0,0,0,0,0,0
50403106824,0,0,0,57,94,38,29,104,18,333
50403106825,0,0,0,75,78,31,34,72,13,303
50403106826,0,0,5,105,100,45,38,107,14,413
50403106827,0,0,0,60,66,21,22,77,22,268
50403106828,0,0,0,74,123,36,36,119,36,430
50403106829,0,0,0,135,159,78,58,131,16,577
50403106830,0,0,0,18,49,26,13,25,10,148
50403106831,0,0,0,91,90,36,37,92,28,376
50403106832,0,0,0,52,75,22,30,74,17,269
50403106833,0,0,0,101,139,55,49,105,9,457
50403106901,0,0,0,0,0,0,0,0,0,0
50403129801,4,0,3,57,63,19,26,67,15,238
50403129802,0,0,0,74,90,48,31,109,21,371
50403129803,0,0,0,54,66,28,25,64,6,236
50403129804,0,0,0,60,66,27,24,59,4,239
50403129805,0,0,0,73,110,28,47,95,7,368
50403129806,0,0,0,62,75,30,18,65,23,280
50403129807,0,0,0,81,86,30,23,60,14,299
50403129808,0,0,0,71,88,38,33,79,9,321
50403129809,0,0,0,92,131,50,41,121,10,442
50403129810,0,0,0,40,74,15,22,64,14,230
50403129811,0,0,3,39,55,12,13,55,23,184
50403129812,6,0,0,104,164,52,64,152,25,562
50403129813,0,0,0,84,116,28,36,142,21,427
50403129814,0,0,0,61,90,29,25,63,20,289
50403129815,0,0,0,78,112,39,39,114,24,405
50403129816,0,0,0,75,91,32,34,105,15,354
50403129817,4,0,8,110,139,47,38,110,19,454
50403129818,0,0,6,97,95,46,25,76,11,350
50403129819,0,0,0,57,62,32,27,113,20,306
50403129820,0,0,0,88,117,42,33,100,24,409
50403129821,0,0,0,98,147,50,35,127,30,482
50403129822,0,0,0,0,0,0,0,0,0,0
50403129823,0,0,0,59,108,40,27,82,19,330
50403129824,0,0,5,102,129,57,32,119,26,464
50403129825,0,0,0,89,129,31,40,135,15,442
50403129826,0,0,3,72,81,42,23,79,12,322
50403129827,0,0,0,113,176,42,35,139,19,516
50403129828,0,0,0,55,53,29,19,46,3,209
50403129829,0,0,0,103,109,57,43,124,34,462
50403129830,0,0,8,47,68,27,26,66,12,242
50403129831,0,0,0,91,154,45,29,107,24,453
50403129832,0,0,0,124,138,50,54,119,9,493
50403129833,0,0,0,86,85,43,31,87,14,344
50403129901,0,0,0,53,72,43,21,67,24,281
50403129902,0,0,0,76,84,48,24,82,23,343
50403129903,0,0,0,93,147,64,42,109,13,473
50403129904,0,0,0,83,112,43,36,151,26,449
50403129905,0,0,0,72,98,29,27,61,9,293
50403129906,0,0,0,42,68,25,34,44,6,221
50403129907,0,0,0,51,96,23,23,84,9,280
50403129908,0,0,0,81,114,38,29,125,13,400
50403129909,0,0,6,69,87,35,34,82,12,319
50403129910,5,0,3,38,95,31,29,68,11,274
50403129911,0,0,6,35,48,20,26,45,10,180
50403129912,0,0,0,61,107,34,29,118,20,378
50403129913,0,0,0,70,82,34,32,80,10,298
50403129914,0,0,0,10,43,19,17,32,5,122
50403129915,0,0,0,81,93,35,32,141,37,424
50403129916,0,0,0,56,67,22,23,52,15,236
50403129917,0,0,0,82,123,37,46,108,16,416
50403129918,0,0,0,64,63,14,22,62,12,237
50403129919,0,0,0,87,96,41,30,153,15,428
50403129920,0,0,0,46,72,17,17,120,11,282
50403129921,0,0,0,61,104,37,47,142,16,411
50403129922,0,0,0,69,93,22,33,119,7,340
50403129923,0,0,0,54,88,19,39,105,12,318
50403129924,0,0,0,79,116,42,36,167,19,457
50403129925,0,0,0,96,108,44,38,118,13,414
50403130001,0,0,0,128,166,72,47,152,34,595
50403130002,0,0,0,59,73,28,27,49,9,241
50403130003,0,0,0,51,47,16,18,59,15,205
50403130004,0,0,0,49,75,24,14,62,4,232
50403130005,79,13,122,61,79,39,40,174,23,409
50403130006,0,0,0,0,0,0,0,0,0,0
50403130007,0,0,0,43,43,10,11,46,15,171
50403130008,0,0,0,82,91,20,11,71,24,296
50403130009,0,0,0,70,75,29,27,101,13,316
50403130010,0,0,0,74,91,37,31,79,16,330
50403130011,0,0,3,69,71,31,27,71,46,313
50403130012,0,0,0,46,62,23,19,82,16,245
50403130013,0,0,3,78,113,43,23,107,33,393
50403130014,0,0,0,49,72,24,18,57,8,228
50403130015,0,0,0,57,72,34,20,69,12,261
50403130016,0,0,0,68,97,29,26,107,41,372
50403130017,3,0,3,81,98,40,26,125,43,412
50403130018,0,0,0,73,95,28,20,93,27,342
50403130019,0,0,0,46,61,28,23,56,9,222
50403130020,0,0,0,64,69,40,21,97,16,303
50403130021,0,0,0,83,71,33,22,76,37,318
50403130022,4,0,4,23,35,17,14,56,9,143
50403130023,5,0,10,108,106,49,31,99,29,425
50403130024,0,0,3,53,87,26,27,71,29,293
50403130025,6,0,4,28,32,22,15,37,8,146
50403130026,0,0,0,96,119,47,31,98,12,396
50403130027,90,10,116,28,45,41,24,200,26,357
50403130028,4,0,7,58,51,26,35,75,26,267
50403130029,0,0,4,34,51,24,15,38,3,168
50403130030,0,0,0,53,75,26,13,73,15,249
50403130031,0,0,0,57,67,36,23,71,21,277
50403130032,0,0,0,88,101,35,39,98,15,381
50403130033,0,0,0,0,0,0,0,0,0,0
50403130034,0,0,0,42,55,27,19,67,15,221
50403130035,0,0,0,66,74,37,28,90,12,314
50403130036,0,0,0,37,43,25,23,41,0,174
50403130037,0,0,4,52,57,27,19,65,13,235
50403130038,0,0,4,113,111,49,43,101,25,440
50403130039,3,0,3,75,92,37,47,119,29,396
50403130040,6,0,6,51,73,31,16,52,9,224
50403130041,0,0,0,64,86,34,28,93,27,334
50403130042,0,0,4,81,107,34,42,74,12,354
50403130043,3,0,7,61,66,29,31,87,18,289
50403130044,0,0,0,32,52,19,22,50,18,186
50403130045,0,0,0,58,86,47,29,99,15,337
50403130046,0,0,5,50,57,24,10,81,19,245
50403130047,0,0,0,49,77,23,25,73,15,269
50403130048,0,0,0,62,73,28,36,72,26,304
50403130049,0,0,5,111,152,59,56,201,26,615
50501107001,0,0,0,32,77,17,25,32,6,192
50501107002,3,0,11,78,106,41,33,98,15,371
50501107003,0,0,0,49,56,23,19,51,6,203
50501107004,0,0,5,94,126,57,38,106,17,441
50501107005,4,0,8,98,111,44,27,90,38,405
50501107006,0,0,0,76,116,43,38,60,12,339
50501107007,4,0,5,95,140,62,38,130,20,485
50501107008,0,12,12,172,214,94,56,165,48,751
50501107009,0,0,7,72,75,35,29,83,13,309
50501107010,0,0,0,49,73,30,20,51,17,243
50501107011,0,0,8,55,90,25,27,85,10,296
50501107012,0,0,5,74,110,41,28,79,24,357
50501107013,4,0,9,45,75,28,25,58,4,242
50501107014,3,0,8,116,146,62,49,131,16,523
50501107015,6,0,3,123,165,52,58,108,23,516
50501107016,3,0,8,114,139,44,49,99,11,455
50501107017,0,0,3,69,114,40,36,89,7,356
50501107018,0,0,4,105,139,53,46,93,20,457
50501107019,3,0,3,47,81,20,30,58,8,251
50501107020,0,0,6,92,128,47,39,86,8,398
50501107021,0,0,4,66,84,41,27,70,25,308
50501107022,0,0,0,59,96,35,21,97,12,319
50501107023,0,0,0,0,0,0,0,0,0,0
50501107024,0,0,0,41,63,25,28,49,9,210
50501107101,3,0,3,83,103,44,22,72,13,333
50501107102,0,0,0,78,85,40,23,89,12,323
50501107103,0,0,4,83,89,45,29,79,12,336
50501107104,0,0,0,86,112,45,29,98,15,388
50501107105,0,0,5,75,137,57,27,97,12,413
50501107106,23,0,23,21,47,9,14,76,10,176
50501107107,5,0,7,71,100,40,24,80,14,335
50501107108,0,0,4,67,70,41,19,64,11,266
50501107109,0,0,0,51,58,18,22,40,8,192
50501107110,5,0,4,75,111,53,21,79,20,364
50501107111,4,0,9,56,76,31,23,60,3,250
50501107112,0,0,5,67,91,29,38,81,22,317
50501107113,3,0,0,78,114,40,34,77,14,352
50501107114,5,4,13,96,109,43,31,93,12,392
50501107115,0,0,0,56,81,32,23,50,12,248
50501107116,0,0,9,128,120,58,28,106,24,465
50501107117,0,0,4,103,111,49,31,110,27,432
50501107118,0,0,7,153,166,48,25,168,23,580
50501107119,3,0,3,63,88,43,24,82,7,306
50501107120,0,0,4,75,82,38,18,66,8,286
50501107121,0,0,0,70,71,24,18,56,8,244
50501107122,0,0,3,81,110,35,33,75,6,340
50501107123,3,0,4,73,123,44,36,132,10,418
50501107124,0,0,0,84,130,50,38,107,14,419
50501107125,0,0,0,0,0,0,0,0,0,0
50501107126,0,0,4,86,93,43,14,78,5,316
50501107127,0,0,3,85,95,39,20,71,7,318
50501107128,4,0,9,65,101,36,17,53,9,280
50501107129,0,0,5,62,95,29,27,94,12,315
50501107130,0,0,0,49,64,30,21,67,16,251
50501107131,0,0,0,53,66,21,11,49,8,211
50501107132,7,0,8,78,101,52,30,83,20,358
50501107133,4,0,6,24,46,11,7,62,4,166
50501107134,0,0,3,99,113,56,30,84,20,409
50501107135,0,0,6,107,116,54,37,98,8,418
50501107201,0,0,3,46,57,44,17,28,9,201
50501107202,0,0,0,49,62,30,13,27,4,185
50501107203,4,0,10,37,72,30,22,53,11,216
50501107204,0,0,5,130,146,63,41,94,10,480
50501107205,0,0,7,141,186,79,50,78,7,539
50501107206,0,0,4,132,150,73,52,100,21,526
50501107207,0,0,0,86,110,54,45,71,20,378
50501107208,0,0,4,72,96,51,27,62,10,316
50501107209,12,4,24,70,96,54,28,71,25,346
50501107210,0,0,0,61,111,51,20,59,11,312
50501107211,0,0,3,56,60,30,12,34,3,193
50501107212,3,0,6,68,123,50,27,67,19,345
50501107213,9,0,10,109,137,80,39,69,6,443
50501107214,78,7,107,80,136,62,41,184,23,530
50501107215,4,0,6,110,186,93,69,99,10,569
50501107216,3,0,13,123,162,89,59,83,15,521
50501107217,4,0,3,74,139,66,42,67,8,399
50501107218,0,0,0,62,104,44,42,58,4,319
50501107219,4,0,10,82,141,54,41,70,8,392
50501107220,0,0,3,85,152,55,38,77,12,426
50501107221,0,0,0,35,55,28,13,20,4,153
50501107222,0,0,0,53,76,33,38,42,10,249
50501107223,7,0,5,99,110,73,39,75,12,415
50501107224,4,0,16,110,154,65,43,80,21,469
50501107225,0,0,3,71,101,52,29,59,5,310
50501107226,0,5,11,91,145,69,41,64,10,421
50501107227,0,0,17,95,113,64,31,70,14,391
50501107228,5,0,6,95,178,83,34,81,13,480
50501107229,0,0,4,47,74,33,30,28,3,213
50501107230,4,0,3,47,73,54,18,28,0,221
50501107231,3,0,11,108,160,80,53,70,20,500
50501107232,0,0,3,101,137,61,47,84,21,446
50501107233,6,0,4,86,103,54,35,62,12,348
50501107234,0,0,0,61,87,32,29,51,17,279
50501107301,0,0,0,68,108,36,36,69,11,332
50501107302,0,0,0,84,105,45,34,68,12,353
50501107303,0,0,0,76,110,49,29,87,17,380
50501107304,6,0,10,87,122,50,46,85,18,415
50501107305,3,0,9,72,108,40,34,80,26,361
50501107306,0,0,0,43,69,25,18,43,5,213
50501107307,0,0,5,71,88,31,33,46,10,272
50501107308,4,0,7,84,143,47,41,74,18,415
50501107309,0,0,5,64,72,33,35,48,9,266
50501107310,0,0,3,94,129,89,45,84,32,468
50501107311,0,0,3,102,141,52,41,95,12,437
50501107312,0,0,5,45,76,16,12,46,5,204
50501107313,0,0,5,55,50,20,17,40,8,182
50501107314,0,0,0,81,101,79,39,70,16,385
50501107315,0,3,6,64,80,32,25,54,19,274
50501107316,0,0,0,74,90,43,28,50,13,304
50501107317,4,0,11,94,139,58,48,84,22,444
50501107318,0,0,0,65,90,47,17,48,9,273
50501107319,11,0,24,89,125,54,36,106,12,430
