SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
50302103904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103905,0,0,6,0,0,4,0,0,0,15,0,9,9,7,4,7,4,0,0,31,0,0,9,8,0,6,0,0,0,23,0,0,10,3,0,3,0,3,0,26,0,0,7,6,6,6,0,0,0,26,0,0,5,9,6,3,0,0,0,24,0,0,7,11,8,9,0,0,0,36,0,0,8,6,0,0,0,0,0,16,0,0,4,10,5,0,0,0,0,21,0,0,5,3,6,6,0,0,0,25,4,31,85,76,52,58,27,15,5,349
50302103906,0,5,0,9,3,6,0,0,0,21,0,0,5,0,0,3,9,0,0,24,0,0,5,9,0,3,4,0,0,25,0,0,7,3,4,7,0,0,0,22,0,0,9,5,6,6,3,0,0,28,0,0,0,3,3,3,0,0,0,7,0,0,7,13,5,9,0,0,0,33,0,0,3,3,6,3,0,0,0,15,0,0,0,9,7,3,5,0,0,26,0,0,0,3,0,3,0,0,0,8,22,19,55,77,40,52,35,7,0,303
50302103907,0,3,0,0,0,3,4,0,0,18,0,4,4,4,3,5,4,0,0,22,0,0,7,4,4,11,0,0,0,28,0,3,8,3,3,3,0,0,0,23,0,0,4,0,3,8,0,0,0,18,0,0,3,11,3,3,0,0,0,18,0,0,3,13,13,11,0,0,0,44,0,0,0,3,3,0,0,0,0,7,0,0,5,9,17,7,0,0,0,31,4,0,4,0,9,6,4,0,0,20,20,20,51,59,70,62,30,11,0,326
50302103908,0,0,0,0,6,0,4,0,0,10,0,5,14,0,3,3,0,0,0,26,0,4,9,13,3,6,0,0,0,36,0,0,11,3,0,0,3,0,0,22,0,0,9,8,3,10,0,0,0,28,0,0,9,8,4,3,0,0,0,27,0,0,15,16,17,9,4,0,0,63,0,0,0,0,4,0,0,0,0,15,0,0,8,11,13,10,0,0,0,39,0,0,11,6,3,0,0,0,4,35,15,19,114,90,80,66,46,30,13,473
50302103909,0,5,6,0,4,0,0,0,0,21,0,5,7,0,0,0,0,0,0,7,0,0,13,0,6,0,3,0,0,27,0,0,8,8,3,0,0,0,0,18,0,0,7,4,3,6,0,0,0,14,0,0,5,0,4,4,0,0,0,21,0,0,3,7,6,7,0,0,0,23,0,0,3,0,4,0,0,0,0,11,0,0,0,7,9,3,3,0,0,25,0,0,6,4,5,0,0,0,4,19,7,21,75,38,48,26,23,8,11,260
50302103910,0,11,10,3,0,6,0,0,0,33,0,6,22,3,0,0,0,0,0,36,0,9,18,13,0,5,6,0,0,46,0,4,16,15,3,4,3,3,0,45,0,4,21,7,7,3,7,0,0,46,0,0,13,12,5,3,4,0,0,37,0,0,17,17,11,5,0,0,0,59,0,0,10,3,3,0,0,0,0,21,0,0,7,18,11,8,5,0,0,46,0,4,9,0,6,0,3,4,0,20,14,50,169,116,66,64,53,18,11,558
50302103911,0,3,6,4,0,6,4,0,0,27,0,4,0,5,5,0,4,4,0,25,0,4,6,8,6,5,3,0,0,28,0,4,4,8,5,3,4,0,0,25,0,0,12,14,4,4,0,0,0,29,0,0,8,5,4,0,0,0,0,17,0,0,18,15,13,13,3,0,0,54,0,0,4,4,0,4,0,0,0,14,0,0,3,8,11,8,0,0,0,26,0,3,6,4,8,5,5,0,0,20,11,37,75,71,55,55,29,14,11,361
50302103912,0,7,9,0,3,3,6,0,0,21,0,5,11,6,0,0,0,4,0,23,0,5,7,3,0,5,3,0,0,33,0,0,22,9,3,11,9,0,0,54,0,5,15,3,5,3,0,0,0,33,0,0,11,0,0,7,0,0,0,26,0,0,24,15,10,13,7,0,0,66,0,0,7,8,4,3,0,0,0,21,0,0,8,15,15,10,0,0,0,44,0,0,8,4,0,0,0,0,0,15,15,26,134,85,50,52,38,15,8,430
50302103913,0,3,0,0,0,8,7,3,0,21,0,4,6,0,0,0,0,0,0,12,0,0,4,0,7,0,3,0,0,22,0,0,3,6,4,3,8,0,0,30,0,0,4,3,3,3,4,0,0,20,0,0,10,0,0,0,5,0,0,16,0,0,3,8,10,12,0,0,0,42,0,0,3,6,7,4,0,0,0,15,0,0,0,10,11,7,4,0,0,31,0,0,0,0,0,0,0,0,0,3,13,22,44,44,56,62,49,15,3,314
50302103914,0,0,8,9,3,0,0,0,0,20,0,0,18,4,3,0,0,0,0,35,0,3,19,3,0,3,0,0,0,34,0,5,14,5,0,5,0,0,0,29,0,0,11,7,5,0,0,0,0,33,0,0,3,6,0,0,9,0,0,22,0,0,13,14,10,6,0,0,0,38,0,0,3,8,3,3,0,0,0,21,0,0,0,0,3,0,0,0,0,10,0,7,17,6,6,4,0,10,8,64,17,40,131,91,47,32,26,25,18,416
50302103915,3,0,0,0,0,0,0,0,0,9,0,0,0,4,4,4,0,0,0,17,0,4,11,5,3,0,0,0,0,24,0,0,6,3,7,0,0,0,0,17,0,0,3,4,3,0,0,0,0,12,0,0,5,3,4,0,3,0,0,17,0,0,8,17,5,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,3,0,3,0,6,3,23,9,17,49,52,27,24,23,29,22,259
50302103916,0,3,8,0,4,4,9,0,0,22,0,0,6,6,0,3,4,0,0,23,0,5,6,0,3,7,9,0,0,29,0,4,3,6,6,4,0,0,0,16,0,0,6,4,8,4,9,0,0,31,0,0,0,6,3,6,0,0,0,14,0,0,3,7,8,5,0,0,0,21,0,0,0,7,7,5,0,0,0,19,0,0,0,11,17,18,3,0,0,52,0,0,0,0,3,5,7,0,0,16,34,35,40,55,55,68,47,13,8,360
50302103917,0,0,14,5,0,3,6,0,0,22,0,5,9,0,8,5,6,3,0,39,0,4,8,7,4,7,4,0,0,33,0,4,17,7,3,9,4,0,0,38,0,5,12,8,3,8,0,0,0,30,0,0,5,3,5,3,0,0,0,24,0,0,9,9,13,9,0,0,0,41,0,0,0,0,3,0,0,0,0,7,0,0,4,9,10,10,0,0,0,34,5,0,0,7,7,6,6,3,0,36,22,28,104,67,61,66,34,21,0,409
50302103918,0,3,0,0,0,0,8,0,0,18,0,0,5,4,5,4,9,6,0,32,0,6,6,3,7,11,6,0,0,33,0,0,3,3,6,7,3,0,0,21,0,0,3,4,9,4,0,3,0,25,0,0,6,3,0,5,0,0,0,25,0,0,4,11,9,14,7,0,0,40,0,0,3,9,8,3,0,0,0,20,0,0,9,20,23,19,10,0,0,76,3,0,3,4,5,0,0,4,0,20,30,33,50,57,74,87,54,19,10,417
50302103919,0,11,3,0,3,0,0,0,0,18,0,3,4,0,3,0,0,0,0,11,0,0,6,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,4,4,3,6,0,0,14,0,0,0,0,6,0,4,0,0,10,0,0,0,4,5,4,0,0,0,17,0,0,0,3,0,0,0,0,0,12,90,118,51,29,32,19,15,4,5,354
50302103920,0,0,0,3,0,3,0,0,0,13,0,0,3,3,0,0,3,0,0,19,0,0,3,6,4,4,7,0,0,37,0,0,0,6,9,4,8,0,0,30,0,0,9,0,0,0,0,0,0,17,0,0,3,0,5,9,0,0,0,18,0,0,4,9,4,11,6,0,0,41,0,0,3,3,0,5,0,0,0,18,0,0,4,13,23,16,11,0,0,63,0,0,0,0,0,5,7,0,0,25,35,22,48,66,56,77,71,24,10,400
50302103921,0,7,4,6,3,0,9,3,0,27,0,6,3,0,3,0,9,3,0,21,0,0,0,0,0,4,6,0,0,19,0,0,4,4,0,5,4,5,0,24,0,0,7,3,6,8,0,0,0,31,0,0,0,4,6,8,0,0,0,16,0,0,12,11,11,15,4,0,0,51,0,0,7,4,13,3,0,0,0,23,0,0,6,19,22,9,0,0,0,56,0,0,0,0,0,0,5,0,0,8,30,26,57,57,77,76,62,13,8,407
50302103922,3,7,9,3,5,5,4,0,0,28,0,0,6,0,3,0,6,0,0,21,0,8,14,11,6,0,0,4,0,41,0,0,19,3,4,0,3,0,0,37,0,0,11,8,4,6,3,0,0,27,0,0,4,13,5,4,0,0,0,30,0,0,4,11,10,9,6,0,0,38,0,0,6,5,4,0,0,0,0,15,0,0,0,14,23,21,0,0,0,61,0,0,4,0,3,4,3,0,0,13,23,40,103,82,62,68,50,14,4,451
50302103923,0,3,8,8,0,4,0,3,3,33,0,3,5,0,7,4,13,3,0,30,0,0,17,3,0,4,0,0,0,27,0,0,12,6,0,0,0,0,0,34,0,4,11,5,3,0,0,0,0,27,0,0,16,9,0,3,0,0,0,31,0,0,11,14,0,5,0,0,0,30,0,0,0,4,0,0,0,0,0,8,0,0,0,3,7,3,0,0,0,20,0,0,0,0,0,0,0,7,0,17,55,21,101,57,33,43,68,40,46,466
50302103924,0,9,7,4,3,5,7,3,0,38,0,0,15,7,0,3,0,0,0,39,0,5,29,11,5,5,4,0,0,60,0,5,20,8,4,5,0,0,0,35,0,0,20,7,5,0,0,0,0,34,0,8,11,7,0,0,0,0,0,30,0,0,15,16,12,3,4,0,0,49,0,3,0,0,5,0,0,0,0,11,0,0,0,7,6,0,0,0,0,19,0,0,0,0,4,3,4,18,21,48,16,56,145,87,49,38,39,28,33,488
50302103925,0,0,10,0,0,0,3,0,3,22,0,6,15,7,7,0,0,0,0,36,0,3,4,9,0,0,3,0,0,23,0,0,12,8,6,3,3,0,0,29,0,0,11,4,3,8,3,0,0,24,0,0,9,8,3,3,3,0,0,26,0,0,23,19,11,3,0,4,0,64,0,0,6,5,0,0,0,0,0,10,0,0,5,12,17,9,3,0,0,41,0,0,10,11,3,5,0,0,0,31,15,31,115,97,72,42,45,24,13,449
50302103926,0,3,0,3,3,0,4,0,0,17,0,0,5,7,0,5,6,0,0,17,0,0,3,0,3,8,6,0,0,26,0,0,4,3,6,0,0,0,0,19,0,0,6,11,4,0,0,0,0,19,0,0,0,6,5,0,0,0,0,17,0,0,5,7,18,11,3,0,0,45,0,0,0,0,3,0,0,0,0,8,0,0,3,9,15,7,0,0,0,30,0,6,0,0,0,0,0,0,0,11,24,19,47,47,58,38,24,10,3,273
50302103927,0,5,0,0,0,3,9,0,0,23,0,4,12,6,0,0,5,0,0,23,0,0,5,0,3,5,0,0,0,16,0,5,3,0,4,4,0,0,0,12,0,0,3,0,3,4,0,0,0,16,0,0,4,5,8,4,4,0,0,15,0,0,3,8,11,4,6,5,0,34,0,0,3,3,0,5,3,0,0,16,0,0,0,6,17,19,4,0,0,50,0,0,6,3,5,0,4,0,0,15,24,25,42,37,57,56,39,19,13,307
50302103928,0,0,10,3,0,0,3,5,0,19,0,0,6,6,0,3,3,3,0,30,0,0,5,0,0,4,10,0,0,25,0,0,9,0,0,3,4,0,0,20,0,0,0,3,7,3,3,0,0,20,0,0,5,3,10,4,4,0,0,26,0,0,10,17,8,6,5,0,0,45,0,0,0,4,8,5,0,0,0,19,0,0,5,13,16,6,4,0,0,41,0,0,0,0,0,0,0,0,0,5,14,18,62,66,71,52,61,20,6,372
50302103929,0,9,6,0,0,8,5,0,0,30,0,8,11,5,3,0,4,0,0,36,0,8,26,11,8,4,9,0,0,62,0,5,19,13,6,7,0,0,0,58,0,4,12,19,8,5,0,0,0,50,0,0,11,10,11,5,0,0,0,36,0,0,17,26,16,10,0,0,0,76,0,0,10,4,8,3,0,0,0,25,0,0,12,14,9,4,0,0,0,38,0,0,3,7,7,4,5,0,0,22,20,59,142,129,79,70,41,13,9,554
50302103930,0,9,4,5,4,6,5,5,5,44,0,7,13,6,7,7,0,0,0,44,0,0,17,12,0,7,0,5,0,47,0,0,19,6,11,8,3,0,0,44,0,5,22,5,4,5,3,0,0,45,0,4,9,11,3,6,0,0,0,33,0,0,16,33,27,10,0,0,0,86,0,0,5,6,4,0,0,0,0,14,0,0,5,7,3,5,0,0,0,18,0,0,11,4,5,0,4,0,0,29,25,59,156,101,87,80,55,28,7,589
50302103931,0,0,0,0,0,0,6,4,0,18,0,6,0,0,0,0,0,0,0,11,0,3,3,5,3,5,3,0,0,23,0,6,5,4,6,3,0,0,0,25,0,3,8,0,8,7,0,0,0,26,0,0,9,4,3,0,0,0,0,14,0,0,8,12,14,13,0,0,0,43,0,0,0,0,3,0,0,0,0,9,0,0,0,6,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,14,28,43,49,50,44,19,15,12,276
50302103932,0,3,8,0,0,0,0,4,0,20,0,6,10,0,0,5,3,0,0,29,0,7,9,3,5,3,0,5,0,35,0,0,18,6,8,0,4,0,0,37,0,4,10,5,9,7,4,0,0,29,0,5,10,14,7,3,0,0,0,30,0,0,14,25,14,12,3,0,0,64,0,0,4,3,4,5,0,0,0,17,0,0,0,16,12,6,0,0,0,35,0,5,0,4,0,5,4,0,0,22,25,52,99,92,77,76,40,12,5,479
50302103933,0,6,4,0,4,0,11,4,0,29,0,0,8,8,6,7,3,0,0,29,0,3,10,6,4,4,4,0,0,34,0,0,8,9,0,3,0,0,0,28,0,0,5,13,7,0,6,0,0,36,0,0,6,8,9,0,3,0,0,25,0,0,19,17,6,10,5,0,0,54,0,0,3,6,4,0,0,0,0,13,0,0,6,9,4,0,0,0,0,28,0,6,3,3,0,3,6,4,6,29,16,23,89,98,51,59,80,50,19,471
50302103934,0,3,0,0,3,4,0,0,0,18,0,0,3,0,0,3,0,0,0,14,0,4,4,4,3,9,0,0,0,21,0,0,0,5,7,6,0,0,0,14,0,0,3,7,10,7,5,0,0,24,0,0,7,5,0,5,0,0,0,16,0,0,5,5,9,12,3,0,0,34,0,0,0,3,3,3,0,0,0,13,0,0,0,9,11,3,0,0,0,24,0,5,0,0,0,0,3,0,0,7,19,29,25,39,56,60,36,13,9,285
50302103935,3,0,9,0,0,3,8,0,0,27,0,0,7,5,3,4,8,0,0,33,0,0,3,4,6,0,5,0,0,23,0,3,10,9,0,0,0,0,0,28,0,0,6,4,4,3,0,0,0,15,0,0,6,0,5,3,0,0,0,18,0,0,7,14,10,6,0,0,0,42,0,0,0,9,3,4,0,0,0,12,0,0,0,8,10,4,0,0,0,30,0,3,3,4,4,11,26,33,25,103,36,24,71,69,66,69,89,52,39,512
50302103936,0,0,4,0,0,4,6,0,0,21,0,6,0,0,0,0,3,0,0,13,0,3,4,3,4,5,0,0,0,23,0,4,4,3,4,4,0,0,0,12,0,0,4,5,10,6,0,0,0,18,0,0,3,3,0,3,0,0,0,12,0,0,9,13,12,8,0,0,0,40,0,0,3,4,3,0,0,0,0,19,0,0,0,17,12,3,0,0,0,35,0,0,0,3,0,0,6,0,0,14,17,30,35,64,50,54,35,5,8,292
50302103937,0,3,5,0,0,5,0,0,0,14,0,0,0,4,0,5,4,0,0,12,0,0,5,6,4,3,4,0,0,22,0,0,0,5,6,4,4,0,0,19,0,0,0,0,4,3,0,0,0,15,0,0,6,0,3,3,0,0,0,21,0,0,11,15,9,14,0,0,0,45,0,0,4,4,3,0,0,0,0,16,0,0,5,9,10,3,0,0,0,27,0,0,4,0,3,4,0,0,0,10,22,21,52,49,58,55,20,8,4,288
50302103938,0,0,0,0,3,3,0,0,0,10,0,0,0,9,3,0,3,0,0,14,0,4,3,5,0,6,4,0,0,18,0,0,3,4,3,4,0,0,0,18,0,3,3,8,4,8,0,0,0,23,0,0,4,3,6,0,0,0,0,15,0,0,4,9,16,6,3,0,0,35,0,0,0,6,0,0,0,0,0,11,0,0,4,14,10,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,17,18,27,63,50,40,27,0,7,255
50302103939,0,0,5,0,0,0,4,0,0,4,0,0,0,3,4,4,0,0,0,15,0,0,5,5,0,0,0,0,0,15,0,0,4,5,4,3,0,0,0,16,0,0,4,10,4,0,3,0,0,23,0,0,0,8,8,3,0,0,0,22,0,0,3,11,12,0,3,0,0,30,0,0,5,4,3,0,0,0,0,14,0,0,0,10,17,5,0,0,0,33,0,0,0,3,0,0,0,0,0,9,26,13,32,57,68,31,23,3,3,262
50302104001,4,7,5,4,0,0,0,0,0,30,0,10,8,5,0,6,0,0,0,23,0,3,3,7,5,3,3,0,0,33,0,0,20,8,0,0,4,0,0,34,0,0,7,12,5,0,4,3,0,37,0,0,3,7,4,4,0,0,0,23,0,0,25,20,6,15,5,0,0,62,0,0,4,3,4,3,0,0,0,19,0,0,0,15,3,10,0,0,0,31,0,5,6,3,0,0,0,0,0,16,23,44,98,88,56,54,39,29,7,446
50302104002,0,0,6,7,0,5,7,0,0,28,0,6,7,7,9,6,0,3,0,41,0,11,16,8,9,5,0,3,0,53,0,0,10,9,0,3,4,0,0,31,0,0,16,5,7,8,0,0,0,36,0,4,13,11,6,3,0,0,0,33,0,4,24,12,24,14,3,0,0,84,0,0,6,12,4,0,0,0,0,22,0,0,13,17,5,3,0,0,0,40,0,5,7,6,6,4,0,0,3,28,17,54,138,114,80,75,42,38,12,567
50302104003,0,0,3,5,3,6,5,4,0,24,0,4,0,0,0,3,4,0,0,23,0,0,9,0,3,6,0,0,0,31,0,4,10,5,8,6,4,0,0,35,0,0,12,5,8,8,3,6,0,38,0,4,16,5,5,5,0,0,0,37,0,0,27,28,21,16,0,0,0,92,0,0,8,6,5,5,0,0,0,19,0,0,3,9,6,5,4,0,0,28,0,0,3,7,0,0,0,0,0,17,25,39,106,83,71,64,29,23,10,448
50302104004,0,0,0,0,3,0,0,0,0,10,0,5,6,0,3,0,0,0,0,12,0,0,3,3,12,6,0,0,0,26,0,0,3,0,3,0,5,0,0,15,0,0,3,0,9,4,0,0,0,17,0,0,5,0,3,3,0,0,0,11,0,0,8,6,4,10,0,0,0,25,0,0,6,4,0,3,0,0,0,13,0,0,0,8,10,6,0,0,0,29,0,0,0,4,3,0,0,0,0,9,23,17,47,37,59,43,25,4,0,255
50302104005,0,0,3,4,3,5,4,4,0,18,0,0,15,0,5,6,0,3,0,25,0,0,10,4,8,7,0,0,0,29,0,3,17,3,7,0,0,6,0,38,0,0,0,11,6,5,5,0,3,26,0,0,6,6,0,7,0,0,0,26,0,4,15,14,16,9,0,0,0,55,0,0,4,6,5,0,0,0,0,15,0,0,0,20,4,8,0,0,0,31,0,0,6,3,0,10,6,3,0,32,22,31,94,89,63,76,44,26,18,469
50302104006,0,4,4,4,0,4,4,0,0,22,0,4,15,8,0,11,9,5,0,40,0,0,9,13,5,7,3,0,0,42,0,3,11,6,10,4,6,0,0,35,0,0,15,6,9,3,0,0,0,44,0,0,4,7,9,4,0,0,0,26,0,0,12,20,25,13,3,0,0,75,0,0,10,8,0,3,0,0,0,17,0,0,4,16,17,3,4,0,0,43,3,0,6,15,4,0,4,4,0,38,35,38,114,125,97,71,40,25,6,554
50302104007,0,3,8,4,5,3,0,0,0,21,0,10,0,0,3,6,5,0,0,24,0,0,8,11,11,5,0,0,0,31,0,0,9,7,4,8,0,0,0,28,0,0,7,7,6,11,0,0,0,32,0,0,7,13,5,4,3,0,0,31,0,0,9,21,16,11,0,0,0,60,0,0,5,4,0,0,0,0,0,10,0,0,3,20,8,5,0,0,0,32,0,0,0,0,3,0,5,0,0,19,31,26,73,103,71,59,33,13,8,411
50302104008,0,3,0,4,0,5,0,0,0,15,0,0,3,0,3,4,0,0,0,14,0,5,3,4,0,4,4,0,0,29,0,5,3,4,0,0,6,0,0,23,0,0,11,3,5,3,5,0,0,18,0,0,7,9,0,5,0,0,0,14,0,0,3,14,10,5,0,0,0,30,0,0,3,4,5,4,0,0,0,14,0,0,3,8,14,11,0,0,0,32,0,0,0,0,0,5,0,0,0,8,12,20,48,66,48,52,26,10,8,282
50302104009,0,5,5,0,6,3,3,0,0,30,0,6,0,0,9,3,0,0,0,26,0,0,4,6,4,0,5,0,0,20,0,0,4,6,3,3,0,0,0,16,0,0,5,9,5,7,0,0,0,27,0,0,7,5,3,0,5,0,0,23,0,0,8,4,13,14,4,0,0,49,0,0,3,5,0,0,0,0,0,7,0,0,3,17,13,9,6,0,0,44,0,0,3,3,0,8,0,5,0,21,14,36,65,70,73,65,50,14,11,393
50302104010,0,4,5,8,3,5,0,0,0,18,0,4,11,6,0,5,0,0,0,24,0,4,14,6,7,3,0,0,0,33,0,0,7,6,4,5,0,0,0,25,0,0,14,4,0,5,0,0,0,32,0,0,0,7,9,4,0,0,0,28,0,0,15,16,14,11,0,0,0,53,0,0,4,8,3,3,4,0,0,24,0,0,5,12,12,5,4,0,0,38,0,0,0,0,0,4,4,0,4,17,14,31,98,75,61,69,48,38,21,460
50302104011,0,4,3,6,3,0,3,0,0,28,0,3,0,4,4,7,3,0,0,26,0,0,0,11,5,3,4,0,0,28,0,0,0,10,0,0,0,0,0,16,0,4,9,6,8,5,0,0,0,34,0,6,6,3,4,3,0,0,0,18,0,0,16,14,16,9,3,0,0,57,0,0,0,15,4,4,0,0,0,20,0,0,0,16,17,9,0,0,0,42,3,4,12,6,0,0,4,0,0,25,25,33,67,97,64,58,46,20,13,423
50302104012,0,0,4,0,0,0,5,0,0,11,0,6,4,0,4,0,0,0,0,26,0,0,4,0,9,0,0,0,0,18,0,0,5,7,4,6,3,0,0,15,0,0,9,10,4,0,0,0,0,14,0,0,4,5,3,4,0,0,0,12,0,4,10,15,11,10,0,0,0,44,0,0,4,4,0,0,4,0,0,15,0,0,0,5,7,8,0,0,0,23,0,0,0,5,0,0,3,0,0,11,7,29,47,51,53,37,21,7,4,260
50302104013,0,0,9,6,3,0,0,0,0,17,0,0,0,5,5,4,0,0,0,18,0,6,6,6,0,4,0,0,0,29,0,4,12,8,0,5,0,0,0,24,0,0,10,10,3,4,0,0,0,27,0,0,3,0,9,5,4,0,0,19,0,0,10,8,17,10,0,0,0,50,0,0,0,3,7,3,0,0,0,18,0,0,0,13,15,5,0,0,0,34,0,6,3,0,0,0,0,0,0,8,26,27,70,82,68,50,29,4,9,364
50302104014,0,0,4,0,8,0,4,0,0,19,0,8,3,3,0,7,0,0,0,16,0,0,15,7,0,0,5,0,0,34,0,7,8,4,4,0,6,0,0,22,0,4,8,4,5,0,0,0,0,22,0,0,11,6,9,0,3,0,0,26,0,0,22,18,10,9,3,0,0,66,0,0,4,4,8,3,0,0,0,24,0,0,3,4,6,0,0,0,0,21,0,0,7,0,0,3,5,3,0,18,19,22,98,60,64,47,45,15,0,369
50302104015,0,3,10,0,0,0,0,0,0,21,0,4,12,0,3,0,4,0,0,26,0,3,9,6,0,0,0,0,0,28,0,0,19,0,0,0,0,0,0,32,0,0,12,5,7,3,0,0,0,23,0,0,16,9,0,5,0,0,0,26,0,0,15,16,3,3,0,0,0,43,0,0,4,4,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,9,0,0,3,3,0,0,3,0,0,9,11,20,118,70,37,41,23,15,3,332
50302104016,0,0,9,0,0,0,4,6,5,20,0,0,0,5,0,0,0,3,5,17,0,3,8,6,0,0,3,0,3,21,0,0,7,0,0,0,3,0,0,18,0,0,0,6,4,3,0,0,0,11,0,0,5,3,0,3,0,0,0,4,0,0,10,0,10,4,0,0,0,21,0,0,0,3,0,3,0,0,0,12,0,0,3,11,9,4,3,0,0,31,0,0,0,0,0,0,3,4,6,10,13,17,42,40,32,28,23,36,74,303
50302104017,0,0,3,7,8,0,5,0,0,14,0,3,5,9,4,8,3,0,0,23,0,4,17,8,3,4,3,3,0,41,0,0,17,5,5,4,0,0,0,37,0,4,15,6,4,0,0,0,0,31,0,0,12,8,11,5,0,0,0,32,0,0,24,24,13,7,4,0,0,80,0,0,0,4,5,0,0,0,0,7,0,0,5,18,11,5,0,0,0,38,0,0,5,0,4,0,4,0,0,17,11,36,128,97,68,43,33,13,12,437
50302104018,0,5,5,0,0,8,6,0,0,24,0,0,5,6,0,0,0,0,0,16,0,5,9,0,0,0,4,0,0,21,0,0,9,9,0,0,0,0,0,15,0,0,14,3,4,0,0,0,0,23,0,0,0,9,6,3,3,0,0,18,0,0,13,15,9,3,5,0,0,43,0,0,0,3,3,4,0,0,0,9,0,0,5,15,10,9,0,0,0,29,0,0,0,4,0,0,0,3,0,9,7,29,73,58,42,47,38,13,7,312
