SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
50501107330,4,5,4,14,11,25,0,0,0,0,4,5,12,17,27,9,6,12,0,0,0,0,0,0,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,4,8,3,3,8,0,0,0,3,4,0,0,0,0,3,4,0,0,0,8,31,36,68
50501107331,3,0,4,12,17,27,0,0,0,0,3,5,11,18,31,9,6,22,0,3,0,6,6,4,11,13,34,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,5,3,10,4,12,16,8,0,7,0,6,6,3,0,4,0,0,0,14,16,25,22,20,39,0,0,0,0,3,4,0,0,0,0,3,4,4,5,10,59,60,116
50501107332,4,0,4,11,11,24,4,0,4,0,0,0,12,11,24,14,6,20,0,0,0,3,0,5,15,11,26,0,0,5,0,5,5,3,0,3,0,0,0,0,0,0,6,11,14,4,3,3,3,0,3,0,6,6,0,0,0,0,0,0,5,5,14,10,13,28,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,45,40,83
50501107333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107334,3,6,14,17,13,21,0,0,3,3,0,3,15,14,28,0,6,7,0,0,5,0,0,5,7,8,12,0,4,4,3,0,4,0,0,0,0,4,5,0,0,0,3,6,11,0,0,0,0,5,4,0,0,0,3,0,4,0,0,0,0,5,15,8,14,24,0,0,0,0,0,0,0,0,0,0,0,4,15,10,25,52,59,107
50501107335,3,6,12,26,18,45,4,5,6,6,0,4,35,25,54,18,13,29,0,0,3,0,7,5,15,22,38,0,0,0,5,0,6,5,0,5,6,0,4,0,0,0,11,0,12,3,6,8,0,4,4,0,0,3,6,3,10,0,0,0,10,19,27,21,20,37,0,0,0,6,0,6,0,0,0,6,0,6,15,16,24,93,80,177
50501107401,0,3,4,17,8,19,3,5,8,0,0,3,17,11,33,11,7,21,0,5,3,0,0,0,7,9,20,0,3,3,3,0,3,5,0,0,0,5,5,0,0,0,3,8,10,6,0,10,0,0,3,0,0,0,5,0,4,0,0,0,6,7,15,15,13,26,0,0,0,0,0,4,0,0,0,4,3,4,18,6,24,65,46,116
50501107402,5,5,9,13,23,39,4,11,13,0,0,7,19,34,56,12,9,16,5,8,15,5,3,4,20,16,39,0,0,0,4,0,4,5,0,5,0,0,5,0,0,0,7,3,14,7,10,15,4,0,4,0,0,0,4,0,8,0,0,0,12,12,27,20,15,37,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,77,81,153
50501107403,4,7,15,10,17,30,8,9,12,3,5,5,19,30,47,10,15,21,9,9,15,0,6,6,21,25,46,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,3,0,9,10,4,12,0,0,3,0,0,0,0,3,4,0,0,0,9,10,25,17,16,26,4,0,3,0,0,0,0,0,0,5,0,5,7,6,8,69,79,144
50501107404,0,0,3,9,16,25,5,3,8,0,3,4,15,20,37,21,14,30,9,5,17,9,13,18,33,30,65,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,4,0,8,9,7,18,3,0,3,0,0,0,3,4,3,0,0,0,15,14,29,18,19,44,0,3,3,0,0,0,0,0,0,3,3,6,15,16,30,93,88,183
50501107405,0,0,0,8,7,17,9,4,13,4,0,6,16,19,33,11,12,18,11,9,21,0,4,3,19,30,45,0,0,3,0,0,4,4,0,0,0,4,4,0,0,0,4,4,9,11,11,20,0,3,3,0,3,9,3,5,8,0,0,0,13,21,28,14,25,46,0,0,0,0,3,3,0,0,0,0,3,3,10,6,22,70,78,147
50501107406,3,0,8,15,5,19,0,5,3,0,0,0,16,10,29,8,4,17,3,10,15,4,0,7,18,13,34,0,3,3,0,0,0,0,0,5,4,0,5,0,0,0,0,6,8,4,10,10,0,0,0,0,0,3,0,0,0,0,0,0,4,9,16,6,16,22,0,0,0,0,0,0,0,0,0,5,0,4,5,4,10,53,48,105
50501107407,0,4,4,14,9,22,0,0,0,3,0,3,18,9,21,0,7,11,4,0,3,0,0,0,11,3,11,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,0,0,8,0,7,9,0,0,0,0,7,6,0,0,0,3,14,17,3,14,21,0,0,3,0,0,0,0,0,0,0,0,4,6,7,11,36,41,74
50501107408,8,4,9,16,19,38,0,0,0,3,0,3,16,19,38,6,11,20,0,6,6,0,0,0,6,12,21,0,3,3,0,6,5,0,0,0,0,6,3,0,0,0,5,8,14,3,0,4,12,3,12,0,0,0,6,0,5,0,0,0,13,12,22,17,22,37,0,0,0,0,5,6,0,0,0,0,5,6,11,15,24,63,74,132
50501107409,6,4,12,18,15,29,4,0,8,0,0,0,21,20,42,4,3,6,3,7,5,0,0,0,6,10,18,0,0,0,5,0,5,3,4,3,0,0,0,0,0,0,4,4,12,6,5,10,0,0,3,0,0,4,0,7,10,0,0,0,11,14,28,19,16,31,0,0,0,6,8,9,0,0,0,5,8,8,12,13,22,66,61,137
50501107410,0,4,4,10,12,20,4,0,9,0,0,0,10,15,31,9,8,18,0,3,9,0,0,0,12,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,14,0,3,3,0,0,0,0,5,7,0,0,0,8,11,20,13,18,26,0,0,3,4,0,4,0,0,0,8,0,4,6,8,14,44,51,96
50501107411,0,4,8,12,24,40,5,3,6,4,0,4,16,37,51,9,14,23,0,0,0,0,4,3,10,15,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,7,5,6,3,8,0,0,0,0,7,6,0,0,0,3,12,20,5,23,27,0,0,0,0,4,9,0,0,0,3,4,6,10,8,18,48,91,138
50501107412,15,6,18,34,25,56,6,10,12,0,3,0,39,33,74,23,17,43,0,0,0,4,0,3,30,18,49,0,0,4,0,4,3,0,0,0,8,9,13,0,0,0,12,14,21,4,5,11,4,6,5,0,3,3,0,7,5,0,0,0,10,15,27,17,30,43,3,0,3,0,4,4,0,0,0,3,4,3,30,17,48,127,112,244
50501107413,3,5,5,18,15,34,0,0,3,0,0,0,19,20,34,4,3,12,3,0,4,0,0,0,9,4,14,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,5,7,9,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,3,11,15,6,15,23,0,0,0,3,0,3,0,0,0,3,0,4,14,8,21,54,49,106
50501107414,6,8,12,32,29,64,3,3,7,3,4,7,43,36,80,18,8,30,0,0,0,0,0,5,18,16,33,4,5,5,0,0,0,4,0,4,0,3,9,0,0,0,3,15,22,4,3,5,0,0,0,0,0,0,0,4,4,0,0,0,4,13,16,10,23,31,0,0,0,3,3,5,0,0,0,3,3,5,19,11,28,95,95,194
50501107415,3,4,7,14,24,33,5,3,4,7,3,9,21,26,46,14,15,25,0,0,0,5,0,5,15,15,27,0,0,0,0,0,5,4,0,4,4,4,9,0,0,0,13,7,15,0,4,4,0,0,0,0,0,4,0,6,6,0,0,0,0,11,15,11,21,30,0,6,6,0,3,7,0,0,0,0,3,10,14,3,14,65,67,128
50501107416,10,3,12,18,23,39,5,6,16,6,0,3,28,39,63,12,15,33,5,9,16,3,12,13,22,40,59,0,0,0,0,0,0,5,0,6,7,3,6,0,0,0,7,0,11,6,3,14,0,0,0,0,0,0,3,10,17,0,0,0,13,22,30,18,27,46,0,0,0,0,0,0,0,0,0,0,0,0,15,20,32,96,121,215
50501107417,3,0,3,16,14,30,3,7,3,0,0,0,18,22,41,9,3,14,0,0,5,0,0,4,17,5,22,3,3,5,0,0,0,0,0,0,3,3,3,0,0,0,8,6,12,4,5,9,0,0,5,0,0,0,0,3,3,0,0,0,6,11,18,12,17,29,0,0,0,3,0,3,0,0,0,3,0,3,6,6,13,59,49,113
50501107418,0,3,3,14,7,24,3,0,7,0,0,0,19,16,33,9,11,17,4,0,4,0,0,0,7,12,22,0,0,0,0,0,4,3,0,3,4,5,3,0,0,0,5,8,8,0,3,3,0,6,6,0,0,0,0,8,3,0,0,0,6,12,20,12,15,30,0,0,0,0,3,4,0,0,0,0,3,3,11,3,16,56,51,107
50501107419,4,4,12,24,13,32,0,0,4,3,4,7,28,14,46,14,10,28,0,0,3,0,5,9,19,19,34,0,0,3,0,4,0,0,0,0,7,0,7,0,0,0,10,3,11,6,10,11,0,0,0,0,0,0,0,6,5,0,0,0,0,14,19,12,21,29,0,0,0,0,5,11,0,0,0,0,5,11,14,4,16,88,61,151
50501107420,4,6,13,10,14,22,0,5,3,5,3,10,15,18,31,12,0,15,3,9,11,5,5,14,17,19,37,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,0,5,9,5,10,3,0,0,0,0,0,5,0,4,0,0,0,13,15,18,14,9,25,0,0,0,0,0,3,0,0,0,0,0,3,4,4,9,64,61,122
50501107421,4,3,9,15,11,25,0,0,0,0,3,3,19,15,30,6,4,10,8,3,16,9,4,12,25,16,37,0,0,0,0,0,0,0,3,4,4,0,4,0,0,0,6,3,9,3,6,10,3,0,4,0,0,0,3,4,8,0,0,0,12,10,21,15,11,25,0,0,0,0,0,6,0,0,0,0,0,6,15,10,23,75,52,129
50501107501,8,5,14,5,0,11,6,12,14,7,11,16,15,24,41,7,4,7,13,4,21,12,20,32,28,24,58,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,6,8,14,18,28,4,0,0,0,5,4,0,3,3,0,0,0,16,28,42,18,33,51,0,0,0,0,3,7,0,0,0,3,3,8,7,8,18,84,102,189
50501107502,3,0,4,4,12,17,0,6,3,0,4,8,8,20,31,8,5,10,6,9,15,6,9,14,16,23,42,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,6,5,11,0,0,0,0,0,7,0,0,4,0,0,0,11,11,22,10,12,21,0,0,0,0,4,5,0,0,0,0,3,4,4,0,9,49,63,114
50501107503,4,0,10,14,19,31,11,6,12,5,3,7,26,29,58,11,7,17,5,9,3,4,5,4,12,16,28,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,5,3,3,6,8,0,3,3,0,0,0,0,0,4,0,0,0,5,10,12,11,13,19,0,0,0,0,4,7,0,0,0,0,0,3,4,0,11,60,69,127
50501107504,4,3,7,17,11,34,3,4,10,5,4,8,23,18,42,13,15,28,4,4,6,4,5,4,19,18,41,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,6,4,9,8,3,12,0,0,0,0,0,0,3,6,10,0,0,0,13,8,21,16,17,30,0,0,0,0,3,3,0,0,0,0,3,3,5,5,4,68,59,132
50501107505,0,7,7,17,14,27,0,0,0,10,8,19,26,22,46,10,9,20,0,7,7,3,3,8,16,15,33,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,10,3,4,5,0,5,3,0,0,0,0,4,3,0,0,0,6,9,17,6,14,24,0,0,0,0,4,4,0,0,0,0,4,4,3,3,9,52,65,114
50501107506,8,3,11,23,27,48,3,6,12,12,8,20,33,43,80,18,16,32,0,3,4,11,5,19,29,32,61,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,4,7,6,3,13,3,4,4,0,0,0,6,3,6,0,0,0,15,19,29,15,24,34,0,0,0,0,3,6,0,0,0,0,3,6,17,16,34,112,114,225
50501107507,0,3,5,6,7,19,0,0,3,0,0,4,11,12,25,0,6,12,0,6,6,0,3,9,6,13,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,8,4,6,6,0,0,7,0,0,0,0,0,0,0,0,0,5,6,14,6,9,19,0,0,0,0,3,3,0,0,0,0,3,3,3,0,5,32,43,74
50501107508,4,4,7,11,10,19,0,0,4,5,3,7,10,12,26,5,9,18,0,0,0,4,3,8,16,12,23,3,3,4,4,0,4,0,0,0,0,7,9,0,0,0,9,8,10,5,8,10,4,6,8,0,0,0,0,4,5,0,0,0,7,15,18,14,22,35,0,0,0,0,0,0,0,0,0,0,4,4,12,6,17,50,56,111
50501107509,4,3,5,15,7,22,0,5,3,7,0,3,17,13,30,3,5,7,0,5,6,16,5,21,18,18,36,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,19,6,24,0,4,4,0,0,8,0,0,0,0,0,0,21,16,35,23,11,36,0,0,0,0,0,0,0,0,0,0,0,0,8,10,14,73,60,128
50501107510,6,7,10,8,19,29,4,5,10,16,3,25,31,27,54,16,13,23,4,7,13,14,15,26,36,25,64,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,8,9,14,22,0,0,4,0,0,0,9,3,8,0,0,0,18,20,35,21,26,47,0,0,0,0,0,0,0,0,0,0,3,3,5,0,7,93,93,190
50501107511,6,0,10,3,14,20,3,8,9,12,12,28,21,36,53,9,3,10,6,7,14,14,15,22,26,23,54,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,13,10,27,0,0,0,0,0,0,0,0,0,0,0,0,14,14,25,19,19,33,0,0,0,0,0,0,0,0,0,0,0,4,9,0,9,75,81,158
50501107512,6,9,13,25,18,43,4,12,16,5,4,19,38,35,69,23,8,32,0,3,3,4,6,8,24,20,46,0,4,3,0,3,3,0,0,0,4,5,7,0,0,0,6,10,15,5,6,10,0,3,10,0,6,5,0,4,8,0,0,0,9,15,22,15,22,41,0,0,0,0,0,4,0,0,0,0,0,4,10,10,23,93,97,192
50501107513,5,6,10,16,18,37,9,8,13,6,0,8,32,27,56,15,7,25,10,3,9,11,9,19,32,20,54,0,0,0,0,0,0,6,0,6,3,0,7,0,0,0,3,3,11,11,9,14,0,4,3,0,0,0,6,4,9,0,0,0,10,18,32,20,21,45,6,0,6,3,7,7,0,0,0,3,7,8,7,0,10,98,84,181
50501107514,0,4,3,10,3,15,0,3,0,5,0,5,13,8,27,15,11,20,5,11,13,0,6,3,19,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,3,8,0,3,4,0,0,3,3,0,4,0,0,0,8,5,20,16,13,21,0,0,0,0,0,0,0,0,0,0,4,5,3,11,15,55,59,113
50501107515,4,3,9,14,7,20,0,7,6,10,7,11,22,22,41,0,3,4,0,5,4,4,7,17,11,11,22,0,0,0,0,5,3,0,0,0,0,8,5,0,0,0,0,7,7,8,9,18,3,0,4,0,0,0,3,0,0,0,0,0,16,13,24,14,17,36,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,63,71,133
50501107516,5,0,4,9,12,21,8,3,9,3,3,3,18,17,33,8,4,9,4,10,9,6,11,11,10,20,32,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,10,12,10,8,17,3,0,6,0,0,0,3,0,3,0,0,0,14,8,26,17,13,32,0,0,0,0,4,4,0,0,0,0,4,5,0,0,6,57,57,112
50501107517,0,0,0,4,0,4,0,0,0,3,4,6,12,4,15,0,0,5,0,0,0,12,7,16,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,3,0,0,0,0,0,0,11,3,14,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,22,59
50501107518,0,9,11,13,12,17,12,3,11,9,10,20,27,24,47,11,7,13,6,0,4,10,7,18,23,17,41,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,3,10,16,15,27,0,0,0,0,0,3,0,7,3,0,0,0,12,20,35,21,23,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,83,72,152
50501107519,4,0,7,5,5,4,3,0,7,5,6,13,11,9,26,5,4,9,6,3,5,6,0,6,10,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,5,0,5,3,0,0,0,9,8,13,9,9,16,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,40,25,69
50501107520,5,0,8,13,8,22,7,8,18,3,4,11,28,22,44,9,10,18,12,8,16,13,18,28,36,35,65,6,0,6,0,0,0,0,0,3,4,0,3,0,0,0,8,0,12,19,19,36,0,0,3,0,0,0,0,0,0,0,0,0,18,26,52,25,30,58,0,0,0,0,0,0,0,0,0,0,0,0,10,11,20,98,99,200
50501107521,0,0,0,3,9,14,7,7,15,4,3,7,15,23,29,6,13,20,13,12,24,8,13,23,29,34,65,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,5,7,12,4,10,18,0,4,4,0,0,3,0,4,5,0,0,0,9,24,28,9,27,37,0,0,0,0,0,4,0,0,0,4,0,4,0,4,11,59,85,149
50501107522,4,4,4,4,10,11,3,6,3,4,11,16,14,27,36,10,12,23,9,0,8,12,22,28,29,33,58,3,0,3,0,0,0,8,0,5,0,0,0,0,0,0,10,4,7,13,16,24,0,0,3,0,0,0,0,11,11,0,0,0,19,26,44,19,32,51,0,0,0,0,0,4,0,0,0,0,0,6,22,13,42,89,110,197
50501107523,4,3,6,18,16,30,3,3,10,3,6,9,21,23,51,13,7,27,8,0,9,11,13,20,35,25,51,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,5,5,17,24,0,4,5,0,0,0,0,0,0,0,0,0,6,18,28,17,17,34,0,3,3,3,3,6,0,0,0,0,5,11,3,5,12,86,80,163
50501107601,0,0,0,10,10,14,0,0,0,0,8,7,16,18,30,5,0,4,4,3,9,3,9,13,14,16,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,4,8,16,0,0,0,3,0,3,0,0,0,0,0,0,8,12,18,16,12,27,0,0,0,0,0,4,0,0,0,0,0,0,7,7,14,47,51,101
50501107602,6,0,6,9,11,21,0,0,0,0,3,6,15,14,34,11,7,17,9,6,17,4,4,11,25,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,12,0,0,0,0,0,0,0,0,0,0,0,0,7,13,19,5,14,26,0,0,0,0,0,0,0,0,0,0,0,3,8,4,12,58,55,116
50501107603,5,3,12,19,16,32,6,3,4,0,0,0,25,19,45,17,9,23,4,10,15,6,7,13,28,27,54,3,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,3,9,8,5,19,0,0,0,0,0,0,4,3,7,0,0,0,9,16,27,18,16,39,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,83,79,163
50501107604,0,3,6,9,14,18,3,4,8,6,9,16,23,26,44,9,8,11,0,3,7,7,5,12,13,12,25,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,5,0,7,7,0,0,0,6,4,5,0,0,0,6,6,17,5,15,21,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11,53,56,115
50501107606,3,5,4,6,3,4,4,0,3,0,0,0,10,3,9,4,5,5,3,0,6,0,0,0,9,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,9,12,0,0,4,0,0,0,5,3,5,0,0,0,10,11,21,14,12,29,0,0,0,0,0,4,0,0,0,0,0,4,4,0,7,38,29,71
50501107607,0,4,4,0,0,10,3,3,8,0,0,0,6,6,17,0,6,7,4,3,4,7,4,10,11,9,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,7,11,0,0,0,0,0,0,0,0,4,0,0,0,11,9,17,6,11,26,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,37,40,73
50501107608,4,5,4,14,6,19,10,7,19,6,3,9,30,13,45,3,11,14,3,7,9,11,11,21,22,29,47,0,4,4,0,0,0,5,3,3,0,3,0,0,0,0,5,7,10,13,10,24,5,0,5,5,0,6,3,9,11,0,0,0,23,17,42,21,24,52,0,0,0,6,0,7,0,0,0,4,0,5,4,3,7,88,79,168
50501107609,0,4,6,8,10,20,4,5,15,4,5,16,22,26,48,3,9,13,13,7,25,23,14,32,45,28,73,3,0,3,0,0,0,9,4,9,0,0,0,0,0,0,16,4,17,14,16,31,5,6,7,0,4,3,5,4,13,0,0,0,29,23,53,41,30,74,0,0,0,3,7,8,0,0,0,3,7,10,3,9,12,114,97,210
50501107611,0,4,12,27,18,48,10,10,22,23,17,34,53,43,97,15,16,28,25,27,50,35,29,64,73,73,145,4,0,3,0,0,0,6,0,8,6,4,10,0,0,0,11,9,23,19,27,43,0,3,3,0,5,9,7,5,7,5,0,5,27,36,61,36,49,83,3,0,3,9,0,10,0,0,0,12,0,11,11,18,24,188,184,373
50501107612,4,8,12,22,17,42,20,13,32,17,10,24,49,39,92,14,11,22,21,23,45,26,25,56,66,61,122,5,0,4,0,3,3,4,0,8,0,7,9,0,0,0,5,8,19,13,26,35,3,0,8,5,9,13,0,8,18,0,0,0,25,50,73,27,57,85,0,5,8,4,0,5,0,0,0,0,7,10,12,0,13,164,173,334
50501107613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
50501107614,12,11,25,47,40,91,19,32,47,13,13,26,75,80,164,17,25,41,26,24,54,37,27,67,81,74,155,0,0,0,0,3,3,0,4,6,0,3,3,0,0,0,7,10,13,26,34,62,3,6,7,0,5,8,3,10,11,0,0,0,37,52,87,42,59,104,0,0,3,0,4,5,0,0,0,0,4,10,27,11,40,241,247,486
50501107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107616,17,13,29,35,41,76,18,22,44,23,12,33,80,76,154,18,14,35,23,23,39,24,13,37,65,50,115,0,0,0,0,0,0,4,0,4,0,9,8,0,0,0,3,7,12,14,19,33,5,7,7,0,0,0,3,3,7,0,0,0,19,27,46,25,38,61,0,3,3,4,3,8,0,0,0,4,8,14,14,3,17,200,185,382
50501107617,10,8,23,19,17,37,23,17,39,17,25,45,59,64,120,25,13,37,13,22,36,28,18,51,68,59,128,3,0,3,0,0,0,5,3,11,4,4,9,0,0,0,10,10,25,25,18,43,6,6,10,3,3,9,5,8,18,0,0,0,41,36,81,55,47,106,0,0,0,5,3,8,0,0,0,5,3,8,19,10,30,213,194,407
50501107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107702,4,6,8,6,17,26,0,0,0,0,0,0,9,15,25,10,10,19,0,0,6,0,0,0,13,12,27,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,7,0,4,8,0,4,3,0,0,0,4,4,6,0,0,0,8,7,15,10,11,23,0,0,0,0,0,0,0,0,0,0,0,3,10,0,5,51,44,94
50501107703,4,0,6,10,6,16,0,0,0,0,5,5,10,9,22,5,6,9,0,0,0,0,3,7,11,15,18,5,7,5,0,0,3,0,4,4,0,5,6,0,0,0,6,14,18,11,5,16,11,9,16,0,4,3,3,7,5,0,0,0,21,20,47,28,39,64,0,3,3,0,3,3,0,0,0,0,3,3,11,4,16,61,74,132
50501107704,0,0,3,5,3,13,0,0,3,0,0,0,3,7,15,4,5,10,0,0,5,0,0,3,6,9,13,5,4,8,6,4,7,0,0,0,0,6,7,0,0,0,11,18,32,5,14,19,7,5,14,4,3,3,6,6,6,0,0,0,17,24,45,30,41,72,0,0,0,0,0,4,0,0,0,4,0,5,26,18,43,79,78,157
50501107705,0,0,0,5,3,12,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,0,0,3,0,0,0,0,0,5,0,0,0,0,3,5,4,6,10,3,0,3,0,0,0,0,3,7,0,0,0,10,12,17,11,9,26,0,0,0,0,0,0,0,0,0,0,0,0,48,42,83,67,56,128
50501107706,8,3,14,10,20,31,3,4,8,0,3,7,19,30,42,8,9,18,7,6,15,4,0,3,19,15,32,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,4,5,0,6,6,3,4,4,0,5,5,0,8,11,0,0,0,5,16,23,13,19,32,0,0,0,0,3,3,0,0,0,0,3,3,6,0,11,59,77,137
50501107707,4,7,7,25,15,43,0,0,3,0,0,0,25,17,44,6,7,7,6,6,14,0,0,6,12,13,23,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,7,8,0,9,5,0,3,3,0,0,0,0,6,3,0,0,0,0,8,13,5,17,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,52,61,110
