SA1_CODE_2021,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
50501107126,40,22,6,0,196
50501107127,44,14,6,0,217
50501107128,40,15,5,0,173
50501107129,40,19,5,0,186
50501107130,21,10,3,0,163
50501107131,35,9,11,0,135
50501107132,47,17,12,5,224
50501107133,20,13,8,0,104
50501107134,58,24,13,0,268
50501107135,51,22,8,0,275
50501107201,20,22,4,0,131
50501107202,20,9,8,0,137
50501107203,19,17,7,7,151
50501107204,47,44,14,0,307
50501107205,90,51,16,4,395
50501107206,63,50,13,0,369
50501107207,30,50,13,0,264
50501107208,27,35,12,5,216
50501107209,25,34,17,7,229
50501107210,28,30,11,0,232
50501107211,7,13,8,0,129
50501107212,30,42,21,6,263
50501107213,64,54,24,11,295
50501107214,58,57,59,44,315
50501107215,64,83,27,3,405
50501107216,69,58,24,5,353
50501107217,55,38,13,6,288
50501107218,42,44,12,0,230
50501107219,37,32,20,0,270
50501107220,31,32,8,3,292
50501107221,20,15,8,0,115
50501107222,17,25,6,0,162
50501107223,44,34,18,5,291
50501107224,42,21,14,6,306
50501107225,36,38,14,3,226
50501107226,48,51,14,5,301
50501107227,41,34,29,4,270
50501107228,51,52,28,4,350
50501107229,16,27,18,0,154
50501107230,36,31,20,0,158
50501107231,59,43,16,4,364
50501107232,45,29,22,0,310
50501107233,44,30,9,3,249
50501107234,28,36,0,0,200
50501107301,28,35,7,0,227
50501107302,26,29,10,0,236
50501107303,33,34,15,0,242
50501107304,28,31,18,4,260
50501107305,33,32,9,0,220
50501107306,22,20,3,0,127
50501107307,20,16,12,0,176
50501107308,26,35,16,3,252
50501107309,21,17,9,0,164
50501107310,53,42,18,7,320
50501107311,40,54,7,0,304
50501107312,15,15,6,0,137
50501107313,13,9,12,0,113
50501107314,33,43,10,0,277
50501107315,16,19,12,3,187
50501107316,20,37,17,0,204
50501107317,25,41,22,0,275
50501107318,21,16,17,0,176
50501107319,27,42,30,4,242
50501107320,28,34,15,4,227
50501107321,53,34,17,13,331
50501107322,17,18,10,0,143
50501107323,31,27,20,0,205
50501107324,22,11,8,5,183
50501107325,18,30,11,0,164
50501107326,27,23,12,0,189
50501107327,21,38,11,0,210
50501107328,29,23,6,0,165
50501107329,31,29,7,5,168
50501107330,24,22,7,0,151
50501107331,50,48,22,0,266
50501107332,32,17,6,0,174
50501107333,0,0,0,0,0
50501107334,17,15,9,0,173
50501107335,51,44,19,0,320
50501107401,21,25,0,0,208
50501107402,62,48,9,7,300
50501107403,58,29,10,5,267
50501107404,94,65,23,3,388
50501107405,85,25,15,0,290
50501107406,90,42,9,0,282
50501107407,19,12,5,0,149
50501107408,33,22,4,0,262
50501107409,35,37,9,0,289
50501107410,23,17,4,0,167
50501107411,26,19,11,0,237
50501107412,35,29,15,4,379
50501107413,17,24,5,4,193
50501107414,33,34,11,0,306
50501107415,29,15,6,0,241
50501107416,52,35,5,0,360
50501107417,31,23,7,0,235
50501107418,25,24,12,8,212
50501107419,34,25,5,0,241
50501107420,55,42,7,3,244
50501107421,78,57,30,8,316
50501107501,81,53,22,0,330
50501107502,53,28,6,0,190
50501107503,49,24,8,6,236
50501107504,81,35,19,3,295
50501107505,18,14,0,0,175
50501107506,58,47,17,0,343
50501107507,25,12,6,3,150
50501107508,35,27,6,0,226
50501107509,70,33,12,0,228
50501107510,86,70,16,4,392
50501107511,65,65,12,3,302
50501107512,35,27,9,0,297
50501107513,63,58,19,5,324
50501107514,47,49,20,5,228
50501107515,57,56,39,14,311
50501107516,50,41,14,4,233
50501107517,29,17,0,4,127
50501107518,62,33,16,0,263
50501107519,35,29,4,0,127
50501107520,112,75,22,0,473
50501107521,59,34,16,5,259
50501107522,113,66,20,0,403
50501107523,55,30,7,3,272
50501107601,55,17,4,0,184
50501107602,72,25,6,5,230
50501107603,61,24,8,3,259
50501107604,59,33,12,4,231
50501107606,38,14,0,0,151
50501107607,53,7,0,0,142
50501107608,100,46,20,0,334
50501107609,56,25,6,0,308
50501107611,178,70,17,6,718
50501107612,155,45,6,0,550
50501107613,8,17,10,3,44
50501107614,175,78,19,0,858
50501107615,0,0,0,0,0
50501107616,90,44,6,0,593
50501107617,172,69,12,10,763
50501107701,0,0,0,0,0
50501107702,42,16,15,0,173
50501107703,60,42,10,0,285
50501107704,33,35,15,0,332
50501107705,30,41,43,41,283
50501107706,39,28,9,0,238
50501107707,31,12,9,7,197
50501107708,53,59,20,0,314
50501107709,21,8,5,0,100
50501107710,45,11,3,0,203
50501107711,29,17,0,3,167
50501107712,42,22,11,18,214
50501107713,55,46,20,3,434
50501107714,72,53,22,4,394
50501107715,42,41,14,0,211
50501107716,0,0,0,0,0
50501107717,23,9,3,3,126
50501107718,31,13,0,0,147
50501107719,38,20,6,0,478
50501107720,29,21,7,0,222
50501107721,54,31,8,3,303
50501107722,53,32,11,0,233
50501107723,49,47,19,4,310
50501107724,31,21,14,8,243
50501107725,48,31,16,9,241
50501107726,34,22,25,24,207
50501107727,39,26,11,3,256
50501107728,28,23,7,0,173
50501107729,28,27,3,0,183
50501107730,37,21,5,0,176
50501107731,54,7,4,5,218
50501107732,40,60,44,64,359
50501107733,0,0,0,0,3
50501107734,0,0,0,0,0
50501107735,26,13,8,0,132
50501107736,65,26,0,0,308
50501107801,53,40,10,6,310
50501107802,33,29,4,0,171
50501107803,45,30,8,3,256
50501107804,43,32,18,3,239
50501107805,46,33,8,0,215
50501107806,27,35,7,0,196
50501107807,41,32,9,0,252
50501107808,77,39,9,6,289
50501107809,25,21,9,5,175
50501107810,12,18,6,0,105
50501107811,43,44,11,0,303
50501107812,45,48,21,3,314
50501107813,39,29,4,10,165
50501107814,31,13,3,0,134
50501107815,26,26,12,4,209
50501107816,41,28,26,13,206
50501107817,33,21,0,0,223
50501107818,41,42,3,6,240
50501107819,34,32,3,0,165
50501107820,18,22,11,0,151
50501107821,44,32,9,0,289
50501107822,38,21,4,3,155
50501107823,70,36,11,9,337
50501107824,52,31,0,4,222
50501107825,37,26,12,9,171
50501107826,0,0,0,0,0
50501107827,24,34,7,0,184
50501107828,15,17,0,3,139
50501107829,36,42,9,0,227
50501107830,48,17,5,0,189
50501107831,18,19,15,23,153
50501107832,0,0,0,0,0
50501107833,42,55,50,41,281
50501107834,11,13,19,33,95
50501107835,17,15,10,0,87
50501107901,47,41,7,5,251
50501107902,81,41,10,5,294
50501107903,23,14,9,3,129
50501107904,34,43,54,28,315
50501107905,66,28,13,0,322
50501107906,78,48,17,0,336
50501107907,52,60,11,0,248
50501107908,83,51,24,5,331
50501107909,52,37,22,3,267
50501107910,52,23,9,0,274
50501107911,30,29,9,0,221
50501107912,56,41,17,4,278
50501107913,37,33,20,5,268
50501107914,0,0,0,0,0
50501107915,51,40,8,5,273
50501107916,39,33,8,0,185
50501107917,39,35,13,0,223
50501107918,30,34,21,0,178
50501107919,31,33,4,0,147
50501107920,27,37,10,0,172
50501107921,62,44,15,3,309
50501107922,42,25,0,6,228
50501107923,60,18,7,0,232
50501107924,0,0,0,0,0
50501107925,34,23,13,0,277
50501107926,38,38,10,0,300
50501107927,60,44,4,0,330
50501108001,67,44,12,3,245
50501108002,45,23,4,0,179
50501108003,27,31,4,6,203
50501108004,23,13,4,0,87
50501108005,33,30,11,0,253
50501108006,50,24,5,0,181
50501108007,63,44,24,0,292
50501108008,44,13,14,4,175
50501108009,30,14,0,0,122
50501108010,50,27,11,0,204
50501108011,48,39,5,0,223
50501108012,25,21,0,0,171
50501108013,24,15,9,0,153
50501108014,87,54,13,6,328
50501108015,38,28,6,0,162
50501108016,0,0,0,0,0
50501108017,43,21,4,0,157
50501108018,38,24,10,7,186
50501108019,52,42,9,0,281
50501108020,39,34,21,0,229
50501108021,38,28,7,5,211
50501108022,31,39,22,12,239
50501108023,39,16,0,0,188
50501108101,25,21,10,0,200
50501108102,29,17,6,3,224
50501108103,37,24,10,0,226
50501108104,0,0,0,0,0
50501108105,16,18,3,0,141
50501108106,31,24,12,5,233
50501108107,45,28,11,0,289
50501108108,31,20,6,0,199
50501108109,25,20,16,0,192
50501108110,31,20,0,3,203
50501108111,29,18,14,0,197
50501108112,27,17,9,0,224
50501108113,16,26,4,0,177
50501108114,40,34,16,8,252
50501108115,32,11,14,0,249
50501108116,0,0,0,0,0
50501108117,38,32,9,3,284
50501108118,17,28,0,0,168
50501108119,27,26,12,0,216
50501108120,21,17,16,0,145
50501108121,61,42,4,0,273
50501108122,15,13,4,0,117
50501108123,42,35,7,7,248
50501108124,28,19,4,4,141
50501108201,41,25,5,0,190
50501108202,49,36,26,6,257
50501108203,47,31,17,0,219
50501108204,30,45,10,0,209
50501108205,29,24,11,4,163
50501108206,88,46,28,0,339
50501108207,48,39,17,4,251
50501108208,30,29,16,0,157
50501108209,39,71,42,19,291
50501108210,28,29,6,5,167
50501108211,65,68,27,8,322
50501108212,39,49,14,0,216
50501108213,27,32,9,0,162
50501108214,33,28,4,3,186
50501108215,32,52,12,8,237
50501108216,49,40,8,6,174
50501108217,51,39,11,5,221
50501108218,36,48,9,7,220
50501108219,38,27,15,0,260
50501108220,53,30,19,0,239
50501108221,51,42,23,7,201
50501108222,46,47,25,7,225
50501108223,68,59,20,6,301
50501108224,49,39,18,0,256
50501108225,70,51,15,5,337
50501108301,38,21,8,0,188
50501108302,55,33,3,0,265
50501108303,49,14,4,0,214
50501108304,33,14,13,3,192
50501108305,56,24,10,7,249
50501108306,43,19,11,3,172
50501108307,26,18,4,0,146
50501108308,41,28,3,0,146
50501108309,0,0,0,0,0
50501108310,60,23,3,5,205
50501108311,30,17,8,4,150
50501108312,37,20,3,0,164
50501108313,38,11,5,0,113
50501108314,78,32,9,7,277
50501108315,18,21,3,0,119
50501108316,31,13,0,0,109
50501108317,49,38,13,0,250
50501108318,48,29,7,3,199
50501108319,21,17,0,6,128
50501108320,9,32,34,30,133
50501108321,37,18,5,5,221
50501108322,78,38,9,3,246
50501108323,28,19,7,0,165
50501108324,27,15,4,0,109
50501108325,58,24,4,11,245
50501108326,43,34,18,0,364
50501108327,26,23,4,0,154
50501108328,0,0,0,0,0
50501108329,0,0,0,0,0
50501108330,0,0,0,0,0
50501108331,31,7,3,0,141
50502108401,38,45,12,11,276
50502108402,40,37,10,4,236
50502108403,23,45,16,0,282
50502108404,40,30,13,3,348
50502108405,26,28,14,0,361
50502108406,24,13,8,0,152
50502108407,15,16,7,3,138
50502108408,18,21,9,3,148
50502108409,22,31,17,0,216
50502108410,16,34,14,0,202
50502108411,30,35,8,0,207
50502108412,45,29,9,3,415
50502108413,18,12,11,4,213
50502108414,24,13,9,0,292
50502108415,24,29,25,3,221
50502108416,25,15,21,0,261
50502108417,27,15,16,0,166
50502108418,33,35,16,4,276
50502108419,24,16,8,0,186
50502108420,39,15,10,4,202
50502108421,35,32,18,3,265
50502108422,0,0,0,0,0
50502108423,16,17,14,0,147
50502108424,15,20,11,0,135
50502108425,14,10,18,7,202
50502108426,13,8,11,0,161
50502108427,20,18,4,4,200
50502108428,21,20,9,4,215
50502108429,39,28,32,96,306
50502108430,18,17,15,9,194
50502108431,18,10,25,0,193
50502108432,34,24,8,0,177
50502108433,50,14,11,3,291
50502108434,34,19,9,4,322
50502108435,33,21,16,11,252
50502108436,19,16,7,3,257
50502108437,34,15,16,3,335
50502108501,13,16,11,0,150
50502108502,16,8,0,0,126
50502108503,21,10,16,0,296
50502108504,28,10,10,0,251
50502108505,22,3,12,3,174
50502108506,24,20,6,4,370
50502108507,21,15,7,0,303
50502108508,29,8,5,0,300
50502108509,15,8,7,0,150
50502108510,27,12,5,0,158
50502108511,12,19,4,5,117
50502108512,21,13,3,3,111
50502108513,34,29,5,7,265
50502108514,21,24,0,0,196
50502108515,28,24,11,3,217
50502108516,34,23,10,4,296
50502108517,19,25,0,4,294
50502108518,12,19,4,4,191
50502108519,22,14,9,0,289
50502108520,25,18,11,0,370
50502108521,31,20,5,3,358
50502108522,20,19,9,3,167
50502108523,26,25,11,9,285
50502108524,28,19,19,5,461
50502108525,20,22,11,6,177
50502108526,22,18,18,4,317
50502108527,19,8,5,0,306
50502108528,14,5,7,0,208
50502108529,22,12,9,3,301
50502108530,12,7,0,0,158
50502108531,20,27,5,7,185
50502108532,19,6,0,0,101
50502108533,0,0,0,0,0
50502108534,0,0,0,0,0
50502108535,25,28,7,0,186
50502108536,17,12,0,0,108
50502108537,32,22,4,0,199
50502108538,0,0,0,0,0
50502108539,24,16,0,4,194
50502108540,22,6,5,0,98
50502108541,26,10,0,0,124
50502108542,27,25,8,0,157
50502108543,28,15,3,0,162
50502108544,18,6,6,0,106
50502108701,0,0,0,0,0
50502108801,34,21,6,3,278
50502108802,6,0,0,0,12
50502108803,28,25,11,3,352
50502108804,23,20,16,0,284
50502108805,33,19,7,4,294
50502108806,43,28,3,7,238
50502108807,25,15,4,5,182
50502108808,28,14,9,0,239
50502108809,25,22,7,0,293
50502108810,44,20,3,4,354
50502108811,45,21,9,0,329
50502108812,30,10,8,3,254
50502108813,35,20,7,3,321
50502108814,68,26,9,0,397
50502108815,48,42,16,10,374
50502108816,62,23,6,5,315
50502108817,44,21,11,3,231
50502108818,57,49,16,7,515
50502108819,57,32,18,4,574
50502108820,28,27,3,0,329
50502108821,30,28,6,5,347
50502108822,51,34,15,10,419
50502108823,35,27,9,6,328
50502108824,40,28,50,42,480
50502108825,20,16,7,4,366
50502108826,25,23,11,7,285
50502108827,23,21,24,21,197
50502108828,37,24,10,4,360
50502108829,26,14,14,6,288
50502108830,46,30,7,4,346
50502108831,41,27,17,4,330
50502108832,17,30,38,53,284
50502108833,53,31,15,4,240
50502108834,57,38,21,7,318
50502108835,60,32,24,7,315
50502108901,56,50,18,8,351
50502108903,8,19,8,0,142
50502108904,0,0,0,0,0
50502108905,15,24,11,3,161
50502108906,21,34,9,0,200
50502108907,36,21,12,0,233
50502108909,47,47,33,3,374
50502108910,0,8,34,33,77
50502108911,43,15,15,0,191
50502108912,41,12,15,3,246
50502108913,50,47,53,28,338
50502108914,69,34,15,4,394
50502108915,22,7,4,0,73
50502108916,35,33,18,0,251
50502108917,43,33,22,0,242
50502108918,42,41,20,8,293
50502108919,15,4,0,0,95
50502108920,28,16,11,0,222
50502108921,43,15,18,3,337
50502108923,41,35,15,0,278
50502108924,42,20,7,0,263
50502108925,48,38,24,0,286
50502108926,59,28,9,0,428
50502108927,27,22,18,26,193
50502108928,0,0,0,0,0
50502108929,44,61,74,69,416
50502108930,52,41,43,11,342
50502108931,38,46,10,3,201
50502108932,29,38,29,0,272
50502108933,51,44,32,9,326
50502108934,27,15,10,0,95
50502108935,27,39,19,6,299
50502108937,0,0,0,0,0
50502108938,43,42,9,6,280
50502108939,21,27,13,0,169
50502108940,22,24,6,0,133
50502108941,51,51,26,0,338
50502108942,50,53,19,0,252
50502108943,54,50,20,4,303
50502108944,29,39,17,0,205
50502108945,22,21,3,0,101
50502108947,27,44,7,0,174
50502108948,52,63,17,3,321
50502108949,31,38,22,7,215
50502108950,28,38,20,0,236
50502108951,33,20,26,44,391
50502108952,58,30,11,8,244
50502108953,33,32,18,16,259
50502108954,17,18,3,4,139
50502108955,29,16,12,6,187
50502108956,17,10,6,0,160
50502108957,28,18,7,4,177
50502108958,20,56,67,71,282
50502108959,28,21,17,6,144
50502108960,22,19,9,3,126
50502109002,14,8,3,0,232
50502109003,20,23,4,4,151
50502109004,37,19,12,4,465
50502109005,41,19,15,4,448
50502109006,23,19,4,6,250
50502109007,38,31,12,4,409
50502109008,37,20,7,7,232
50502109009,31,16,10,6,308
50502109010,26,15,12,8,285
50502109011,18,23,8,4,165
50502109012,32,14,9,0,243
50502109013,37,21,12,0,448
50502109014,24,23,11,7,364
50502109016,46,23,15,4,488
50502109017,50,21,9,0,368
50502109019,25,16,8,5,298
50502109020,37,21,3,0,367
50502109021,38,18,12,0,368
50502109022,40,31,17,0,518
50502109023,39,31,20,5,524
50502109024,21,16,7,4,276
50502109025,40,23,18,3,375
50502109027,28,22,7,3,408
50502109028,31,15,8,0,450
50502109029,36,17,9,0,333
50502109030,34,17,9,3,361
50502109031,20,14,11,4,295
50502109032,21,10,9,3,237
50502109033,32,18,8,4,327
50502109034,22,9,0,0,203
50502109035,16,14,3,0,199
50502109036,30,12,3,0,300
50502109101,6,3,0,0,169
50502109201,50,24,9,6,335
50502109202,42,34,3,0,399
50502109203,60,37,5,3,408
50502109204,49,34,15,5,365
50502109205,38,19,9,0,361
50502109206,30,19,8,9,340
50502109207,60,19,20,4,441
50502109208,32,25,6,0,368
50502109209,42,26,7,0,417
50502109210,62,32,32,7,348
50502109211,52,34,21,0,306
50502109212,32,26,12,0,431
50502109213,36,26,12,0,264
50502109214,34,21,18,5,243
50502109215,21,15,9,22,286
50502109216,42,33,17,0,647
50502109217,66,33,16,0,409
50502109218,37,33,16,5,368
50502109219,47,28,7,4,422
50502109220,27,25,12,0,253
50502109221,41,26,11,8,396
50502109222,32,19,8,0,399
50502109223,35,22,12,0,309
50502109224,34,33,13,0,423
50502109225,36,21,14,4,308
50502109226,24,22,23,8,305
50502109227,32,30,8,0,272
50502109228,45,20,15,0,356
50502109229,33,13,9,4,205
50502109230,60,24,10,6,310
50502109231,36,27,14,9,325
50502109232,50,38,17,6,375
50502109301,27,9,5,3,381
50502109302,32,24,7,3,426
50502109303,50,38,24,4,249
50502109304,26,14,6,0,193
50502109305,32,21,21,0,226
50502109306,32,40,20,0,243
50502109307,32,30,19,0,228
50502109308,70,23,18,3,404
50502109309,14,11,7,0,265
50502109310,9,19,4,0,364
50502109311,20,9,0,0,271
50502109312,28,28,13,0,355
50502109313,16,14,5,0,300
50502109314,22,14,11,0,220
50502109315,30,30,12,5,239
50502109316,33,22,8,3,289
50502109317,52,32,9,5,336
50502109318,43,33,11,0,250
50502109319,19,19,10,0,162
50502109320,50,25,8,5,251
50502109321,57,26,15,6,285
50502109322,33,29,11,0,205
50502109323,34,29,19,8,185
50502109324,25,14,14,0,159
50502109325,22,25,4,0,161
50502109326,37,24,8,4,156
50502109327,64,26,11,5,508
50502109328,31,31,5,6,197
50502109329,83,59,14,0,576
50502109330,9,0,0,0,9
50502109401,33,37,23,3,158
50502109402,43,30,15,5,257
50502109403,78,75,19,0,404
50502109404,45,33,31,0,257
50502109405,54,57,14,5,350
50502109406,78,55,26,6,421
50502109407,25,15,7,0,214
50502109408,46,30,34,16,216
50502109409,61,41,14,0,288
50502109410,47,44,16,0,296
50502109411,40,43,23,8,241
50502109412,53,41,21,4,312
50502109413,20,20,13,0,147
50502109414,56,41,23,5,264
50502109415,33,22,13,12,205
50502109416,0,0,0,0,0
50502109417,56,44,39,10,274
50502109418,23,40,18,8,169
50502109419,35,40,17,3,196
50502109501,19,14,3,6,233
50502109502,17,6,7,4,279
50502109503,23,15,0,3,296
50502109504,15,12,14,0,200
50502109505,31,25,8,0,318
50502109506,29,14,10,3,315
50502109507,25,21,7,5,321
50502109508,32,18,5,5,338
50502109509,29,17,0,0,218
50502109510,30,30,4,3,266
50502109511,41,34,7,4,479
50502109512,35,19,11,0,294
50502109513,31,21,8,3,275
50502109514,45,20,16,5,387
50502109515,28,23,5,3,256
50502109516,32,18,0,0,340
50502109517,21,22,11,4,280
50502109518,28,12,8,0,189
50502109519,27,17,3,0,264
50502109520,38,19,11,10,307
50502109521,19,20,7,3,206
50502109522,38,20,22,13,242
50502109523,38,23,12,3,338
50502109524,29,16,13,3,280
50502109525,19,22,0,0,260
50502109526,30,20,11,4,280
50502109527,26,14,4,0,218
50502109528,27,22,8,30,311
50502109601,34,12,7,3,321
50502109602,11,31,57,36,208
50502109603,36,33,21,0,233
50502109604,44,33,21,4,240
50502109605,79,43,14,0,385
50502109606,24,25,20,5,179
50502109607,20,42,14,8,258
50502109608,50,22,23,6,499
50502109609,22,8,20,0,147
50502109610,50,29,17,3,223
50502109611,47,39,24,8,308
50502109612,59,36,23,8,328
50502109613,49,31,26,9,291
50502109614,37,19,6,3,220
50502109615,38,23,23,7,223
50502109616,63,33,33,12,338
50502109617,40,37,34,9,339
50502109618,68,41,23,8,368
50502109619,44,30,8,0,260
50502109620,56,17,28,13,302
50502109621,45,43,19,12,284
50502109622,16,8,3,6,116
50502109623,43,40,66,45,343
50502109624,143,99,48,12,729
50502109625,51,21,16,0,238
50502109626,40,45,17,3,249
50502109627,0,0,0,0,0
50502109628,61,56,27,12,320
50502109629,37,16,27,20,265
50502109630,38,32,30,9,259
50502109631,51,21,12,8,313
50502109701,20,10,7,3,131
50502109702,32,12,10,0,183
50502109703,23,16,5,6,177
50502109704,57,14,18,10,362
50502109705,37,26,12,7,283
50502109706,65,33,11,0,309
50502109707,23,18,15,7,195
50502109708,33,25,19,5,227
50502109709,31,31,12,6,274
50502109710,26,25,20,20,409
50502109711,30,30,12,6,218
50502109712,56,22,10,3,351
50502109713,52,44,8,10,425
50502109714,37,17,9,8,207
50502109715,57,38,14,8,393
50502109716,68,59,25,32,523
50502109717,35,14,5,4,345
50502109718,40,23,13,0,262
50502109719,37,23,10,9,364
50502109720,40,32,16,10,367
50502109721,39,35,10,5,308
50502109722,56,36,13,5,429
50502109723,27,18,17,3,455
50502109724,19,15,9,6,254
50502109725,32,21,0,5,166
50502109726,6,44,96,48,199
50502109727,40,35,9,8,299
50502109728,21,47,108,101,302
50502109729,28,24,21,6,216
50502109730,71,38,16,14,289
50502109731,49,26,12,0,288
50502109732,63,39,14,0,282
50502109733,70,49,18,4,323
50502109734,0,0,0,0,0
50502130101,33,24,6,0,149
50502130102,28,15,6,0,122
50502130103,24,8,12,4,146
50502130104,20,16,12,0,165
50502130105,34,17,9,0,168
50502130106,27,23,20,0,193
50502130107,0,0,0,0,0
50502130108,35,20,6,0,197
50502130109,31,28,16,3,257
50502130110,37,26,8,8,174
50502130111,52,34,19,0,239
50502130112,18,13,10,6,145
50502130113,5,3,5,0,51
50502130114,3,6,0,0,83
50502130115,24,19,12,0,135
50502130116,24,26,11,4,206
50502130117,31,24,14,3,248
50502130118,43,54,12,7,278
50502130119,52,40,11,0,240
50502130120,40,37,7,6,157
50502130121,39,27,9,4,169
50502130122,22,19,12,5,128
50502130123,36,27,30,16,225
50502130124,44,34,12,6,219
50502130125,34,11,6,3,195
50502130126,20,17,7,3,169
50502130127,38,21,18,3,237
50502130128,40,32,31,15,291
50502130129,38,20,28,4,268
50502130130,33,16,21,12,255
50502130131,34,10,8,0,142
50502130132,21,14,7,3,155
50502130133,18,17,4,4,118
50502130201,55,27,11,0,299
50502130202,10,15,10,6,132
50502130203,51,25,27,10,314
50502130204,62,37,17,13,343
50502130205,30,16,18,3,244
50502130206,22,28,20,8,268
50502130207,21,11,14,5,138
50502130208,27,26,13,6,236
50502130209,30,33,10,3,232
50502130210,37,18,15,8,277
50502130211,25,20,12,10,236
50502130212,27,26,19,7,292
50502130213,87,45,17,9,421
50502130214,29,34,15,6,217
50502130215,43,42,47,26,249
50502130216,44,19,15,11,303
50502130217,35,15,25,6,242
50502130218,33,25,15,4,317
50502130219,39,26,21,8,272
50502130220,27,36,23,5,277
50502130221,41,47,16,5,399
50502130222,54,25,20,7,219
50502130223,24,23,16,0,275
50502130224,37,34,21,6,306
50502130225,27,33,26,3,293
50502130226,37,30,12,11,282
50503109801,42,31,9,0,222
50503109802,35,27,7,0,182
50503109803,46,35,14,7,206
50503109804,16,15,7,0,131
50503109805,33,14,10,0,149
50503109806,22,17,8,0,153
50503109807,15,10,3,0,155
50503109808,12,6,5,0,114
50503109809,12,9,6,0,115
50503109810,21,19,7,4,193
50503109811,14,8,3,0,135
50503109812,15,8,3,5,87
50503109813,9,13,11,0,84
50503109814,22,29,15,0,200
50503109815,17,16,9,0,145
50503109816,24,3,5,0,103
50503109817,18,8,3,0,140
50503109818,0,0,0,0,0
50503109819,31,18,11,8,195
50503109820,40,30,6,0,247
50503109821,39,23,5,0,203
50503109822,43,18,8,0,238
50503109823,34,21,8,4,200
50503109824,42,21,7,5,202
50503109825,39,20,5,0,186
50503109826,14,3,0,0,97
50503109827,31,13,3,0,177
50503109828,32,20,4,0,204
50503109829,39,18,3,4,187
50503109901,15,43,106,21,237
50503109902,40,24,0,0,331
50503109903,3,34,84,92,211
50503109904,30,10,9,0,147
50503109905,35,21,4,4,236
50503109906,27,4,3,0,202
50503109907,38,22,9,0,235
50503109908,0,0,0,0,0
50503109910,29,14,8,0,221
50503109911,9,9,0,0,85
50503109913,20,13,3,0,167
50503109915,26,14,3,0,266
50503109916,13,13,8,0,146
50503109917,21,18,5,0,210
50503109918,21,11,3,0,204
50503109919,21,19,6,4,231
50503109920,9,6,5,0,89
50503109921,30,14,9,3,206
50503109923,24,9,8,0,155
50503109925,31,18,6,0,278
50503109929,33,26,11,0,268
50503109930,29,11,6,0,162
50503109931,26,14,3,0,182
50503109932,32,22,16,0,234
50503109933,21,13,0,0,174
50503109934,8,57,83,77,241
50503109936,14,6,4,0,241
50503109937,26,19,14,0,212
50503109938,41,9,4,0,187
50503109939,17,8,3,3,125
50503109940,23,14,12,0,250
50503109941,13,4,4,0,126
50503109943,34,9,0,0,229
50503109944,10,14,11,0,265
50503109945,19,15,0,0,219
50503109946,12,0,0,4,132
50503109948,16,10,0,0,192
50503109949,39,16,8,0,292
50503109950,33,25,9,3,209
50503109952,23,10,0,0,197
50503109953,18,12,3,6,187
50503109954,25,15,4,0,225
50503109955,18,11,0,0,207
50503109956,21,12,4,0,190
50503109957,11,10,4,0,233
50503109958,16,0,3,0,130
50503109959,17,9,0,0,133
50503109960,40,14,7,0,205
50503109961,14,8,0,0,192
50503109962,17,3,0,0,145
50503109963,27,11,5,0,191
50503109964,19,8,4,0,148
50503109965,19,3,5,0,144
50503109966,20,11,7,0,143
50503109967,0,0,0,0,0
50503110001,44,13,3,0,262
50503110002,29,20,5,0,229
50503110005,19,13,0,0,205
50503110006,17,9,4,3,211
50503110008,25,0,0,0,235
50503110009,14,17,3,0,215
50503110010,26,19,6,0,259
50503110011,31,15,5,0,273
50503110012,0,0,0,0,3
50503110013,19,3,3,0,104
50503110014,48,28,3,4,283
50503110015,19,17,4,0,195
50503110016,45,21,7,5,278
50503110017,50,23,9,0,229
50503110018,51,20,7,0,239
50503110019,31,13,8,0,223
50503110020,64,23,5,0,323
50503110024,38,11,3,0,292
50503110025,21,12,3,0,262
50503110026,31,14,4,0,171
50503110028,17,5,0,0,213
50503110029,32,19,3,0,184
50503110030,33,11,0,0,232
50503110031,43,8,6,0,471
50503110032,24,4,0,0,259
50503110033,17,12,0,0,288
50503110034,0,3,0,0,135
50503110035,8,0,0,0,200
50503110036,14,3,0,0,214
50503110037,58,47,22,3,338
50503110038,5,0,0,0,154
50503110039,21,4,0,0,283
50503110040,16,7,0,0,211
50503110041,13,11,3,0,118
50503110042,24,4,0,0,214
50503110043,19,5,0,0,137
50503110044,16,3,0,0,213
50503110045,23,10,5,0,248
50503110046,5,4,0,0,98
50503110101,9,12,0,0,117
50503110102,19,12,8,0,146
50503110103,124,66,28,3,1203
50503110104,29,13,9,0,213
50503110105,13,13,0,0,147
50503110108,25,10,3,3,239
50503110109,28,8,8,0,226
50503110110,49,15,3,0,275
50503110111,44,15,0,0,301
50503110115,39,17,0,0,229
50503110116,34,18,4,0,250
50503110117,28,10,7,0,180
50503110118,27,14,5,0,216
50503110119,22,8,0,0,129
50503110120,36,16,3,0,169
50503110121,14,3,8,0,116
50503110122,33,8,4,0,208
50503110123,24,15,5,0,237
50503110124,28,10,7,0,161
50503110125,21,4,0,0,116
50503110126,30,9,0,0,164
50503110127,9,0,5,0,162
50503110128,12,14,0,0,183
50503110129,42,14,5,0,228
50503110130,17,9,6,0,145
50503110131,0,0,0,0,8
50503110132,20,20,8,3,214
50503110133,24,10,0,3,167
50503110134,41,18,15,0,229
