SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
50403106005,81,7,6,0,0,0,0,93
50403106006,41,13,0,0,0,0,0,60
50403106007,24,12,0,0,0,0,0,35
50403106008,22,0,0,0,0,0,0,27
50403106102,102,26,0,0,0,0,0,130
50403106103,0,0,0,0,0,0,0,0
50403106104,75,16,3,0,0,0,0,98
50403106105,80,12,0,0,0,0,0,97
50403106106,35,9,3,0,0,0,0,50
50403106108,41,3,0,0,0,0,0,48
50403106109,129,21,6,0,0,0,0,154
50403106110,25,3,0,0,0,0,0,34
50403106111,20,0,0,0,0,0,0,23
50403106112,30,5,0,0,0,0,0,42
50403106113,26,7,0,0,0,0,0,37
50403106114,0,0,0,0,0,0,0,0
50403106201,22,3,0,0,0,0,0,29
50403106202,174,25,8,3,0,0,0,209
50403106203,35,7,0,0,0,0,6,45
50403106204,52,10,5,3,0,0,0,71
50403106205,42,6,3,0,0,0,3,62
50403106206,38,4,0,0,0,0,0,34
50403106207,564,78,14,15,0,0,0,668
50403106208,24,4,0,0,0,0,0,25
50403106209,41,5,0,0,0,0,0,43
50403106210,18,0,3,0,0,0,0,17
50403106211,26,3,3,0,0,0,0,30
50403106212,27,10,3,0,0,0,0,41
50403106213,28,5,3,0,0,0,0,36
50403106214,21,0,0,0,0,0,0,22
50403106215,41,4,3,0,0,0,0,52
50403106216,71,13,3,3,0,0,0,84
50403106217,63,8,5,0,0,0,0,72
50403106218,29,10,3,0,0,0,0,38
50403106219,36,3,0,4,0,0,0,48
50403106220,46,7,0,0,0,0,0,50
50403106301,0,0,0,0,0,0,0,0
50403106401,0,0,0,0,0,0,0,0
50403106501,0,0,0,0,0,0,0,0
50403106502,40,8,0,0,0,0,0,46
50403106503,31,4,0,0,0,0,0,38
50403106504,30,5,0,0,0,0,0,36
50403106505,52,11,0,0,0,0,0,65
50403106506,30,4,0,0,0,0,0,39
50403106507,56,14,4,0,0,0,0,70
50403106508,57,9,4,0,0,0,0,67
50403106509,46,3,4,0,0,0,0,52
50403106510,8,4,0,0,0,0,0,10
50403106511,32,4,4,4,0,0,0,39
50403106512,34,4,0,0,0,0,0,43
50403106513,47,11,7,0,0,0,0,60
50403106514,33,3,3,0,0,0,0,37
50403106601,23,5,4,0,0,0,0,28
50403106602,13,7,0,0,0,0,0,20
50403106603,23,9,0,0,0,0,0,32
50403106604,19,6,0,0,0,0,4,30
50403106605,25,9,0,0,0,0,0,32
50403106606,25,8,0,0,0,0,0,33
50403106607,24,13,0,0,0,0,0,38
50403106608,47,8,3,0,0,0,0,57
50403106609,26,11,3,0,0,0,0,35
50403106610,21,0,0,0,0,0,0,17
50403106611,30,9,0,0,0,0,0,35
50403106615,68,10,0,0,0,0,0,74
50403106616,27,3,0,0,0,0,0,33
50403106617,0,5,0,0,0,0,0,3
50403106618,0,0,0,0,0,0,0,0
50403106619,26,13,0,0,0,0,0,36
50403106620,48,8,0,0,0,0,0,51
50403106621,51,14,4,0,0,0,0,78
50403106622,35,7,0,0,0,0,0,44
50403106623,0,0,0,0,0,0,0,0
50403106624,14,6,0,0,0,0,0,21
50403106625,18,6,7,0,0,0,0,26
50403106626,26,8,0,0,0,0,0,27
50403106627,27,6,0,0,0,0,0,38
50403106628,19,5,0,0,0,0,0,30
50403106701,39,13,6,0,0,0,0,55
50403106702,24,3,5,0,0,0,0,28
50403106703,21,0,3,0,0,0,0,31
50403106704,56,5,0,5,0,0,0,66
50403106705,51,6,0,0,0,0,0,56
50403106706,24,9,0,0,0,0,0,37
50403106707,20,3,0,0,0,0,0,20
50403106708,52,11,4,0,0,0,0,63
50403106709,47,3,0,0,0,0,4,55
50403106711,26,9,5,0,0,0,0,40
50403106712,22,5,4,0,0,0,0,39
50403106713,36,7,7,0,0,0,0,53
50403106714,23,8,0,0,0,0,0,31
50403106715,39,18,8,0,0,0,0,59
50403106716,59,10,5,0,0,0,0,70
50403106717,22,12,0,0,0,0,0,36
50403106718,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0
50403106720,18,5,0,0,0,0,0,22
50403106721,71,25,4,0,0,0,0,96
50403106722,42,5,0,0,0,0,0,48
50403106801,34,0,3,0,0,0,0,44
50403106802,38,7,5,0,0,0,0,43
50403106803,26,3,0,0,0,0,0,32
50403106804,52,8,0,0,0,0,0,64
50403106807,56,7,0,0,0,0,0,62
50403106808,27,9,0,0,0,0,0,34
50403106809,126,18,7,0,0,0,0,150
50403106811,28,3,0,0,4,0,0,35
50403106812,30,9,0,0,0,0,0,37
50403106813,55,17,3,0,0,0,0,68
50403106814,31,0,5,0,0,0,0,36
50403106815,70,4,3,0,0,0,0,77
50403106817,3,3,0,0,0,0,0,9
50403106819,102,14,3,0,0,0,0,122
50403106821,64,25,0,3,0,0,0,91
50403106822,84,35,8,0,0,0,0,125
50403106823,0,0,0,0,0,0,0,0
50403106824,42,14,10,0,0,0,0,67
50403106825,63,13,6,0,0,0,0,78
50403106826,61,14,4,0,0,0,0,86
50403106827,35,15,3,0,0,0,0,59
50403106828,58,22,5,0,0,0,0,89
50403106829,105,20,0,5,0,0,5,135
50403106830,19,0,0,0,0,0,0,18
50403106831,53,4,4,0,0,0,0,68
50403106832,38,6,4,0,0,0,0,52
50403106833,101,15,8,0,0,0,0,126
50403106901,0,0,0,0,0,0,0,0
50403129801,18,6,0,0,0,0,0,32
50403129802,69,11,0,3,0,0,0,80
50403129803,41,7,0,0,0,0,0,45
50403129804,39,6,4,0,0,0,0,54
50403129805,65,17,7,0,0,0,0,95
50403129806,43,8,0,0,0,0,0,53
50403129807,47,11,5,0,0,0,0,60
50403129808,73,18,0,0,0,0,0,88
50403129809,77,12,6,0,0,0,0,95
50403129810,35,0,0,0,0,0,0,37
50403129811,15,0,0,0,0,0,0,15
50403129812,113,14,5,3,0,0,0,135
50403129813,57,9,7,0,0,0,0,75
50403129814,41,8,0,0,0,0,0,52
50403129815,74,16,4,0,0,0,0,95
50403129816,55,12,3,0,0,0,0,70
50403129817,71,8,5,0,0,0,0,87
50403129818,59,3,3,3,0,0,0,73
50403129819,50,6,0,0,0,0,0,62
50403129820,64,12,0,0,0,0,0,81
50403129821,82,12,8,0,0,0,0,104
50403129822,0,0,0,0,0,0,0,0
50403129823,53,9,5,0,0,0,0,68
50403129824,54,23,0,4,0,0,0,78
50403129825,73,14,3,0,0,0,0,88
50403129826,52,7,3,4,0,0,0,69
50403129827,72,18,3,0,0,0,0,92
50403129828,40,8,0,0,0,0,0,48
50403129829,67,11,3,0,0,0,0,90
50403129830,32,6,0,0,0,0,0,43
50403129831,68,18,3,0,0,0,0,88
50403129832,80,10,5,0,0,0,0,100
50403129833,60,10,6,5,0,0,0,75
50403129901,39,8,0,0,0,0,0,50
50403129902,49,7,3,4,0,0,0,64
50403129903,88,14,3,6,0,0,0,104
50403129904,91,10,0,4,0,0,0,101
50403129905,45,16,0,0,0,0,0,65
50403129906,26,4,0,0,0,0,0,33
50403129907,40,10,5,0,0,0,0,46
50403129908,69,11,5,0,0,0,0,90
50403129909,47,6,0,0,4,0,0,59
50403129910,20,4,3,5,0,0,0,35
50403129911,25,4,0,0,0,0,0,31
50403129912,76,16,6,0,0,0,0,94
50403129913,58,7,6,0,0,0,0,73
50403129914,13,0,0,0,0,0,0,13
50403129915,60,17,7,0,0,0,0,88
50403129916,53,6,0,0,0,0,0,57
50403129917,82,20,3,0,0,0,0,103
50403129918,36,9,5,0,0,0,0,45
50403129919,95,9,6,0,0,0,0,113
50403129920,44,3,3,0,0,0,0,58
50403129921,75,13,6,3,0,0,0,98
50403129922,51,5,3,0,0,0,0,57
50403129923,52,12,0,3,0,0,0,64
50403129924,83,19,8,0,0,0,0,104
50403129925,97,9,3,0,0,0,0,115
50403130001,109,24,10,3,0,0,0,148
50403130002,33,13,3,0,0,0,0,49
50403130003,31,7,8,0,0,0,0,48
50403130004,28,6,3,0,0,0,0,35
50403130005,16,5,0,0,0,0,0,26
50403130006,0,0,0,0,0,0,0,0
50403130007,20,3,0,0,0,0,0,23
50403130008,24,3,0,0,0,0,0,33
50403130009,35,12,0,0,0,0,0,53
50403130010,44,14,3,7,0,0,0,63
50403130011,45,5,0,0,0,0,0,48
50403130012,29,12,3,0,0,0,0,48
50403130013,62,4,4,0,0,0,0,72
50403130014,38,5,3,0,0,0,0,37
50403130015,51,10,3,0,0,0,0,68
50403130016,42,13,4,0,0,0,0,59
50403130017,44,18,4,0,0,0,0,64
50403130018,46,13,7,0,0,0,0,65
50403130019,24,3,7,0,0,0,0,36
50403130020,35,6,3,0,0,0,0,45
50403130021,39,6,5,0,0,0,0,53
50403130022,21,3,4,0,0,0,0,28
50403130023,50,20,9,0,0,0,0,86
50403130024,36,12,4,0,0,0,0,54
50403130025,18,3,0,0,0,0,0,20
50403130026,56,16,7,0,0,0,0,85
50403130027,3,0,0,0,0,0,0,3
50403130028,33,8,5,4,0,0,0,45
50403130029,19,0,0,0,0,0,0,21
50403130030,29,7,3,0,0,0,0,37
50403130031,44,8,7,0,0,0,0,61
50403130032,59,6,4,0,0,0,3,73
50403130033,0,0,0,0,0,0,0,0
50403130034,26,10,4,0,0,0,0,37
50403130035,50,10,8,0,0,0,0,64
50403130036,40,3,3,0,0,0,0,48
50403130037,30,3,0,0,0,0,0,35
50403130038,82,14,6,3,0,0,0,105
50403130039,59,19,5,0,0,0,0,86
50403130040,21,8,5,0,0,0,0,30
50403130041,46,17,0,0,0,0,0,60
50403130042,55,12,0,0,0,0,0,77
50403130043,36,4,0,0,0,0,0,44
50403130044,20,7,4,0,0,0,4,31
50403130045,62,15,0,0,0,0,0,75
50403130046,10,7,0,0,0,0,0,15
50403130047,30,11,5,0,0,0,0,45
50403130048,52,9,6,0,0,0,0,61
50403130049,93,25,10,0,0,0,0,125
50501107001,27,4,6,0,0,0,0,29
50501107002,49,11,0,0,0,0,0,60
50501107003,25,3,0,0,0,0,0,34
50501107004,59,8,3,0,0,0,0,73
50501107005,45,16,3,0,0,0,0,59
50501107006,47,6,0,0,0,0,0,61
50501107007,63,13,8,0,0,0,0,81
50501107008,104,25,6,0,0,0,0,138
50501107009,34,8,3,0,0,0,0,44
50501107010,27,4,0,0,0,0,0,33
50501107011,23,8,0,0,0,0,0,29
50501107012,33,11,0,0,0,0,0,42
50501107013,29,7,0,0,0,0,0,36
50501107014,70,14,3,0,0,0,0,85
50501107015,59,10,3,0,0,0,0,74
50501107016,48,9,0,0,0,0,0,55
50501107017,47,3,0,0,0,0,0,55
50501107018,60,13,0,0,0,0,0,76
50501107019,29,7,0,0,0,0,0,37
50501107020,66,7,0,0,0,0,0,73
50501107021,43,8,0,0,0,0,0,52
50501107022,29,3,0,0,0,0,0,31
50501107023,0,0,0,0,0,0,0,0
50501107024,31,0,0,0,0,0,0,34
50501107101,59,11,0,0,0,0,0,68
50501107102,51,11,3,0,0,0,0,66
50501107103,48,11,3,0,0,0,0,62
50501107104,64,9,0,0,0,0,0,74
50501107105,68,12,3,0,0,0,0,84
50501107106,16,0,3,0,0,0,4,22
50501107107,52,5,0,0,0,0,0,55
50501107108,39,4,0,0,0,0,0,50
50501107109,20,4,5,0,0,0,0,28
50501107110,64,6,6,0,0,0,0,77
50501107111,43,0,0,0,0,0,0,49
50501107112,53,7,4,0,0,0,0,69
50501107113,58,5,0,0,0,0,0,61
50501107114,66,6,0,0,0,0,0,73
50501107115,49,3,0,0,0,0,0,50
50501107116,77,14,0,0,0,0,0,93
50501107117,60,15,8,0,0,0,0,85
50501107118,43,7,3,0,0,0,0,55
50501107119,54,6,0,0,0,0,0,65
50501107120,49,9,0,0,0,0,0,55
50501107121,39,3,0,0,0,0,0,42
50501107122,53,5,3,0,0,0,0,65
50501107123,73,7,0,0,0,0,0,81
50501107124,63,10,3,0,0,0,0,78
50501107125,0,0,0,0,0,0,0,0
50501107126,49,11,0,0,0,0,0,60
50501107127,61,5,0,0,0,0,0,69
50501107128,46,7,0,0,0,0,0,52
50501107129,34,25,3,0,0,0,0,61
50501107130,26,10,4,0,0,0,0,43
50501107131,35,5,0,0,0,0,0,38
50501107132,40,11,0,0,0,0,0,54
50501107133,15,5,0,0,0,0,0,15
50501107134,68,7,3,0,0,0,0,77
50501107135,68,12,0,0,0,0,0,78
50501107201,47,0,0,0,0,0,0,46
50501107202,31,3,0,0,0,0,0,39
50501107203,37,0,0,0,0,0,0,42
50501107204,68,10,4,0,0,0,0,81
50501107205,96,15,3,0,0,0,0,110
50501107206,78,13,3,0,0,0,0,92
50501107207,59,6,0,0,0,0,0,78
50501107208,52,5,0,0,0,0,0,62
50501107209,41,10,0,0,0,0,0,55
50501107210,57,10,4,0,0,0,0,72
50501107211,33,7,0,0,0,0,0,43
50501107212,57,8,0,0,0,0,0,65
50501107213,59,9,0,0,0,0,0,68
50501107214,50,10,0,0,0,0,0,57
50501107215,105,18,0,0,0,0,0,123
50501107216,87,9,6,3,0,0,0,101
50501107217,81,4,0,0,0,0,0,82
50501107218,58,15,4,3,0,0,0,69
50501107219,62,11,3,0,0,0,0,83
50501107220,70,9,0,0,0,0,0,87
50501107221,29,4,0,0,0,0,0,29
50501107222,42,4,3,0,0,0,0,40
50501107223,75,7,0,0,0,0,0,83
50501107224,71,14,6,0,0,0,0,89
50501107225,55,6,0,0,0,0,0,62
50501107226,76,4,0,0,0,0,0,89
50501107227,63,6,0,0,0,0,0,67
50501107228,87,12,3,0,0,0,0,107
50501107229,33,3,3,0,0,0,0,38
50501107230,32,3,0,0,0,0,0,39
50501107231,90,8,3,0,0,0,0,104
50501107232,82,6,5,0,0,0,0,89
50501107233,61,6,0,0,0,0,0,66
50501107234,44,7,0,0,0,0,0,52
50501107301,48,5,4,0,0,0,0,51
50501107302,45,11,0,0,0,0,0,62
50501107303,47,7,4,0,0,0,0,59
50501107304,49,12,3,0,0,0,0,61
50501107305,40,4,6,0,0,0,0,49
50501107306,23,3,0,0,0,0,0,25
50501107307,39,4,4,0,0,0,0,46
50501107308,46,12,0,0,0,0,0,62
50501107309,34,15,0,0,0,0,0,42
50501107310,60,5,4,0,0,0,0,76
50501107311,65,7,3,0,0,0,0,77
50501107312,23,0,0,0,0,0,0,21
50501107313,37,7,0,0,0,0,0,37
50501107314,55,5,3,0,0,0,0,63
50501107315,42,10,0,0,0,0,0,54
50501107316,46,8,4,0,0,0,0,53
50501107317,58,12,0,4,0,0,0,69
50501107318,44,7,5,0,0,0,0,55
50501107319,51,7,5,0,0,0,0,60
50501107320,46,5,0,0,0,0,4,53
50501107321,70,10,0,0,0,0,0,79
50501107322,19,7,0,0,0,0,0,28
50501107323,34,7,0,0,0,0,0,35
50501107324,30,3,0,0,0,0,0,40
50501107325,35,3,0,0,0,0,0,39
50501107326,43,9,0,0,0,0,0,53
50501107327,51,11,0,0,0,0,0,62
50501107328,36,9,3,0,0,0,0,43
50501107329,32,4,0,0,0,0,0,38
50501107330,38,3,0,0,0,0,0,46
50501107331,51,12,5,0,0,0,0,67
50501107332,24,3,0,0,0,0,0,27
50501107333,0,0,0,0,0,0,0,0
50501107334,33,7,0,0,0,0,0,40
50501107335,63,8,4,0,0,0,0,76
50501107401,41,4,0,3,0,0,0,45
50501107402,60,13,4,0,0,0,0,80
50501107403,68,4,0,0,0,0,0,75
50501107404,67,14,0,0,0,0,0,83
50501107405,67,13,4,0,0,0,0,85
50501107406,50,9,0,0,0,0,0,59
50501107407,24,8,3,0,0,0,0,35
50501107408,44,8,0,0,0,0,0,58
50501107409,44,14,5,0,0,0,0,64
50501107410,28,5,6,0,0,0,0,38
50501107411,43,8,0,0,0,0,0,60
50501107412,67,8,0,0,0,0,0,77
50501107413,36,10,5,0,0,0,0,41
50501107414,66,14,5,0,0,0,0,86
50501107415,50,10,0,0,0,0,0,62
50501107416,66,23,8,0,0,0,0,95
50501107417,45,8,0,0,0,0,0,57
50501107418,37,6,3,0,0,0,0,48
50501107419,53,8,4,0,0,0,0,67
50501107420,53,9,6,0,0,0,0,67
50501107421,54,5,0,0,0,0,0,59
50501107501,85,14,3,0,0,0,0,99
50501107502,51,7,0,0,0,0,0,58
50501107503,66,4,4,0,0,0,0,77
50501107504,57,8,5,0,0,0,0,63
50501107505,47,0,3,0,0,0,0,55
50501107506,79,12,4,0,0,0,0,94
50501107507,22,0,0,0,0,0,0,32
50501107508,33,4,0,0,0,0,0,44
50501107509,58,5,5,0,0,0,0,61
50501107510,87,11,0,0,0,0,0,102
50501107511,76,8,0,0,0,0,0,85
50501107512,64,11,0,0,0,0,0,80
50501107513,70,15,0,0,0,0,0,84
50501107514,43,0,0,0,0,0,0,39
50501107515,51,3,0,0,0,0,0,55
50501107516,59,3,4,0,0,0,0,63
50501107517,37,4,0,0,0,0,0,43
50501107518,70,3,3,0,0,0,0,79
50501107519,37,0,0,0,0,0,0,39
50501107520,98,7,4,0,0,0,0,113
50501107521,65,9,4,0,0,0,0,73
50501107522,82,13,0,0,0,0,0,98
50501107523,71,13,0,0,0,0,0,82
50501107601,40,8,0,0,0,0,0,46
50501107602,46,15,0,0,0,0,0,63
50501107603,77,7,0,0,0,0,0,79
50501107604,57,7,0,0,0,0,0,65
50501107606,34,11,0,0,0,0,0,45
50501107607,34,3,0,0,0,0,0,36
50501107608,72,13,3,0,0,0,0,89
50501107609,96,12,0,0,0,0,0,103
50501107611,204,23,8,0,0,0,0,232
50501107612,146,20,4,3,0,0,0,179
50501107613,0,0,0,0,0,0,0,0
50501107614,238,27,3,0,0,0,0,277
50501107615,0,0,0,0,0,0,0,0
50501107616,189,27,4,0,0,0,0,225
50501107617,189,38,3,0,0,0,0,230
50501107701,0,0,0,0,0,0,0,0
50501107702,25,3,3,0,0,0,0,36
50501107703,18,7,0,0,0,0,0,27
50501107704,16,4,0,0,0,0,0,23
50501107705,9,0,0,0,0,0,0,11
50501107706,47,6,0,0,0,0,0,56
50501107707,40,9,0,0,0,0,0,45
50501107708,64,4,5,0,0,0,0,71
50501107709,20,8,3,0,0,0,0,34
50501107710,41,0,0,0,0,0,0,42
50501107711,29,11,3,3,0,0,0,41
50501107712,50,9,0,0,0,0,0,63
50501107713,17,5,0,0,0,0,0,20
50501107714,18,6,0,0,0,0,0,26
50501107715,15,4,0,0,0,0,0,19
50501107716,0,0,0,0,0,0,0,0
50501107717,19,3,0,0,0,0,0,29
50501107718,27,4,0,0,0,0,0,33
50501107719,16,7,0,0,0,0,0,22
50501107720,45,10,8,0,0,0,0,62
50501107721,55,7,0,0,0,0,0,68
50501107722,49,7,0,0,0,0,0,58
50501107723,71,7,0,3,0,0,0,78
50501107724,51,10,0,0,0,0,0,62
50501107725,60,5,0,0,0,0,0,63
50501107726,26,12,0,0,0,0,0,36
50501107727,56,12,3,0,0,0,0,72
50501107728,38,4,0,0,0,0,0,45
50501107729,33,9,4,0,0,0,0,44
50501107730,37,5,0,0,0,0,0,49
50501107731,50,10,0,0,0,0,0,61
50501107732,27,3,0,0,0,0,0,22
50501107733,0,0,0,0,0,0,0,0
50501107734,0,0,0,0,0,0,0,0
50501107735,34,12,0,0,0,0,0,42
50501107736,81,11,6,0,0,0,0,101
50501107801,74,10,0,0,0,0,0,83
50501107802,48,7,0,0,0,0,0,60
50501107803,57,5,0,0,0,0,0,60
50501107804,49,6,0,0,0,0,0,58
50501107805,60,11,0,0,0,0,0,69
50501107806,51,6,0,0,0,0,0,62
50501107807,80,5,4,0,0,0,0,87
50501107808,82,7,0,0,0,0,0,82
50501107809,36,8,0,0,0,0,0,48
50501107810,27,0,0,0,0,0,0,31
50501107811,61,8,3,0,0,0,0,74
50501107812,71,11,0,0,0,0,0,89
50501107813,43,5,0,0,0,0,0,45
50501107814,33,4,4,4,0,0,0,46
50501107815,46,7,0,0,0,0,0,60
50501107816,35,5,0,0,0,0,0,43
50501107817,48,10,0,0,0,0,0,59
50501107818,46,11,0,0,0,0,0,64
50501107819,46,6,0,0,0,0,0,52
50501107820,35,0,0,0,0,0,0,36
50501107821,69,12,0,0,0,0,0,84
50501107822,31,3,0,0,0,0,0,34
50501107823,75,9,0,3,0,0,0,89
50501107824,52,9,0,0,0,0,0,65
50501107825,32,7,0,0,0,0,0,40
50501107826,0,0,0,0,0,0,0,0
50501107827,38,11,3,0,0,0,0,52
50501107828,30,3,5,0,0,0,0,38
50501107829,42,10,3,0,0,0,0,56
50501107830,41,7,0,0,0,0,0,52
50501107831,23,5,0,0,0,0,0,29
50501107832,0,0,0,0,0,0,0,0
50501107833,53,0,3,0,0,0,0,53
50501107834,0,0,0,0,0,0,0,0
50501107835,16,10,0,0,0,0,0,26
50501107901,70,3,0,0,0,0,0,81
50501107902,66,14,0,0,0,0,0,76
50501107903,28,4,7,0,0,0,0,33
50501107904,46,4,0,0,0,0,0,55
50501107905,69,14,3,0,0,0,0,85
50501107906,90,13,0,0,0,0,0,105
50501107907,46,10,0,0,0,0,0,65
50501107908,73,13,0,0,0,0,0,85
50501107909,66,6,3,0,0,0,0,69
50501107910,75,12,0,0,0,0,0,89
50501107911,48,3,0,0,0,0,0,58
50501107912,51,18,0,0,0,0,0,69
50501107913,46,9,0,0,0,0,0,53
50501107914,0,0,0,0,0,0,0,0
50501107915,50,13,0,0,0,0,0,64
50501107916,34,7,5,0,0,0,0,43
50501107917,45,7,3,0,0,0,0,64
50501107918,31,0,0,0,0,0,0,33
50501107919,30,4,0,0,0,0,0,36
50501107920,35,5,0,0,0,0,0,46
50501107921,79,10,4,4,0,0,0,92
50501107922,50,11,3,0,0,0,0,64
50501107923,57,12,0,0,0,0,0,65
50501107924,0,0,0,0,0,0,0,0
50501107925,61,18,0,0,0,0,0,82
50501107926,57,15,3,0,0,0,0,82
50501107927,83,18,0,0,0,0,0,101
50501108001,48,8,0,0,0,0,0,62
50501108002,42,4,3,0,0,0,0,55
50501108003,50,6,0,0,0,0,0,61
50501108004,21,3,0,0,0,0,0,23
50501108005,60,14,0,0,0,0,0,69
50501108006,47,6,0,0,0,0,0,48
50501108007,56,9,7,0,0,0,0,74
50501108008,46,3,0,0,0,0,0,49
50501108009,29,5,0,0,0,0,0,35
50501108010,58,3,3,0,0,0,0,65
50501108011,41,15,6,0,0,0,0,60
50501108012,42,8,0,0,0,0,0,49
50501108013,29,9,0,0,0,0,0,39
50501108014,65,12,0,0,0,0,0,80
50501108015,45,3,0,0,0,0,0,49
50501108016,0,0,0,0,0,0,0,0
50501108017,44,4,0,0,0,0,0,50
50501108018,43,12,0,0,0,0,0,48
50501108019,56,17,0,0,0,0,0,78
50501108020,60,9,0,0,0,0,0,76
50501108021,50,11,0,0,0,0,0,60
50501108022,42,9,0,0,0,0,0,54
50501108023,50,3,0,0,0,0,0,53
50501108101,45,3,0,0,0,0,0,51
50501108102,34,5,3,0,0,0,0,42
50501108103,55,8,0,0,0,0,0,60
50501108104,0,0,0,0,0,0,0,0
50501108105,36,11,0,0,0,0,0,48
50501108106,51,13,0,0,0,0,0,61
50501108107,66,5,3,0,0,0,0,79
50501108108,46,12,0,0,0,0,0,56
50501108109,39,3,0,0,0,0,0,46
50501108110,44,6,3,0,0,0,0,47
50501108111,32,7,4,0,0,0,0,43
50501108112,37,8,0,0,0,0,0,47
50501108113,33,5,3,0,0,0,0,40
50501108114,51,14,0,0,0,0,0,64
50501108115,66,7,8,0,0,0,0,74
50501108116,0,0,0,0,0,0,0,0
50501108117,59,14,0,0,0,0,0,72
50501108118,34,4,0,0,0,0,0,40
50501108119,38,3,0,0,0,0,0,43
50501108120,31,7,0,0,0,0,0,34
50501108121,54,6,0,0,0,0,0,66
50501108122,34,0,0,0,0,0,0,37
50501108123,42,10,3,0,0,0,0,58
50501108124,33,3,0,0,0,0,0,36
50501108201,48,0,0,0,0,0,0,51
50501108202,57,5,3,0,0,0,0,64
50501108203,54,0,4,0,0,0,0,58
50501108204,48,0,0,0,0,0,0,48
50501108205,45,4,3,0,0,0,0,49
50501108206,62,9,0,0,0,0,0,71
50501108207,60,3,0,0,0,0,0,59
50501108208,38,5,0,0,0,0,0,37
50501108209,41,11,0,0,0,0,0,46
50501108210,44,3,0,0,0,0,0,51
50501108211,75,12,6,0,0,0,0,87
50501108212,53,0,3,0,0,0,0,60
50501108213,44,3,0,0,0,0,0,51
50501108214,51,6,0,0,0,0,0,52
50501108215,57,3,0,0,0,0,0,63
50501108216,44,4,0,0,0,0,0,45
50501108217,58,7,0,0,0,0,0,65
50501108218,46,8,0,0,0,0,0,54
50501108219,75,10,3,0,0,0,0,82
50501108220,50,4,0,4,0,0,0,57
50501108221,38,3,0,0,0,0,0,41
50501108222,43,0,0,0,0,0,0,46
50501108223,59,8,0,0,0,0,0,70
50501108224,54,13,0,0,0,0,0,69
50501108225,62,10,0,0,0,0,0,70
50501108301,60,12,0,0,0,0,0,67
50501108302,63,11,0,0,0,0,0,80
50501108303,53,9,3,0,0,0,0,71
50501108304,51,3,5,0,0,0,0,61
50501108305,67,5,0,0,0,0,0,72
50501108306,36,6,3,0,0,0,0,41
50501108307,25,3,0,0,0,0,0,29
50501108308,40,3,0,0,0,0,0,43
50501108309,0,0,0,0,0,0,0,0
50501108310,51,10,0,0,0,0,0,50
50501108311,32,8,0,0,0,0,0,38
50501108312,53,3,0,0,0,0,0,51
50501108313,31,7,0,0,0,0,0,37
50501108314,76,8,0,0,0,0,0,87
50501108315,25,3,0,0,0,0,0,28
50501108316,23,5,0,0,0,0,0,30
50501108317,62,3,0,0,0,0,0,74
50501108318,43,4,0,0,0,0,0,53
50501108319,40,6,5,0,0,0,0,46
50501108320,9,3,0,0,0,0,0,18
50501108321,76,7,0,0,0,0,0,84
50501108322,60,3,3,0,0,0,0,68
50501108323,37,13,0,0,0,0,0,52
50501108324,28,6,0,0,0,0,0,30
50501108325,60,12,0,0,0,0,0,74
50501108326,71,10,0,0,0,0,0,86
50501108327,40,6,0,0,0,0,0,46
50501108328,0,0,0,0,0,0,0,0
50501108329,0,0,0,0,0,0,0,0
50501108330,0,0,0,0,0,0,0,0
50501108331,46,6,0,0,0,0,0,46
50502108401,59,11,0,0,0,0,0,67
50502108402,52,8,4,0,0,0,0,63
50502108403,51,10,6,0,0,0,0,67
50502108404,37,4,0,0,0,0,0,46
50502108405,48,5,0,0,0,0,0,53
50502108406,26,0,0,0,0,0,0,33
50502108407,27,4,0,0,0,0,0,34
50502108408,27,6,0,0,0,0,0,30
50502108409,43,7,0,0,0,0,0,54
50502108410,39,11,0,0,0,0,0,52
50502108411,42,9,8,0,0,0,0,47
50502108412,59,10,0,0,0,0,0,73
50502108413,28,6,0,0,0,0,0,32
50502108414,39,0,0,0,0,0,0,41
50502108415,40,7,0,0,0,0,0,52
50502108416,50,8,0,0,0,0,0,58
50502108417,39,3,0,0,0,0,0,44
50502108418,55,16,0,0,0,0,0,74
50502108419,50,6,4,0,0,0,0,65
50502108420,42,7,0,0,0,0,0,55
50502108421,57,5,0,0,0,0,0,66
50502108422,0,0,0,0,0,0,0,0
50502108423,37,3,0,0,0,0,0,44
50502108424,34,0,5,0,0,0,0,37
50502108425,43,0,0,0,0,0,0,44
50502108426,48,5,0,0,0,0,0,51
50502108427,52,3,0,0,0,0,0,53
50502108428,55,4,4,0,0,0,0,68
50502108429,28,3,0,0,0,0,0,36
50502108430,48,0,0,0,0,0,0,48
50502108431,57,6,0,0,0,0,0,62
50502108432,47,5,0,0,0,0,0,53
50502108433,53,4,5,0,0,0,0,60
50502108434,30,7,0,0,0,0,0,41
50502108435,25,0,0,0,0,0,0,36
50502108436,32,8,0,0,0,0,0,33
50502108437,42,8,0,0,0,0,0,47
