SA1_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
50403106205,13,28,37,31,37,20,21,17,8,205
50403106206,12,16,28,22,14,10,13,17,0,142
50403106207,237,481,361,250,318,162,162,194,36,2195
50403106208,4,13,26,19,16,6,12,15,0,111
50403106209,8,14,23,27,24,21,28,32,6,178
50403106210,10,16,14,22,11,4,12,23,0,114
50403106211,9,21,25,21,18,13,17,16,0,137
50403106212,4,29,28,19,18,15,15,25,6,160
50403106213,16,18,21,17,21,14,19,23,4,150
50403106214,6,13,12,20,16,8,20,22,5,114
50403106215,16,32,42,43,25,10,26,37,3,237
50403106216,31,78,56,33,60,36,20,44,0,347
50403106217,27,43,56,49,47,28,34,37,5,328
50403106218,3,17,33,18,19,14,16,33,0,160
50403106219,16,21,33,24,26,11,21,16,0,173
50403106220,28,44,32,31,46,25,20,24,3,249
50403106301,3,0,6,0,0,0,6,0,0,13
50403106401,0,0,0,0,0,0,0,0,0,0
50403106501,0,0,0,0,0,0,0,0,0,0
50403106502,10,15,35,22,17,15,19,16,5,159
50403106503,31,20,38,13,18,7,13,24,5,159
50403106504,30,26,22,11,26,8,16,11,0,150
50403106505,29,41,61,31,38,18,35,29,4,285
50403106506,21,24,27,12,23,13,8,13,0,144
50403106507,23,70,46,42,35,19,23,21,3,280
50403106508,47,70,34,71,69,32,27,25,15,395
50403106509,18,24,48,31,21,13,19,37,5,226
50403106510,9,8,4,8,4,4,3,8,0,46
50403106511,12,17,39,18,22,12,32,22,0,172
50403106512,8,20,36,29,28,17,35,36,5,209
50403106513,15,28,77,44,35,25,51,43,10,332
50403106514,15,19,21,15,17,10,31,14,5,144
50403106601,7,14,29,22,14,9,21,32,4,154
50403106602,8,16,22,31,22,7,14,14,8,148
50403106603,13,23,39,27,30,19,28,34,7,229
50403106604,21,42,34,54,29,20,28,34,4,271
50403106605,15,29,42,54,22,31,35,28,6,267
50403106606,16,24,34,34,25,19,20,29,0,197
50403106607,23,51,37,29,31,31,28,38,3,270
50403106608,35,44,79,62,53,42,56,66,9,443
50403106609,40,58,51,65,57,47,60,62,12,450
50403106610,19,24,11,8,9,3,5,3,0,78
50403106611,22,58,8,19,18,12,8,7,0,151
50403106615,47,109,46,33,40,20,18,23,7,339
50403106616,27,55,16,13,21,11,4,7,3,155
50403106617,18,26,19,26,22,10,22,11,5,151
50403106618,0,11,18,7,4,12,10,12,3,81
50403106619,35,61,32,38,13,27,16,24,0,245
50403106620,14,18,37,35,20,9,25,48,4,206
50403106621,45,104,33,46,51,19,30,22,6,360
50403106622,32,98,28,14,36,20,13,7,0,245
50403106623,0,0,0,0,0,0,0,0,0,0
50403106624,3,19,32,22,8,10,21,25,0,138
50403106625,19,17,26,22,24,10,14,25,0,166
50403106626,17,20,19,20,18,8,10,11,4,130
50403106627,12,21,31,15,10,14,15,25,8,155
50403106628,16,15,26,13,15,16,16,15,3,139
50403106701,20,29,46,24,32,29,27,24,6,231
50403106702,7,13,22,16,11,14,18,26,0,134
50403106703,5,14,18,12,20,19,20,23,4,129
50403106704,18,46,42,29,36,28,33,14,0,248
50403106705,22,39,44,35,30,24,11,23,7,237
50403106706,17,24,23,16,23,20,11,11,4,149
50403106707,18,16,19,11,13,9,9,9,0,104
50403106708,31,35,32,34,48,20,11,19,4,232
50403106709,23,46,34,29,46,30,26,15,9,257
50403106711,12,20,28,20,41,18,25,21,3,177
50403106712,17,15,32,26,29,22,22,17,5,178
50403106713,14,11,38,34,23,27,19,19,0,185
50403106714,7,8,19,13,20,17,14,15,0,125
50403106715,9,20,38,39,25,25,25,23,4,215
50403106716,29,58,54,28,42,26,25,24,0,289
50403106717,14,20,23,16,22,10,16,5,4,126
50403106718,0,0,0,0,0,0,0,0,0,0
50403106719,0,0,0,0,0,0,0,0,0,0
50403106720,9,8,13,17,4,8,11,20,0,84
50403106721,44,63,66,49,50,25,28,30,5,360
50403106722,30,37,29,6,30,15,8,6,0,159
50403106801,27,24,27,16,19,19,8,17,0,154
50403106802,36,25,29,14,25,8,8,17,4,159
50403106803,13,26,29,20,22,21,16,11,3,167
50403106804,50,68,37,16,22,33,15,18,0,265
50403106807,52,40,35,20,35,17,26,17,9,246
50403106808,41,31,18,11,25,11,10,15,5,164
50403106809,103,108,105,56,68,50,36,29,22,573
50403106811,18,19,40,23,28,10,25,15,3,180
50403106812,32,28,17,11,20,11,7,7,0,133
50403106813,38,43,34,28,35,25,22,13,9,246
50403106814,34,38,32,27,38,20,10,14,3,213
50403106815,51,41,34,24,40,24,14,21,4,254
50403106817,3,10,0,0,5,0,3,4,0,27
50403106819,81,75,64,61,69,35,29,18,5,432
50403106821,27,45,53,55,35,36,21,18,5,296
50403106822,52,49,44,50,48,37,34,36,14,366
50403106823,0,0,0,0,0,0,0,0,0,0
50403106824,21,42,40,33,25,14,19,31,6,227
50403106825,14,31,32,24,40,12,22,19,0,199
50403106826,16,39,54,47,28,33,38,35,6,297
50403106827,23,14,35,29,20,18,20,18,0,181
50403106828,19,17,61,54,42,20,35,36,13,299
50403106829,61,79,67,55,56,29,34,27,8,419
50403106830,13,19,23,4,11,4,3,8,0,87
50403106831,30,34,48,39,31,25,31,29,3,273
50403106832,16,28,29,33,27,13,31,20,0,188
50403106833,50,71,59,52,51,25,24,28,0,355
50403106901,0,0,0,0,0,0,0,0,0,0
50403129801,16,22,22,30,21,12,12,12,0,152
50403129802,25,27,44,37,34,24,25,33,3,253
50403129803,10,28,35,17,20,14,23,9,0,164
50403129804,29,23,26,24,19,21,19,21,3,193
50403129805,36,45,26,46,40,23,24,27,4,265
50403129806,25,25,34,36,20,17,24,17,3,198
50403129807,28,36,36,30,29,19,16,16,0,205
50403129808,23,51,37,44,36,26,22,14,0,253
50403129809,40,52,43,44,59,28,28,37,4,331
50403129810,14,35,33,29,26,13,18,14,3,183
50403129811,5,14,13,13,20,9,17,18,4,123
50403129812,53,87,74,71,56,35,39,35,5,450
50403129813,26,45,60,44,51,30,39,34,6,325
50403129814,21,22,47,20,29,17,23,27,4,219
50403129815,24,37,46,30,49,36,32,31,11,292
50403129816,29,28,48,35,33,22,21,24,9,241
50403129817,42,44,44,50,47,37,27,26,7,321
50403129818,33,36,38,42,38,21,13,18,7,239
50403129819,20,26,41,22,36,22,25,30,0,219
50403129820,34,36,44,47,36,29,20,27,6,275
50403129821,33,63,79,54,43,33,34,26,9,374
50403129822,0,0,0,0,0,0,0,0,0,0
50403129823,34,52,46,47,29,18,17,17,3,271
50403129824,30,27,47,49,45,34,33,22,6,295
50403129825,39,68,59,46,52,16,24,29,5,349
50403129826,22,34,38,36,28,31,13,25,0,239
50403129827,28,60,69,70,66,43,43,36,6,423
50403129828,18,24,15,22,33,15,10,21,3,159
50403129829,27,55,57,53,53,22,42,32,10,349
50403129830,13,28,19,19,19,20,15,15,0,143
50403129831,35,39,65,54,50,20,42,33,8,335
50403129832,31,70,50,47,56,37,34,31,3,356
50403129833,28,39,58,30,25,13,23,19,5,247
50403129901,21,25,25,22,23,15,23,19,0,177
50403129902,11,34,32,27,25,29,24,25,0,208
50403129903,32,63,53,60,46,22,49,35,4,369
50403129904,24,49,67,62,49,24,41,28,13,353
50403129905,30,21,33,22,44,19,18,20,0,211
50403129906,23,22,26,18,12,13,12,12,0,142
50403129907,27,28,36,38,31,18,23,30,4,233
50403129908,14,55,62,63,42,31,30,22,4,312
50403129909,27,27,38,28,30,17,9,17,4,206
50403129910,30,25,23,16,13,14,16,16,7,159
50403129911,7,17,25,10,15,10,8,4,0,107
50403129912,30,41,43,47,31,27,30,29,0,283
50403129913,25,32,42,29,40,18,33,21,3,239
50403129914,15,12,3,3,7,4,6,6,0,63
50403129915,23,43,56,50,26,29,38,36,12,311
50403129916,14,21,31,33,23,8,20,21,4,174
50403129917,29,57,50,42,57,20,37,27,3,316
50403129918,15,33,37,32,20,20,19,12,4,188
50403129919,22,38,73,62,40,24,37,33,5,329
50403129920,19,39,49,33,29,12,24,24,11,222
50403129921,28,41,74,42,37,23,37,20,10,315
50403129922,20,38,43,33,43,14,41,27,0,269
50403129923,12,43,41,33,31,19,36,22,5,235
50403129924,25,43,64,59,45,31,58,27,3,353
50403129925,27,47,44,47,41,29,52,35,3,337
50403130001,43,64,80,76,57,33,37,30,3,423
50403130002,18,25,29,29,19,12,14,20,0,166
50403130003,16,22,28,19,13,10,7,23,5,149
50403130004,11,17,22,15,21,15,19,18,0,144
50403130005,14,13,16,5,21,15,15,5,0,106
50403130006,0,0,0,0,0,0,0,0,0,0
50403130007,5,15,15,13,16,13,14,15,7,108
50403130008,24,45,30,31,32,15,23,26,7,229
50403130009,17,16,29,34,33,25,27,31,0,205
50403130010,22,16,27,34,37,27,35,25,8,240
50403130011,20,28,31,27,20,15,20,22,0,186
50403130012,12,23,40,22,17,14,16,22,4,167
50403130013,27,27,54,40,43,20,30,22,6,272
50403130014,16,14,26,17,17,15,19,15,3,148
50403130015,10,33,37,23,27,21,22,16,7,189
50403130016,16,20,27,20,40,15,26,34,0,200
50403130017,15,22,39,39,33,27,32,33,3,250
50403130018,21,23,40,33,31,24,26,29,0,229
50403130019,4,22,11,17,23,9,13,14,6,127
50403130020,11,14,34,18,27,17,20,20,7,165
50403130021,19,25,28,33,31,31,13,21,0,199
50403130022,3,10,16,12,14,11,12,14,4,97
50403130023,35,42,46,30,43,40,19,24,3,287
50403130024,27,32,28,17,26,19,17,26,0,200
50403130025,8,18,9,10,8,12,13,3,0,77
50403130026,38,44,51,24,48,40,24,19,0,291
50403130027,0,0,0,0,0,3,4,0,0,7
50403130028,7,20,20,22,20,12,9,13,4,141
50403130029,6,8,21,13,16,20,10,13,0,107
50403130030,11,25,25,22,19,16,21,15,0,168
50403130031,22,21,44,25,17,17,24,14,6,189
50403130032,19,26,44,35,43,25,29,29,9,249
50403130033,0,0,0,0,0,0,0,0,0,0
50403130034,13,17,33,25,19,14,14,11,0,145
50403130035,13,21,23,34,24,19,32,19,5,202
50403130036,16,14,19,21,25,14,18,12,3,143
50403130037,8,9,16,23,18,7,25,21,0,137
50403130038,39,45,56,36,44,39,25,38,9,336
50403130039,20,24,49,36,34,23,38,32,4,267
50403130040,18,16,15,25,20,9,11,17,0,140
50403130041,24,24,36,26,29,28,25,17,8,211
50403130042,27,38,34,37,43,24,14,26,3,243
50403130043,13,20,29,26,19,17,12,16,4,161
50403130044,8,8,12,19,20,15,10,9,0,99
50403130045,24,23,39,29,49,15,24,35,5,240
50403130046,11,11,23,25,15,9,14,19,3,125
50403130047,18,27,34,29,29,18,11,15,4,189
50403130048,22,23,30,23,36,14,30,18,3,194
50403130049,25,44,86,67,53,53,52,56,11,441
50501107001,11,26,27,9,18,9,11,9,8,130
50501107002,24,41,49,18,36,27,22,27,10,256
50501107003,17,36,32,13,14,11,10,17,0,149
50501107004,29,62,52,41,40,27,20,24,8,295
50501107005,32,64,37,28,41,16,21,18,3,263
50501107006,19,45,46,26,34,16,13,13,0,216
50501107007,20,54,75,34,54,16,19,39,9,320
50501107008,59,125,88,73,71,33,17,38,11,519
50501107009,7,34,41,33,27,13,16,26,4,206
50501107010,17,29,40,17,28,5,13,12,0,159
50501107011,10,38,49,23,23,16,13,24,0,196
50501107012,18,41,58,27,32,18,7,22,4,222
50501107013,15,22,36,17,27,14,3,15,0,158
50501107014,31,50,80,41,44,36,16,28,3,344
50501107015,25,83,54,54,41,27,17,31,11,341
50501107016,31,76,52,39,29,27,15,34,3,308
50501107017,22,48,49,29,31,16,18,31,4,251
50501107018,28,80,68,36,42,17,21,24,0,318
50501107019,22,46,32,15,19,8,7,14,5,170
50501107020,21,57,46,26,34,12,20,31,8,263
50501107021,22,49,38,19,36,14,12,11,0,203
50501107022,24,43,39,24,27,25,13,10,8,208
50501107023,0,0,0,0,0,0,0,0,0,0
50501107024,24,32,28,9,19,10,11,15,0,146
50501107101,25,50,33,36,36,15,15,23,0,236
50501107102,23,49,39,29,36,25,12,20,3,240
50501107103,32,42,43,26,33,14,4,14,8,215
50501107104,34,59,65,33,48,16,14,18,7,284
50501107105,27,51,69,36,50,25,11,16,10,301
50501107106,9,14,14,12,7,11,14,0,0,91
50501107107,27,32,46,27,32,17,13,18,0,208
50501107108,22,42,37,18,29,18,8,19,0,182
50501107109,18,21,19,22,26,9,0,16,0,131
50501107110,34,45,51,32,38,17,11,22,4,251
50501107111,13,30,38,15,22,7,9,15,0,160
50501107112,18,50,50,26,24,16,9,16,0,218
50501107113,28,60,36,24,25,25,16,10,3,236
50501107114,30,46,41,31,39,33,18,27,7,277
50501107115,16,45,36,24,25,21,4,5,0,173
50501107116,36,57,63,42,41,32,17,39,8,332
50501107117,34,45,59,31,48,21,20,24,8,294
50501107118,26,100,67,67,65,33,20,33,3,417
50501107119,29,53,26,23,34,14,7,21,7,220
50501107120,31,40,20,18,34,22,5,16,5,185
50501107121,24,21,36,29,25,13,9,14,4,182
50501107122,25,43,40,31,41,18,23,14,3,241
50501107123,29,57,42,41,50,22,20,18,5,293
50501107124,34,63,51,32,36,35,11,29,3,299
50501107125,0,0,0,0,0,0,0,0,0,0
50501107126,42,54,34,20,34,20,13,15,0,233
50501107127,26,58,28,33,34,31,8,11,4,242
50501107128,24,40,37,23,27,18,12,16,0,199
50501107129,24,38,38,19,38,23,5,18,0,205
50501107130,10,40,29,30,20,15,14,21,3,172
50501107131,11,29,23,25,25,18,10,14,5,148
50501107132,28,52,31,29,35,26,11,11,0,220
50501107133,4,21,12,13,15,11,8,10,7,94
50501107134,51,57,26,28,43,26,8,21,3,276
50501107135,34,75,53,35,38,28,10,12,3,289
50501107201,19,40,17,14,15,10,4,5,0,121
50501107202,23,40,10,12,18,13,0,11,0,126
50501107203,8,56,23,15,26,4,5,5,0,153
50501107204,49,82,61,39,42,20,5,21,7,329
50501107205,54,115,33,55,51,35,14,22,8,380
50501107206,76,121,24,20,53,30,5,18,0,356
50501107207,44,77,24,12,33,14,7,8,6,233
50501107208,28,56,27,24,22,13,9,14,3,199
50501107209,26,56,25,28,21,11,3,12,8,196
50501107210,34,64,32,17,28,15,9,12,6,213
50501107211,9,49,22,10,17,11,4,6,3,126
50501107212,29,80,29,18,25,15,10,10,0,217
50501107213,51,76,24,22,36,31,12,10,0,258
50501107214,38,59,15,17,31,12,5,8,0,196
50501107215,56,125,25,32,48,28,7,18,0,343
50501107216,64,111,34,29,42,22,7,11,4,316
50501107217,38,103,29,19,34,21,10,9,6,265
50501107218,25,65,28,23,29,13,6,9,4,200
50501107219,52,76,28,25,36,20,9,14,5,259
50501107220,43,70,45,25,43,19,9,19,7,283
50501107221,8,40,14,4,14,3,0,9,0,98
50501107222,18,42,26,18,25,8,5,12,8,158
50501107223,35,83,41,22,28,29,8,16,5,267
50501107224,28,93,47,37,42,27,13,18,7,310
50501107225,30,75,24,17,26,14,3,11,0,203
50501107226,43,85,36,17,32,24,9,9,4,263
50501107227,46,79,20,32,25,16,6,4,0,232
50501107228,60,111,19,32,34,18,6,13,0,302
50501107229,26,46,3,10,17,10,0,5,0,124
50501107230,18,52,10,17,16,9,3,5,0,133
50501107231,52,106,51,29,39,17,12,12,3,318
50501107232,28,93,38,37,36,19,12,19,0,283
50501107233,40,53,35,19,31,22,8,12,4,223
50501107234,34,56,32,15,12,7,11,9,0,172
50501107301,24,54,37,16,35,19,9,19,0,213
50501107302,25,58,41,17,33,20,8,14,3,225
50501107303,29,52,35,29,33,20,16,23,11,241
50501107304,27,73,33,28,30,25,8,15,3,255
50501107305,34,42,37,30,29,17,11,27,0,230
50501107306,22,34,23,4,13,8,5,12,0,124
50501107307,24,46,16,21,24,8,13,4,5,164
50501107308,28,63,50,26,32,22,15,26,3,267
50501107309,20,41,30,22,31,6,11,10,3,174
50501107310,37,74,38,38,39,29,14,29,4,300
50501107311,37,70,45,23,36,26,15,30,3,282
50501107312,13,33,28,13,19,7,4,11,4,126
50501107313,11,35,17,11,25,15,5,14,0,122
50501107314,32,65,38,36,19,15,8,16,6,235
50501107315,13,50,31,17,25,14,3,7,0,164
50501107316,27,46,30,16,28,7,4,16,7,182
50501107317,32,66,37,32,37,15,11,24,5,265
50501107318,26,45,24,22,26,7,6,7,3,172
50501107319,22,49,38,34,27,19,16,13,0,214
50501107320,24,41,41,19,41,8,17,20,0,213
50501107321,38,101,46,39,35,25,16,21,5,317
50501107322,16,34,14,14,34,13,3,8,0,145
50501107323,19,42,34,18,33,22,11,16,0,193
50501107324,19,48,34,24,33,19,8,17,0,200
50501107325,19,35,23,15,20,5,11,3,0,146
50501107326,22,54,43,12,24,14,10,8,0,183
50501107327,21,56,28,19,34,12,10,15,6,200
50501107328,17,47,30,24,33,15,13,15,3,190
50501107329,20,49,29,11,23,8,11,13,0,162
50501107330,23,34,30,19,20,8,11,8,0,143
50501107331,28,59,29,31,41,23,6,11,4,239
50501107332,21,42,23,15,22,13,7,16,0,165
50501107333,0,0,0,0,0,0,0,0,0,0
50501107334,15,45,30,21,15,11,7,11,0,161
50501107335,29,70,40,32,51,23,12,24,4,297
50501107401,18,49,43,23,20,12,19,34,0,225
50501107402,34,66,50,50,53,33,15,14,3,304
50501107403,47,67,51,28,24,22,12,22,7,276
50501107404,53,100,59,40,50,29,23,20,5,378
50501107405,48,70,37,48,45,29,15,19,0,309
50501107406,44,63,33,32,40,19,6,16,7,264
50501107407,14,36,34,25,16,10,9,17,5,164
50501107408,20,46,47,40,29,25,9,23,11,249
50501107409,24,51,56,39,30,19,20,41,6,291
50501107410,7,30,43,23,23,17,14,20,4,188
50501107411,25,45,47,24,29,16,20,22,4,231
50501107412,35,74,77,41,40,29,14,39,5,349
50501107413,12,37,41,22,26,15,13,27,6,200
50501107414,31,56,65,39,41,25,17,25,4,306
50501107415,28,54,57,29,36,17,18,17,3,260
50501107416,35,91,69,41,60,30,18,28,0,368
50501107417,28,32,54,47,23,22,16,28,7,253
50501107418,21,33,37,22,34,15,9,14,3,211
50501107419,20,36,53,47,36,21,21,36,10,282
50501107420,31,45,42,28,30,19,10,7,8,222
50501107421,42,48,49,22,48,18,8,16,3,263
50501107501,62,94,25,23,47,23,0,14,7,294
50501107502,49,61,19,15,42,10,9,8,8,215
50501107503,37,66,40,33,33,16,8,8,5,245
50501107504,43,75,47,40,32,24,5,8,0,280
50501107505,28,48,23,18,18,16,11,14,0,189
50501107506,57,73,49,25,47,22,10,17,4,303
50501107507,18,32,28,17,11,9,9,11,0,140
50501107508,34,58,26,29,28,15,13,7,0,212
50501107509,37,67,24,19,26,23,3,18,0,222
50501107510,78,97,34,41,54,40,9,11,3,368
50501107511,50,89,30,26,44,13,4,8,0,268
50501107512,35,94,49,34,39,11,13,15,0,296
50501107513,43,98,35,29,38,13,3,25,4,294
50501107514,27,52,19,19,21,19,7,13,6,189
50501107515,41,72,31,29,38,18,6,7,0,240
50501107516,49,61,31,19,32,21,4,8,8,232
50501107517,27,40,13,7,17,11,0,3,0,115
50501107518,49,85,20,29,32,19,15,14,4,258
50501107519,24,45,10,3,16,10,3,7,0,119
50501107520,95,125,34,51,62,46,7,21,0,444
50501107521,66,71,33,21,35,25,3,17,5,267
50501107522,88,93,44,26,64,34,3,22,0,378
50501107523,60,85,30,26,48,12,3,9,4,285
50501107601,35,54,18,17,29,13,9,8,5,191
50501107602,32,60,18,30,24,17,6,13,9,215
50501107603,34,63,40,32,41,35,9,15,4,279
50501107604,27,53,32,31,29,19,4,9,7,213
50501107606,15,24,20,17,33,20,4,11,3,144
50501107607,20,39,22,15,12,9,3,14,0,142
50501107608,46,81,33,45,47,26,8,12,0,308
50501107609,67,94,38,40,46,30,5,12,3,344
50501107611,168,183,94,89,115,72,27,31,13,787
50501107612,114,153,64,55,82,58,15,31,9,585
50501107613,0,4,3,5,3,0,0,10,0,26
50501107614,168,213,117,81,123,72,36,48,16,888
50501107615,0,0,0,0,0,0,0,0,0,0
50501107616,113,150,90,57,98,53,21,23,11,622
50501107617,144,207,110,84,117,78,23,43,11,817
50501107701,0,0,0,0,0,0,0,0,0,0
50501107702,22,50,25,18,25,12,8,17,5,181
50501107703,27,61,38,36,33,21,23,28,6,265
50501107704,18,66,28,48,46,18,17,27,6,270
50501107705,10,29,21,22,25,15,15,14,0,148
50501107706,33,60,32,26,29,24,9,17,0,238
50501107707,25,47,32,20,33,13,7,14,8,188
50501107708,33,85,49,25,33,18,13,16,6,274
50501107709,16,17,18,12,26,10,6,4,0,115
50501107710,25,41,33,30,21,10,16,19,3,197
50501107711,22,41,21,14,34,13,12,20,6,180
50501107712,23,43,36,31,33,19,13,20,5,220
50501107713,38,101,51,37,47,30,26,30,9,380
50501107714,35,81,36,42,41,38,19,39,0,335
50501107715,24,45,27,22,26,13,7,9,8,185
50501107716,0,0,0,0,0,0,0,0,0,0
50501107717,11,17,25,13,25,9,13,13,0,127
50501107718,16,32,25,15,19,9,4,11,3,144
50501107719,24,87,45,87,45,56,26,51,14,431
50501107720,18,43,36,34,22,24,16,20,7,222
50501107721,34,55,49,41,36,17,19,26,3,272
50501107722,25,37,41,30,29,5,19,15,5,217
50501107723,44,67,51,33,36,24,7,21,3,279
50501107724,23,53,51,28,17,23,10,12,5,229
50501107725,26,48,36,14,48,17,7,19,3,221
50501107726,18,37,33,11,30,10,4,10,0,150
50501107727,23,77,39,32,39,32,9,20,4,275
50501107728,19,35,31,32,20,19,8,13,0,176
50501107729,12,38,35,22,27,16,9,14,6,177
50501107730,25,47,25,17,27,14,6,9,9,169
50501107731,26,52,43,28,30,15,10,19,4,227
50501107732,29,57,29,37,36,18,8,18,0,237
50501107733,0,0,0,0,0,0,0,0,0,0
50501107734,0,0,0,0,0,0,0,0,0,0
50501107735,22,27,35,22,26,15,13,18,3,184
50501107736,41,82,50,49,45,21,16,31,0,344
50501107801,43,74,46,33,45,25,11,19,0,300
50501107802,19,53,33,15,33,14,0,0,5,177
50501107803,21,63,34,38,41,22,8,12,0,244
50501107804,36,62,27,25,38,21,7,6,0,220
50501107805,32,60,21,29,31,29,15,8,0,221
50501107806,15,51,35,18,36,17,4,11,0,181
50501107807,23,75,36,23,46,21,9,12,0,252
50501107808,37,80,32,39,45,30,10,12,3,292
50501107809,19,33,36,15,21,20,8,15,3,176
50501107810,18,30,15,14,10,5,5,12,0,106
50501107811,36,68,39,40,45,19,14,33,9,301
50501107812,55,81,33,28,46,33,9,30,5,311
50501107813,15,42,18,13,36,10,3,4,0,141
50501107814,15,42,16,20,21,8,13,14,0,148
50501107815,24,55,29,13,28,17,11,17,5,205
50501107816,21,34,24,19,17,13,5,7,0,142
50501107817,27,59,43,25,45,22,12,15,0,242
50501107818,30,52,31,27,38,15,15,16,9,217
50501107819,20,46,30,19,27,11,7,10,4,183
50501107820,16,32,24,21,21,13,8,8,0,146
50501107821,31,71,41,31,44,31,7,12,3,274
50501107822,14,42,26,13,33,12,11,5,0,145
50501107823,34,94,44,45,48,18,16,21,6,322
50501107824,30,59,37,27,39,22,5,16,0,238
50501107825,23,45,31,13,23,11,4,5,4,162
50501107826,0,0,0,0,0,0,0,0,0,0
50501107827,21,40,25,22,18,15,4,11,3,161
50501107828,14,34,31,14,16,19,9,9,0,145
50501107829,26,60,35,23,36,20,15,19,0,224
50501107830,28,51,31,18,27,21,13,12,4,214
50501107831,14,27,16,18,21,13,6,7,0,106
50501107832,0,0,0,0,0,0,0,0,0,0
50501107833,34,41,17,18,33,15,8,16,0,185
50501107834,6,12,0,7,7,3,3,3,0,44
50501107835,13,25,19,9,16,10,3,7,0,107
50501107901,43,49,39,28,32,21,6,13,6,239
50501107902,32,74,45,26,41,16,7,14,4,268
50501107903,18,44,17,14,10,11,3,8,4,121
50501107904,33,73,25,22,26,12,11,6,4,205
50501107905,56,83,51,32,37,19,6,17,7,313
50501107906,57,93,36,22,53,30,4,20,5,318
50501107907,43,65,21,25,28,22,3,14,0,225
50501107908,44,88,30,34,30,25,7,14,4,279
50501107909,37,69,35,29,32,19,9,15,4,245
50501107910,52,72,36,33,33,24,11,15,4,279
50501107911,24,56,30,35,32,11,23,14,3,231
50501107912,31,73,28,30,35,14,3,11,0,237
50501107913,35,75,50,44,27,20,14,18,0,273
50501107914,0,0,0,0,0,0,0,0,0,0
50501107915,42,61,47,37,38,28,10,18,8,285
50501107916,31,54,15,15,20,16,9,10,0,167
50501107917,26,59,36,25,16,20,9,17,3,220
50501107918,23,51,22,15,14,3,3,12,4,154
50501107919,12,48,17,17,18,17,5,7,7,140
50501107920,12,42,28,19,13,14,3,9,0,153
50501107921,57,104,15,28,31,32,0,9,0,276
50501107922,29,56,33,29,27,14,11,18,0,227
50501107923,33,62,34,29,30,14,8,20,5,236
50501107924,0,0,0,0,0,0,0,0,0,0
50501107925,34,72,70,32,39,27,14,22,6,313
50501107926,36,65,54,31,42,16,18,16,3,284
50501107927,52,84,54,47,44,38,15,21,6,357
50501108001,36,55,21,17,33,30,13,18,5,227
50501108002,31,40,36,26,18,17,7,13,7,199
50501108003,22,47,35,21,31,27,9,11,4,204
50501108004,15,15,15,11,8,4,0,4,0,71
50501108005,36,55,49,32,28,16,8,16,8,245
50501108006,34,54,21,15,27,21,6,14,5,185
50501108007,44,69,38,27,34,21,17,18,5,271
50501108008,23,40,26,25,37,16,7,9,0,177
50501108009,23,29,16,13,12,15,0,12,0,131
50501108010,40,54,33,18,29,17,6,16,0,214
50501108011,35,41,26,24,26,15,11,18,4,198
50501108012,24,51,25,18,23,8,4,10,4,168
50501108013,12,37,27,21,17,10,5,14,5,140
50501108014,40,77,35,36,36,31,9,21,10,290
50501108015,38,33,20,20,29,17,3,4,0,156
50501108016,0,0,0,0,0,0,0,0,0,0
50501108017,19,27,21,23,27,7,10,17,0,157
50501108018,32,39,24,11,24,12,4,17,0,164
50501108019,48,56,28,32,38,36,11,27,3,272
50501108020,21,53,51,31,31,18,11,18,0,235
50501108021,32,52,26,15,20,12,10,17,4,189
50501108022,23,45,42,20,28,18,10,16,3,208
50501108023,24,44,29,32,25,21,6,9,0,200
50501108101,25,43,38,25,20,11,10,7,3,184
50501108102,26,55,58,21,16,19,13,17,3,231
50501108103,25,53,50,26,23,19,12,12,0,210
50501108104,0,0,0,0,0,0,0,0,0,0
50501108105,17,37,38,25,20,9,5,11,0,164
50501108106,27,59,43,25,26,11,13,21,0,234
50501108107,29,64,59,32,33,24,16,23,3,292
50501108108,25,45,46,23,34,14,6,8,0,206
50501108109,19,52,40,25,19,7,10,11,4,183
50501108110,20,35,44,25,20,13,6,14,0,173
50501108111,32,52,27,28,24,11,12,12,7,198
50501108112,18,47,41,32,26,14,17,12,8,218
50501108113,22,44,23,16,22,15,5,18,0,167
50501108114,31,72,22,24,34,22,11,13,3,230
50501108115,21,61,49,39,38,29,14,27,6,287
50501108116,0,0,0,0,0,0,0,0,0,0
50501108117,35,57,59,42,35,9,8,14,0,253
50501108118,20,36,36,27,18,8,4,12,5,159
50501108119,29,47,34,24,15,10,4,11,4,190
50501108120,18,29,33,25,14,11,8,15,7,146
50501108121,40,64,40,30,30,13,11,18,0,245
50501108122,12,37,28,17,11,10,0,10,0,114
50501108123,29,77,35,33,36,14,6,11,0,243
50501108124,24,40,19,16,22,14,8,6,4,145
50501108201,27,53,22,23,22,19,5,4,0,174
50501108202,49,63,23,34,30,20,5,11,3,240
50501108203,39,60,30,21,25,12,8,6,0,209
50501108204,19,50,21,16,23,11,5,6,0,156
50501108205,24,58,7,18,20,18,3,3,0,156
50501108206,65,107,32,13,47,32,7,11,0,318
50501108207,46,60,33,27,25,27,3,9,0,226
50501108208,22,54,10,14,23,15,3,5,6,143
50501108209,30,54,24,29,26,15,7,10,3,199
50501108210,22,43,10,21,18,8,7,7,0,140
