SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
50501107014,7,3,7,11,11,18,6,0,6,3,7,11,0,0,5,24,23,45,3,7,12,0,4,6,4,0,8,3,3,6,0,11,15,13,31,41,3,9,4,0,8,8,3,3,7,0,4,3,5,4,8,9,21,34,4,8,8,6,4,5,0,0,3,7,0,3,0,6,5,11,18,32,7,6,11,10,3,11,7,3,6,0,4,4,4,5,7,22,16,48,4,5,4,7,6,4,4,5,7,4,3,9,0,10,8,20,18,34,3,8,11,6,3,14,9,8,8,8,6,15,3,3,10,30,31,64,3,4,9,4,8,13,6,4,15,5,4,13,5,0,4,31,25,52,6,0,5,3,4,7,6,9,5,3,9,7,7,9,9,22,21,42,3,6,7,0,7,9,4,6,10,0,7,8,4,6,6,22,20,38,0,3,5,4,4,10,0,9,9,4,3,10,4,6,6,16,18,35,6,3
50501107015,0,0,6,9,6,8,5,11,15,8,7,14,8,0,9,28,21,45,5,4,6,9,6,10,0,4,8,3,9,11,10,8,14,23,23,50,11,3,11,3,6,9,4,0,4,6,3,5,0,3,9,21,19,41,3,6,8,3,0,9,8,0,10,3,5,8,6,3,14,30,20,44,0,5,6,5,0,6,4,3,7,0,3,8,5,3,6,13,13,31,9,3,10,3,3,7,4,6,7,5,3,5,6,0,6,18,17,38,3,6,11,10,5,13,5,8,8,3,4,13,4,8,13,24,30,56,6,10,15,3,14,20,8,6,12,3,4,11,8,3,14,34,36,68,3,5,12,4,0,14,5,0,10,3,3,13,0,12,8,21,23,47,6,3,15,8,6,12,4,0,4,4,4,15,4,0,3,28,21,45,5,5,6,8,3,6,3,6,8,3,4,4,0,4,3,15,16,30,6,6
50501107016,3,4,7,3,4,7,3,6,10,3,3,5,8,4,10,22,14,35,8,5,8,0,4,5,8,0,11,3,4,6,3,0,6,19,15,37,0,0,0,3,8,11,3,4,8,5,5,7,0,5,6,10,21,35,6,0,3,0,3,3,3,0,5,6,0,3,0,5,5,14,12,20,5,3,8,6,3,7,0,6,6,0,3,4,6,9,11,14,24,39,0,7,11,4,8,14,5,3,9,3,4,11,0,5,6,16,29,43,5,3,8,8,12,16,11,13,25,4,0,11,4,0,8,33,33,69,8,10,9,11,0,13,0,3,3,3,0,9,4,5,7,23,22,42,5,5,12,3,4,5,7,5,13,3,5,5,5,3,3,13,18,36,3,6,10,3,3,6,3,8,10,3,0,9,7,5,7,22,25,48,6,0,7,3,0,5,4,0,5,7,0,5,0,3,3,16,6,23,10,0
50501107017,7,0,10,3,0,7,3,10,11,3,0,4,3,0,3,25,16,37,3,4,6,4,4,11,3,6,7,3,3,8,7,0,7,19,16,38,0,0,3,0,5,3,4,4,3,0,0,3,9,6,7,14,11,24,0,0,0,0,6,8,5,4,9,0,3,0,0,0,0,8,10,18,0,0,5,7,0,7,0,3,4,3,7,9,5,4,3,15,8,24,5,3,10,4,3,7,3,3,14,6,0,6,3,0,8,23,18,39,0,0,8,0,0,5,3,4,5,3,4,4,12,3,12,20,19,38,10,5,10,4,4,11,0,8,9,3,0,4,9,5,11,21,27,52,0,4,0,4,0,5,6,4,9,5,4,8,0,3,6,17,11,25,0,7,8,4,0,0,0,4,3,0,0,3,0,5,7,12,15,26,0,0,3,3,7,4,0,0,6,0,0,0,0,3,6,9,12,21,4,3
50501107018,0,4,11,5,9,5,7,5,17,3,0,3,5,4,5,27,18,41,8,0,11,4,0,4,7,0,9,4,6,4,3,0,3,25,3,35,7,5,10,5,0,6,3,7,7,4,3,0,4,8,14,12,26,38,4,0,4,4,3,5,0,9,10,0,0,6,5,5,9,11,11,28,5,0,5,0,0,0,4,0,6,9,0,9,4,6,5,13,10,20,7,0,9,3,0,5,9,3,17,0,4,6,0,8,17,29,23,51,8,7,10,3,6,10,0,9,7,9,0,15,8,3,13,25,24,53,11,5,14,9,0,6,3,4,12,6,3,13,10,3,11,32,24,53,4,0,9,3,3,12,3,0,3,4,7,14,0,0,0,19,20,36,8,3,13,3,9,10,3,0,7,3,0,7,11,3,11,31,19,50,10,3,16,0,5,6,0,0,7,0,0,5,0,3,5,22,21,40,0,0
50501107019,6,6,3,0,3,7,0,4,4,3,0,3,5,3,10,13,16,31,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,12,8,18,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,5,5,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,0,0,3,0,0,0,0,4,4,0,0,5,3,5,3,6,8,16,5,3,6,4,5,9,0,0,4,0,3,7,0,5,7,10,21,34,0,0,3,6,7,11,5,0,5,5,3,6,3,5,8,22,10,37,0,3,7,3,3,7,3,7,11,0,6,6,10,0,10,17,16,36,0,0,0,3,0,3,0,0,4,6,4,5,3,0,3,7,5,12,0,0,0,3,0,6,0,0,0,4,4,5,0,3,4,9,8,16,4,0,4,0,5,3,5,0,5,0,0,4,0,0,0,9,4,17,0,0
50501107020,3,3,6,0,11,12,7,11,18,3,3,7,0,0,6,22,28,46,9,6,17,4,3,4,3,3,11,0,4,4,6,0,3,19,15,41,0,0,3,0,0,0,3,5,9,0,0,0,3,0,5,10,7,20,0,0,3,3,4,3,6,0,7,4,9,11,0,5,6,18,18,34,4,0,8,4,3,9,4,4,7,0,5,4,0,0,3,17,12,25,4,3,5,6,4,14,0,4,6,0,0,3,4,5,4,20,15,33,4,4,12,6,5,9,7,3,15,3,7,11,3,10,14,31,28,60,5,10,14,3,0,4,3,3,11,4,3,12,4,0,0,19,20,38,3,0,5,4,0,4,0,0,3,0,6,3,0,5,8,12,11,21,6,0,0,4,3,9,3,0,6,3,7,7,7,7,6,17,20,32,10,5,10,8,8,15,3,4,9,4,0,4,0,4,3,23,17,38,3,3
50501107021,3,3,9,7,9,12,9,3,13,3,3,3,3,7,10,24,22,43,3,0,3,3,0,4,5,0,4,0,3,3,0,0,0,14,4,17,0,4,7,4,4,0,3,0,3,0,0,0,0,0,3,8,8,18,0,3,3,0,0,0,0,6,9,0,0,0,0,0,0,0,8,12,3,0,3,0,0,0,0,0,7,0,3,3,5,0,8,9,14,27,0,6,3,0,5,5,8,0,11,5,4,9,0,0,4,10,19,31,4,3,4,5,0,7,10,5,10,3,5,12,3,0,5,20,18,40,9,3,8,0,6,4,4,6,8,0,9,5,7,0,14,18,21,41,9,0,6,0,6,7,4,0,5,4,4,6,5,3,5,19,10,27,0,3,3,0,0,4,0,4,3,5,5,3,0,0,0,6,11,16,5,3,7,3,7,9,4,0,4,0,4,4,0,5,5,8,17,24,0,0
50501107022,0,0,0,5,5,9,4,3,10,8,0,9,0,0,4,19,9,27,0,0,6,0,0,4,0,0,3,0,0,0,0,0,4,5,11,15,0,3,6,0,0,3,0,0,0,0,5,5,0,0,0,6,8,13,0,0,0,5,0,5,0,6,5,0,3,4,0,0,0,7,5,12,4,5,3,8,7,8,4,0,5,5,7,10,0,8,12,14,19,32,6,0,7,4,6,10,4,3,13,5,3,9,7,4,9,22,22,49,3,4,5,3,4,13,4,3,7,9,6,13,3,0,5,22,21,38,3,6,6,3,4,7,0,0,0,0,4,7,0,5,7,14,13,25,0,4,7,0,6,3,5,0,3,0,5,8,0,0,6,11,13,20,0,0,0,3,4,4,4,3,6,0,0,0,0,4,4,10,15,28,0,0,0,3,6,7,0,0,3,6,0,4,0,3,4,9,12,21,5,3
50501107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107024,4,5,7,0,0,0,0,3,4,0,3,5,0,3,0,7,13,20,0,5,4,0,4,3,0,0,3,0,0,0,0,0,3,11,9,20,0,0,0,0,0,0,3,0,3,5,0,8,3,0,4,7,10,11,0,0,4,4,0,8,3,4,3,0,0,3,0,3,3,7,10,20,4,4,10,0,0,0,3,0,3,0,7,4,3,0,3,11,10,20,0,6,5,3,3,9,0,0,4,4,4,3,0,0,0,5,11,19,6,0,4,6,3,3,0,0,4,3,4,5,0,0,4,9,10,24,0,4,5,0,3,4,5,0,5,4,8,10,0,5,5,15,15,28,0,0,3,0,3,3,0,0,3,0,0,0,5,6,7,8,9,15,5,0,0,0,0,0,0,4,5,0,0,4,4,5,6,10,13,18,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,5,0
50501107101,0,3,3,0,0,0,3,3,6,5,3,6,3,4,5,8,14,29,7,3,4,0,3,7,0,0,4,0,0,6,0,3,3,16,12,26,0,0,0,4,3,4,3,0,0,0,3,4,5,4,14,14,12,32,0,0,0,0,3,3,3,7,3,3,4,3,3,3,3,8,11,16,0,9,9,7,4,12,8,8,8,9,0,5,0,0,0,17,18,34,4,0,7,0,3,5,0,0,0,5,0,6,0,0,0,16,12,21,4,3,5,3,5,8,5,4,5,0,9,8,4,4,7,12,21,35,7,0,4,4,4,5,0,4,3,4,3,6,5,0,4,19,15,29,0,0,4,0,0,0,3,8,8,4,0,3,0,0,5,10,9,18,3,5,9,4,0,6,0,0,4,0,4,9,4,0,4,12,14,27,5,5,7,0,3,6,5,0,9,8,5,12,0,3,3,18,13,28,3,5
50501107102,0,0,6,3,5,4,0,0,0,3,0,4,0,0,3,13,12,18,6,7,9,4,3,4,0,8,9,3,4,11,0,3,3,15,22,33,5,7,10,8,5,6,3,3,7,3,4,9,12,0,8,22,23,44,3,3,6,5,3,13,0,6,7,6,4,5,0,0,3,20,12,37,6,5,6,8,3,10,4,0,3,0,3,5,4,3,10,25,13,35,5,0,5,0,3,5,3,0,9,0,0,0,3,4,11,13,7,21,3,3,9,0,6,4,0,3,3,0,5,3,0,3,3,6,11,18,0,3,3,4,3,7,0,4,4,0,8,5,3,0,5,7,16,21,5,0,5,5,3,4,0,6,8,8,0,10,8,6,11,16,13,29,3,3,10,8,5,9,4,5,8,3,0,9,6,7,13,24,23,49,3,6,11,4,7,10,9,4,12,0,3,9,4,4,8,16,20,43,6,0
50501107103,3,0,7,3,0,3,0,3,3,7,0,7,0,3,6,17,5,19,3,0,3,5,0,5,0,4,3,4,3,4,5,4,3,13,14,27,6,0,6,0,5,5,0,0,4,5,6,5,3,4,6,15,6,29,4,0,6,5,3,3,5,0,7,0,0,4,3,4,6,16,11,27,0,0,3,4,0,8,5,10,13,0,4,9,3,6,9,20,19,33,6,3,7,4,0,6,0,5,10,0,0,0,0,3,3,12,10,20,0,0,4,3,3,3,0,0,0,5,3,3,0,0,3,11,8,21,0,5,5,0,0,3,0,5,7,0,0,0,3,0,3,7,13,17,4,4,4,0,0,0,0,4,4,4,3,8,0,4,3,14,10,25,6,3,7,0,0,0,0,7,4,0,3,3,13,4,19,17,18,35,4,4,8,5,0,4,0,6,4,7,4,10,3,5,7,13,17,31,3,9
50501107104,10,0,10,3,3,8,6,0,8,0,3,3,3,3,4,18,19,35,0,3,9,6,0,3,7,5,12,5,0,4,5,0,6,22,8,29,9,6,14,0,6,8,0,4,4,3,6,10,4,0,4,17,23,37,6,3,5,9,5,11,5,7,8,5,4,5,4,0,4,18,17,32,5,0,3,3,0,6,3,5,9,6,4,10,10,3,13,21,19,30,4,5,13,10,6,12,5,11,13,12,3,15,3,0,10,34,27,61,3,10,9,0,7,5,7,4,9,7,4,11,6,9,11,20,21,43,0,6,5,4,0,4,0,0,3,5,3,10,4,4,6,9,16,29,0,5,7,3,4,5,0,4,0,0,6,3,5,0,9,17,13,23,3,8,9,0,5,3,3,5,7,4,3,11,0,7,8,13,30,45,4,0,8,3,4,5,3,0,4,5,3,7,6,4,7,16,19,35,0,4
50501107105,6,3,7,0,6,6,7,0,10,4,7,10,3,0,4,16,14,33,3,3,10,0,9,4,0,0,8,10,6,13,6,7,11,25,29,46,0,7,14,5,4,11,3,5,7,7,11,19,0,6,10,21,32,56,5,4,5,0,0,3,3,3,9,0,3,3,0,5,3,12,15,30,0,6,5,3,0,6,0,0,0,5,0,9,4,0,3,18,11,32,0,3,6,0,3,9,3,0,3,0,0,4,3,3,6,11,14,23,3,0,5,0,3,4,8,0,8,0,3,7,7,3,8,17,15,33,3,9,16,0,3,5,6,0,7,3,7,6,5,3,6,13,20,35,8,9,13,3,4,7,0,3,4,6,3,9,0,10,11,16,18,31,0,5,4,6,3,7,10,5,8,4,4,12,3,8,4,16,25,40,5,0,8,3,3,8,10,7,13,3,6,9,3,4,5,25,14,37,11,3
50501107106,0,0,0,4,0,5,0,0,0,3,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,3,4,8,3,0,5,0,0,0,0,0,0,0,0,3,7,0,5,6,9,12,3,0,3,0,0,3,0,4,3,5,0,8,6,3,5,11,9,21,0,0,4,0,3,3,0,0,0,3,0,4,0,0,0,7,6,8,0,0,0,0,0,6,5,0,5,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,6,0,0,0,3,4,3,5,3,5,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0,8,6,12,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,3,3,4,3,0,4,0,5,7,0,0,0,0,0,0,0,0,3,10,6,11,0,3,6,0,0,0,0,4,4,0,0,0,0,0,5,3,9,14,0,3
50501107107,0,0,9,0,0,3,5,3,9,0,0,3,7,5,7,8,11,22,3,6,8,0,0,0,3,0,3,3,0,4,3,4,3,12,12,20,3,3,8,3,0,5,4,0,4,6,0,7,0,3,5,17,12,24,6,6,11,0,8,7,4,5,5,4,3,4,3,0,3,20,14,31,4,0,4,8,3,4,0,0,0,0,5,5,12,0,14,18,6,22,3,0,3,0,0,0,4,0,5,0,0,0,4,4,3,8,4,15,0,0,0,0,7,5,0,0,0,0,4,4,0,0,3,3,16,14,8,0,5,4,0,6,0,3,3,3,4,9,0,0,3,14,13,27,4,3,7,5,4,7,3,5,8,3,0,3,3,5,6,14,13,33,0,0,0,9,0,7,0,3,4,4,3,11,0,8,5,15,15,32,0,0,0,5,3,13,4,0,4,3,0,4,0,10,10,10,19,29,6,4
50501107108,3,3,4,3,4,9,5,0,8,0,3,9,6,6,7,14,12,31,0,5,5,0,7,7,5,0,7,0,0,3,4,3,6,4,16,26,0,0,7,6,0,11,0,0,3,0,7,4,0,0,0,13,10,23,0,0,0,0,5,5,0,0,0,3,0,6,0,3,9,10,6,17,3,4,6,5,0,5,6,5,9,3,0,3,0,0,0,16,8,25,3,0,4,3,0,0,0,0,0,4,3,7,0,0,8,11,7,22,0,0,0,3,4,10,0,4,4,4,0,5,4,5,5,15,13,21,4,0,5,0,0,3,0,0,3,0,0,0,0,3,5,7,8,19,0,6,4,7,0,5,3,0,8,0,0,7,0,0,0,13,10,22,0,3,3,0,4,3,3,0,3,10,3,9,3,3,4,12,11,25,0,3,9,3,0,0,0,7,7,0,0,5,0,7,4,8,18,22,4,0
50501107109,0,4,4,0,4,7,4,3,3,7,0,6,0,0,0,6,14,20,0,0,0,0,3,6,0,3,3,4,0,4,0,0,4,10,11,16,0,0,0,0,0,0,5,0,3,0,5,5,0,0,0,8,7,19,0,0,3,0,0,0,5,0,4,0,0,0,3,3,3,6,9,16,4,0,5,0,3,5,0,0,0,0,5,3,6,0,3,11,8,17,5,7,3,7,0,0,0,0,4,3,0,6,0,0,0,15,12,19,3,0,5,0,4,4,3,0,5,9,5,8,0,0,0,11,12,25,0,3,6,3,0,0,4,0,3,5,0,5,0,0,0,6,9,15,0,0,0,0,0,3,0,0,4,0,0,0,3,0,3,9,4,15,0,0,3,3,0,0,0,3,3,0,6,4,0,6,3,6,10,20,4,3,7,0,0,4,0,4,10,0,0,0,3,0,0,9,10,20,3,0
50501107110,0,0,0,0,5,7,4,3,5,9,5,10,3,4,6,12,14,24,4,5,7,0,11,11,0,4,6,5,4,12,9,3,13,22,21,45,3,6,6,0,3,6,4,4,9,6,4,9,8,0,8,17,22,36,8,5,8,5,0,3,0,0,3,0,4,3,0,3,3,16,10,31,0,4,4,0,3,3,7,0,6,0,3,4,4,0,0,13,14,22,7,0,6,6,5,4,7,0,8,0,0,0,0,0,3,14,6,25,3,0,3,0,0,0,0,0,0,6,7,11,3,6,7,10,10,20,0,5,4,0,0,3,0,3,3,0,3,8,8,0,5,11,17,27,5,7,10,3,3,5,7,0,8,6,7,9,3,0,3,17,24,38,5,3,8,0,4,3,4,0,4,3,0,8,0,0,3,15,13,27,3,5,9,0,0,3,3,4,12,5,3,9,4,3,11,22,21,42,5,3
50501107111,9,0,8,0,3,3,0,4,5,4,3,6,0,3,10,11,16,31,0,0,3,3,3,9,0,0,0,0,0,0,0,4,3,9,7,18,0,0,3,6,0,5,3,0,4,0,0,5,0,0,4,14,5,20,0,4,4,0,0,3,3,0,5,0,0,5,3,4,5,8,8,20,0,4,4,0,7,7,3,4,6,0,0,0,4,3,6,8,12,19,0,0,0,0,0,0,3,0,6,5,0,3,0,4,4,15,10,21,3,7,6,0,0,0,6,0,11,0,0,0,0,0,4,10,14,18,5,3,5,0,4,4,0,4,7,4,0,5,4,0,5,9,10,26,3,0,7,3,6,7,5,4,7,0,3,3,0,0,0,16,11,20,0,0,3,0,0,0,0,3,4,0,0,8,3,5,3,12,8,17,3,5,0,3,0,3,0,0,0,3,0,3,0,0,0,7,14,16,0,0
50501107112,0,0,9,7,6,12,4,3,9,0,4,6,0,4,4,17,14,33,6,4,9,3,0,5,3,0,3,3,7,5,10,7,18,24,17,41,0,6,6,8,3,6,3,0,3,3,10,13,3,0,3,12,21,29,0,6,0,0,0,5,5,6,11,0,0,6,0,0,0,6,12,19,5,3,6,3,0,3,3,4,3,0,0,0,3,8,12,13,13,27,6,0,6,0,0,0,0,0,0,0,3,7,4,3,7,13,9,28,5,8,6,5,0,7,0,9,9,9,3,9,3,9,10,14,23,40,5,4,9,3,0,3,0,0,4,3,6,5,0,5,5,16,16,31,3,0,3,7,9,9,0,0,3,4,7,10,5,0,0,13,18,29,6,3,9,6,0,7,4,4,7,6,0,0,0,0,4,13,12,25,0,7,3,3,0,3,5,3,10,4,7,11,7,0,9,21,18,33,0,0
50501107113,5,3,8,7,6,10,0,0,5,4,3,6,0,7,4,12,20,32,9,0,12,4,5,5,4,4,9,5,0,3,3,0,3,22,16,33,0,0,3,3,0,3,0,4,3,0,4,7,5,5,9,10,12,16,0,3,3,0,6,7,0,3,3,0,0,3,0,4,6,5,18,23,3,0,9,0,6,6,8,0,8,3,0,4,0,4,7,21,15,26,6,5,11,7,4,12,3,3,9,7,9,10,4,0,7,20,16,45,0,4,8,9,8,9,3,3,4,4,6,11,3,5,9,20,23,39,4,6,6,6,5,7,0,3,3,6,0,5,0,9,10,17,17,33,0,0,3,5,0,0,3,5,3,3,0,6,0,3,3,11,11,25,0,0,4,3,0,5,0,0,0,0,6,8,0,0,0,6,12,18,0,6,4,0,3,3,4,7,11,5,4,8,3,0,7,14,23,33,4,6
50501107114,8,0,7,3,0,0,0,0,0,3,3,4,0,0,5,13,10,25,4,0,4,3,0,3,3,0,3,0,3,5,3,0,3,13,6,20,0,0,3,4,0,5,3,3,9,6,4,12,5,3,7,15,12,31,0,0,6,3,0,3,7,6,9,0,0,6,5,8,12,17,23,42,4,4,14,0,0,7,6,4,5,6,0,5,4,0,8,22,15,38,5,0,5,0,4,4,0,0,3,0,3,7,0,0,5,4,11,14,3,0,10,0,5,6,0,4,8,5,0,5,4,7,5,14,13,29,3,3,7,0,5,8,3,0,0,6,4,4,9,0,11,14,15,31,0,6,3,0,0,5,0,0,0,3,0,0,0,3,4,5,13,20,0,7,9,0,3,4,4,4,5,0,6,6,8,11,14,17,28,40,5,8,8,7,0,14,9,5,13,10,3,12,3,6,12,26,26,54,9,6
50501107115,0,0,5,0,0,3,0,0,4,10,0,5,3,0,4,12,5,21,3,0,3,0,0,0,0,6,7,8,3,8,7,3,5,18,13,30,0,0,5,3,3,3,5,6,6,0,4,8,5,3,3,12,13,29,0,3,4,3,3,3,4,0,4,3,0,3,4,0,4,14,9,20,5,0,5,6,0,7,6,3,9,0,0,5,0,0,0,14,8,23,0,0,0,0,5,8,3,3,9,0,0,0,0,0,0,4,12,17,3,3,7,0,0,0,7,3,8,3,3,3,3,4,5,12,16,25,0,0,0,0,4,3,0,3,9,3,0,3,0,3,4,10,5,19,3,8,3,4,4,5,0,0,0,3,0,3,0,3,3,11,9,16,0,0,0,0,0,0,0,4,4,3,6,7,4,0,3,7,11,24,3,3,12,4,9,8,11,0,12,5,4,5,0,7,5,22,21,40,3,0
50501107116,4,5,6,3,6,9,0,4,0,0,3,9,6,6,3,18,16,34,5,6,7,9,0,12,0,10,7,9,0,5,3,0,4,19,14,33,0,3,6,4,0,6,4,3,5,0,3,8,4,4,9,16,16,27,12,3,14,4,5,13,4,5,11,5,6,11,5,7,11,29,27,55,4,0,8,5,3,8,7,6,10,5,8,13,5,3,3,25,12,38,8,6,12,3,3,9,0,4,9,5,3,8,0,0,0,15,13,31,0,4,0,0,6,12,3,7,7,0,5,7,8,7,10,19,19,38,5,8,9,0,4,6,4,0,10,3,3,9,4,0,9,14,21,30,3,3,4,5,4,4,5,6,10,0,4,3,5,4,5,10,14,29,9,3,12,0,4,0,0,9,9,8,0,12,5,8,6,22,22,45,6,9,9,3,7,13,11,8,18,4,5,10,4,6,9,28,34,64,0,7
50501107117,6,3,7,0,7,4,5,0,5,0,3,0,3,0,9,19,9,27,5,7,10,0,6,3,7,3,7,0,6,4,7,0,11,26,14,40,4,7,7,4,3,10,6,3,9,6,0,12,6,7,11,28,27,49,8,3,10,7,4,14,8,3,5,5,6,12,0,0,9,33,16,51,6,0,8,3,8,9,3,7,10,5,5,10,3,4,5,22,19,44,4,0,7,3,0,5,4,0,5,3,0,3,0,0,0,16,8,24,0,0,0,0,3,0,0,10,10,5,0,5,4,4,7,11,20,28,4,0,4,3,12,14,6,7,12,6,4,6,0,0,0,22,15,42,4,0,4,4,11,7,3,7,9,3,6,4,0,5,4,17,20,37,3,0,4,4,0,9,4,3,4,9,11,17,4,3,7,25,21,44,3,0,11,4,4,9,4,0,9,9,4,8,3,8,15,22,21,45,5,5
50501107118,4,4,10,6,4,10,5,0,3,0,3,9,5,0,4,17,13,37,0,0,3,0,0,4,0,4,4,5,9,11,4,0,7,8,18,29,11,6,16,0,4,5,5,3,3,0,0,5,3,3,5,15,19,36,0,6,3,3,4,5,6,0,8,0,3,4,3,0,7,15,17,30,0,5,8,5,8,14,6,9,11,3,3,12,3,6,11,20,37,54,12,12,22,5,7,8,7,7,16,3,3,11,5,12,12,37,39,70,10,9,10,5,0,11,5,3,4,14,5,20,12,12,21,39,30,65,5,6,12,3,3,10,12,3,17,10,3,18,5,0,3,32,30,61,9,4,15,4,3,3,3,4,9,6,5,11,10,3,9,24,23,49,0,0,3,5,0,5,9,7,11,8,4,10,4,3,3,19,15,32,0,0,8,9,7,12,11,7,12,9,0,13,8,7,11,31,25,57,0,10
